Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1970	-16257.9	-16270.8	12.9659	0.224075	0.164153	0.181158	0.178007	0.124502	0.0932051	0.13824	0.217996	0.139295	0.183224	0.138731	0.123916	0.0963101	0.124926	0.132207	0.176446	0.200525	0.136663	0.138883	0.146811	0.0822107	0.142047	0.14527	0.0451636	0.0341018	0.00573397	0.0320572	0.011044	0.00135543	0.000419427	0.0134849	0.0578982	0.0274786	0.00352461	0.0316494	0.00232823	0.00485442	0.00947792	0.00772971	0.0841815	0.00168908	0.00650634	0.0407595	0.274251	0.268748	0.0757556	0.0369333	0.339019	0.005293	0.218665	0.240754	0.145129	0.395453	3.850239
1980	-16249.8	-16262.7	12.9344	0.241419	0.193004	0.183703	0.18276	0.110319	0.105797	0.154418	0.190138	0.121289	0.168134	0.143291	0.129615	0.0966319	0.130236	0.152785	0.140869	0.165965	0.153561	0.141122	0.122517	0.0686719	0.163661	0.150107	0.0513563	0.023597	0.00533533	0.0174272	0.00916695	0.00698385	0.0106728	0.0171219	0.0675822	0.0347634	0.0101588	0.0373914	0.000183367	0.0010933	0.0125643	0.00557377	0.0837712	0.0022922	0.000155688	0.0461864	0.280061	0.268205	0.0620834	0.0469111	0.32828	0.0144597	0.228391	0.242819	0.133383	0.395407	3.853389
1990	-16258	-16270.8	12.8182	0.221061	0.199288	0.189173	0.157677	0.129865	0.112914	0.156143	0.219725	0.117856	0.174387	0.140716	0.139133	0.0890218	0.133242	0.144448	0.146084	0.146084	0.145372	0.121261	0.135655	0.0862705	0.168011	0.136043	0.061998	0.0183714	0.00529266	0.0251177	0.0142916	0.00457001	0.0180745	0.00647407	0.0486024	0.0382261	0.00889592	0.0313736	0.00307155	0.00908904	0.00850155	0.0135799	0.0777015	0.00383068	0.00476846	0.053748	0.261348	0.27751	0.0697054	0.0366818	0.347446	0.00730887	0.224955	0.23933	0.143779	0.391936	3.865008
2000	-16257.2	-16272.7	15.5607	0.181148	0.171376	0.186617	0.149035	0.139379	0.0885718	0.142256	0.198521	0.13073	0.202318	0.138437	0.110278	0.0753589	0.110704	0.130256	0.135114	0.144312	0.157933	0.112651	0.145856	0.0748217	0.155909	0.136043	0.0365354	0.0202324	0.0160227	0.0205041	0.0103857	0.00861162	0.010753	0.0105135	0.0541273	0.0363175	0.00217949	0.0366613	3.35399e-05	0.00114166	0.00444392	0.0125909	0.0504001	0.000168491	0.0028965	0.038625	0.281379	0.259939	0.0678862	0.0467581	0.338378	0.00565927	0.221047	0.235455	0.150289	0.393208	3.590767
2010	-16245.4	-16258.7	13.2954	0.201725	0.166037	0.19854	0.165164	0.127125	0.0898333	0.139673	0.231164	0.123792	0.172998	0.134181	0.127069	0.100432	0.125701	0.132496	0.14439	0.164718	0.123859	0.159814	0.145856	0.0950836	0.174244	0.168432	0.0529848	0.0208769	0.00596513	0.0341286	0.0115777	0.00033362	0.00896725	0.0111903	0.0518637	0.03397	0.00816938	0.0305337	0.000823552	0.00379909	0.00876387	0.0102326	0.0714656	0.000231285	0.0028965	0.0361943	0.274691	0.263513	0.0637659	0.0504551	0.338557	0.0090184	0.230543	0.226131	0.140721	0.402605	3.817298
2020	-16247.2	-16261.1	13.9499	0.218489	0.153318	0.202568	0.196449	0.114008	0.100843	0.150687	0.212316	0.13164	0.19133	0.121325	0.122049	0.0856699	0.133736	0.122108	0.129728	0.158538	0.129481	0.132504	0.146268	0.0966236	0.150157	0.141963	0.0528014	0.0312362	0.00790004	0.0253372	0.0138287	0.00148043	0.00540141	0.00814128	0.0606021	0.0319413	0.00538031	0.0224383	0.00232936	0.00748869	0.0124876	0.00480557	0.0773557	0.000852092	0.00154949	0.0366876	0.284697	0.264742	0.0664627	0.044468	0.328756	0.0108738	0.226265	0.232767	0.147663	0.393306	3.751845
2030	-16249.7	-16263.1	13.4772	0.221852	0.201991	0.20798	0.179978	0.104857	0.0840801	0.16481	0.193953	0.133597	0.194894	0.120964	0.128772	0.0906108	0.129696	0.123522	0.133055	0.174486	0.142343	0.126406	0.164969	0.0882161	0.154687	0.158979	0.0436797	0.0221623	0.00409716	0.0185847	0.000109655	0.00429581	0.00994434	0.00815138	0.0569817	0.0296087	0.00753895	0.0203489	0.00301162	0.00847125	0.00871322	0.0143719	0.0624751	0.000415245	0.00372708	0.0477235	0.284712	0.264756	0.0690612	0.0406567	0.327944	0.0128698	0.217587	0.240606	0.133379	0.408429	3.799109
2040	-16255.4	-16269.8	14.3511	0.203793	0.185603	0.192027	0.167126	0.0941132	0.106585	0.140559	0.186929	0.122073	0.18244	0.12906	0.1347	0.0952589	0.145657	0.123522	0.140482	0.158292	0.118385	0.151961	0.144175	0.0749487	0.148722	0.144913	0.0499504	0.0251616	0.0168332	0.0306539	0.000216806	0.00864762	0.000813416	0.0154045	0.0604716	0.0429254	0.00689422	0.026517	0.000445236	0.00700159	0.00488429	0.00432381	0.0706443	0.00310787	0.00636702	0.0391309	0.285076	0.278525	0.0621732	0.0384451	0.327456	0.00832399	0.22304	0.238222	0.133693	0.405045	3.711718
2050	-16259.5	-16272.5	13.0055	0.232451	0.199939	0.193882	0.165257	0.100421	0.103063	0.154697	0.200645	0.125233	0.178104	0.134982	0.165231	0.0939922	0.137695	0.12967	0.148476	0.156686	0.130223	0.151085	0.143275	0.0821502	0.14708	0.13834	0.0415577	0.0216445	0.0101238	0.0232344	0.000305632	0.00494998	0.00088	0.0132309	0.0712133	0.0317255	0.00768088	0.0584279	0.00188966	0.0102175	0.00465922	0.0142771	0.0823463	0.00176982	0.000786751	0.0327853	0.279076	0.277191	0.0634172	0.0446195	0.318786	0.0169099	0.22342	0.240521	0.146591	0.389469	3.846283
2060	-16249.6	-16264.5	14.8875	0.202568	0.168135	0.189192	0.159457	0.100421	0.0728643	0.147692	0.177752	0.120508	0.200145	0.129596	0.121015	0.0782248	0.145357	0.128164	0.125863	0.163001	0.146106	0.138837	0.138775	0.0854748	0.16123	0.138153	0.0358363	0.0236026	0.00910367	0.0148121	0.0179413	0.00615008	0.00873205	0.0121738	0.0619141	0.0420411	0.00664736	0.0207828	0.00199249	0.00901869	0.00514971	0.00841943	0.0752851	0.00287542	0.00282257	0.0542491	0.290312	0.276263	0.0666744	0.0374781	0.321695	0.0075786	0.214266	0.232942	0.141211	0.41158	3.658081
2070	-16244	-16258.8	14.7348	0.200474	0.177433	0.161241	0.158735	0.11228	0.0757733	0.132706	0.194127	0.115872	0.200557	0.140051	0.113377	0.0998023	0.122041	0.132136	0.128743	0.172989	0.152284	0.148947	0.137047	0.0815653	0.14546	0.138153	0.0366695	0.0243644	0.00408286	0.0256053	0.00725284	0.00565437	0.00476495	0.014802	0.0708443	0.0336629	0.0129335	0.0363662	0.000996876	0.00364615	0.0106792	0.0125977	0.0799925	0.000175394	0.00116042	0.0453083	0.280806	0.270075	0.0722749	0.0427423	0.327345	0.0067572	0.22192	0.236824	0.137502	0.403754	3.673355
2080	-16250.9	-16265.8	14.9276	0.211448	0.193052	0.215091	0.151989	0.108387	0.0753665	0.135969	0.202507	0.130201	0.169904	0.104556	0.117942	0.0921799	0.119408	0.12696	0.104693	0.154719	0.12486	0.140035	0.147362	0.0722896	0.163503	0.139782	0.0554282	0.0248698	0.0149099	0.0195439	0.010774	0.00493922	0.00705148	0.00665685	0.0511236	0.0278064	0.0160926	0.0332305	0.00214157	0.00650378	0.0126951	0.0102247	0.0858096	0.000167288	0.00118529	0.0607128	0.28766	0.279178	0.064546	0.0428102	0.316286	0.00951947	0.222458	0.223993	0.137725	0.415824	3.654071
2090	-16257.8	-16271	13.1304	0.201635	0.173602	0.200882	0.175801	0.108462	0.093202	0.147534	0.184139	0.115255	0.184533	0.131739	0.142699	0.0743111	0.110509	0.132091	0.156447	0.160364	0.144414	0.158367	0.154541	0.0876346	0.150262	0.157074	0.0528127	0.0269015	0.00846585	0.0177811	0.013146	0.00613785	0.00587329	0.0204326	0.0772499	0.0403972	0.0118586	0.0338819	0.000581336	0.00536846	0.0126951	0.013126	0.0733609	0.00227725	0.00118529	0.0647575	0.297536	0.264567	0.0745327	0.0389567	0.310949	0.0134584	0.215176	0.232817	0.148308	0.4037	3.833789
2100	-16250.9	-16264.9	13.9906	0.201558	0.203127	0.183623	0.161153	0.123167	0.0866436	0.140415	0.191632	0.132707	0.180368	0.131739	0.135969	0.0993544	0.0983145	0.11693	0.135759	0.153135	0.156398	0.140168	0.164708	0.0736116	0.157322	0.138432	0.0425477	0.0151334	0.0102641	0.0200714	0.0108935	0.00210175	0.0140615	0.00875926	0.0755904	0.0459396	0.00475617	0.0492078	0.000220566	0.0151005	0.00731361	0.00836932	0.0725465	0.000688884	0.000875776	0.0371009	0.255877	0.276662	0.0676207	0.0438216	0.34945	0.00656914	0.23163	0.237891	0.139934	0.390545	3.747775
2110	-16248.8	-16263	14.2046	0.183954	0.180291	0.193326	0.179922	0.113486	0.10821	0.138787	0.20683	0.132707	0.190483	0.132528	0.121064	0.104269	0.131792	0.115457	0.123394	0.152505	0.148549	0.135735	0.121042	0.0983847	0.156152	0.136681	0.0437218	0.0209805	0.00984678	0.0191847	0.00615403	0.00697407	0.014495	0.0151304	0.0681268	0.0379455	0.00515316	0.028458	0.000249347	0.00387936	0.00990982	0.0143042	0.0595398	0.000571846	0.00210892	0.054091	0.273068	0.251094	0.0723806	0.0410226	0.351568	0.0108666	0.226746	0.228455	0.156539	0.388259	3.726375
2120	-16257.3	-16270.8	13.5885	0.223575	0.175652	0.176429	0.175897	0.100754	0.0872046	0.138362	0.186386	0.142024	0.219238	0.158998	0.108473	0.0917449	0.116418	0.122623	0.139974	0.159486	0.15632	0.137164	0.12484	0.0686734	0.169931	0.143139	0.0523481	0.025549	0.0179859	0.0160384	0.00456536	0.00697407	0.00710864	0.0102057	0.0669638	0.0325973	0.00602315	0.0462931	0.000761588	0.0109415	0.00375947	0.0210135	0.0893482	0.00367755	0.00136354	0.0411552	0.269321	0.257956	0.0658644	0.0544802	0.343639	0.00873944	0.230739	0.23916	0.138105	0.391996	3.787979
2130	-16244.2	-16258.6	14.3537	0.19502	0.194328	0.199831	0.196137	0.131181	0.0854963	0.142036	0.180802	0.124788	0.176715	0.128368	0.112718	0.097143	0.117203	0.12331	0.13333	0.15626	0.148134	0.136323	0.137205	0.076822	0.161288	0.162026	0.0386127	0.0111684	0.00984657	0.0170277	0.0106049	0.00307321	0.012477	0.00707451	0.064943	0.0302851	0.0129024	0.0351956	0.00120615	0.00483089	0.00861241	0.00843418	0.0627372	0.00132761	0.00103214	0.0536087	0.270515	0.28867	0.0655984	0.0428058	0.324532	0.00787942	0.232593	0.235583	0.133346	0.398478	3.711463
2140	-16246.7	-16259.9	13.2077	0.199667	0.158825	0.193761	0.181229	0.101199	0.0874517	0.14574	0.206353	0.122521	0.205258	0.143795	0.119716	0.0852831	0.122343	0.136867	0.138868	0.183434	0.150316	0.13432	0.137792	0.0879685	0.169893	0.150688	0.0555596	0.03059	0.0139671	0.0170467	0.00917036	0.00437116	0.00565933	0.0114807	0.0754312	0.0329774	0.00971716	0.0448976	0.00266536	0.0128839	0.00704398	0.00939516	0.0722309	0.000272785	0.00171706	0.0456943	0.270738	0.273582	0.0729894	0.0425171	0.326367	0.0138063	0.229945	0.239485	0.134021	0.396549	3.82606
2150	-16257.3	-16270.5	13.1479	0.218146	0.181706	0.195713	0.191733	0.133765	0.107736	0.152618	0.206129	0.104351	0.188233	0.140459	0.112231	0.0819596	0.119888	0.138669	0.137559	0.165836	0.120898	0.117584	0.127156	0.0926446	0.165311	0.169614	0.0555596	0.0325465	0.00473522	0.02537	0.00357599	0.00204627	0.012101	0.00764953	0.0718703	0.0311723	0.00500191	0.0363186	0.00162327	0.0147638	0.00981121	0.0209809	0.0758466	0.00403658	0.000916978	0.0461829	0.262398	0.280611	0.0762735	0.0427982	0.322686	0.0152332	0.221291	0.245897	0.134744	0.398068	3.832047
2160	-16246.7	-16262.6	15.872	0.183392	0.181998	0.16216	0.174125	0.0928631	0.112213	0.130199	0.185071	0.115196	0.168578	0.12899	0.115557	0.0688444	0.110829	0.139828	0.135393	0.157163	0.12685	0.152773	0.127028	0.0906302	0.164996	0.139721	0.0356388	0.0262761	0.0101579	0.0290394	0.00762272	0.00900392	0.00550375	0.00671495	0.0469064	0.0353791	0.00764737	0.0312229	6.11554e-05	0.00497712	0.00781511	0.0129249	0.0760788	0.00217806	0.000686713	0.0394074	0.286811	0.28188	0.0675293	0.0415536	0.311891	0.0103357	0.219592	0.229227	0.138158	0.413023	3.559636
2170	-16246.7	-16260.4	13.6778	0.228548	0.203781	0.186956	0.163616	0.0814906	0.093377	0.147915	0.202981	0.132298	0.179457	0.130584	0.133575	0.0777697	0.129604	0.136677	0.14458	0.14728	0.142171	0.143786	0.133329	0.0941984	0.155527	0.166059	0.0411839	0.020313	0.00629246	0.0133857	0.0151818	0.00819668	0.0155766	0.00897198	0.0594546	0.0396028	0.0166947	0.035097	0.000793255	0.00372738	0.00583215	0.00831159	0.0770751	0.00122504	0.00118046	0.0454002	0.28075	0.280266	0.0665741	0.0388374	0.323852	0.00971987	0.219539	0.241284	0.135327	0.403849	3.779056
2180	-16253.7	-16267.1	13.3521	0.225597	0.196695	0.187752	0.172943	0.111206	0.0823952	0.15986	0.202981	0.121577	0.207075	0.148902	0.127132	0.0734748	0.121167	0.116943	0.147459	0.146887	0.128498	0.133403	0.152494	0.0675957	0.158405	0.170684	0.0527368	0.0255986	0.0121864	0.016901	0.0252932	0.00348046	0.00995251	0.00461891	0.0708044	0.0555803	0.00522657	0.0250568	0.000725132	0.00455826	0.0131423	0.0104995	0.0713517	0.00361683	0.00276549	0.0364047	0.278405	0.277924	0.064759	0.0434601	0.321146	0.0143058	0.223231	0.239792	0.136573	0.400403	3.811625
2190	-16251.6	-16266.8	15.2041	0.213828	0.18244	0.164071	0.187618	0.110513	0.0854126	0.132601	0.190691	0.120868	0.176558	0.120784	0.1208	0.105363	0.125519	0.134732	0.143026	0.149381	0.116643	0.133158	0.131256	0.0767205	0.163234	0.142709	0.0442453	0.0139156	0.013557	0.0227916	0.00695974	0.00810969	0.0131439	0.00421539	0.0697548	0.0350336	0.00876349	0.0394986	0.000421805	0.00323548	0.00471856	0.00688368	0.0649882	0.00574389	0.00139204	0.0311211	0.272154	0.286077	0.0610614	0.049843	0.319394	0.011471	0.220608	0.236974	0.141177	0.401241	3.626419
2200	-16244.1	-16258.8	14.7378	0.20362	0.181079	0.185492	0.17411	0.110513	0.10476	0.137273	0.164281	0.120448	0.165879	0.143462	0.121008	0.0823891	0.117985	0.134454	0.143026	0.149976	0.121568	0.145706	0.139896	0.0842386	0.155598	0.141699	0.046727	0.0167441	0.00789449	0.0203584	0.00561752	0.00810969	0.0134438	0.0104269	0.0624479	0.0359466	0.00909335	0.0444638	0.00196792	0.0147788	0.0113012	0.00929409	0.0847296	6.68719e-05	0.0023402	0.0388447	0.271221	0.28195	0.0705443	0.0430421	0.323463	0.00978035	0.225565	0.233903	0.138692	0.401841	3.673057
2210	-16246.7	-16260.5	13.8616	0.211984	0.181346	0.168938	0.153406	0.104339	0.107399	0.130753	0.197519	0.115613	0.199875	0.155116	0.129996	0.0954553	0.131544	0.130135	0.127077	0.179755	0.140012	0.143516	0.145699	0.0723195	0.150896	0.137904	0.0445679	0.0271082	0.0116198	0.0253564	0.0046736	0.00310582	0.0080456	0.00427073	0.0675123	0.0314723	0.0162884	0.0348104	0.000244004	0.00462742	0.0157028	0.00929409	0.086308	0.00118669	0.00326401	0.0506222	0.264921	0.277942	0.0706109	0.0445217	0.328607	0.0133974	0.220282	0.239826	0.140091	0.3998	3.760677
2220	-16256.2	-16269.9	13.7659	0.205843	0.177644	0.211101	0.155587	0.110692	0.0817169	0.128883	0.197467	0.125403	0.2059	0.156986	0.123534	0.100668	0.11301	0.129334	0.122467	0.187935	0.124587	0.13576	0.130323	0.0846675	0.18286	0.171717	0.054494	0.0140146	0.00751755	0.0106379	0.00780353	0.000897258	0.0102438	0.00491143	0.0758734	0.0341466	0.012701	0.0337522	0.00116206	0.00268881	0.015199	0.00864392	0.0710999	0.00196847	0.000322379	0.0380833	0.274496	0.266025	0.073221	0.0394721	0.340483	0.00630329	0.226457	0.246081	0.143755	0.383707	3.770248
2230	-16250.5	-16264	13.5304	0.224404	0.185528	0.181807	0.170432	0.101118	0.0844576	0.152735	0.190764	0.136314	0.189058	0.129071	0.125853	0.0957658	0.139247	0.134636	0.154862	0.152482	0.136767	0.121136	0.142356	0.087743	0.16044	0.158382	0.0517561	0.0208553	0.00896408	0.0229706	0.00939619	0.00560892	0.00425452	0.0187247	0.0671947	0.0353679	0.00354837	0.0383756	0.00135051	0.000215896	0.0135309	0.00552663	0.0719512	0.00255555	0.000840358	0.0554455	0.268093	0.276076	0.0729797	0.0385308	0.336457	0.00786371	0.216606	0.237324	0.154034	0.392037	3.793791
2240	-16253.5	-16268.4	14.8901	0.182482	0.152848	0.189537	0.176584	0.114941	0.0968435	0.139651	0.19821	0.132119	0.198004	0.119749	0.107534	0.0895865	0.142352	0.122067	0.125268	0.165941	0.129903	0.14628	0.124692	0.061292	0.166371	0.162061	0.0387476	0.0221769	0.0147531	0.017319	0.00539311	0.00438551	0.0175954	0.00857564	0.0496682	0.0268328	0.0123235	0.0404265	0.00107674	0.00468267	0.00772428	0.00681859	0.0675412	0.00103759	0.00775217	0.0586737	0.2862	0.265745	0.0718282	0.0411324	0.325282	0.00981292	0.229874	0.222846	0.145722	0.401559	3.65782
2250	-16252.4	-16267.8	15.3531	0.216023	0.19114	0.201561	0.15775	0.0926447	0.0961928	0.12023	0.187818	0.130347	0.178395	0.13085	0.103992	0.0866415	0.111541	0.130982	0.14763	0.167359	0.135626	0.141959	0.130004	0.0697991	0.146365	0.126269	0.0408758	0.0294127	0.0116943	0.0249761	0.013327	0.00170721	0.00421888	0.0086488	0.0588399	0.0322264	0.00457749	0.0420808	0.00621021	0.013094	0.00740498	0.00941164	0.0570755	2.32092e-05	0.00468634	0.0399084	0.283807	0.286417	0.0584951	0.0407037	0.318338	0.0122396	0.224029	0.22878	0.141994	0.405196	3.61152
2260	-16249.2	-16263.9	14.7102	0.181583	0.203482	0.187476	0.152974	0.122225	0.100393	0.144569	0.186886	0.112803	0.178395	0.13088	0.120163	0.0770911	0.126121	0.142584	0.139298	0.134915	0.146837	0.161295	0.132173	0.0675703	0.137616	0.154993	0.0512546	0.0322401	0.00561727	0.0197168	0.0060749	0.00606707	0.00881166	0.012362	0.0647987	0.0230521	0.0140488	0.0429446	0.000756578	0.00522261	0.00607403	0.00969173	0.0796535	0.0017863	0.00143427	0.0418864	0.276266	0.256649	0.0704745	0.040901	0.343345	0.0123644	0.222595	0.228317	0.144492	0.404596	3.675817
2270	-16255.7	-16271	15.331	0.217555	0.160775	0.176257	0.191444	0.0969151	0.110051	0.143501	0.184899	0.127768	0.203106	0.124474	0.127927	0.0755056	0.110076	0.111562	0.131499	0.137	0.099482	0.14966	0.115516	0.0748831	0.153048	0.150287	0.0447218	0.0385822	0.00299851	0.0281713	0.0154523	0.00158639	0.00607406	0.00366931	0.0569355	0.0329825	0.0177224	0.0368775	0.000789702	0.00449412	0.00603901	0.00682345	0.091192	0.000962549	0.000964818	0.0435027	0.275159	0.257628	0.0674661	0.046905	0.342493	0.0103484	0.236205	0.227985	0.142186	0.393624	3.613732
2280	-16247.1	-16260.7	13.6143	0.236371	0.199652	0.192264	0.183088	0.114174	0.0926328	0.148421	0.206418	0.11212	0.18421	0.128042	0.124445	0.0903614	0.122866	0.130268	0.137106	0.156604	0.116559	0.149048	0.139965	0.0782314	0.161036	0.162619	0.0471653	0.0111047	0.0122972	0.0260768	0.0104476	0.00682805	0.00778579	0.00727095	0.0733221	0.0412377	0.00472001	0.0219303	0.00261604	0.0110168	0.0141647	0.00534602	0.072925	0.00044261	0.000165852	0.0420369	0.260299	0.257904	0.067817	0.0514475	0.353832	0.00870069	0.238352	0.23332	0.144958	0.38337	3.785404
2290	-16250.1	-16264.3	14.2663	0.211716	0.185574	0.20848	0.153118	0.110659	0.10788	0.147695	0.194599	0.115603	0.160714	0.14477	0.117124	0.0927499	0.135132	0.155247	0.129738	0.151721	0.12853	0.156059	0.154695	0.0835584	0.140271	0.162619	0.0370443	0.0310179	0.00581394	0.011088	0.0119041	0.00171171	0.00931404	0.0104345	0.0466126	0.0280313	0.00212681	0.0222388	0.0010712	0.00481079	0.00581763	0.00863852	0.0779939	0.000447068	0.000122131	0.0557138	0.268268	0.268194	0.0757638	0.040209	0.338231	0.00933335	0.226891	0.228313	0.150396	0.394401	3.720208
2300	-16263.3	-16275.5	12.1717	0.225462	0.208728	0.218343	0.175209	0.107332	0.0889066	0.180211	0.180747	0.137242	0.205502	0.136207	0.127389	0.101523	0.105893	0.130765	0.153802	0.170208	0.13691	0.160254	0.141981	0.0923366	0.172398	0.126732	0.0372318	0.0198868	0.0156055	0.0252996	0.0119041	0.00715497	0.0100326	0.00780841	0.0749253	0.027404	0.00722511	0.0294407	0.000386813	0.00599308	0.0011754	0.013673	0.0716452	0.00188934	0.00818929	0.0687156	0.260922	0.27978	0.0627955	0.0493215	0.337492	0.00968834	0.224746	0.238847	0.13392	0.402486	3.929666
2310	-16256	-16269.6	13.5076	0.230565	0.163662	0.211499	0.170367	0.107332	0.083465	0.130913	0.181948	0.134616	0.200278	0.135303	0.13473	0.0929005	0.12626	0.122444	0.157018	0.153635	0.13752	0.144025	0.141981	0.0980578	0.170238	0.140376	0.0724924	0.0168568	0.00595431	0.0132064	0.0138476	0.0048151	0.00914642	0.00625278	0.0515628	0.0355966	0.00592202	0.0291605	0.00134348	0.00756662	0.0127005	0.022457	0.0791431	0.00330911	0.0014358	0.034173	0.255491	0.275234	0.0746734	0.0526593	0.333503	0.00844032	0.228036	0.242442	0.140146	0.389376	3.796075
2320	-16254.8	-16269.3	14.4776	0.213054	0.148702	0.199608	0.161014	0.125643	0.0834093	0.145377	0.234925	0.121947	0.176891	0.143488	0.127024	0.0758554	0.129272	0.134215	0.1248	0.145666	0.132786	0.136898	0.109953	0.0986147	0.149952	0.162845	0.0356338	0.0189558	0.00651714	0.0198989	0.00683893	0.00597137	0.0162659	0.010815	0.0539252	0.0221301	0.00505168	0.0466957	0.00379568	0.0101281	0.0178876	0.00742678	0.0763723	0.000356332	0.000426442	0.0520389	0.275802	0.272566	0.0697942	0.0412016	0.33027	0.0103676	0.220115	0.234982	0.148607	0.396297	3.699071
2330	-16262.8	-16276.3	13.5184	0.204512	0.180984	0.179985	0.157591	0.122655	0.122399	0.144107	0.191973	0.144113	0.189008	0.128317	0.143003	0.0830359	0.158946	0.13929	0.143281	0.139007	0.134152	0.130472	0.131339	0.0649308	0.146781	0.138706	0.032529	0.0155987	0.0214936	0.0206222	0.014394	0.00584777	0.0125079	0.0107304	0.0673645	0.0376592	0.00106072	0.0577746	0.000403551	0.00757532	0.00725633	0.0156273	0.0859669	0.00293131	0.00505587	0.0540088	0.267093	0.278141	0.0663921	0.0392002	0.337026	0.0121481	0.23293	0.237408	0.144188	0.385474	3.794994
2340	-16258.8	-16273	14.1754	0.238071	0.194008	0.201765	0.145384	0.122165	0.084719	0.144361	0.205964	0.122062	0.180677	0.14706	0.103167	0.103415	0.1238	0.130124	0.129478	0.146525	0.118947	0.163153	0.135101	0.0757242	0.134596	0.151472	0.0480198	0.0153015	0.00785774	0.0268606	0.00888255	0.00305618	0.00474712	0.00599127	0.0595291	0.0353266	0.00176018	0.0345176	0.00401492	0.00875146	0.0182425	0.0213942	0.0701318	0.000723197	0.00181681	0.0506277	0.256032	0.280583	0.0669749	0.0399954	0.339984	0.0164299	0.232309	0.235707	0.147242	0.384742	3.729291
2350	-16259.4	-16272.8	13.3197	0.190262	0.191915	0.198371	0.160739	0.139737	0.0828209	0.147165	0.192455	0.108025	0.187921	0.124023	0.127017	0.113067	0.116809	0.118796	0.145206	0.166647	0.147869	0.130654	0.141956	0.0867175	0.154283	0.165144	0.0396936	0.0246809	0.0208443	0.0131202	0.0134186	0.00656687	0.0107737	0.00757751	0.0743883	0.053884	0.000141269	0.052237	0.00119166	0.00696928	0.00907479	0.0118524	0.0895851	0.00218871	0.00269024	0.036386	0.2585	0.283946	0.0715563	0.0438667	0.326629	0.015502	0.229813	0.238238	0.132882	0.399066	3.814865
2360	-16264.4	-16277.1	12.7293	0.211539	0.160734	0.225471	0.17272	0.122961	0.0853769	0.174448	0.231796	0.115429	0.186969	0.174003	0.123022	0.0782036	0.140974	0.118915	0.119088	0.167296	0.140132	0.165669	0.159307	0.0909964	0.154283	0.140692	0.0384778	0.0256662	0.0135577	0.00950558	0.0156161	0.00558099	0.00609919	0.0134357	0.0544504	0.0429116	0.00497611	0.0404336	0.00154516	0.0116848	0.00474369	0.018394	0.0496649	0.000449254	0.000725802	0.0559568	0.261113	0.286945	0.0639452	0.0446263	0.325722	0.0176486	0.23096	0.241915	0.129654	0.397471	3.8739
2370	-16251.9	-16266.5	14.6746	0.209185	0.163133	0.197145	0.15511	0.10772	0.0848108	0.121549	0.231166	0.124669	0.190741	0.111868	0.129756	0.102111	0.138306	0.125187	0.118531	0.168293	0.129119	0.123611	0.142911	0.0781465	0.157618	0.137059	0.0405327	0.0256662	0.0135577	0.028799	0.00624513	0.00297631	0.0161173	0.0104439	0.0623255	0.021601	0.00448784	0.0427966	0.00243893	0.00707771	0.00696151	0.0194233	0.0715355	0.000865122	0.00240033	0.0453721	0.274138	0.290066	0.0719818	0.0388665	0.315114	0.00983462	0.222246	0.235205	0.132633	0.409916	3.679369
2380	-16247.6	-16262.3	14.738	0.205497	0.151741	0.17066	0.15511	0.12435	0.0781596	0.142349	0.198731	0.112424	0.188929	0.140556	0.131154	0.0852422	0.108698	0.120427	0.123314	0.155979	0.122215	0.150223	0.16419	0.0830581	0.166254	0.145281	0.0555461	0.0350666	0.00257097	0.0236926	0.0173395	0.00724866	0.0128337	0.0102551	0.0669977	0.0368175	0.00412748	0.042639	4.19587e-05	0.0090511	0.00505169	0.014591	0.0647214	0.000326632	0.00215568	0.0374209	0.27641	0.272111	0.0722486	0.0427851	0.32822	0.00822594	0.223457	0.230681	0.143678	0.402183	3.673036
2390	-16244	-16258.1	14.0398	0.191467	0.20041	0.191102	0.182924	0.103878	0.0914178	0.157934	0.186687	0.148335	0.158255	0.140988	0.129225	0.0882676	0.120336	0.120176	0.143779	0.165666	0.142572	0.136111	0.141003	0.0694294	0.160982	0.16191	0.053427	0.0165344	0.00900112	0.0136715	0.0107265	0.00568012	0.0113129	0.00991264	0.0561186	0.0318267	0.0138621	0.0305471	0.000408446	0.00754608	0.01038	0.014199	0.0732975	0.000939906	9.46439e-05	0.0405144	0.278569	0.250988	0.0665045	0.0526768	0.342226	0.00903628	0.228456	0.234617	0.14403	0.392897	3.742855
