Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
300	-16900.9	-16901.5	0.653436	0.182714	0.180742	0.139471	0.225083	0.226023	0.16111	0.275279	0.187052	0.172822	0.15327	0.16021	0.15064	0.137754	0.171819	0.133906	0.132168	0.169893	0.20599	0.172485	0.159374	0.114949	0.150865	0.200955	0.0108299	0.0140635	0.0114528	0.0140536	0.00634827	0.00593115	0.0655307	0.0106727	0.0274627	0.00884979	0.0494733	0.0151639	0.0251684	0.0312518	0.0158035	0.0125473	0.00223008	0.0528504	0.0108864	0.0113824	2.641641	0.264289	0.311764	0.0909692	0.332977	4.366525
310	-16895.9	-16896.7	0.773571	0.151411	0.178805	0.192833	0.221006	0.195265	0.177084	0.223479	0.192798	0.192073	0.136716	0.165213	0.142972	0.134279	0.109294	0.110487	0.171632	0.172215	0.210679	0.161145	0.215871	0.117928	0.172365	0.204957	0.00234318	0.0232648	0.0253778	0.0296076	0.00331723	0.0140426	0.0352317	0.0207308	0.0134568	0.0102786	0.0358204	0.00437396	0.0281967	0.0339026	0.00453776	0.00390344	0.00630101	0.0729014	0.0116626	0.0159582	2.760801	0.273799	0.29623	0.0928682	0.337102	4.345717
320	-16899.9	-16901.2	1.33832	0.175396	0.16432	0.165892	0.216197	0.209388	0.179107	0.230292	0.185334	0.192073	0.184781	0.164225	0.156272	0.132223	0.119196	0.104145	0.149395	0.169326	0.197611	0.175342	0.183447	0.123259	0.176244	0.189995	0.000980902	0.00518352	0.0355794	0.0123557	0.0100297	0.0197989	0.0294973	0.00929529	0.0164662	0.0125913	0.0342846	0.0055702	0.0324415	0.0320652	0.00547323	0.00448495	0.0186476	0.0522276	0.0162172	0.00695241	2.567602	0.268455	0.296347	0.0979643	0.337234	4.303601
330	-16886.3	-16888.3	2.03513	0.170834	0.17694	0.161581	0.209015	0.205283	0.153361	0.230292	0.160568	0.180081	0.150394	0.145614	0.136432	0.117003	0.12054	0.127676	0.15643	0.169326	0.197611	0.18372	0.198936	0.115145	0.156005	0.230237	0.00687569	0.0252119	0.0190799	0.0216065	0.0070728	0.00897022	0.0384928	0.0168339	0.0126988	0.00706903	0.049571	0.00602458	0.0300902	0.0345751	0.00456677	0.000548472	0.00469611	0.0627943	0.00569141	0.00414746	2.759714	0.268455	0.296347	0.0979643	0.337234	4.21964
340	-16889	-16890.9	1.93468	0.170834	0.169319	0.144188	0.21739	0.206174	0.144266	0.225704	0.177895	0.192154	0.155816	0.159104	0.142398	0.155479	0.137058	0.139181	0.136102	0.177631	0.21562	0.151525	0.217335	0.126513	0.14178	0.193183	0.0157824	0.0146816	0.0183114	0.00466389	0.00440439	0.00715104	0.0632328	0.0099381	0.000371811	0.00421979	0.0502247	0.0098894	0.0204945	0.0172713	0.0208099	0.00071967	0.00383279	0.0657536	0.0111601	0.00312835	2.584471	0.276029	0.294093	0.0952085	0.334669	4.242691
350	-16896.4	-16897.7	1.25155	0.170763	0.175834	0.138607	0.223136	0.209862	0.180648	0.245445	0.157709	0.203105	0.153329	0.176308	0.111729	0.161651	0.129544	0.112605	0.181169	0.150404	0.233151	0.151525	0.196077	0.131267	0.171029	0.186348	0.0246481	0.0201057	0.0158674	0.00782271	0.00778194	0.00958295	0.0551409	0.00787271	0.000366994	0.00551176	0.0432891	0.0159099	0.0233079	0.0188959	0.00774185	0.00863701	0.00960618	0.0560941	0.00853258	0.000742566	2.75006	0.277727	0.295902	0.0896427	0.336728	4.298704
360	-16900.1	-16901.5	1.32136	0.151664	0.182912	0.157608	0.212747	0.187773	0.180648	0.21822	0.163378	0.184728	0.161834	0.139551	0.149336	0.163921	0.135159	0.135076	0.143788	0.184706	0.253387	0.176468	0.183627	0.126559	0.132979	0.198867	0.00664036	0.0182541	0.0163202	0.0109764	0.00290454	0.0042048	0.0551815	0.0103737	0.000301015	0.00248092	0.0469356	0.013978	0.0255178	0.0464976	0.00566127	0.00409924	0.0119207	0.0668938	0.0199434	0.00184462	2.693701	0.29049	0.303035	0.0891572	0.317318	4.295867
370	-16890.1	-16893.2	3.11664	0.185418	0.187925	0.142327	0.186434	0.205657	0.15505	0.23953	0.179578	0.201942	0.126395	0.143742	0.124551	0.148018	0.131384	0.132364	0.139379	0.181557	0.185982	0.146323	0.210539	0.112891	0.144729	0.196213	0.0112709	0.0203132	0.0181333	0.0119273	0.00347816	0.00531583	0.0387523	0.022045	0.000223608	0.0120564	0.0334621	0.0137059	0.019365	0.0303426	0.00924145	0.00310119	0.00097471	0.0447086	0.00581352	0.00793518	2.643108	0.287483	0.282702	0.091732	0.338082	4.120095
380	-16891.9	-16892.7	0.763757	0.172485	0.217859	0.148661	0.21057	0.206958	0.158153	0.225317	0.179578	0.181477	0.154007	0.147553	0.13053	0.156588	0.127567	0.132364	0.157973	0.226958	0.219939	0.189812	0.187763	0.124275	0.13705	0.202779	0.0206014	0.0229205	0.0151029	0.0204411	0.00765745	0.0040317	0.0493901	0.0180863	7.23968e-05	0.00727462	0.0420905	0.00544275	0.0201474	0.0267602	0.00392873	0.00153028	0.00402857	0.0586381	0.013844	0.00717123	2.778905	0.286986	0.283458	0.0920585	0.337498	4.345379
390	-16892.9	-16894	1.16909	0.147936	0.181864	0.151412	0.177336	0.216387	0.157454	0.261165	0.164068	0.186921	0.163056	0.168418	0.12324	0.158777	0.132212	0.115883	0.176224	0.168043	0.223241	0.175356	0.227705	0.118764	0.176654	0.198491	0.0162303	0.0181323	0.0113614	0.0128538	0.00440825	0.00378522	0.0358654	0.010216	7.66439e-05	0.00526719	0.0437191	0.0123221	0.0323197	0.0300556	0.00704304	0.00518392	0.0100456	0.0611021	0.0116234	0.0117636	2.654727	0.286986	0.283458	0.0920585	0.337498	4.313985
400	-16899.2	-16900.4	1.22551	0.147936	0.164641	0.180152	0.213706	0.210764	0.175585	0.239448	0.155032	0.197143	0.138433	0.173369	0.12324	0.111409	0.108809	0.132314	0.158644	0.199573	0.229249	0.199765	0.181468	0.127197	0.160591	0.219767	0.0274206	0.0117787	0.0187049	0.0133355	0.00564272	0.00730774	0.0601953	0.0176668	0.000200306	0.0025634	0.034453	0.0131721	0.0334683	0.0177626	0.00133446	0.00637069	0.0026654	0.0542274	0.00282908	0.0176095	2.810073	0.287381	0.283847	0.0908103	0.337962	4.296942
410	-16893.7	-16894.5	0.729689	0.173028	0.202854	0.164408	0.218062	0.206528	0.170937	0.239744	0.199395	0.19558	0.171177	0.151862	0.154813	0.143483	0.121193	0.14052	0.135347	0.172912	0.200886	0.153779	0.193794	0.131803	0.152934	0.18967	0.0104567	0.0273563	0.0295326	0.0114716	0.00652857	0.00434395	0.043951	0.0151632	0.000188619	0.0035254	0.0293748	0.0110606	0.0232492	0.0381801	0.00717149	0.000874026	0.00155001	0.0549118	0.0104512	0.0263647	2.895201	0.275123	0.286981	0.0962034	0.341693	4.340411
420	-16893.6	-16895.3	1.67778	0.178049	0.155188	0.140569	0.21567	0.225175	0.134437	0.245777	0.188913	0.204892	0.170887	0.147432	0.127955	0.128132	0.160767	0.143017	0.159253	0.16605	0.19376	0.172852	0.173529	0.140706	0.154702	0.19196	0.00967945	0.00808127	0.022203	0.00978021	0.0130002	0.00642085	0.0452598	0.022753	0.0042965	0.0072937	0.0476338	0.00442089	0.0173598	0.0280138	0.00207009	0.00219886	0.0152398	0.0512785	0.0194319	0.00629351	2.664625	0.27319	0.297639	0.089877	0.339293	4.262379
