Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
2010	-17370.3	-17374.9	4.608	0.201992	0.188373	0.229917	0.192308	0.204696	0.154884	0.212652	0.202082	0.182125	0.158088	0.146501	0.130014	0.133004	0.132922	0.157691	0.126207	0.145431	0.14548	0.180287	0.187098	0.162695	0.168422	0.194959	0.00202454	0.00681241	0.0266582	0.00510347	0.0112127	0.0135839	0.0218932	0.0122968	0.02236	0.0100769	0.0106545	0.023084	0.00902848	0.0326356	0.000768581	0.0207161	0.00582775	0.0103651	0.014799	0.00955429	0.236708	0.314441	0.0889434	0.359907	4.207284
2020	-17370.2	-17375.5	5.36441	0.230831	0.172974	0.232447	0.190159	0.175907	0.18505	0.203043	0.193183	0.179645	0.188948	0.13281	0.120537	0.131868	0.14339	0.142731	0.151502	0.164861	0.124871	0.173413	0.153047	0.130213	0.14923	0.185579	0.000890613	0.0127539	0.0218888	0.000957252	0.012671	0.0102262	0.0236745	0.0169799	0.0336172	0.0115608	0.00356759	0.0377683	0.0020821	0.0155333	0.000819941	0.0229264	0.00214373	0.0276495	0.0137146	0.00397846	0.227585	0.323657	0.0950266	0.353731	4.131643
2030	-17368.3	-17373.2	4.83958	0.217811	0.193346	0.222244	0.171439	0.184936	0.155862	0.199313	0.172265	0.187494	0.178998	0.146629	0.126348	0.119155	0.158458	0.16631	0.147909	0.155291	0.15046	0.183652	0.170846	0.163862	0.157436	0.166133	0.00367036	0.00361425	0.0284124	0.00292958	0.0149114	0.0121412	0.0216498	0.0189264	0.0251831	0.00498901	0.00794176	0.0190621	0.00448008	0.0325286	0.00198277	0.0160993	0.00257132	0.0184176	0.0241259	0.0242923	0.228321	0.321275	0.0935175	0.356887	4.184126
2040	-17375.5	-17379.9	4.34613	0.240644	0.15996	0.19148	0.197928	0.207769	0.17618	0.180403	0.188381	0.171981	0.195701	0.153014	0.13194	0.13404	0.150015	0.137514	0.151392	0.143169	0.163853	0.176308	0.144297	0.164522	0.162972	0.201708	0.00562866	0.00244176	0.0290581	0.00595602	0.0133243	0.0166787	0.0328382	0.00376288	0.0474766	0.0048582	0.0122909	0.0181739	0.00351661	0.0306411	0.00849057	0.0178775	0.000875788	0.0155533	0.0270496	0.0118085	0.231299	0.317711	0.0955739	0.355416	4.233471
2050	-17374.4	-17377.5	3.11205	0.235723	0.195459	0.239103	0.196592	0.192145	0.17618	0.192159	0.223152	0.214865	0.181233	0.129991	0.131681	0.141709	0.142754	0.186384	0.136766	0.164142	0.150922	0.192095	0.167007	0.127907	0.165984	0.195209	0.0012747	0.00129862	0.0299791	0.00899433	0.0133243	0.00260743	0.0174182	0.0222152	0.0190659	0.00512982	0.0110552	0.0305926	0.00801133	0.0346964	0.00182571	0.0183231	0.000501675	0.0200754	0.0211055	0.0102234	0.229765	0.312461	0.10184	0.355934	4.356878
2060	-17380.3	-17385.6	5.23011	0.212514	0.161533	0.246404	0.181688	0.214347	0.169142	0.20232	0.185274	0.180312	0.177777	0.152647	0.151828	0.114701	0.118475	0.178148	0.12089	0.167276	0.142786	0.163119	0.140191	0.159913	0.153659	0.184776	0.00629773	0.00777661	0.0286999	0.00403675	0.00683334	0.0110942	0.0212493	0.0185383	0.013623	0.00805047	0.00277414	0.0241421	0.00495486	0.022828	0.00299601	0.0207525	0.00708363	0.0260932	0.0177582	0.00977088	0.226875	0.345093	0.0897599	0.338272	4.145073
2070	-17370.7	-17376.4	5.62882	0.218139	0.188075	0.204122	0.194668	0.199629	0.185988	0.186994	0.198066	0.184119	0.151852	0.141132	0.131676	0.126541	0.123131	0.151788	0.127015	0.133639	0.151065	0.158197	0.155414	0.135149	0.164469	0.239095	0.000541236	0.00275771	0.0236625	0.00407399	0.015713	0.0106224	0.0327679	0.0105213	0.027807	0.0125766	0.00784979	0.0208255	0.00864718	0.0160522	0.00139474	0.0225442	0.000339206	0.0175429	0.0162908	0.00270875	0.225843	0.331295	0.0880302	0.354832	4.105202
2080	-17372.3	-17376.8	4.52453	0.23236	0.188586	0.216226	0.182006	0.189327	0.163577	0.190059	0.176741	0.175771	0.176406	0.176051	0.134692	0.149058	0.136604	0.164413	0.136509	0.164317	0.136715	0.17724	0.169479	0.139665	0.171208	0.192426	0.0103859	0.00300788	0.02509	0.00784827	0.0147581	0.00342618	0.0312378	0.0065408	0.015359	0.0125766	0.00789426	0.0260428	0.00400066	0.016645	0.00114801	0.0213348	0.00129931	0.0302896	0.0250601	0.0122504	0.224369	0.328819	0.0946337	0.352179	4.21563
2090	-17382.9	-17387.8	4.92775	0.250583	0.153705	0.21396	0.236295	0.204596	0.176771	0.187129	0.215533	0.176377	0.156782	0.128794	0.147294	0.119954	0.1342	0.172459	0.141927	0.137172	0.143774	0.148652	0.136301	0.141728	0.162236	0.186139	0.00567472	0.0142804	0.0115322	0.00742983	0.00894883	0.00980173	0.0421123	0.0043141	0.0205367	0.0125766	0.0147905	0.0252762	0.000122682	0.0346652	0.00446011	0.0200112	0.00130825	0.0197136	0.0269601	0.0184342	0.230137	0.333485	0.0904912	0.345887	4.175309
2100	-17371.8	-17375.6	3.83331	0.21784	0.166978	0.21796	0.223734	0.204596	0.190133	0.196944	0.189266	0.171554	0.178918	0.142108	0.132389	0.129359	0.136718	0.157052	0.142286	0.152832	0.173337	0.214333	0.160561	0.144445	0.159725	0.193223	0.00226463	0.0013617	0.0365199	0.00465003	0.0218878	0.00658394	0.0203873	0.00791014	0.0260416	0.00954865	0.00611793	0.0320132	0.0185262	0.0244524	0.00243751	0.0163896	0.000537861	0.0161998	0.021677	0.0129535	0.22493	0.31779	0.093549	0.36373	4.284753
2110	-17375.2	-17379.3	4.10744	0.24428	0.185348	0.21796	0.196082	0.193878	0.19582	0.201292	0.200905	0.197421	0.170633	0.145751	0.123296	0.127788	0.140879	0.141021	0.165217	0.137244	0.16666	0.19572	0.151948	0.153408	0.137369	0.163026	0.00164129	0.00636675	0.0211872	0.00572718	0.0395183	0.00972693	0.0167187	0.0118501	0.0264161	0.0106985	0.0124828	0.0193252	0.0117667	0.0222548	0.00351266	0.0149431	0.00338242	0.019858	0.0403133	0.00670313	0.224698	0.330277	0.0958564	0.349169	4.25734
2120	-17376.3	-17381.7	5.40232	0.192468	0.173799	0.209571	0.193889	0.170065	0.155477	0.20823	0.199834	0.187222	0.166227	0.122815	0.126747	0.127851	0.145668	0.148361	0.123399	0.15272	0.155214	0.174151	0.140643	0.140054	0.164132	0.229389	4.80425e-05	0.0142886	0.0312373	0.00572718	0.0217484	0.0159011	0.0222008	0.0226317	0.0197812	0.00431645	0.00728465	0.0350962	0.014003	0.0162099	0.000680305	0.0393405	0.00299446	0.012459	0.0219366	0.0120397	0.23948	0.310692	0.0923434	0.357484	4.127852
2130	-17384.4	-17388.4	3.93559	0.248294	0.177124	0.19869	0.193482	0.200565	0.134679	0.222099	0.181483	0.183561	0.181267	0.14001	0.138259	0.131382	0.158049	0.156317	0.158715	0.14758	0.14941	0.190286	0.138849	0.159654	0.178214	0.194605	0.00475049	0.00917656	0.0122717	0.0118027	0.0278591	0.00342331	0.0239835	0.0133429	0.0214473	0.00910202	0.015861	0.0265968	0.0101494	0.020034	0.00268403	0.0268297	0.0039734	0.016952	0.0323731	0.0193392	0.217485	0.321912	0.0902088	0.370394	4.274525
2140	-17370.3	-17375.8	5.50593	0.21625	0.174564	0.224059	0.180626	0.179961	0.164927	0.178515	0.205436	0.190587	0.147251	0.133686	0.132055	0.149231	0.131016	0.147283	0.146771	0.15401	0.15358	0.162761	0.14846	0.144297	0.151545	0.206445	0.00596899	0.000164981	0.0260619	0.0042756	0.00938605	0.020926	0.0192701	0.0119023	0.0264951	0.00681183	0.0123504	0.0287513	0.0112293	0.0276973	0.00187888	0.0200758	0.000416925	0.0251405	0.0221821	0.0131916	0.213856	0.323662	0.0968397	0.365643	4.117491
2150	-17383.8	-17388.4	4.65936	0.181839	0.197564	0.215741	0.1991	0.203208	0.153317	0.185935	0.21869	0.219359	0.166262	0.172645	0.145207	0.115698	0.131336	0.182748	0.126265	0.156579	0.153964	0.160241	0.156971	0.12032	0.139829	0.185779	0.00378192	0.016959	0.0328886	0.00800219	0.0106608	0.0153477	0.026385	0.00618863	0.0251514	0.0137719	0.00756924	0.0276266	0.0112293	0.0346945	0.00562113	0.0128546	0.0093153	0.0172185	0.0203104	0.00797466	0.224453	0.327133	0.0948873	0.353526	4.202148
2160	-17371.3	-17375.3	4.09196	0.235311	0.187127	0.232332	0.174887	0.182762	0.165136	0.19204	0.21445	0.168552	0.211009	0.162384	0.140203	0.11624	0.155108	0.170887	0.140952	0.138897	0.152264	0.165597	0.168507	0.143703	0.153552	0.185779	0.00212504	0.00998888	0.0353941	0.00286763	0.0220553	0.0171298	0.0290371	0.0144963	0.0256717	0.0062129	0.00772373	0.0250495	0.00802761	0.0210037	0.00132134	0.0225965	0.000104019	0.0220627	0.0251123	0.00322812	0.23662	0.316218	0.0880323	0.35913	4.258888
2170	-17377	-17381.7	4.73209	0.198865	0.216378	0.210869	0.223264	0.186321	0.164644	0.208921	0.178529	0.206067	0.182317	0.129262	0.149143	0.127471	0.153854	0.151299	0.139135	0.167642	0.125277	0.167794	0.161471	0.149756	0.134061	0.185779	0.00326119	0.0115847	0.0335128	0.00275116	0.00925764	0.0235544	0.0210508	0.00735505	0.0256717	0.00470572	0.0187952	0.0136159	0.0177555	0.0121818	1.83085e-06	0.0225965	0.00122549	0.0143812	0.0179442	0.0155524	0.234083	0.324422	0.0951748	0.346321	4.194875
2180	-17376.2	-17381.2	5.02138	0.239825	0.202824	0.190375	0.193333	0.183536	0.17727	0.190062	0.185978	0.20951	0.157568	0.136277	0.126442	0.124758	0.13365	0.159509	0.12085	0.127396	0.16504	0.17914	0.153125	0.147093	0.16686	0.213233	0.00547606	0.0064179	0.0318567	0.00204281	0.0187134	0.00935748	0.0151555	0.0116133	0.0389971	0.0145871	0.00569743	0.0210147	0.0141428	0.0144568	0.0010466	0.0273609	0.00543143	0.0190458	0.00980154	0.0100754	0.24052	0.323583	0.0978853	0.338011	4.165946
2190	-17372.7	-17377.8	5.15887	0.239825	0.198606	0.247152	0.189398	0.168637	0.171508	0.203792	0.186652	0.17542	0.151187	0.1367	0.156085	0.109134	0.131043	0.140082	0.14232	0.147154	0.143737	0.182866	0.152333	0.138193	0.171488	0.180642	0.0013967	0.00866708	0.0224117	0.00261636	0.0112308	0.0170693	0.0282069	0.00556689	0.0322974	0.0129739	0.00366558	0.0247506	0.00758972	0.0327096	0.00408426	0.0188322	0.0103595	0.0134091	0.0241027	0.0063039	0.23261	0.323445	0.0896942	0.354251	4.152197
2200	-17377.6	-17382.5	4.89194	0.214213	0.210031	0.237292	0.201887	0.161587	0.188193	0.165694	0.177138	0.159252	0.175519	0.13762	0.121907	0.136387	0.158987	0.155518	0.137131	0.183948	0.140712	0.164153	0.177145	0.128201	0.140109	0.198725	0.00615968	0.00518092	0.0385782	0.0012998	0.0129305	0.0213591	0.022824	0.0200734	0.0196851	0.0209847	0.000621471	0.0195296	0.0074039	0.0270372	0.00685583	0.018797	0.00059286	0.0231086	0.0226899	0.0118313	0.232802	0.312871	0.0921522	0.362175	4.17889
2210	-17369.9	-17374.7	4.78357	0.239935	0.191457	0.232125	0.194244	0.18806	0.166219	0.193378	0.156319	0.218051	0.163439	0.134273	0.133195	0.128872	0.161349	0.155124	0.140175	0.155418	0.133622	0.172573	0.171225	0.157484	0.150121	0.192605	0.00677103	0.00291105	0.0400106	0.00447292	0.00893963	0.00901079	0.0160373	0.0169404	0.0172164	0.00523074	0.00534395	0.0277429	0.00304611	0.0170699	0.00451719	0.0221531	0.00482282	0.0176951	0.0200975	0.0104314	0.223258	0.326731	0.0923626	0.357648	4.189726
2220	-17371.4	-17376.5	5.07963	0.218206	0.197	0.220762	0.213699	0.198174	0.165415	0.174831	0.164819	0.177145	0.192559	0.133051	0.129161	0.127221	0.129961	0.143362	0.153233	0.154157	0.155104	0.184254	0.149331	0.130618	0.161195	0.202733	0.00344982	0.00522871	0.0193122	0.0019985	0.0236899	0.016997	0.0225103	0.0128889	0.0196862	0.0177002	0.00541943	0.0307744	0.00450637	0.0165734	0.00687402	0.0275167	0.0065863	0.00981661	0.0204754	0.0121259	0.226909	0.318787	0.0925041	0.361799	4.160121
2230	-17377.3	-17383	5.61468	0.205346	0.184566	0.221748	0.187167	0.215494	0.161835	0.164527	0.187325	0.200536	0.165737	0.127725	0.131895	0.120392	0.118761	0.143362	0.150608	0.147606	0.158972	0.172954	0.147157	0.1465	0.183303	0.175042	0.00676435	0.00225256	0.0438591	0.00417138	0.00873001	0.0164082	0.0319305	0.00710775	0.0295413	0.00914598	0.00802322	0.0219175	0.0147004	0.0155175	0.00735881	0.0198213	0.00586805	0.00519526	0.0251222	0.00462238	0.235144	0.325993	0.093176	0.345687	4.106616
2240	-17382.9	-17387.3	4.40608	0.242625	0.177359	0.196904	0.205517	0.171741	0.170346	0.177127	0.188571	0.192671	0.16055	0.137412	0.126976	0.131082	0.159061	0.167694	0.134956	0.146273	0.133612	0.186517	0.171797	0.17643	0.130392	0.211984	0.010673	0.013199	0.0348836	0.00156324	0.0117758	0.00995216	0.0161567	0.0159429	0.0195827	0.00654395	0.0295596	0.0208202	0.0105728	0.0176741	0.000686707	0.0396362	0.00601362	0.030627	0.0276244	0.00639353	0.233335	0.332864	0.0891393	0.344662	4.227476
2250	-17371.1	-17376.6	5.58094	0.210049	0.187894	0.216062	0.197986	0.203493	0.177213	0.19694	0.168779	0.187036	0.168301	0.147956	0.134902	0.148819	0.129739	0.16811	0.147154	0.141508	0.126702	0.160665	0.155636	0.11502	0.147658	0.16451	0.00486348	0.0081753	0.0290603	0.000497586	0.0203438	0.00339468	0.0294939	0.00979262	0.0309273	0.00654395	0.0151364	0.029456	0.0113494	0.0239153	0.0017854	0.0260832	0.00144199	0.0233614	0.0270356	0.00519948	0.225003	0.333193	0.0971224	0.344682	4.109989
2260	-17383.1	-17386.6	3.49458	0.233777	0.187497	0.232732	0.211167	0.190334	0.182284	0.181355	0.212587	0.190654	0.174528	0.137943	0.115582	0.129172	0.157232	0.177796	0.149697	0.160232	0.154793	0.193002	0.174256	0.11502	0.142575	0.214779	0.0108709	0.010991	0.0313998	0.0060743	0.0152447	0.0126504	0.0195965	0.0234156	0.0154837	0.00423398	0.00891532	0.0276509	0.0147011	0.0226565	0.00510495	0.0145107	0.00744719	0.00704908	0.0263333	0.0152997	0.251236	0.309246	0.0928434	0.346675	4.318625
2270	-17372.8	-17377.9	5.13295	0.220297	0.199471	0.212535	0.169576	0.178923	0.168539	0.193686	0.180042	0.200984	0.153629	0.129686	0.126638	0.122913	0.142865	0.157119	0.139078	0.142583	0.136153	0.163662	0.151679	0.161847	0.180632	0.182404	0.00123442	0.00284333	0.03626	0.00109725	0.0313625	0.00773733	0.0268627	0.0126736	0.0342184	0.00144652	0.0174285	0.0199035	0.00851407	0.0303154	0.00776272	0.0198031	0.00440048	0.0230985	0.0337736	0.0191108	0.226459	0.324289	0.0954622	0.35379	4.154789
2280	-17378.1	-17383	4.95358	0.232212	0.194736	0.231974	0.179401	0.192451	0.1806	0.198126	0.218646	0.160307	0.166376	0.129026	0.120302	0.121134	0.157609	0.142425	0.149273	0.167068	0.160336	0.179639	0.13026	0.130779	0.144393	0.184995	0.00787632	0.00480776	0.0222097	0.00236737	0.0280965	0.000588708	0.0308727	0.0111255	0.0180011	0.0195377	0.00920884	0.023699	0.0171109	0.0298659	0.00245017	0.0203522	0.00186362	0.0275534	0.00992544	0.0131441	0.225411	0.330068	0.092185	0.352336	4.172726
2290	-17390.1	-17393.9	3.84446	0.217338	0.188628	0.220032	0.179887	0.190449	0.157381	0.168514	0.184724	0.177489	0.1642	0.130919	0.133186	0.146421	0.149546	0.147596	0.163879	0.154591	0.164305	0.188525	0.189726	0.149104	0.137258	0.212327	0.00787632	0.0126578	0.0357725	0.00166189	0.0273339	0.00198628	0.0230546	0.0111461	0.0381752	0.0147257	0.0334212	0.023699	0.0134732	0.0114382	0.00579789	0.0207354	0.0104517	0.0153139	0.0473233	0.0115682	0.230629	0.31336	0.0973247	0.358687	4.283638
2300	-17377.5	-17382.5	4.91356	0.236454	0.201576	0.189482	0.184088	0.185143	0.163506	0.215002	0.204566	0.197659	0.171549	0.128746	0.133186	0.115089	0.131423	0.125847	0.142669	0.148111	0.138422	0.178017	0.155125	0.168147	0.175012	0.22471	0.00650343	0.000461405	0.0218476	0.000676112	0.0195771	0.0109754	0.0287801	0.00419734	0.0210662	0.0133847	0.00922378	0.0116316	0.00897662	0.0146814	0.000484581	0.0326157	0.00751787	0.0167498	0.0194668	0.0143809	0.223458	0.330256	0.0976725	0.348613	4.176728
2310	-17378	-17383.3	5.27465	0.200588	0.187881	0.227841	0.202011	0.202805	0.193504	0.219833	0.184757	0.193387	0.148064	0.160265	0.127003	0.1071	0.131746	0.119709	0.160363	0.147385	0.13058	0.169382	0.16895	0.120179	0.151007	0.212945	0.00193969	0.00486676	0.0248666	0.00513102	0.0126224	0.017361	0.0236297	0.0105069	0.0294954	0.00364931	0.00517443	0.0257188	0.000567962	0.0217175	0.00117289	0.024332	0.00788553	0.0285761	0.0205442	0.00357318	0.233717	0.319539	0.09169	0.355054	4.140619
2320	-17371.4	-17376.6	5.22613	0.22128	0.187881	0.225965	0.194609	0.187176	0.155016	0.156387	0.183606	0.186993	0.179879	0.134268	0.143049	0.129139	0.132519	0.161196	0.126362	0.168268	0.139931	0.189791	0.154662	0.147897	0.148251	0.183992	0.00522864	0.00856921	0.0307032	0.00306758	0.0126224	0.0107477	0.0205237	0.0273754	0.0150554	0.00726147	0.00996472	0.0385936	0.010826	0.0252652	0.00533531	0.0169705	0.00157619	0.0245608	0.0266334	0.00647191	0.230041	0.325902	0.0990123	0.345044	4.145471
2330	-17369.1	-17374.5	5.38038	0.191439	0.167871	0.228762	0.190979	0.192432	0.180385	0.183335	0.178668	0.200632	0.163754	0.143768	0.137263	0.125148	0.15237	0.167308	0.159489	0.135622	0.144678	0.152807	0.139668	0.146568	0.151935	0.169823	0.00624733	0.00894634	0.0283496	0.00331012	0.0230864	0.00878925	0.0325785	0.0137389	0.0185908	0.0129894	0.0101084	0.02242	0.015417	0.0250992	0.000875438	0.0274984	0.00147848	0.0241071	0.0376752	0.00403676	0.228422	0.323532	0.098139	0.349906	4.130046
2340	-17379.4	-17383	3.6333	0.230127	0.181003	0.221119	0.190072	0.210164	0.181794	0.17789	0.164501	0.189914	0.186388	0.143571	0.128014	0.128251	0.134025	0.189978	0.175575	0.148684	0.175467	0.169443	0.159718	0.152492	0.17733	0.16921	0.00624733	0.00543086	0.0323734	0.00111206	0.0257702	0.00228224	0.0325785	0.0129903	0.014817	0.0153857	0.00897971	0.0255152	0.0126694	0.0320106	0.00499248	0.0195581	0.00222011	0.0267049	0.0265834	0.0118034	0.220799	0.331915	0.0878817	0.359405	4.304754
2350	-17372.8	-17377.4	4.64392	0.214742	0.187663	0.2415	0.21362	0.210164	0.175906	0.185675	0.170342	0.19901	0.149987	0.148075	0.130528	0.125207	0.146179	0.153696	0.143732	0.158622	0.131802	0.172654	0.133602	0.123661	0.156449	0.228059	0.0058697	0.00828918	0.0269932	0.00117102	0.0252256	0.0119881	0.0230359	0.0160267	0.0206035	0.00687929	0.00860143	0.0344791	0.00142663	0.0145583	0.00357132	0.0238136	0.00624983	0.0219045	0.0330718	0.00905636	0.220743	0.335468	0.0900866	0.353702	4.203691
2360	-17369.6	-17374.4	4.7743	0.214742	0.168777	0.213201	0.210229	0.203449	0.181139	0.198579	0.177776	0.19901	0.163875	0.154584	0.129733	0.119406	0.147388	0.141555	0.157072	0.139466	0.131207	0.16293	0.170623	0.147235	0.177346	0.204771	0.00740762	0.00876386	0.0317879	0.00148247	0.0161999	0.0143806	0.0178451	0.0135592	0.0270475	0.00243846	0.00465503	0.0239914	0.00576762	0.0222096	0.0123563	0.0150486	0.003643	0.020111	0.0235234	0.00434345	0.229395	0.314587	0.0976342	0.358384	4.190654
2370	-17374	-17378	4.0417	0.221546	0.178454	0.220386	0.221279	0.194867	0.181139	0.20805	0.173453	0.200782	0.168494	0.129899	0.113901	0.135816	0.169208	0.139471	0.115676	0.15287	0.156629	0.179407	0.165001	0.155792	0.177377	0.181346	0.00759161	0.00425378	0.0351729	0.00309933	0.0117706	0.0082234	0.0298014	0.0136345	0.0315537	0.0104473	0.00657236	0.0275522	0.01309	0.0171632	0.00421114	0.0257672	0.000200834	0.0218305	0.0334658	0.0176703	0.232647	0.322944	0.0972504	0.347159	4.263914
2380	-17375.6	-17379.7	4.09628	0.231093	0.180181	0.225798	0.186224	0.21203	0.180211	0.188398	0.19782	0.198787	0.162	0.147608	0.153857	0.112082	0.169082	0.168624	0.153357	0.168114	0.139008	0.190616	0.151614	0.135132	0.139411	0.197553	0.00485961	0.0104961	0.0292057	0.00478926	0.0105853	0.0143357	0.0198745	0.0193384	0.036118	0.0156359	0.00692879	0.0112436	0.0114581	0.0134132	0.000148853	0.0116188	0.00687236	0.018084	0.0204685	0.00438161	0.23961	0.300471	0.0940623	0.365857	4.258456
2390	-17380.9	-17385.3	4.39172	0.196564	0.19368	0.216567	0.206031	0.188006	0.16655	0.175445	0.183949	0.19731	0.177495	0.121254	0.11679	0.113916	0.169082	0.1566	0.129537	0.175181	0.151713	0.197728	0.140577	0.154943	0.146773	0.221833	0.0118483	0.00363695	0.0340824	0.00358723	0.0114472	0.0124115	0.0338984	0.0123627	0.0265456	0.0206445	0.0113396	0.0448547	0.0134522	0.0178029	0.000642347	0.0122594	0.00302607	0.0193276	0.0362644	0.00195421	0.236496	0.309317	0.0920076	0.36218	4.228912
2400	-17374	-17379.5	5.5361	0.240431	0.182491	0.21593	0.182281	0.174701	0.157133	0.185046	0.166756	0.199546	0.191114	0.13981	0.132352	0.116811	0.129694	0.136932	0.17194	0.146876	0.145495	0.185911	0.155336	0.12765	0.141542	0.188768	0.0191339	0.00787364	0.0254246	0.00168051	0.015828	0.0124115	0.0208974	0.0140106	0.0171644	0.00655861	0.00499444	0.0269124	0.00330061	0.0188042	0.00162952	0.0263712	0.00302607	0.0350334	0.0265748	0.012298	0.231388	0.317148	0.0927076	0.358756	4.114474
2410	-17371.1	-17376	4.8458	0.232372	0.192046	0.196887	0.217177	0.183771	0.169142	0.204974	0.206415	0.176136	0.181251	0.121105	0.121971	0.108527	0.145157	0.151049	0.140278	0.172274	0.160992	0.179719	0.146627	0.152565	0.127946	0.183058	0.00136731	0.0061204	0.0221272	0.00166628	0.015828	0.0141807	0.0278633	0.0136002	0.0261046	0.0231109	0.00758228	0.0218818	0.00716809	0.0279179	0.000663774	0.0273925	0.00231903	0.0283803	0.0227555	0.0140368	0.232243	0.325593	0.0891076	0.353057	4.183504
2420	-17373	-17378.6	5.62851	0.224073	0.155757	0.213374	0.189482	0.200974	0.190781	0.185872	0.167176	0.190224	0.158465	0.117738	0.129811	0.138598	0.145157	0.138674	0.147392	0.161361	0.145634	0.191735	0.166815	0.134448	0.144896	0.19014	0.00559256	0.00267671	0.0191131	0.00162846	0.0152685	0.00560094	0.0276099	0.0158141	0.0130008	0.0164402	0.00490632	0.0140509	0.00860269	0.0347635	0.000695381	0.0282251	0.00403139	0.0163994	0.020366	0.0218689	0.228378	0.321406	0.0970657	0.353151	4.105233
2430	-17371.7	-17376.1	4.37397	0.257998	0.176705	0.226077	0.203885	0.207617	0.174285	0.186466	0.182903	0.185048	0.155065	0.127858	0.122823	0.110889	0.135391	0.149645	0.157782	0.1486	0.1477	0.177361	0.174634	0.136131	0.151656	0.226485	0.00712419	0.00232026	0.0275522	0.00511537	0.00935901	0.0190356	0.0180258	0.0184815	0.0259668	0.0231106	0.00462755	0.0406101	0.00633341	0.0189834	0.00463718	0.0217896	0.00408118	0.0217876	0.0238974	0.00484217	0.232965	0.319299	0.0969314	0.350805	4.230687
2440	-17384.5	-17388.3	3.8551	0.228911	0.18375	0.216019	0.175137	0.194554	0.166069	0.180803	0.192254	0.186495	0.163553	0.130435	0.156927	0.146822	0.151317	0.164121	0.162468	0.160428	0.14826	0.161514	0.147737	0.167609	0.152902	0.23168	0.00268338	0.00646734	0.0131548	0.0052017	0.0161333	0.00806477	0.0425871	0.0118353	0.0218194	0.0121088	0.00551567	0.0168677	0.00370841	0.0554734	0.00188627	0.0245978	0.00244838	0.0268018	0.0291393	0.00631436	0.238383	0.304185	0.0926222	0.36481	4.282574
2450	-17384.2	-17388.1	3.92808	0.268736	0.15783	0.198099	0.212843	0.198587	0.189743	0.180803	0.154773	0.207111	0.185737	0.155007	0.146331	0.135276	0.135099	0.159289	0.152754	0.148653	0.152067	0.158414	0.182501	0.137006	0.144699	0.187812	0.00598256	0.0120542	0.0283027	0.0077425	0.0167691	0.0192649	0.0424528	0.0019887	0.0233335	0.0130909	0.01241	0.0327536	0.0055069	0.0324429	0.00179223	0.0234392	0.0049668	0.0164525	0.0250241	0.00033433	0.235224	0.324945	0.0947904	0.345041	4.275276
2460	-17373.8	-17378.2	4.39381	0.227257	0.208258	0.243114	0.17205	0.186653	0.164464	0.187454	0.193496	0.167798	0.199282	0.135533	0.117418	0.114671	0.15221	0.150489	0.145731	0.155304	0.152287	0.203536	0.131566	0.158123	0.157576	0.212655	0.0037885	0.00925553	0.0358433	0.000305478	0.0128023	0.015045	0.0208588	0.00538105	0.0312825	0.00770814	0.00673908	0.0144104	0.009339	0.0249828	0.00433318	0.0234392	0.00157201	0.0132235	0.0364797	0.0149887	0.239748	0.319318	0.0943425	0.346592	4.228703
2470	-17373.2	-17377.2	3.96172	0.224314	0.193212	0.213691	0.219267	0.207176	0.196159	0.172692	0.199291	0.185286	0.174729	0.154033	0.150588	0.136507	0.159018	0.161263	0.157151	0.135796	0.145853	0.168747	0.182316	0.130999	0.143994	0.200536	0.00625282	0.00635606	0.0226089	0.00214243	0.012249	0.0183889	0.02432	0.00713896	0.0170999	0.00972982	0.00496874	0.0202986	0.00172674	0.0293974	0.00281752	0.0195822	0.00798659	0.0104469	0.0274921	0.00828827	0.230122	0.330966	0.092362	0.346549	4.271911
2480	-17373.1	-17378	4.88785	0.210438	0.17336	0.244176	0.194657	0.186365	0.180721	0.161862	0.18066	0.193051	0.19476	0.136998	0.14118	0.130956	0.134757	0.149562	0.151258	0.154679	0.14456	0.157312	0.180743	0.161292	0.14329	0.195223	0.0177281	0.00415714	0.0356348	0.00264268	0.0122942	0.0110906	0.030065	0.0134402	0.0181372	0.0108853	0.00757607	0.0155299	0.00990322	0.0238269	0.000931429	0.0163167	0.00783498	0.0155293	0.0155448	0.00836783	0.240812	0.31708	0.0876428	0.354465	4.179299
2490	-17374.9	-17379.6	4.69016	0.221414	0.189428	0.199031	0.201146	0.204074	0.16641	0.189675	0.164207	0.165289	0.157965	0.130092	0.119658	0.124344	0.159498	0.143082	0.155605	0.156061	0.173497	0.167882	0.152949	0.156028	0.160071	0.208658	0.00755651	0.00301713	0.0453789	0.00282271	0.0180651	0.0110906	0.0249956	0.0153203	0.0257829	0.0119989	0.0227323	0.0265876	0.0044399	0.0153348	0.000213838	0.0357867	0.00141398	0.0201985	0.0266249	0.0136424	0.226231	0.315596	0.0982294	0.359944	4.199068
