Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
461	1	-15796.8	-15809.9	13.0688	0.111188	0.0875857	0.0984614	0.114639	0.130833	0.0895685	0.122888	0.0808504	0.089612	0.155678	0.0805578	0.0817952	0.0993299	0.0881493	0.117172	0.123079	0.120479	0.115475	0.137163	0.078579	0.0823818	0.102742	0.175955	0.0374325	0.0247842	0.0333729	0.0402101	0.0450243	0.027015	0.0265408	0.0302304	0.0111696	0.0532397	0.0403939	0.0362557	0.0791356	0.0256705	0.0183941	0.0362371	0.0433491	0.031034	0.0236984	0.0346756	3.182026
462	0	-15803.9	-15817.2	13.3259	0.125664	0.105534	0.107036	0.102294	0.112748	0.0844654	0.123921	0.0848679	0.0880415	0.158621	0.0726895	0.0696602	0.0987025	0.106179	0.123765	0.133338	0.125873	0.117492	0.10702	0.0788215	0.100848	0.0707087	0.145776	0.0274968	0.0265368	0.0774193	0.0280602	0.0207851	0.0477524	0.015523	0.0346529	0.0197067	0.0204692	0.0255706	0.0398371	0.0460694	0.0443576	0.0250661	0.0438609	0.0611808	0.0537302	0.0334739	0.0207033	3.156321
463	1	-15802.2	-15814.6	12.3455	0.108551	0.09829	0.0873494	0.119497	0.103174	0.0895685	0.128731	0.0724028	0.0966515	0.170066	0.0702598	0.0826118	0.0890599	0.0967519	0.0996019	0.11957	0.118362	0.128882	0.147622	0.0795263	0.0893336	0.0876124	0.156625	0.0390084	0.0247842	0.041436	0.0436563	0.0527702	0.0497682	0.0328759	0.0392732	0.0163673	0.0607495	0.0406378	0.031653	0.0821077	0.0208477	0.015906	0.0604478	0.0617814	0.0219949	0.031302	0.046891	3.254357
464	0	-15805.5	-15817.4	11.8672	0.121204	0.104458	0.0888263	0.128578	0.131801	0.0763834	0.120825	0.0735306	0.111321	0.204122	0.0946666	0.106231	0.0890837	0.0960708	0.101259	0.11159	0.124317	0.128898	0.124996	0.0903266	0.100788	0.0865317	0.168459	0.0157394	0.0245536	0.0825899	0.030134	0.0328177	0.0466581	0.0216288	0.0282991	0.0267249	0.0190612	0.0394549	0.0306319	0.0569952	0.0378993	0.0321111	0.0251155	0.0599064	0.0454139	0.0374822	0.0246999	3.302184
465	1	-15798.2	-15811.4	13.1065	0.127711	0.115319	0.086137	0.100064	0.0980115	0.0759073	0.116163	0.0863292	0.112315	0.172696	0.0694068	0.08984	0.102503	0.109169	0.0973284	0.106216	0.117942	0.121321	0.119374	0.0788833	0.0768532	0.0922761	0.158933	0.0467878	0.0267702	0.0310457	0.0349621	0.04924	0.0283324	0.0308309	0.0299581	0.0219048	0.0562783	0.0188968	0.0301434	0.0757702	0.0372676	0.0254236	0.0451644	0.0367924	0.0455224	0.026735	0.0497277	3.178253
466	0	-15795.5	-15808.2	12.6772	0.12501	0.0926972	0.111448	0.105676	0.111235	0.0945764	0.115336	0.0811809	0.0921076	0.189552	0.0744921	0.091401	0.105893	0.0844707	0.111306	0.12563	0.11722	0.115674	0.128597	0.0708253	0.0930195	0.0894987	0.156714	0.0259505	0.0459591	0.0853863	0.0256477	0.0254855	0.0320431	0.0256481	0.0294927	0.0324188	0.020248	0.0401203	0.0385941	0.0446658	0.0379192	0.0346954	0.0317186	0.0579157	0.0392184	0.0255224	0.0389796	3.221189
467	1	-15807.8	-15820.3	12.4531	0.127711	0.0871423	0.105575	0.120182	0.104544	0.0785852	0.13597	0.0639371	0.10196	0.159536	0.0812849	0.0799077	0.108856	0.0801423	0.12064	0.117811	0.130934	0.129393	0.0963035	0.0800629	0.0729079	0.0789463	0.178393	0.0449052	0.0259748	0.0296194	0.0430766	0.0563328	0.0571894	0.0207477	0.0336733	0.0253863	0.0519389	0.0202678	0.0416359	0.076958	0.0363608	0.0306987	0.055149	0.0394484	0.0261425	0.0191884	0.0681786	3.243599
468	0	-15796.1	-15809.1	12.983	0.115811	0.101885	0.117078	0.102725	0.103878	0.0840439	0.107871	0.0854196	0.106402	0.185389	0.0744979	0.0871219	0.11175	0.0912594	0.108979	0.114496	0.121351	0.104725	0.139915	0.0861475	0.0894907	0.0893194	0.161406	0.0219102	0.0392499	0.0701571	0.0268664	0.0302077	0.0544968	0.0214011	0.0162689	0.0203647	0.0177783	0.0288579	0.0375102	0.0468575	0.0485082	0.0275445	0.0328334	0.0440758	0.0544382	0.0334918	0.0268222	3.190603
469	1	-15798.5	-15811.5	13.0075	0.137922	0.0871423	0.0936157	0.115652	0.0993423	0.0772033	0.133647	0.0646429	0.095113	0.173897	0.0874437	0.089519	0.107299	0.0985117	0.0953172	0.133882	0.120359	0.11224	0.132995	0.0741412	0.0926188	0.0873542	0.156629	0.0387395	0.0261372	0.0331645	0.0397678	0.0594453	0.0406527	0.0352728	0.0285574	0.019989	0.0459324	0.0234887	0.0349921	0.0590947	0.0352833	0.0303504	0.0492697	0.0329441	0.0190037	0.0338032	0.0357825	3.188158
470	0	-15807.8	-15820.2	12.3487	0.121749	0.0983315	0.0738507	0.0897001	0.103778	0.091185	0.10702	0.105495	0.106402	0.184648	0.0690725	0.0835105	0.110496	0.0999171	0.0988875	0.125017	0.135262	0.124832	0.13222	0.0652933	0.0993943	0.090533	0.180408	0.0337149	0.029947	0.0743081	0.0254851	0.0373521	0.0434879	0.0312438	0.0248988	0.0169196	0.0166751	0.0407581	0.0452617	0.0446648	0.0345285	0.0285044	0.0341972	0.0673485	0.0621422	0.041999	0.0235963	3.254036
471	1	-15802.2	-15814.2	12.045	0.130457	0.101918	0.0947545	0.12885	0.109408	0.106057	0.126594	0.074348	0.107823	0.152501	0.0730166	0.0954988	0.101072	0.106668	0.103324	0.127593	0.117796	0.113086	0.134407	0.0741412	0.0724015	0.0867155	0.162821	0.0468866	0.025691	0.0305862	0.0349074	0.0620696	0.0272515	0.0250604	0.0397718	0.0156591	0.0395992	0.0405793	0.0332943	0.0903966	0.0319283	0.0261821	0.0560737	0.0380581	0.0346823	0.0459859	0.0384962	3.284411
472	0	-15804.7	-15818.4	13.654	0.114766	0.0969375	0.0781629	0.0881629	0.0963719	0.0972942	0.119031	0.0771663	0.111539	0.161262	0.0696941	0.0746284	0.0944832	0.0803806	0.127341	0.123734	0.115595	0.102193	0.114112	0.0720428	0.0927311	0.0844071	0.153876	0.0355535	0.0439435	0.0709755	0.0202003	0.0410323	0.036456	0.0204093	0.0379363	0.0288503	0.021428	0.0384042	0.0418593	0.0441374	0.049948	0.0230434	0.0399856	0.0536931	0.0562327	0.0596698	0.0138364	3.123508
473	1	-15808	-15820.5	12.4819	0.108289	0.11119	0.102336	0.111956	0.130698	0.0975825	0.115127	0.0973718	0.0973296	0.159483	0.0788703	0.084681	0.117978	0.0838818	0.0989996	0.136789	0.131382	0.119167	0.123305	0.0741412	0.0755991	0.0820209	0.180125	0.0402476	0.0335813	0.0305862	0.0422681	0.0477745	0.0357905	0.0285863	0.0447404	0.0246712	0.0476678	0.0323681	0.0374295	0.0523703	0.0248098	0.010165	0.0514025	0.0567744	0.0205507	0.0129217	0.0477058	3.240716
474	0	-15812.8	-15825.6	12.8625	0.114851	0.0689459	0.110898	0.100611	0.086779	0.0629485	0.141951	0.0893371	0.124967	0.173389	0.0939183	0.0766552	0.0914226	0.0955787	0.113173	0.110657	0.130869	0.108667	0.11343	0.0789561	0.112956	0.0824957	0.149545	0.0288766	0.035017	0.0953725	0.039384	0.0179997	0.0505683	0.0216781	0.0173269	0.0424376	0.0179179	0.0305736	0.0399684	0.061557	0.0467923	0.041941	0.0343268	0.0429496	0.0416311	0.043912	0.0194205	3.202653
475	1	-15797.2	-15810.2	12.9433	0.115515	0.0996682	0.103755	0.0922643	0.111456	0.0738983	0.133597	0.0753945	0.0886808	0.19223	0.068045	0.0837454	0.109898	0.103337	0.121102	0.116589	0.131382	0.09689	0.11779	0.0868436	0.0833848	0.105191	0.151877	0.0386904	0.0282956	0.0257195	0.0336672	0.0468389	0.0396624	0.0297376	0.0409109	0.023464	0.0471219	0.0259386	0.0329287	0.0849971	0.0239449	0.0198367	0.0464718	0.0437979	0.0244896	0.0281532	0.0473742	3.194574
476	0	-15808.4	-15820.8	12.4405	0.158144	0.0906302	0.0727681	0.130735	0.120131	0.0911902	0.138018	0.0797804	0.0805209	0.162515	0.0708094	0.0783001	0.106306	0.09253	0.126876	0.121159	0.112606	0.126013	0.106949	0.0789561	0.0856697	0.0817779	0.15979	0.0283234	0.0356195	0.0619396	0.0201207	0.0283289	0.0551919	0.0234755	0.0207445	0.0253766	0.0235037	0.043054	0.0450429	0.0486083	0.0527839	0.0374113	0.0274376	0.0578318	0.0731601	0.0337947	0.0309313	3.244856
477	1	-15798.8	-15812.2	13.3888	0.138757	0.0929977	0.104842	0.0867688	0.111078	0.0825748	0.111157	0.0639935	0.0931987	0.156599	0.0742043	0.0877538	0.0977274	0.0969911	0.086746	0.127161	0.118159	0.115253	0.119438	0.0755115	0.120872	0.0787712	0.182283	0.0449628	0.0245513	0.0372219	0.0386972	0.0511569	0.0411163	0.0317967	0.0372702	0.0159425	0.0468721	0.02555	0.0296887	0.0791384	0.016418	0.016129	0.0339237	0.0584514	0.0268769	0.0317235	0.0397056	3.150032
478	0	-15810.1	-15823.4	13.2763	0.130447	0.101358	0.0950582	0.10953	0.110481	0.0757543	0.102973	0.0730286	0.111851	0.177677	0.0840966	0.084339	0.101573	0.0714058	0.107211	0.106931	0.110627	0.106509	0.133071	0.0651911	0.0818513	0.0827671	0.16161	0.0231959	0.0500701	0.0780617	0.0502479	0.0217115	0.0343333	0.0304587	0.0521562	0.0198065	0.0211103	0.0247662	0.0362256	0.0642199	0.0497021	0.0303764	0.031602	0.0365499	0.0627542	0.0415565	0.0170344	3.161279
479	1	-15818.9	-15831.7	12.8431	0.101777	0.0860721	0.123457	0.111333	0.0947914	0.0723819	0.0973774	0.0818681	0.10437	0.191137	0.0929247	0.0837458	0.109515	0.0979553	0.125275	0.122714	0.130773	0.129292	0.0985797	0.0781179	0.0901793	0.0913759	0.138466	0.0361002	0.0494202	0.0221994	0.0336485	0.0526198	0.0372671	0.0414883	0.0308581	0.0159053	0.0455862	0.0294128	0.0338931	0.0798578	0.0190354	0.0273653	0.0440347	0.0538764	0.0196939	0.0226209	0.0562353	3.204596
480	0	-15811.6	-15823.4	11.7588	0.14468	0.0846109	0.101997	0.132511	0.125404	0.0991929	0.11214	0.0840767	0.120281	0.176812	0.0657681	0.0724691	0.0898423	0.0973817	0.12319	0.117825	0.128691	0.139285	0.133391	0.0692486	0.0895659	0.0757431	0.200022	0.0284481	0.0374983	0.0640122	0.0244181	0.0316849	0.0578725	0.0140758	0.0303765	0.0295796	0.016716	0.0287682	0.0338546	0.0414899	0.0355718	0.0496626	0.0427635	0.0401286	0.0600055	0.0448654	0.0171063	3.313027
481	1	-15800.2	-15812.5	12.3069	0.136574	0.120486	0.0950431	0.106657	0.0983469	0.0809392	0.144421	0.0666215	0.106978	0.175762	0.082353	0.0808839	0.0850413	0.104832	0.105546	0.121325	0.132177	0.119606	0.114776	0.0734943	0.0934735	0.0787909	0.184861	0.0338733	0.0256844	0.0544666	0.0342193	0.0364752	0.0358836	0.0222163	0.03703	0.011733	0.0606644	0.0368393	0.0227594	0.0779103	0.0304925	0.0165901	0.0461389	0.0414109	0.036879	0.0256512	0.0623148	3.25822
482	0	-15803.2	-15816.2	12.9745	0.119037	0.108365	0.0828362	0.114575	0.126407	0.0824881	0.122599	0.0884231	0.111136	0.158286	0.0778752	0.079573	0.091875	0.0763197	0.105426	0.119723	0.117069	0.118135	0.120417	0.0660129	0.0781948	0.0932145	0.169434	0.026537	0.0236327	0.0850363	0.0253556	0.023907	0.0458609	0.0169898	0.0360176	0.0439283	0.0158352	0.0378363	0.0303434	0.0537282	0.0395754	0.0545825	0.0200234	0.0492316	0.0492395	0.0511469	0.0352295	3.191457
483	1	-15795.6	-15808.8	13.1782	0.130216	0.0901322	0.104794	0.102684	0.0932004	0.0908332	0.129721	0.064495	0.100299	0.178568	0.0855655	0.0827589	0.0919972	0.10439	0.113157	0.1321	0.129281	0.116357	0.116998	0.0774369	0.084568	0.086744	0.148182	0.0326058	0.0361334	0.0251429	0.0239575	0.0543897	0.0466417	0.0392497	0.0339096	0.0104102	0.0413158	0.0368393	0.0228128	0.0909302	0.0191758	0.0202982	0.0435228	0.0444144	0.0366592	0.0203777	0.0378244	3.17109
484	0	-15799	-15812.4	13.4735	0.146117	0.0994084	0.0975713	0.107774	0.10812	0.0869343	0.122599	0.0792676	0.0810592	0.143394	0.0658786	0.0795098	0.0822342	0.0847155	0.119887	0.13574	0.133269	0.100432	0.10821	0.0658758	0.0842728	0.0802322	0.182501	0.025697	0.0373917	0.0649482	0.0288696	0.0286445	0.0480011	0.016636	0.0319541	0.0365573	0.0249425	0.0399215	0.0429685	0.0373881	0.0576977	0.0325218	0.0322683	0.052933	0.0433044	0.0511469	0.0127657	3.141562
485	1	-15798.6	-15811.3	12.7695	0.147982	0.111695	0.110906	0.109453	0.105112	0.0868097	0.128534	0.0772809	0.0870521	0.174365	0.0937112	0.0860157	0.0975546	0.120691	0.114089	0.129338	0.118749	0.103622	0.125093	0.0832812	0.100879	0.086744	0.175801	0.0439786	0.025553	0.0236539	0.0210607	0.0497803	0.0287481	0.0263837	0.0274902	0.0140454	0.0360119	0.0252161	0.0249377	0.0753452	0.0188357	0.018437	0.0405691	0.035532	0.0366912	0.0236441	0.0412895	3.21196
486	0	-15801.5	-15814.1	12.608	0.127247	0.0893149	0.116786	0.090923	0.104665	0.0955696	0.115125	0.083328	0.109973	0.165597	0.0806686	0.0759745	0.106106	0.090539	0.105408	0.131857	0.126136	0.117488	0.132594	0.0685394	0.0874066	0.0864716	0.159779	0.0249753	0.0425607	0.102381	0.0412761	0.0279926	0.0392295	0.0148253	0.0192926	0.0349371	0.0322313	0.0363213	0.0340001	0.038679	0.0503447	0.0494203	0.0264108	0.0583425	0.0432304	0.0372488	0.00691125	3.228107
487	1	-15809.9	-15823	13.1198	0.144634	0.116725	0.110906	0.0882183	0.13128	0.0934854	0.111652	0.0891344	0.0866774	0.142876	0.0734105	0.0843573	0.0959412	0.117092	0.105578	0.119024	0.112809	0.104243	0.124702	0.0732789	0.0894419	0.0832513	0.195764	0.0608514	0.016997	0.0246714	0.029979	0.0453877	0.0206196	0.0335206	0.0250283	0.0185479	0.0530689	0.0409882	0.0261611	0.060786	0.015889	0.00853148	0.0480725	0.0438485	0.0413145	0.0232237	0.0449639	3.176933
488	0	-15802.9	-15815.5	12.5262	0.11514	0.12519	0.103332	0.103429	0.115041	0.0700864	0.146174	0.0767101	0.0969689	0.191388	0.0783633	0.090771	0.0977537	0.106403	0.122956	0.112727	0.142219	0.11056	0.0990093	0.0732674	0.0788129	0.0935823	0.170712	0.0205175	0.0385572	0.086627	0.0281819	0.020038	0.0282297	0.0214581	0.0333967	0.0259235	0.0280116	0.0322028	0.0343913	0.0336058	0.0467038	0.0463742	0.0225194	0.0580701	0.0439686	0.044533	0.0223799	3.236287
489	1	-15794	-15805.8	11.8628	0.117224	0.110893	0.0895673	0.105533	0.118041	0.0885626	0.125783	0.0891344	0.0848355	0.170759	0.0954668	0.0960388	0.0982014	0.0951714	0.113013	0.12683	0.137161	0.120382	0.126847	0.0800588	0.0846455	0.0830512	0.18522	0.0416337	0.0239651	0.0350187	0.0465441	0.0408663	0.0334988	0.0365613	0.0333533	0.020553	0.0519768	0.0313075	0.0323845	0.0828052	0.0260646	0.0198889	0.052302	0.0413393	0.0311141	0.0306195	0.048407	3.302623
490	0	-15804.9	-15816.4	11.4985	0.114327	0.115794	0.112016	0.110042	0.129697	0.0890967	0.134473	0.0897399	0.10473	0.158492	0.0705108	0.0779788	0.117781	0.095863	0.115178	0.13754	0.129301	0.115915	0.131206	0.0843462	0.0863991	0.0950459	0.163955	0.038082	0.0354533	0.0825515	0.0213064	0.0204898	0.0411479	0.036611	0.0186448	0.0393138	0.0195159	0.0430835	0.0438134	0.0399418	0.0394225	0.0326425	0.0222167	0.0757578	0.0424346	0.0345637	0.0326409	3.339061
491	1	-15800.5	-15812.9	12.3855	0.110518	0.0983332	0.100383	0.0919828	0.116862	0.0700256	0.132573	0.0991398	0.0978125	0.159137	0.0749363	0.088063	0.106757	0.107903	0.112719	0.133735	0.109526	0.130155	0.118544	0.0798627	0.0929536	0.0805172	0.177462	0.0315672	0.0293775	0.0467417	0.035454	0.0604659	0.0364428	0.0358621	0.0374414	0.0087497	0.0422134	0.0303811	0.0341793	0.0590886	0.0197829	0.029141	0.0632787	0.0429124	0.0390695	0.0302759	0.048032	3.250358
492	0	-15801.2	-15813.4	12.1695	0.108897	0.123416	0.107725	0.0933969	0.134635	0.083602	0.137278	0.0888089	0.108764	0.168935	0.0679211	0.0913397	0.0864855	0.114735	0.107657	0.130919	0.123557	0.139283	0.123938	0.0729425	0.0939396	0.0775068	0.160841	0.0359806	0.0366476	0.0654287	0.0300773	0.0230502	0.0532249	0.0188672	0.0304544	0.031851	0.0150745	0.0416906	0.027962	0.0504526	0.0373385	0.0336624	0.0373539	0.0544736	0.0370317	0.04602	0.0187915	3.271957
493	1	-15802.6	-15814.8	12.2031	0.134451	0.0983332	0.100371	0.116627	0.10023	0.0968554	0.109642	0.0675162	0.11086	0.200974	0.0880261	0.0764035	0.102591	0.107981	0.105342	0.133735	0.138158	0.10669	0.103193	0.0681932	0.102795	0.0875296	0.165756	0.0364155	0.0267323	0.0281697	0.0270513	0.0516421	0.0349242	0.0443967	0.0378105	0.00429655	0.059394	0.0368057	0.0329482	0.10237	0.0195146	0.0143788	0.0381557	0.0523399	0.0305352	0.0298793	0.0385855	3.268601
494	0	-15800.4	-15812.4	11.9604	0.132857	0.114736	0.101757	0.09117	0.122744	0.0870277	0.127157	0.0761234	0.0977233	0.183695	0.0919635	0.0805033	0.10094	0.102856	0.110899	0.122902	0.124397	0.106627	0.123938	0.0662189	0.0928391	0.096019	0.181041	0.0317024	0.015403	0.104022	0.0283697	0.0358662	0.0464101	0.02085	0.0243166	0.0267561	0.00879154	0.0325382	0.0414957	0.0590084	0.034393	0.0530599	0.0342639	0.0512531	0.0416648	0.0435866	0.0229862	3.292872
495	1	-15808.2	-15821.1	12.9308	0.108864	0.0925266	0.0968783	0.0884626	0.0973862	0.0809175	0.121999	0.08241	0.0911952	0.15758	0.0858527	0.081964	0.0886319	0.0795008	0.128561	0.112298	0.117066	0.149248	0.149011	0.0755306	0.0737022	0.0817822	0.170902	0.0353084	0.0253344	0.0507427	0.0346079	0.0568211	0.0428635	0.0265659	0.028556	0.0115546	0.0478211	0.0384768	0.016951	0.0844232	0.0301792	0.0312369	0.0426531	0.05391	0.0320185	0.0381421	0.0553883	3.195825
496	0	-15797.9	-15810.1	12.2207	0.125585	0.107738	0.1011	0.106285	0.109834	0.0800427	0.107124	0.0725033	0.110547	0.177911	0.0805249	0.0862336	0.103811	0.0950709	0.112048	0.151189	0.139474	0.115181	0.121626	0.0775195	0.0898305	0.0847364	0.164325	0.0249831	0.0495938	0.0939303	0.0341357	0.0280489	0.0437016	0.0190347	0.0274775	0.0298643	0.021503	0.0480843	0.0380408	0.0331863	0.0329587	0.0271518	0.0316129	0.0466427	0.0433826	0.0363562	0.0369117	3.266841
497	1	-15809.2	-15822.1	12.9208	0.123788	0.111581	0.0881777	0.0911618	0.100118	0.0748252	0.121568	0.0803683	0.0852316	0.159326	0.0877389	0.0991205	0.118961	0.108204	0.116188	0.104789	0.10826	0.0993392	0.106304	0.0956522	0.0943448	0.100324	0.150622	0.0311057	0.0234117	0.0303781	0.0408873	0.063271	0.0323679	0.0260052	0.0399319	0.0189848	0.0522492	0.0527452	0.0212123	0.0679851	0.0275717	0.0289919	0.059516	0.0437796	0.0299889	0.0262607	0.0541919	3.196828
498	0	-15810.1	-15822.4	12.3613	0.124873	0.103076	0.0905292	0.110105	0.114544	0.0766367	0.142248	0.089391	0.0923146	0.152624	0.0705071	0.0790125	0.104566	0.100419	0.111572	0.144316	0.120677	0.0982228	0.112119	0.0799522	0.0943448	0.0965465	0.154359	0.0233189	0.0290985	0.12224	0.0513178	0.031692	0.0609807	0.0295514	0.0260579	0.0247476	0.0207813	0.0460039	0.0355011	0.0545376	0.0417667	0.0313134	0.0248788	0.0568027	0.0354352	0.0354247	0.00837357	3.25278
499	1	-15802.9	-15815.2	12.2488	0.11973	0.110917	0.101681	0.0883385	0.117721	0.0835028	0.120765	0.0922087	0.11047	0.180065	0.0962057	0.105195	0.103148	0.0812814	0.108425	0.134019	0.130264	0.102898	0.121914	0.0771653	0.0762027	0.0814517	0.182822	0.0280939	0.028799	0.0272453	0.0314465	0.0486862	0.0360375	0.0377187	0.0376512	0.0133887	0.0497006	0.0240201	0.0162881	0.0879517	0.0226903	0.0327029	0.0420898	0.0524803	0.0349929	0.0399171	0.0457383	3.264032
500	0	-15810.7	-15822.8	12.1134	0.128476	0.108589	0.109745	0.132976	0.123773	0.0886216	0.143585	0.0717889	0.11834	0.191883	0.0819338	0.10483	0.0766008	0.0833187	0.0979323	0.139138	0.129163	0.1129	0.11131	0.101426	0.0843935	0.0839346	0.155812	0.0259137	0.0302922	0.0892564	0.0291479	0.014788	0.0392901	0.0133649	0.0236258	0.0251925	0.0201371	0.0460039	0.0542571	0.0528146	0.0480431	0.0255945	0.0217193	0.0450534	0.0449606	0.0319057	0.0157356	3.277564
501	1	-15804.5	-15817.5	12.9819	0.126911	0.0874592	0.0961686	0.0929245	0.122558	0.0869227	0.124455	0.0747272	0.0936604	0.153272	0.0839962	0.0896705	0.107506	0.0989862	0.105661	0.129223	0.109901	0.1392	0.0899317	0.0862538	0.0867259	0.0837304	0.171244	0.0400062	0.0358235	0.0424163	0.0231441	0.0418439	0.0330962	0.0430584	0.0410575	0.0104124	0.0553069	0.0247488	0.0178357	0.078741	0.0311469	0.0386129	0.0443929	0.0338283	0.0305257	0.0249627	0.058674	3.190723
502	0	-15799.5	-15813.2	13.7177	0.11457	0.108069	0.101668	0.0992312	0.0963321	0.069008	0.134446	0.0791439	0.105863	0.171553	0.0766033	0.0856428	0.0975682	0.103025	0.125084	0.115105	0.119354	0.104931	0.114552	0.071725	0.0917438	0.0751675	0.160337	0.0137947	0.0247165	0.0721161	0.0315067	0.0292728	0.0338155	0.0111803	0.0376397	0.0276579	0.014412	0.0379137	0.0296123	0.057302	0.0345931	0.0437484	0.0305753	0.0531878	0.0419528	0.0425014	0.0289169	3.117137
503	1	-15797.4	-15810	12.6547	0.139716	0.0938261	0.101035	0.113743	0.1194	0.0672206	0.123491	0.0743679	0.091869	0.174818	0.071092	0.0944925	0.0925014	0.093172	0.134926	0.126233	0.120002	0.113099	0.124448	0.081182	0.109454	0.0785926	0.172957	0.0454384	0.0244773	0.0367919	0.0249781	0.0437283	0.0438238	0.0382804	0.0379744	0.0191263	0.0536172	0.0304306	0.0293349	0.0763111	0.0180844	0.0225638	0.0425744	0.0296289	0.0331077	0.020018	0.0415113	3.223438
504	0	-15812.8	-15825.2	12.3385	0.133972	0.0867674	0.101668	0.114331	0.0910097	0.0775394	0.118899	0.0849603	0.101483	0.152326	0.0951136	0.0839315	0.0950309	0.0902271	0.110936	0.139221	0.108307	0.144221	0.133243	0.103785	0.0922634	0.0604555	0.170962	0.0215675	0.0245612	0.0981972	0.0302272	0.0232295	0.0535867	0.0258543	0.0278403	0.0278032	0.00994668	0.0401747	0.0500251	0.0392685	0.0569424	0.019062	0.0467554	0.0652798	0.0557921	0.0349321	0.0133563	3.255057
505	1	-15809.1	-15822.3	13.1555	0.099046	0.0972487	0.102181	0.0942555	0.105833	0.0864289	0.129288	0.0611872	0.0891883	0.158703	0.0631986	0.0937701	0.0925322	0.0865406	0.11598	0.128764	0.103534	0.112802	0.116242	0.0837971	0.0806068	0.082642	0.175747	0.039685	0.0273176	0.0421312	0.0258657	0.0538766	0.0445848	0.032552	0.0590072	0.0242694	0.0583751	0.0223852	0.0515112	0.0850301	0.0251986	0.0184312	0.0340934	0.0467867	0.0220046	0.0358493	0.0648844	3.173357
506	0	-15801.2	-15815.1	13.8678	0.108803	0.0999017	0.0915666	0.101171	0.106137	0.075269	0.121645	0.0823605	0.083977	0.146382	0.078538	0.0757187	0.0808885	0.0902222	0.108469	0.139221	0.128665	0.110801	0.115349	0.0751843	0.0807264	0.0948283	0.1529	0.040342	0.0197457	0.0798449	0.020356	0.0309429	0.0478996	0.0197598	0.0377816	0.0419254	0.0214118	0.0341002	0.0352612	0.0391997	0.0588268	0.0407241	0.0307484	0.0594327	0.0441769	0.0284392	0.0224847	3.102127
507	1	-15801.4	-15815	13.6476	0.11784	0.101065	0.106886	0.0957183	0.112052	0.087321	0.124659	0.0841914	0.0921329	0.184253	0.0647563	0.0795007	0.119581	0.0877024	0.0988994	0.124405	0.116339	0.108796	0.136405	0.0871334	0.104133	0.0785379	0.148855	0.0324548	0.0185709	0.0370271	0.0267909	0.0428409	0.0411539	0.032552	0.0358689	0.00959239	0.051906	0.0270516	0.0305181	0.0708964	0.0154978	0.0233437	0.0244605	0.0305444	0.0361378	0.0267359	0.0490357	3.124144
508	0	-15797.9	-15810.9	12.9617	0.122293	0.0923779	0.11084	0.124839	0.101834	0.0845142	0.13733	0.0741751	0.096395	0.169824	0.0782095	0.069736	0.0990533	0.0942471	0.113584	0.149329	0.140354	0.12444	0.130084	0.0697792	0.0773695	0.0851672	0.136684	0.0262809	0.0317642	0.0705167	0.0301338	0.0211028	0.0485875	0.0306211	0.0190865	0.0284222	0.0221034	0.0329937	0.0359245	0.0426895	0.0362952	0.023987	0.0290853	0.060068	0.0544005	0.0460353	0.020181	3.192739
509	1	-15799.6	-15813.1	13.441	0.11532	0.119215	0.0991897	0.109601	0.113182	0.0879455	0.122018	0.0626344	0.107293	0.153943	0.0718844	0.0819767	0.0858825	0.0871467	0.101749	0.138807	0.135849	0.110479	0.107276	0.0729694	0.102311	0.0776168	0.142196	0.0441195	0.0191395	0.0460221	0.0299513	0.0662503	0.0271101	0.0404205	0.0276141	0.0239622	0.034853	0.0312679	0.0216195	0.0778239	0.029035	0.0249507	0.0498404	0.0379166	0.0237972	0.0238796	0.0587498	3.144807
510	0	-15796.1	-15809.1	13.0135	0.133564	0.0919035	0.107078	0.0879149	0.116054	0.0740927	0.111436	0.0800825	0.111718	0.164205	0.0727512	0.0930207	0.0971729	0.10541	0.104552	0.114281	0.138626	0.123446	0.114689	0.0774454	0.0741242	0.0930027	0.163824	0.0321587	0.0336327	0.0722182	0.0316686	0.0275783	0.0431281	0.0236302	0.0218806	0.0320012	0.0116118	0.0451097	0.027783	0.0549525	0.0351879	0.0330451	0.0390305	0.0520643	0.0583948	0.0403562	0.0217312	3.187558
