Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
100	-16354.9	-16366.7	11.7803	0.190158	0.189314	0.221388	0.177088	0.139393	0.181869	0.116477	0.0783943	0.221682	0.190505	0.118572	0.137422	0.131486	0.147883	0.162371	0.128452	0.154552	0.161274	0.134931	0.175417	0.127735	0.098627	0.171694	0.0809181	0.00305353	0.000746907	0.0332324	0.031882	0.00175805	0.0784821	0.0184331	0.0039553	0.0228378	0.0109439	0.00214348	0.00639246	0.0179733	0.0141959	0.00141463	0.0449483	0.000757351	0.00533969	0.0327089	0.267704	0.326571	0.0674113	0.0390026	0.286726	0.0125853	0.218887	0.251587	0.113699	0.415827	3.968801
110	-16360.2	-16372.6	12.3718	0.195867	0.180927	0.2402	0.174883	0.158804	0.181869	0.101872	0.093325	0.193856	0.171656	0.141305	0.134058	0.140783	0.109724	0.150369	0.120887	0.175458	0.146589	0.14328	0.173464	0.127735	0.0944433	0.146074	0.0647375	0.00496722	0.00195929	0.0304782	0.0374438	0.00209862	0.0840563	0.0271854	0.00179369	0.0245194	0.0116317	0.00117275	0.00980641	0.0166932	0.0130398	0.00195462	0.0428951	0.00114613	0.00532327	0.0293223	0.263435	0.321364	0.0663363	0.0601417	0.282154	0.00657022	0.215205	0.252893	0.114289	0.417613	3.909653
120	-16359.1	-16372.1	12.9447	0.168143	0.204355	0.216937	0.20374	0.168185	0.179825	0.125474	0.0796555	0.209028	0.159273	0.111957	0.121181	0.124783	0.145145	0.144927	0.12658	0.136066	0.133476	0.132424	0.16854	0.111544	0.102551	0.14245	0.071075	0.0092703	0.00670778	0.0318605	0.0317246	0.00499843	0.108695	0.0252209	0.000723144	0.0244662	0.0150356	0.00362101	0.00673385	0.00868118	0.0173691	0.00424568	0.0322243	0.0016128	0.00162468	0.0302302	0.269113	0.328291	0.0642641	0.0451715	0.288235	0.00492571	0.216214	0.24939	0.114825	0.419571	3.85236
130	-16358	-16370.4	12.3331	0.225949	0.193744	0.230535	0.18513	0.167217	0.187869	0.119312	0.096825	0.187511	0.156112	0.111399	0.138271	0.123136	0.142069	0.158832	0.12899	0.162884	0.125539	0.158413	0.158489	0.111544	0.0792785	0.136887	0.0700638	0.00794221	0.00543298	0.0303414	0.0291745	0.00197724	0.100003	0.0206006	0.00225785	0.0110961	0.0112485	0.0104827	0.00444639	0.0331403	0.0261175	0.0043265	0.0324477	0.00218742	0.00133859	0.0229604	0.264905	0.322708	0.0631714	0.049872	0.283334	0.0160095	0.20429	0.251855	0.120138	0.423717	3.913522
140	-16355.3	-16369	13.6899	0.195144	0.202313	0.195306	0.187787	0.163573	0.175745	0.125447	0.0913399	0.181021	0.152561	0.106082	0.124721	0.138881	0.144202	0.128985	0.109931	0.149599	0.136504	0.13735	0.14453	0.139514	0.0743609	0.169084	0.0878703	0.00291976	0.00304223	0.0258446	0.029923	0.00321402	0.0793659	0.0272036	0.00525752	0.0119542	0.0165638	0.00646732	0.00425696	0.0215056	0.0204903	0.00200901	0.02453	0.00114908	0.00580806	0.0244843	0.269072	0.298977	0.0640049	0.0558739	0.301115	0.0109571	0.228925	0.253786	0.121059	0.39623	3.777841
150	-16357.2	-16368.7	11.5267	0.193501	0.166942	0.232949	0.211597	0.165166	0.159329	0.1174	0.0905279	0.207623	0.186544	0.116721	0.12976	0.121874	0.144202	0.151958	0.121882	0.160649	0.151241	0.150422	0.197269	0.110656	0.0951739	0.18603	0.0685942	0.00524385	0.00514564	0.0324417	0.0214465	0.00371104	0.127686	0.0160673	0.00919289	0.00839429	0.0194445	0.00138373	0.00600738	0.0132591	0.0115957	0.0032735	0.0311876	0.000730461	0.00628012	0.033661	0.268313	0.297945	0.0638242	0.0480947	0.306864	0.0149595	0.228925	0.253786	0.121059	0.39623	3.994162
160	-16367.3	-16380.4	13.1206	0.197488	0.186523	0.207474	0.148545	0.182611	0.185988	0.1174	0.120979	0.156975	0.142079	0.109308	0.12976	0.132142	0.121262	0.135189	0.145674	0.15018	0.123386	0.162689	0.181973	0.12472	0.0974409	0.155958	0.075557	0.00715204	0.00809558	0.0239069	0.0345529	0.00372835	0.0839342	0.0053205	0.00863375	0.0144115	0.0155575	0.000602595	0.00328036	0.0350234	0.0161624	0.00569286	0.0361765	0.000622213	0.00428739	0.0363352	0.28337	0.258733	0.0674059	0.0542802	0.324084	0.0121275	0.228925	0.253786	0.121059	0.39623	3.834776
170	-16354.5	-16366.2	11.7208	0.235299	0.205111	0.215803	0.167276	0.176894	0.185033	0.10865	0.079053	0.15546	0.17603	0.109025	0.1604	0.138532	0.149703	0.135189	0.119518	0.151889	0.136792	0.138875	0.176593	0.130544	0.0888986	0.163441	0.0834939	0.0168127	0.00438585	0.030152	0.0401593	0.00309282	0.116004	0.0119799	0.00814539	0.0165956	0.00478097	0.00088994	0.00484343	0.0255365	0.0159929	0.0028017	0.0435784	0.000971362	0.00386148	0.0366717	0.279687	0.262678	0.0626853	0.0413924	0.338865	0.0146913	0.227918	0.25267	0.124924	0.394488	3.974758
180	-16361.9	-16375.3	13.4146	0.193427	0.208797	0.215803	0.176161	0.145621	0.146701	0.107802	0.0842935	0.162487	0.17603	0.109025	0.130112	0.138532	0.149703	0.156394	0.116362	0.17968	0.136792	0.106182	0.191093	0.124006	0.0934205	0.127287	0.0594116	0.0187399	0.00148319	0.0220332	0.0451371	0.0053433	0.116496	0.0149992	0.00752394	0.0140512	0.00386952	0.000620268	0.00777954	0.0215325	0.0140946	0.00494445	0.0293062	0.00131592	0.00493444	0.0360485	0.273722	0.257548	0.0795143	0.0405096	0.331638	0.0170676	0.218361	0.242075	0.161618	0.377947	3.805377
190	-16356.6	-16371.2	14.6176	0.194542	0.181417	0.19432	0.179732	0.152288	0.160181	0.110936	0.0948899	0.167039	0.155902	0.115421	0.143745	0.13291	0.128398	0.128908	0.142561	0.136616	0.114225	0.135548	0.185245	0.102929	0.088491	0.145265	0.0866289	0.0115891	0.00253069	0.0243654	0.0351905	0.00351117	0.0938188	0.00896751	0.00416384	0.00715266	0.0044188	0.000742842	0.00284088	0.0123446	0.0288752	0.00561651	0.0294924	0.00436625	0.00629292	0.0206591	0.281519	0.264885	0.0832864	0.0354208	0.327667	0.00722182	0.204501	0.226709	0.151359	0.41743	3.685077
200	-16351.3	-16365	13.7316	0.20714	0.18289	0.19432	0.179005	0.171214	0.18258	0.11389	0.086508	0.17387	0.171645	0.125544	0.124614	0.137869	0.13466	0.150559	0.0989242	0.150284	0.130218	0.117071	0.168307	0.115886	0.0989089	0.144568	0.0768634	0.0110655	0.00101154	0.0217206	0.0264967	0.00382671	0.106275	0.00945613	0.00465542	0.00851986	0.00892891	0.00120038	0.00432006	0.0174469	0.0216322	0.0150044	0.0338195	0.0014748	0.00569874	0.0337775	0.278143	0.261708	0.0822874	0.0488832	0.323736	0.00524324	0.208549	0.231197	0.134561	0.425693	3.773672
210	-16361.8	-16375.8	13.9628	0.216978	0.177316	0.203237	0.183342	0.149775	0.169525	0.106077	0.0918808	0.17364	0.157064	0.0985093	0.124614	0.130762	0.114076	0.150248	0.122843	0.14481	0.137457	0.134376	0.167179	0.119454	0.0804885	0.165964	0.0799243	0.00188392	0.00190771	0.037473	0.0210917	0.0159385	0.0993199	0.0164543	0.00292552	0.00718194	0.0114773	0.000572927	0.00864526	0.0257843	0.00329473	0.00328371	0.0367006	0.0153219	0.00395325	0.0378006	0.275231	0.258968	0.0814261	0.0517752	0.320347	0.0122519	0.208549	0.231197	0.134561	0.425693	3.75055
220	-16344.6	-16359.1	14.4589	0.216978	0.180841	0.203237	0.192534	0.153007	0.152285	0.117619	0.0958938	0.177552	0.147254	0.0979108	0.131697	0.132681	0.125381	0.136427	0.111847	0.119277	0.138978	0.135983	0.170644	0.113826	0.082164	0.179339	0.0707209	0.00568347	0.00107982	0.0176919	0.0382319	0.00224126	0.103829	0.00929408	0.00693055	0.00608088	0.0064558	0.00133401	0.00395939	0.0179531	0.015444	0.012367	0.0230436	0.00328375	0.00628219	0.0356806	0.271222	0.278814	0.0684359	0.0447491	0.325347	0.0114325	0.224212	0.232412	0.135268	0.408108	3.700943
230	-16344.6	-16358.4	13.7885	0.205079	0.172739	0.21788	0.165489	0.165279	0.148554	0.112513	0.0985728	0.167291	0.175455	0.0995132	0.147364	0.125002	0.148488	0.153164	0.144151	0.143959	0.127188	0.138947	0.159249	0.102984	0.0817494	0.150172	0.0615469	0.0135093	0.000855693	0.0258235	0.0179794	0.00181601	0.119418	0.0117586	0.00746968	0.0106227	0.00840864	0.0022795	0.00151326	0.0370488	0.010921	0.00612875	0.0269453	0.00583374	0.00285988	0.0444626	0.284394	0.245172	0.0717596	0.0469224	0.343786	0.00796571	0.219745	0.23464	0.145638	0.399977	3.767984
240	-16348.3	-16361.1	12.7381	0.210362	0.201036	0.222304	0.191951	0.165279	0.174967	0.105293	0.0994952	0.190689	0.139824	0.123548	0.106324	0.14554	0.140917	0.134085	0.126329	0.153086	0.140593	0.149276	0.158533	0.120583	0.0911584	0.171613	0.0650366	0.00741358	0.000354844	0.01539	0.0514901	0.00612375	0.0985372	0.0179132	0.00602434	0.0221479	0.00364995	0.00505958	0.000201271	0.0203815	0.0179127	0.00100012	0.0269453	0.00387124	0.00541777	0.0353642	0.287709	0.24803	0.0603136	0.0474694	0.347794	0.00868449	0.228515	0.23381	0.139112	0.398563	3.873021
250	-16356	-16368.6	12.6188	0.238798	0.173255	0.198811	0.172979	0.172501	0.164201	0.0902539	0.0994952	0.187922	0.143891	0.128514	0.108392	0.144551	0.128981	0.149692	0.147438	0.178931	0.164909	0.155548	0.169504	0.13404	0.0851868	0.149667	0.0692469	0.0129697	0.00265679	0.0314046	0.0269127	0.00134372	0.0958192	0.015318	0.00570438	0.0249103	0.00311245	0.0080313	0.00290209	0.0128471	0.0166703	0.00078518	0.0200832	0.0125177	0.00431924	0.0299357	0.30039	0.262655	0.062972	0.0495616	0.315132	0.00928924	0.228075	0.23336	0.140769	0.397796	3.884952
260	-16345.1	-16359.7	14.5365	0.19377	0.17522	0.190579	0.158307	0.134325	0.170035	0.10637	0.0779189	0.164122	0.169008	0.128514	0.109368	0.139408	0.13927	0.146011	0.115836	0.141561	0.133429	0.153528	0.15435	0.103844	0.0851854	0.152203	0.0895956	0.0152104	0.00521417	0.035312	0.02521	0.00115684	0.107656	0.0138907	0.0114062	0.034639	0.00462763	0.00543628	0.00602197	0.0168545	0.0141954	0.00127409	0.0254824	0.00689757	0.000547517	0.0303975	0.283245	0.247664	0.0661725	0.0467329	0.34496	0.0112252	0.228075	0.23336	0.140769	0.397796	3.693186
270	-16348.1	-16361.7	13.6004	0.223796	0.185905	0.196823	0.160702	0.172486	0.184458	0.112848	0.0982053	0.169047	0.150749	0.125631	0.128201	0.120524	0.156231	0.144504	0.116767	0.14826	0.165291	0.101206	0.173032	0.126293	0.0669343	0.146693	0.0778255	0.00780037	0.00387699	0.0281145	0.0232033	0.0011104	0.104652	0.0124067	0.00492469	0.0173856	0.0133416	0.00945241	0.000858042	0.0187933	0.0174206	0.00175102	0.0206821	0.00194984	0.00165908	0.0449938	0.292614	0.255855	0.0725322	0.0482786	0.319124	0.0115965	0.225805	0.231037	0.149322	0.393836	3.786791
280	-16342	-16355.8	13.7781	0.193655	0.163805	0.213286	0.156819	0.159009	0.172951	0.108321	0.0798624	0.198622	0.155075	0.0890345	0.128201	0.123461	0.161096	0.141627	0.110533	0.144713	0.131784	0.138658	0.173541	0.127509	0.098464	0.162838	0.0926835	0.00985112	0.000871529	0.0223942	0.0286953	0.00191969	0.0939573	0.0213718	0.00158173	0.0152504	0.0144995	0.0116902	0.00483708	0.0192747	0.0192982	0.00307672	0.0272853	0.000657868	0.00196163	0.0449938	0.294243	0.25728	0.067473	0.0485475	0.320901	0.0115553	0.225787	0.234496	0.139985	0.399732	3.769018
290	-16346.1	-16359.2	13.0651	0.204947	0.183381	0.19623	0.16212	0.176636	0.154867	0.123957	0.0910426	0.183203	0.172045	0.137191	0.135666	0.137412	0.125524	0.139016	0.107053	0.174202	0.148174	0.124808	0.169836	0.113024	0.108955	0.148364	0.0974869	0.00524903	0.00296948	0.0237949	0.0315307	0.00106278	0.0969449	0.0120396	0.000776922	0.0175233	0.00851176	0.00965655	0.00915937	0.0121449	0.0196365	0.00442672	0.0348535	0.000304189	0.00168897	0.0329124	0.267952	0.264036	0.0704743	0.0507069	0.335175	0.011656	0.222049	0.237132	0.136594	0.404225	3.840328
300	-16345.7	-16358.1	12.4617	0.204947	0.170711	0.228127	0.193438	0.159682	0.185522	0.116886	0.0823466	0.210343	0.178712	0.101974	0.12478	0.144914	0.134907	0.143616	0.110924	0.156327	0.146784	0.139157	0.171796	0.112621	0.098318	0.172106	0.073309	0.0280115	0.000206595	0.0261282	0.0318151	0.00242875	0.0933013	0.00873916	0.00276583	0.0258161	0.00269976	0.00558404	0.00954343	0.0210094	0.00925746	0.00439156	0.0403214	0.000868163	0.000928021	0.0246025	0.279946	0.25971	0.0693197	0.0498761	0.329683	0.011465	0.221398	0.23733	0.136708	0.404564	3.900666
310	-16347.4	-16360.9	13.5776	0.238022	0.177452	0.213665	0.168974	0.154587	0.182598	0.105942	0.0823466	0.185786	0.161179	0.078653	0.12775	0.138499	0.128385	0.154763	0.123192	0.156327	0.133605	0.122039	0.151526	0.124596	0.10955	0.141691	0.0629758	0.0185702	0.000429016	0.0331595	0.0192161	0.000505207	0.11368	0.0231541	0.00648898	0.0172608	0.00254842	0.0142614	0.00476866	0.0256335	0.00909356	0.00382924	0.0266379	0.00368458	0.000164851	0.0418862	0.277876	0.256644	0.0740231	0.0503316	0.327246	0.0138788	0.224671	0.240838	0.139731	0.39476	3.789074
320	-16349.5	-16364	14.5863	0.228147	0.168993	0.190832	0.172397	0.14155	0.148127	0.124843	0.0890212	0.176702	0.151265	0.100462	0.120438	0.12382	0.157343	0.152319	0.111953	0.142394	0.149903	0.10613	0.148931	0.114102	0.100861	0.164994	0.0866098	0.00647302	0.000548619	0.0329543	0.0350402	0.00340771	0.0915994	0.0112514	0.00543103	0.0190032	0.00118232	0.00939229	0.0131235	0.0266149	0.0122614	0.00154947	0.0232788	0.00185471	4.72559e-05	0.0210492	0.27977	0.258393	0.0745275	0.0506746	0.324665	0.0119702	0.224671	0.240838	0.139731	0.39476	3.6882
330	-16346	-16358.9	12.8884	0.1934	0.167824	0.185455	0.192541	0.160549	0.167429	0.111104	0.0812054	0.199325	0.166217	0.13743	0.148539	0.14388	0.167046	0.143815	0.12109	0.153438	0.149903	0.109041	0.166888	0.106095	0.105908	0.151583	0.0701188	0.00347768	6.77003e-05	0.0237168	0.0325978	0.00112389	0.110552	0.0104292	0.00238791	0.02635	0.00579567	0.00509726	0.00309268	0.0259009	0.0240301	0.00358582	0.0245871	0.00296105	6.35222e-05	0.0523469	0.280936	0.259469	0.0731283	0.0373542	0.334459	0.0146533	0.221508	0.241821	0.140301	0.39637	3.857988
340	-16350.6	-16364.7	14.0598	0.207054	0.184751	0.198411	0.154547	0.148774	0.161608	0.11783	0.0710831	0.204051	0.143824	0.10976	0.109029	0.124971	0.160531	0.141862	0.129949	0.142835	0.167289	0.148723	0.149736	0.110506	0.0878479	0.123144	0.0937792	0.00554668	0.000408373	0.0236812	0.0275006	0.00256967	0.0911748	0.0187597	0.00371519	0.0324942	0.00962366	0.0019357	0.00717232	0.0232012	0.0150069	0.00702303	0.018974	0.00505241	0.000104728	0.0550105	0.279484	0.258128	0.071028	0.0494865	0.326242	0.015631	0.221508	0.241821	0.140301	0.39637	3.740851
350	-16352.8	-16365.7	12.8715	0.206275	0.172816	0.229856	0.201246	0.153155	0.209864	0.109221	0.0934094	0.147564	0.164195	0.101591	0.138847	0.122703	0.150169	0.169512	0.129558	0.164415	0.128711	0.110915	0.160578	0.115507	0.128499	0.131556	0.0721343	0.0105766	0.00061829	0.0388882	0.0254555	0.00108377	0.109012	0.0175285	0.006041	0.00747179	0.00511597	0.00254965	0.0045076	0.0189053	0.0141698	0.00904249	0.0219194	0.00570703	0.000270105	0.0485183	0.279072	0.260454	0.0709234	0.0481812	0.325762	0.0156079	0.222462	0.238555	0.140906	0.398078	3.859679
360	-16357.2	-16369.8	12.5904	0.234546	0.176625	0.226496	0.186443	0.133976	0.14549	0.113878	0.103241	0.184142	0.165201	0.111653	0.132493	0.130491	0.171309	0.167633	0.134364	0.139802	0.121013	0.108092	0.160544	0.122942	0.101428	0.153035	0.0776247	0.0045653	0.00105243	0.0325196	0.0243618	0.00150793	0.105839	0.0197598	0.00891549	0.0307763	0.00965775	0.00354012	0.00955097	0.0129256	0.0154783	0.00997991	0.0468431	0.0121208	0.0018476	0.0340907	0.279496	0.26085	0.0710313	0.0482545	0.326257	0.0141103	0.232725	0.241209	0.144596	0.38147	3.887795
370	-16349.7	-16362.1	12.398	0.208401	0.16723	0.210408	0.162354	0.156511	0.170527	0.10408	0.0921615	0.188353	0.178341	0.104261	0.147401	0.130491	0.152942	0.136617	0.134396	0.181248	0.137236	0.15111	0.155408	0.12716	0.0969583	0.173657	0.06461	0.00391535	0.00683541	0.0293972	0.0374198	0.000148976	0.113748	0.0205428	0.00509024	0.0119218	0.00359222	0.00552026	0.00705674	0.0214711	0.0324134	0.00540846	0.0137416	0.00618158	0.0020992	0.0486706	0.273698	0.264981	0.07057	0.0449934	0.331424	0.0143337	0.22578	0.234011	0.140281	0.399928	3.907035
380	-16344.3	-16358.4	14.0156	0.215057	0.159253	0.222855	0.16539	0.148081	0.179988	0.105423	0.0910325	0.170946	0.134218	0.100035	0.12835	0.123706	0.152898	0.136617	0.12246	0.155491	0.139047	0.11655	0.160091	0.127791	0.0884794	0.14032	0.0880809	0.0156465	0.00684625	0.0419398	0.022719	0.000810388	0.117414	0.0186638	0.000716848	0.00824532	0.0200633	0.00611829	0.004739	0.0248205	0.0149378	0.0024473	0.0258138	0.00264985	0.000896506	0.0376254	0.273806	0.265085	0.0705977	0.0446177	0.331554	0.0143394	0.22578	0.234011	0.140281	0.399928	3.74527
390	-16346.3	-16360.8	14.4836	0.215037	0.168258	0.18782	0.175871	0.164215	0.160913	0.102055	0.0914466	0.182635	0.161291	0.0987648	0.113271	0.135975	0.151276	0.127057	0.115178	0.146121	0.121512	0.149789	0.158336	0.127791	0.0884794	0.139627	0.0632612	0.0185612	0.00413884	0.022101	0.0351632	0.000646996	0.106692	0.0160687	0.00326161	0.0156358	0.00249528	0.00658662	0.00744382	0.0147877	0.0148385	0.00821263	0.0245009	0.00618592	0.000228742	0.044949	0.270886	0.260467	0.0737151	0.0550654	0.325777	0.0140895	0.229589	0.237958	0.142462	0.389991	3.698474
400	-16357.3	-16370	12.7337	0.199914	0.139005	0.175625	0.174259	0.151651	0.18683	0.104198	0.0940883	0.178092	0.207949	0.113368	0.156627	0.147835	0.155703	0.136691	0.11112	0.146121	0.178375	0.120607	0.163729	0.15133	0.0884794	0.152502	0.0847106	0.0088736	0.00551782	0.0282144	0.0247432	0.00123857	0.109339	0.0136142	0.00570511	0.00429531	0.0136942	0.00688772	0.00303598	0.0187661	0.016174	0.00796818	0.0338048	0.00120122	0.000292075	0.0512882	0.273217	0.262708	0.0758256	0.0442657	0.328581	0.015402	0.230479	0.237683	0.142297	0.389541	3.873465
410	-16340.8	-16352.7	11.9464	0.20573	0.192397	0.22555	0.163782	0.160637	0.191853	0.129209	0.0960506	0.196508	0.165486	0.125304	0.133548	0.1326	0.153738	0.14118	0.145175	0.159491	0.14125	0.133661	0.178302	0.130101	0.0845811	0.149953	0.0897204	0.0021397	0.000569867	0.0278831	0.0239779	0.000441213	0.107657	0.0106734	0.00781124	0.0108951	0.0204935	0.0101026	0.00164457	0.0147626	0.0169934	0.006569	0.0216559	0.00414873	0.00105924	0.0369052	0.271499	0.267232	0.0657917	0.0455708	0.334239	0.0156673	0.230479	0.237683	0.142297	0.389541	3.95219
