Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
2950	-14372	-14273.1	-98.9164	0.3988737	0.899489	0.718958	0.766347	0.620885	0.74408	0.260003	0.837988	0.916317	0.412878	0.513839	0.3403	0.404712	0.465109	0.382825	0.522734	0.479413	0.450148	0.449527	0.413248	0.345424	0.318315	0.381587	0.543954	0.033441	0.0144258	0.0306565	0.0380236	0.034563	0.540548	0.00650382	0.00198007	0.0697495	0.0171177	0.00340933	0.013951	0.000215333	0.00905105	0.130579	0.0180306	0.0221681	0.0203293	0.000268869	0.00331152	0.033436	0.339969	0.0386044	0.0420305	0.479571	0.0663888	0.0165523	0.180914	0.730059	3.07247	0.360267	0.367163	0.0614365	0.211133	0.3146609	13.1964
2960	-14378.7	-14276.6	-102.144	0.368295	0.837321	0.809332	0.676597	0.77067	0.696042	0.227174	1.01904	0.784169	0.434939	0.552026	0.361674	0.523818	0.457586	0.438915	0.50832	0.525501	0.383068	0.420605	0.564313	0.301023	0.347705	0.306448	0.660542	0.0318606	0.0326843	0.0163595	0.0159613	0.015735	0.498563	0.00612022	0.016889	0.0450805	0.0153734	0.00438974	0.0192794	0.00788509	0.0531472	0.0713881	0.00221697	0.024019	0.0207441	0.00887018	0.00573625	0.0278692	0.436921	0.0395498	0.0575865	0.415868	0.0222058	0.0124187	0.157707	0.694559	3.13532	0.354814	0.368522	0.0604326	0.216231	0.3348995	13.51913
2970	-14392.7	-14283.3	-109.382	0.511048	0.947024	0.605422	0.915352	0.731431	0.84062	0.391803	1.07593	0.848506	0.398368	0.52752	0.325681	0.46806	0.593949	0.428132	0.574284	0.431704	0.45066	0.453073	0.460745	0.398658	0.42004	0.335512	0.575575	0.0214912	0.00673847	0.0262328	0.0885804	0.0171623	0.396158	0.00815547	0.000833698	0.192711	0.00978082	0.0114295	0.10066	0.00473703	0.0450643	0.0211293	0.0022582	0.0532633	0.00737327	0.0199025	0.0112272	0.029758	0.331119	0.0498432	0.0665222	0.497873	0.0248851	0.0354533	0.259067	0.828144	2.87734	0.346639	0.37151	0.0642056	0.217645	0.367584	14.24294
2980	-14386.5	-14276.2	-110.333	0.4700472	0.878999	0.650934	0.68831	0.669583	0.829739	0.494145	0.89123	0.965136	0.469607	0.500327	0.426423	0.44567	0.578617	0.486551	0.567026	0.645678	0.620494	0.420679	0.44972	0.471909	0.365632	0.308959	0.716594	0.0171329	0.0123591	0.0279539	0.0101413	0.0169576	0.394024	0.00877203	0.00773495	0.0541065	0.032447	0.000449792	0.0472352	0.020134	0.00357546	0.0418634	0.0321946	0.0335065	0.0169866	0.00844236	0.0100697	0.0301093	0.360787	0.0422259	0.0455727	0.495398	0.0259069	0.0279797	0.231913	0.797188	2.94292	0.352097	0.365782	0.0581174	0.224004	0.3626994	14.33805
2990	-14379	-14278.3	-100.713	0.3926574	0.921161	0.570242	0.877566	0.626295	0.908883	0.246293	0.902294	0.726951	0.540217	0.578587	0.383075	0.434858	0.51659	0.439285	0.424328	0.536491	0.456989	0.382748	0.521743	0.296059	0.331177	0.349321	0.583471	0.0106874	0.0408737	0.00826892	0.00213399	0.0234261	0.483222	0.0623063	0.000718118	0.0148536	0.0269152	0.0199911	0.0253168	0.000696372	0.0022688	0.0461024	0.00249182	0.0295199	0.00923552	0.00372468	0.00870728	0.0231536	0.419052	0.0470228	0.0427837	0.439179	0.0288088	0.0156695	0.17625	0.723211	3.08487	0.372853	0.363927	0.0592509	0.20397	0.3352693	13.37608
3000	-14374	-14271.4	-102.53	0.4166023	1.09241	0.653968	0.784979	0.882931	0.722624	0.246293	0.918978	0.99234	0.406431	0.580881	0.369666	0.336748	0.522776	0.466741	0.409907	0.454113	0.434219	0.454198	0.386619	0.365487	0.297226	0.304568	0.624923	0.0546624	0.00733559	0.00391571	0.017032	0.0234261	0.482145	0.00586862	0.00545622	0.0854667	0.00403588	0.00034727	0.0281806	0.00488169	0.0407603	0.019494	0.00191434	0.0185619	0.027584	0.0163914	0.00125339	0.0204986	0.359032	0.0519987	0.0562634	0.486443	0.0257644	0.0191806	0.194046	0.748639	3.03814	0.375117	0.354317	0.0646648	0.205902	0.3327511	13.55774
3010	-14371	-14263	-108.069	0.4455499	0.941968	0.67374	0.7796	0.762866	0.95301	0.329083	0.882704	0.97861	0.404377	0.541011	0.413475	0.433275	0.488347	0.426382	0.595865	0.505325	0.423589	0.411921	0.480715	0.328622	0.336283	0.38918	0.593743	0.0110685	0.0396398	0.00385086	0.00579044	0.0310909	0.619772	0.00651657	0.00813742	0.0835927	0.0129761	0.0132413	0.0329778	0.00669952	0.0529376	0.0313548	0.0067592	0.00772091	0.0500017	0.0110852	0.00276471	0.0206627	0.367873	0.0524152	0.0501232	0.476883	0.0320429	0.0237964	0.214892	0.776216	2.9851	0.363011	0.365238	0.0603147	0.211437	0.3586228	14.11167
3020	-14376.7	-14266	-110.706	0.5029178	1.02891	0.612673	0.890756	0.718833	0.771745	0.346832	1.03881	1.03622	0.489173	0.559297	0.350042	0.390395	0.513148	0.420177	0.502158	0.578725	0.396002	0.411921	0.486923	0.385982	0.301754	0.324001	0.724104	0.0563552	0.00488143	0.0292667	0.0815927	0.0401032	0.565719	0.0038282	0.00207465	0.0660748	0.0048345	0.022057	0.0331398	0.00381091	0.00440385	0.0829495	0.0182393	0.0107523	0.015685	0.0309894	0.0200776	0.0278074	0.346139	0.0571022	0.0443081	0.511128	0.0135153	0.0339298	0.253816	0.82238	2.88987	0.36835	0.353373	0.0631007	0.215177	0.3617675	14.37541
3030	-14385.4	-14285.7	-99.7094	0.5124975	0.780714	0.57173	0.725673	0.624353	0.771745	0.257944	0.80627	0.752649	0.507317	0.48631	0.366175	0.37791	0.49584	0.535083	0.493934	0.533428	0.454375	0.383534	0.462495	0.349513	0.410338	0.290407	0.773379	0.0163131	0.0225951	0.00464589	0.0926354	0.0393439	0.461259	0.00265997	0.0156355	0.0726266	0.0103314	0.0622356	0.0235356	0.0204334	0.0321156	0.0937405	0.0362313	0.000979474	0.00235036	0.034006	0.0209169	0.0262036	0.32818	0.0568417	0.0339142	0.516882	0.0379791	0.0357268	0.259996	0.829153	2.87512	0.366993	0.364338	0.0576671	0.211001	0.3567354	13.27571
3040	-14376.1	-14284.1	-92.0299	0.358299	0.915525	0.587851	0.668427	0.5845	0.771745	0.189771	0.842151	0.748853	0.376913	0.470956	0.318114	0.37245	0.386746	0.401767	0.485364	0.459506	0.43585	0.405582	0.367735	0.248357	0.376861	0.338007	0.722472	0.00584505	0.0162513	0.0184163	0.0396745	0.0227892	0.603314	0.00590768	0.00209412	0.0913417	0.0178438	0.00938383	0.0231628	0.000498963	0.0096162	0.0459573	0.00372478	0.0299684	0.0227462	0.036055	0.0276664	0.0193394	0.40209	0.053518	0.0587634	0.429313	0.0369765	0.0111864	0.149994	0.681904	3.15691	0.357044	0.372276	0.0573103	0.21337	0.2953744	12.50776
3050	-14370.7	-14273	-97.7369	0.4137014	0.984777	0.653628	0.806911	0.588279	0.807186	0.225868	0.835517	0.85869	0.335563	0.559874	0.305209	0.346374	0.467649	0.448393	0.417826	0.462438	0.43585	0.450602	0.425416	0.327823	0.319186	0.360152	0.70232	0.0118798	0.0095997	0.033302	0.0456984	0.026917	0.578276	0.00694758	0.00311092	0.0719517	0.0178438	0.0271816	0.0104249	0.00303445	0.0426513	0.0285553	0.0101114	4.75108e-05	0.015985	0.00628106	0.00312653	0.0209728	0.408424	0.0516813	0.0453694	0.418458	0.055094	0.0187397	0.191915	0.745691	3.04365	0.356944	0.370499	0.0583855	0.214171	0.3425938	13.07845
3060	-14380.7	-14283.4	-97.3033	0.481576	0.957527	0.562561	0.622349	0.657797	0.683616	0.311551	0.908387	0.933069	0.502844	0.479524	0.396003	0.353801	0.439886	0.327247	0.49863	0.462438	0.515233	0.354821	0.455253	0.341531	0.343665	0.349623	0.70232	0.0610664	0.0127732	0.054314	0.00272342	0.022705	0.415995	0.0333653	0.00401814	0.023665	0.00724781	0.0108035	0.0276462	0.00122837	0.0738431	0.0166476	0.00336148	0.0477112	0.00118935	0.0206313	0.0344874	0.0294209	0.418085	0.0430385	0.0378081	0.43027	0.0413769	0.0300259	0.239718	0.806385	2.92387	0.340073	0.371775	0.056881	0.231271	0.3745674	13.0351
3070	-14371.2	-14267.9	-103.251	0.4678917	1.03442	0.590895	0.883578	0.716578	0.712438	0.315493	1.02451	0.877341	0.507349	0.573357	0.408537	0.435899	0.516551	0.476504	0.595085	0.457425	0.452251	0.387241	0.37243	0.331229	0.341428	0.319047	0.624663	0.02313	0.0375033	0.00480691	0.0231216	0.0143739	0.399332	0.0152176	0.000828846	0.0373389	0.00368946	0.00046388	0.0160436	0.0122934	0.0196682	0.0118153	0.0111157	0.00105938	0.00776582	0.0285648	0.00749605	0.0243455	0.362695	0.0575558	0.0574615	0.473074	0.0248679	0.0276024	0.230439	0.795422	2.94654	0.339598	0.378615	0.0616885	0.220099	0.3607583	13.62988
3080	-14374.6	-14277	-97.557	0.4597028	0.792332	0.665335	0.59632	0.664485	0.980673	0.19846	0.905676	0.877341	0.45164	0.541307	0.441284	0.331294	0.412597	0.411375	0.397222	0.452596	0.386884	0.491008	0.550144	0.371271	0.341428	0.319047	0.613466	0.0272056	0.0336524	0.00254278	0.0183843	0.0444097	0.493188	0.000110329	0.00443487	0.0498035	0.0152163	0.00243194	0.0401331	0.00301158	0.0342288	0.0274467	6.63325e-05	0.0538629	0.00805008	0.00647208	0.00262633	0.0258018	0.363976	0.0544488	0.0415285	0.470621	0.0436247	0.0261847	0.224797	0.788578	2.96044	0.347156	0.37415	0.0611063	0.217588	0.3746198	13.06046
3090	-14373.4	-14284.1	-89.3738	0.4446128	0.793603	0.544809	0.654578	0.554154	0.779246	0.217272	0.939665	0.823457	0.379744	0.454543	0.305909	0.39207	0.467155	0.363214	0.477803	0.342176	0.410707	0.34954	0.446879	0.296865	0.272041	0.312565	0.584158	0.00123648	0.0220371	0.00530309	0.0659682	0.0235556	0.664539	0.00494828	0.000721337	0.0780951	0.0239794	0.0177948	0.0248704	0.00521916	0.0309887	0.0303544	0.00586156	0.0342461	0.0148445	0.0220326	0.0033985	0.0360099	0.371755	0.0547819	0.036504	0.468095	0.0328545	0.0236412	0.214229	0.775373	2.98676	0.345838	0.379237	0.0610855	0.213839	0.3383816	12.24215
3100	-14365.8	-14269.3	-96.5055	0.4065522	0.761482	0.544809	0.735474	0.753981	0.868513	0.282714	0.805953	0.983299	0.415331	0.513651	0.341335	0.355456	0.421698	0.369331	0.446767	0.493803	0.502731	0.341365	0.462603	0.356516	0.311807	0.288698	0.749456	0.00123626	0.0167896	0.0102073	0.0255608	0.0390583	0.55106	0.00392289	0.000788009	0.0611561	0.000681554	0.000794044	0.0338207	0.00941593	0.0115812	0.0260293	0.0152323	0.0168758	0.00571642	0.0099114	0.0087021	0.020428	0.353513	0.0643515	0.0411597	0.470965	0.0495823	0.0176709	0.186634	0.738275	3.05742	0.358198	0.370851	0.0624076	0.208543	0.3357569	12.95532
3110	-14382.2	-14278	-104.261	0.4567213	0.938966	0.671981	0.878387	0.733079	0.735934	0.282598	0.753523	0.852371	0.490847	0.554594	0.359467	0.405761	0.380836	0.571738	0.582372	0.388172	0.48138	0.417206	0.458704	0.373969	0.437788	0.312209	0.69622	0.00560746	0.00527036	0.0441803	0.0942748	0.00313178	0.508996	0.00668834	0.00174628	0.0611561	0.0121823	0.00749543	0.0203007	0.0220244	0.0162076	0.102295	0.00844787	0.0342904	0.00107019	0.0172394	0.000200825	0.0245294	0.387562	0.0514477	0.0367814	0.449729	0.04995	0.0256749	0.222726	0.786031	2.96557	0.364564	0.367368	0.0562356	0.211832	0.3772728	13.73091
3120	-14382.5	-14289.5	-93.0849	0.4492668	0.826369	0.646892	0.72773	0.799814	0.770761	0.298366	0.865938	0.771182	0.474745	0.56511	0.273378	0.437409	0.37223	0.394066	0.383553	0.419159	0.456503	0.301135	0.465784	0.307657	0.307103	0.255387	0.517199	0.025294	0.0113527	0.00912335	0.00521309	0.0490254	0.399408	0.00599297	0.00547543	0.134793	0.0402918	0.0165081	0.069137	0.0136869	0.0834317	0.0204777	0.0153475	0.0480887	0.0165388	0.0043559	0.00224546	0.0336591	0.394651	0.0480846	0.0371697	0.448822	0.037613	0.0244158	0.217512	0.77953	2.97854	0.33768	0.37711	0.0600758	0.225134	0.3694797	12.61326
3130	-14383.1	-14284.9	-98.2154	0.4068649	0.927209	0.574021	0.685505	0.705176	0.821683	0.191724	0.764874	1.07647	0.502035	0.526041	0.279204	0.352223	0.435257	0.367823	0.563741	0.415516	0.344029	0.337933	0.447178	0.357903	0.359462	0.29038	0.747664	0.0163292	0.0287232	0.00639745	0.0864635	0.0255429	0.525065	0.0118799	0.00987434	0.152322	0.00950468	0.00277114	0.0208176	0.00508014	0.00296355	0.0104199	0.00355504	0.0765916	0.0255662	0.0265834	0.00680381	0.0313354	0.411156	0.0447911	0.0565425	0.416589	0.0395861	0.0177171	0.186865	0.738604	3.05681	0.341001	0.384239	0.0536791	0.221081	0.3511812	13.1263
3140	-14369.8	-14272.3	-97.469	0.4582855	0.952146	0.634496	0.859433	0.721499	0.710087	0.300647	0.741077	0.956845	0.444509	0.473458	0.367241	0.342431	0.479987	0.48376	0.435343	0.404523	0.445858	0.360332	0.393091	0.324972	0.371506	0.320041	0.67633	0.0451969	0.0468095	0.0128102	0.0530854	0.0466377	0.466833	0.00231114	0.00190444	0.0567947	0.0118875	0.00338875	0.0091152	0.00171875	0.0227564	0.0205433	0.0202757	0.00392684	0.00526527	0.00654751	0.0142486	0.0291644	0.380941	0.0486957	0.0467928	0.449017	0.0453884	0.0259419	0.223814	0.787371	2.96287	0.350901	0.375509	0.0597746	0.213815	0.3238902	13.05167
3150	-14377.3	-14278.5	-98.7668	0.514152	0.983696	0.684961	0.717141	0.692706	0.614381	0.222485	0.847064	0.937623	0.36567	0.475591	0.38293	0.360599	0.44425	0.424563	0.52021	0.481171	0.433823	0.458145	0.478077	0.3967	0.351462	0.351039	0.662822	0.0177097	0.0272987	0.0387614	0.0347641	0.0231514	0.46405	0.00223108	0.0209638	0.0862338	0.0162679	0.0125566	0.0215006	0.0071049	0.0331843	0.00693827	0.0202757	0.0339632	0.00289029	0.023352	0.0011403	0.0298728	0.354964	0.0518815	0.0385557	0.475552	0.0491735	0.0360398	0.261054	0.830299	2.87261	0.361234	0.370381	0.0629977	0.205387	0.3343123	13.18145
3160	-14377.6	-14281.6	-96.0252	0.5504197	0.767165	0.545402	0.746903	0.692706	0.777988	0.238867	0.815603	0.885843	0.448504	0.554604	0.320357	0.487829	0.40434	0.446483	0.473779	0.408541	0.465093	0.470004	0.416728	0.293518	0.331387	0.328866	0.616134	0.0260619	0.0165274	0.0399566	0.0280979	0.0139874	0.53424	0.00133331	0.0010115	0.078054	0.0368785	0.0124776	0.0472807	0.0141317	0.0106587	0.05381	0.004774	0.0174463	0.00324026	0.0130567	0.0176179	0.0294361	0.333109	0.0518131	0.0303029	0.519703	0.0356355	0.0430715	0.283563	0.853751	2.81961	0.375703	0.34413	0.0670888	0.213078	0.391763	12.90729
3170	-14379.3	-14281.5	-97.7463	0.4734979	0.858435	0.619918	0.577239	0.670806	0.862623	0.243679	0.96321	0.73029	0.409627	0.44974	0.487374	0.384465	0.605587	0.60177	0.50998	0.47484	0.3993	0.426038	0.381585	0.369333	0.282881	0.288163	0.599282	0.024756	0.00102717	0.00469907	0.0385372	0.00296985	0.569277	0.0136187	0.00407485	0.00442257	0.0311281	0.00104666	0.0168422	0.00275674	0.0750859	0.0359521	0.0027174	0.0168182	0.000556052	0.0308294	0.0061122	0.0273233	0.353649	0.0581534	0.0333688	0.499241	0.0282641	0.0285872	0.234263	0.799984	2.93717	0.358616	0.371028	0.0613435	0.209012	0.3834186	13.07939
3180	-14379.7	-14280.2	-99.5025	0.4931953	0.959186	0.606969	0.809899	0.798128	0.72426	0.316717	1.00928	0.772434	0.449628	0.590167	0.448318	0.404967	0.50077	0.362756	0.508592	0.475931	0.358409	0.352415	0.337935	0.34338	0.361378	0.307671	0.66628	0.0411358	0.0330644	0.0313831	0.0359394	0.00438736	0.367978	0.0017916	0.00641552	0.00342849	0.00106237	0.0307756	0.018781	0.00906111	0.108241	0.0456246	0.00524299	0.00545843	0.00558037	0.0294057	0.00478409	0.0244293	0.370166	0.0546752	0.0483358	0.466916	0.035478	0.0321336	0.24745	0.815253	2.90516	0.3532	0.372821	0.0631658	0.210814	0.3556015	13.25501
3190	-14379.4	-14280.7	-98.7285	0.4303208	0.790715	0.537559	0.64495	0.76579	0.72426	0.319304	1.08663	0.779107	0.448587	0.484678	0.473294	0.434354	0.390407	0.394301	0.468512	0.420758	0.427059	0.352445	0.470765	0.371742	0.347081	0.349015	0.687925	0.0194914	0.00245169	0.0348431	0.012085	0.0304901	0.558004	0.000145352	0.00703293	0.0612238	0.00711211	0.022062	0.00781128	0.00180442	0.0676761	0.0505508	0.0425748	0.0349548	0.0333838	0.0080042	0.00667475	0.0185216	0.331624	0.0705179	0.0480718	0.49841	0.032855	0.0213206	0.204021	0.762112	3.01255	0.379708	0.354768	0.0624005	0.203123	0.3259724	13.17762
3200	-14371.1	-14281.1	-90.0044	0.5694063	0.812759	0.598218	0.731968	0.688703	0.634188	0.285231	0.894401	0.797273	0.426166	0.521889	0.333632	0.397643	0.403753	0.42841	0.427633	0.440786	0.427051	0.36895	0.425372	0.310253	0.264253	0.348464	0.577998	0.0195447	0.0224198	0.0391479	0.0527633	0.0097346	0.37957	4.69552e-05	3.96108e-05	0.0152131	0.00648307	0.00581897	0.0294038	0.0126019	0.0393905	0.0326323	0.00661796	0.0201994	0.0373204	0.0152821	0.0159835	0.0196896	0.326509	0.0663477	0.0377702	0.507721	0.0419617	0.0468658	0.294832	0.86487	2.79343	0.364332	0.364982	0.0643868	0.206299	0.4038471	12.30521
3210	-14382	-14281.2	-100.814	0.4770835	1.04132	0.598218	0.886725	0.710723	0.695736	0.285231	0.981394	1.00869	0.387981	0.521889	0.358456	0.385647	0.49635	0.457832	0.441364	0.44246	0.405993	0.363309	0.411455	0.368558	0.24989	0.313336	0.712722	0.00761568	0.00653458	0.026066	0.00288712	0.0100791	0.45394	0.0318131	0.00897641	0.0526945	0.0494734	0.0102949	0.0351225	0.0289819	0.00978083	0.0217998	0.00171206	0.0160762	0.0292967	0.0370291	0.0207623	0.0279029	0.307014	0.0540806	0.0623241	0.514993	0.0336849	0.029223	0.236692	0.80285	2.93124	0.364077	0.36774	0.0634313	0.204751	0.3378737	13.38621
3220	-14380.7	-14278.9	-101.816	0.4932012	0.943872	0.573733	0.892847	0.761262	0.736804	0.272325	0.731313	0.794217	0.461183	0.612101	0.348774	0.385647	0.43367	0.404585	0.542657	0.48757	0.472386	0.476957	0.462732	0.325502	0.347517	0.29279	0.661848	0.0139139	0.00558595	0.0563185	0.0177137	0.083416	0.590921	0.000855907	0.00414116	0.0687229	0.00893347	0.00344749	0.0463088	0.0229346	0.0106187	0.0367213	0.0331395	0.0306792	0.00407009	0.0230045	0.0025854	0.0198217	0.321653	0.0596849	0.0655175	0.516568	0.0167558	0.0321346	0.247454	0.815258	2.90515	0.370943	0.355225	0.0585012	0.215331	0.3560839	13.48632
3230	-14386.4	-14267.9	-118.542	0.4356765	0.945802	0.757493	1.00818	0.75693	0.782208	0.277488	1.02073	1.19437	0.476106	0.65672	0.37243	0.43035	0.551934	0.393586	0.499688	0.387137	0.500443	0.390077	0.532051	0.410086	0.358916	0.39459	0.761471	0.0172376	0.018812	0.0325108	0.0407433	0.0263403	0.70554	0.000165818	0.00130667	0.106536	0.0172539	0.00268665	0.038231	0.0121283	0.0677834	0.0934727	0.00743692	0.0975687	0.00385576	0.00385771	0.0067642	0.0186099	0.326801	0.0657425	0.054113	0.524095	0.0106387	0.0221797	0.207868	0.767171	3.00278	0.360569	0.362233	0.0629575	0.21424	0.3267158	15.15901
3240	-14387.4	-14290.9	-96.5069	0.3765474	0.895432	0.679625	0.498283	0.540107	0.695019	0.323975	0.805053	0.894191	0.429681	0.491639	0.397585	0.41497	0.406106	0.42153	0.517961	0.53539	0.389696	0.372556	0.522942	0.31571	0.398124	0.304407	0.628009	0.00766279	0.0183714	0.00992289	0.0300801	0.0976356	0.521404	0.0186726	0.00230238	0.0490789	0.0836299	0.0294442	0.00171558	0.0154874	0.0760146	0.0307013	0.0415209	0.00308288	0.00230123	0.0356005	0.00283434	0.0202343	0.405612	0.0568564	0.0772127	0.421103	0.0189822	0.0134815	0.164032	0.704602	3.11789	0.357575	0.372188	0.056029	0.214209	0.2847155	12.95545
3250	-14377.3	-14282.7	-94.6226	0.4242698	0.751182	0.602955	0.776584	0.598263	0.642246	0.253595	0.914106	1.06913	0.470072	0.389322	0.234504	0.399292	0.426495	0.436166	0.443573	0.449638	0.435044	0.442572	0.453239	0.349163	0.292178	0.311381	0.700689	0.00914857	0.0287625	0.0453986	0.019017	0.0269217	0.517777	0.012707	0.000314698	0.0887598	0.0182693	0.0144627	0.026311	0.000598803	0.0380486	0.00703314	0.00796183	0.0123155	0.00266725	0.0384464	0.010724	0.0137407	0.416888	0.0560217	0.0719253	0.401642	0.0397826	0.0203658	0.199642	0.756262	3.02373	0.355313	0.371772	0.0559215	0.216994	0.3543417	12.76703
3260	-14382.5	-14289.1	-93.4366	0.560406	0.853708	0.514258	0.660703	0.712236	0.695765	0.144088	0.723491	0.800692	0.482986	0.485838	0.332877	0.364305	0.480082	0.464137	0.447257	0.433755	0.397547	0.371145	0.413763	0.354832	0.308364	0.275039	0.971058	0.0363796	0.0349208	0.0421515	0.0521774	0.00311572	0.529112	0.00155712	0.00156447	0.0965857	0.0301027	0.000119494	0.0288593	0.000598803	0.00109491	0.0185063	0.0217776	0.00157368	0.0239057	0.0193896	0.0170033	0.0168259	0.395641	0.0606608	0.0674764	0.423818	0.0355781	0.0450587	0.289534	0.859692	2.80572	0.36411	0.363206	0.0557662	0.216917	0.369831	12.64842
3270	-14377.5	-14275.7	-101.812	0.3988965	0.927616	0.680253	0.668972	0.64895	0.719868	0.317175	1.06465	0.800692	0.452206	0.485687	0.392078	0.431091	0.523271	0.557396	0.589125	0.551693	0.408307	0.380974	0.473058	0.32857	0.382522	0.28272	0.530422	0.0172722	0.00287227	0.0669546	0.0177222	0.0397797	0.466993	0.00455331	0.00202282	0.0730184	0.00623297	0.0227039	0.0093935	0.0127249	0.0316308	0.0297172	0.0173205	0.0350277	0.0130465	0.0190215	0.000640801	0.02026	0.386516	0.048922	0.0712557	0.452588	0.0204582	0.0165555	0.180931	0.730084	3.07243	0.352325	0.37451	0.0594958	0.213669	0.3471766	13.48594
3280	-14381.1	-14270.9	-110.242	0.2959073	1.07539	0.661133	0.791971	0.766678	0.798202	0.305881	0.957015	0.843596	0.555688	0.548037	0.355979	0.291865	0.493536	0.435193	0.551624	0.495427	0.486625	0.403697	0.497234	0.410625	0.439676	0.363095	0.660642	0.0292859	0.074516	0.00932208	0.0975396	0.0437074	0.529365	0.0128388	0.0117716	0.143789	0.0237593	0.00150693	0.0189896	0.0136722	0.0344765	0.0283488	0.0181347	0.00970653	0.0246212	0.00664286	0.00817349	0.017498	0.370517	0.0457078	0.0481908	0.458247	0.0598391	0.00496919	0.101315	0.588865	3.30485	0.376617	0.36172	0.0589539	0.20271	0.2400532	14.32898
3290	-14384	-14271	-112.959	0.3465463	0.955575	0.62557	0.813376	0.842908	0.775869	0.313543	0.866653	0.818386	0.510694	0.581013	0.364334	0.424077	0.462687	0.482413	0.586876	0.537532	0.53062	0.522899	0.60113	0.377303	0.3388	0.341842	0.767186	0.0451634	0.00424969	0.00338215	0.0858993	0.0575646	0.518688	0.0187372	0.00124399	0.0812222	0.063763	0.00922299	0.0951778	0.00799237	0.0181761	0.0717446	0.0046638	0.0259765	0.0246212	0.01449	0.00735415	0.0243729	0.37735	0.0460235	0.0494732	0.458229	0.044551	0.0098173	0.140868	0.6663	3.18302	0.369902	0.357641	0.0601528	0.212305	0.2790888	14.60062
3300	-14378.2	-14270.5	-107.738	0.4034736	0.894742	0.621929	0.701103	0.635708	0.782949	0.370771	0.848314	1.04308	0.52937	0.514008	0.360676	0.470936	0.449443	0.474949	0.525418	0.549709	0.541325	0.491364	0.417702	0.378572	0.417565	0.415375	0.594901	0.0113819	0.0434358	0.00403966	0.0480174	0.0190131	0.558228	0.00143193	0.00303597	0.13934	0.00921754	0.00307154	0.0115072	0.015893	0.0605942	0.053436	0.000914921	0.0040198	0.0117588	0.0180575	0.0322451	0.024559	0.369335	0.0506113	0.0683532	0.460399	0.0267428	0.0172187	0.184346	0.735012	3.06342	0.367524	0.357935	0.0585445	0.215997	0.2992751	14.07855
3310	-14383.4	-14272.8	-110.556	0.3850403	0.872665	0.667319	0.752249	0.756268	0.82234	0.251825	0.946493	1.10079	0.601688	0.601893	0.397633	0.449142	0.414967	0.44104	0.485931	0.539048	0.526672	0.437903	0.43622	0.361727	0.277239	0.261822	0.897271	0.0606271	0.0351742	0.0178657	0.0514581	0.0422786	0.508698	0.0170564	0.00466313	0.0944653	0.0260544	0.00515857	0.000772226	0.0358521	0.0300437	0.0748254	0.0184242	0.0066997	0.0180559	0.00695275	0.00510993	0.0242861	0.352697	0.042025	0.0579148	0.488454	0.034623	0.0146167	0.170495	0.714571	3.10032	0.365025	0.358702	0.0645629	0.21171	0.3444799	14.36038
3320	-14382.8	-14270	-112.756	0.3735602	1.15206	0.666348	0.904577	0.675555	0.852412	0.400641	0.913525	0.995345	0.515296	0.624722	0.432774	0.445526	0.405699	0.504868	0.524588	0.585221	0.447892	0.387551	0.448083	0.36371	0.252537	0.29709	0.713005	0.0675755	0.00307496	0.00369864	0.102812	0.0673495	0.516949	0.0314161	0.00135557	0.123309	0.00654048	0.0297633	0.000135693	0.000949037	0.0118748	0.044959	0.00470155	0.00272596	0.0154245	0.00553768	0.0312106	0.0248926	0.343104	0.0467321	0.0489393	0.497417	0.0389153	0.0130921	0.161747	0.701008	3.12415	0.380268	0.358793	0.0615882	0.199351	0.2869104	14.58039
3330	-14390.8	-14275.5	-115.273	0.3591135	1.01225	0.71459	0.641557	0.766483	0.948792	0.349795	0.809944	1.22695	0.497916	0.674985	0.308515	0.387114	0.47256	0.466129	0.667358	0.547123	0.413593	0.448062	0.48507	0.348563	0.363196	0.27171	0.78727	0.0116397	0.0788569	0.00267971	0.0105306	0.0452893	0.586569	0.0314161	0.000358905	0.109868	0.00304641	0.0368949	0.00903074	0.000552453	0.0698464	0.121813	0.038791	0.00619178	0.0317742	0.0177828	0.00955742	0.0203701	0.37382	0.0457852	0.0592297	0.474081	0.0267137	0.0112845	0.150625	0.682956	3.15513	0.374481	0.365186	0.0598134	0.20052	0.314495	14.83202
