Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
750	0	-14780.5	-14790.6	10.0708	0.127258	0.0970893	0.124607	0.086116	0.110114	0.0727782	0.141837	0.0866362	0.106481	0.190697	0.0668985	0.066901	0.0921673	0.136293	0.0964786	0.148213	0.120451	0.123328	0.145225	0.0727701	0.092133	0.0823633	0.201962	0.0138493	0.0235116	0.0270788	0.0473347	0.0218772	0.0286805	0.0371234	0.0513431	0.00900811	0.0460503	0.025782	0.0950033	0.0284047	0.0402661	0.0128626	0.0203811	0.0651881	0.0263682	0.065721	0.0687203	3.851414	0.272691	0.284384	0.0977596	0.345165	3.343352
751	1	-14772.5	-14783.4	10.9334	0.177449	0.104574	0.0962438	0.0891959	0.140167	0.069017	0.117311	0.0725578	0.0983779	0.204633	0.0700166	0.0796098	0.100544	0.0873884	0.0885626	0.14063	0.124985	0.109852	0.117856	0.0893839	0.0761919	0.0879758	0.151267	0.0236032	0.0457288	0.0188167	0.0272348	0.0517467	0.0497048	0.0628585	0.0419912	0.0372472	0.0156493	0.0801212	0.0221681	0.0323937	0.0330218	0.0374441	0.0427395	0.0290032	0.0520738	0.0264462	0.0234971	4.014365	0.2873	0.283601	0.0937674	0.335332	3.247279
752	0	-14771.6	-14782.5	10.9165	0.155117	0.0943191	0.0819042	0.0949255	0.117868	0.0736799	0.126078	0.0829327	0.0869521	0.190697	0.0673669	0.0668151	0.103324	0.127729	0.107667	0.136601	0.108138	0.129172	0.139827	0.0675211	0.0783867	0.100383	0.18214	0.0166579	0.0189215	0.0252028	0.0361407	0.0374114	0.0213875	0.0511129	0.0720584	0.0148162	0.0562333	0.0343236	0.0787934	0.0235475	0.0512611	0.0382322	0.0311355	0.0385284	0.01673	0.0285896	0.0566873	3.71297	0.269886	0.297304	0.102355	0.330455	3.267316
753	1	-14780	-14790.4	10.4472	0.136867	0.111114	0.126616	0.0864223	0.132822	0.101351	0.133845	0.0710382	0.0990496	0.164097	0.0647314	0.0745619	0.102802	0.0913804	0.0885626	0.139739	0.106426	0.11122	0.134728	0.0803644	0.0922699	0.0771216	0.17559	0.0363348	0.0348976	0.0376231	0.0340234	0.0453685	0.050318	0.0568743	0.0660145	0.0656855	0.0271905	0.0890915	0.0219753	0.0194435	0.041069	0.0363084	0.0276645	0.0254564	0.0434387	0.0236481	0.0198172	3.863683	0.270394	0.285704	0.101895	0.342007	3.304962
754	0	-14765.8	-14775.5	9.64069	0.142291	0.0967551	0.1124	0.100992	0.117063	0.106929	0.13164	0.0855633	0.0999371	0.16501	0.0886361	0.087046	0.0872019	0.112031	0.112611	0.149176	0.127897	0.118729	0.125875	0.0748108	0.0877669	0.0840655	0.208732	0.0334904	0.0188422	0.0275546	0.0427003	0.0171589	0.027674	0.0480883	0.0498619	0.0249305	0.0683824	0.0233224	0.0786697	0.0327832	0.0431949	0.0225901	0.0353347	0.0499614	0.0212715	0.0364437	0.0511259	4.014469	0.271244	0.280065	0.106645	0.342045	3.376539
755	1	-14773.2	-14783.5	10.2613	0.153137	0.077593	0.0896393	0.129359	0.118196	0.0785166	0.122812	0.0724673	0.0949542	0.181648	0.0941966	0.0949774	0.101943	0.100184	0.131594	0.134793	0.131817	0.123637	0.111533	0.0707572	0.0892912	0.0912893	0.161149	0.0459762	0.0390376	0.0404361	0.0215972	0.0437862	0.0643518	0.0602035	0.0413916	0.0308812	0.0240614	0.0742289	0.0147275	0.0216478	0.0368847	0.0292232	0.014362	0.044091	0.0294395	0.0323387	0.0395339	4.198237	0.278775	0.291808	0.0965345	0.332882	3.303684
756	0	-14772.2	-14782	9.72583	0.135992	0.0978509	0.0998382	0.112872	0.109922	0.0794653	0.150324	0.0995324	0.0902379	0.186355	0.0804019	0.103081	0.117999	0.0945366	0.102888	0.161209	0.159427	0.111383	0.105779	0.0975137	0.075	0.0801534	0.162934	0.0303254	0.0190631	0.0208898	0.0309739	0.0317159	0.030668	0.0412696	0.0560103	0.0181434	0.0577166	0.0309368	0.0914994	0.0380393	0.0315111	0.030721	0.0352816	0.0489683	0.0212715	0.0308302	0.0656208	3.879324	0.284185	0.292417	0.0938989	0.329499	3.37615
757	1	-14775.8	-14785.3	9.48809	0.131868	0.100249	0.0980415	0.126895	0.104894	0.0660256	0.133262	0.0976138	0.0835258	0.189697	0.085102	0.106303	0.118136	0.121477	0.103564	0.132622	0.134572	0.123442	0.147575	0.087471	0.115552	0.0703201	0.192549	0.0284511	0.0558824	0.0349869	0.02651	0.0393655	0.0409464	0.0528262	0.0390801	0.0202607	0.00946505	0.0860901	0.0316443	0.0179807	0.0472499	0.0422886	0.024552	0.0240485	0.0428769	0.0236605	0.0290053	4.079803	0.274554	0.298155	0.0990583	0.328233	3.387927
758	0	-14766.5	-14775.5	9.0095	0.164021	0.0921809	0.0995337	0.0793083	0.12601	0.0919976	0.130613	0.0907215	0.0994777	0.186044	0.0651722	0.0941282	0.115777	0.114937	0.110003	0.133884	0.141438	0.125761	0.12004	0.0842522	0.0883275	0.0965567	0.179167	0.0302391	0.0263716	0.0182147	0.0469824	0.0455285	0.0178288	0.0478591	0.0594952	0.0196453	0.0781682	0.0266896	0.0952299	0.0381346	0.0321675	0.020383	0.0183839	0.0484572	0.0239678	0.0500846	0.0627884	4.076683	0.262455	0.30063	0.101176	0.335739	3.435971
759	1	-14768.5	-14778.9	10.4503	0.116074	0.107314	0.110068	0.0847113	0.0996091	0.09845	0.128665	0.0872714	0.0934247	0.168481	0.107944	0.0838319	0.0980527	0.111022	0.126331	0.139969	0.138075	0.1061	0.105654	0.0731713	0.0853125	0.0854652	0.166921	0.0277304	0.0491355	0.0397884	0.0267981	0.0366698	0.0418388	0.0558033	0.0689322	0.0395625	0.0178963	0.0940684	0.0161755	0.0116288	0.0535402	0.0338049	0.025292	0.032223	0.0438756	0.0229615	0.0360817	4.011974	0.274007	0.288673	0.104956	0.332364	3.295724
760	0	-14769.2	-14779.2	10.0062	0.134227	0.107475	0.117545	0.0756408	0.108683	0.0847764	0.149913	0.0805826	0.0998181	0.186044	0.0956628	0.0797869	0.101365	0.104268	0.105401	0.133884	0.136777	0.123083	0.129679	0.0731658	0.0960448	0.0745302	0.197042	0.0262576	0.0330265	0.0165777	0.0371396	0.0340096	0.0234578	0.0580137	0.0401927	0.0157483	0.0573106	0.0649857	0.0894864	0.0200983	0.0394326	0.040502	0.0174908	0.0413543	0.0118423	0.034061	0.04116	4.055668	0.266929	0.29968	0.096484	0.336907	3.337542
761	1	-14766.7	-14776.3	9.60695	0.173745	0.0992794	0.107004	0.102899	0.110426	0.0807902	0.125443	0.0938574	0.0880166	0.170612	0.0781759	0.0888923	0.104824	0.101179	0.0961454	0.12768	0.132782	0.140977	0.127456	0.0801424	0.0843294	0.0911503	0.18099	0.0251175	0.0345099	0.0415014	0.0254494	0.0515995	0.0475815	0.0535877	0.0418519	0.0205605	0.0370158	0.0965723	0.0226989	0.0266467	0.0363104	0.046168	0.0256962	0.0335934	0.0619245	0.0247567	0.0294998	4.192682	0.286895	0.275672	0.0961548	0.341278	3.369437
762	0	-14774.9	-14783.7	8.83358	0.182959	0.0875032	0.0742349	0.0852	0.1114	0.0815408	0.150046	0.083929	0.0858726	0.17759	0.0959312	0.0968359	0.112331	0.108995	0.124036	0.139408	0.149893	0.133253	0.127628	0.0810181	0.101773	0.0760258	0.188742	0.039466	0.0375535	0.0108686	0.0449452	0.0279767	0.0319859	0.0653618	0.083169	0.0168332	0.0630515	0.03435	0.105455	0.0187728	0.0285508	0.0252788	0.0128023	0.0393664	0.0228736	0.037846	0.0404168	4.256836	0.28067	0.294721	0.0979656	0.326643	3.443068
763	1	-14773.9	-14783.5	9.60376	0.129273	0.087876	0.0974187	0.109043	0.11312	0.0983149	0.132061	0.0796212	0.101242	0.209311	0.0731508	0.115687	0.106899	0.120152	0.11141	0.120179	0.149465	0.116531	0.099218	0.0714248	0.0854357	0.0807626	0.199272	0.0136164	0.0460792	0.0367683	0.0193644	0.0496626	0.0602443	0.0657996	0.0571821	0.0423649	0.0160145	0.0930467	0.0118665	0.0304158	0.0458909	0.046168	0.037416	0.017309	0.0453987	0.0236338	0.0240692	3.865824	0.272619	0.282063	0.097651	0.347668	3.389177
764	0	-14775.9	-14785.4	9.50663	0.154091	0.0890548	0.132008	0.112739	0.133553	0.0928465	0.127868	0.0897676	0.109228	0.163731	0.083827	0.0936902	0.112331	0.103212	0.0933346	0.136404	0.121336	0.094508	0.133155	0.0937398	0.105924	0.0794138	0.193989	0.0189999	0.0114804	0.0283784	0.0274533	0.0231033	0.02074	0.0597009	0.0477546	0.0265131	0.0558242	0.0345085	0.105735	0.0240708	0.0207344	0.0404954	0.0267125	0.0470145	0.0171703	0.0436515	0.0628187	3.969849	0.282944	0.288869	0.0944868	0.333701	3.39261
765	1	-14769.1	-14779.1	10.0233	0.149233	0.101199	0.0974986	0.092533	0.132281	0.0771357	0.124905	0.0709626	0.0940984	0.19537	0.0684054	0.0794125	0.0984759	0.111296	0.123989	0.124154	0.128668	0.11273	0.120407	0.0670244	0.0847171	0.0673988	0.182019	0.0136473	0.0616128	0.0279883	0.0275958	0.0591827	0.0625045	0.0708658	0.0629577	0.0298736	0.0143587	0.0827374	0.0222786	0.0504769	0.0461795	0.0604349	0.0337809	0.0318901	0.0341159	0.0185716	0.0240934	4.00131	0.272876	0.287586	0.100084	0.339454	3.33906
766	0	-14780.2	-14789.4	9.17526	0.134779	0.100406	0.112324	0.0940828	0.108539	0.0823243	0.134896	0.0868064	0.0847555	0.18922	0.077592	0.0800833	0.0976301	0.101802	0.130129	0.130552	0.169834	0.133054	0.159537	0.0956406	0.0914011	0.0643978	0.166674	0.0250719	0.0234498	0.0381255	0.0539869	0.0326099	0.0301619	0.0855234	0.0479577	0.00915429	0.0704994	0.0443629	0.0689063	0.0268034	0.0326496	0.0191902	0.0288405	0.0393537	0.0256764	0.0573953	0.0459313	3.864445	0.274478	0.288916	0.106144	0.330461	3.432111
767	1	-14767.4	-14777.4	9.98435	0.171374	0.0758021	0.108037	0.101847	0.113446	0.082386	0.122065	0.0849	0.0805153	0.185053	0.0871561	0.091758	0.1042	0.103729	0.110184	0.123592	0.123747	0.102722	0.144846	0.0874693	0.113683	0.0865104	0.190884	0.0363762	0.0300606	0.0378623	0.0219749	0.0591827	0.0611454	0.0543605	0.0471743	0.0291715	0.0157842	0.0914847	0.0206598	0.020741	0.0468089	0.043818	0.0230131	0.0265821	0.0408623	0.0175719	0.0407205	3.70122	0.271385	0.299148	0.0993031	0.330164	3.361259
768	0	-14772	-14781.9	9.90171	0.114888	0.0765574	0.10443	0.101741	0.108144	0.0941962	0.135584	0.0874956	0.0856308	0.159618	0.0621141	0.0950112	0.0953554	0.0987982	0.114536	0.150473	0.138266	0.139404	0.125369	0.0652098	0.0845377	0.093847	0.201251	0.0410324	0.0283703	0.0233277	0.0370328	0.0407925	0.0184391	0.0527169	0.0541748	0.0110297	0.0773335	0.0381387	0.0978853	0.0247735	0.0406612	0.0448875	0.0245807	0.0399715	0.0173925	0.045065	0.0544565	4.114579	0.282098	0.282472	0.0948583	0.340572	3.34452
769	1	-14766.7	-14776.4	9.70057	0.119579	0.0927719	0.0874097	0.0940098	0.128781	0.095727	0.129726	0.0773283	0.102826	0.168629	0.08896	0.0932907	0.114296	0.102224	0.0977404	0.12958	0.148007	0.125364	0.131985	0.10882	0.0925103	0.101407	0.185925	0.0314181	0.0519214	0.0264641	0.0227148	0.0452001	0.0571383	0.0570171	0.0549147	0.0271692	0.0204656	0.107354	0.0189689	0.0251792	0.0347634	0.0488936	0.0246397	0.0278629	0.0334246	0.0289983	0.0185795	3.857788	0.276091	0.289304	0.0976077	0.336997	3.379986
770	0	-14771.3	-14780.6	9.30859	0.118075	0.105523	0.103211	0.100538	0.118027	0.104843	0.137805	0.0777985	0.105025	0.194753	0.0933438	0.100483	0.102898	0.133035	0.115722	0.130079	0.113209	0.150109	0.122305	0.0760982	0.0874074	0.0891679	0.16341	0.0316199	0.0291313	0.0247018	0.0360739	0.0238078	0.0277152	0.0623397	0.0726111	0.0210811	0.0559125	0.0320808	0.0843568	0.0172244	0.0337818	0.0229611	0.0276141	0.031469	0.0173925	0.0441233	0.0633015	4.143034	0.26467	0.290554	0.0947452	0.35003	3.402165
771	1	-14768.3	-14778.1	9.78705	0.145037	0.0820839	0.107133	0.0782133	0.130729	0.0827111	0.157412	0.0832176	0.0796299	0.161903	0.0796927	0.0836622	0.114296	0.10788	0.11516	0.127889	0.153212	0.125364	0.123017	0.0914538	0.111322	0.095055	0.175328	0.0223662	0.0427913	0.0226353	0.0390663	0.0517108	0.0683667	0.0457461	0.0574223	0.0170104	0.0190544	0.0999367	0.0190123	0.0181165	0.0536193	0.0231776	0.0239352	0.0182326	0.0410277	0.0300522	0.0397562	3.972	0.273763	0.284392	0.102914	0.338931	3.364438
772	0	-14767.8	-14778.9	11.0593	0.118874	0.0933461	0.0987371	0.0997626	0.126839	0.0687882	0.124118	0.0799852	0.0969334	0.178005	0.0816628	0.0894588	0.102517	0.102158	0.114917	0.111414	0.113684	0.139625	0.114997	0.0665861	0.0774803	0.0728908	0.175327	0.0465328	0.0192598	0.0342889	0.0338528	0.0216321	0.0422673	0.049204	0.063179	0.0131863	0.0520213	0.034215	0.0819825	0.0297675	0.0365673	0.0366395	0.0266941	0.0494936	0.0273782	0.0321653	0.0494574	4.129388	0.276498	0.281391	0.0987808	0.34333	3.227891
773	1	-14765.3	-14775.1	9.77344	0.140214	0.103803	0.101349	0.0937372	0.127898	0.0799954	0.1349	0.0731518	0.102554	0.17092	0.0928682	0.0893298	0.0859916	0.10802	0.125188	0.144214	0.131652	0.118972	0.138207	0.0807307	0.106556	0.0895198	0.188775	0.0242518	0.0347311	0.028844	0.0254231	0.0594291	0.0405082	0.0677992	0.0483871	0.0418175	0.0136385	0.0950595	0.0207236	0.0265107	0.0221858	0.0448007	0.0288674	0.0240706	0.0322618	0.025077	0.0349603	3.937142	0.279181	0.282483	0.0977559	0.34058	3.367893
774	0	-14772.5	-14782	9.43064	0.149223	0.103964	0.134148	0.088695	0.120214	0.10118	0.121809	0.0716512	0.091535	0.198668	0.0814425	0.0803131	0.11448	0.0914087	0.112792	0.147	0.124739	0.120651	0.144654	0.0497804	0.0798217	0.0764637	0.166536	0.0276514	0.0326703	0.0242196	0.0282652	0.0154977	0.0292643	0.0708276	0.0628421	0.0162586	0.0709633	0.0433468	0.119843	0.0367058	0.0386431	0.027078	0.0202146	0.0485238	0.0139634	0.0415044	0.0558176	4.052763	0.274935	0.292264	0.102247	0.330554	3.39527
775	1	-14776	-14786.2	10.1375	0.120453	0.0874435	0.104961	0.0883551	0.140841	0.0580497	0.12241	0.0741861	0.0911269	0.167687	0.0673577	0.101671	0.0849746	0.10802	0.124828	0.129992	0.145874	0.129337	0.130242	0.0888996	0.0847174	0.0824552	0.206369	0.0153354	0.059843	0.0355069	0.0256463	0.0478922	0.0745643	0.044809	0.0612909	0.0266428	0.0124421	0.097778	0.0127966	0.031729	0.0439245	0.0511631	0.0176821	0.0243819	0.0425732	0.0248658	0.0451814	3.857613	0.278919	0.271167	0.10151	0.348403	3.3363
776	0	-14763.1	-14774.1	11.0853	0.14456	0.0985774	0.108978	0.0838066	0.100303	0.0718481	0.135152	0.0761257	0.0889541	0.180565	0.0898302	0.0804375	0.0902868	0.114203	0.0929425	0.125663	0.134687	0.116482	0.122822	0.0877845	0.0786004	0.0818529	0.194523	0.0302216	0.0213734	0.0278766	0.0404373	0.0414497	0.0228239	0.0478645	0.0555079	0.0179369	0.0477768	0.0510629	0.0856474	0.0213956	0.0451784	0.0283563	0.0151574	0.0334569	0.0181945	0.0345654	0.0607104	3.784953	0.282666	0.286615	0.0982064	0.332512	3.245978
777	1	-14774.9	-14785.1	10.2255	0.141559	0.0997973	0.0985901	0.0952768	0.125277	0.0856341	0.144442	0.0607164	0.0923502	0.162833	0.0739054	0.0826297	0.104426	0.147066	0.120031	0.125586	0.113522	0.113415	0.140721	0.0827231	0.0907115	0.0766523	0.193412	0.0267992	0.0414166	0.0254113	0.0370978	0.0450902	0.0369471	0.0480988	0.0604423	0.0289547	0.0226638	0.10676	0.0190174	0.0288396	0.0259849	0.0425288	0.0408534	0.0398384	0.025848	0.0270603	0.0270835	3.849259	0.274531	0.299768	0.0993208	0.32638	3.328012
778	0	-14768.2	-14777.8	9.54338	0.14456	0.0946521	0.106005	0.0996162	0.123738	0.0871924	0.124925	0.0690692	0.0930234	0.171144	0.0944052	0.0763675	0.11194	0.11136	0.102661	0.147779	0.146999	0.125325	0.139719	0.0741696	0.0837014	0.0955965	0.165418	0.0205095	0.026244	0.0175731	0.0308998	0.0499945	0.0372469	0.0425423	0.0651214	0.0223277	0.0362214	0.0416866	0.0940152	0.028616	0.0540501	0.0284289	0.0212999	0.0352722	0.0303985	0.0401236	0.0665422	4.14656	0.281174	0.296882	0.100545	0.321399	3.37848
779	1	-14772.8	-14783.6	10.7389	0.141559	0.107567	0.0981544	0.0962241	0.141985	0.0874197	0.129436	0.0684632	0.0872588	0.160855	0.062234	0.0844248	0.104182	0.105861	0.0928505	0.122963	0.121759	0.125182	0.135254	0.0778382	0.0966003	0.0788236	0.1704	0.0315222	0.0519816	0.0247995	0.0204646	0.0522063	0.0521694	0.0547456	0.0617279	0.0475498	0.0169821	0.0974756	0.0327027	0.032761	0.0453584	0.0181144	0.0191418	0.024481	0.0214061	0.0276268	0.0290169	4.136361	0.272787	0.297829	0.0985778	0.330806	3.259528
780	0	-14769.7	-14779.7	10.0021	0.169991	0.081879	0.104247	0.0776627	0.0940971	0.0937872	0.113038	0.0830028	0.127133	0.187898	0.0744369	0.0923316	0.119622	0.101572	0.108609	0.126588	0.136484	0.127211	0.139719	0.100606	0.0841993	0.088387	0.184784	0.0254616	0.0269643	0.0193524	0.0417199	0.0238136	0.0288897	0.0420335	0.0466357	0.0143729	0.0428681	0.0271264	0.104358	0.0308155	0.053303	0.0305145	0.0212586	0.0453378	0.0237576	0.0458066	0.036534	3.884538	0.278824	0.287693	0.100615	0.332868	3.34821
781	1	-14767.3	-14777.4	10.0217	0.157505	0.0895505	0.0981544	0.104113	0.114738	0.0808352	0.145905	0.0683375	0.102185	0.179005	0.0820464	0.0918486	0.0822954	0.116401	0.0974254	0.159455	0.138983	0.11338	0.159419	0.0620463	0.0937512	0.0828534	0.177036	0.034135	0.0458574	0.0397481	0.0291953	0.0508991	0.0482212	0.0537429	0.050405	0.0327589	0.0132595	0.0917663	0.0137157	0.0320024	0.0374592	0.0280011	0.0265259	0.0224858	0.0256564	0.0231346	0.0437268	3.988887	0.263425	0.296929	0.0960724	0.343573	3.339967
782	0	-14776.4	-14785.4	9.0798	0.124614	0.115873	0.100976	0.0854082	0.141277	0.0826333	0.135671	0.0792545	0.0783365	0.17726	0.0893216	0.0869059	0.0849474	0.11172	0.137118	0.11457	0.147335	0.129	0.116617	0.0942346	0.0817522	0.0890606	0.185352	0.027467	0.0409207	0.0214735	0.029461	0.0355611	0.0351788	0.0618561	0.0672792	0.0198192	0.0548585	0.0287673	0.0732798	0.0309986	0.0401248	0.0306967	0.0335343	0.0559491	0.0343576	0.0311768	0.0728919	4.318907	0.277732	0.294966	0.0948999	0.332402	3.414891
783	1	-14767	-14777.6	10.5204	0.130574	0.0849679	0.116185	0.0929617	0.0968813	0.0843301	0.122091	0.0896135	0.0912606	0.162894	0.0910013	0.0892414	0.0970491	0.116401	0.116166	0.144186	0.135537	0.105089	0.10754	0.085103	0.0853262	0.103147	0.17639	0.020629	0.0458574	0.0206987	0.0270582	0.0513317	0.0535385	0.0482129	0.0433195	0.0502177	0.0167367	0.0807477	0.0235348	0.0401815	0.0321822	0.0454106	0.0319166	0.0232281	0.0350079	0.0355377	0.0276694	4.212241	0.278488	0.286188	0.104574	0.33075	3.276955
784	0	-14778.9	-14788.5	9.60931	0.145495	0.090193	0.116719	0.0914084	0.102739	0.0962026	0.144939	0.0790253	0.0870255	0.167415	0.0866894	0.0858921	0.10032	0.109641	0.112191	0.152242	0.130698	0.11566	0.116617	0.0589307	0.0699248	0.0995543	0.193064	0.027467	0.0460881	0.0202626	0.0277205	0.0159846	0.0381401	0.0790114	0.0804731	0.0252228	0.0630012	0.0449721	0.111449	0.0181309	0.0412101	0.0139154	0.033807	0.0305168	0.0238496	0.0324258	0.0537383	4.009484	0.264936	0.306299	0.0960199	0.332744	3.379974
785	1	-14763.8	-14774.5	10.6988	0.141435	0.0906478	0.118326	0.0822714	0.11329	0.0824623	0.135515	0.0722776	0.0922925	0.174537	0.0883007	0.0848699	0.0887132	0.108041	0.114093	0.142991	0.135537	0.112918	0.107965	0.0772646	0.0805476	0.0825144	0.169701	0.0439091	0.0362664	0.033367	0.0251057	0.0509465	0.0535385	0.0532902	0.054397	0.0318601	0.0154138	0.0807477	0.0260209	0.0311062	0.0555444	0.0413433	0.0217832	0.0268896	0.0316523	0.0232122	0.0369261	4.0295	0.295789	0.276296	0.0949168	0.332998	3.269832
786	0	-14777.8	-14786.6	8.78698	0.170998	0.105898	0.0919558	0.0925069	0.103398	0.0739057	0.128012	0.0934332	0.105244	0.157913	0.0662359	0.0824551	0.0935427	0.100066	0.129381	0.15123	0.134109	0.130088	0.132533	0.0760584	0.0695704	0.0812056	0.209707	0.0277752	0.0430716	0.0386801	0.0465706	0.0351445	0.0591193	0.0659804	0.0558508	0.0292444	0.0576127	0.0324144	0.0940551	0.0164855	0.0228791	0.0269775	0.0396549	0.051243	0.0222996	0.0468749	0.0657236	4.095694	0.265541	0.300854	0.097213	0.336391	3.457102
787	1	-14768.8	-14779.7	10.8992	0.130487	0.0974713	0.104078	0.065222	0.105809	0.0869416	0.123445	0.0709876	0.0966002	0.161758	0.0701468	0.0813765	0.0928403	0.0974895	0.114093	0.131815	0.154965	0.121733	0.107965	0.0818661	0.0896808	0.0909385	0.199059	0.0236355	0.058854	0.0289916	0.0340151	0.0372413	0.0538339	0.0596302	0.0596039	0.0195746	0.024816	0.10107	0.0199632	0.0192382	0.0521997	0.0345035	0.0372806	0.0257744	0.0316523	0.0250104	0.0303552	3.958825	0.256116	0.290444	0.101981	0.351458	3.254013
788	0	-14773.4	-14783.9	10.4432	0.165589	0.0950358	0.0918842	0.0976111	0.117892	0.0689873	0.129796	0.0906575	0.105478	0.177403	0.0707888	0.0727985	0.124343	0.0962271	0.104084	0.11388	0.132365	0.115368	0.112741	0.0780257	0.0824062	0.0849567	0.197133	0.0313844	0.0185622	0.0139139	0.0374939	0.0343118	0.0348139	0.0750508	0.0652169	0.0147645	0.0570498	0.0694931	0.0940792	0.012104	0.0342725	0.017685	0.0182749	0.0488573	0.0121648	0.0434222	0.0420085	3.946133	0.275623	0.278021	0.102969	0.343387	3.300374
789	1	-14777.6	-14787.5	9.8524	0.127518	0.112359	0.113864	0.0826623	0.118361	0.0780813	0.12795	0.0981912	0.108485	0.178688	0.0907536	0.0609158	0.104521	0.158349	0.0961442	0.14077	0.133656	0.119882	0.116913	0.0721804	0.088441	0.0818422	0.189186	0.0348739	0.0744184	0.0336111	0.0363919	0.0572608	0.048153	0.0480369	0.0409392	0.027929	0.0176646	0.0895176	0.0167893	0.019176	0.0526127	0.0342101	0.031083	0.0242986	0.0444856	0.0187724	0.0272809	3.657044	0.275697	0.286554	0.0962809	0.341467	3.377219
790	0	-14772.3	-14782.5	10.2019	0.13494	0.0990027	0.0818797	0.0948179	0.0974153	0.0883755	0.10507	0.0743525	0.106155	0.184196	0.0760828	0.0917027	0.137952	0.0935041	0.0990191	0.137512	0.119553	0.113582	0.112555	0.0733211	0.0895844	0.0785613	0.182047	0.038059	0.0324618	0.0237533	0.050996	0.0315779	0.0363633	0.0600601	0.0738779	0.0281053	0.0430484	0.0408427	0.081999	0.0223001	0.0438558	0.0369982	0.0316488	0.0581026	0.00857601	0.0385012	0.0698109	3.985979	0.262523	0.300554	0.101878	0.335045	3.32212
791	1	-14766.7	-14776.4	9.72519	0.167238	0.087686	0.124608	0.0869567	0.11378	0.0832266	0.126201	0.0837266	0.0946147	0.187776	0.0654309	0.0838077	0.108104	0.109434	0.0984712	0.12549	0.105723	0.121335	0.130355	0.0751462	0.0827369	0.091712	0.188516	0.027185	0.0681994	0.0402665	0.016984	0.0638773	0.0668777	0.0631004	0.0649513	0.0328489	0.0148789	0.0982321	0.0148221	0.0201883	0.0354307	0.0406483	0.0336427	0.0229656	0.042488	0.0267828	0.0269578	4.093638	0.272212	0.290855	0.106365	0.330568	3.363403
792	0	-14770.7	-14781.9	11.2358	0.144957	0.0692717	0.10113	0.107607	0.106474	0.0769447	0.123606	0.0993375	0.0802532	0.180933	0.0760828	0.0842415	0.0922061	0.0914831	0.112697	0.125252	0.137265	0.113041	0.121387	0.070277	0.108722	0.0883714	0.19193	0.0285865	0.0188378	0.0288673	0.0299133	0.0358933	0.0287212	0.0419185	0.0343422	0.0239087	0.0430484	0.0263876	0.087401	0.0168941	0.0410603	0.02321	0.0224077	0.0553155	0.0261491	0.0434014	0.0601248	3.966994	0.276018	0.294768	0.0964757	0.332738	3.21986
793	1	-14771.9	-14782.2	10.3108	0.137872	0.107133	0.116144	0.0986969	0.0993982	0.0841391	0.146186	0.0785341	0.098773	0.1956	0.0745389	0.0771433	0.0741657	0.119763	0.112801	0.137978	0.121305	0.115569	0.121585	0.0606184	0.0761771	0.0991058	0.174479	0.0263751	0.0433897	0.0210774	0.0290761	0.0531329	0.0550639	0.0677312	0.0463276	0.0228114	0.0172299	0.107859	0.00596741	0.0279771	0.0619159	0.0306591	0.0191567	0.0257781	0.0420578	0.0210756	0.0382746	4.339118	0.269989	0.29447	0.099213	0.336328	3.290643
794	0	-14766.8	-14776.6	9.79911	0.13495	0.0963706	0.10113	0.0817608	0.121666	0.0728646	0.122522	0.095951	0.106727	0.18938	0.0741449	0.0722058	0.117496	0.086865	0.110985	0.116702	0.143269	0.13415	0.128001	0.0909616	0.0893585	0.10006	0.180608	0.0338883	0.0259715	0.0307658	0.0458617	0.022046	0.0319495	0.0577181	0.0551239	0.0262493	0.0482796	0.0502862	0.0836536	0.0239522	0.0530593	0.0237225	0.0219833	0.0413527	0.0164572	0.0309104	0.0650018	4.087656	0.286068	0.281973	0.0966794	0.33528	3.356363
795	1	-14770.8	-14780.7	9.88846	0.138372	0.0774323	0.0969555	0.0936343	0.115477	0.0963893	0.132876	0.104882	0.0915954	0.167979	0.0849376	0.0863032	0.102079	0.091428	0.107736	0.159265	0.123854	0.123666	0.135375	0.0799363	0.0931759	0.0863931	0.188152	0.045308	0.0570048	0.0345538	0.0271858	0.044614	0.0415221	0.047267	0.0405836	0.0287469	0.0310745	0.0861747	0.0213473	0.0160267	0.0599422	0.0450362	0.0191567	0.0264636	0.0312613	0.0186144	0.037699	4.258635	0.270201	0.298403	0.0995039	0.331892	3.337477
