Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
110	-15797.9	-15809.8	11.9409	0.141868	0.106918	0.0952499	0.0956394	0.0947999	0.0982037	0.119481	0.0799414	0.100205	0.182504	0.0771581	0.0928705	0.0980514	0.0888267	0.120513	0.137542	0.137157	0.101154	0.124486	0.0772549	0.0897347	0.0854913	0.177569	0.0348374	0.049006	0.0395289	0.0403591	0.0273574	0.0415774	0.0297204	0.0712427	0.023055	0.0332475	0.0623293	0.0524203	0.0142585	0.0304529	0.0219903	0.0403621	0.0243864	0.0393143	0.0507464	0.0460116	3.294823
120	-15806.3	-15819.2	12.9439	0.119157	0.0976369	0.108045	0.0933742	0.0931698	0.0876449	0.118026	0.0753326	0.0834014	0.169878	0.100545	0.079398	0.105069	0.077461	0.109712	0.138648	0.123945	0.128273	0.120813	0.0774405	0.092065	0.0751472	0.184136	0.0306735	0.0479062	0.0466989	0.0351344	0.0248335	0.06059	0.030404	0.0835553	0.0381756	0.0210616	0.0541859	0.0322559	0.0120628	0.0168897	0.0353323	0.0377587	0.0169791	0.0299764	0.039399	0.0423213	3.194515
130	-15818.5	-15831	12.4719	0.126968	0.0938182	0.0895227	0.105022	0.107396	0.0765414	0.120133	0.0840837	0.0821646	0.163511	0.102592	0.0804099	0.111187	0.0857788	0.0768856	0.129313	0.140369	0.104613	0.120881	0.0774405	0.100195	0.0959296	0.132328	0.0400885	0.0684103	0.0531187	0.0496917	0.0282481	0.0410011	0.0418514	0.0794055	0.0337229	0.040218	0.0288984	0.044189	0.0220509	0.0277227	0.0328724	0.0291672	0.0345329	0.0405513	0.0501228	0.0487756	3.241722
140	-15804.1	-15817.4	13.2821	0.118416	0.101208	0.106233	0.0915802	0.115852	0.0856676	0.121145	0.0938729	0.10217	0.1518	0.0942231	0.0783716	0.0917052	0.0951439	0.115425	0.129313	0.140369	0.117652	0.120881	0.0878448	0.0717431	0.0898772	0.151941	0.0153743	0.0459487	0.0439761	0.030897	0.0263831	0.0369679	0.0159014	0.0946234	0.00914939	0.0272035	0.0520377	0.0304993	0.0147472	0.0230932	0.0482061	0.0405685	0.0165312	0.0364263	0.0364972	0.0432317	3.160698
150	-15802.2	-15814.9	12.759	0.117522	0.113379	0.106233	0.0915802	0.0949977	0.0936421	0.133237	0.084788	0.0935838	0.148685	0.0969663	0.0824104	0.100964	0.103223	0.117444	0.130956	0.152951	0.124922	0.129884	0.055152	0.0768853	0.0676873	0.151941	0.0260848	0.0485851	0.0377335	0.0331311	0.0236366	0.0399213	0.0243361	0.0840845	0.0186383	0.0404196	0.0594585	0.0356716	0.0350001	0.0219171	0.0352394	0.0336375	0.0258513	0.0348202	0.0489877	0.0368193	3.213007
160	-15811.7	-15825.3	13.6423	0.136577	0.104554	0.102426	0.116409	0.0979506	0.0838377	0.114075	0.0604144	0.0976687	0.142	0.0742156	0.0752474	0.092307	0.0913415	0.11606	0.11841	0.140082	0.122312	0.107967	0.0907887	0.0883692	0.0866073	0.131266	0.013642	0.0582275	0.0341292	0.0497383	0.0269287	0.026794	0.0421898	0.076386	0.0165918	0.0445294	0.0414252	0.0449538	0.0158268	0.0385245	0.0245027	0.0256979	0.0224482	0.0303339	0.0382464	0.0626742	3.124676
170	-15805.4	-15818.3	12.9038	0.145829	0.114583	0.0880723	0.0953444	0.109263	0.0838947	0.109231	0.0741559	0.0976687	0.171537	0.0940669	0.0889063	0.0820325	0.091711	0.104006	0.11841	0.140978	0.116669	0.0996138	0.0842027	0.0774026	0.0832457	0.165221	0.0130515	0.0424198	0.0546079	0.0360057	0.0312216	0.0400617	0.0287576	0.0847658	0.0147416	0.0297755	0.0435924	0.0450246	0.00923238	0.0343766	0.0404191	0.0420785	0.0195685	0.0262953	0.0674997	0.058985	3.198525
180	-15797.5	-15810.6	13.1371	0.104474	0.100128	0.084931	0.121516	0.126727	0.0760546	0.140582	0.072062	0.0963332	0.160726	0.0855288	0.0830097	0.102703	0.0765326	0.115738	0.120349	0.122846	0.120312	0.107193	0.0705989	0.0812321	0.0832457	0.176042	0.0261828	0.0465792	0.0288387	0.032927	0.0386494	0.0439165	0.0332483	0.0920354	0.0161931	0.03497	0.0490894	0.0340815	0.0209574	0.0356332	0.0267533	0.0343833	0.0154656	0.0254608	0.0544453	0.0565223	3.175198
190	-15795.9	-15808.9	12.9692	0.114519	0.0971501	0.102092	0.0906069	0.107801	0.0797881	0.140009	0.0694019	0.105699	0.156451	0.080163	0.0925988	0.102703	0.0972283	0.108852	0.133478	0.112641	0.119812	0.126296	0.0690647	0.0858905	0.0830836	0.165844	0.0229013	0.0436451	0.0456422	0.0389897	0.0123917	0.0457732	0.0350138	0.0777167	0.0221532	0.0504694	0.0600371	0.0325644	0.0195629	0.0292364	0.0332043	0.033564	0.0272117	0.0297624	0.036633	0.0543371	3.191983
200	-15810.8	-15823.3	12.5812	0.162823	0.111606	0.0885711	0.102898	0.127726	0.0680936	0.125863	0.0926954	0.0938371	0.176982	0.0918007	0.0815649	0.0755777	0.11798	0.102096	0.135898	0.114952	0.0906954	0.10446	0.0739847	0.0796556	0.107676	0.177972	0.0231162	0.0365349	0.0424365	0.0454852	0.0162266	0.0419116	0.0287505	0.0773572	0.0180919	0.0365773	0.0409057	0.0377797	0.0342537	0.0368612	0.0234972	0.0435573	0.0224837	0.0261522	0.0408216	0.0525774	3.230787
210	-15804.9	-15818.3	13.4058	0.113301	0.116401	0.102357	0.0957307	0.126883	0.0842965	0.133248	0.0758069	0.0899375	0.180105	0.084964	0.0754204	0.0970565	0.103149	0.0918365	0.0891457	0.122858	0.122156	0.116485	0.0640035	0.0802148	0.088007	0.147022	0.0360511	0.0354099	0.0395706	0.0365584	0.0283115	0.0424634	0.020918	0.0773572	0.0170425	0.0342365	0.0742642	0.0353526	0.0289726	0.0340492	0.0179532	0.0334501	0.0310963	0.0328244	0.0442999	0.047758	3.148325
220	-15797.4	-15810	12.6366	0.131877	0.0881303	0.0988276	0.119147	0.115276	0.0779416	0.110263	0.0876259	0.0963499	0.150014	0.08063	0.0902445	0.0970647	0.104526	0.111078	0.141939	0.110253	0.122156	0.104427	0.0898575	0.100313	0.0793547	0.189706	0.037365	0.0467399	0.0310272	0.0360774	0.031502	0.0468895	0.0281809	0.0653165	0.0228058	0.0337205	0.059778	0.0343723	0.0336689	0.0318547	0.0292259	0.0182156	0.0259844	0.0342829	0.0374699	0.0437622	3.225243
230	-15808.2	-15822.4	14.1527	0.110125	0.132717	0.0908727	0.118722	0.102226	0.0793994	0.119702	0.0763773	0.0941379	0.170922	0.0736197	0.0746065	0.0970647	0.0844888	0.102536	0.114908	0.107999	0.112465	0.135282	0.0697847	0.0713529	0.0764335	0.166759	0.0271696	0.0336318	0.0479566	0.0364001	0.0256559	0.0362981	0.0362509	0.0748428	0.0158221	0.0272525	0.0792612	0.0244629	0.0273816	0.0222005	0.0204337	0.042785	0.0183049	0.0317684	0.027587	0.0356727	3.073638
240	-15803.2	-15816.2	12.9712	0.134213	0.0833129	0.0913121	0.102399	0.108364	0.062227	0.106922	0.0953182	0.103863	0.170922	0.0971278	0.0874612	0.110365	0.0911636	0.115862	0.111089	0.125173	0.117717	0.129253	0.0750947	0.0692275	0.104477	0.154665	0.0206245	0.0574072	0.0391298	0.0318254	0.0187969	0.0395816	0.0232527	0.0662674	0.0232909	0.0329472	0.0541007	0.0403209	0.0307162	0.0302282	0.0288158	0.0344687	0.0263071	0.0445393	0.0426989	0.0589447	3.191792
250	-15801.9	-15814.6	12.7824	0.107006	0.10015	0.0991621	0.0970615	0.112737	0.0797401	0.152663	0.0831257	0.0975074	0.178636	0.0707818	0.0830682	0.0964586	0.0836107	0.115862	0.140217	0.128028	0.101927	0.133694	0.0642357	0.0871702	0.10662	0.166205	0.0248577	0.0520499	0.0457438	0.0356374	0.0296921	0.0353889	0.0164259	0.0781984	0.0368412	0.0355193	0.0579817	0.0351014	0.0277511	0.0267436	0.0257755	0.0230226	0.0112402	0.0160124	0.0508721	0.0601476	3.210671
260	-15807	-15819.7	12.6497	0.124831	0.0932327	0.108285	0.102677	0.124665	0.0762913	0.114725	0.102998	0.107196	0.177359	0.0830139	0.0904049	0.0859187	0.101338	0.1066	0.104159	0.15717	0.0905132	0.130887	0.0735928	0.0790481	0.0863499	0.152168	0.0271954	0.0369325	0.032228	0.0367065	0.033078	0.0517796	0.0259585	0.0926161	0.0241145	0.043881	0.0531669	0.0344607	0.0196869	0.0291946	0.0351671	0.0290421	0.0260389	0.0401691	0.0421935	0.0369074	3.22394
270	-15816.2	-15828	11.7713	0.129557	0.088451	0.0997331	0.124963	0.111082	0.0987032	0.150215	0.0798537	0.0990699	0.197277	0.0754672	0.0876071	0.0874556	0.0916139	0.125594	0.134386	0.121914	0.128118	0.0850126	0.0904542	0.113619	0.0875919	0.1464	0.0264144	0.0488708	0.0417007	0.063092	0.0354783	0.0381355	0.0261713	0.0656757	0.0172316	0.0316317	0.0491351	0.0431534	0.0210996	0.0214084	0.0310418	0.0425898	0.0175189	0.0495376	0.0521963	0.0355602	3.311782
280	-15802.9	-15815.5	12.5438	0.112792	0.115627	0.0978875	0.114156	0.118452	0.082157	0.129666	0.0871392	0.0880446	0.181161	0.0805303	0.0906479	0.103867	0.097418	0.124607	0.104416	0.130389	0.104404	0.112597	0.0895651	0.0918163	0.0799376	0.188604	0.025457	0.036149	0.0282656	0.0397808	0.0339303	0.0411503	0.0320075	0.058946	0.0195697	0.0415936	0.0774553	0.0364465	0.0241962	0.0226728	0.0158642	0.0338035	0.0122658	0.0364491	0.038132	0.0545162	3.234533
290	-15802.4	-15815.8	13.319	0.121037	0.104054	0.0974208	0.0977156	0.103613	0.064062	0.145945	0.0910535	0.086979	0.158315	0.0801191	0.0900542	0.0932931	0.0907271	0.124303	0.128101	0.103921	0.122611	0.104319	0.0896402	0.0857184	0.0812222	0.138595	0.0318696	0.0541111	0.0367075	0.0350856	0.02951	0.0329126	0.0199497	0.0791265	0.0147213	0.0442623	0.0468016	0.035492	0.0424112	0.025756	0.0467133	0.0311143	0.0160279	0.0323634	0.0451496	0.054101	3.157005
300	-15803.1	-15816.9	13.8043	0.137331	0.0918815	0.0931109	0.100286	0.0970936	0.096019	0.107438	0.0720561	0.0702414	0.166857	0.0798673	0.0988725	0.101067	0.113524	0.111986	0.112456	0.110721	0.106572	0.122276	0.0816102	0.0870113	0.0866376	0.155223	0.0326548	0.0443882	0.0371231	0.0266863	0.0327315	0.0412701	0.0324876	0.0888267	0.0226159	0.0384422	0.0497932	0.0277467	0.0150334	0.0218622	0.0347115	0.0222416	0.0145253	0.0258998	0.0367329	0.0625707	3.108482
310	-15803.5	-15816.8	13.3172	0.116531	0.102497	0.0983061	0.105614	0.120715	0.0808379	0.128717	0.0704038	0.122154	0.173698	0.0759355	0.0766263	0.0700045	0.0847821	0.111955	0.127377	0.141434	0.116682	0.111118	0.0709665	0.097525	0.0924155	0.154379	0.0300956	0.0346501	0.0514513	0.048292	0.0313834	0.0377252	0.0277388	0.069108	0.0142371	0.041045	0.0399991	0.0327099	0.0178544	0.0234793	0.0239986	0.0540026	0.0124714	0.0270231	0.0448788	0.0443738	3.157192
320	-15801.4	-15813.6	12.1991	0.123938	0.0970561	0.096774	0.0997894	0.132613	0.0788562	0.108443	0.0733691	0.0937304	0.189761	0.0791967	0.076819	0.0972974	0.0990674	0.114676	0.143913	0.125496	0.0958824	0.135502	0.0793374	0.0766101	0.0984425	0.170739	0.0344752	0.0645869	0.035936	0.0398853	0.0296497	0.0448731	0.021885	0.07287	0.0278376	0.0381724	0.0496729	0.0348495	0.025181	0.0286541	0.0447694	0.0264869	0.0231083	0.0461204	0.0414327	0.0512435	3.269002
330	-15799.2	-15812.4	13.227	0.132837	0.0957725	0.0947352	0.105821	0.107993	0.0833593	0.108193	0.0810177	0.124515	0.159522	0.066441	0.0850596	0.0972974	0.0896046	0.102279	0.128914	0.128602	0.109257	0.1332	0.071984	0.0946473	0.0755015	0.184329	0.0409462	0.045299	0.0374106	0.0423719	0.0196198	0.0330425	0.0394954	0.0671605	0.0262887	0.0239222	0.0455125	0.0407071	0.0139623	0.0260986	0.0254196	0.0238293	0.0149623	0.0269823	0.0668831	0.045415	3.166211
340	-15806.6	-15818.7	12.1192	0.124992	0.101591	0.101726	0.107214	0.112689	0.0833593	0.164101	0.0851064	0.097878	0.159999	0.0768845	0.074494	0.0990967	0.104276	0.115164	0.124084	0.138719	0.11628	0.1217	0.0673362	0.0895679	0.0767745	0.126516	0.0276993	0.0445323	0.0514101	0.0418562	0.0253512	0.039632	0.0262836	0.0780188	0.0171054	0.0365419	0.0669245	0.0464883	0.0239845	0.0483851	0.0350282	0.0250918	0.0283854	0.0310579	0.0589733	0.0546905	3.276988
350	-15805.9	-15817.6	11.7212	0.136441	0.0850125	0.118835	0.113064	0.108826	0.0999658	0.133025	0.067894	0.097878	0.204361	0.0666719	0.10736	0.100577	0.102455	0.123687	0.11645	0.124212	0.102915	0.11582	0.0675261	0.0938002	0.0807781	0.190797	0.0318703	0.0385979	0.0417408	0.0376596	0.0155059	0.054932	0.0429726	0.0733259	0.0181628	0.0371056	0.0610851	0.0340478	0.0171784	0.0264567	0.02738	0.0332132	0.0164863	0.0442572	0.051343	0.055116	3.316787
360	-15794.2	-15807.7	13.5666	0.109358	0.12157	0.0907571	0.110159	0.108826	0.0672271	0.128796	0.0773385	0.105174	0.149663	0.0720967	0.0870465	0.0968855	0.0892436	0.111534	0.117072	0.127406	0.114105	0.108291	0.0778488	0.0889779	0.0807781	0.160452	0.0265909	0.0554527	0.0346431	0.0335623	0.0255968	0.0505348	0.037138	0.0839143	0.0231371	0.0358648	0.0622278	0.0312302	0.0200747	0.0298709	0.0264908	0.0313742	0.0212786	0.0240505	0.0358594	0.0427529	3.13225
370	-15802.5	-15815.4	12.9426	0.127473	0.0913304	0.119992	0.104789	0.0958449	0.10069	0.120432	0.0671612	0.0873941	0.149663	0.0825403	0.0918683	0.114713	0.0870342	0.107524	0.141037	0.112743	0.114932	0.122184	0.0910044	0.0853404	0.0671971	0.164557	0.0122732	0.0513404	0.0405376	0.0319658	0.0315582	0.0459683	0.0345369	0.0776747	0.0336366	0.0402571	0.065016	0.0293328	0.0261632	0.0219568	0.0338179	0.0285859	0.0131354	0.0373562	0.0408695	0.0512164	3.194644
380	-15806.4	-15817.3	10.9678	0.129253	0.105962	0.108943	0.112756	0.120892	0.0771531	0.127216	0.107979	0.0985177	0.163452	0.0865312	0.0824255	0.112508	0.106434	0.116748	0.167836	0.147725	0.105638	0.142552	0.0712024	0.0819277	0.0871292	0.184908	0.02971	0.0515062	0.0459418	0.0276562	0.0260298	0.0399166	0.0453115	0.0609824	0.0265701	0.0275107	0.0540503	0.0311725	0.0200644	0.0315915	0.0302607	0.0361679	0.0182536	0.0426029	0.0455315	0.0556057	3.392125
390	-15817.8	-15830.5	12.6435	0.146864	0.100486	0.0929452	0.087408	0.105851	0.0886537	0.109635	0.0772954	0.130645	0.152054	0.0916762	0.0678936	0.0804559	0.0871211	0.106678	0.131221	0.102153	0.114714	0.133246	0.0897551	0.0810009	0.0670623	0.191873	0.0268285	0.0547037	0.0543245	0.0206937	0.0239324	0.0568726	0.0473739	0.0649966	0.0364696	0.0244877	0.0577968	0.0332733	0.0106868	0.0345108	0.0233584	0.033082	0.0173232	0.0399391	0.0716101	0.0556057	3.224556
400	-15804.2	-15816.1	11.97	0.160968	0.0980034	0.110495	0.0953047	0.0992848	0.0811569	0.133859	0.0787112	0.107125	0.174099	0.0779525	0.0891274	0.106148	0.109462	0.129003	0.142682	0.118764	0.105564	0.124847	0.0629715	0.081569	0.0752205	0.189659	0.026397	0.045792	0.0469823	0.0355167	0.0256682	0.0508729	0.0281516	0.0707409	0.0223454	0.0427981	0.0654686	0.0328427	0.0254362	0.0311767	0.0199989	0.0247364	0.0199528	0.0247859	0.0460684	0.054202	3.29191
410	-15810.1	-15821.5	11.3434	0.133188	0.103845	0.10712	0.125375	0.0915964	0.0940073	0.14252	0.0811611	0.0965698	0.149087	0.0930807	0.0666724	0.114376	0.102702	0.122718	0.14292	0.146723	0.126031	0.129337	0.0686824	0.10151	0.0875224	0.194421	0.0219373	0.0452746	0.0396656	0.03558	0.0318155	0.0498717	0.0322326	0.0578155	0.0195271	0.0396313	0.0552701	0.026431	0.0115435	0.0278296	0.0250767	0.0441018	0.0275974	0.0209602	0.0756749	0.0455675	3.354568
420	-15803.6	-15816.1	12.5106	0.117489	0.0961989	0.0970091	0.10132	0.110027	0.0825563	0.135851	0.0859237	0.10223	0.184648	0.093321	0.0817466	0.0905689	0.0825189	0.112208	0.121309	0.115407	0.102221	0.128235	0.0736524	0.0819014	0.100162	0.157092	0.0299738	0.0374186	0.0533057	0.0457982	0.0180612	0.039064	0.0415033	0.0959275	0.0448415	0.0322797	0.0467449	0.0387679	0.0290949	0.0269918	0.0153359	0.0192873	0.0197022	0.0393946	0.0627685	0.0479926	3.23785
430	-15801	-15813.6	12.6419	0.116259	0.107708	0.102271	0.0959273	0.13207	0.0761269	0.130047	0.092084	0.0866107	0.174601	0.0724555	0.0950557	0.115717	0.0945866	0.119349	0.119061	0.114947	0.105244	0.10992	0.072132	0.0777025	0.0839696	0.179707	0.0184051	0.0524296	0.0283001	0.0503006	0.0401024	0.0436314	0.0233155	0.0808613	0.02242	0.0334028	0.0591108	0.0382247	0.0283888	0.0238117	0.0219384	0.0287596	0.0411803	0.0342219	0.0433039	0.0390622	3.224722
440	-15810.6	-15823.8	13.2168	0.0993096	0.0979289	0.116103	0.113971	0.128511	0.0689479	0.0978745	0.0719506	0.0906939	0.172602	0.0675781	0.0848824	0.103922	0.102709	0.0905846	0.127166	0.138932	0.10387	0.109651	0.0834148	0.0805543	0.0746269	0.195152	0.0135656	0.0539289	0.038293	0.033676	0.0307788	0.0605751	0.0290894	0.0688992	0.0302698	0.029343	0.0456589	0.0343586	0.0406523	0.0288895	0.0168941	0.0215406	0.0406688	0.0249453	0.0477678	0.0564931	3.167224
450	-15801.8	-15814.8	12.9638	0.130394	0.0891843	0.106784	0.102383	0.110662	0.0870353	0.129242	0.0864091	0.0934212	0.167253	0.0807699	0.0813682	0.116683	0.100686	0.100035	0.122129	0.117915	0.120946	0.111858	0.0801968	0.0896051	0.0818494	0.137401	0.0241665	0.0453097	0.038293	0.0287619	0.0307788	0.0330546	0.0435056	0.0749348	0.0369115	0.0466762	0.0552368	0.0358023	0.0305819	0.0231555	0.00819482	0.0333281	0.0259496	0.0304202	0.0403333	0.062917	3.192524
460	-15799.8	-15812.5	12.7344	0.134583	0.100345	0.100216	0.0980277	0.108377	0.0994176	0.129718	0.0760542	0.104145	0.178894	0.0807699	0.0755494	0.102172	0.0797246	0.104346	0.138687	0.145961	0.112266	0.12413	0.0776595	0.0802908	0.0953676	0.192533	0.0172459	0.0520832	0.0406188	0.0412313	0.0145023	0.0429072	0.0353283	0.0786051	0.0117459	0.0271331	0.0539422	0.0287886	0.0363077	0.0225877	0.0121906	0.0361321	0.0146653	0.0242579	0.0475842	0.0383761	3.215468
470	-15799.2	-15812	12.7759	0.120017	0.0877183	0.0928211	0.108223	0.108861	0.0833736	0.109129	0.0813455	0.104145	0.157188	0.0952848	0.0864228	0.0907725	0.107891	0.105674	0.138502	0.124472	0.120364	0.125103	0.0825216	0.101147	0.0809101	0.171421	0.0181557	0.0438357	0.0338869	0.046371	0.0209127	0.053248	0.0253571	0.0744005	0.0109396	0.0313813	0.050975	0.0238841	0.0153283	0.03219	0.0257365	0.0403468	0.0323621	0.0386832	0.0574459	0.0525722	3.211321
480	-15801.7	-15814.3	12.5854	0.128504	0.112242	0.114125	0.0992821	0.112386	0.0780166	0.13523	0.07117	0.0811981	0.174081	0.0691942	0.0800488	0.101488	0.0903861	0.139926	0.128615	0.124893	0.12612	0.141828	0.0828798	0.0869519	0.0873852	0.155371	0.0191363	0.0495371	0.0417381	0.0260209	0.0215962	0.0424225	0.0233084	0.0674979	0.0149013	0.0404389	0.0569449	0.0317093	0.0162808	0.0313275	0.0306105	0.0459545	0.0189759	0.0329062	0.0342466	0.0634936	3.230368
