Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
160	-14769.8	-14780	10.1681	0.146621	0.0913631	0.103774	0.1014	0.136158	0.0701212	0.133572	0.0875369	0.108436	0.158093	0.0779015	0.0961283	0.0793472	0.128929	0.109167	0.127524	0.125156	0.106181	0.144516	0.0749415	0.0838184	0.0706537	0.17625	0.038954	0.0505896	0.0291298	0.0215914	0.0510522	0.0647657	0.0425015	0.0448517	0.0325542	0.0241119	0.100681	0.0104151	0.0209025	0.0466341	0.0370072	0.0416435	0.0279126	0.0533064	0.0224366	0.028895	3.95216	0.26866	0.297996	0.0987892	0.334555	3.327527
170	-14764.2	-14774.7	10.4534	0.145368	0.0957742	0.109376	0.0960743	0.108582	0.0723943	0.131647	0.071761	0.114538	0.171703	0.0690623	0.0879754	0.101491	0.0894398	0.0894795	0.117912	0.149278	0.140537	0.144516	0.0669191	0.0845706	0.0832079	0.159866	0.0309114	0.0544044	0.0354476	0.0273509	0.0474478	0.0760671	0.059397	0.0526896	0.0369626	0.0249308	0.0876934	0.0204135	0.0257773	0.0379749	0.0294362	0.026182	0.0218311	0.0366429	0.0314027	0.0345597	3.95216	0.26866	0.297996	0.0987892	0.334555	3.298995
180	-14768.5	-14778.8	10.2943	0.137976	0.0900785	0.0969858	0.0960743	0.116058	0.109523	0.109656	0.086687	0.0909365	0.193379	0.069851	0.0798765	0.115391	0.135654	0.104651	0.152192	0.12243	0.113469	0.0939608	0.0667171	0.0820353	0.0939792	0.172254	0.0252291	0.0483401	0.026511	0.0221017	0.0498388	0.0556956	0.064605	0.0639429	0.0255339	0.0351659	0.0900979	0.0122108	0.019908	0.0569858	0.0372388	0.0318503	0.0189281	0.0328009	0.036127	0.0319764	3.95216	0.2706	0.293314	0.0991151	0.336971	3.314903
190	-14770.9	-14780	9.10558	0.124095	0.0928681	0.103757	0.0906103	0.109548	0.0888478	0.146164	0.079002	0.090066	0.165623	0.0679724	0.0895891	0.111983	0.113328	0.126123	0.154467	0.168223	0.101688	0.118769	0.0916278	0.0843456	0.094519	0.172254	0.0210922	0.0563224	0.026848	0.0465439	0.0656006	0.0788479	0.0489516	0.05474	0.0320344	0.0240398	0.108036	0.0269738	0.0201556	0.0457659	0.0465083	0.0241425	0.0275492	0.0401399	0.0246208	0.0305231	3.93338	0.2706	0.293314	0.0991151	0.336971	3.434906
200	-14760.3	-14770.3	9.98305	0.162296	0.0951062	0.101031	0.101213	0.121337	0.0940856	0.112212	0.0822452	0.0813658	0.188118	0.0666367	0.0942904	0.106234	0.113328	0.112799	0.134481	0.142078	0.138421	0.132784	0.0687589	0.0834019	0.091497	0.177992	0.0297227	0.0449354	0.0314858	0.0291691	0.0556671	0.0401403	0.0566975	0.0521601	0.0317143	0.024722	0.101535	0.014914	0.0273152	0.037507	0.0266671	0.0213086	0.0232852	0.0338444	0.0289085	0.0337496	3.93338	0.272373	0.295236	0.0997646	0.332627	3.347159
210	-14770.6	-14779.7	9.07628	0.156247	0.101478	0.0896892	0.0815032	0.111634	0.0830488	0.132552	0.0796583	0.102242	0.199144	0.0614233	0.0635314	0.122665	0.0976049	0.108437	0.13374	0.141845	0.136612	0.143392	0.0720235	0.0998151	0.0900963	0.184823	0.0299245	0.0382653	0.0341408	0.0250667	0.0411012	0.063322	0.0526303	0.062891	0.0400992	0.0184263	0.117562	0.024875	0.022028	0.0509807	0.0506874	0.0293958	0.0282016	0.0437662	0.0395635	0.0280833	3.993728	0.272373	0.295236	0.0997646	0.332627	3.434216
220	-14768.1	-14778.4	10.3393	0.153009	0.106776	0.0926015	0.0970001	0.129746	0.0729569	0.105615	0.0941129	0.0854258	0.171441	0.0785503	0.0873309	0.112156	0.0959354	0.092492	0.136988	0.129951	0.113618	0.123764	0.0767128	0.10299	0.0705037	0.181106	0.0205618	0.0470317	0.0166051	0.0344504	0.0414892	0.0624178	0.0512159	0.0559306	0.0222292	0.0258314	0.119689	0.0131546	0.0290075	0.0580368	0.0426121	0.0313621	0.020847	0.0391362	0.0231905	0.0494504	3.875513	0.280718	0.273642	0.102821	0.342818	3.315033
230	-14779	-14790.6	11.5563	0.13476	0.085722	0.0959727	0.106734	0.120551	0.0760367	0.116284	0.0537409	0.101359	0.170034	0.0865362	0.106486	0.112476	0.118234	0.120059	0.117318	0.122492	0.0982637	0.0974044	0.0750785	0.112598	0.0938011	0.149406	0.012955	0.0396523	0.03642	0.0298534	0.0392479	0.0514656	0.0598742	0.043413	0.0321	0.0258822	0.0882317	0.0262137	0.0447831	0.0271309	0.0351078	0.0336491	0.00969374	0.0383643	0.0225942	0.0317241	3.771525	0.272048	0.296075	0.0996458	0.332231	3.199703
240	-14774.1	-14783.9	9.82998	0.153936	0.0904717	0.0959727	0.10126	0.124484	0.0862721	0.125794	0.0580294	0.106261	0.185372	0.0755242	0.0930322	0.115636	0.0914833	0.116498	0.143552	0.146472	0.120191	0.132636	0.0609889	0.109308	0.100024	0.194909	0.0127857	0.0288872	0.0430363	0.033123	0.023476	0.0547632	0.0537	0.0508898	0.0247292	0.0371305	0.0925059	0.0301382	0.0235811	0.0456338	0.0346894	0.0315481	0.0163538	0.0419937	0.0156737	0.0266642	4.153538	0.272048	0.296075	0.0996458	0.332231	3.349413
250	-14767	-14776.7	9.69796	0.121116	0.109396	0.102203	0.103302	0.113635	0.0819697	0.132559	0.090952	0.0918754	0.192974	0.0853403	0.0796106	0.107937	0.0940553	0.120512	0.159352	0.143867	0.0987928	0.132138	0.0767053	0.0798403	0.0904356	0.182173	0.0427614	0.0359145	0.0260928	0.0292508	0.0675411	0.060848	0.0492377	0.0438937	0.0265647	0.0400476	0.0869078	0.01828	0.0188794	0.0403752	0.0425571	0.0274938	0.0107191	0.0446352	0.0259544	0.0402232	4.046332	0.26382	0.30887	0.103952	0.323358	3.368919
260	-14786.8	-14795.3	8.50335	0.165565	0.0943514	0.114248	0.0950474	0.132321	0.0819697	0.141555	0.0838648	0.119687	0.146603	0.0707609	0.0650881	0.107559	0.122294	0.125594	0.12075	0.129643	0.119219	0.102441	0.0644131	0.108865	0.112183	0.205915	0.0302925	0.04613	0.0289509	0.0309246	0.0518651	0.0538136	0.0584932	0.0567474	0.027545	0.0226288	0.101169	0.0374479	0.018706	0.0543841	0.0289644	0.0417977	0.0374754	0.0437704	0.0198687	0.0547822	4.263739	0.26382	0.30887	0.103952	0.323358	3.475694
270	-14769.4	-14779.5	10.085	0.16508	0.0956861	0.116856	0.0885223	0.0987363	0.0819697	0.118017	0.0932244	0.0913998	0.178643	0.077824	0.0833853	0.112735	0.102669	0.101738	0.138025	0.129643	0.107107	0.124605	0.079327	0.0878087	0.0825519	0.17155	0.0416483	0.045542	0.0266765	0.0298953	0.0378841	0.0366031	0.057189	0.0562796	0.0169997	0.0271024	0.092359	0.0315029	0.0253771	0.0530258	0.0431953	0.0190277	0.0321292	0.0363857	0.0305477	0.0538526	4.21517	0.27066	0.29095	0.106647	0.331742	3.320327
280	-14765.2	-14776.6	11.3776	0.137643	0.0913002	0.0956914	0.100412	0.119266	0.0695581	0.138115	0.0754394	0.110185	0.178643	0.0670472	0.0702156	0.103497	0.108478	0.0953085	0.133545	0.125422	0.107829	0.116657	0.0827522	0.084102	0.080713	0.159199	0.0277617	0.0519072	0.0230289	0.0366252	0.0401024	0.0703209	0.0558252	0.0570375	0.0266598	0.0168782	0.0893942	0.0193625	0.0113322	0.0445695	0.0376634	0.0268234	0.0298435	0.0301731	0.0190928	0.0256557	4.21517	0.295561	0.281017	0.103006	0.320416	3.191074
290	-14779	-14790	10.9965	0.130873	0.0869945	0.0899652	0.0860113	0.108237	0.0572566	0.14928	0.0728034	0.101218	0.145637	0.0673017	0.0669891	0.0986036	0.105678	0.105331	0.136916	0.129917	0.126744	0.15974	0.0799735	0.0692945	0.089208	0.161664	0.0283674	0.041856	0.0331315	0.0273242	0.0680387	0.0661319	0.0529704	0.0506077	0.0258111	0.0159698	0.113814	0.0306911	0.0332208	0.0546608	0.0274202	0.0295815	0.0142482	0.0415491	0.0203023	0.0396605	4.013889	0.295561	0.281017	0.103006	0.320416	3.240995
300	-14774.4	-14784.6	10.2067	0.122695	0.0901831	0.0917869	0.0936888	0.103739	0.0871105	0.123886	0.0673635	0.0984929	0.153462	0.0798364	0.0724639	0.122673	0.0875678	0.10149	0.145202	0.150884	0.121871	0.116049	0.0853774	0.0905853	0.0909752	0.157753	0.0376411	0.0459136	0.0399693	0.0229618	0.0439819	0.0509005	0.0673466	0.0552737	0.022941	0.026425	0.125385	0.0191157	0.0340556	0.0425165	0.0342532	0.0347395	0.0400414	0.0536619	0.0197949	0.0402651	4.143708	0.287635	0.273481	0.100244	0.33864	3.312319
310	-14762	-14771.9	9.89408	0.148735	0.101662	0.101596	0.117007	0.114002	0.0776313	0.117973	0.0704033	0.0984929	0.182743	0.0748708	0.0882331	0.0938983	0.10179	0.119795	0.132548	0.146323	0.107986	0.129136	0.0760392	0.104842	0.0824788	0.193041	0.0279021	0.0334659	0.0267446	0.0280358	0.0519751	0.05355	0.0609882	0.0591086	0.0336864	0.026276	0.0914596	0.0132689	0.0182953	0.0394191	0.0542486	0.0197989	0.034149	0.0293095	0.0221194	0.0401812	4.115864	0.281934	0.287881	0.0982572	0.331928	3.345207
320	-14767.8	-14776.6	8.8825	0.149718	0.112976	0.109223	0.0981637	0.116105	0.0893182	0.126432	0.0704033	0.0846849	0.190373	0.0806137	0.0922083	0.122414	0.124817	0.118284	0.150252	0.128317	0.106947	0.128776	0.0882353	0.113536	0.0964281	0.169655	0.0318367	0.0363755	0.0267203	0.0327975	0.0580282	0.0718253	0.0619914	0.0451856	0.0364623	0.0258175	0.0908462	0.0128432	0.0291497	0.0310022	0.0451073	0.0406643	0.0204146	0.0408394	0.0193807	0.0318933	3.935925	0.283788	0.289773	0.0923279	0.334111	3.45706
330	-14767.3	-14776.7	9.38323	0.1643	0.087933	0.0981202	0.0814208	0.104265	0.1001	0.112718	0.0857745	0.0812688	0.198749	0.0628662	0.0932092	0.100658	0.0980267	0.113694	0.139163	0.153555	0.143067	0.119652	0.0909062	0.0910696	0.0822821	0.216921	0.0155717	0.0416338	0.021951	0.0330999	0.0539969	0.0656868	0.065341	0.0447084	0.0362413	0.0246466	0.104922	0.0129059	0.024709	0.0427087	0.0354262	0.0349636	0.0200248	0.0376018	0.0275074	0.0331069	4.112817	0.284226	0.288676	0.0924705	0.334627	3.396472
340	-14772.5	-14782.9	10.4693	0.130501	0.112246	0.116601	0.0771184	0.116331	0.0821272	0.107787	0.08733	0.0883074	0.176402	0.0917639	0.0762589	0.0897958	0.108841	0.113694	0.136776	0.150262	0.144154	0.125643	0.084138	0.0847426	0.0720898	0.173508	0.0225583	0.0408301	0.0304378	0.0165866	0.0726206	0.0404673	0.0566159	0.0577336	0.0266571	0.0253576	0.0819509	0.0198416	0.0228347	0.0471846	0.0365679	0.0356208	0.0103594	0.0280634	0.0288889	0.0431884	4.063346	0.287573	0.292075	0.0935593	0.326793	3.290783
350	-14770.4	-14779.2	8.85784	0.148418	0.109898	0.0957085	0.0911574	0.118416	0.0963574	0.150725	0.083843	0.0996044	0.169742	0.0843552	0.0762589	0.104759	0.0979835	0.111396	0.151339	0.15004	0.144295	0.14795	0.067889	0.0996511	0.0772556	0.16984	0.0329536	0.0358245	0.0330822	0.0363143	0.0565458	0.0503995	0.0542129	0.0507124	0.0535993	0.0346582	0.0861373	0.0108416	0.0103355	0.0573488	0.0421466	0.0323262	0.013594	0.0490415	0.0318592	0.0297242	4.120835	0.263291	0.30203	0.0967482	0.337931	3.448539
360	-14769.6	-14779.9	10.2903	0.133328	0.111537	0.0932735	0.101467	0.117608	0.0740993	0.120928	0.0928064	0.0773926	0.169742	0.0681737	0.0786127	0.108344	0.123589	0.0958741	0.142353	0.115464	0.127932	0.12581	0.0860183	0.0913702	0.0706088	0.158922	0.0427543	0.0553538	0.033366	0.0245286	0.0492768	0.0616352	0.0639607	0.050182	0.0356895	0.0185108	0.0919063	0.0102903	0.0126852	0.0439452	0.0623868	0.0344187	0.0255898	0.0487076	0.0277039	0.0416266	3.878271	0.269479	0.285624	0.0990223	0.345874	3.319771
370	-14772.1	-14782.2	10.0779	0.140379	0.119245	0.105354	0.0958432	0.123947	0.0947987	0.127106	0.0867802	0.104382	0.169742	0.0767183	0.091022	0.128438	0.124825	0.0980408	0.121283	0.127772	0.1093	0.122364	0.0845068	0.0996912	0.0923939	0.180508	0.0188906	0.0248972	0.018119	0.0190978	0.0582381	0.0495733	0.0664508	0.052867	0.0384583	0.0204693	0.0924823	0.0186761	0.00871469	0.0387325	0.0456808	0.0241741	0.00395281	0.0421059	0.0343148	0.0406731	3.878271	0.269479	0.285624	0.0990223	0.345874	3.341007
380	-14780	-14790.1	10.148	0.153464	0.0905532	0.11112	0.100669	0.103552	0.0700996	0.136399	0.0835987	0.103333	0.173193	0.0809735	0.0729055	0.113999	0.0970752	0.0822554	0.103697	0.115922	0.131406	0.140711	0.0798412	0.0959362	0.108041	0.178171	0.032761	0.0414857	0.0230192	0.0341256	0.0395433	0.0562259	0.0802028	0.080544	0.0354924	0.0221755	0.09403	0.0298709	0.0155653	0.0449087	0.0306487	0.0376589	0.00882488	0.0461326	0.0385073	0.0206501	3.791707	0.269413	0.285554	0.0989979	0.346035	3.339286
390	-14769	-14779.3	10.2506	0.133831	0.0880504	0.118145	0.111525	0.130338	0.0766615	0.13524	0.0862527	0.119338	0.185846	0.0762622	0.0921393	0.135414	0.0970752	0.100838	0.125396	0.109653	0.109094	0.117316	0.0906234	0.09755	0.0869332	0.16884	0.0250291	0.0439087	0.0212086	0.0250514	0.0474858	0.0582486	0.0492313	0.0415953	0.026172	0.0275237	0.0999571	0.0154013	0.0169391	0.0406318	0.0497241	0.0148587	0.0141606	0.0460604	0.0378468	0.0352082	3.7986	0.277278	0.29389	0.0993752	0.329456	3.328604
400	-14770.9	-14781.9	11.0219	0.125358	0.0871339	0.0843106	0.101809	0.108156	0.101874	0.13917	0.076314	0.0826306	0.194803	0.096731	0.0770414	0.0995026	0.0886937	0.0821663	0.12266	0.147737	0.125997	0.15504	0.0636254	0.0866936	0.0727367	0.183576	0.0299935	0.0445381	0.0336352	0.0319299	0.044406	0.0590457	0.0567356	0.0582697	0.0198492	0.0156754	0.0909503	0.0232916	0.0212428	0.0386316	0.0413554	0.0256988	0.015834	0.0342197	0.0286065	0.0236036	3.966691	0.283664	0.27763	0.101664	0.337043	3.241274
410	-14773.6	-14783.9	10.2394	0.157535	0.0901874	0.106739	0.0933625	0.111432	0.0742489	0.119435	0.0683506	0.10179	0.194803	0.0708461	0.0779487	0.119813	0.113198	0.0941567	0.141833	0.119559	0.134565	0.113804	0.0859084	0.105206	0.0674466	0.236506	0.0334868	0.0499584	0.030151	0.0228344	0.0359771	0.0463374	0.0623463	0.0337861	0.0238607	0.0260618	0.109206	0.0344478	0.0162059	0.0406222	0.0310842	0.0231822	0.00725691	0.0438151	0.0176562	0.0226532	4.13411	0.283664	0.27763	0.101664	0.337043	3.309605
420	-14766	-14776.2	10.1825	0.134126	0.0966501	0.0905996	0.098553	0.1116	0.0647855	0.135592	0.0684657	0.0924611	0.185133	0.0822455	0.0800119	0.0919421	0.112327	0.118424	0.135642	0.138472	0.133822	0.136719	0.0867291	0.0866384	0.0902989	0.167156	0.034343	0.0495722	0.0375747	0.0449689	0.0407701	0.0654737	0.0547811	0.0437362	0.0336544	0.0175576	0.0782777	0.0171185	0.0226235	0.0430947	0.0324482	0.0423822	0.0255467	0.028953	0.0224972	0.0391855	4.174285	0.268357	0.283562	0.103836	0.344245	3.312952
430	-14773.9	-14783.2	9.32498	0.143032	0.0997152	0.109826	0.107128	0.126682	0.0988258	0.128867	0.102951	0.111395	0.189425	0.0931151	0.0723698	0.101865	0.11523	0.104149	0.119619	0.149572	0.129317	0.131703	0.082326	0.0896764	0.0797361	0.139399	0.0184247	0.0460828	0.0301866	0.0318371	0.0589939	0.0715234	0.0520158	0.0497678	0.0294377	0.0264894	0.0902458	0.0319154	0.0284795	0.036712	0.0328559	0.020466	0.0252444	0.0185118	0.0342252	0.0441051	4.093252	0.262431	0.302067	0.0988581	0.336643	3.403446
440	-14769.9	-14778.9	9.05973	0.140485	0.114616	0.106061	0.09433	0.115352	0.0806454	0.140444	0.0793223	0.0972007	0.189425	0.0796755	0.0851816	0.0914405	0.104269	0.144034	0.13642	0.140385	0.135617	0.133293	0.0852813	0.0780365	0.0908596	0.157501	0.0350397	0.0743194	0.0294869	0.0261474	0.0437607	0.0577862	0.0721294	0.0573365	0.0286585	0.0206187	0.0784932	0.025697	0.0225508	0.045708	0.0399454	0.0186277	0.0237321	0.0259039	0.0390519	0.0468311	4.063963	0.278013	0.292834	0.0916765	0.337477	3.431699
