Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
5190	-15380.9	-15395.6	14.6224	0.141343	0.0980255	0.120982	0.106971	0.0882876	0.0969198	0.13678	0.0929742	0.103545	0.157265	0.0840668	0.0652736	0.118154	0.0952697	0.121966	0.125732	0.13245	0.118191	0.134443	0.0746708	0.0883815	0.0866704	0.150462	0.0203031	0.0381013	0.0236051	0.035667	0.0295024	0.0492792	0.0517343	0.0165462	0.0369159	0.0333788	0.023187	0.0285955	0.029512	0.0318977	0.0688937	0.0277541	0.0434597	0.0251494	0.0437605	0.00977809	0.222074	0.28679	0.102249	0.388887	3.205844
5200	-15380.3	-15395.1	14.8514	0.117516	0.0998531	0.111766	0.103963	0.0986613	0.0871065	0.121534	0.0773969	0.0988489	0.173643	0.0795343	0.0966549	0.114508	0.0989379	0.0982377	0.125732	0.106926	0.0865504	0.108634	0.0841723	0.103136	0.10435	0.191467	0.0272043	0.0224736	0.0283036	0.0338918	0.0295024	0.0496988	0.0407142	0.0126744	0.0193137	0.0560806	0.0404766	0.0188828	0.0466037	0.0293805	0.0783722	0.0358382	0.0298626	0.0467591	0.0424572	0.00532227	0.225654	0.284822	0.103438	0.386086	3.182942
5210	-15385.6	-15400.2	14.5987	0.127706	0.106432	0.115488	0.114023	0.110741	0.0705339	0.14075	0.0826596	0.0782811	0.18044	0.072348	0.0679077	0.118092	0.0843745	0.104201	0.136358	0.138283	0.117916	0.107311	0.0809444	0.10606	0.0983828	0.150456	0.0242642	0.0357739	0.0166973	0.0520559	0.045633	0.0518109	0.0255687	0.0120763	0.0214603	0.0316299	0.0280874	0.026336	0.0387705	0.0363904	0.0761564	0.0368246	0.0390257	0.0457096	0.0380374	0.0162169	0.214363	0.289354	0.107612	0.388671	3.208215
5220	-15377.3	-15391.7	14.338	0.125192	0.0875692	0.0928596	0.13035	0.126644	0.0742643	0.126659	0.098305	0.0958735	0.187981	0.0723377	0.0872569	0.0853587	0.0971075	0.111519	0.133369	0.127057	0.0936036	0.119911	0.0821542	0.106023	0.103795	0.139224	0.0298188	0.0357294	0.0391206	0.0491545	0.0190996	0.0525171	0.0265119	0.00966747	0.0215179	0.0506508	0.0257345	0.0213951	0.0403971	0.0317634	0.0969927	0.0357258	0.0346241	0.0457096	0.0406993	0.023038	0.21369	0.295681	0.104961	0.385668	3.234281
5230	-15368.6	-15383.9	15.2729	0.124649	0.104502	0.0968524	0.0968516	0.119565	0.0817908	0.137582	0.0990361	0.108561	0.167117	0.0774014	0.0793343	0.106836	0.110113	0.0934349	0.136475	0.118569	0.105915	0.110348	0.0604645	0.0778151	0.0737004	0.168543	0.0205696	0.0249449	0.0317409	0.0476249	0.0216505	0.0501296	0.0497013	0.0236827	0.0219641	0.0461914	0.0276819	0.0239742	0.0349283	0.0312659	0.0750535	0.0281623	0.0269972	0.0340218	0.0406993	0.0243555	0.21823	0.292309	0.110021	0.37944	3.140795
5240	-15373.1	-15388	14.8361	0.114696	0.087462	0.105114	0.091209	0.111004	0.100102	0.114219	0.0675	0.0883873	0.197928	0.073058	0.0837719	0.0918714	0.107401	0.122017	0.130773	0.125516	0.123229	0.110545	0.0874401	0.0973321	0.0786453	0.151388	0.0253978	0.0325893	0.0222085	0.034109	0.0301147	0.0575285	0.0426496	0.0192065	0.0360524	0.0473731	0.0365891	0.0125227	0.0401777	0.0259788	0.0827427	0.0291313	0.0531862	0.031723	0.0392343	0.0253472	0.221175	0.290824	0.100394	0.387608	3.18447
5250	-15372.6	-15387.9	15.3167	0.119873	0.0964353	0.0857881	0.0941838	0.116624	0.0924018	0.107544	0.0672524	0.106914	0.185965	0.0793318	0.071879	0.0953467	0.0836862	0.126471	0.127202	0.135485	0.1248	0.0904142	0.0828982	0.0985756	0.0926321	0.17408	0.0187873	0.0271166	0.0322936	0.0367791	0.0320368	0.0490496	0.0446632	0.0105867	0.0271865	0.0577938	0.0218674	0.014688	0.0313956	0.0287802	0.0837286	0.0291313	0.0221343	0.0483456	0.0527477	0.0115194	0.21807	0.294055	0.1076	0.380275	3.136413
5260	-15377.2	-15392.1	14.9539	0.129721	0.099824	0.103021	0.0948215	0.112661	0.0759795	0.133617	0.100219	0.100529	0.193935	0.0717721	0.0841925	0.100938	0.108937	0.101176	0.130646	0.109148	0.110961	0.0961695	0.0673081	0.0735287	0.0638062	0.155507	0.021894	0.0260471	0.0412119	0.0429453	0.0190524	0.0476235	0.028642	0.0221514	0.0403973	0.058856	0.0422965	0.0266865	0.0407521	0.0332789	0.089917	0.0395488	0.0235072	0.0375116	0.0538257	0.0181325	0.21475	0.296242	0.104079	0.384929	3.172695
5270	-15376.4	-15392.9	16.5237	0.110057	0.105003	0.105484	0.0927659	0.0927862	0.0961967	0.119608	0.0844648	0.0988802	0.165299	0.0845225	0.0841925	0.0691517	0.0963996	0.0996126	0.12059	0.117387	0.101019	0.121383	0.0675235	0.0885148	0.077245	0.170217	0.0234451	0.0221199	0.0197534	0.040895	0.0263991	0.039736	0.0392945	0.0362675	0.029052	0.0413245	0.0457363	0.0115571	0.0479829	0.0318242	0.0589295	0.0182759	0.0317011	0.0207395	0.0408901	0.0214899	0.217824	0.308747	0.0947214	0.378708	3.015718
5280	-15371	-15387	16.0668	0.112616	0.0827305	0.103491	0.100387	0.115377	0.0799108	0.119751	0.067477	0.0901492	0.152018	0.0845225	0.0834502	0.119474	0.0732647	0.08886	0.132091	0.117387	0.114208	0.128926	0.0831139	0.0934303	0.0820591	0.169729	0.0182688	0.0217692	0.0310993	0.0387914	0.0201192	0.0495462	0.0492227	0.0157855	0.0255106	0.0406875	0.0321361	0.0160328	0.0450365	0.039443	0.0889449	0.0219874	0.0338488	0.0310206	0.0367707	0.0109604	0.221165	0.292094	0.103044	0.383697	3.061406
5290	-15374.9	-15390.3	15.3658	0.118434	0.0843754	0.0838896	0.0967832	0.110578	0.100484	0.146606	0.0844259	0.0821335	0.150175	0.0863461	0.0808032	0.0874272	0.0970926	0.111888	0.107839	0.116738	0.106652	0.144732	0.0728883	0.0969024	0.0775411	0.157141	0.0271873	0.0263197	0.0322626	0.0455654	0.0302987	0.0401053	0.0299544	0.0131474	0.0329775	0.049717	0.0321361	0.0154995	0.0373271	0.0328093	0.09308	0.0428484	0.0415661	0.0310226	0.0403369	0.0354704	0.221265	0.314459	0.101614	0.362662	3.131506
5300	-15374	-15390.1	16.0964	0.118969	0.0818821	0.0919247	0.090309	0.107326	0.0801597	0.121335	0.0774767	0.088107	0.14577	0.0757064	0.0657253	0.0835624	0.104567	0.105731	0.115798	0.118918	0.128185	0.106486	0.0788228	0.0940518	0.074418	0.178844	0.023311	0.0206397	0.0327168	0.0334715	0.0255221	0.0493736	0.0290552	0.0225693	0.0443002	0.0463776	0.0554383	0.0241463	0.0437881	0.0450505	0.0662423	0.0301273	0.0330231	0.0451392	0.0366353	0.0174381	0.201105	0.301064	0.110074	0.387756	3.058441
5310	-15370.4	-15385.1	14.7034	0.123864	0.0985294	0.0975458	0.0963584	0.110772	0.0792016	0.130146	0.0804605	0.125177	0.1476	0.0715634	0.0765618	0.0979975	0.0890539	0.106836	0.137163	0.123586	0.107868	0.123744	0.0745958	0.100275	0.0831202	0.175018	0.0201908	0.0180793	0.0323618	0.0512085	0.0184781	0.0493736	0.0341303	0.0211264	0.0185487	0.0644968	0.0314259	0.0154996	0.037625	0.0295676	0.0957241	0.0287556	0.0374614	0.0558275	0.0608089	0.020016	0.221141	0.298389	0.106925	0.373544	3.197741
5320	-15380.9	-15395.4	14.4556	0.115079	0.100379	0.0772512	0.12057	0.131578	0.0998276	0.116445	0.0804605	0.0784118	0.143574	0.0754063	0.0862029	0.102005	0.108807	0.090488	0.145148	0.131303	0.123959	0.120336	0.102195	0.0941063	0.0875253	0.172546	0.0379797	0.0293592	0.0275147	0.0450205	0.0326522	0.0493736	0.0377643	0.0181424	0.0375227	0.0413876	0.0230549	0.0147724	0.0457573	0.0416306	0.0866526	0.0336949	0.0243839	0.0418238	0.0330119	0.017424	0.20956	0.298265	0.101125	0.39105	3.222526
5330	-15376.9	-15392	15.0823	0.129156	0.110008	0.0838109	0.110379	0.111724	0.0746674	0.12525	0.0874769	0.083764	0.185328	0.0719782	0.0876617	0.098593	0.0852283	0.0955475	0.153276	0.131303	0.112399	0.124133	0.074957	0.0824947	0.115757	0.153493	0.0384468	0.0235076	0.0215821	0.0402615	0.023918	0.0448441	0.0304857	0.0204126	0.0184228	0.0438858	0.0487887	0.0170846	0.0339363	0.0265057	0.0715749	0.0284604	0.0346963	0.0440132	0.0307948	0.0298452	0.220993	0.293548	0.098452	0.387007	3.159853
5340	-15370.9	-15385.3	14.375	0.120052	0.0922386	0.128473	0.100303	0.0989723	0.0837322	0.11808	0.0879332	0.0878397	0.181433	0.0818603	0.0873668	0.101228	0.0852283	0.11081	0.132308	0.121496	0.127362	0.144884	0.0638546	0.0824947	0.0899335	0.172286	0.0235135	0.031619	0.0336349	0.0308696	0.0304383	0.0430644	0.0388039	0.0182195	0.0352199	0.0629624	0.0418524	0.015451	0.0395438	0.0449794	0.0813291	0.0289311	0.0332978	0.0396884	0.0357699	0.0212259	0.212793	0.310232	0.10506	0.371916	3.230581
5350	-15374.4	-15389	14.5829	0.119856	0.0943461	0.0815046	0.0990575	0.136387	0.0745342	0.158737	0.0914951	0.0908144	0.184049	0.0835412	0.0727181	0.103391	0.0981181	0.108605	0.122013	0.152862	0.12292	0.122974	0.0910803	0.0693452	0.0681002	0.170775	0.0232293	0.0210989	0.0300366	0.0450643	0.0273191	0.0384053	0.0357608	0.00970446	0.0329389	0.0522787	0.024337	0.0185622	0.0392449	0.0292275	0.0829838	0.0255018	0.0459941	0.0464256	0.0299783	0.0344758	0.219655	0.302572	0.102653	0.375121	3.209792
5360	-15381	-15396.4	15.391	0.125641	0.107772	0.0824625	0.108493	0.0946746	0.0740561	0.170859	0.0753543	0.0868529	0.165436	0.0855945	0.0731956	0.098401	0.0981181	0.0940078	0.116148	0.126303	0.129012	0.121577	0.0735244	0.0728317	0.0549068	0.157969	0.0311097	0.0335292	0.0362992	0.0460075	0.0265055	0.0411889	0.0537816	0.0180015	0.0374093	0.0510609	0.0287992	0.018227	0.0417156	0.0325375	0.0799098	0.0120403	0.033717	0.0214436	0.0579184	0.0345926	0.224008	0.295676	0.103784	0.376533	3.128984
5370	-15374.6	-15390	15.3759	0.128121	0.105466	0.0974332	0.135211	0.112705	0.0710351	0.132313	0.0585816	0.079772	0.161551	0.0766934	0.0869106	0.109279	0.104339	0.11494	0.12405	0.121638	0.132207	0.119536	0.0801664	0.0818484	0.0698706	0.15521	0.0203266	0.0145565	0.0347151	0.0333882	0.0258255	0.0316958	0.039291	0.0175033	0.0296334	0.0483725	0.0342407	0.0139365	0.0480817	0.0410357	0.0884446	0.0168941	0.0256183	0.0348329	0.0518691	0.0213576	0.217069	0.293973	0.107765	0.381193	3.130497
5380	-15370.8	-15386.3	15.5159	0.122889	0.0885202	0.110914	0.107981	0.110831	0.0992097	0.12737	0.074135	0.0939584	0.164489	0.0690066	0.0874257	0.091341	0.0996749	0.091606	0.152158	0.117843	0.0940111	0.131156	0.0692397	0.0921792	0.0719877	0.180126	0.0324474	0.0227141	0.0218984	0.0406337	0.0317942	0.0413691	0.040136	0.00957066	0.0353842	0.0427189	0.0157414	0.0222733	0.0368823	0.0204691	0.0817541	0.027676	0.0348828	0.0367702	0.0461092	0.0272214	0.222729	0.294245	0.104307	0.378718	3.116498
5390	-15379.1	-15393.6	14.4799	0.146479	0.0924693	0.0793438	0.105681	0.0955581	0.0941408	0.14457	0.077618	0.106753	0.178156	0.0670838	0.088018	0.120748	0.0988611	0.0994223	0.146667	0.145434	0.116433	0.112105	0.0668701	0.0834433	0.0856245	0.173093	0.0150769	0.0220672	0.0359652	0.0291697	0.035992	0.076376	0.0396195	0.00942237	0.0314011	0.0395518	0.0124481	0.0186347	0.0353367	0.0359192	0.0843409	0.0308958	0.0319292	0.0448786	0.0488513	0.0176396	0.223412	0.300599	0.105088	0.370901	3.220089
5400	-15368.6	-15384	15.409	0.109015	0.0984008	0.0686959	0.0967481	0.101282	0.09823	0.135142	0.0768328	0.0968455	0.167019	0.0740534	0.0786768	0.0856274	0.0950729	0.107925	0.150819	0.123757	0.11948	0.117499	0.0754423	0.0776309	0.0842767	0.159919	0.0197928	0.0324663	0.0360003	0.0476236	0.0329585	0.0462331	0.0489731	0.0138101	0.0313113	0.0616878	0.0247875	0.0089205	0.0393893	0.0335339	0.0744042	0.0260025	0.0390037	0.0386221	0.046259	0.0270115	0.207111	0.299594	0.10656	0.386735	3.127182
5410	-15377.1	-15392.9	15.7434	0.130827	0.0964357	0.110987	0.103123	0.105246	0.0840548	0.12408	0.0813631	0.0996818	0.168747	0.0491666	0.0851951	0.0996134	0.106874	0.114668	0.150819	0.120273	0.0949652	0.110351	0.0675389	0.0824532	0.0687829	0.137371	0.0219517	0.0188853	0.0347835	0.0496838	0.0327433	0.0474116	0.0415878	0.00609294	0.023084	0.0517606	0.0215695	0.0132567	0.0508627	0.0312869	0.0871185	0.0187056	0.0259894	0.0359663	0.0448951	0.0434896	0.220519	0.309396	0.099973	0.370112	3.093742
5420	-15385	-15399.3	14.3544	0.135126	0.0867567	0.0940223	0.0851581	0.0975828	0.0798391	0.137516	0.0632189	0.09604	0.168154	0.0673139	0.10851	0.0849708	0.133494	0.110647	0.135924	0.125491	0.117419	0.109804	0.0822054	0.0951302	0.0857812	0.183125	0.0412218	0.0175524	0.0347835	0.0498308	0.0407139	0.0410053	0.0415878	0.0137499	0.030773	0.0413537	0.0387828	0.0163226	0.0321141	0.0236805	0.0875715	0.0429491	0.0299777	0.0474967	0.0542177	0.0237319	0.222947	0.306274	0.0941318	0.376647	3.232647
5430	-15375.2	-15389.6	14.3957	0.125165	0.104473	0.109777	0.0846808	0.109389	0.073846	0.124108	0.0738222	0.107882	0.17539	0.0786149	0.099273	0.102811	0.0839512	0.106499	0.131756	0.13726	0.107838	0.121988	0.0747857	0.0842649	0.0762795	0.178431	0.0418381	0.0296201	0.0298285	0.0522411	0.0289372	0.0426097	0.0501458	0.0192836	0.0333231	0.0356824	0.0436294	0.0222028	0.0525295	0.0338992	0.0955979	0.017709	0.0381982	0.0315162	0.0289781	0.0284591	0.213119	0.306049	0.0956322	0.3852	3.228516
5440	-15375.9	-15391.3	15.385	0.119888	0.104021	0.100697	0.106835	0.0934393	0.078045	0.130704	0.0746797	0.0936632	0.157425	0.0644414	0.0814404	0.0946559	0.108919	0.145164	0.127223	0.141123	0.114371	0.111455	0.071477	0.0791772	0.0753712	0.152093	0.0340473	0.0265142	0.0347997	0.0412217	0.0198719	0.0705879	0.029632	0.0293408	0.0350105	0.0363297	0.0411995	0.0163921	0.0435539	0.0397249	0.0773573	0.0186874	0.0293235	0.0263535	0.0348177	0.0185117	0.221135	0.305669	0.0977985	0.375398	3.129587
5450	-15376	-15390.8	14.7802	0.109016	0.0854617	0.10495	0.115634	0.0872251	0.0786628	0.114767	0.0744552	0.105216	0.166696	0.0766828	0.100185	0.0914585	0.0828893	0.109417	0.148122	0.132033	0.114068	0.112543	0.0817253	0.0794741	0.0849796	0.168187	0.0162055	0.034678	0.0251795	0.0517163	0.0364529	0.0609174	0.0289091	0.0339155	0.0324755	0.0490818	0.0375746	0.025422	0.0293908	0.0357794	0.0877093	0.0310332	0.0306753	0.0472677	0.0443919	0.0274419	0.214801	0.292736	0.0999315	0.392531	3.190067
5460	-15372.6	-15388.3	15.6657	0.132318	0.110856	0.10495	0.106048	0.103924	0.0750314	0.136566	0.0798781	0.0896172	0.150439	0.0885028	0.0649113	0.116764	0.0787737	0.103777	0.138535	0.127085	0.110143	0.112718	0.0867131	0.0822083	0.0911801	0.182349	0.0210642	0.0283278	0.024577	0.0430361	0.0226745	0.0402604	0.0299554	0.0166402	0.0286037	0.0460768	0.0290843	0.00651181	0.0294777	0.0334369	0.0611424	0.0239595	0.0418682	0.0465413	0.0331913	0.0217938	0.228828	0.281487	0.104622	0.385063	3.101511
5470	-15377.8	-15392.7	14.9024	0.104111	0.0891007	0.098277	0.0845756	0.108573	0.0893917	0.122706	0.0715753	0.0896172	0.185243	0.0719194	0.083959	0.110177	0.0956122	0.110678	0.140478	0.138884	0.110305	0.143003	0.100657	0.0822568	0.0894093	0.177556	0.0405412	0.0283278	0.0253547	0.0345709	0.0263613	0.0565921	0.0496587	0.00407648	0.0227118	0.0464623	0.0148566	0.0136955	0.0401257	0.0314935	0.0866867	0.0261789	0.0239656	0.0297502	0.048294	0.0300747	0.225497	0.300522	0.101226	0.372755	3.177844
5480	-15368.4	-15384.7	16.3792	0.118041	0.0929071	0.0935427	0.0868813	0.116303	0.0946501	0.117708	0.0799758	0.0969945	0.161539	0.0816334	0.0778081	0.0932902	0.101308	0.0935808	0.103939	0.117098	0.111316	0.115754	0.0790773	0.0832323	0.0697056	0.163386	0.0246443	0.0274617	0.0225219	0.0380395	0.0255858	0.036901	0.0389222	0.0166711	0.0374461	0.0502991	0.0398049	0.02197	0.0387392	0.039923	0.0758514	0.0257254	0.0352185	0.0310245	0.0366987	0.017042	0.22172	0.287394	0.100055	0.390831	3.030161
5490	-15374.1	-15388.4	14.2962	0.130732	0.102998	0.110773	0.111635	0.119117	0.0996076	0.131782	0.0829671	0.0811453	0.177813	0.0816334	0.0900483	0.0784295	0.0831708	0.12202	0.128294	0.127426	0.12699	0.126776	0.0790773	0.0936499	0.0790161	0.153869	0.0226864	0.0198116	0.0176253	0.0652285	0.0282116	0.0456931	0.0311474	0.0257772	0.0364916	0.0471282	0.0351489	0.028506	0.0470893	0.0401511	0.0583051	0.032032	0.0290272	0.0418704	0.0471484	0.0204138	0.219258	0.304404	0.110628	0.36571	3.238464
5500	-15370.1	-15385.1	15.0349	0.124441	0.098251	0.11036	0.113907	0.0962202	0.0930735	0.108708	0.0775533	0.109828	0.167604	0.08612	0.0855886	0.101016	0.0792275	0.12615	0.125453	0.128536	0.103792	0.118855	0.0765105	0.0686687	0.0740038	0.154927	0.0239081	0.0283736	0.0406603	0.0392064	0.0267877	0.0420933	0.0288031	0.0307356	0.0236988	0.0480623	0.0337916	0.020003	0.0546404	0.0354879	0.0761664	0.024393	0.0347256	0.0528952	0.0388323	0.0325355	0.216001	0.304613	0.10676	0.372626	3.164594
5510	-15374.2	-15389.1	14.8972	0.137794	0.112444	0.0849279	0.108341	0.114683	0.0961206	0.108533	0.0787939	0.0935427	0.175159	0.0848595	0.0825252	0.104286	0.0911437	0.106391	0.1379	0.143727	0.111457	0.131126	0.0744413	0.0934121	0.0646774	0.168059	0.0210452	0.0284554	0.0210447	0.0502954	0.0251906	0.0417054	0.0251151	0.00610232	0.0347061	0.0514234	0.0325569	0.0233243	0.0579199	0.0304486	0.0780596	0.0324675	0.0226541	0.0345416	0.0387182	0.0182422	0.219589	0.308202	0.107885	0.364324	3.178361
5520	-15385	-15400.5	15.4531	0.122235	0.110175	0.111107	0.100117	0.117568	0.0719382	0.119744	0.0936425	0.0946024	0.176086	0.0718699	0.0556397	0.108932	0.104558	0.0913513	0.140287	0.12944	0.0939753	0.113862	0.0668204	0.0756381	0.0980032	0.16832	0.0345849	0.0122118	0.0370769	0.0460546	0.0163114	0.045029	0.054052	0.00793758	0.0180489	0.044508	0.0365078	0.0167475	0.0444478	0.0336886	0.0886245	0.0192075	0.0479766	0.034644	0.0378218	0.0113767	0.202907	0.310821	0.109346	0.376926	3.122771
5530	-15381.5	-15396.9	15.4209	0.104333	0.09571	0.0956001	0.112653	0.122967	0.0736912	0.118704	0.0771799	0.0989528	0.143677	0.0932839	0.0985419	0.113334	0.0740413	0.0981406	0.111183	0.125677	0.138202	0.120747	0.088118	0.0967741	0.092589	0.155086	0.0236262	0.0263979	0.0260847	0.0414859	0.0314269	0.0465653	0.038552	0.03272	0.0392126	0.0452506	0.018784	0.0255444	0.0529713	0.0344911	0.0574838	0.0202572	0.0278516	0.0302231	0.037801	0.0200819	0.218356	0.315659	0.0937482	0.372237	3.125996
5540	-15379.6	-15394.2	14.6018	0.11135	0.0961286	0.0779034	0.115833	0.0938061	0.0854029	0.118456	0.103649	0.0955799	0.176593	0.0811535	0.0715543	0.106095	0.110391	0.118297	0.128953	0.150033	0.106846	0.131903	0.0836101	0.0859117	0.0885491	0.153312	0.0193146	0.0400476	0.0340141	0.0274518	0.0207328	0.0474829	0.0309369	0.0225334	0.0389087	0.0452506	0.0251287	0.00990539	0.0624163	0.0236865	0.0897513	0.0312351	0.0506896	0.0378175	0.0420805	0.0172139	0.218391	0.290128	0.100801	0.39068	3.207909
5550	-15366.9	-15382.8	15.8602	0.11181	0.10265	0.095451	0.0977213	0.114294	0.0822857	0.126313	0.0785481	0.0959625	0.165458	0.0803103	0.0934781	0.098886	0.0813668	0.106193	0.134208	0.125156	0.10852	0.106543	0.0723197	0.0839372	0.0856047	0.178962	0.0130599	0.0183428	0.0205696	0.0448535	0.0205939	0.0454821	0.0304048	0.0225334	0.0415172	0.0544551	0.0239408	0.0137691	0.0448809	0.0324676	0.0757385	0.0248143	0.0306607	0.0381466	0.0414526	0.0184075	0.221255	0.28549	0.0940436	0.399212	3.082068
5560	-15375.4	-15390.6	15.1843	0.129605	0.0977646	0.0957407	0.11043	0.13776	0.0804071	0.126313	0.0763759	0.0762673	0.165458	0.0714096	0.0819488	0.098886	0.0934209	0.10165	0.128084	0.120154	0.123612	0.135059	0.0720026	0.0660872	0.0967628	0.153193	0.0378084	0.038481	0.0264307	0.0392644	0.0198618	0.0487682	0.0235216	0.0234374	0.0309161	0.0423897	0.02528	0.004918	0.0446822	0.0356268	0.0757385	0.0300794	0.0398632	0.0463231	0.0448173	0.0330538	0.223586	0.292963	0.0987769	0.384675	3.149652
5570	-15371.1	-15386.9	15.8272	0.123601	0.102471	0.102948	0.0966771	0.0923725	0.0860458	0.116767	0.0715749	0.0903927	0.19175	0.100165	0.0744356	0.0841212	0.0936295	0.0899305	0.139798	0.125453	0.122191	0.0956115	0.0858565	0.0894399	0.0680544	0.151564	0.0227412	0.0149199	0.0253314	0.0502354	0.0281401	0.0391361	0.0389292	0.0234374	0.0221603	0.0582247	0.0218487	0.0115403	0.0363888	0.0324119	0.0925294	0.0262412	0.0339226	0.0443185	0.0428196	0.0252341	0.214315	0.288981	0.103789	0.392914	3.085362
5580	-15384.7	-15398.9	14.1572	0.105251	0.113024	0.115692	0.12812	0.10444	0.0987417	0.135717	0.0700146	0.100462	0.164231	0.0750832	0.0847418	0.0885473	0.093319	0.143815	0.117085	0.123573	0.106474	0.130148	0.0752517	0.079589	0.0861329	0.177956	0.0296024	0.0268306	0.022886	0.0356181	0.0517546	0.0572079	0.0404086	0.0240339	0.0358825	0.0450854	0.0318513	0.0154277	0.0315476	0.029843	0.105094	0.021048	0.0133922	0.0446347	0.0497078	0.0230964	0.213663	0.296651	0.0994526	0.390234	3.252361
5590	-15391	-15406.3	15.3491	0.119463	0.107031	0.108845	0.102947	0.136797	0.0609677	0.112167	0.0934854	0.0718973	0.190212	0.0636031	0.0886643	0.0765111	0.110165	0.10391	0.115837	0.100063	0.106474	0.123422	0.0693482	0.0779351	0.0922756	0.205001	0.0282639	0.0415878	0.0352927	0.0312791	0.0175674	0.0610255	0.0198633	0.013137	0.0358825	0.0550595	0.0327871	0.0193186	0.0339915	0.0280188	0.0661136	0.0140115	0.0365312	0.0535181	0.0504962	0.0224036	0.216189	0.306714	0.099901	0.377196	3.13317
5600	-15379.9	-15395.5	15.6537	0.116006	0.106261	0.102629	0.101921	0.0897359	0.0820004	0.104505	0.0685456	0.116404	0.162016	0.0750036	0.0742329	0.098104	0.0854883	0.0974364	0.137391	0.120672	0.120283	0.107019	0.0935401	0.0811978	0.0900707	0.165162	0.0396012	0.0368492	0.0316049	0.0440523	0.0372318	0.0420957	0.0328775	0.0250838	0.0407752	0.060478	0.0199312	0.00792517	0.0344748	0.0292872	0.0753463	0.017566	0.0341968	0.0297011	0.0396744	0.0283383	0.220759	0.308365	0.097236	0.373639	3.102716
5610	-15381.2	-15396.8	15.696	0.137558	0.110799	0.106305	0.0775317	0.124896	0.100168	0.119343	0.064235	0.0906759	0.172555	0.066471	0.0695776	0.0866753	0.0912973	0.0902994	0.131569	0.120211	0.1116	0.13965	0.0597079	0.0808563	0.0822099	0.144866	0.0253638	0.0340348	0.031467	0.040948	0.0318979	0.0494941	0.0441343	0.0138195	0.0172192	0.0524573	0.0220129	0.0147776	0.0603985	0.0239768	0.0630401	0.0399143	0.0431304	0.0504876	0.0477065	0.0131441	0.216745	0.307878	0.10343	0.371947	3.098482
5620	-15375.6	-15390.8	15.1833	0.112515	0.0868278	0.107699	0.0988219	0.117041	0.0622666	0.133303	0.0803744	0.0992967	0.155623	0.0806647	0.0794931	0.112547	0.0829334	0.111123	0.131791	0.154802	0.113858	0.130964	0.0787742	0.0926674	0.0836745	0.161324	0.0204068	0.0155345	0.0441635	0.0415685	0.0217944	0.0321727	0.0396066	0.0200122	0.014081	0.0630382	0.0259882	0.0162442	0.049374	0.0427683	0.0963934	0.0219859	0.0305605	0.0342239	0.0379129	0.0135451	0.225624	0.30583	0.0986122	0.369933	3.149759
5630	-15374.1	-15388.7	14.5791	0.132162	0.119853	0.0965081	0.0859019	0.148472	0.0938266	0.115995	0.0785632	0.0947789	0.170784	0.0834785	0.0704674	0.0986193	0.10411	0.108031	0.110483	0.133637	0.117821	0.104905	0.0785554	0.0914972	0.0836745	0.166244	0.0201115	0.0362273	0.0354638	0.0513239	0.0226691	0.0463907	0.0526429	0.0132966	0.0158982	0.0512258	0.0211471	0.0181012	0.0398885	0.0373766	0.091688	0.022365	0.0421311	0.0399464	0.0402207	0.0236889	0.228798	0.294676	0.102367	0.374158	3.210171
5640	-15377.5	-15392.5	15.0325	0.111689	0.0739233	0.103918	0.107925	0.129213	0.0809848	0.135527	0.0798965	0.110471	0.172682	0.0740815	0.0592555	0.0985961	0.086124	0.110514	0.118612	0.119547	0.11867	0.0941628	0.0802588	0.0780707	0.0915562	0.159994	0.0317644	0.0233624	0.03	0.0541712	0.0157045	0.0463907	0.0309999	0.0182747	0.0249158	0.0509323	0.0345456	0.019185	0.0587006	0.0371832	0.0913295	0.0334861	0.0462642	0.046773	0.044456	0.030724	0.226583	0.302337	0.0942188	0.376862	3.164836
5650	-15375.3	-15391.5	16.1978	0.129047	0.113472	0.0871416	0.0797496	0.0978516	0.0690375	0.129028	0.07875	0.0937699	0.167254	0.0912708	0.0837011	0.114372	0.0861883	0.10535	0.12623	0.110162	0.111863	0.114492	0.0738287	0.110801	0.0640882	0.153959	0.024292	0.0329762	0.0252514	0.0269682	0.023619	0.0374015	0.0266658	0.0153466	0.0368956	0.042681	0.0332033	0.0108431	0.0461662	0.0267532	0.0822462	0.0196832	0.0325862	0.0556701	0.0348043	0.0228403	0.216432	0.285528	0.0991231	0.398917	3.048302
