Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
1240	0	-15807.4	-15820.1	12.709	0.126279	0.116683	0.0880823	0.111	0.105627	0.0726823	0.144228	0.0745811	0.0973266	0.179778	0.0752	0.08409	0.105207	0.0850945	0.0971456	0.14444	0.114247	0.103516	0.108071	0.0680381	0.0994716	0.0858918	0.159199	0.0469617	0.053108	0.0357668	0.0204477	0.0862123	0.0648344	0.0190242	0.0110187	0.0256018	0.0237877	0.0522738	0.0390507	0.0402563	0.0585182	0.022867	0.0306294	0.0392561	0.0512147	0.00921475	0.0420874	3.218012
1241	1	-15800.1	-15812.4	12.2701	0.125634	0.0978356	0.0967624	0.103996	0.137495	0.0819032	0.121045	0.0794753	0.109724	0.173095	0.0758407	0.0717298	0.0923234	0.102504	0.0973195	0.141782	0.126786	0.101379	0.120969	0.076565	0.0843158	0.0998111	0.166619	0.0394197	0.048906	0.0444738	0.0399493	0.0262205	0.0598599	0.02084	0.0736245	0.0180581	0.0435005	0.0620434	0.0414962	0.0247806	0.031496	0.0243628	0.0276941	0.0350091	0.0422485	0.0391393	0.0338641	3.261896
1242	0	-15807.4	-15820.2	12.8477	0.110549	0.104792	0.10908	0.123976	0.113856	0.084453	0.132836	0.081733	0.0960345	0.168697	0.0966515	0.0851489	0.0834868	0.0809149	0.0976447	0.123924	0.138832	0.103516	0.14825	0.0516289	0.104772	0.0920208	0.179736	0.0495963	0.0523281	0.0274534	0.0365487	0.0567603	0.043861	0.0432785	0.0170375	0.0248873	0.0306996	0.0494575	0.0268825	0.0287973	0.0420319	0.0180022	0.0215746	0.044897	0.0388195	0.00957727	0.0291145	3.204138
1243	1	-15807.6	-15821	13.4197	0.118351	0.119251	0.0967624	0.108273	0.0922756	0.0863874	0.112442	0.0848273	0.098656	0.135949	0.0756187	0.0792217	0.0845242	0.0919277	0.110326	0.15094	0.122708	0.0957167	0.119938	0.0683307	0.0822761	0.0920922	0.160329	0.0253015	0.0392281	0.055628	0.0207367	0.0271379	0.0328624	0.0281286	0.0949041	0.0111939	0.0348008	0.0397858	0.0330963	0.0247806	0.0411262	0.0179434	0.034652	0.0406056	0.0481711	0.051761	0.0579651	3.146934
1244	0	-15797.2	-15810.6	13.3932	0.120909	0.109234	0.094507	0.106871	0.110575	0.0774837	0.112667	0.0821812	0.0982347	0.182262	0.0787971	0.0922784	0.105659	0.0892269	0.110611	0.110524	0.124527	0.10943	0.105179	0.0650156	0.0760956	0.0902309	0.184454	0.0410966	0.046246	0.0182639	0.0441355	0.0743068	0.0514799	0.0418263	0.020828	0.0218084	0.0314277	0.0527028	0.0253714	0.0239726	0.0331689	0.0121899	0.0338025	0.045981	0.0373207	0.019057	0.0376541	3.149591
1245	1	-15799.7	-15813.1	13.4347	0.130234	0.101811	0.105769	0.0944919	0.108567	0.0806613	0.118132	0.0798297	0.0724643	0.179082	0.0756187	0.0753104	0.108616	0.0863415	0.101023	0.135221	0.129062	0.108247	0.107665	0.0738182	0.109506	0.0924372	0.171848	0.0219089	0.0275006	0.0401911	0.024574	0.029544	0.0374639	0.0330905	0.0868562	0.0197273	0.0237397	0.0547758	0.0283479	0.0221679	0.0278879	0.0256227	0.0343589	0.0263099	0.0416064	0.0374452	0.0565693	3.145442
1246	0	-15800.1	-15812.8	12.69	0.12356	0.104234	0.078925	0.121788	0.110575	0.0758668	0.129443	0.0781695	0.0972773	0.189108	0.0691428	0.0862449	0.11945	0.0919367	0.132951	0.127896	0.133303	0.0995879	0.114588	0.0713568	0.0942085	0.0827127	0.163576	0.0317909	0.0442297	0.0240867	0.0351273	0.0716646	0.0450895	0.0448274	0.0173483	0.0249673	0.0304662	0.0488549	0.033581	0.0281173	0.0304402	0.0168566	0.0339946	0.0482818	0.0419052	0.0178332	0.0545467	3.21991
1247	1	-15800.1	-15812.9	12.7264	0.107816	0.103328	0.0986167	0.119011	0.102132	0.0826265	0.121919	0.0727149	0.0959941	0.178577	0.0909757	0.0970145	0.0885961	0.0943661	0.106217	0.125186	0.122309	0.100585	0.123673	0.0712775	0.0940467	0.0709664	0.198188	0.023653	0.0484299	0.042961	0.0386605	0.0208186	0.0370499	0.0418889	0.104361	0.0202299	0.0344967	0.0459644	0.0342217	0.0210621	0.0200203	0.0156065	0.0388192	0.0395709	0.021542	0.0442038	0.0565693	3.216265
1248	0	-15804.4	-15816.4	12.0116	0.139528	0.0905776	0.0958949	0.109686	0.136275	0.0694436	0.120647	0.0744164	0.105347	0.197247	0.0774606	0.0740466	0.113047	0.0897926	0.119243	0.127724	0.130157	0.122938	0.119211	0.0920059	0.107221	0.0908415	0.163576	0.023671	0.0469691	0.0326569	0.0219062	0.0752839	0.0424105	0.0392571	0.0310292	0.0306828	0.0304662	0.0356655	0.028557	0.0396748	0.0449512	0.0230292	0.0293278	0.0485824	0.0398463	0.0177753	0.0396797	3.287748
1249	1	-15804.5	-15817.8	13.3261	0.130364	0.0859792	0.0986167	0.0907146	0.119289	0.0754682	0.125239	0.0763832	0.0867658	0.151263	0.0864617	0.0968496	0.106443	0.106994	0.123705	0.143218	0.149125	0.108773	0.103119	0.0642892	0.0829996	0.0786284	0.16399	0.0346686	0.0321405	0.0474899	0.0205686	0.0342412	0.0463557	0.0251411	0.0747582	0.00848857	0.0312319	0.0416619	0.047269	0.0201356	0.0225467	0.0111176	0.0441737	0.0355227	0.0312098	0.0470062	0.045891	3.156296
1250	0	-15801.8	-15814.8	13.0074	0.130148	0.0884823	0.1039	0.110576	0.124692	0.0695766	0.121922	0.0655517	0.0927554	0.167801	0.0799301	0.0740466	0.10468	0.10159	0.101351	0.127724	0.13901	0.113497	0.118248	0.0789865	0.0786471	0.0821976	0.167641	0.037628	0.0552036	0.0287734	0.0151921	0.0668588	0.0510388	0.059413	0.0272823	0.0407468	0.0311645	0.0492642	0.0167781	0.037214	0.0397341	0.030859	0.0231157	0.0303261	0.0501266	0.0177999	0.0366901	3.188166
1251	1	-15805.6	-15819.2	13.5857	0.144123	0.0819079	0.0900178	0.0798396	0.106668	0.081914	0.112555	0.0678107	0.101942	0.171969	0.082432	0.0672686	0.0989299	0.107733	0.129828	0.130375	0.118846	0.131871	0.104022	0.0636996	0.0857482	0.0778298	0.164446	0.0346686	0.0595241	0.0255723	0.0258734	0.0297134	0.0442679	0.0251411	0.088385	0.0208519	0.0242723	0.0597138	0.0349979	0.0243147	0.0353356	0.018991	0.02232	0.0239195	0.0342134	0.0421546	0.0543299	3.130336
1252	0	-15808.2	-15820.3	12.0627	0.111728	0.0933064	0.08728	0.108515	0.101275	0.0933539	0.131678	0.0875633	0.118618	0.167072	0.0732609	0.0949861	0.095099	0.100859	0.111081	0.147365	0.138931	0.109129	0.114275	0.0918075	0.102378	0.0965872	0.178139	0.0336114	0.0494047	0.0306016	0.0187652	0.0834203	0.0500492	0.015115	0.012144	0.0291313	0.0176353	0.0529438	0.0268374	0.0496895	0.0503936	0.027571	0.0189986	0.057964	0.0439083	0.0284882	0.031678	3.282636
1253	1	-15810.2	-15823.4	13.2719	0.141974	0.122947	0.0819621	0.11295	0.116265	0.082303	0.128951	0.0650656	0.0898216	0.167957	0.0798728	0.0852601	0.0799275	0.0964684	0.126192	0.124652	0.120106	0.146955	0.094427	0.06562	0.0855318	0.0804885	0.160698	0.0238628	0.0593436	0.0307409	0.0425378	0.0183768	0.0501804	0.0229963	0.0661702	0.0234152	0.0220045	0.0539316	0.0180124	0.0283403	0.0247581	0.0242701	0.0269499	0.0315725	0.0384691	0.0421546	0.0572381	3.161722
1254	0	-15805.4	-15817.5	12.1136	0.132211	0.106579	0.0933607	0.106017	0.0966671	0.0912447	0.144293	0.0770571	0.111621	0.174614	0.0773939	0.10403	0.0911659	0.111927	0.108427	0.131896	0.111331	0.142064	0.115235	0.0671118	0.102266	0.0916905	0.17234	0.0605319	0.0431359	0.032087	0.0312369	0.0907259	0.0454491	0.0269023	0.0156903	0.0262549	0.0294407	0.0313495	0.0231848	0.0353337	0.0401839	0.017293	0.0184904	0.0548175	0.0371238	0.0293516	0.0284179	3.277544
1255	1	-15805.3	-15818.7	13.4499	0.118715	0.106037	0.0967285	0.0944505	0.0833835	0.0912984	0.121513	0.0653882	0.0982029	0.158569	0.0774107	0.0813684	0.11149	0.112365	0.126192	0.147671	0.12013	0.114625	0.0909909	0.0858964	0.0877504	0.0783977	0.152615	0.0325719	0.0493429	0.0308158	0.0345627	0.0358366	0.0424983	0.032251	0.055395	0.0173525	0.0216876	0.0674057	0.0331765	0.0263361	0.020876	0.023131	0.0402691	0.0316414	0.0390259	0.0428234	0.0457343	3.143922
1256	0	-15809.3	-15821.2	11.9536	0.135189	0.106298	0.0780217	0.101528	0.13552	0.07882	0.13066	0.085809	0.106656	0.184275	0.0618125	0.0924552	0.125342	0.100795	0.123247	0.12925	0.134505	0.0965965	0.135404	0.0662628	0.0982111	0.0742463	0.170724	0.0343788	0.049792	0.0275551	0.0550823	0.0901847	0.0374354	0.0358352	0.01218	0.0334641	0.0200103	0.0467481	0.0257691	0.0279899	0.0283861	0.0153538	0.0309948	0.0500131	0.0631379	0.0184367	0.0391702	3.293545
1257	1	-15809.4	-15822.9	13.5031	0.110464	0.0887919	0.108098	0.0751021	0.0990191	0.0894506	0.14629	0.0948168	0.0962941	0.151764	0.0922675	0.0761142	0.100882	0.0979933	0.126129	0.116243	0.130475	0.117451	0.0992333	0.0692793	0.0901137	0.109139	0.15072	0.0241149	0.0479495	0.0332898	0.0321681	0.0283015	0.0438394	0.018316	0.0785999	0.0215214	0.0269211	0.0742797	0.0248547	0.0318674	0.0223196	0.0209349	0.0300671	0.0374004	0.022755	0.043856	0.0391089	3.138596
1258	0	-15798.4	-15811.2	12.7283	0.132634	0.0944046	0.0916269	0.0991638	0.124025	0.0839238	0.12918	0.0665644	0.0950792	0.156174	0.0772853	0.0871031	0.0948673	0.101489	0.113002	0.135716	0.12813	0.120573	0.108599	0.0620376	0.0935836	0.0998312	0.140571	0.0446774	0.0734981	0.018634	0.0329402	0.0809865	0.0461351	0.0374161	0.0148535	0.0317993	0.0402715	0.0496681	0.0272629	0.0401748	0.0410799	0.0221805	0.0386642	0.042456	0.0414758	0.0251616	0.0311748	3.216075
1259	1	-15806.6	-15818.7	12.081	0.124324	0.102368	0.107871	0.121875	0.137569	0.0788259	0.13337	0.0715929	0.0912111	0.161647	0.0822545	0.087821	0.108807	0.0983968	0.0940851	0.110257	0.124738	0.113654	0.143343	0.0769118	0.0843911	0.0900342	0.165009	0.0340442	0.0446009	0.0307992	0.0527899	0.0166244	0.0454209	0.0245186	0.102849	0.0257729	0.0331936	0.0548314	0.0431664	0.0236461	0.0184229	0.0107066	0.0338357	0.0436756	0.0276655	0.0514641	0.0524249	3.280808
1260	0	-15809.1	-15823	13.897	0.11854	0.095643	0.0807001	0.103972	0.110675	0.0720133	0.125044	0.0865523	0.08884	0.161642	0.0560588	0.0870221	0.0791144	0.10932	0.109563	0.0988507	0.128697	0.104095	0.126216	0.0743614	0.0806724	0.0967578	0.144753	0.0305054	0.0586936	0.0333581	0.0460248	0.0736802	0.0478503	0.046758	0.0130024	0.0301438	0.0282373	0.0451431	0.0318217	0.0256494	0.0395698	0.0262674	0.017928	0.0409228	0.0586796	0.0388401	0.0270296	3.099209
1261	1	-15814	-15827.2	13.2772	0.104299	0.115787	0.10509	0.110381	0.127901	0.0838593	0.105847	0.0798787	0.0848577	0.154978	0.0726501	0.0996035	0.108022	0.0793002	0.110975	0.115746	0.101746	0.110019	0.130278	0.067329	0.0850245	0.0993807	0.173243	0.0325181	0.0508767	0.0307992	0.0355362	0.0161941	0.0339279	0.0235683	0.0921974	0.0181404	0.0412589	0.0789434	0.0280703	0.0169892	0.0271493	0.0139792	0.0313626	0.0371244	0.0249365	0.041138	0.0602789	3.161186
1262	0	-15808.3	-15820.6	12.3422	0.104041	0.0964841	0.0965171	0.0923836	0.113044	0.0773306	0.134356	0.0666765	0.0964527	0.147272	0.0707888	0.0974234	0.0866268	0.106883	0.131381	0.114694	0.120837	0.133042	0.127869	0.0684276	0.0868429	0.0804478	0.175055	0.0486961	0.0615291	0.0303342	0.0355049	0.0676982	0.0432071	0.0394078	0.0133017	0.0328799	0.0341358	0.0829386	0.0243118	0.0272139	0.0350344	0.0283377	0.0321503	0.0704727	0.0568447	0.0349153	0.0308952	3.254687
1263	1	-15806.2	-15819.4	13.1279	0.125926	0.0958464	0.0860736	0.099478	0.102643	0.0856374	0.121996	0.0857036	0.123845	0.166838	0.0718561	0.0786062	0.0832252	0.0877153	0.117024	0.0889773	0.105574	0.112349	0.126322	0.0989043	0.0918462	0.0878252	0.197198	0.0159779	0.0437128	0.0406783	0.0396475	0.0287387	0.0537714	0.0349952	0.0786348	0.0135039	0.0340122	0.0567347	0.0331185	0.025132	0.0246869	0.0261502	0.0280194	0.0374133	0.0281837	0.0416965	0.0498948	3.176115
1264	0	-15795.9	-15808.9	12.9221	0.130612	0.0828473	0.119543	0.0878345	0.107453	0.0732653	0.125827	0.079979	0.0912932	0.167863	0.0833932	0.100821	0.102708	0.103478	0.114522	0.126623	0.112972	0.113005	0.112174	0.0626762	0.101537	0.087991	0.154281	0.0435093	0.049918	0.0247589	0.0347102	0.0882541	0.0601013	0.0303876	0.0277792	0.028547	0.0315324	0.051007	0.0269952	0.033144	0.0362783	0.0260625	0.029434	0.0400542	0.0422806	0.0158718	0.0333725	3.196697
1265	1	-15806.8	-15819.5	12.6978	0.110307	0.0928113	0.0854792	0.116672	0.126986	0.0712118	0.126392	0.0896068	0.102945	0.149377	0.0639649	0.10512	0.0971012	0.107528	0.117024	0.119796	0.10951	0.138889	0.127588	0.0834966	0.097732	0.0819324	0.160425	0.0340261	0.0644796	0.0468758	0.0289762	0.033316	0.0571447	0.0232022	0.0649766	0.0210933	0.0348967	0.0557063	0.0208116	0.0252541	0.0255161	0.0165675	0.0320737	0.0345898	0.0345735	0.0495562	0.0335935	3.219127
1266	0	-15803.6	-15815.9	12.3371	0.122192	0.115652	0.094996	0.0925021	0.10957	0.0890067	0.124394	0.0939038	0.0887073	0.171148	0.0629297	0.0952192	0.13246	0.103478	0.105475	0.124949	0.122924	0.0977106	0.132214	0.0780241	0.104199	0.0777476	0.148162	0.0507946	0.0552213	0.0245525	0.0367324	0.100898	0.0481663	0.0289598	0.0252372	0.025081	0.0353576	0.0633583	0.0255093	0.0372236	0.0346383	0.019109	0.0292838	0.0420935	0.038058	0.00978132	0.0375774	3.255197
1267	1	-15805.5	-15818.6	13.0979	0.119476	0.0833971	0.0956481	0.104083	0.126986	0.0915342	0.134782	0.0969085	0.0981372	0.196974	0.0727038	0.0770547	0.108459	0.109333	0.115024	0.105114	0.120448	0.0931922	0.113216	0.0828861	0.0763073	0.0783781	0.15721	0.0240389	0.0644796	0.0267668	0.0418826	0.0204301	0.0567385	0.023891	0.0756991	0.031152	0.0236946	0.0482884	0.0305444	0.0240701	0.0200124	0.0117053	0.0278188	0.0262834	0.0314654	0.0515522	0.0613543	3.17912
1268	0	-15800	-15813.7	13.7124	0.117919	0.114281	0.087336	0.100102	0.107424	0.089097	0.163532	0.0751903	0.0918225	0.172898	0.0761905	0.0802644	0.0979494	0.0852506	0.115715	0.140031	0.120636	0.0982169	0.11051	0.0750819	0.0888097	0.0712134	0.174756	0.0339126	0.056754	0.0215779	0.0216206	0.064629	0.0451333	0.03484	0.0204257	0.0229815	0.0371204	0.0562691	0.023797	0.0290186	0.0252473	0.0187992	0.024866	0.0336921	0.0445281	0.0125607	0.0356694	3.117669
1269	1	-15805.8	-15817.7	11.9637	0.146055	0.100952	0.0956425	0.112273	0.109583	0.0829834	0.134782	0.0815115	0.0857012	0.185714	0.101602	0.0887662	0.0985425	0.0820515	0.136247	0.113487	0.142205	0.114273	0.12786	0.0877551	0.0715985	0.0838082	0.166395	0.020138	0.0454385	0.0356598	0.0334268	0.0380326	0.0447506	0.0291658	0.0650241	0.0240402	0.0361996	0.0720806	0.0496663	0.0336567	0.0322866	0.018138	0.0246753	0.0321995	0.0285667	0.0458564	0.0337428	3.292535
1270	0	-15806.5	-15819.5	13.0055	0.124359	0.117978	0.0912653	0.0974833	0.12602	0.0785225	0.105406	0.0736077	0.088922	0.167306	0.0716769	0.0934279	0.104724	0.0834471	0.0958386	0.132156	0.10708	0.123917	0.115847	0.0732368	0.114866	0.089992	0.15388	0.0465686	0.05132	0.0192339	0.0232097	0.0975418	0.0471892	0.0420869	0.0295232	0.0178318	0.0371204	0.0428129	0.0197863	0.033768	0.0477536	0.0167017	0.0272739	0.0486493	0.0351862	0.0326577	0.0411874	3.188362
1271	1	-15811.9	-15823.6	11.7422	0.138858	0.105831	0.0858689	0.106232	0.124352	0.0861914	0.136553	0.0804009	0.0854582	0.159001	0.0550075	0.0886665	0.117115	0.109263	0.124118	0.157639	0.116981	0.116586	0.137609	0.0684442	0.0999745	0.0872338	0.148799	0.0266156	0.0631993	0.0413366	0.0246513	0.0354224	0.0601813	0.027113	0.0805485	0.0281398	0.0260686	0.0752477	0.0369481	0.0183056	0.0353539	0.0108525	0.0234476	0.0395215	0.0201794	0.0516583	0.0537146	3.314688
1272	0	-15803.7	-15815.3	11.5617	0.134535	0.0945346	0.0947272	0.122535	0.118352	0.0781104	0.138345	0.0868659	0.102369	0.17392	0.0863565	0.104705	0.10262	0.0819687	0.105482	0.138512	0.13429	0.110671	0.126781	0.0902763	0.0992001	0.0890285	0.174777	0.0541474	0.0682382	0.0283653	0.0174569	0.0692759	0.0402247	0.0342566	0.0296892	0.0207612	0.0298371	0.0549273	0.0279687	0.0267513	0.0388853	0.0087587	0.0239827	0.0545178	0.0447749	0.0229925	0.0479617	3.332735
1273	1	-15801	-15813.8	12.7428	0.140383	0.0841689	0.0996078	0.101799	0.118769	0.0954822	0.123433	0.0906917	0.095712	0.144601	0.0751375	0.0841761	0.0924557	0.0877065	0.106193	0.11382	0.134816	0.105834	0.130898	0.0723101	0.08685	0.0937528	0.166637	0.0298105	0.0621989	0.0501575	0.0235254	0.0223428	0.0548479	0.0274627	0.0820527	0.0197713	0.0209314	0.0583093	0.0408796	0.0328473	0.0348491	0.0261009	0.0227508	0.0244155	0.025619	0.0538152	0.0567114	3.214632
1274	0	-15798.4	-15810.7	12.3325	0.111316	0.11088	0.104286	0.114376	0.112702	0.0804611	0.146793	0.0708723	0.097713	0.152525	0.0763186	0.088491	0.0908668	0.0788321	0.113002	0.137301	0.13116	0.10552	0.132606	0.0703354	0.0953155	0.104173	0.174777	0.0508741	0.0643138	0.0264124	0.0304744	0.0724494	0.0362687	0.0392664	0.0129211	0.0287906	0.0275473	0.0401116	0.0316352	0.0415609	0.043817	0.0293322	0.0366008	0.0471637	0.0407125	0.0159412	0.0388365	3.255654
1275	1	-15799.1	-15812.3	13.1221	0.11141	0.118683	0.102347	0.104021	0.108705	0.0748691	0.133203	0.069243	0.103416	0.160824	0.0815823	0.0923564	0.0924557	0.102431	0.105809	0.12379	0.108865	0.111389	0.111582	0.0861522	0.0871747	0.103983	0.161466	0.0248465	0.0595192	0.0402245	0.0262543	0.0320996	0.0318528	0.036888	0.0868747	0.02511	0.0237222	0.0483355	0.0296029	0.0328473	0.0299236	0.00702278	0.0260817	0.0244155	0.0292214	0.0549501	0.0511468	3.176698
1276	0	-15803.5	-15816.6	13.0547	0.121155	0.110557	0.104286	0.0872637	0.120311	0.0877425	0.127938	0.0865981	0.0723998	0.173498	0.0716764	0.0851698	0.0926932	0.0993856	0.102183	0.14618	0.118546	0.122192	0.106504	0.0670032	0.0961613	0.106461	0.171988	0.0373151	0.0441465	0.0228657	0.0300121	0.0774797	0.0602249	0.027377	0.0151984	0.0217548	0.0196917	0.039865	0.017909	0.0527334	0.045318	0.0208111	0.028329	0.0487018	0.0487933	0.0130502	0.033966	3.183433
1277	1	-15804.7	-15818.2	13.5096	0.123997	0.0906928	0.0941587	0.0904243	0.132544	0.079689	0.115192	0.065239	0.106452	0.156776	0.0729947	0.0917288	0.103275	0.0894817	0.120725	0.11931	0.121135	0.0981024	0.136313	0.0749077	0.0871747	0.0975408	0.155392	0.0273577	0.0539874	0.0416448	0.0317234	0.0218946	0.0480536	0.0250772	0.0867073	0.0369356	0.0141676	0.0602018	0.0237369	0.0207695	0.0270415	0.0130781	0.0257609	0.0450952	0.0298771	0.033647	0.0479443	3.137948
1278	0	-15810.5	-15822.5	12.0149	0.117215	0.0925298	0.126015	0.0976346	0.103484	0.0900833	0.122106	0.0577398	0.0831023	0.18227	0.0978688	0.0863288	0.117315	0.100762	0.123327	0.117804	0.119061	0.12958	0.131509	0.0667041	0.0862522	0.0842015	0.17494	0.0312188	0.0608924	0.0350142	0.0249244	0.0675006	0.0732713	0.048458	0.0257505	0.0363529	0.0268765	0.0510169	0.0325736	0.0275735	0.0287108	0.0367132	0.0309581	0.0597844	0.0319638	0.0204487	0.0295788	3.287413
1279	1	-15808.6	-15821.3	12.6469	0.11499	0.126918	0.0859538	0.137428	0.112302	0.070117	0.118191	0.0622539	0.106271	0.156697	0.0939838	0.0691284	0.0884523	0.101716	0.114969	0.139301	0.121135	0.0995076	0.141452	0.0941894	0.108119	0.0973659	0.164954	0.0267395	0.0505628	0.0248872	0.029932	0.0427762	0.0417458	0.0305921	0.0638645	0.013623	0.0282901	0.0595062	0.0434149	0.0184247	0.0337791	0.019703	0.0329012	0.0261756	0.0246853	0.0399425	0.0472805	3.224221
1280	0	-15805.6	-15817.9	12.3072	0.126303	0.0992385	0.106665	0.0900296	0.107989	0.0907074	0.127405	0.0997322	0.0981889	0.16663	0.0837638	0.0729023	0.113594	0.0936699	0.10516	0.126994	0.137246	0.118561	0.116975	0.0986233	0.0877565	0.0917019	0.17494	0.0426416	0.0626977	0.0343203	0.0251815	0.0737358	0.0589813	0.0342512	0.00938787	0.0240977	0.0328078	0.0536207	0.0159105	0.0271154	0.0448132	0.0334863	0.0209127	0.0255916	0.0328336	0.0175885	0.0534363	3.258187
1281	1	-15803.5	-15815.9	12.4496	0.112724	0.0916157	0.0996584	0.132115	0.124891	0.0892051	0.13382	0.0972954	0.0866145	0.173227	0.0732563	0.0843053	0.0945335	0.124367	0.102777	0.123021	0.122448	0.12177	0.141452	0.0671081	0.0885278	0.0951906	0.15653	0.0248099	0.065743	0.0461463	0.036062	0.0239127	0.0454686	0.020366	0.0734457	0.0210634	0.0361726	0.0626231	0.0322633	0.0227527	0.0176397	0.0188974	0.0266919	0.0261756	0.0292103	0.0362108	0.0418358	3.243943
1282	0	-15800.6	-15813.6	12.9926	0.120985	0.0927191	0.113125	0.108366	0.0935788	0.0728845	0.12544	0.0753553	0.0941838	0.173272	0.0698569	0.0812773	0.0962852	0.106549	0.0818197	0.139696	0.123978	0.118561	0.109083	0.0802843	0.0950056	0.0739018	0.163421	0.0464751	0.0670113	0.0261229	0.0259825	0.0767657	0.0472452	0.0432371	0.0131777	0.0341676	0.0297601	0.0651783	0.0208825	0.037496	0.0498882	0.0174762	0.0273862	0.0570636	0.0366439	0.0212689	0.0367928	3.189651
1283	1	-15797.4	-15809.1	11.7569	0.125875	0.101402	0.101978	0.087269	0.120717	0.0853113	0.129211	0.0887813	0.0981217	0.202676	0.06917	0.0843892	0.0927506	0.0915241	0.113001	0.145844	0.14008	0.107295	0.132357	0.0754391	0.109601	0.0940541	0.171599	0.0298575	0.0391049	0.0410097	0.0310344	0.0300186	0.0474116	0.0447949	0.0879947	0.0220925	0.0363475	0.0547723	0.0399311	0.0262711	0.0282548	0.0170245	0.0295891	0.0266093	0.026767	0.0483201	0.03757	3.313222
1284	0	-15801.1	-15814.1	12.9639	0.153434	0.0882917	0.102721	0.101952	0.121088	0.0746639	0.125572	0.0761981	0.108927	0.168374	0.0783409	0.0847022	0.11267	0.100067	0.0995547	0.112055	0.129484	0.124953	0.115431	0.0720482	0.0860928	0.0869955	0.163255	0.0330161	0.0516137	0.0209062	0.0294994	0.0640233	0.0525289	0.0337776	0.019325	0.0435275	0.0222688	0.046131	0.0257366	0.0272338	0.0280529	0.0337683	0.0447161	0.0282864	0.0392582	0.0230508	0.0389238	3.192514
1285	1	-15811	-15823.1	12.0933	0.113528	0.0987542	0.1086	0.108379	0.120717	0.0922499	0.122503	0.0835426	0.0823616	0.196639	0.0886648	0.0708502	0.121547	0.0860778	0.116375	0.10983	0.133953	0.117961	0.107794	0.0742774	0.0966765	0.0835336	0.156217	0.0313651	0.0400044	0.0505103	0.0541183	0.0461477	0.0608228	0.0215069	0.0652299	0.0333751	0.0363475	0.0547723	0.0337479	0.031475	0.0248679	0.0255481	0.0200839	0.0303239	0.0265047	0.0589763	0.0428198	3.279582
1286	0	-15796.7	-15809.7	12.997	0.110206	0.0996729	0.0896138	0.0943702	0.104919	0.0788267	0.140699	0.0779798	0.0874099	0.166221	0.0732893	0.0760382	0.0894098	0.0872307	0.111271	0.138824	0.133312	0.112153	0.11975	0.0896032	0.0940543	0.0951279	0.170925	0.0420687	0.0571327	0.0267148	0.0347072	0.0797066	0.0375384	0.039675	0.0226167	0.0339596	0.0354475	0.0672576	0.029476	0.0359819	0.0395038	0.0101544	0.0266817	0.0335002	0.039272	0.0243992	0.0325056	3.189207
1287	1	-15806.8	-15819.2	12.4276	0.140263	0.115713	0.0963787	0.103213	0.125527	0.0797374	0.115371	0.0745272	0.0887629	0.163302	0.0600884	0.0922809	0.0934241	0.117097	0.102018	0.122355	0.105977	0.127415	0.127674	0.0574676	0.118977	0.0865136	0.184988	0.0197384	0.0435234	0.0412422	0.0341353	0.0249344	0.0389903	0.0375497	0.0781572	0.0289618	0.0363475	0.0458354	0.0440424	0.0287719	0.0333769	0.0200461	0.0331967	0.0403475	0.0265047	0.0595417	0.0318326	3.246148
1288	0	-15807.8	-15819.9	12.0247	0.114094	0.11264	0.0974196	0.0950592	0.110244	0.0829157	0.123807	0.0776669	0.101582	0.178112	0.0823977	0.0827851	0.118488	0.119037	0.110668	0.121761	0.121872	0.127367	0.121319	0.0943298	0.0991662	0.0794799	0.182193	0.0525054	0.049399	0.0356063	0.0190762	0.0752523	0.0362118	0.0245535	0.0178832	0.0462988	0.0282903	0.0663565	0.0217565	0.0187368	0.0345801	0.030205	0.0279377	0.0365348	0.0498973	0.00779888	0.053155	3.286441
1289	1	-15809.2	-15821.9	12.7466	0.131861	0.101257	0.0963787	0.110258	0.0995961	0.0920667	0.126078	0.0570583	0.0951867	0.179129	0.069362	0.102665	0.0934241	0.0867906	0.0958481	0.114767	0.147338	0.130351	0.130799	0.0866723	0.0796575	0.0769477	0.179876	0.0338875	0.0440371	0.0508	0.0348994	0.0168917	0.048562	0.0237689	0.0950496	0.0131284	0.0374246	0.0431607	0.0276864	0.0197586	0.0243044	0.048088	0.0270981	0.0219278	0.0271958	0.0520627	0.0411475	3.214246
