Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
5780	-14777.6	-14787	9.41499	0.134564	0.087336	0.100593	0.0834692	0.106605	0.0830803	0.146416	0.0992163	0.104643	0.180613	0.116258	0.0687029	0.101956	0.115608	0.10961	0.15735	0.139326	0.128504	0.140894	0.0753981	0.0903695	0.0835811	0.188251	0.0304411	0.0234647	0.00642961	0.0321271	0.0351109	0.0350777	0.0523186	0.0723673	0.020794	0.0404053	0.0451868	0.110208	0.0177862	0.0516823	0.0158091	0.0207199	0.0417927	0.0104269	0.0575109	0.0363059	4.027893	0.270813	0.302973	0.100932	0.325281	3.39831
5790	-14765.9	-14776.3	10.3821	0.124813	0.110101	0.11662	0.0736371	0.106259	0.0887145	0.126851	0.0864887	0.123351	0.187892	0.0787411	0.0766532	0.108598	0.106812	0.125521	0.123466	0.114002	0.135953	0.134273	0.0844403	0.0894418	0.0835811	0.166657	0.027849	0.0284955	0.0198962	0.0283958	0.0261095	0.0290509	0.0565574	0.0466526	0.0177683	0.0441287	0.0398947	0.114205	0.0124618	0.0516823	0.0251882	0.0202336	0.0384355	0.0250658	0.0402418	0.0492733	3.814917	0.27334	0.283537	0.106015	0.337108	3.314452
5800	-14763.1	-14773.6	10.5053	0.153507	0.0933722	0.0931708	0.0993925	0.110859	0.0879449	0.134806	0.0744518	0.0928723	0.16137	0.0698695	0.0724341	0.0912573	0.10386	0.105911	0.143026	0.146554	0.117341	0.131885	0.077903	0.0955011	0.0974135	0.156077	0.0193216	0.0268639	0.0181438	0.0345411	0.0430797	0.0282399	0.0533863	0.0615358	0.0207549	0.0473475	0.0535972	0.0894215	0.0216319	0.0422131	0.0327316	0.0305781	0.0572732	0.0209807	0.0396726	0.0401974	3.977464	0.269815	0.290402	0.107023	0.33276	3.292289
5810	-14768.3	-14777.5	9.20344	0.140751	0.0949217	0.112578	0.090133	0.136697	0.0881401	0.134286	0.0870436	0.0940686	0.164569	0.0774102	0.0854049	0.120768	0.128572	0.111492	0.128059	0.132661	0.124257	0.15049	0.0724868	0.100059	0.0767533	0.178775	0.0263526	0.0204075	0.0137376	0.0348589	0.0288844	0.0261146	0.0696408	0.0607019	0.0218058	0.0473475	0.0334796	0.113274	0.0345665	0.0459236	0.0385171	0.016236	0.0496146	0.0225581	0.0450261	0.0337622	4.134398	0.279938	0.296164	0.096357	0.32754	3.413186
5820	-14768.9	-14778.3	9.43596	0.132161	0.102107	0.101742	0.0792343	0.132066	0.0870751	0.125265	0.0870436	0.102553	0.190006	0.0908139	0.0772223	0.11105	0.104713	0.0955368	0.139405	0.144813	0.127769	0.152947	0.0857255	0.100163	0.0964275	0.153369	0.028998	0.0251098	0.0213141	0.0377158	0.0274927	0.0192865	0.0479118	0.0706982	0.0312472	0.0540797	0.0372209	0.0811902	0.023107	0.0350729	0.0221261	0.0416322	0.0358041	0.0308623	0.0469838	0.0564698	4.073165	0.280501	0.291744	0.0915451	0.33621	3.393532
5830	-14780.8	-14791.5	10.7633	0.116312	0.0922141	0.0760039	0.0978047	0.127137	0.0766881	0.113949	0.0892147	0.0927174	0.175814	0.0744908	0.0694326	0.112092	0.087461	0.0947965	0.116162	0.149892	0.146872	0.121917	0.0638543	0.0748837	0.0831013	0.166282	0.0222037	0.0392732	0.0292545	0.0549104	0.0312972	0.0359741	0.0825625	0.0555405	0.0322084	0.0530458	0.0376263	0.0811902	0.00988463	0.0460815	0.0354099	0.0183351	0.0451002	0.0318382	0.0323439	0.048167	4.410675	0.280206	0.295195	0.0983705	0.326228	3.24134
5840	-14767.2	-14777.7	10.4993	0.153135	0.097239	0.113771	0.09476	0.10307	0.0904566	0.132955	0.0759614	0.10102	0.172263	0.0779651	0.0824155	0.122719	0.108066	0.0976541	0.11475	0.13215	0.110865	0.112568	0.0683291	0.109936	0.0805965	0.167018	0.0261772	0.0281413	0.0253342	0.0426425	0.0206478	0.0377411	0.0500403	0.051315	0.0176054	0.0732318	0.0333668	0.103184	0.0154101	0.0360696	0.0178538	0.0286784	0.0287839	0.027196	0.0314051	0.0601631	4.288966	0.283843	0.297088	0.0990991	0.31997	3.274649
5850	-14761.8	-14771.8	10.0084	0.152666	0.0856986	0.107291	0.0839863	0.116551	0.0822116	0.137198	0.0841312	0.116855	0.198932	0.0720462	0.075951	0.101197	0.0882506	0.124987	0.151538	0.142155	0.131223	0.128035	0.084901	0.0859403	0.0787744	0.17312	0.0351379	0.023962	0.0255909	0.0258661	0.0352787	0.0177502	0.064318	0.0452644	0.0194066	0.0518377	0.0302969	0.0878312	0.0163145	0.0348435	0.0320771	0.0272182	0.0437928	0.033815	0.0391211	0.0534401	3.897329	0.274245	0.285024	0.103878	0.336853	3.346803
5860	-14772.9	-14782.3	9.41388	0.137924	0.0940713	0.0803553	0.0884716	0.114887	0.0822116	0.125982	0.0792946	0.102032	0.179647	0.0928307	0.0635195	0.110047	0.107499	0.113706	0.130352	0.161841	0.137702	0.116384	0.0815588	0.0968289	0.0952113	0.185683	0.0364587	0.0275339	0.0352808	0.0406851	0.0223019	0.0219067	0.0568683	0.0594647	0.0160814	0.0503325	0.0302969	0.117636	0.0285603	0.046707	0.042574	0.0290855	0.0423926	0.0267966	0.0433574	0.0538383	3.898243	0.275451	0.309011	0.097477	0.318061	3.406198
5870	-14766.6	-14775.8	9.23009	0.124241	0.1086	0.108462	0.1043	0.140656	0.0646198	0.12205	0.0729859	0.102032	0.205364	0.090265	0.0994063	0.107747	0.0978457	0.111393	0.146921	0.13246	0.124653	0.116013	0.0915087	0.0918635	0.0823864	0.18783	0.0175713	0.0175425	0.0226306	0.0401493	0.0271848	0.0356627	0.0515471	0.0707218	0.0172531	0.0652315	0.0405955	0.0998529	0.0224024	0.0364143	0.035699	0.0189245	0.0456105	0.0230957	0.0395259	0.0487748	4.143397	0.285674	0.287225	0.097657	0.329444	3.409994
5880	-14768.2	-14777.8	9.56804	0.14925	0.0864082	0.117562	0.100513	0.117964	0.081485	0.13313	0.0717949	0.117639	0.174984	0.0698346	0.0930977	0.0997793	0.131513	0.120854	0.121728	0.13246	0.114692	0.130113	0.0768296	0.087922	0.0805402	0.158536	0.041332	0.0483571	0.0333516	0.0459752	0.0306752	0.0206027	0.0654819	0.0472923	0.0118721	0.0579812	0.0405955	0.089524	0.026349	0.0463213	0.0294239	0.0240916	0.0409838	0.0222571	0.0454576	0.0605361	3.794874	0.275524	0.28116	0.101117	0.342199	3.39709
5890	-14778.1	-14788.6	10.4096	0.148413	0.101292	0.109322	0.0958714	0.115122	0.0531851	0.135689	0.0883669	0.07533	0.199334	0.0799083	0.0762037	0.0976985	0.0770813	0.126495	0.141733	0.130409	0.128544	0.135719	0.0646765	0.0961519	0.0825763	0.181692	0.0273952	0.0230765	0.0141171	0.0372874	0.033449	0.0190638	0.0630088	0.0623544	0.0217617	0.0430376	0.0320116	0.0779104	0.0299511	0.0497012	0.0307307	0.0371259	0.0497396	0.0237651	0.0191736	0.071593	3.890909	0.282138	0.28704	0.101101	0.329721	3.307068
5900	-14776.8	-14785.8	8.94543	0.185584	0.0884836	0.115162	0.0993951	0.100907	0.0569851	0.148135	0.0684915	0.0932399	0.179093	0.0882622	0.0738135	0.105574	0.105917	0.0975054	0.156065	0.140244	0.131664	0.144773	0.0797445	0.0950569	0.0889919	0.204214	0.0236116	0.02093	0.0343408	0.0429909	0.0323493	0.045459	0.064798	0.049018	0.0161822	0.0430376	0.0345165	0.11446	0.0171801	0.0460736	0.0342125	0.0308424	0.0434127	0.0301792	0.0185659	0.0547934	4.044929	0.276914	0.28972	0.0926914	0.340675	3.444255
5910	-14778.7	-14788.4	9.7119	0.141201	0.0908982	0.101306	0.100285	0.101084	0.0609841	0.11335	0.060032	0.0953545	0.216655	0.069772	0.0901798	0.107605	0.123509	0.0946091	0.136537	0.143147	0.110618	0.13042	0.0634369	0.109065	0.0821148	0.223435	0.0406298	0.0183813	0.0229708	0.0420376	0.0236763	0.0347973	0.0480159	0.0646707	0.0259718	0.048848	0.0355577	0.122245	0.0164474	0.0313066	0.0519011	0.0238733	0.0355685	0.0193265	0.0442346	0.0547934	3.990457	0.288632	0.288626	0.0970841	0.325658	3.37085
5920	-14767.9	-14777.8	9.91227	0.148152	0.112193	0.109566	0.102788	0.110193	0.093674	0.143751	0.0717128	0.108978	0.16594	0.086836	0.0846223	0.115568	0.0992522	0.103889	0.164766	0.124754	0.11574	0.119609	0.061735	0.0907306	0.0983953	0.159544	0.0277691	0.0257438	0.0258246	0.0350569	0.0388669	0.0271035	0.0567431	0.0546145	0.0239513	0.0434425	0.0420576	0.0986788	0.0176051	0.0447385	0.0259145	0.0326511	0.0384122	0.0212625	0.0577818	0.0328218	3.782455	0.269823	0.291533	0.101767	0.336878	3.363431
5930	-14769.4	-14779.5	10.1096	0.121237	0.0954439	0.10945	0.0938973	0.116618	0.079248	0.124094	0.0629504	0.103727	0.199978	0.0726377	0.104536	0.107317	0.107929	0.110314	0.148713	0.140175	0.11829	0.139043	0.0880941	0.0848034	0.0768393	0.168249	0.0239106	0.041272	0.0283016	0.0260196	0.0337099	0.0205556	0.0582032	0.0562721	0.0217637	0.048914	0.0337747	0.0747569	0.0332208	0.0231689	0.0396409	0.0206623	0.034055	0.0266622	0.0351494	0.0619065	4.256131	0.274043	0.288997	0.101341	0.335618	3.315505
5940	-14770.9	-14780.5	9.60397	0.165726	0.0957969	0.10945	0.0924039	0.116559	0.0713242	0.123881	0.0789386	0.10102	0.172137	0.065755	0.0802421	0.0863463	0.114968	0.105867	0.163732	0.118521	0.136737	0.123047	0.0806478	0.0734733	0.0848384	0.204393	0.016579	0.0361076	0.0255234	0.042511	0.0372456	0.036561	0.0665227	0.0667139	0.0170623	0.0537819	0.0239266	0.095497	0.0241777	0.0395274	0.0209042	0.0261301	0.0472301	0.0238463	0.0427409	0.0743052	3.97281	0.275024	0.310495	0.0917616	0.322719	3.382699
5950	-14769.1	-14779	9.83628	0.140881	0.10223	0.111194	0.0780032	0.110977	0.0725284	0.121799	0.0873004	0.101424	0.203989	0.0699097	0.0889281	0.109555	0.114263	0.0821219	0.155925	0.109477	0.105979	0.130794	0.0865446	0.100917	0.0826167	0.206841	0.0357661	0.0378962	0.0172875	0.0391476	0.0300353	0.0279676	0.0575883	0.0511134	0.0170623	0.0627604	0.027874	0.077471	0.0296738	0.039012	0.0311673	0.0265652	0.0414209	0.0216827	0.0494864	0.0607632	4.03197	0.28276	0.284176	0.0969535	0.33611	3.35594
5960	-14771.2	-14781.5	10.3002	0.142639	0.0923	0.117497	0.0943614	0.142217	0.0767674	0.118976	0.0723771	0.0922915	0.168751	0.0752719	0.0849482	0.109528	0.0982129	0.119207	0.135481	0.122325	0.0984009	0.124242	0.0896764	0.0734064	0.0895719	0.164756	0.0308137	0.0282202	0.0334374	0.0376239	0.0389914	0.0384458	0.0632261	0.0637909	0.0276952	0.0445312	0.0237488	0.0947041	0.0193977	0.0352549	0.0346333	0.0406229	0.033975	0.0208789	0.0572892	0.0475427	3.890657	0.275784	0.289897	0.110805	0.323513	3.31803
5970	-14776.6	-14787.5	10.8693	0.133257	0.0973067	0.101968	0.117136	0.109372	0.108845	0.118976	0.0649107	0.0859146	0.146331	0.0652796	0.100479	0.102201	0.104144	0.115608	0.118266	0.120873	0.111418	0.136955	0.0665046	0.0766076	0.0866201	0.179968	0.0282573	0.0367007	0.0215127	0.0442121	0.0314396	0.0246599	0.0537315	0.0517909	0.0120515	0.0526272	0.0225766	0.0867192	0.0235097	0.0618731	0.0193028	0.0415158	0.0466311	0.0420817	0.041241	0.0390034	4.070189	0.288039	0.266029	0.108886	0.337046	3.250379
5980	-14771.9	-14781.3	9.41538	0.147864	0.103338	0.11609	0.0909288	0.121167	0.0725812	0.126033	0.0845022	0.103419	0.187641	0.0716731	0.0872968	0.100238	0.10503	0.13607	0.122561	0.141709	0.134232	0.129465	0.0776374	0.0904184	0.0815517	0.180441	0.0281394	0.0270154	0.0107144	0.0292695	0.0291694	0.0505462	0.0699909	0.0336232	0.0300268	0.0581305	0.0240322	0.0905628	0.0187111	0.0381212	0.0330734	0.0174478	0.0548571	0.0415026	0.0406801	0.0697411	3.878524	0.262378	0.289464	0.107885	0.340272	3.407244
5990	-14770.3	-14779.4	9.1147	0.151765	0.105711	0.106123	0.0835576	0.118609	0.0689535	0.132917	0.0771318	0.104546	0.217194	0.0891509	0.0834771	0.0941075	0.0991774	0.158115	0.133071	0.150652	0.119968	0.149421	0.0631709	0.0918718	0.083131	0.177287	0.0204253	0.0333812	0.0300865	0.0329191	0.0299393	0.0355411	0.0547425	0.0671162	0.0310809	0.0386949	0.0354813	0.0844792	0.0144271	0.0351837	0.0290807	0.0319812	0.04285	0.0281313	0.0298718	0.0649004	4.009693	0.277851	0.298402	0.100073	0.323673	3.429422
6000	-14774.7	-14784.7	10.0367	0.151765	0.0958076	0.138365	0.0835576	0.118609	0.0772532	0.116106	0.088502	0.0814494	0.18638	0.0879984	0.0696199	0.118244	0.123679	0.125443	0.115575	0.135664	0.100251	0.115876	0.099807	0.0884437	0.0974467	0.163577	0.0186563	0.0244146	0.0208406	0.0418915	0.0328884	0.0324335	0.0459014	0.0562858	0.0360095	0.0551868	0.0406264	0.0914579	0.00757052	0.0288542	0.0360924	0.0224849	0.0509369	0.0198162	0.034364	0.0712572	3.841186	0.273336	0.294115	0.0924077	0.340141	3.347388
6010	-14781.8	-14791.3	9.4435	0.139817	0.0871478	0.118281	0.0814579	0.100957	0.104265	0.159077	0.0850424	0.116257	0.180084	0.096526	0.0780695	0.120067	0.123529	0.145921	0.146946	0.140399	0.110129	0.122503	0.0829538	0.102587	0.108253	0.149905	0.0116564	0.0298544	0.0296571	0.0271157	0.036474	0.0283421	0.0458582	0.0577207	0.0219846	0.041789	0.0295187	0.0967548	0.0130335	0.0415981	0.0129639	0.019572	0.0332079	0.0208458	0.0375323	0.0554143	4.10221	0.265236	0.274685	0.10271	0.357369	3.391068
6020	-14779.1	-14788.1	8.96801	0.14485	0.0986019	0.109398	0.112713	0.128059	0.0726501	0.0988401	0.0856119	0.0935347	0.152191	0.088945	0.0935511	0.0847631	0.130823	0.108031	0.169534	0.153761	0.107225	0.144516	0.0644276	0.0964977	0.100697	0.184038	0.0213702	0.0322233	0.0223356	0.0456099	0.0348749	0.0243924	0.0497527	0.062035	0.0223598	0.060237	0.0621216	0.0880169	0.00826564	0.035151	0.0334826	0.0282485	0.0495667	0.0480687	0.0368772	0.0479109	4.144101	0.264813	0.291855	0.100865	0.342468	3.436161
6030	-14772.2	-14781.5	9.32513	0.144443	0.117029	0.128963	0.0903316	0.113385	0.0743534	0.127389	0.111843	0.0976741	0.168439	0.0660833	0.0667996	0.0832198	0.101888	0.124661	0.133284	0.152341	0.143258	0.133535	0.0797086	0.0919107	0.0879038	0.186348	0.0317579	0.0279511	0.0252855	0.0256867	0.0432525	0.0322059	0.0474028	0.0556161	0.0258999	0.0553063	0.040145	0.0867351	0.0258868	0.0406673	0.0284187	0.0332424	0.0391613	0.0160698	0.0302055	0.0729631	4.005139	0.272357	0.297594	0.0990156	0.331034	3.40865
6040	-14765	-14774.4	9.34728	0.162554	0.0764045	0.101576	0.104451	0.123845	0.0874514	0.134112	0.0784378	0.0884886	0.185759	0.0726189	0.0889487	0.110579	0.104368	0.12064	0.140953	0.121178	0.119111	0.11967	0.0921084	0.0813444	0.0725423	0.192877	0.0191502	0.027524	0.0306597	0.0490741	0.0418485	0.0283231	0.0539857	0.0589793	0.0168403	0.068234	0.0416514	0.0953325	0.0200647	0.0414043	0.0390437	0.020313	0.0405402	0.0307593	0.0366081	0.0496102	4.287065	0.28348	0.289165	0.0973535	0.330001	3.389963
6050	-14770.8	-14780.6	9.76348	0.137683	0.104001	0.106731	0.115052	0.108727	0.083688	0.136496	0.0918317	0.101555	0.170637	0.0804843	0.11199	0.0824927	0.109074	0.111	0.129829	0.131743	0.117522	0.171388	0.0782869	0.0891357	0.0906547	0.17083	0.0192061	0.027959	0.0164062	0.0368432	0.0321634	0.0170496	0.0539857	0.0563823	0.0129014	0.0426504	0.0276943	0.118309	0.0190024	0.0395847	0.0234916	0.020313	0.0532986	0.0289578	0.0317823	0.0625525	3.896083	0.261113	0.295936	0.0975156	0.345435	3.371369
6060	-14771.3	-14781	9.70441	0.138188	0.0996618	0.127787	0.115052	0.120781	0.0668383	0.113904	0.0731279	0.0950738	0.167345	0.105008	0.0847093	0.100879	0.113313	0.101755	0.127565	0.149857	0.108692	0.126462	0.0991235	0.0748233	0.0803697	0.196055	0.0231914	0.026997	0.0240353	0.0281199	0.0308763	0.0345688	0.0689629	0.0586718	0.0100674	0.0452685	0.0273081	0.103362	0.0197351	0.0389281	0.0238917	0.0434086	0.0483394	0.0229336	0.0467294	0.0554241	4.064622	0.274242	0.291508	0.0938281	0.340422	3.367192
6070	-14775.6	-14784.5	8.86683	0.138188	0.0891556	0.118276	0.101615	0.115148	0.0850984	0.139891	0.0848301	0.10132	0.21028	0.0822296	0.116304	0.0894693	0.110818	0.132691	0.153052	0.125793	0.125098	0.127001	0.0770592	0.101047	0.0883057	0.175635	0.0260267	0.0226976	0.0315567	0.0364611	0.0366261	0.0142585	0.0654952	0.0425105	0.0261016	0.0513023	0.0225573	0.0853563	0.00518425	0.0385157	0.0292967	0.023522	0.055077	0.029403	0.0501994	0.062593	4.19964	0.268336	0.291071	0.0998051	0.340788	3.443046
6080	-14770.9	-14780.6	9.76853	0.124135	0.0841038	0.0879992	0.0976627	0.106068	0.0889765	0.148426	0.0812296	0.0903013	0.17682	0.0722123	0.100413	0.0918258	0.121538	0.116645	0.127028	0.144345	0.121514	0.15339	0.0756464	0.112824	0.0830347	0.169044	0.017565	0.0345942	0.0241931	0.0253731	0.0326057	0.0305341	0.042309	0.0654681	0.0308607	0.0704596	0.0248369	0.0912034	0.0220107	0.0313772	0.023952	0.0449047	0.0514964	0.0304557	0.0451849	0.0534552	3.943184	0.269734	0.29251	0.101017	0.336738	3.368021
6090	-14774.4	-14783.9	9.49686	0.135251	0.115986	0.086702	0.0933994	0.0949669	0.0872502	0.127637	0.0671475	0.0943663	0.176708	0.0885704	0.0771494	0.112346	0.139125	0.122895	0.150482	0.113846	0.120184	0.111885	0.0714398	0.10491	0.078987	0.182609	0.0280762	0.0483265	0.0363781	0.0451947	0.0290268	0.0405637	0.0694597	0.0703045	0.0114438	0.062681	0.0344032	0.0958745	0.0252375	0.0398391	0.0208837	0.0228476	0.0350825	0.0216054	0.0324368	0.0651716	4.052243	0.279762	0.296555	0.0991677	0.324515	3.388679
6100	-14773.5	-14783.7	10.2417	0.12661	0.0973118	0.100358	0.111258	0.104885	0.0873118	0.124103	0.0744275	0.110773	0.182044	0.0684612	0.0678335	0.110614	0.135077	0.09668	0.153676	0.119198	0.114756	0.146199	0.0797624	0.0835167	0.0811222	0.184882	0.0308326	0.0168335	0.0231862	0.0476462	0.0335031	0.0456196	0.0489093	0.0362056	0.0129304	0.0466237	0.0331876	0.0810307	0.0194858	0.0293308	0.0339892	0.0373548	0.0535557	0.0329253	0.036318	0.0679302	3.818761	0.278863	0.281063	0.105007	0.335067	3.328258
6110	-14777.4	-14787.4	10.0835	0.149929	0.0994941	0.101584	0.0858091	0.112028	0.0821857	0.115594	0.072556	0.0991925	0.195968	0.0765586	0.0963271	0.105801	0.120014	0.11708	0.146038	0.127649	0.0996761	0.108726	0.102339	0.09051	0.110247	0.179202	0.0416584	0.0159006	0.0338186	0.043807	0.0282719	0.0379572	0.0515749	0.0453842	0.0167999	0.0488916	0.0296024	0.0780549	0.0189301	0.0297288	0.0315644	0.0306631	0.0467736	0.0331038	0.0382117	0.0623344	3.602662	0.257809	0.28709	0.106444	0.348656	3.357539
6120	-14772.9	-14783.5	10.6448	0.139638	0.102438	0.119224	0.0832017	0.1009	0.0763017	0.12424	0.0980376	0.0894767	0.156924	0.0913734	0.0964977	0.108753	0.112172	0.0922331	0.146982	0.146278	0.11034	0.110856	0.0854881	0.0678786	0.0802927	0.182354	0.0420935	0.0181206	0.0177467	0.0314599	0.0249939	0.0272533	0.0640269	0.0545902	0.0306065	0.0457561	0.0278738	0.0918471	0.0149506	0.0387707	0.0409094	0.0272568	0.0398846	0.0289889	0.0434854	0.042901	4.026838	0.264608	0.292662	0.0980492	0.34468	3.275396
6130	-14772.7	-14782.7	9.95386	0.165474	0.0974416	0.102445	0.0810679	0.110904	0.0802581	0.126308	0.0926312	0.0843816	0.177505	0.0823669	0.0772194	0.118887	0.0966913	0.109927	0.146331	0.165575	0.130372	0.113127	0.0754174	0.0796025	0.0920426	0.223702	0.0210249	0.0293749	0.0298382	0.0465706	0.0338091	0.0103808	0.0596479	0.0624824	0.0221859	0.0588018	0.0314153	0.0743377	0.0201971	0.0352127	0.0251982	0.0329427	0.0275695	0.00866976	0.028798	0.0563507	4.026838	0.292416	0.277337	0.0951819	0.335064	3.344486
6140	-14774.2	-14783.6	9.43319	0.133417	0.0927621	0.111444	0.0743741	0.125649	0.102702	0.125581	0.0999497	0.0828815	0.187417	0.114999	0.0820739	0.127381	0.100006	0.112455	0.13469	0.131281	0.122183	0.116396	0.0817935	0.0912403	0.0793395	0.178345	0.0367156	0.0307016	0.0194843	0.0272922	0.0315872	0.0285684	0.0478176	0.0401253	0.0204545	0.0471724	0.0217069	0.105396	0.0234887	0.0344977	0.0266524	0.0299579	0.0455138	0.0344606	0.0396867	0.0847303	4.234918	0.275877	0.286324	0.102633	0.335166	3.38437
6150	-14768.3	-14777.7	9.43154	0.145246	0.108589	0.111444	0.101477	0.118363	0.0840946	0.145581	0.0702819	0.0991197	0.18717	0.0905472	0.0788213	0.113246	0.0941552	0.111565	0.15626	0.127574	0.108798	0.123789	0.0806452	0.0732916	0.0827522	0.176798	0.0385305	0.0143044	0.0285506	0.0413248	0.0282578	0.0449867	0.0590779	0.0587193	0.0346232	0.02857	0.0287577	0.101881	0.0230925	0.0677476	0.0282021	0.0236	0.0499207	0.02482	0.043295	0.0428454	3.959885	0.278443	0.2889	0.0986372	0.33402	3.400716
6160	-14774.5	-14784.4	9.82903	0.130377	0.0822558	0.106937	0.100066	0.101988	0.0789102	0.139529	0.0611221	0.114971	0.200513	0.0723236	0.0981175	0.11238	0.106621	0.113637	0.158729	0.120206	0.11194	0.117381	0.0658024	0.0740452	0.0816013	0.173778	0.0241844	0.0194703	0.0230763	0.0407946	0.0297011	0.0395573	0.0590779	0.0486367	0.0200367	0.045174	0.0239596	0.125433	0.0130688	0.0577406	0.0291849	0.0249542	0.0417904	0.02482	0.047351	0.0842335	4.222976	0.269373	0.289951	0.104443	0.336233	3.345476
6170	-14764.6	-14774.9	10.2664	0.151916	0.0992971	0.101145	0.108856	0.116103	0.0869149	0.112715	0.0883745	0.0914329	0.174716	0.0823056	0.072505	0.10331	0.118718	0.113962	0.106518	0.145145	0.114342	0.137102	0.0706593	0.0809092	0.0659537	0.167491	0.0373008	0.0357381	0.0163187	0.0307063	0.0272475	0.0269616	0.0519635	0.0543338	0.0153172	0.0589094	0.0313783	0.0826809	0.0186709	0.063451	0.0256359	0.0324603	0.0458059	0.0312725	0.0485328	0.0608173	4.151459	0.276356	0.291506	0.0959399	0.336199	3.305895
6180	-14773.2	-14783.5	10.3286	0.130474	0.102987	0.0980046	0.078756	0.105067	0.084263	0.133859	0.0691084	0.0997672	0.176208	0.0964521	0.0733977	0.0793842	0.109158	0.130004	0.12316	0.157077	0.136126	0.133099	0.0964684	0.0884952	0.0846219	0.167491	0.0288482	0.0277242	0.0272192	0.0374189	0.0327426	0.0211511	0.0476664	0.0428351	0.0277292	0.0491585	0.0227982	0.0986861	0.0331212	0.0419393	0.0318547	0.0291292	0.0432058	0.0227809	0.0356547	0.0617778	3.862959	0.258288	0.283089	0.103368	0.355255	3.316872
6190	-14769.8	-14780.3	10.4577	0.14424	0.103289	0.1201	0.0746302	0.115818	0.0899947	0.126451	0.0761813	0.104659	0.176208	0.0807337	0.0886794	0.117455	0.109158	0.128003	0.134783	0.132757	0.128406	0.124496	0.0766989	0.0790466	0.0940128	0.174246	0.0174274	0.0334335	0.0165893	0.0430657	0.0397824	0.0242104	0.0622374	0.053231	0.0117817	0.0736369	0.0181627	0.0941756	0.0116156	0.0300494	0.0213717	0.0165095	0.033513	0.023351	0.0345303	0.053383	3.73047	0.281421	0.29622	0.0991933	0.323165	3.312103
6200	-14779.3	-14789.6	10.2235	0.135521	0.110741	0.0895824	0.0826135	0.114963	0.0750987	0.125922	0.0843193	0.0914334	0.137488	0.106914	0.0796525	0.120614	0.0955238	0.113585	0.149728	0.142816	0.117666	0.145296	0.0859211	0.0935589	0.0920756	0.161593	0.0186296	0.03374	0.0169222	0.0484808	0.0411345	0.0289903	0.0526969	0.0739895	0.0143918	0.0550771	0.0183526	0.088038	0.0287271	0.0383867	0.0165996	0.0340537	0.0267156	0.0298245	0.0458048	0.0579399	3.966589	0.264132	0.283876	0.102315	0.349677	3.321122
6210	-14767.5	-14776.6	9.13309	0.150979	0.105732	0.099188	0.105051	0.102817	0.0888041	0.125922	0.0811829	0.108399	0.150043	0.0759599	0.0802312	0.104378	0.110497	0.106842	0.122616	0.167121	0.123093	0.13912	0.0676995	0.0962935	0.0835604	0.205321	0.030955	0.0236608	0.0314796	0.0408343	0.0296186	0.0227618	0.0655147	0.0573858	0.0198243	0.0642438	0.0396044	0.102956	0.0213963	0.0389493	0.0282616	0.0385929	0.0335776	0.0330427	0.0448421	0.0597745	4.000553	0.269976	0.289029	0.101292	0.339703	3.428128
6220	-14776.4	-14786.3	9.87947	0.148944	0.0788616	0.100514	0.0962072	0.112284	0.0996144	0.147613	0.0740194	0.111794	0.212862	0.0762269	0.0662436	0.0862519	0.0987768	0.112316	0.115814	0.160851	0.103502	0.143923	0.0586963	0.0794058	0.101783	0.200359	0.0308012	0.0250162	0.0278298	0.0275157	0.0245834	0.0289362	0.0621793	0.0573858	0.0231712	0.0628618	0.0273626	0.0858881	0.0116304	0.0432657	0.0301654	0.0133095	0.0428676	0.0349489	0.0448421	0.0593525	4.046201	0.262581	0.302256	0.102106	0.333056	3.350776
6230	-14775.5	-14785.1	9.64266	0.158893	0.117715	0.0996228	0.114331	0.133633	0.0804377	0.134168	0.0802841	0.099096	0.164896	0.0904346	0.114779	0.100666	0.105427	0.0893763	0.131828	0.119579	0.147284	0.147112	0.0836725	0.0873121	0.0689471	0.187611	0.0131647	0.0280188	0.0249472	0.0347184	0.0327309	0.0259959	0.0644294	0.0536146	0.0153254	0.0586952	0.0345159	0.0797779	0.0126561	0.033441	0.021573	0.0232901	0.0342474	0.0247752	0.0561354	0.0363003	4.199723	0.281079	0.284008	0.0901983	0.344715	3.365458
