Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
1720	-15795.6	-15808.6	12.978	0.120869	0.104776	0.106499	0.0896938	0.1233	0.0766798	0.112807	0.0692589	0.0900868	0.187727	0.07679	0.0832531	0.0943965	0.103399	0.114173	0.111037	0.125678	0.125347	0.133474	0.0758045	0.0917371	0.074524	0.155115	0.0251145	0.0314049	0.0334973	0.0341475	0.0511023	0.0367653	0.0204224	0.0411635	0.0316759	0.0549463	0.0389186	0.0253436	0.0888104	0.0293942	0.0174821	0.0508621	0.0501959	0.0198754	0.0218538	0.0417115	3.191111
1730	-15798	-15811.1	13.0247	0.133474	0.11272	0.10136	0.0902788	0.126169	0.0674712	0.154769	0.0844425	0.0788539	0.162173	0.0826452	0.0819185	0.0930138	0.102069	0.113142	0.131697	0.115896	0.111339	0.134575	0.0740277	0.0901308	0.0817808	0.166097	0.0416382	0.0151522	0.0415131	0.0308791	0.0624074	0.028107	0.0143208	0.0328466	0.0316759	0.0331731	0.0334373	0.0178309	0.0772268	0.0363623	0.0170382	0.0404439	0.0485615	0.0167345	0.0312697	0.04578	3.186442
1740	-15809.4	-15821.7	12.3528	0.144581	0.104004	0.10674	0.108989	0.108696	0.0784504	0.102094	0.0972872	0.0837747	0.189209	0.0653705	0.0927028	0.113726	0.0947673	0.0894643	0.114442	0.12689	0.127932	0.115625	0.0862057	0.0822569	0.0966988	0.186099	0.0391883	0.0298819	0.0328467	0.0298265	0.0465467	0.0267184	0.0171113	0.0457492	0.0266914	0.0441978	0.0500211	0.033218	0.0815819	0.0176777	0.0277623	0.0369708	0.0477824	0.0136489	0.028724	0.0614829	3.253633
1750	-15807	-15820.2	13.1983	0.10659	0.0919848	0.0968398	0.0976124	0.143609	0.0623873	0.0962958	0.085731	0.102561	0.164224	0.0696301	0.0982161	0.0983069	0.0834212	0.116401	0.146803	0.130686	0.123428	0.122438	0.0753913	0.0868259	0.0728097	0.156408	0.0479079	0.0214651	0.0400015	0.0201863	0.050171	0.0244474	0.0238656	0.0506575	0.0349851	0.0419989	0.0226409	0.035434	0.0862676	0.0258357	0.0290147	0.0439211	0.057606	0.0149674	0.0256454	0.0434567	3.169078
1760	-15803.3	-15815.7	12.4476	0.132747	0.110899	0.0770789	0.0953852	0.114727	0.106776	0.117653	0.078933	0.110454	0.187862	0.0779791	0.104113	0.0835835	0.10215	0.105542	0.142889	0.120165	0.0932706	0.120285	0.0801541	0.0817839	0.0835767	0.160027	0.0499017	0.0412474	0.0340248	0.0414736	0.0550896	0.0304848	0.0204513	0.0307588	0.0336953	0.0521585	0.0368192	0.0175554	0.0867502	0.0311192	0.0209735	0.0405813	0.0465114	0.0104654	0.0298582	0.0461937	3.244146
1770	-15817.3	-15829.8	12.5036	0.125467	0.110899	0.0835213	0.0841712	0.116933	0.0741851	0.118728	0.0952112	0.100274	0.146866	0.0974804	0.0627463	0.0813084	0.0930284	0.114879	0.123916	0.134982	0.12324	0.116955	0.0720645	0.114142	0.0808038	0.182283	0.0354633	0.0363685	0.0404236	0.0564693	0.0337867	0.0485623	0.017921	0.0259199	0.0376752	0.0490248	0.0285932	0.0283336	0.0870129	0.0353226	0.0189813	0.0463281	0.0565076	0.0310934	0.0378533	0.032824	3.238549
1780	-15808.6	-15821.1	12.4692	0.107677	0.106289	0.0969815	0.0978943	0.129072	0.0848446	0.126902	0.0730257	0.0995932	0.158236	0.0864762	0.0921236	0.0791474	0.0855521	0.0977619	0.128317	0.116051	0.108973	0.117131	0.0956636	0.121453	0.0683289	0.168296	0.0440469	0.0225501	0.0355825	0.054389	0.0544145	0.0467633	0.020773	0.0328197	0.0196895	0.0490665	0.0359918	0.0323421	0.0852538	0.0378825	0.0363165	0.0417028	0.0456816	0.00758996	0.036521	0.0568212	3.241989
1790	-15807.4	-15819.8	12.3941	0.119648	0.109999	0.0969815	0.119275	0.0958042	0.0889357	0.1289	0.0835585	0.103117	0.151813	0.0912356	0.0804516	0.0791911	0.0867868	0.116726	0.139984	0.122169	0.119996	0.108933	0.100914	0.0871442	0.0941202	0.15485	0.0419319	0.0307971	0.0273152	0.0500662	0.0526568	0.0377568	0.0211729	0.0406955	0.0259388	0.0717991	0.0199826	0.0258853	0.0868794	0.0394992	0.0193532	0.0300777	0.0477815	0.0118984	0.036521	0.0509607	3.249503
1800	-15806	-15818.2	12.1979	0.139405	0.0936342	0.107178	0.0907841	0.134172	0.0667733	0.146866	0.0695472	0.109702	0.142856	0.0720936	0.0898252	0.0988206	0.0993505	0.112811	0.144806	0.131824	0.132196	0.122524	0.0808558	0.0900452	0.0874991	0.16288	0.0376257	0.0238673	0.0215577	0.0227262	0.0552749	0.0381814	0.00976558	0.0302472	0.0316863	0.0471151	0.0205066	0.0315142	0.0826826	0.0394992	0.0323168	0.0492904	0.0552947	0.017425	0.0293763	0.0667156	3.269119
1810	-15807	-15819.6	12.5939	0.11368	0.0884611	0.100492	0.117804	0.113646	0.0861733	0.112988	0.0715386	0.117994	0.147027	0.0632901	0.109605	0.107529	0.0953878	0.115947	0.134434	0.107298	0.114795	0.148855	0.0839313	0.0777384	0.089115	0.174894	0.0325931	0.0204193	0.039511	0.0265758	0.0442486	0.0368757	0.00946773	0.0431164	0.03287	0.0563758	0.0232206	0.0216685	0.0911583	0.0442468	0.0255643	0.0332901	0.0633805	0.017425	0.0274903	0.0473923	3.229514
1820	-15805.7	-15819	13.3297	0.119375	0.0926968	0.0924006	0.105638	0.105989	0.0695432	0.126971	0.0685352	0.113266	0.16109	0.099277	0.0668179	0.0974838	0.0893279	0.114052	0.123976	0.132516	0.108142	0.112525	0.0990681	0.0676051	0.0902029	0.152267	0.0441365	0.0186944	0.0387332	0.0257745	0.0597449	0.0385223	0.0207281	0.0542656	0.0282853	0.0360234	0.0211488	0.0284831	0.0686562	0.0500811	0.0207925	0.0460137	0.0586515	0.0143486	0.0224914	0.0515966	3.155937
1830	-15805.9	-15818.9	12.9529	0.114466	0.0871492	0.110222	0.0950034	0.130091	0.0928806	0.121625	0.0635609	0.0997809	0.17756	0.0868738	0.0788112	0.0837575	0.0957465	0.104449	0.116029	0.153864	0.119286	0.120834	0.0638655	0.0741679	0.0785944	0.176761	0.0395017	0.0272883	0.0307679	0.0295662	0.0701863	0.0331508	0.0149901	0.0524369	0.0312321	0.0424007	0.0208936	0.0276488	0.0808344	0.0395637	0.0274819	0.0352328	0.0546661	0.0298691	0.0282383	0.0322851	3.193614
1840	-15806	-15818.4	12.417	0.13243	0.0981912	0.101603	0.103261	0.103407	0.0800872	0.121625	0.0893609	0.108777	0.181057	0.0808688	0.105497	0.100701	0.106033	0.0987565	0.128076	0.136946	0.128246	0.138099	0.0586315	0.0878418	0.0740834	0.157145	0.035457	0.0253184	0.0148331	0.0354991	0.0629718	0.0450094	0.0203594	0.038596	0.0169797	0.0418532	0.0295639	0.031436	0.0639436	0.0243698	0.0314208	0.0481041	0.0651854	0.0208006	0.0260654	0.0487195	3.247211
1850	-15810.5	-15822.6	12.0646	0.164265	0.0819165	0.108595	0.0939226	0.111386	0.0927913	0.108494	0.0816565	0.105446	0.176951	0.0699267	0.102718	0.106617	0.0769241	0.112624	0.123899	0.12825	0.109918	0.149321	0.0654769	0.0878823	0.0831564	0.154275	0.0427127	0.0395096	0.0251864	0.0481591	0.0562821	0.0299742	0.0194422	0.0355065	0.0266002	0.0538648	0.0300751	0.0308465	0.0576183	0.0437812	0.0252881	0.0437236	0.0450706	0.0384643	0.0376488	0.056277	3.282445
1860	-15815.6	-15827.2	11.5786	0.15217	0.125208	0.0921129	0.0939226	0.113821	0.0846742	0.134401	0.0845717	0.117306	0.158093	0.0701668	0.098184	0.11177	0.103114	0.107939	0.141895	0.114176	0.132962	0.137683	0.0812389	0.09646	0.0909035	0.180069	0.0497818	0.0264146	0.0437957	0.0356237	0.0552228	0.0628689	0.021194	0.0392686	0.0403812	0.0313658	0.0162823	0.0151793	0.0492325	0.0355737	0.0189468	0.0379968	0.0386753	0.0139469	0.0258051	0.0506449	3.331046
1870	-15810.7	-15822.5	11.7636	0.120453	0.100264	0.112181	0.111377	0.0913923	0.0600125	0.121046	0.0788397	0.0962451	0.163786	0.097268	0.0937903	0.121906	0.114363	0.104262	0.131407	0.144831	0.130864	0.116084	0.0825712	0.0924433	0.0896238	0.156886	0.0544724	0.0244413	0.045475	0.0452089	0.0543976	0.0326019	0.012189	0.046584	0.0343337	0.0282982	0.0389879	0.0231757	0.0853485	0.0367344	0.022435	0.0425743	0.0568043	0.0290352	0.0222875	0.0452695	3.31255
1880	-15817.6	-15829.3	11.7347	0.0974075	0.125026	0.111086	0.105922	0.0983929	0.105787	0.150668	0.0833826	0.0917553	0.168332	0.0934622	0.0894779	0.106203	0.0870004	0.113883	0.119491	0.111849	0.114904	0.121293	0.0805819	0.0720043	0.0991301	0.179746	0.037977	0.0222776	0.0432945	0.0411838	0.0447417	0.0406452	0.0493737	0.030787	0.0127085	0.0564181	0.0221146	0.0326185	0.121776	0.0322921	0.0236457	0.0460584	0.0514569	0.0170185	0.0207965	0.0414694	3.31544
1890	-15806.6	-15819.4	12.7672	0.121915	0.0860595	0.111324	0.105922	0.0985329	0.098123	0.116186	0.0735487	0.118903	0.162746	0.0930165	0.0891718	0.0836986	0.093464	0.111191	0.133275	0.12358	0.113277	0.103834	0.0905077	0.0743968	0.0925723	0.171591	0.0546951	0.0239073	0.0272699	0.0412042	0.05455	0.0326922	0.0291203	0.0324037	0.0168799	0.0578519	0.0429983	0.0339649	0.0715038	0.0415545	0.020051	0.0332862	0.0514569	0.00540564	0.0348298	0.0397239	3.212186
1900	-15800.6	-15813.2	12.6061	0.122652	0.0925656	0.10002	0.0898672	0.133234	0.0833482	0.118613	0.0938493	0.0974099	0.17042	0.0815701	0.0884886	0.0946662	0.0913875	0.099696	0.122318	0.115434	0.11229	0.0979322	0.0921437	0.09043	0.0838824	0.161551	0.0388218	0.0304543	0.0418406	0.0403229	0.0359646	0.0371597	0.0299244	0.0427564	0.0488633	0.0597531	0.026011	0.0269436	0.0782415	0.0297765	0.0182716	0.0517113	0.0523898	0.0138719	0.0295554	0.0618925	3.228295
1910	-15802.4	-15815	12.5493	0.136894	0.0965855	0.085801	0.0978695	0.111754	0.103782	0.125792	0.079942	0.0998387	0.184837	0.0711832	0.0839148	0.0801143	0.112538	0.106598	0.126189	0.123062	0.104789	0.133545	0.0699291	0.0976359	0.0998518	0.189048	0.0457055	0.0217722	0.0218281	0.0325763	0.054494	0.0380552	0.0231698	0.03089	0.00888231	0.0504283	0.0157987	0.024403	0.0710736	0.0427449	0.0229687	0.0455597	0.0503942	0.0321679	0.0253866	0.0541877	3.233981
1920	-15804.1	-15816.4	12.2841	0.126962	0.125986	0.107776	0.107928	0.111754	0.0811278	0.146826	0.0778131	0.0949755	0.161656	0.0835679	0.0863516	0.106629	0.0969059	0.118058	0.136006	0.0976141	0.109727	0.131181	0.0899544	0.06794	0.0888701	0.177618	0.0324054	0.0300368	0.0249652	0.0504787	0.0541627	0.0318891	0.0229042	0.0340328	0.0160471	0.0476959	0.0260589	0.017616	0.0825577	0.0415842	0.0357543	0.0548289	0.0318004	0.0186035	0.0188996	0.0549537	3.260502
1930	-15811	-15823.8	12.8031	0.131756	0.119737	0.102545	0.102112	0.111754	0.0938188	0.153547	0.0919498	0.0845078	0.171887	0.0809866	0.0828833	0.118724	0.0967054	0.114897	0.111354	0.105939	0.0974675	0.117236	0.0608462	0.0933938	0.0787528	0.162464	0.032946	0.0208667	0.0283049	0.0324624	0.0560984	0.0464507	0.0216639	0.0307528	0.00655548	0.0587216	0.0474152	0.0402282	0.0652153	0.0340974	0.0221046	0.0406975	0.0317689	0.0248369	0.0195669	0.0625816	3.2086
1940	-15797.2	-15809.3	12.1054	0.131756	0.104465	0.109288	0.110635	0.106584	0.0773588	0.135323	0.0871179	0.0948836	0.165506	0.0767691	0.0862865	0.0820566	0.0958215	0.109494	0.150739	0.139858	0.117812	0.115919	0.0725333	0.0859985	0.0940675	0.174468	0.0482313	0.0286748	0.0381944	0.0229646	0.0504795	0.0398168	0.0339078	0.031409	0.0253922	0.0421983	0.0315282	0.0183589	0.0866888	0.0376606	0.0261868	0.0471982	0.0441386	0.0203407	0.0171774	0.0630834	3.278371
1950	-15808.3	-15821.4	13.114	0.109813	0.0973435	0.106005	0.0725818	0.115719	0.0814082	0.14211	0.0646823	0.106776	0.159513	0.0920701	0.0988021	0.101206	0.0920764	0.107513	0.140094	0.138751	0.118529	0.118235	0.0760223	0.0934915	0.0750546	0.147571	0.0319317	0.034279	0.0253773	0.0283719	0.0393051	0.0544161	0.0223875	0.0499087	0.0215579	0.0504574	0.024488	0.0259063	0.0719178	0.0310582	0.00985208	0.0367574	0.0568855	0.0207312	0.0391142	0.0474418	3.177511
1960	-15803.1	-15816.2	13.0842	0.124793	0.0901696	0.0780495	0.127525	0.0901482	0.0876941	0.139389	0.0732095	0.0912095	0.156747	0.0912402	0.0867969	0.08827	0.0830579	0.112857	0.131414	0.135286	0.111319	0.109912	0.0746436	0.0813373	0.0801526	0.187654	0.0390901	0.0200102	0.0354801	0.0309162	0.0804839	0.0294184	0.0249219	0.0336709	0.0134199	0.0528452	0.038852	0.021538	0.0868523	0.0277038	0.0250902	0.0455318	0.0502633	0.0183224	0.0196194	0.0535795	3.180484
1970	-15796.5	-15808.9	12.4262	0.117428	0.115033	0.103034	0.0955692	0.122303	0.0865816	0.116209	0.077306	0.104312	0.162694	0.0811859	0.0818601	0.0852293	0.102451	0.122936	0.130667	0.134078	0.11307	0.133355	0.0822196	0.0956239	0.0850576	0.161505	0.0406843	0.0134163	0.0312698	0.0350667	0.0537126	0.0463955	0.0306799	0.0369303	0.0359003	0.0363014	0.0243534	0.0247878	0.0906946	0.0379746	0.0246158	0.0366154	0.0497913	0.0239862	0.0276451	0.0357562	3.246285
1980	-15804.5	-15817	12.5311	0.130802	0.0899012	0.109503	0.102567	0.11332	0.0865816	0.142331	0.0923865	0.0887325	0.170225	0.0826915	0.0959463	0.0956511	0.10095	0.110321	0.12919	0.121141	0.123875	0.12087	0.0714573	0.0784607	0.108501	0.189729	0.0402039	0.03207	0.0174158	0.0272414	0.0528191	0.0313958	0.0334444	0.0530504	0.0267953	0.053689	0.0343578	0.016123	0.0675567	0.0232125	0.00921162	0.0250971	0.045664	0.0203673	0.0270758	0.0438757	3.235801
1990	-15802.1	-15815.8	13.715	0.121489	0.132515	0.0853618	0.116717	0.110497	0.0865816	0.123865	0.0748704	0.106121	0.144756	0.0742847	0.0916423	0.102616	0.0814248	0.110422	0.120233	0.133165	0.100051	0.131367	0.0692833	0.0837682	0.103235	0.150215	0.0299404	0.0246323	0.0359144	0.022305	0.0472225	0.0335398	0.0252702	0.0335732	0.0200816	0.0439893	0.0255621	0.0272715	0.088791	0.0220821	0.0176446	0.0341788	0.0364825	0.0135974	0.0346604	0.046187	3.117406
2000	-15804	-15817.1	13.1083	0.149281	0.0968703	0.0960477	0.0986046	0.113382	0.0965357	0.109971	0.0816664	0.088729	0.15108	0.0795908	0.0833843	0.0951371	0.100781	0.110662	0.113954	0.124652	0.108681	0.121787	0.0787347	0.079263	0.0952431	0.133058	0.0499752	0.0162562	0.0286425	0.0446397	0.055486	0.0364008	0.0264339	0.0420383	0.020264	0.0436797	0.034648	0.0264532	0.0854392	0.0390435	0.0246599	0.0416789	0.0291924	0.0225001	0.0352511	0.0683052	3.178082
2010	-15804.2	-15816.5	12.271	0.134117	0.0944676	0.081922	0.11695	0.10762	0.0975427	0.117167	0.0834469	0.0839892	0.18157	0.0725013	0.077247	0.119433	0.0952695	0.129824	0.11488	0.139322	0.0968006	0.115942	0.0695072	0.0909434	0.081981	0.157361	0.041149	0.0378231	0.0410707	0.0295211	0.0553095	0.0338128	0.0384273	0.0338628	0.0231994	0.0617898	0.0302843	0.0367176	0.0837197	0.0271483	0.0194108	0.0546046	0.0339045	0.0330331	0.0330821	0.0541385	3.261813
2020	-15809.8	-15822.8	13.0334	0.117662	0.0977392	0.109249	0.0864923	0.11285	0.0877345	0.123245	0.0744274	0.0895942	0.17938	0.0770737	0.0757844	0.102842	0.090393	0.127758	0.129126	0.150988	0.124002	0.113756	0.0750352	0.0787662	0.0923582	0.138363	0.0353253	0.0304518	0.0366941	0.0129205	0.0446632	0.0230104	0.0313883	0.0226772	0.0230605	0.0578121	0.0217392	0.0450316	0.0717401	0.0271483	0.0258261	0.0627958	0.0461974	0.0279242	0.0339971	0.0505446	3.185568
2030	-15802.7	-15814.8	12.1213	0.110949	0.120808	0.0959603	0.0927286	0.119332	0.0790857	0.141765	0.0868576	0.110791	0.168363	0.0926494	0.0891846	0.0887011	0.0885976	0.100095	0.140812	0.123817	0.111595	0.129199	0.1033	0.0926828	0.117976	0.153247	0.0373581	0.0160211	0.0379263	0.0233154	0.0540514	0.034492	0.026985	0.0318021	0.0215254	0.0437374	0.0325075	0.0278225	0.0787931	0.0312307	0.0302718	0.0523927	0.0443121	0.0184231	0.0188931	0.0564149	3.276774
2040	-15813.2	-15826.8	13.596	0.131349	0.0816188	0.0951016	0.115219	0.100413	0.0767637	0.107383	0.0940536	0.10016	0.141931	0.102848	0.0832603	0.0887011	0.09342	0.106741	0.121308	0.109967	0.110644	0.138139	0.0668975	0.070341	0.103182	0.127414	0.0362084	0.0225698	0.0371973	0.0307776	0.0568986	0.0336445	0.033168	0.0442657	0.0292313	0.0649516	0.0245065	0.0247732	0.0631725	0.0310547	0.0203027	0.0412962	0.0567778	0.0152268	0.0418484	0.0545842	3.129311
2050	-15796.6	-15809.3	12.7507	0.113756	0.102811	0.0951016	0.109654	0.125093	0.0703309	0.131895	0.0648962	0.0945677	0.16805	0.0781439	0.0717419	0.104557	0.107163	0.106642	0.116914	0.122264	0.126509	0.12281	0.0773088	0.0953725	0.0775891	0.168602	0.0446145	0.024853	0.0437464	0.0242285	0.0548019	0.046916	0.0237438	0.0408423	0.0355166	0.0404791	0.0396158	0.0303102	0.0663338	0.0222737	0.0181143	0.054006	0.0533091	0.0210299	0.0247197	0.0526097	3.213836
2060	-15797.7	-15810.2	12.4941	0.145793	0.107452	0.0910705	0.108573	0.103937	0.0829446	0.122963	0.0934964	0.0993326	0.165456	0.0749181	0.0803753	0.0826287	0.0893563	0.11537	0.134598	0.113351	0.106274	0.124718	0.0793532	0.0971421	0.0942191	0.182335	0.0352616	0.0204807	0.0297304	0.0295831	0.0414239	0.0395196	0.023761	0.033321	0.0330833	0.0366882	0.0396158	0.0279203	0.0834519	0.0481553	0.0199918	0.0525082	0.0563879	0.0116618	0.0365926	0.0447006	3.239497
2070	-15809.8	-15822.4	12.5558	0.126417	0.0996242	0.0770064	0.108963	0.111721	0.099602	0.126325	0.079474	0.0869938	0.165456	0.0591579	0.0895693	0.109971	0.0736915	0.112128	0.137893	0.12988	0.115637	0.115949	0.0817303	0.0821111	0.0886788	0.162608	0.0403161	0.0243372	0.0417447	0.0279248	0.0513781	0.0329993	0.0252419	0.0457155	0.038565	0.078805	0.0418808	0.0275295	0.0694275	0.038992	0.028924	0.0454563	0.0454911	0.0127477	0.0400783	0.035187	3.233329
2080	-15801.7	-15815	13.3531	0.110931	0.125287	0.104078	0.107413	0.114135	0.0893532	0.121524	0.079474	0.090052	0.150004	0.0764918	0.0867963	0.0955679	0.0884028	0.113988	0.123721	0.113448	0.097064	0.101903	0.0714808	0.102683	0.0928184	0.159265	0.0483441	0.0319153	0.0196198	0.0294849	0.0544928	0.0353968	0.0152272	0.0437432	0.0226904	0.0500351	0.0310045	0.0406623	0.0720406	0.0443439	0.019022	0.0406738	0.0425686	0.0236933	0.0345641	0.0381896	3.153594
2090	-15797.3	-15809.8	12.5246	0.135617	0.101549	0.104536	0.0956168	0.119708	0.0749359	0.11942	0.0900376	0.105275	0.155791	0.0951764	0.0783459	0.0881449	0.0811943	0.116111	0.12837	0.124915	0.107231	0.125337	0.090204	0.0960892	0.0864131	0.181964	0.0497564	0.0310079	0.0347541	0.0198973	0.0496332	0.0280914	0.0157823	0.024407	0.0330886	0.0535585	0.0355027	0.0266639	0.077454	0.0391854	0.0215344	0.0415134	0.0590107	0.0222424	0.0223414	0.0490453	3.236451
2100	-15801.8	-15814.6	12.7541	0.141274	0.0926908	0.0852477	0.105528	0.10551	0.0714223	0.110007	0.0811744	0.0938823	0.142068	0.089758	0.0783459	0.109476	0.100212	0.116342	0.12837	0.139209	0.120513	0.138162	0.0965456	0.106173	0.0758965	0.177039	0.0358826	0.0263209	0.0217571	0.0304998	0.04134	0.0372096	0.0185581	0.0334115	0.0190397	0.0434805	0.0473569	0.0261254	0.0716892	0.0258091	0.0230452	0.0481699	0.0582842	0.0245501	0.0244151	0.0517081	3.2135
2110	-15817.3	-15829	11.7601	0.097753	0.103664	0.101669	0.100321	0.0804839	0.0896518	0.128313	0.0775956	0.0990648	0.198625	0.0873456	0.0962155	0.0841389	0.116037	0.117764	0.153998	0.100582	0.140549	0.138162	0.0940559	0.102882	0.0884882	0.148904	0.03138	0.0298236	0.0304832	0.0416858	0.0565194	0.0407671	0.0307765	0.0278574	0.0258615	0.0644296	0.0480353	0.0250401	0.082862	0.0423799	0.0126145	0.0488257	0.0386966	0.0185626	0.014615	0.0554141	3.312893
2120	-15799	-15811.6	12.5639	0.130898	0.108595	0.112306	0.113057	0.119651	0.0852776	0.114421	0.0886176	0.109875	0.141542	0.0714077	0.0900224	0.0934141	0.100584	0.110543	0.13699	0.125255	0.12267	0.11778	0.0683192	0.108347	0.0912008	0.153536	0.0425729	0.0191454	0.0338705	0.0351686	0.0673837	0.031069	0.0100898	0.0344089	0.036918	0.0536379	0.0384235	0.0286763	0.0679586	0.0333519	0.0124507	0.0435658	0.0325239	0.00939784	0.0350923	0.0524989	3.232515
2130	-15800.7	-15813.5	12.818	0.115838	0.0910745	0.0839673	0.116431	0.121077	0.0778936	0.117938	0.0841357	0.0988628	0.193807	0.0771811	0.0852892	0.100378	0.100584	0.12779	0.123277	0.116248	0.107468	0.128625	0.0781701	0.0997931	0.0980323	0.13938	0.0493116	0.0270696	0.0479254	0.0253539	0.0528838	0.0317375	0.0121628	0.0358163	0.0198058	0.0368594	0.0225478	0.0274387	0.0707954	0.0279577	0.0231786	0.0418098	0.0683005	0.0196805	0.0311358	0.0520975	3.207109
2140	-15806.3	-15818.4	12.1808	0.141679	0.0918383	0.110786	0.096968	0.110447	0.0584764	0.133149	0.0871603	0.0970866	0.169925	0.0813251	0.0762276	0.0884181	0.0984902	0.110183	0.128074	0.127602	0.138922	0.112057	0.0842929	0.0874706	0.0765424	0.173847	0.0493116	0.0277546	0.0309132	0.0386427	0.0579541	0.0322203	0.0187269	0.0434302	0.030132	0.0423711	0.0423446	0.0168378	0.114949	0.0298362	0.0248466	0.0588409	0.0494976	0.00606823	0.0304851	0.0447	3.27083
2150	-15809.3	-15821.6	12.234	0.121915	0.0884458	0.121305	0.0980561	0.132145	0.0821826	0.125237	0.0888108	0.0885501	0.191846	0.0848927	0.0697301	0.0877848	0.108379	0.106973	0.133495	0.125972	0.102309	0.126492	0.0981805	0.0946082	0.0672726	0.171371	0.0430669	0.019437	0.031951	0.0375039	0.0700614	0.0394905	0.0245957	0.0324282	0.0183669	0.0298756	0.0278748	0.0420219	0.0661292	0.029689	0.032875	0.0588409	0.0581824	0.0144397	0.0221257	0.0506025	3.265509
2160	-15808.8	-15821.8	12.9941	0.109414	0.102043	0.0983348	0.114997	0.0952725	0.0852989	0.116213	0.0730434	0.0940939	0.138668	0.0856132	0.0828936	0.0957975	0.104043	0.127924	0.119967	0.130408	0.121012	0.124113	0.0650491	0.0841378	0.0996608	0.181257	0.0273342	0.0210472	0.0426074	0.0159444	0.0452986	0.0383095	0.0345688	0.053591	0.0400743	0.0535228	0.0412006	0.0211815	0.0622715	0.0457468	0.0217016	0.0495198	0.0473207	0.0143777	0.0299801	0.0346468	3.189499
2170	-15800.7	-15813.3	12.5254	0.128283	0.0888116	0.0867768	0.0928126	0.101713	0.0846805	0.126488	0.0755825	0.105698	0.183955	0.0856132	0.0845949	0.0953066	0.0842338	0.121612	0.135874	0.117401	0.109585	0.111058	0.0768035	0.0841083	0.107248	0.189826	0.033528	0.0354192	0.039262	0.0385908	0.0508264	0.0320603	0.0325583	0.038914	0.0203203	0.047776	0.0247283	0.0268234	0.0898128	0.0368977	0.0171567	0.0405159	0.0518772	0.024035	0.0299801	0.0472235	3.236372
2180	-15806.2	-15818.1	11.901	0.102471	0.112771	0.0860474	0.0968326	0.120022	0.0901406	0.135613	0.0621698	0.0941756	0.163666	0.10288	0.0930611	0.0961783	0.105318	0.12152	0.123126	0.129273	0.120504	0.127514	0.0734406	0.103028	0.0863038	0.172174	0.03328	0.0259799	0.039262	0.041431	0.0586939	0.0457352	0.0181449	0.0410246	0.0277362	0.0408299	0.03986	0.0249177	0.0937339	0.0232788	0.0255477	0.0443657	0.0395855	0.0166385	0.0379143	0.0626206	3.298809
2190	-15808.8	-15821.1	12.2821	0.153885	0.104436	0.0899186	0.124247	0.129174	0.0784904	0.108079	0.0799416	0.113257	0.171674	0.0880547	0.0946624	0.0987638	0.0873501	0.131153	0.13082	0.150825	0.109592	0.112899	0.0777761	0.0773528	0.0742942	0.170866	0.027626	0.0218232	0.0260644	0.0223003	0.0551098	0.06202	0.0184989	0.0387222	0.0419567	0.0511993	0.0307799	0.0333097	0.0759643	0.0303282	0.0200937	0.049999	0.040137	0.013008	0.015685	0.0285581	3.260695
2200	-15803.9	-15816.4	12.491	0.122271	0.0774037	0.0943881	0.111504	0.104781	0.0911739	0.129906	0.0845016	0.107015	0.153768	0.0789226	0.0925125	0.107381	0.102631	0.097643	0.134025	0.11219	0.108623	0.121605	0.0777761	0.102823	0.0849865	0.159875	0.0534352	0.033179	0.0404703	0.0370433	0.0627083	0.0493346	0.00778186	0.0376973	0.0304304	0.0522938	0.0200574	0.0214635	0.0893934	0.0319121	0.0180168	0.0493984	0.0307921	0.0283743	0.0347976	0.0535268	3.239812
2210	-15803.5	-15815.7	12.2566	0.135375	0.102891	0.0894188	0.111065	0.0920538	0.0881944	0.129906	0.0625473	0.0868167	0.152663	0.0861439	0.0907472	0.10094	0.106606	0.108189	0.117852	0.134816	0.108103	0.125259	0.0777761	0.081861	0.0926381	0.178687	0.0499202	0.0319977	0.0394125	0.0400573	0.0623289	0.0359945	0.0174814	0.0381564	0.0204762	0.0483792	0.0245997	0.0207902	0.0895447	0.0317985	0.0272811	0.0371826	0.0707903	0.0239863	0.0304529	0.0620636	3.263245
2220	-15799.8	-15812.5	12.7393	0.123361	0.116216	0.105054	0.101638	0.121625	0.0662835	0.128697	0.0729074	0.111972	0.172326	0.0678843	0.0709417	0.107428	0.0895073	0.104589	0.150333	0.108004	0.0954556	0.128437	0.0838299	0.101638	0.0874147	0.151248	0.0445583	0.0213285	0.0250267	0.0389057	0.0657055	0.0310816	0.0220616	0.0345446	0.0441943	0.0531129	0.0350029	0.0330784	0.0727759	0.0256659	0.0174108	0.039836	0.0498596	0.0185006	0.0260296	0.049514	3.214983
