Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
2130	-16844.2	-16845.4	1.17767	0.187471	0.221475	0.191932	0.186961	0.177717	0.232403	0.145634	0.200842	0.177885	0.171581	0.126003	0.100463	0.123043	0.138914	0.15755	0.161039	0.172748	0.154855	0.163062	0.170107	0.141157	0.139961	0.206789	0.00192661	0.0611969	0.0199647	0.00262153	0.00638079	0.0347587	0.00159087	0.0316795	0.0112231	0.0841277	0.0025102	0.00513316	0.016421	0.0371865	0.0265166	0.00120055	0.0130756	0.0593688	0.0380712	0.00980922	2.638221	0.279238	0.303005	0.0871132	0.330644	4.314357
2140	-16846.7	-16849.6	2.93917	0.175107	0.214702	0.169598	0.155174	0.186207	0.190693	0.149458	0.200971	0.158954	0.198232	0.149628	0.110644	0.0956355	0.123975	0.142676	0.160354	0.188731	0.146242	0.172189	0.154324	0.13521	0.125383	0.19052	0.0219477	0.0338042	0.0263276	0.00187205	0.00929507	0.0361085	0.000591457	0.0405653	0.0136637	0.0705414	0.0025102	0.00373614	0.0132866	0.0204267	0.0202781	0.0108576	0.0215863	0.0618892	0.0255499	0.00991929	2.622731	0.275577	0.309005	0.0912874	0.324131	4.139366
2150	-16846.5	-16849	2.47142	0.17872	0.203083	0.175309	0.155083	0.183782	0.190801	0.166575	0.202528	0.181936	0.183546	0.117733	0.101967	0.13776	0.130391	0.146548	0.154103	0.190764	0.164738	0.172189	0.157789	0.112502	0.119406	0.191234	0.0122808	0.0609841	0.0160228	0.0116119	0.00569508	0.0237796	0.00505143	0.0392202	0.0151047	0.0705414	0.0108235	0.000258691	0.0120994	0.0401606	0.0295936	0.00257213	0.0165395	0.0505057	0.0385884	0.00868358	2.589923	0.285768	0.301451	0.0889482	0.323833	4.188606
2160	-16843.8	-16846.4	2.61985	0.172476	0.189761	0.176541	0.16339	0.184007	0.199818	0.199692	0.202528	0.162407	0.164428	0.124383	0.127874	0.119274	0.158641	0.149824	0.146449	0.196061	0.141411	0.170515	0.144486	0.130395	0.140016	0.190383	0.00573055	0.030271	0.0282062	0.0256272	0.00806193	0.0165031	0.00441166	0.0334113	0.021081	0.0625984	0.00439924	0.00209411	0.023799	0.0306319	0.00410644	0.00362233	0.0140632	0.0584002	0.0195817	0.0100472	2.75643	0.284896	0.290167	0.0903511	0.334586	4.161408
2170	-16841.9	-16843.8	1.8196	0.208456	0.206814	0.181054	0.143051	0.17467	0.225638	0.184594	0.217769	0.174692	0.176572	0.135553	0.102612	0.116917	0.148028	0.151132	0.154525	0.177945	0.153571	0.155622	0.131883	0.12696	0.139667	0.196144	0.00983025	0.0517353	0.0178445	0.0281298	0.00168544	0.0320924	0.0027769	0.0380652	0.0236068	0.0712706	0.00478488	0.00385492	0.0162817	0.0253078	0.022842	0.00211625	0.0105496	0.0576288	0.0231558	0.0100813	2.810421	0.292571	0.289438	0.0862398	0.331751	4.237508
2180	-16852	-16854.4	2.31775	0.172725	0.188228	0.184141	0.143307	0.180964	0.203668	0.162084	0.225666	0.175649	0.161038	0.13035	0.0821394	0.0983548	0.131845	0.166718	0.145315	0.139009	0.166171	0.155622	0.172228	0.135752	0.147768	0.221363	0.012585	0.0456015	0.0462675	0.00692012	0.0121272	0.0347986	0.00275437	0.0522626	0.0131455	0.0856319	0.00292586	0.00251961	0.0227388	0.0313453	0.0218506	0.00191068	0.0105496	0.0607838	0.0251328	0.0107873	2.741061	0.288748	0.302732	0.0772301	0.33129	4.192742
2190	-16846.3	-16848.2	1.91856	0.203821	0.213896	0.199839	0.149776	0.152107	0.219738	0.188177	0.236293	0.171957	0.160387	0.148812	0.0979095	0.113312	0.176982	0.148622	0.156896	0.167599	0.141101	0.153412	0.136465	0.149408	0.14885	0.186717	0.00839711	0.0556016	0.0178663	0.0252939	0.00564011	0.0224639	0.0028967	0.0439529	0.00942882	0.0576218	0.00353046	0.000677327	0.0180631	0.0265742	0.00836204	0.000334225	0.0176669	0.0655185	0.020864	0.00237995	2.706373	0.274296	0.292704	0.0906406	0.34236	4.235211
2200	-16853.4	-16854.9	1.48795	0.167648	0.195975	0.179153	0.194386	0.172186	0.187403	0.145697	0.235146	0.192639	0.168492	0.123666	0.130022	0.0901126	0.166248	0.147559	0.156896	0.146103	0.168199	0.17596	0.165791	0.122437	0.114581	0.222426	0.0223501	0.041938	0.026043	0.00890839	0.0253769	0.022447	0.00420555	0.0470877	0.0100072	0.0858522	0.00429327	0.00876139	0.0274513	0.0343622	0.0138701	0.000495512	0.0125015	0.0740138	0.0294735	0.00408646	2.788615	0.283085	0.305755	0.0871179	0.324043	4.272254
2210	-16848.4	-16850.2	1.79313	0.192358	0.210782	0.185811	0.195832	0.171437	0.203105	0.154591	0.21626	0.139768	0.157921	0.134026	0.119005	0.10293	0.158341	0.167462	0.151267	0.174431	0.165336	0.15435	0.132121	0.151384	0.137348	0.192958	0.019479	0.0526045	0.0261224	0.0292104	0.000134335	0.032062	0.00171638	0.0462171	0.0191837	0.0654549	0.0108212	0.00181437	0.0155157	0.046646	0.0205712	0.00332011	0.0113473	0.0513201	0.0294735	0.00415137	2.595832	0.274427	0.302995	0.0933741	0.329204	4.255989
2220	-16857.8	-16859.6	1.76899	0.167609	0.217431	0.185877	0.141294	0.181601	0.211259	0.186997	0.193531	0.16053	0.19801	0.109386	0.0970524	0.146446	0.115762	0.152771	0.141908	0.154825	0.187488	0.154247	0.17309	0.151037	0.138665	0.206212	0.00749506	0.0505027	0.0180936	0.0121787	0.0127882	0.0210942	0.00360044	0.0320462	0.00954404	0.0944568	0.00903368	0.00464743	0.0184554	0.0360791	0.0325329	0.00377869	0.00782954	0.0577596	0.0403914	0.00264723	2.736135	0.269047	0.321403	0.0834266	0.326123	4.24798
2230	-16853	-16854.4	1.36994	0.197782	0.229317	0.199545	0.177055	0.166496	0.187735	0.185728	0.228147	0.164464	0.182135	0.125433	0.113711	0.0930887	0.168148	0.164198	0.134616	0.171104	0.198381	0.176865	0.146676	0.143038	0.138665	0.195484	0.00364401	0.0615109	0.0206978	0.0134234	0.0105274	0.00649102	0.0020862	0.029237	0.00793814	0.0579464	0.00368602	0.00752136	0.0193412	0.0304846	0.00625699	0.00559576	0.0086846	0.0715665	0.015066	0.0193104	2.723267	0.278939	0.305637	0.0931238	0.3223	4.28883
2240	-16850	-16851.7	1.696	0.173208	0.201592	0.192704	0.164351	0.172581	0.221236	0.163224	0.236114	0.132908	0.176153	0.165058	0.113711	0.107305	0.160516	0.144729	0.143176	0.175789	0.184395	0.155837	0.162106	0.124151	0.103392	0.188519	0.000606267	0.0556831	0.0195286	0.0109851	0.00203784	0.0292416	0.000607464	0.044871	0.0141988	0.0712221	0.0130427	0.00796453	0.023145	0.029004	0.0194046	0.00181924	0.0261067	0.0789809	0.0340519	0.00741222	2.77185	0.285507	0.298993	0.0893274	0.326173	4.252668
2250	-16849.8	-16849.5	-0.226502	0.193357	0.199954	0.205373	0.168365	0.196787	0.224708	0.174391	0.233888	0.184379	0.192523	0.138664	0.110993	0.0898371	0.154437	0.182123	0.169206	0.156739	0.169897	0.166048	0.142767	0.141459	0.142606	0.216769	0.00158877	0.0577612	0.0259419	0.0197452	0.0117121	0.0216512	0.00738636	0.0404192	0.0162824	0.0670619	0.00611783	0.00832237	0.0238856	0.0307177	0.0111686	0.00546291	0.0243176	0.080473	0.028251	0.00865381	2.672949	0.279805	0.300473	0.0913134	0.328409	4.45219
2260	-16848.1	-16849.4	1.31088	0.237849	0.220328	0.185215	0.193111	0.151665	0.196827	0.153878	0.216957	0.191858	0.163817	0.121724	0.107631	0.106172	0.154437	0.170979	0.162954	0.171645	0.170276	0.177363	0.134469	0.134256	0.139971	0.198116	0.00423657	0.0425634	0.0227128	0.0209143	0.00975628	0.0269594	0.00543859	0.0456581	0.0178959	0.0671836	0.00187724	0.00987066	0.0125718	0.0266118	0.013364	0.00523403	0.0110822	0.0452927	0.0337881	0.0113722	2.707693	0.28695	0.29861	0.0826569	0.331783	4.295882
2270	-16855.3	-16857	1.7498	0.17636	0.172339	0.167982	0.164011	0.183577	0.19158	0.20315	0.230509	0.184074	0.185564	0.121964	0.122708	0.0931142	0.168276	0.177609	0.122625	0.172699	0.170276	0.160785	0.145859	0.134256	0.144962	0.186772	0.0122709	0.0428381	0.0178025	0.0203242	0.00277047	0.037494	0.00339822	0.0379392	0.0118523	0.0952148	0.000170733	0.00987066	0.0216455	0.0133781	0.0233778	0.00672928	0.00413615	0.0539702	0.0339031	0.0162329	2.784463	0.289745	0.29069	0.0894772	0.330088	4.24637
2280	-16852.9	-16855.4	2.53902	0.207064	0.182458	0.203431	0.164654	0.165602	0.193129	0.200722	0.206085	0.143881	0.177578	0.122324	0.103909	0.11535	0.132757	0.146199	0.141502	0.174779	0.173871	0.163638	0.173227	0.154855	0.128654	0.197493	0.00793682	0.0259262	0.036961	0.007314	0.00230929	0.0154432	0.000494056	0.0328136	0.0137677	0.0803802	0.00310648	0.0033908	0.0216455	0.0278133	0.0335757	0.00512264	0.00512772	0.0400114	0.0272744	0.00453017	2.775456	0.262658	0.306787	0.096412	0.334142	4.168103
2290	-16849.6	-16851.1	1.51858	0.188066	0.192966	0.16705	0.177208	0.142404	0.177377	0.192793	0.227176	0.188313	0.183285	0.117548	0.104879	0.113386	0.186072	0.163046	0.131851	0.15504	0.176891	0.185656	0.15362	0.1436	0.137357	0.189652	0.00541858	0.0623165	0.0291805	0.00562996	0.00332202	0.0273764	0.00116731	0.0407079	0.0137677	0.0854042	0.00411185	0.0178439	0.0223199	0.0318747	0.0128125	0.00404972	0.0126338	0.0608794	0.0320087	0.0112771	2.65065	0.268132	0.312153	0.0866096	0.333105	4.27934
2300	-16852.4	-16854.6	2.21765	0.212862	0.209931	0.17874	0.167995	0.154817	0.216697	0.162501	0.180192	0.194366	0.168862	0.153444	0.120437	0.0932671	0.126594	0.161036	0.154678	0.16703	0.173564	0.16635	0.167297	0.132589	0.158286	0.189944	0.00678665	0.0309179	0.0297621	0.0131536	0.00614821	0.0221815	0.000107381	0.0269356	0.0175403	0.0664964	0.00582149	0.00412869	0.0186325	0.0309138	0.0128125	0.00880299	0.00341893	0.0586877	0.0183739	0.0167816	2.644601	0.286325	0.296561	0.0956291	0.321486	4.209883
2310	-16846.1	-16847.2	1.12523	0.167396	0.200633	0.172088	0.175703	0.131861	0.194328	0.192779	0.222697	0.185982	0.189986	0.12586	0.111432	0.112172	0.140063	0.175639	0.179863	0.184644	0.157465	0.168279	0.16328	0.136726	0.143887	0.21057	0.00914723	0.0394261	0.0273006	0.010124	0.00383931	0.0380796	0.00156402	0.0293082	0.0219875	0.0947971	0.00173296	0.003835	0.0242064	0.0318165	0.00551199	0.00418744	0.019237	0.0706784	0.0335358	0.00243356	2.685553	0.272446	0.307982	0.0847804	0.334791	4.316082
2320	-16854.9	-16855.5	0.593381	0.180512	0.209785	0.160709	0.176882	0.173345	0.1991	0.157821	0.245449	0.178561	0.157604	0.137092	0.107471	0.0982611	0.150062	0.171262	0.175616	0.191635	0.173529	0.179193	0.160418	0.119269	0.143223	0.223713	0.00527394	0.032192	0.0486952	0.0313276	0.00997101	0.0137868	0.00292836	0.0266874	0.013771	0.09217	0.00555173	0.0023526	0.0269553	0.0327609	0.0122905	0.0141932	0.0152491	0.0639964	0.0335358	0.0162803	2.669168	0.274023	0.3071	0.090379	0.328498	4.370482
2330	-16853	-16854.8	1.83409	0.167699	0.220666	0.179496	0.164688	0.163989	0.172754	0.184768	0.212359	0.177317	0.189866	0.135276	0.102768	0.0937353	0.16389	0.161111	0.129002	0.169605	0.146	0.188332	0.141372	0.134656	0.120913	0.202246	0.0107539	0.0453725	0.0256588	0.0203664	0.00349653	0.046041	0.00796275	0.0458524	0.0228031	0.0840048	0.00973098	0.00732061	0.0117184	0.0196329	0.0191355	0.00135766	0.0195115	0.0833015	0.0229658	0.00632643	2.813686	0.284749	0.28972	0.0869891	0.338541	4.235823
2340	-16850.6	-16853.3	2.73013	0.172115	0.208019	0.174676	0.143477	0.142871	0.208132	0.184768	0.201276	0.147755	0.157688	0.139555	0.11077	0.0934857	0.141512	0.168659	0.162284	0.169304	0.14997	0.1818	0.14543	0.169343	0.113783	0.189018	0.010868	0.03925	0.0208233	0.0140882	0.00642061	0.0273083	0.000937158	0.036178	0.0113188	0.0840048	0.0061553	0.0115563	0.0217447	0.0343409	0.0184587	0.0056315	0.014306	0.0720199	0.00955787	0.0158228	2.949987	0.28352	0.301394	0.0892157	0.32587	4.136483
2350	-16850.3	-16853.9	3.64782	0.174383	0.175022	0.151118	0.146026	0.166579	0.183361	0.192013	0.214407	0.169511	0.175572	0.144936	0.110408	0.096752	0.141135	0.14964	0.12205	0.182265	0.141092	0.155603	0.170984	0.142807	0.145614	0.185097	0.0135078	0.0287646	0.0320883	0.0046445	0.00144472	0.0165209	0.00407464	0.0442938	0.00946728	0.0788725	0.00715369	0.010947	0.0187509	0.0251471	0.0129842	0.00333964	0.0148217	0.0573231	0.0191324	0.0146037	2.816379	0.294674	0.295651	0.0856357	0.32404	4.054255
2360	-16847.3	-16849.7	2.33211	0.179931	0.184206	0.175613	0.163391	0.168761	0.213628	0.167493	0.2223	0.169083	0.176699	0.107745	0.110408	0.101269	0.151791	0.172053	0.12247	0.190388	0.183459	0.148989	0.165752	0.132125	0.122491	0.195595	0.00251564	0.0439417	0.0262036	0.0139492	0.00654566	0.0179809	0.00163779	0.0512361	0.0103741	0.101549	0.00192156	0.00471955	0.0226754	0.0262276	0.00702736	0.012024	0.00462864	0.0581625	0.0392967	0.00986469	2.784712	0.279554	0.299	0.0850988	0.336347	4.188121
2370	-16857.9	-16859.7	1.85497	0.191747	0.179558	0.177175	0.229158	0.164319	0.193707	0.206877	0.212118	0.184141	0.164954	0.107745	0.0998712	0.0987267	0.153624	0.159062	0.157686	0.196981	0.144238	0.157108	0.177223	0.14841	0.143146	0.181151	0.0193109	0.0382483	0.00849982	0.00586227	0.006204	0.0352031	0.0020609	0.034976	0.0216701	0.0643259	0.00347237	0.011	0.0244458	0.0285227	0.0125188	0.00304769	0.00335588	0.0581625	0.0248561	0.00301835	2.761999	0.285467	0.292798	0.0889191	0.332816	4.237489
2380	-16855	-16856.3	1.27545	0.171381	0.214861	0.216746	0.188164	0.167741	0.225848	0.162059	0.216028	0.179763	0.157464	0.139431	0.10093	0.107255	0.130426	0.171938	0.150908	0.156164	0.144238	0.16462	0.14623	0.16379	0.10623	0.186409	0.0246739	0.0368401	0.0325555	0.0278375	0.00530438	0.0198109	0.0010245	0.0517392	0.00441395	0.0857619	0.00291978	0.01345	0.0324338	0.0389895	0.0268229	0.00147927	0.0149297	0.0710512	0.0250472	0.00715414	2.797442	0.273988	0.307281	0.0890321	0.329699	4.292863
2390	-16847.8	-16850	2.21333	0.193202	0.186744	0.152587	0.171511	0.177907	0.174645	0.182998	0.200273	0.1473	0.188825	0.130962	0.116876	0.106724	0.131933	0.159568	0.163693	0.170365	0.176149	0.146355	0.160084	0.137223	0.140409	0.210527	0.00771258	0.0419985	0.0337517	0.021747	0.00624296	0.025545	0.00301628	0.0289973	0.00732205	0.0873924	0.00291978	0.0120806	0.0167928	0.0271587	0.0300287	0.00557461	0.00569784	0.0710512	0.0231898	0.0105346	2.845362	0.280968	0.301889	0.0899826	0.327161	4.195615
2400	-16845.5	-16847.9	2.45118	0.198605	0.178725	0.163905	0.152507	0.182241	0.187931	0.169043	0.210623	0.146456	0.18259	0.153272	0.113492	0.0971927	0.147211	0.145767	0.139199	0.155308	0.169795	0.153252	0.148663	0.152139	0.131365	0.210527	0.00509707	0.0389422	0.0345282	0.0122064	0.00832371	0.025545	0.00517472	0.0527719	0.016095	0.0774763	0.00925892	0.00306805	0.0209728	0.0316255	0.0291257	0.000554898	0.0197683	0.0513144	0.0320999	0.00459753	2.893875	0.292868	0.291714	0.087354	0.328065	4.168356
2410	-16851.6	-16855	3.39841	0.173016	0.184379	0.181569	0.144607	0.192048	0.189553	0.176199	0.204323	0.167299	0.182125	0.128462	0.102629	0.0919551	0.134987	0.137886	0.143779	0.139393	0.149301	0.169323	0.185607	0.118313	0.135459	0.213405	0.0106929	0.0393265	0.0175962	0.0186591	0.0136832	0.0224811	0.00120795	0.0479737	0.0145554	0.0615062	0.0107512	0.0176771	0.0153845	0.0431651	0.0144377	0.007944	0.0153901	0.0612652	0.0211245	0.00658729	2.444405	0.279438	0.291431	0.0918793	0.337252	4.107025
2420	-16842.2	-16844.2	1.99986	0.171386	0.193675	0.190423	0.152494	0.151964	0.199535	0.15177	0.222954	0.178732	0.165991	0.140459	0.102975	0.113169	0.155455	0.151983	0.160952	0.164416	0.176997	0.188249	0.163724	0.161732	0.135614	0.170885	0.0057826	0.0451251	0.0236081	0.0149046	0.0151136	0.0124591	0.00079272	0.0494834	0.0125638	0.0824584	0.0021823	5.03432e-05	0.0203115	0.0265248	0.0305984	0.000798057	0.0144308	0.0625805	0.0294713	0.00415757	2.81803	0.276848	0.309069	0.0867162	0.327366	4.218931
2430	-16849	-16851	1.98566	0.154731	0.217002	0.216724	0.135896	0.158393	0.20438	0.187919	0.227611	0.181846	0.166776	0.126398	0.122683	0.0835347	0.157714	0.159795	0.144404	0.170787	0.187029	0.170212	0.182129	0.140052	0.126262	0.171162	0.0113274	0.0494079	0.0159886	0.0031895	0.0154696	0.0326149	8.3689e-05	0.0347511	0.0194911	0.0628823	0.00471064	0.00335322	0.0171993	0.0304258	0.0145633	0.00766403	0.0207324	0.0623949	0.0213019	0.00707762	2.712223	0.285316	0.292813	0.0825972	0.339274	4.22807
2440	-16847.1	-16849.3	2.19219	0.172225	0.186678	0.171011	0.154904	0.157493	0.198062	0.160377	0.201093	0.167489	0.173254	0.139665	0.116144	0.0907811	0.136323	0.161481	0.152763	0.178912	0.176581	0.170141	0.174385	0.154918	0.134332	0.22203	0.00564989	0.0331904	0.0304861	0.00920013	0.0106289	0.0218346	0.000195913	0.0358011	0.0171154	0.0522814	0.00829884	0.00210277	0.017051	0.0240174	0.0219837	0.00434112	0.0258473	0.0793435	0.0341257	0.0114035	2.870278	0.282787	0.295192	0.0973934	0.324627	4.195941
2450	-16846.4	-16847.3	0.91881	0.178282	0.204484	0.190029	0.207652	0.172406	0.185232	0.171015	0.241306	0.194313	0.175148	0.121544	0.109721	0.117615	0.152083	0.158077	0.15338	0.172813	0.158797	0.185417	0.155718	0.12266	0.139237	0.208736	0.0142152	0.0379748	0.0167364	0.0179889	0.0198815	0.0236347	0.00140232	0.059138	0.00767794	0.0646451	0.00496968	0.0035964	0.0106754	0.0447911	0.0204742	0.00429433	0.0228575	0.0556995	0.0226949	0.00348862	2.742895	0.285296	0.296297	0.0898333	0.328574	4.332502
2460	-16858.3	-16860.4	2.03213	0.214854	0.18147	0.1974	0.129165	0.181301	0.199471	0.17494	0.259331	0.153616	0.162826	0.135062	0.136109	0.101684	0.132646	0.137788	0.151477	0.165204	0.18673	0.17419	0.143519	0.156603	0.128455	0.16144	0.00475491	0.0470509	0.0195386	0.0248204	0.0162301	0.0130443	0.00729941	0.0436683	0.0127332	0.0795018	0.00384611	0.00609127	0.0189048	0.0209085	0.0334955	0.00946006	0.00835731	0.0501456	0.0267089	0.0078527	2.763109	0.281336	0.292353	0.0870541	0.339257	4.219693
2470	-16852.7	-16854	1.31019	0.183481	0.163672	0.171072	0.180328	0.163982	0.206643	0.163976	0.236969	0.196646	0.163428	0.156159	0.100546	0.0907099	0.161633	0.188168	0.17283	0.179943	0.142971	0.138857	0.165564	0.133189	0.128455	0.214681	0.00735061	0.0516881	0.0170322	0.0337847	0.0108871	0.0179161	0.00120719	0.0435904	0.0140655	0.0862892	0.00232144	0.00300738	0.0192804	0.0241633	0.0185246	0.000920954	0.0144653	0.0609461	0.0442966	0.00503676	2.918885	0.280072	0.292914	0.0914448	0.335569	4.280677
2480	-16843.9	-16845.9	1.98214	0.196263	0.198096	0.199791	0.166634	0.177138	0.190318	0.183441	0.216536	0.148691	0.17131	0.133585	0.0782506	0.111014	0.140857	0.1352	0.160087	0.178998	0.173235	0.169427	0.154911	0.140093	0.13681	0.218214	0.0113803	0.0516881	0.033383	0.0289035	0.00943595	0.0220043	0.00187241	0.0312519	0.0114628	0.0683112	0.00627208	0.00570369	0.0182324	0.0343461	0.0238291	0.00817159	0.0144653	0.0511781	0.0160002	0.00349723	2.686947	0.280188	0.301796	0.089494	0.328522	4.230288
2490	-16843.3	-16846	2.62516	0.175272	0.157974	0.188162	0.14791	0.166573	0.201091	0.198181	0.208938	0.174312	0.188812	0.123976	0.102373	0.109374	0.132105	0.161228	0.152794	0.176641	0.150976	0.161366	0.149831	0.144683	0.148923	0.171704	0.0183522	0.0533396	0.0252765	0.0156227	0.012766	0.0284548	0.00182991	0.0373783	0.0135553	0.0657677	0.00126447	0.00772107	0.0219479	0.0287121	0.00581391	0.000712638	0.0165212	0.0702608	0.0264715	0.00579365	2.89664	0.281569	0.306297	0.0875514	0.324583	4.150761
2500	-16846.1	-16848.8	2.6971	0.18448	0.199915	0.169043	0.171092	0.169942	0.179357	0.181805	0.206592	0.161782	0.146633	0.122076	0.104338	0.118223	0.141799	0.131714	0.161033	0.176005	0.176229	0.143846	0.167331	0.128781	0.137261	0.212528	0.0244204	0.0325293	0.0297834	0.0157761	0.0159276	0.0287862	0.00137242	0.0502527	0.014312	0.0829452	0.00606798	0.00251449	0.0098447	0.0228091	0.0236256	0.000341698	0.0197651	0.0513795	0.0289575	0.0066943	2.671877	0.28445	0.293246	0.0912391	0.331065	4.159909
2510	-16851.9	-16852.4	0.575282	0.17718	0.237322	0.178214	0.182335	0.161056	0.218131	0.179972	0.208004	0.167878	0.202046	0.138213	0.103142	0.115205	0.176426	0.126541	0.160228	0.220302	0.179599	0.168584	0.149058	0.167041	0.11895	0.190978	0.00329039	0.0600541	0.0175626	0.0163843	0.00973322	0.0234061	0.00137242	0.038702	0.0195027	0.0829452	0.00523487	0.00293602	0.0232993	0.0301117	0.0285845	1.9156e-05	0.0146222	0.0430661	0.0222083	0.000731	2.697786	0.274304	0.298523	0.0913195	0.335853	4.370173
2520	-16843.7	-16845.9	2.27604	0.157488	0.20279	0.185145	0.137402	0.163128	0.176492	0.179972	0.206879	0.185198	0.197343	0.138213	0.0987977	0.110418	0.149319	0.14579	0.171563	0.183627	0.192595	0.174253	0.142978	0.125264	0.123133	0.181281	0.0148074	0.0521751	0.0147144	0.00954708	0.00675056	0.0257906	0.0015759	0.0402382	0.0125713	0.0779089	0.00373288	0.00425589	0.0312674	0.0341834	0.0253831	0.0023563	0.0168175	0.0601461	0.0344328	0.00281985	2.69176	0.282844	0.29618	0.0896256	0.33135	4.200543
2530	-16846.2	-16847	0.808599	0.177789	0.173304	0.207678	0.142906	0.191661	0.191537	0.147231	0.238299	0.173552	0.165366	0.155062	0.123664	0.120831	0.155843	0.161286	0.15486	0.173421	0.189587	0.164508	0.182196	0.145697	0.131769	0.205613	0.0148074	0.0463823	0.0299237	0.0153483	0.0114944	0.0283253	0.000269421	0.0357085	0.0080032	0.0753003	0.00521201	0.00425589	0.0154235	0.0273502	0.0204334	0.00652865	0.00967166	0.0735714	0.024864	0.00644312	2.888798	0.280541	0.304868	0.0919348	0.322656	4.332977
2540	-16845	-16846.4	1.35445	0.176732	0.169498	0.184391	0.173309	0.184158	0.191537	0.194946	0.219659	0.179794	0.202361	0.132482	0.111964	0.108237	0.147186	0.146039	0.145795	0.180249	0.176092	0.161374	0.150201	0.139809	0.131404	0.232998	0.0124132	0.0493941	0.0232617	0.0134239	0.0210204	0.0175122	0.000633921	0.0399727	0.0114975	0.0736008	0.00296662	0.0141317	0.0230505	0.0423563	0.0177366	0.000492786	0.0240832	0.0506929	0.0142296	0.00367222	2.642522	0.283003	0.304469	0.0853482	0.32718	4.296359
2550	-16846.4	-16849	2.63555	0.163871	0.196475	0.183649	0.164522	0.181187	0.240784	0.199846	0.192352	0.16709	0.179064	0.114407	0.112919	0.0921611	0.144731	0.169216	0.156098	0.173831	0.153727	0.155545	0.144424	0.129524	0.136622	0.229152	0.00229111	0.0315815	0.019121	0.0143156	0.00754954	0.02209	0.0106474	0.0336911	0.0149565	0.0641239	0.00445869	0.00485945	0.0144603	0.0326684	0.0127938	0.00740173	0.0112927	0.0420722	0.0252106	0.00651948	2.709247	0.279491	0.298798	0.0858717	0.33584	4.163301
2560	-16852.8	-16852.8	-0.00365434	0.189783	0.216267	0.189487	0.14644	0.17242	0.211893	0.182153	0.253683	0.172774	0.181258	0.154588	0.101186	0.109392	0.129421	0.180544	0.157974	0.174807	0.169004	0.17638	0.175851	0.150605	0.157389	0.186475	0.00698064	0.0471091	0.0154871	0.0183401	0.024202	0.0332721	0.000364776	0.0421804	0.023011	0.0950835	0.00756815	0.0107883	0.00919517	0.0384801	0.0122128	0.00912192	0.01162	0.0516195	0.0341	0.00405174	2.610524	0.26324	0.318007	0.0837246	0.335028	4.434563
2570	-16850	-16849.5	-0.425737	0.17463	0.223037	0.184906	0.176404	0.186572	0.204075	0.190328	0.231165	0.176421	0.166065	0.124898	0.109597	0.130993	0.151461	0.157236	0.1501	0.226718	0.171679	0.169297	0.161743	0.144238	0.137874	0.234623	0.0102108	0.0277531	0.0321574	0.0113216	0.0100547	0.0377686	0.00393013	0.0564614	0.0170949	0.0904456	0.0121857	0.0050773	0.0167066	0.0331083	0.0169464	0.00193261	0.0123957	0.0620439	0.0199295	0.00597859	2.734651	0.279592	0.302787	0.0884846	0.329137	4.467561
2580	-16846.6	-16849.6	2.95678	0.164331	0.191245	0.175336	0.152178	0.16518	0.20753	0.167968	0.209018	0.177126	0.157021	0.129812	0.0939758	0.112019	0.148131	0.132998	0.151428	0.187811	0.181289	0.162888	0.176657	0.146034	0.115387	0.174812	0.00446932	0.0456627	0.0292878	0.00893936	0.030384	0.0166145	0.000462706	0.0326303	0.0134357	0.0549031	0.000917708	0.000390193	0.0215343	0.0416074	0.0189177	0.000397995	0.0252633	0.0715243	0.0283824	0.00727676	2.682215	0.27845	0.300828	0.0911181	0.329604	4.133175
2590	-16844.1	-16846.1	1.96576	0.180505	0.182175	0.200236	0.172061	0.161331	0.209662	0.183593	0.223379	0.171725	0.178476	0.139232	0.117255	0.102286	0.147376	0.142475	0.16838	0.178183	0.15136	0.178809	0.153961	0.155131	0.150847	0.203856	0.0120638	0.0213661	0.0347159	0.00411078	0.00775661	0.0195764	0.000361212	0.0441301	0.0132003	0.0549031	0.00084852	0.0054886	0.0212437	0.0337264	0.0175373	0.00656653	0.0133267	0.0461203	0.0227906	0.00560659	2.609028	0.285743	0.304286	0.0828042	0.327167	4.237735
