Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
100	-14512.6	-14533.4	20.7813	0.131131	0.121543	0.0988693	0.0836187	0.10861	0.0726669	0.115608	0.0845359	0.0794371	0.184798	0.0698732	0.0806321	0.110461	0.0805904	0.0995352	0.152573	0.149309	0.104395	0.0892648	0.0608192	0.0823562	0.0838112	0.150745	0.0488247	0.0239013	0.0386127	0.0273744	0.0434351	0.0573113	0.0236455	0.0184399	0.0326815	0.0239892	0.0350042	0.0860947	0.0374676	0.0146757	0.0216455	0.0417663	0.0201895	0.0231835	0.0292135	0.0260639	0.217568	0.254832	0.0657904	0.0257457	0.426778	0.00928603	0.266112	0.230849	0.170512	0.332528	3.068704
110	-14509.2	-14530	20.7741	0.112771	0.10597	0.111303	0.0907314	0.100774	0.0726669	0.109648	0.087848	0.102509	0.181561	0.0722244	0.0710462	0.0973482	0.101721	0.105962	0.119561	0.144685	0.110816	0.110359	0.0749817	0.0716553	0.0966695	0.168227	0.0277363	0.0167931	0.0492983	0.0186385	0.0453951	0.0372889	0.0190925	0.0403179	0.0424406	0.0254479	0.0306873	0.0822407	0.0443794	0.0169786	0.0149173	0.0461193	0.0254657	0.0112935	0.0338769	0.0199763	0.216269	0.270776	0.0567153	0.0255921	0.424231	0.00641558	0.266112	0.230849	0.170512	0.332528	3.069422
120	-14498.9	-14519	20.1499	0.145006	0.103696	0.106766	0.0888609	0.103609	0.0642831	0.118513	0.0860548	0.0843044	0.192593	0.0655021	0.0822438	0.103656	0.104698	0.117655	0.136715	0.123108	0.116134	0.11678	0.0754772	0.07987	0.0966695	0.153663	0.0369204	0.0195158	0.0336936	0.0279289	0.0501838	0.0494739	0.0270755	0.0343697	0.0294269	0.0254082	0.0299271	0.101403	0.0330548	0.00577795	0.0160414	0.0530402	0.0206311	0.0268379	0.0301453	0.0151227	0.201878	0.252758	0.0603871	0.0277543	0.446276	0.0109459	0.255069	0.22127	0.163436	0.360226	3.131838
130	-14511	-14531.6	20.6103	0.129753	0.097132	0.0780908	0.11682	0.0962474	0.0727903	0.119144	0.0774975	0.0926988	0.184788	0.0913821	0.0892264	0.0838647	0.100863	0.105428	0.122547	0.112562	0.121056	0.116924	0.108188	0.0808149	0.107525	0.172106	0.023841	0.0215298	0.0370951	0.0211306	0.0465658	0.050975	0.0248065	0.0294092	0.0305813	0.0176403	0.0279765	0.0814062	0.0461555	0.00955052	0.0106553	0.0294723	0.0326835	0.0281242	0.0273174	0.0114353	0.200761	0.252291	0.0615837	0.027703	0.445451	0.0122101	0.251738	0.218381	0.174358	0.355523	3.0858
140	-14499.7	-14521.4	21.7238	0.135319	0.0992602	0.0960999	0.0905054	0.0926592	0.0638471	0.108337	0.0679064	0.095287	0.175234	0.0760249	0.0905191	0.0971162	0.105334	0.113643	0.112121	0.123626	0.10599	0.12169	0.0736963	0.0970457	0.0871152	0.138785	0.0326688	0.0181299	0.0246618	0.0256704	0.0426784	0.0433135	0.0201684	0.047959	0.0444446	0.0244683	0.0226443	0.0676293	0.0324267	0.0119511	0.0194843	0.0370993	0.0263414	0.0185664	0.0307995	0.016182	0.22538	0.254823	0.0584678	0.0263013	0.422913	0.0121149	0.251738	0.218381	0.174358	0.355523	2.974449
150	-14501.2	-14522.5	21.2841	0.124083	0.0961463	0.0987013	0.0810401	0.0860101	0.0773885	0.12403	0.0815392	0.0914334	0.17558	0.072788	0.0664743	0.0866148	0.0815387	0.120021	0.125129	0.126294	0.100222	0.14122	0.0864298	0.115805	0.090999	0.153412	0.0295259	0.0140978	0.0322473	0.0159769	0.0499072	0.0451851	0.0296145	0.0334434	0.0407053	0.0278922	0.0228822	0.0766305	0.0439858	0.0140994	0.0119445	0.0392608	0.0291632	0.0210899	0.020901	0.0169702	0.219169	0.248092	0.0580138	0.0272665	0.435438	0.0120208	0.251738	0.218381	0.174358	0.355523	3.018423
160	-14504.9	-14526.5	21.6157	0.119864	0.0805302	0.104436	0.0981881	0.101964	0.0669134	0.141404	0.0739255	0.0710918	0.193613	0.0681892	0.0708671	0.0996048	0.0825568	0.104682	0.159033	0.130675	0.097018	0.122071	0.0822455	0.0853256	0.09008	0.156501	0.0441513	0.00881303	0.0282899	0.0172857	0.0327583	0.0505058	0.0264268	0.0202659	0.0371524	0.0192262	0.0377357	0.0782711	0.0368649	0.0175494	0.00956029	0.038367	0.0196272	0.0187528	0.0209169	0.0219591	0.216665	0.253407	0.0573511	0.0335123	0.430464	0.00860103	0.251738	0.218381	0.174358	0.355523	2.985259
170	-14507.9	-14529.9	22.0737	0.126299	0.105534	0.082702	0.076319	0.0948504	0.0905593	0.122734	0.0882201	0.0869998	0.153087	0.0704078	0.0679255	0.100824	0.0981884	0.125882	0.130691	0.134486	0.111348	0.124229	0.0677911	0.0863188	0.0907188	0.135968	0.0352846	0.0191185	0.0373846	0.016107	0.0426338	0.0411496	0.0293893	0.0262194	0.0277711	0.0221152	0.0298382	0.0720091	0.0429731	0.00692342	0.0123626	0.0379225	0.0195321	0.0201712	0.0156963	0.0127735	0.211033	0.253787	0.0591938	0.0345891	0.438766	0.00263117	0.25365	0.213303	0.175682	0.357366	2.939459
180	-14514.2	-14535.3	21.0999	0.1314	0.0888578	0.0947032	0.0859601	0.116376	0.0563372	0.111091	0.0694624	0.092977	0.153977	0.0671121	0.084131	0.0787265	0.130321	0.113634	0.123663	0.139948	0.107696	0.121323	0.0636711	0.0663986	0.0872645	0.163047	0.0432946	0.0301852	0.0472501	0.0203213	0.0453891	0.0444777	0.023297	0.0222611	0.0366006	0.0216693	0.0277833	0.105565	0.0387812	0.00487919	0.0307542	0.0527564	0.0218185	0.0329946	0.027435	0.0112494	0.218965	0.263326	0.0614187	0.0241682	0.423043	0.00907988	0.240779	0.216981	0.178711	0.363528	3.036842
190	-14504.7	-14526.9	22.161	0.121587	0.0902594	0.0932086	0.0845339	0.110852	0.0728747	0.13209	0.0602908	0.0813888	0.151004	0.0656068	0.0720743	0.0899367	0.0978635	0.095225	0.123663	0.114885	0.0936565	0.100934	0.0767371	0.0869412	0.090398	0.137637	0.0420237	0.0226811	0.0520786	0.012909	0.0524056	0.0509091	0.0264102	0.0286666	0.039544	0.0304795	0.0492653	0.0947881	0.0409511	0.00930862	0.00895448	0.0461775	0.00973807	0.0330572	0.0229253	0.0138106	0.220426	0.265084	0.0558902	0.0238337	0.425867	0.00889979	0.24284	0.216392	0.178226	0.362542	2.930731
200	-14510.1	-14531.8	21.6847	0.108518	0.120316	0.108485	0.0776814	0.104981	0.0699319	0.13587	0.0722166	0.0912609	0.207389	0.0756568	0.0657797	0.0938545	0.0910339	0.0841391	0.110221	0.127207	0.108986	0.137564	0.0653944	0.0898445	0.0771405	0.143971	0.0401517	0.0238458	0.0285629	0.0169377	0.0676006	0.0418251	0.0243006	0.0309161	0.0292818	0.0110952	0.0253846	0.0938534	0.0383028	0.018885	0.00944219	0.0413698	0.0143889	0.019554	0.0174874	0.0177377	0.234907	0.261743	0.0505277	0.0235334	0.4205	0.00878765	0.24284	0.216392	0.178226	0.362542	2.978366
210	-14501.2	-14522.2	20.9837	0.124941	0.0873465	0.0992182	0.0836116	0.0989629	0.0633342	0.135838	0.0747411	0.105595	0.164267	0.0773339	0.085644	0.094786	0.118494	0.119072	0.129417	0.131632	0.113298	0.129377	0.0709927	0.0949745	0.0731905	0.160971	0.0321895	0.0169166	0.0285629	0.0251036	0.044035	0.052244	0.0267489	0.0289247	0.0284734	0.00606102	0.0389316	0.0809521	0.0396372	0.0165044	0.0186874	0.0377531	0.0174953	0.024194	0.0294346	0.0185737	0.232621	0.259196	0.0535376	0.0282236	0.416408	0.0100128	0.24567	0.220601	0.166964	0.366766	3.048462
220	-14509.6	-14531.5	21.8791	0.116007	0.0850699	0.111429	0.0925464	0.0953505	0.0667294	0.126971	0.0639547	0.0998976	0.14847	0.0666202	0.070854	0.0913186	0.0939354	0.11311	0.129589	0.124471	0.108335	0.134058	0.080179	0.100606	0.0820419	0.154715	0.0391631	0.017129	0.0288153	0.0222162	0.0301055	0.0408053	0.0336729	0.0187752	0.0468424	0.0127109	0.0318058	0.0749542	0.0481876	0.00506094	0.0146445	0.0379302	0.0409598	0.0261595	0.011151	0.021575	0.230953	0.267984	0.0580339	0.0243963	0.413421	0.00521155	0.227782	0.225832	0.170923	0.375463	2.958923
230	-14508.1	-14529	20.9064	0.130272	0.101373	0.094062	0.0925464	0.104875	0.0647086	0.114735	0.081249	0.0789329	0.13907	0.0747461	0.09092	0.0919744	0.105192	0.0981355	0.134496	0.136919	0.108693	0.11056	0.100744	0.107409	0.0967617	0.147882	0.0372058	0.0213424	0.0353952	0.0183165	0.045174	0.0538307	0.0282975	0.0279603	0.0412672	0.0227728	0.046866	0.0734376	0.0447953	0.00592822	0.0190127	0.0557555	0.0228056	0.0188414	0.0179335	0.0130014	0.229747	0.266585	0.0577309	0.0272257	0.411263	0.00744802	0.227228	0.225283	0.172941	0.374549	3.056195
240	-14497.9	-14519.7	21.747	0.114862	0.100148	0.0885026	0.0724989	0.0984447	0.0716539	0.11546	0.0767986	0.0747311	0.168378	0.0687241	0.0581367	0.0996956	0.0958003	0.118847	0.110317	0.127641	0.113287	0.134216	0.0756333	0.0979589	0.100483	0.150762	0.0427814	0.0205327	0.0357377	0.0184979	0.0430807	0.0410563	0.0225329	0.033507	0.0385687	0.0199921	0.0392041	0.0804151	0.0394675	0.011054	0.0187946	0.0298962	0.0302077	0.022051	0.0269201	0.0248525	0.234597	0.272212	0.0494488	0.0230576	0.41121	0.00947481	0.232177	0.22384	0.171833	0.37215	2.972132
250	-14517.7	-14539.2	21.4133	0.114146	0.115015	0.107977	0.106169	0.133914	0.0668935	0.0903293	0.0516039	0.0661395	0.154872	0.0824744	0.0712214	0.107352	0.0882442	0.115039	0.127097	0.130202	0.0943066	0.106342	0.0744211	0.0859826	0.094227	0.148849	0.0490375	0.0198744	0.0301117	0.0192117	0.0424309	0.0495949	0.0208857	0.0322067	0.0394317	0.0261028	0.0291806	0.0735798	0.0483217	0.0150423	0.0145725	0.0557677	0.0412971	0.0156746	0.0407941	0.00956923	0.235504	0.270276	0.0496401	0.0242312	0.4128	0.00754792	0.232622	0.225452	0.171183	0.370742	3.005505
260	-14501.7	-14522.6	20.8043	0.122295	0.100214	0.0930759	0.11281	0.110446	0.0835136	0.124283	0.0689901	0.10092	0.161063	0.075988	0.0843612	0.110051	0.109263	0.111514	0.122058	0.103038	0.120222	0.135963	0.0621703	0.0748676	0.0902383	0.163862	0.0402916	0.0180676	0.0372198	0.0204543	0.0351499	0.0427176	0.0212079	0.0306518	0.0384469	0.0247832	0.0265207	0.092648	0.0300375	0.00770243	0.0226216	0.0522877	0.026938	0.0221316	0.0268278	0.00848681	0.233842	0.265748	0.0527642	0.0274373	0.409886	0.0103227	0.244758	0.224123	0.170417	0.360701	3.0664
270	-14497	-14518.3	21.3389	0.119319	0.108831	0.0882681	0.0949452	0.0993442	0.0630083	0.140587	0.0758076	0.07864	0.190771	0.0910677	0.0719798	0.0939057	0.10192	0.10263	0.11858	0.112476	0.104292	0.118934	0.0741088	0.06382	0.088582	0.147382	0.0399905	0.0167847	0.0420064	0.0112031	0.0376289	0.0475277	0.0261565	0.0319217	0.0370758	0.0231543	0.0437045	0.0757651	0.0381366	0.00946284	0.0200607	0.0492064	0.029449	0.0238121	0.0365117	0.0241858	0.224057	0.254628	0.0505563	0.0262892	0.433883	0.0105867	0.244758	0.224123	0.170417	0.360701	3.012944
280	-14497	-14519	21.9764	0.11398	0.0970784	0.113749	0.117239	0.107493	0.0639409	0.113962	0.0725628	0.0933586	0.167446	0.0682769	0.0760271	0.0900827	0.0861797	0.10666	0.124256	0.120819	0.0956939	0.115297	0.0851474	0.074911	0.0813285	0.147382	0.0442929	0.0113331	0.0350613	0.0268004	0.0351432	0.0419286	0.0393158	0.02296	0.0379016	0.020724	0.0419361	0.0654965	0.0348277	0.0167467	0.0168815	0.0403604	0.0235225	0.0193513	0.0298498	0.011885	0.217227	0.257651	0.0562482	0.0337215	0.420657	0.0144949	0.244758	0.224123	0.170417	0.360701	2.949189
290	-14504.4	-14524.8	20.392	0.125371	0.12333	0.112298	0.089398	0.113796	0.0814439	0.115917	0.0664324	0.0754305	0.190569	0.0874257	0.0780218	0.108853	0.0795753	0.120043	0.115151	0.113753	0.120134	0.127991	0.0682137	0.0765928	0.0876786	0.193445	0.0327797	0.0113729	0.0357374	0.0261518	0.0327945	0.0440056	0.0316946	0.0366454	0.0355476	0.0250564	0.0324742	0.0778708	0.0506287	0.00964353	0.0194322	0.0375839	0.0265481	0.0314902	0.0169124	0.0224043	0.21692	0.257287	0.0596503	0.0353174	0.420063	0.0107624	0.246231	0.225472	0.165425	0.362872	3.107638
300	-14511.1	-14531	19.8716	0.136946	0.0869121	0.0885709	0.110322	0.114338	0.067818	0.142896	0.0712401	0.103178	0.1648	0.0837048	0.088406	0.0910677	0.118541	0.107672	0.116331	0.112807	0.103096	0.155307	0.0804911	0.0915073	0.0828182	0.167346	0.0424028	0.0201436	0.0281089	0.0231552	0.0271566	0.0344274	0.025933	0.0361461	0.0566435	0.0273585	0.0349028	0.091413	0.0528183	0.00599167	0.00839784	0.0548305	0.0301395	0.0252817	0.0299069	0.0184006	0.21786	0.252746	0.058555	0.0354705	0.421883	0.0134848	0.242668	0.236678	0.163032	0.357622	3.159674
310	-14502.9	-14523.7	20.8674	0.113726	0.128186	0.107417	0.0983559	0.0935687	0.0699144	0.116223	0.0731121	0.09419	0.189324	0.0722329	0.0718737	0.098609	0.118541	0.109517	0.114109	0.107384	0.122025	0.107318	0.0867027	0.0746312	0.0715694	0.175541	0.0545004	0.0171452	0.0329113	0.0266221	0.0399751	0.0458675	0.0368361	0.0197442	0.0423287	0.0128329	0.0310172	0.088538	0.0384306	0.0201624	0.0168379	0.0415755	0.0142693	0.0252817	0.0297358	0.0114144	0.211854	0.25788	0.0597444	0.0319492	0.430453	0.00811937	0.25552	0.232662	0.160265	0.351553	3.060096
320	-14499	-14519.4	20.3435	0.111693	0.109501	0.0857311	0.086036	0.105835	0.0801652	0.108951	0.0746095	0.0953596	0.174363	0.088818	0.0780933	0.0874375	0.0961986	0.0906262	0.147976	0.142753	0.114467	0.120723	0.0863556	0.0779603	0.0833485	0.169009	0.036998	0.0282468	0.0338861	0.0317372	0.0368949	0.0486813	0.0233959	0.0322934	0.0518697	0.0295405	0.0392688	0.0867451	0.0422283	0.0158777	0.0183628	0.0415755	0.0238668	0.0318698	0.0306176	0.0125205	0.213443	0.259815	0.0570247	0.0278085	0.433682	0.00822633	0.243364	0.235813	0.163085	0.357738	3.112486
330	-14506.7	-14528.5	21.8058	0.114719	0.105409	0.102501	0.0814804	0.0837718	0.0774477	0.125372	0.0770169	0.0696274	0.161918	0.0667377	0.0737089	0.0986838	0.0848848	0.111288	0.127915	0.131331	0.12769	0.133479	0.0764801	0.080073	0.0773531	0.154025	0.0495576	0.0271098	0.0398436	0.016643	0.0416355	0.0394168	0.0248535	0.0233152	0.0469766	0.0360895	0.0285983	0.0759977	0.0480161	0.00995176	0.0068295	0.0382108	0.0188794	0.0178016	0.0191902	0.014421	0.219653	0.259366	0.0569263	0.0206896	0.432933	0.010432	0.245322	0.229665	0.164397	0.360616	2.966249
340	-14505.2	-14526.5	21.3392	0.111418	0.0935214	0.0855643	0.0806827	0.0883555	0.0810536	0.145201	0.0663629	0.0777941	0.195978	0.0705146	0.073835	0.0986838	0.0902706	0.106017	0.145343	0.132754	0.0936281	0.132499	0.06377	0.0832723	0.0778476	0.196552	0.0341992	0.017039	0.0343539	0.0243271	0.0411582	0.0429076	0.0316421	0.0310613	0.0427081	0.0163117	0.0384608	0.0833628	0.0472743	0.0121972	0.0136787	0.0335973	0.0258292	0.0278289	0.0184843	0.00557767	0.218989	0.24547	0.0567542	0.0368867	0.431624	0.0102761	0.244711	0.229093	0.166478	0.359718	3.012918
350	-14508	-14528.9	20.906	0.128051	0.101485	0.0844361	0.0958315	0.104612	0.062538	0.119496	0.0815286	0.0839461	0.154231	0.06983	0.0696365	0.0949396	0.0861681	0.100545	0.123496	0.146705	0.104998	0.135844	0.0813273	0.0959912	0.0837228	0.137107	0.037895	0.0132231	0.0472329	0.0273033	0.034474	0.0497455	0.0249532	0.0359776	0.0368752	0.035378	0.041765	0.122218	0.0305242	0.018005	0.0272573	0.0346755	0.0216694	0.0209306	0.0278397	0.0218241	0.218139	0.250876	0.0543112	0.0367436	0.42995	0.00998008	0.24577	0.232443	0.168912	0.352875	3.056232
360	-14499.1	-14519.8	20.634	0.130452	0.0953613	0.0961413	0.0881275	0.0981543	0.0619966	0.110775	0.0728924	0.0769137	0.185812	0.0803034	0.0788803	0.095724	0.103434	0.100545	0.130492	0.121699	0.121469	0.140469	0.0796068	0.0854147	0.0893676	0.174471	0.0399409	0.0126211	0.0402752	0.039293	0.0481937	0.0527426	0.0282944	0.0362449	0.0430423	0.0166981	0.0337522	0.0899375	0.042372	0.0131328	0.0131854	0.0248848	0.019562	0.0360838	0.0226087	0.0120684	0.217275	0.256002	0.0540961	0.0365981	0.428247	0.00778112	0.24577	0.232443	0.168912	0.352875	3.083437
370	-14499.4	-14520.2	20.8028	0.133127	0.090081	0.106312	0.104749	0.0963527	0.0803785	0.111394	0.0850824	0.0913951	0.175514	0.0809048	0.0772994	0.102911	0.0880421	0.112141	0.131225	0.108812	0.120944	0.126407	0.0706445	0.0775744	0.0840446	0.175585	0.0327674	0.0189813	0.0346946	0.0254978	0.0600914	0.0377997	0.0355751	0.0343585	0.0430113	0.020863	0.022578	0.0682792	0.0561452	0.0104302	0.0157336	0.0362506	0.0255908	0.0130827	0.0274402	0.0164603	0.220872	0.26024	0.0549915	0.0180728	0.435336	0.0104884	0.247337	0.233434	0.164105	0.355124	3.066549
380	-14499.4	-14520	20.5363	0.111746	0.107596	0.111247	0.104749	0.106141	0.0563748	0.130121	0.0700097	0.0789974	0.189041	0.0753469	0.0668238	0.0983029	0.0999108	0.107759	0.126657	0.13197	0.124407	0.139422	0.083437	0.089525	0.0732441	0.154851	0.04138	0.0200445	0.0400849	0.0210497	0.0340846	0.0500403	0.025205	0.0270436	0.0370436	0.0267703	0.0509887	0.0738034	0.0425113	0.0138374	0.0116163	0.0380309	0.022483	0.0252716	0.0278571	0.0263749	0.218549	0.256378	0.0523317	0.0350125	0.428876	0.00885256	0.252221	0.231919	0.163041	0.35282	3.093201
390	-14494.6	-14515.8	21.2273	0.123052	0.103667	0.0968047	0.0916385	0.103784	0.0810574	0.114422	0.0840706	0.0825296	0.19149	0.0627032	0.0711759	0.104874	0.112838	0.104766	0.130857	0.120395	0.106595	0.134794	0.066744	0.0878192	0.0939985	0.159228	0.0466257	0.0141068	0.0293168	0.0174012	0.0366101	0.0366906	0.0228217	0.026248	0.0380575	0.0256337	0.0346812	0.0610944	0.0402533	0.0104712	0.0214737	0.0429361	0.0217913	0.0311423	0.0240853	0.0133566	0.222242	0.260711	0.0559626	0.0340956	0.417986	0.00900217	0.252221	0.231919	0.163041	0.35282	3.024102
400	-14508.4	-14529.8	21.4183	0.136118	0.0990305	0.103739	0.109875	0.114351	0.0703476	0.0976517	0.0787405	0.0891168	0.199189	0.0631169	0.0878603	0.0908046	0.083591	0.101411	0.117847	0.135901	0.0944741	0.105114	0.0749069	0.0780928	0.06404	0.159228	0.0400988	0.0209639	0.0341783	0.0361908	0.0374931	0.0456306	0.0344245	0.0355022	0.0535604	0.0173724	0.0449064	0.0676836	0.0453906	0.00952188	0.0234933	0.0274622	0.0236777	0.0223023	0.0127338	0.0178751	0.221277	0.259578	0.0557194	0.0352311	0.419231	0.00896305	0.2487	0.221485	0.167451	0.362364	3.005008
