Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
230	-15804.7	-15817.1	12.4827	0.133403	0.0894289	0.107703	0.109505	0.131121	0.0957707	0.122184	0.0793419	0.105059	0.162363	0.0779969	0.0870167	0.0944909	0.106025	0.105814	0.123686	0.117543	0.132123	0.113547	0.0796726	0.0848462	0.0761251	0.164124	0.0237918	0.0518173	0.033526	0.0354559	0.014506	0.0275742	0.0304609	0.0341581	0.053311	0.0601386	0.0162247	0.0520512	0.0276102	0.0189606	0.0819318	0.0569753	0.018492	0.0399351	0.0291557	0.0356704	3.240636
240	-15802.2	-15814.6	12.4025	0.142597	0.0894289	0.113733	0.115822	0.0985289	0.0853144	0.136053	0.0767006	0.107058	0.136653	0.0792054	0.0844948	0.090352	0.0883209	0.119528	0.10969	0.115768	0.119622	0.116121	0.0788598	0.0961118	0.0968457	0.171051	0.0176125	0.0502979	0.0337514	0.0247664	0.0362991	0.0417332	0.0284692	0.0260262	0.0525536	0.0527432	0.0263526	0.0642401	0.0231532	0.0358239	0.0975229	0.0336051	0.0386848	0.044299	0.0291601	0.023707	3.24866
250	-15819.9	-15831.8	11.9404	0.132955	0.121181	0.102097	0.0848842	0.11526	0.100241	0.136053	0.0835226	0.091017	0.188248	0.098196	0.0695214	0.0677061	0.102156	0.114362	0.10338	0.143792	0.1199	0.101598	0.0996358	0.0843552	0.106879	0.138311	0.0191405	0.0551288	0.0287648	0.0355726	0.0221027	0.0300062	0.0312459	0.0418473	0.0427092	0.0577741	0.0144702	0.0539748	0.0396068	0.0280554	0.0822017	0.0303708	0.0488087	0.0550807	0.0384594	0.0342964	3.294869
260	-15811.3	-15824.1	12.7687	0.153186	0.0843692	0.0995143	0.0949562	0.100715	0.095941	0.136053	0.0780346	0.101143	0.214577	0.0742387	0.0800842	0.0948503	0.107934	0.0859552	0.126915	0.122417	0.103917	0.114487	0.0744324	0.0817316	0.0822448	0.151782	0.0332731	0.0500556	0.0281313	0.0355726	0.0290938	0.0304865	0.010292	0.0279855	0.0582372	0.0535226	0.0149871	0.0609327	0.0248902	0.0169935	0.0759319	0.0492523	0.0484904	0.0440093	0.031983	0.0284345	3.212034
270	-15805.5	-15818	12.537	0.155651	0.08847	0.0967603	0.103216	0.117716	0.0780649	0.135417	0.0859908	0.108166	0.143228	0.0894559	0.0848898	0.0868013	0.0746146	0.117009	0.0992985	0.13089	0.105471	0.132688	0.0683719	0.0926726	0.0730462	0.190262	0.0208809	0.0651634	0.0328649	0.0391621	0.0340743	0.023085	0.0292025	0.0260238	0.066799	0.0446985	0.0119206	0.0698142	0.0267302	0.0280238	0.0693386	0.0349275	0.029476	0.051631	0.0388254	0.0344176	3.235211
280	-15809.6	-15821.6	12.0175	0.159973	0.103366	0.0865691	0.0883762	0.0984116	0.0823035	0.130391	0.0964011	0.0900655	0.141842	0.0627011	0.0939462	0.0908385	0.105799	0.113069	0.107831	0.12381	0.112777	0.131705	0.0761236	0.10652	0.0824574	0.190262	0.0342937	0.0413516	0.0312079	0.0262258	0.0250088	0.0267275	0.0231256	0.0402089	0.064121	0.0513178	0.01748	0.0697068	0.0150922	0.0376673	0.0886231	0.0682156	0.0276173	0.0428505	0.0429653	0.0378173	3.287161
290	-15813	-15824.7	11.7606	0.1497	0.103366	0.101383	0.074426	0.134892	0.0877099	0.126239	0.074142	0.116425	0.146165	0.0989962	0.0786878	0.10423	0.102902	0.103407	0.152719	0.145485	0.113441	0.129963	0.0761236	0.0821486	0.079844	0.171867	0.0224182	0.0322793	0.0313194	0.0282402	0.0175723	0.0389672	0.0218603	0.0177462	0.0525594	0.0595708	0.0167187	0.0709197	0.0461024	0.0355105	0.0886231	0.0448645	0.0425434	0.0359788	0.0335144	0.0212757	3.312846
300	-15803.2	-15816.5	13.2778	0.130264	0.0804126	0.10086	0.098521	0.118183	0.0650249	0.123126	0.070992	0.0949817	0.203732	0.0687438	0.0838905	0.105359	0.0960395	0.123037	0.116043	0.124848	0.115614	0.12753	0.0604625	0.0946916	0.0867575	0.171867	0.0212749	0.0353346	0.0239671	0.0441103	0.0268838	0.0271869	0.0303553	0.02331	0.0626827	0.0363357	0.0167187	0.0534198	0.0148898	0.021541	0.093649	0.0381001	0.0208829	0.0541157	0.0330912	0.0222942	3.161125
310	-15804.3	-15817.1	12.778	0.123122	0.102643	0.113706	0.103267	0.0827931	0.0958238	0.136797	0.0720259	0.100938	0.145592	0.0763787	0.0780849	0.0944576	0.10806	0.12125	0.0942878	0.131032	0.115614	0.121352	0.0869412	0.0956232	0.0914879	0.153699	0.0261871	0.044565	0.0268999	0.0234033	0.0324599	0.0408444	0.0180787	0.0390261	0.0564926	0.047283	0.0300663	0.0636356	0.0201159	0.0444793	0.0811282	0.0344977	0.0246266	0.0378765	0.0407542	0.0337142	3.21111
320	-15802.4	-15815.6	13.2117	0.135222	0.111328	0.109163	0.119531	0.114518	0.0716393	0.116229	0.0663544	0.118401	0.147195	0.0873518	0.0899318	0.106817	0.0741649	0.111665	0.103965	0.115888	0.104394	0.141669	0.0772075	0.0875642	0.0836167	0.170389	0.0189818	0.048247	0.0202334	0.0337271	0.0325435	0.02704	0.0108142	0.032071	0.0545455	0.0440625	0.0238021	0.0515853	0.0162049	0.0315297	0.0907691	0.0435114	0.025253	0.0407981	0.0299803	0.027834	3.167739
330	-15809.9	-15822.6	12.6816	0.139008	0.108397	0.0902623	0.110196	0.118175	0.0843653	0.132335	0.048929	0.122177	0.203316	0.0678014	0.0867022	0.0772181	0.100969	0.112776	0.13108	0.130038	0.113747	0.127773	0.0781088	0.076753	0.0754108	0.148778	0.0369935	0.0406679	0.0268431	0.0324378	0.0405319	0.0338444	0.0113643	0.024757	0.0435284	0.0523109	0.0249741	0.0601551	0.0291823	0.0291301	0.0649956	0.0377012	0.0326284	0.0445232	0.0317507	0.0381096	3.220746
340	-15808.3	-15821.3	13.0607	0.125823	0.101949	0.086811	0.124493	0.105961	0.0914351	0.128206	0.101885	0.0920399	0.149238	0.0950657	0.0727329	0.113388	0.0881383	0.0954871	0.109828	0.135547	0.108582	0.120582	0.0938406	0.0903889	0.0720993	0.160253	0.031015	0.0448913	0.028533	0.0266323	0.0294273	0.0298958	0.00879152	0.041075	0.0323754	0.0517015	0.0387011	0.0680037	0.0159051	0.034307	0.0639482	0.0344877	0.0322167	0.0357846	0.0399719	0.0313948	3.182833
350	-15805.8	-15818.5	12.782	0.140288	0.104876	0.112419	0.0884299	0.103745	0.0914351	0.124402	0.0951678	0.0914284	0.156521	0.0800783	0.0814509	0.0760894	0.0853368	0.105428	0.105752	0.130051	0.106707	0.12664	0.0743661	0.0841403	0.0797684	0.177934	0.0309273	0.0491367	0.0438633	0.0228111	0.0317178	0.0387946	0.0132982	0.0301591	0.0728351	0.049467	0.0200901	0.0654063	0.0315775	0.0303713	0.0519336	0.0385974	0.0398609	0.0565834	0.032811	0.0380088	3.210704
360	-15804.7	-15816.6	11.8165	0.116196	0.0957449	0.0998176	0.127	0.108332	0.0892899	0.120263	0.0941288	0.0892398	0.162901	0.0916055	0.0745884	0.104103	0.0921561	0.131369	0.129326	0.128988	0.11572	0.142076	0.0801997	0.091581	0.0782397	0.177934	0.0371213	0.0333717	0.0346523	0.0411682	0.0271719	0.0365414	0.0127439	0.0407129	0.0612029	0.0687658	0.023934	0.0484694	0.0266647	0.0332016	0.0586114	0.0399962	0.0241635	0.0497294	0.0368769	0.0313639	3.307263
370	-15806	-15818.2	12.2046	0.142594	0.0968025	0.107382	0.0902863	0.108332	0.0769201	0.12003	0.0920396	0.0930377	0.200253	0.0924416	0.0908192	0.0937881	0.100246	0.121584	0.127538	0.147724	0.102631	0.107672	0.0848129	0.0815097	0.08299	0.186026	0.0315176	0.0481116	0.0373514	0.0418105	0.0248932	0.0202558	0.0113626	0.042084	0.0457569	0.0413084	0.0237674	0.0484548	0.01417	0.0297674	0.0793786	0.0358961	0.0219065	0.0636665	0.0376059	0.0219193	3.268444
380	-15813.2	-15826.3	13.1363	0.12295	0.0927512	0.0951532	0.117711	0.115136	0.067576	0.1123	0.0660451	0.0804972	0.201351	0.0693319	0.0898685	0.0831934	0.0911134	0.124847	0.130616	0.126344	0.114475	0.102137	0.0652139	0.0823441	0.0977654	0.184697	0.0202017	0.0537236	0.0478628	0.0331618	0.0173124	0.0192508	0.0196909	0.0382439	0.0802408	0.041303	0.0322936	0.0481013	0.0130159	0.0307656	0.0740042	0.0363748	0.0234519	0.0395855	0.0324289	0.0408489	3.175279
390	-15807.3	-15819.6	12.2567	0.133523	0.113383	0.106779	0.0893997	0.11055	0.078785	0.129287	0.0723472	0.102344	0.184301	0.0925334	0.0748059	0.0962179	0.110467	0.118718	0.11903	0.117061	0.109835	0.132925	0.0886114	0.0830101	0.0985811	0.136833	0.0166343	0.0577556	0.0459349	0.0312613	0.0312215	0.0276434	0.0269888	0.0180732	0.0440362	0.0514788	0.0403092	0.0479138	0.0281501	0.027561	0.0875538	0.0397278	0.0222341	0.0497524	0.0322024	0.0374726	3.263233
400	-15797.4	-15810.6	13.2387	0.119274	0.108398	0.106798	0.105812	0.100201	0.0890658	0.13961	0.0717576	0.0915382	0.182504	0.074746	0.0895886	0.0965214	0.109225	0.10263	0.1148	0.127978	0.109835	0.117599	0.0784916	0.0747064	0.0793535	0.16651	0.0312507	0.0304072	0.0312335	0.0312613	0.0252866	0.0272808	0.0187071	0.0303988	0.0513987	0.054198	0.0223142	0.0577399	0.0211491	0.0223041	0.0812168	0.0421926	0.025646	0.0359951	0.043686	0.0244299	3.16504
410	-15796.3	-15808.9	12.551	0.132643	0.112726	0.0877452	0.0958977	0.108708	0.0945013	0.135475	0.072857	0.0901097	0.174825	0.0742471	0.0890249	0.0949223	0.102185	0.122473	0.126006	0.117974	0.105964	0.124608	0.0896431	0.0809827	0.0688414	0.189215	0.021962	0.0447206	0.032038	0.0428775	0.0310388	0.0405532	0.0189915	0.0338756	0.0594175	0.0545225	0.0220411	0.0456611	0.0176571	0.0319201	0.0696159	0.0422355	0.0168584	0.0461913	0.0347554	0.0353025	3.23381
420	-15812.8	-15824.7	11.9124	0.11644	0.0911151	0.121433	0.0995407	0.0998986	0.0753922	0.135475	0.0805488	0.109497	0.163446	0.088609	0.0852811	0.108163	0.11586	0.101359	0.150119	0.127583	0.148547	0.109665	0.0817695	0.0916628	0.0652856	0.160919	0.017708	0.0604916	0.037421	0.0391956	0.0247311	0.0563435	0.00671132	0.0373231	0.0566745	0.0599595	0.0287651	0.0437951	0.0166384	0.0335839	0.0851995	0.0507598	0.0204143	0.0342555	0.03227	0.0278162	3.297667
430	-15799.1	-15811.2	12.0541	0.121979	0.128468	0.092128	0.122212	0.107965	0.0808164	0.109712	0.0875993	0.100932	0.173427	0.0820718	0.0838953	0.0953488	0.101329	0.123929	0.114146	0.127583	0.128708	0.147958	0.0716461	0.100712	0.0951919	0.15903	0.02806	0.0514857	0.0210505	0.0287498	0.0204028	0.0442899	0.0174958	0.0313373	0.0449458	0.0555899	0.0234655	0.0458689	0.0188362	0.0320551	0.0870929	0.0421112	0.0254569	0.0479691	0.0331116	0.0273354	3.283498
440	-15810.9	-15824	13.1034	0.110551	0.0856363	0.0750408	0.112683	0.105978	0.0899761	0.137536	0.0796414	0.102808	0.144708	0.0669884	0.0926203	0.108054	0.0917693	0.130228	0.127723	0.110281	0.142792	0.134537	0.0912707	0.084312	0.0735887	0.139311	0.0358488	0.0561241	0.042398	0.0321311	0.0164666	0.025789	0.0112993	0.0317242	0.0545126	0.0484143	0.0317111	0.0387679	0.0254042	0.0247645	0.0749982	0.0437804	0.0258554	0.0389583	0.0297665	0.0518199	3.178568
450	-15803.2	-15816.7	13.5369	0.118849	0.0927541	0.094986	0.088449	0.10897	0.077417	0.139577	0.0667267	0.105886	0.171435	0.0933661	0.0802163	0.103309	0.0911626	0.122384	0.119322	0.136084	0.126059	0.127236	0.0774292	0.0948164	0.087632	0.152956	0.031544	0.0450563	0.0263456	0.0345549	0.0159936	0.0211564	0.0253035	0.0246322	0.0506716	0.0484143	0.0215284	0.0545812	0.0147287	0.0317429	0.0508287	0.028977	0.0297056	0.0445673	0.0450606	0.0128084	3.135223
460	-15809.6	-15823.8	14.2334	0.140987	0.0932639	0.102889	0.0833973	0.106729	0.0624822	0.127065	0.0928771	0.0790203	0.158767	0.0647524	0.0851227	0.08902	0.0915009	0.109049	0.117458	0.117848	0.133698	0.0990017	0.0715274	0.0782385	0.0848034	0.145288	0.0311046	0.046078	0.0307237	0.0366821	0.0276109	0.0290418	0.0132504	0.0253632	0.0497651	0.048557	0.0147617	0.0472694	0.0150468	0.0285443	0.0860776	0.0512198	0.0208414	0.0483756	0.0431038	0.0373672	3.065571
470	-15806.2	-15820.1	13.9173	0.110927	0.104081	0.100298	0.0962197	0.122251	0.0768558	0.107746	0.0762322	0.0952783	0.175866	0.0632861	0.0784909	0.101561	0.0870794	0.0981502	0.125595	0.143198	0.10727	0.117419	0.0722514	0.0942471	0.092197	0.14188	0.0378324	0.0419966	0.042493	0.0514593	0.0331831	0.014029	0.0223927	0.0340755	0.0486698	0.039948	0.0260112	0.0575388	0.0143299	0.0312082	0.0587917	0.0406656	0.0332563	0.0328567	0.0303411	0.0177149	3.097175
480	-15807.4	-15820.3	12.8842	0.128686	0.0975068	0.0829821	0.133124	0.100678	0.0906661	0.13439	0.0983403	0.0981246	0.182962	0.0673192	0.0904989	0.104275	0.0931399	0.101144	0.131957	0.115499	0.1207	0.121673	0.0827089	0.101139	0.0704769	0.175979	0.0242439	0.0316693	0.0342173	0.0359515	0.018734	0.0295356	0.0361912	0.0458753	0.0555049	0.0525602	0.0173014	0.0459029	0.00756896	0.0249311	0.0803369	0.0274506	0.0108296	0.0411286	0.03537	0.0212127	3.200486
