Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1380	-14508.4	-14528.1	19.7117	0.130225	0.107064	0.09424	0.0926206	0.0990972	0.0739262	0.101396	0.0761637	0.0832917	0.198405	0.0815909	0.0664901	0.0845278	0.0961575	0.130091	0.139525	0.116982	0.119129	0.136927	0.0784508	0.089066	0.0822129	0.17756	0.0807527	0.0306659	0.0371464	0.0313518	0.0433606	0.0380962	0.0200539	0.0148438	0.0272364	0.0383117	0.0269467	0.055532	0.0457307	0.045354	0.035716	0.0374201	0.0324415	0.0445574	0.0200568	0.0149534	0.222952	0.267139	0.0503888	0.0308345	0.413881	0.0148043	0.259616	0.241924	0.142803	0.355658	3.175666
1390	-14505.9	-14525.8	19.8704	0.13997	0.109786	0.103794	0.0881535	0.127192	0.0739262	0.11516	0.0646732	0.0791965	0.181979	0.0725591	0.0881077	0.103144	0.119925	0.112935	0.115463	0.123265	0.10488	0.113389	0.086989	0.0987034	0.0977327	0.186503	0.093709	0.0351065	0.043406	0.0147248	0.0399814	0.0369455	0.0202617	0.0285117	0.021033	0.0373134	0.026319	0.0319285	0.0420908	0.0215883	0.018233	0.0390921	0.0312518	0.0334979	0.0336977	0.00367634	0.22356	0.267867	0.0679646	0.0293409	0.398353	0.0129143	0.239681	0.240745	0.154487	0.365087	3.159795
1400	-14503.7	-14524.6	20.9532	0.133443	0.106697	0.105611	0.0967007	0.0863846	0.0938557	0.11109	0.0671288	0.0912147	0.164911	0.0803827	0.0784676	0.0982099	0.078357	0.121199	0.144739	0.111253	0.117901	0.126685	0.0619668	0.0720217	0.0690671	0.170289	0.0884791	0.0227038	0.0419916	0.0254973	0.0499197	0.0370592	0.0169249	0.0332363	0.0133721	0.0504492	0.026645	0.0334627	0.0615886	0.0274506	0.016293	0.0267877	0.0275046	0.0294157	0.0178993	0.0172525	0.231431	0.260582	0.0534469	0.0281711	0.413896	0.0124733	0.242942	0.239068	0.153684	0.364306	3.051508
1410	-14501	-14522.3	21.2921	0.139226	0.0987932	0.108063	0.105116	0.103313	0.0772308	0.123509	0.0767157	0.0869022	0.18078	0.0657974	0.0799603	0.0772824	0.0861136	0.0992146	0.110985	0.110323	0.117901	0.138605	0.073947	0.0701849	0.0915403	0.169622	0.0806198	0.0190466	0.0490367	0.0188091	0.0391533	0.0352678	0.02373	0.0178093	0.0167759	0.0576195	0.0268597	0.0394832	0.031853	0.0331662	0.0218548	0.0318346	0.0356706	0.0248581	0.0172165	0.00583019	0.215979	0.267327	0.0596958	0.0257305	0.42461	0.00665791	0.243183	0.219844	0.167993	0.36898	3.01762
1420	-14515.6	-14536.5	20.9159	0.132895	0.116893	0.0969345	0.0812824	0.110334	0.0633644	0.116761	0.0702315	0.0781272	0.184644	0.0551504	0.096237	0.0884444	0.0911697	0.0969951	0.124292	0.114298	0.105129	0.106022	0.0890012	0.0990104	0.0921123	0.172514	0.0884121	0.0363036	0.0490367	0.00718488	0.020937	0.0466462	0.00884394	0.036877	0.0270098	0.0470082	0.0171589	0.0568504	0.035281	0.0577885	0.0187884	0.0278746	0.0329035	0.0196528	0.0177258	0.0211132	0.21224	0.262376	0.0676055	0.0221844	0.417258	0.0183365	0.240047	0.23316	0.164808	0.361985	3.05524
1430	-14499.5	-14521.1	21.5927	0.121823	0.0915993	0.0979551	0.096293	0.0990395	0.0984394	0.122964	0.0704803	0.0881765	0.18263	0.0690932	0.0695956	0.0812324	0.105086	0.115757	0.105005	0.11937	0.0934347	0.115416	0.073949	0.0892167	0.0728064	0.141798	0.0750867	0.0279274	0.0327435	0.0123271	0.0387065	0.045428	0.0160179	0.0308547	0.0208246	0.0489488	0.0274258	0.0479576	0.0468831	0.0422251	0.0329882	0.0280747	0.0407784	0.0241273	0.017527	0.00954835	0.208173	0.293095	0.0524848	0.0255344	0.41142	0.00929301	0.242376	0.224524	0.158833	0.374266	2.98756
1440	-14498.7	-14520.1	21.4506	0.126069	0.0925422	0.100815	0.074778	0.0978568	0.0751113	0.122058	0.0677632	0.0711368	0.178031	0.0848346	0.0698252	0.0958307	0.1019	0.0983726	0.129059	0.128211	0.0955437	0.140626	0.0876701	0.0746912	0.0987725	0.136663	0.0750867	0.0186571	0.042635	0.0225933	0.027251	0.0306916	0.0200354	0.0247883	0.0211454	0.0354017	0.01925	0.0595628	0.049869	0.0409204	0.0201723	0.0457432	0.0358265	0.0358984	0.0178901	0.0101971	0.223198	0.29147	0.0528971	0.0231287	0.39989	0.00941697	0.250482	0.224217	0.150573	0.374727	3.001777
1450	-14503.5	-14524.1	20.5544	0.126069	0.0938596	0.115971	0.0952163	0.0991267	0.0751113	0.100597	0.0909591	0.0754784	0.172978	0.074214	0.0741692	0.120583	0.104473	0.129334	0.132137	0.15141	0.100988	0.105558	0.0928354	0.0976931	0.0948661	0.146394	0.0774048	0.0225434	0.04634	0.0213579	0.041166	0.0372788	0.012419	0.0226418	0.0266652	0.0598052	0.0219829	0.0395288	0.0484931	0.0335484	0.0201723	0.0243071	0.0176116	0.0194157	0.0161009	0.0125891	0.219522	0.278602	0.0630165	0.0212003	0.405165	0.0124937	0.242823	0.228251	0.149669	0.379256	3.091392
1460	-14504.1	-14525.5	21.388	0.145183	0.0926356	0.0922262	0.103598	0.087205	0.0823083	0.109595	0.0669943	0.0878839	0.172978	0.0820402	0.0893985	0.0905115	0.0984337	0.104952	0.119574	0.115387	0.0884826	0.103718	0.0864679	0.0892984	0.0854543	0.168713	0.072827	0.0261047	0.0513259	0.0176947	0.0304933	0.0427599	0.0254803	0.0424941	0.0226534	0.0466899	0.0222485	0.0386638	0.0466831	0.0247399	0.0127671	0.0353277	0.0225361	0.0331553	0.0235073	0.00683822	0.207077	0.271349	0.0592844	0.0325193	0.416535	0.0132342	0.244189	0.223306	0.157896	0.374609	3.008029
1470	-14502.1	-14523.6	21.5294	0.133661	0.0895981	0.0798945	0.0998229	0.103358	0.0953751	0.118588	0.0822392	0.0906141	0.175823	0.075909	0.0601135	0.0889626	0.0983395	0.112654	0.118971	0.12634	0.090185	0.118328	0.083192	0.0872593	0.0851404	0.135704	0.0930167	0.027875	0.0337491	0.0125029	0.039138	0.0274114	0.0254919	0.0350056	0.0230097	0.0439157	0.0132604	0.0386083	0.0413113	0.0379436	0.0259063	0.0337949	0.0222756	0.0331553	0.0143265	0.0221281	0.21135	0.28675	0.0488501	0.0268627	0.413732	0.0124544	0.253397	0.225483	0.151489	0.369631	2.993898
1480	-14506.6	-14527.5	20.8707	0.118423	0.101494	0.114244	0.115372	0.0968774	0.0612716	0.104257	0.0759611	0.0880009	0.165045	0.0668015	0.0705359	0.0885349	0.109484	0.107376	0.109794	0.126575	0.0831427	0.127022	0.071236	0.101255	0.0999936	0.148478	0.0857422	0.0297437	0.039778	0.0106001	0.039138	0.0516088	0.0144094	0.0278783	0.0216718	0.0477232	0.0242865	0.0555089	0.0629109	0.0393701	0.0222876	0.029701	0.0435456	0.0379866	0.0202731	0.00442159	0.211511	0.281916	0.0526714	0.0337914	0.410213	0.00989673	0.261634	0.225208	0.146103	0.367054	3.05976
1490	-14509.3	-14531.3	22.0138	0.118207	0.0976635	0.0845368	0.0902565	0.108996	0.0567081	0.136839	0.0818733	0.0837237	0.167622	0.0696309	0.0669698	0.0809418	0.0829529	0.11193	0.101711	0.136487	0.123531	0.132049	0.0668734	0.0826931	0.0772038	0.144138	0.0696413	0.0552287	0.0359417	0.0212613	0.0440857	0.0364968	0.0279044	0.019749	0.0203407	0.0481994	0.02892	0.0384104	0.0444787	0.0268797	0.016617	0.0342607	0.0151902	0.0377727	0.0141403	0.00639681	0.211322	0.282949	0.0570572	0.0261914	0.410761	0.011719	0.261634	0.225208	0.146103	0.367054	2.945453
1500	-14496.1	-14516.1	20.0203	0.117516	0.0997058	0.117469	0.0927056	0.117278	0.0800613	0.145815	0.0746538	0.0910581	0.186372	0.0696309	0.0841131	0.0899342	0.101927	0.105393	0.123195	0.151942	0.103802	0.12528	0.0711885	0.0961952	0.0751427	0.17855	0.107076	0.0181681	0.0440381	0.0124557	0.0391088	0.038547	0.01885	0.019749	0.0173934	0.0506841	0.020785	0.0387705	0.0454476	0.0376902	0.0190629	0.0271208	0.0238471	0.0301461	0.0250689	0.0118611	0.220787	0.27947	0.0563556	0.0264991	0.40571	0.0111783	0.254358	0.228808	0.142759	0.374074	3.144799
1510	-14508.6	-14528.4	19.8044	0.136265	0.105684	0.102552	0.0973531	0.112169	0.0809492	0.0951526	0.0746538	0.0772769	0.211107	0.0643588	0.0811795	0.0989262	0.105883	0.0984476	0.131374	0.136192	0.102631	0.113414	0.095845	0.0736948	0.0786666	0.184852	0.0983419	0.0251164	0.0386527	0.0153679	0.0378786	0.0454656	0.0261971	0.0280743	0.028015	0.0476532	0.0274513	0.0272811	0.0568258	0.0368606	0.0156352	0.0389591	0.0473555	0.0325893	0.017159	0.0168899	0.205917	0.289536	0.0576117	0.0316789	0.400385	0.0148712	0.239481	0.248035	0.143648	0.368836	3.166396
1520	-14510.7	-14531.2	20.4628	0.130188	0.121828	0.118014	0.0628992	0.102937	0.0807946	0.111401	0.0637315	0.101936	0.151689	0.0734009	0.0759263	0.0989262	0.101494	0.100818	0.128172	0.122839	0.11649	0.119467	0.0858163	0.106197	0.0884289	0.156145	0.0913163	0.0319285	0.0439957	0.0218741	0.0490925	0.0412894	0.0115947	0.0149174	0.0288064	0.0321624	0.0360028	0.0571094	0.0351427	0.029544	0.0208806	0.054688	0.0262058	0.0306726	0.0184586	0.00533441	0.216889	0.291322	0.0579671	0.0210496	0.398654	0.0141192	0.234587	0.245303	0.155106	0.365005	3.100553
1530	-14508.8	-14528.8	20.0176	0.141372	0.0874663	0.121644	0.0766625	0.0897989	0.0697902	0.147571	0.0729548	0.101716	0.17062	0.0832917	0.07936	0.0956843	0.122997	0.101028	0.124363	0.123779	0.118714	0.116432	0.0825546	0.099503	0.0907572	0.161335	0.0848477	0.0250022	0.0338694	0.0104831	0.0284591	0.0338211	0.0146565	0.0298983	0.0185577	0.0357871	0.0387989	0.0713141	0.0575222	0.0324057	0.0177621	0.0342524	0.0380563	0.023888	0.0222646	0.0140289	0.22158	0.287776	0.0618235	0.0320008	0.385356	0.0114634	0.228899	0.239707	0.144742	0.386653	3.14507
1540	-14510.8	-14531.4	20.6485	0.131483	0.106665	0.106278	0.0938356	0.0889043	0.083199	0.109699	0.0758524	0.0917967	0.190588	0.0832917	0.0800714	0.111137	0.0662514	0.10635	0.12861	0.128667	0.0934908	0.109243	0.0772028	0.108575	0.0646074	0.176807	0.0841835	0.0238503	0.0393147	0.0156222	0.0282768	0.0535885	0.0222003	0.0300545	0.0244579	0.0426838	0.0259094	0.0382329	0.0451207	0.050886	0.0201774	0.0494492	0.027215	0.0329684	0.00794522	0.00723705	0.218905	0.260782	0.0549736	0.0287247	0.426637	0.00997782	0.238041	0.229847	0.16866	0.363452	3.08198
1550	-14518.6	-14538.8	20.1912	0.112011	0.0585814	0.102638	0.0912301	0.125286	0.0783177	0.138105	0.0961234	0.11052	0.179908	0.0789596	0.0654217	0.0889748	0.102567	0.111452	0.146154	0.119076	0.0976089	0.121778	0.0884356	0.093062	0.099281	0.171591	0.0897059	0.0201225	0.0391797	0.0164857	0.0306515	0.043019	0.0243191	0.0223889	0.0262864	0.0566547	0.0290725	0.0311144	0.0313789	0.0457569	0.019788	0.0418507	0.0229554	0.0380619	0.0137297	0.00810743	0.234596	0.250977	0.061699	0.0304631	0.408688	0.0135768	0.238939	0.223017	0.172565	0.365478	3.127713
1560	-14510.1	-14530.8	20.6847	0.131123	0.10006	0.116321	0.0938242	0.114138	0.0917067	0.132171	0.072104	0.0686975	0.187555	0.0779537	0.0682082	0.0938179	0.0997359	0.103899	0.12786	0.127297	0.128184	0.132469	0.0695836	0.0777213	0.0668096	0.178759	0.0957945	0.0212238	0.0418754	0.0245692	0.0297679	0.037636	0.00225006	0.014566	0.0288192	0.0456894	0.0202015	0.0415068	0.0418672	0.0202046	0.0188854	0.0462318	0.0244743	0.0270232	0.00805006	0.0277313	0.219372	0.261565	0.0576843	0.017305	0.429851	0.0142236	0.2471	0.219479	0.169888	0.363533	3.078367
1570	-14495	-14517.2	22.2104	0.121828	0.0936799	0.112383	0.0964575	0.096321	0.068032	0.10346	0.0582461	0.0857424	0.171964	0.0667771	0.0717766	0.0859917	0.0967913	0.108314	0.130826	0.126258	0.104598	0.115331	0.0748636	0.0965617	0.0937578	0.153386	0.0928932	0.0146385	0.0420109	0.0144284	0.0268923	0.0363649	0.00754354	0.0180269	0.0288192	0.0322379	0.0228554	0.0319309	0.0551319	0.0294897	0.0157908	0.0289147	0.0303074	0.0298291	0.0176817	0.0166563	0.217931	0.256627	0.0624522	0.0347404	0.414725	0.0135253	0.241651	0.219243	0.16583	0.373277	2.925791
1580	-14507.2	-14527.5	20.3017	0.144584	0.0917129	0.106147	0.110028	0.0997491	0.074375	0.11362	0.06445	0.0762792	0.200141	0.0649229	0.0734768	0.106449	0.0878445	0.111573	0.137383	0.132074	0.100449	0.102327	0.0830583	0.0923529	0.10148	0.165751	0.0876838	0.0326837	0.0517157	0.0124748	0.0340161	0.0486839	0.00512458	0.0381626	0.0179556	0.0356425	0.0294932	0.0395958	0.0465911	0.0510409	0.0225433	0.0280717	0.0291834	0.0298719	0.0176817	0.0182223	0.215675	0.295319	0.0575674	0.0173908	0.39994	0.0141081	0.237798	0.232109	0.144368	0.385726	3.116666
1590	-14503.3	-14522.9	19.6178	0.129238	0.0966398	0.0920523	0.0911986	0.0985214	0.0803896	0.135143	0.0667325	0.104341	0.148849	0.0600457	0.0926652	0.100827	0.113581	0.104792	0.143821	0.132074	0.125874	0.110341	0.0803304	0.089194	0.0975508	0.19369	0.0891092	0.0272032	0.0561038	0.0197697	0.0411298	0.0488215	0.0225847	0.0212211	0.0133407	0.059452	0.0207263	0.0453603	0.0490656	0.033973	0.0179386	0.034467	0.02072	0.0337744	0.0265205	0.0158803	0.210971	0.287148	0.0630537	0.0241599	0.402199	0.0124688	0.250648	0.234014	0.140551	0.374787	3.185052
1600	-14505.9	-14524.7	18.8212	0.126104	0.0903011	0.114112	0.0961448	0.127958	0.0882093	0.12984	0.0814773	0.0757004	0.209128	0.0799375	0.0875909	0.0954308	0.105803	0.110417	0.139719	0.148725	0.102534	0.118024	0.0926883	0.0924191	0.0735713	0.190419	0.078147	0.0244452	0.0409255	0.01471	0.0319138	0.0347058	0.0155802	0.0327859	0.0327331	0.050417	0.0357554	0.0443651	0.0536268	0.0478118	0.017113	0.045653	0.0242723	0.031251	0.0259158	0.00632764	0.211864	0.287185	0.0587606	0.0223146	0.403902	0.0159735	0.242944	0.251687	0.145398	0.359972	3.264709
1610	-14503.2	-14524.7	21.4904	0.129208	0.100047	0.0954426	0.0896471	0.106539	0.0643901	0.145252	0.0762221	0.0871752	0.156013	0.0661012	0.0668772	0.0867032	0.115444	0.102196	0.120756	0.107975	0.0951204	0.107964	0.0811761	0.0632732	0.089965	0.170937	0.0930897	0.027298	0.0326288	0.0298005	0.0416611	0.0308945	0.0182833	0.019661	0.0182449	0.050417	0.0245994	0.0466591	0.0563352	0.028998	0.014346	0.0423954	0.0353361	0.0213402	0.018981	0.0223993	0.210933	0.265009	0.0588658	0.0353604	0.416781	0.0130505	0.251128	0.228	0.146511	0.374362	2.997793
1620	-14508.2	-14529.3	21.0941	0.116451	0.0918533	0.106798	0.078767	0.113731	0.0687033	0.131759	0.0834938	0.0864271	0.154171	0.0735352	0.084075	0.0927096	0.0871936	0.109251	0.118095	0.140633	0.0943204	0.112828	0.102446	0.0844548	0.069601	0.153789	0.0923539	0.0221214	0.0458333	0.0227217	0.0289384	0.0322717	0.0182833	0.0173446	0.0269174	0.0566588	0.0272007	0.0445197	0.0542958	0.0475687	0.0168192	0.0339901	0.0133914	0.0364101	0.0187544	0.0259401	0.20477	0.267637	0.0636446	0.0300315	0.420914	0.0130026	0.255643	0.226624	0.14563	0.372103	3.037421
1630	-14505.5	-14526.5	20.9317	0.111924	0.101165	0.106798	0.083624	0.105619	0.067027	0.121659	0.0834938	0.0800976	0.1996	0.0735352	0.0736354	0.0785124	0.105172	0.0889521	0.118238	0.115737	0.100205	0.116981	0.0965921	0.0787437	0.105701	0.145053	0.082955	0.0266731	0.0470079	0.010494	0.0349269	0.0320859	0.0237633	0.038265	0.0270985	0.0467652	0.0280764	0.0391473	0.0502927	0.0290502	0.0330505	0.0475967	0.0347671	0.0291554	0.0243553	0.0100729	0.219427	0.287019	0.0562409	0.0305328	0.396955	0.00982549	0.24048	0.231189	0.149794	0.378538	3.053665
1640	-14506.8	-14527.3	20.4949	0.114047	0.0972939	0.0915631	0.0949038	0.103743	0.096947	0.114106	0.0749598	0.0875501	0.176547	0.105016	0.0577465	0.0966531	0.10531	0.114309	0.112269	0.127134	0.117319	0.135209	0.0760633	0.105617	0.0769465	0.150375	0.0849201	0.0380342	0.0368228	0.0129455	0.0429847	0.0254563	0.0223411	0.0198008	0.0215068	0.0478169	0.0230689	0.0542548	0.0523161	0.0237735	0.0320378	0.0273041	0.0344479	0.0281422	0.0201216	0.0176233	0.22134	0.265559	0.0591643	0.0331093	0.413986	0.00684121	0.237837	0.231678	0.162727	0.367758	3.097346
1650	-14498.6	-14519.6	20.956	0.124226	0.0798076	0.0965265	0.0994047	0.101956	0.0730944	0.109833	0.0746432	0.0777964	0.184272	0.0831749	0.0761757	0.106372	0.0880624	0.103419	0.0995744	0.131385	0.112016	0.146613	0.0731309	0.0929012	0.0864599	0.180237	0.0830604	0.0384489	0.0431083	0.0240986	0.0325939	0.0482112	0.0133663	0.0165777	0.0204207	0.0534287	0.0216756	0.0379026	0.0521556	0.0296835	0.0295183	0.0292465	0.0190368	0.029343	0.0180954	0.0101811	0.218593	0.265196	0.0638237	0.0326984	0.409312	0.0103764	0.238004	0.229865	0.16519	0.366941	3.051233
1660	-14500.7	-14521.1	20.3697	0.11723	0.105889	0.10684	0.0807931	0.111028	0.0727669	0.106987	0.0815943	0.104309	0.169693	0.0761909	0.0865553	0.0824518	0.0898292	0.119832	0.124183	0.14385	0.106324	0.12618	0.0749706	0.102238	0.0927829	0.176003	0.0880034	0.020982	0.0557353	0.0146822	0.0317987	0.0354056	0.0120169	0.0228627	0.0180832	0.0403411	0.0214977	0.0428395	0.0582041	0.0244137	0.023065	0.0479806	0.0314575	0.0233624	0.0244784	0.0141342	0.219498	0.266294	0.050217	0.0362041	0.417368	0.0104193	0.251718	0.222396	0.1572	0.368686	3.109865
1670	-14507.5	-14528	20.4616	0.117052	0.0948006	0.0961477	0.0866608	0.123377	0.0652929	0.119906	0.0895185	0.0708876	0.17505	0.081138	0.0691113	0.109259	0.0892056	0.112988	0.137756	0.132683	0.109847	0.136784	0.109945	0.0731054	0.0892491	0.151817	0.102698	0.0246363	0.0388156	0.0288921	0.0229255	0.0372941	0.0207097	0.0142853	0.0151262	0.0403411	0.026637	0.0429648	0.0310258	0.0402374	0.0245894	0.0519388	0.032611	0.0254634	0.0146174	0.0232847	0.212438	0.268992	0.0639149	0.036049	0.403945	0.0146608	0.240627	0.23451	0.146202	0.378661	3.100675
1680	-14519.3	-14538.7	19.4153	0.137431	0.108718	0.107288	0.120493	0.119343	0.0731312	0.144318	0.0579682	0.100377	0.180228	0.0755284	0.0796269	0.0928583	0.0855191	0.124077	0.136835	0.132683	0.097921	0.120271	0.0710778	0.079536	0.118666	0.178395	0.0715013	0.0136215	0.034187	0.0123951	0.0364307	0.0269997	0.0200301	0.0249153	0.0110907	0.0511481	0.0127592	0.0708073	0.0626035	0.0319014	0.0169892	0.053871	0.0366577	0.0329234	0.0289529	0.0132272	0.217764	0.300251	0.0493547	0.0264883	0.394018	0.012125	0.243381	0.234994	0.140238	0.381387	3.205302
1690	-14506.8	-14527.4	20.547	0.130874	0.089414	0.107288	0.0949334	0.0930684	0.0701405	0.117104	0.0774986	0.0930698	0.207836	0.0859946	0.0829053	0.0974321	0.109046	0.0958976	0.122144	0.122205	0.119065	0.113292	0.0848012	0.0913006	0.0965701	0.156925	0.084862	0.0261948	0.0501343	0.0110409	0.0660118	0.0378241	0.0170523	0.0241033	0.0175466	0.0240617	0.02535	0.0477425	0.0337244	0.0319014	0.0249379	0.024307	0.0274901	0.0250709	0.0211803	0.0127896	0.23779	0.284727	0.0434026	0.0220816	0.399363	0.0126358	0.24781	0.231437	0.148697	0.372056	3.092132
1700	-14517.9	-14539	21.0977	0.0923357	0.113485	0.12555	0.105004	0.130747	0.0756316	0.121233	0.086155	0.0773841	0.163725	0.0911427	0.0625539	0.0955714	0.0977791	0.1253	0.125601	0.142415	0.102597	0.120529	0.0883962	0.0809624	0.0870309	0.15222	0.0751193	0.0212898	0.0442262	0.020282	0.0360207	0.0337378	0.0179731	0.0103693	0.0243239	0.013123	0.0213399	0.0502846	0.039359	0.0300564	0.0254328	0.0226326	0.0257871	0.0306609	0.0219572	0.00973935	0.233999	0.27595	0.0574569	0.0222345	0.402129	0.00823092	0.226187	0.239482	0.151592	0.382738	3.037065
1710	-14505.3	-14526.2	20.9141	0.151594	0.0938159	0.103509	0.0860511	0.122321	0.0767905	0.0992874	0.0637101	0.0737256	0.171663	0.0721071	0.0808132	0.0788339	0.0883176	0.12557	0.128816	0.119326	0.120007	0.107354	0.0938094	0.08488	0.0750904	0.166244	0.103669	0.0292155	0.0471043	0.0189005	0.0390692	0.0413277	0.018433	0.0160828	0.0236959	0.0407687	0.0227871	0.0502846	0.0502507	0.0259115	0.0246782	0.0406854	0.0141293	0.0362267	0.0203916	0.00817706	0.235122	0.271963	0.0593234	0.0189908	0.404059	0.010542	0.248515	0.224592	0.164716	0.362177	3.055426
1720	-14502.8	-14523.7	20.945	0.14113	0.100869	0.103509	0.0938992	0.112967	0.0673162	0.128246	0.0877784	0.0809205	0.157728	0.0805098	0.0838421	0.100004	0.101556	0.108623	0.120774	0.109906	0.116394	0.113355	0.0682552	0.100675	0.0743499	0.188431	0.0735995	0.0185312	0.0278614	0.00813543	0.0431998	0.0327671	0.0164143	0.0240786	0.0121303	0.0343086	0.0357474	0.0573692	0.0383058	0.0376715	0.0142365	0.0368884	0.0237718	0.0451121	0.0142418	0.0169261	0.207628	0.268369	0.05896	0.0317277	0.42056	0.0127555	0.239468	0.234748	0.167485	0.358299	3.052334
1730	-14508.1	-14528.9	20.8165	0.142147	0.0835021	0.0936783	0.0947444	0.0909173	0.0664758	0.115763	0.0835318	0.0910112	0.159512	0.0830851	0.0715397	0.0845347	0.111194	0.114336	0.130951	0.133841	0.117804	0.105679	0.0687443	0.0854734	0.0873498	0.170303	0.0816798	0.019828	0.0505091	0.0245534	0.0423428	0.0351209	0.0348557	0.0243424	0.0150474	0.0263361	0.024532	0.0425087	0.0311398	0.0344215	0.0240031	0.0308927	0.0434084	0.0350212	0.0243635	0.034154	0.2089	0.266637	0.0685982	0.0287878	0.412146	0.0149308	0.24461	0.235253	0.161068	0.35907	3.065181
1740	-14496.7	-14517.2	20.5017	0.131368	0.0929611	0.0997058	0.0892809	0.0996391	0.0777563	0.134257	0.076175	0.088652	0.178595	0.0885991	0.0773367	0.0956492	0.0938377	0.137524	0.115493	0.134759	0.106177	0.110082	0.0687443	0.0818227	0.0873498	0.155648	0.087111	0.029101	0.0449112	0.0226208	0.0428749	0.0518452	0.0220134	0.0288065	0.0270393	0.0319484	0.0220185	0.0438724	0.0522649	0.0395735	0.0224487	0.0338311	0.0186738	0.0192609	0.023011	0.0120214	0.203229	0.27138	0.0671465	0.0278832	0.419477	0.0108844	0.248188	0.23614	0.155424	0.360249	3.096659
1750	-14502.6	-14523.5	20.831	0.145305	0.101941	0.105242	0.103197	0.107266	0.0787949	0.124159	0.0737187	0.0958143	0.18677	0.0711272	0.0773367	0.0849407	0.100408	0.0982435	0.123738	0.144817	0.110547	0.119245	0.0723488	0.0865042	0.0698848	0.152483	0.0728189	0.0253535	0.0534979	0.0117422	0.0320678	0.0339911	0.00445133	0.0324102	0.0157588	0.0576515	0.0297765	0.0428129	0.0418636	0.0361589	0.0212694	0.0496184	0.0186755	0.0297823	0.0105814	0.00961474	0.199187	0.289325	0.0578676	0.0256277	0.412861	0.0151317	0.238872	0.23711	0.145306	0.378712	3.063729
1760	-14499.8	-14520.7	20.9276	0.13836	0.105709	0.0834676	0.0845718	0.104399	0.0869427	0.128029	0.0762497	0.0819069	0.182559	0.102536	0.0631197	0.0991339	0.0963717	0.107715	0.118641	0.125247	0.112046	0.122161	0.0791099	0.0852593	0.071947	0.157678	0.0907228	0.0249138	0.0354504	0.0153972	0.0406903	0.0442312	0.0220481	0.0257917	0.0155382	0.054318	0.0217591	0.0542115	0.0464202	0.0361589	0.0146017	0.0372703	0.00879255	0.0234104	0.0192111	0.00997266	0.2263	0.278931	0.0585882	0.0209789	0.401316	0.0138871	0.24513	0.224726	0.164016	0.366128	3.054071
1770	-14508.5	-14529.1	20.6208	0.14139	0.0954309	0.104978	0.0924982	0.0910784	0.0596516	0.122861	0.0663423	0.0846898	0.169244	0.0803545	0.069176	0.108589	0.0997118	0.133596	0.135639	0.113092	0.104478	0.123625	0.0796607	0.0814999	0.0777147	0.16644	0.0519051	0.0224096	0.0592337	0.016151	0.0418483	0.0384934	0.00732923	0.032648	0.0169862	0.0505682	0.0346869	0.0578888	0.0472178	0.0255802	0.0272305	0.0429113	0.030563	0.0300153	0.0302337	0.0191104	0.227675	0.271692	0.0582908	0.0247981	0.404691	0.0128533	0.226115	0.23095	0.157421	0.385514	3.084752
1780	-14505.7	-14527.2	21.4189	0.114279	0.0826195	0.095513	0.0998551	0.114389	0.053819	0.126643	0.0742909	0.0863722	0.169244	0.0804915	0.0863715	0.102265	0.0819448	0.0990098	0.123237	0.144948	0.109574	0.104826	0.0926238	0.0877719	0.0747883	0.169534	0.0789106	0.0265754	0.0430353	0.0129611	0.0619164	0.0464553	0.0165468	0.0271146	0.0221557	0.0528583	0.0280977	0.0348604	0.0432711	0.0200493	0.0150652	0.0353736	0.0140962	0.0256055	0.0085459	0.0170359	0.206215	0.274922	0.0580144	0.0295131	0.419605	0.0117304	0.239207	0.231729	0.163086	0.365979	3.004941
1790	-14496.4	-14517.5	21.1353	0.125007	0.0882163	0.10243	0.102656	0.108892	0.0633288	0.111142	0.0606319	0.0882327	0.19415	0.0771967	0.0693396	0.0990259	0.104189	0.0969396	0.111743	0.118482	0.105717	0.113354	0.0771969	0.102365	0.0811887	0.158915	0.0956029	0.0271869	0.0465366	0.0136977	0.0387805	0.0480444	0.015096	0.0297151	0.0110545	0.0501166	0.0246015	0.0408627	0.038302	0.0405092	0.0344606	0.0321759	0.0299231	0.0297361	0.0114648	0.0150997	0.214462	0.258938	0.0551774	0.0256146	0.438491	0.00731776	0.25642	0.221239	0.167333	0.355007	3.033306
