Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
979	1	-15803.8	-15816.3	12.4728	0.117341	0.0967231	0.0885635	0.0999521	0.11483	0.100035	0.130878	0.0683457	0.101589	0.187255	0.0777808	0.0821763	0.117051	0.0985492	0.117374	0.128649	0.127096	0.0918761	0.11506	0.0799455	0.0760662	0.0850972	0.20172	0.0539106	0.0296576	0.0122111	0.026402	0.0297601	0.0165196	0.0212084	0.0581941	0.0290215	0.0275188	0.0629538	0.0345021	0.0554213	0.0613029	0.0367125	0.0333361	0.0310052	0.0636922	0.0230992	0.0312431	3.241626
980	0	-15809.4	-15822	12.589	0.119974	0.0942129	0.11327	0.0979002	0.111509	0.0852334	0.111802	0.0818388	0.113224	0.173485	0.0694007	0.0767575	0.10716	0.109963	0.122006	0.124222	0.158344	0.114321	0.137324	0.0649798	0.0873687	0.0794142	0.159703	0.0186584	0.0622235	0.027509	0.0384656	0.0215633	0.035469	0.0293859	0.0189313	0.0665497	0.0518494	0.0203212	0.021328	0.0175414	0.0255576	0.0934186	0.0314455	0.0285114	0.0359984	0.0438484	0.028019	3.230008
981	1	-15810.2	-15821.9	11.7331	0.142103	0.121144	0.0905023	0.0974691	0.124599	0.101245	0.125013	0.0553212	0.102778	0.194039	0.0927047	0.0797547	0.121111	0.100974	0.0928844	0.115536	0.130614	0.118138	0.125407	0.0794159	0.0803754	0.0877577	0.186532	0.0397285	0.03716	0.022137	0.0196815	0.0284474	0.0257799	0.0230187	0.0324576	0.0421772	0.0366043	0.0368166	0.0378024	0.0478024	0.08436	0.0317689	0.0470953	0.0372892	0.0574189	0.0379446	0.0246847	3.315596
982	0	-15801.2	-15814.2	13.015	0.116465	0.103352	0.101167	0.0916106	0.121637	0.0758632	0.116402	0.0689264	0.099415	0.1582	0.0776307	0.0978604	0.0979052	0.113393	0.116397	0.1009	0.13879	0.105985	0.119625	0.0706965	0.119117	0.0811979	0.150255	0.015633	0.0530614	0.0304536	0.0348878	0.02666	0.0300036	0.0197968	0.0312614	0.0588218	0.0655403	0.0209901	0.052052	0.0195718	0.0230766	0.0775294	0.0320725	0.0282933	0.0538286	0.0340019	0.0370844	3.187411
983	1	-15802.7	-15815.5	12.8701	0.139141	0.108197	0.096405	0.104122	0.126794	0.0772414	0.110975	0.0842584	0.110876	0.16331	0.0730161	0.0770081	0.105601	0.102128	0.0966321	0.103207	0.11616	0.117782	0.126931	0.082794	0.103957	0.0966692	0.145436	0.0506068	0.0391749	0.0109236	0.0232255	0.034084	0.0343056	0.0202147	0.043867	0.0396996	0.0517884	0.0551093	0.0279783	0.0212168	0.08436	0.0244986	0.0423778	0.0239995	0.0561284	0.0234358	0.0262576	3.201895
984	0	-15807.3	-15820.9	13.5441	0.122314	0.0932842	0.102584	0.11344	0.077775	0.0847455	0.127586	0.0957137	0.088694	0.164921	0.0729948	0.0712282	0.0951099	0.101182	0.11207	0.121809	0.105636	0.0989029	0.11401	0.0653942	0.104037	0.0969917	0.166188	0.0375555	0.043517	0.0411474	0.0554675	0.0307491	0.0262064	0.0152191	0.0420338	0.0500118	0.0465972	0.0242289	0.0373387	0.01362	0.0253198	0.0870049	0.047347	0.0228268	0.0375355	0.0290874	0.0250747	3.134501
985	1	-15813	-15825.7	12.6956	0.107147	0.108197	0.0936299	0.105415	0.121968	0.0747326	0.137275	0.0687319	0.0953816	0.150817	0.0623782	0.0963776	0.087744	0.102608	0.117789	0.12248	0.113604	0.0986114	0.130042	0.096103	0.107868	0.0907147	0.153413	0.0634285	0.0270611	0.034967	0.0293398	0.0207212	0.0107096	0.029385	0.0424774	0.0407542	0.0580154	0.0409809	0.0356626	0.0351325	0.0920533	0.0216806	0.0322719	0.0474931	0.0648997	0.0275156	0.0217764	3.219351
986	0	-15802.3	-15814.3	12.0111	0.108589	0.100454	0.114773	0.0954973	0.137242	0.0718881	0.138776	0.0769632	0.0995866	0.165247	0.0652572	0.0903254	0.100377	0.102903	0.0993679	0.125156	0.135726	0.11418	0.124518	0.0970056	0.0733576	0.0912462	0.159499	0.0285347	0.057629	0.0496336	0.0300835	0.0277276	0.0282585	0.0352906	0.0275009	0.0516849	0.0478564	0.0335344	0.0630582	0.0269822	0.0321152	0.0916697	0.0371857	0.028305	0.050098	0.0295506	0.023166	3.287798
987	1	-15800.3	-15812.8	12.4936	0.125878	0.103329	0.0921026	0.123114	0.10796	0.0779609	0.109505	0.0772493	0.0988697	0.173351	0.0755534	0.0872783	0.0936923	0.1169	0.113058	0.143096	0.120948	0.102266	0.128059	0.074943	0.0793141	0.0887382	0.172895	0.039295	0.0364944	0.0291138	0.0272987	0.0346684	0.0313133	0.0197753	0.0611058	0.0249498	0.0488663	0.0491724	0.0416114	0.0369487	0.0792707	0.0208299	0.0340569	0.0395765	0.0620299	0.015648	0.0214605	3.239547
988	0	-15798.7	-15811.5	12.8425	0.12591	0.0943666	0.0796951	0.104095	0.133977	0.0827954	0.139049	0.0817464	0.0962425	0.196073	0.0696633	0.0810921	0.0907483	0.0991385	0.10503	0.130829	0.142544	0.103715	0.142085	0.0759187	0.0787892	0.089248	0.144091	0.0260562	0.0415438	0.0409765	0.0378609	0.0257556	0.0355474	0.0203231	0.0302366	0.04318	0.0538576	0.0203821	0.0442281	0.0325784	0.0228073	0.0758664	0.0339535	0.0290845	0.04542	0.0403265	0.0178304	3.204656
989	1	-15801.7	-15814.9	13.1314	0.127445	0.106141	0.100935	0.102303	0.125203	0.09065	0.114488	0.0875213	0.094493	0.154927	0.0869152	0.0700688	0.0915306	0.110334	0.103187	0.130747	0.130604	0.111379	0.127861	0.0808997	0.0836907	0.0738228	0.167277	0.0403251	0.0323949	0.00944591	0.0254697	0.0209461	0.0273981	0.0419817	0.0522192	0.0277868	0.0550699	0.0437818	0.0207535	0.0416338	0.0639485	0.0184064	0.0369722	0.03445	0.0533996	0.0235172	0.0334433	3.175767
990	0	-15819.5	-15831	11.5169	0.136645	0.11758	0.101514	0.100914	0.135025	0.0712037	0.103112	0.0718959	0.0847238	0.163405	0.0745169	0.0898248	0.10056	0.0949056	0.104182	0.149531	0.138846	0.127348	0.144548	0.068259	0.0971681	0.0854176	0.165155	0.0512015	0.0565364	0.0338223	0.0182924	0.0232615	0.0287043	0.0197846	0.0476578	0.0497037	0.0538576	0.0203821	0.0537833	0.0305964	0.0313067	0.0593479	0.0618899	0.0380769	0.0502377	0.0368432	0.0456515	3.337217
991	1	-15800.3	-15813.3	13.0539	0.140704	0.109588	0.0814682	0.101683	0.104514	0.0963142	0.121305	0.0700474	0.094493	0.154403	0.0736542	0.0892118	0.0960844	0.089794	0.122924	0.126693	0.130072	0.111508	0.10413	0.0912627	0.0827119	0.0751885	0.165444	0.0300655	0.0338776	0.0174038	0.03257	0.0221091	0.0287082	0.0409556	0.0437257	0.0382904	0.03761	0.046923	0.0330525	0.0518513	0.0833405	0.013237	0.0527914	0.0350815	0.0594105	0.0274222	0.0218906	3.183515
992	0	-15808.9	-15822.3	13.3773	0.122749	0.104321	0.0994368	0.097717	0.156268	0.0864193	0.108008	0.0866245	0.0871405	0.145477	0.0807305	0.0926083	0.0905985	0.0921122	0.0960574	0.11067	0.120402	0.113434	0.0941079	0.0709791	0.0888915	0.0854176	0.176563	0.0278014	0.041836	0.0489093	0.0450665	0.0250282	0.0377571	0.0180527	0.027917	0.0570624	0.0732048	0.0154416	0.0407782	0.019451	0.0344829	0.0597051	0.0432689	0.0165948	0.0550851	0.0367271	0.0202761	3.151179
993	1	-15806.8	-15819.5	12.6914	0.136641	0.0945538	0.0848298	0.124609	0.0916817	0.0993293	0.141727	0.0853503	0.0971334	0.166608	0.0777793	0.099138	0.0726357	0.117179	0.102056	0.124955	0.121806	0.100243	0.117705	0.0709289	0.0710854	0.0695355	0.152266	0.0574537	0.0412751	0.025691	0.0356734	0.0122411	0.0323369	0.0257663	0.0589557	0.0468614	0.0291214	0.0444912	0.0354387	0.0344964	0.0886302	0.0306073	0.0527914	0.0375599	0.0503022	0.0317923	0.0285099	3.219772
994	0	-15797.1	-15809.8	12.6368	0.121881	0.106947	0.100396	0.0895751	0.123108	0.07494	0.141826	0.0680246	0.104949	0.154658	0.0857797	0.0679444	0.118345	0.0906264	0.115114	0.130385	0.138315	0.116155	0.119776	0.0754882	0.0896295	0.0985609	0.15577	0.0264767	0.0336829	0.0308183	0.040188	0.0314167	0.0385681	0.0113364	0.0329886	0.0570624	0.0531202	0.0236865	0.0501835	0.0307311	0.0391005	0.0816387	0.0357623	0.0243699	0.0351088	0.0373839	0.0234136	3.225231
995	1	-15804.7	-15817.6	12.9393	0.122284	0.0910534	0.0994685	0.114394	0.146678	0.0889503	0.119515	0.0715714	0.0998668	0.154066	0.1116	0.0638463	0.07466	0.0892393	0.11305	0.123105	0.126574	0.118978	0.127275	0.0719236	0.0862931	0.0741555	0.183492	0.0297988	0.0276465	0.0234085	0.0347102	0.0394453	0.0344065	0.0259724	0.0507559	0.0324642	0.0389307	0.0460387	0.0310122	0.0357427	0.0676394	0.0242065	0.0527914	0.0267124	0.0597046	0.0210981	0.0204539	3.194979
996	0	-15809	-15821.9	12.8419	0.147149	0.0848909	0.101645	0.102485	0.109943	0.10066	0.143538	0.0881704	0.112273	0.179957	0.0803683	0.0757117	0.0780683	0.0937426	0.132162	0.131259	0.118303	0.102547	0.129199	0.0652318	0.0948299	0.0651709	0.162651	0.023404	0.0365933	0.0376666	0.0430659	0.0263268	0.022995	0.0255161	0.0324439	0.0399638	0.0363657	0.0376569	0.0579865	0.0149527	0.0293719	0.0639068	0.0437536	0.0159238	0.052811	0.0281601	0.0358968	3.204716
997	1	-15806.4	-15818.1	11.6863	0.123558	0.120587	0.094527	0.116716	0.124574	0.0731741	0.119061	0.0779722	0.107757	0.1786	0.0895955	0.109464	0.0939922	0.0923332	0.0998935	0.124985	0.138598	0.113651	0.105428	0.0726094	0.114333	0.0771378	0.196545	0.04558	0.0315259	0.0262478	0.0301494	0.026316	0.0370174	0.0184738	0.0428577	0.0266174	0.0308662	0.0469439	0.0416557	0.0242112	0.0719528	0.0320441	0.0407003	0.0446466	0.0685582	0.033808	0.0350098	3.320274
998	0	-15803	-15815.8	12.8689	0.144806	0.0868893	0.0967895	0.0884922	0.11906	0.076215	0.120841	0.0853216	0.0858197	0.188366	0.0821692	0.0688251	0.0990674	0.117535	0.102861	0.131731	0.122762	0.107751	0.119597	0.0550181	0.0845956	0.0900592	0.159086	0.0346774	0.0481036	0.0311621	0.0348933	0.0324605	0.0230694	0.0205985	0.035197	0.0577954	0.0568915	0.0374715	0.0418244	0.0175523	0.0269384	0.0818717	0.0431244	0.0389778	0.0542041	0.0292097	0.0223328	3.202014
999	1	-15799.1	-15812.9	13.7044	0.124932	0.101796	0.0929382	0.0803851	0.104842	0.0799878	0.13654	0.0713314	0.0975875	0.170697	0.0664036	0.0906663	0.0962854	0.0915357	0.11574	0.12393	0.137386	0.100308	0.122212	0.0816749	0.0874346	0.0835673	0.156577	0.0378924	0.025586	0.0219996	0.0428885	0.0236668	0.0229826	0.0209021	0.0339594	0.0284059	0.029796	0.0447072	0.0544451	0.042524	0.0637971	0.0214026	0.0437327	0.0404989	0.0621859	0.0158849	0.0264552	3.11847
1000	0	-15811.9	-15824.2	12.277	0.114194	0.119426	0.0970016	0.106424	0.109315	0.0651251	0.153516	0.0681269	0.0805336	0.187832	0.101476	0.0724452	0.0998766	0.0869349	0.124276	0.137914	0.12637	0.115675	0.111916	0.0722654	0.0962684	0.0775306	0.178666	0.0157829	0.0408241	0.0337863	0.0352814	0.0116327	0.04174	0.0115685	0.0422361	0.0577954	0.0594961	0.0314499	0.0596867	0.0271216	0.0322797	0.0703822	0.0363075	0.0324649	0.0582818	0.0416512	0.0183243	3.261203
1001	1	-15799.4	-15812.4	13.0753	0.111508	0.105566	0.0852081	0.111379	0.135654	0.0883847	0.120391	0.0813316	0.109848	0.160269	0.0814797	0.0784775	0.0828858	0.0889565	0.100569	0.129294	0.130826	0.117028	0.125715	0.0894145	0.0828047	0.0750417	0.180035	0.0498894	0.0289632	0.0214463	0.0370775	0.0285009	0.0310292	0.022585	0.0377461	0.0410603	0.0177314	0.0498669	0.0516546	0.037822	0.0687929	0.0212595	0.040472	0.0312323	0.0474235	0.0262093	0.0185522	3.181379
1002	0	-15810.7	-15822.8	12.0824	0.122242	0.102099	0.0856384	0.0951688	0.130703	0.105996	0.146379	0.0836441	0.114081	0.202323	0.0778936	0.0884368	0.118679	0.103982	0.0997245	0.127786	0.106458	0.141093	0.123649	0.0529951	0.0933981	0.080613	0.168199	0.0278997	0.0473356	0.0344756	0.0379764	0.0146189	0.023828	0.0145911	0.0330597	0.0448486	0.0475467	0.0152484	0.046199	0.0194232	0.0388344	0.0776847	0.0327653	0.037426	0.0355019	0.0449438	0.0352814	3.280671
1003	1	-15793	-15806.4	13.3961	0.139037	0.0949702	0.100546	0.0978125	0.11521	0.0748885	0.124899	0.075398	0.101691	0.189024	0.0711791	0.0768423	0.088106	0.093793	0.117442	0.130389	0.116079	0.101599	0.108482	0.0661154	0.0998217	0.0768863	0.163362	0.039364	0.0370645	0.0179046	0.0421365	0.0358903	0.0253256	0.0216882	0.0434382	0.0370583	0.0268663	0.0485868	0.0315831	0.024389	0.08383	0.02667	0.0527941	0.0344903	0.0518474	0.0220837	0.0227189	3.149303
1004	0	-15795.6	-15808.5	12.9224	0.114091	0.0932868	0.093364	0.113261	0.12095	0.0866517	0.11387	0.078445	0.0997401	0.151102	0.0751084	0.0817707	0.0896122	0.0952605	0.0907715	0.124589	0.129089	0.112832	0.119693	0.0736166	0.0989766	0.0963157	0.173119	0.0272836	0.0644383	0.0403922	0.041145	0.02587	0.0324174	0.0287291	0.0176426	0.049795	0.0435484	0.0240558	0.0436988	0.021257	0.0365134	0.0830227	0.0468251	0.0362971	0.0434477	0.035927	0.0288448	3.196668
1005	1	-15803.9	-15816.8	12.9299	0.111362	0.114298	0.0965905	0.114908	0.102882	0.0766201	0.129687	0.074149	0.0878254	0.183061	0.0768206	0.095039	0.107756	0.0698786	0.115311	0.099398	0.115259	0.105677	0.121328	0.081021	0.0947708	0.0834618	0.182869	0.0498703	0.0280528	0.0263414	0.0328919	0.0287845	0.0243755	0.0320455	0.0487237	0.0567494	0.0260527	0.0555982	0.0243683	0.0366118	0.0835522	0.0160779	0.0574491	0.0310111	0.0393496	0.0333134	0.0247271	3.195918
1006	0	-15802.9	-15815.5	12.6377	0.128098	0.0967226	0.0876948	0.120647	0.123055	0.0830617	0.129898	0.0769691	0.111875	0.187774	0.0861586	0.07842	0.131194	0.0913285	0.0924167	0.108798	0.104454	0.121353	0.119629	0.065138	0.073949	0.0930574	0.176457	0.0276953	0.0451039	0.042444	0.0332037	0.0159928	0.0335446	0.0183701	0.03194	0.0662407	0.0472381	0.0276607	0.0509284	0.0264399	0.0378958	0.0634094	0.0311135	0.0287934	0.0392805	0.0462238	0.0234708	3.225138
1007	1	-15812.9	-15825.2	12.3642	0.140596	0.0887208	0.0897598	0.119317	0.101976	0.0684025	0.128377	0.0797609	0.0768292	0.190347	0.0916443	0.0727141	0.112629	0.0996017	0.118719	0.123105	0.139585	0.121908	0.136495	0.0685965	0.0604588	0.075662	0.200929	0.0485574	0.0457502	0.0182218	0.0427616	0.0222942	0.0250583	0.0281803	0.0583527	0.0343992	0.025794	0.0555446	0.0369831	0.0393456	0.0553273	0.021882	0.0373103	0.0348816	0.0758346	0.0228221	0.0170539	3.252488
1008	0	-15799.6	-15813.2	13.585	0.122391	0.0949931	0.0849952	0.0830759	0.123791	0.0868907	0.11967	0.0963566	0.0838584	0.155154	0.0830494	0.0851407	0.0915385	0.108589	0.0928518	0.135787	0.122052	0.0999531	0.110684	0.0834282	0.0807182	0.0753521	0.154641	0.0311337	0.0502718	0.0288243	0.0395023	0.0193565	0.0319637	0.0148261	0.0304252	0.052561	0.0562779	0.0262918	0.0446347	0.015211	0.0268437	0.106403	0.0376753	0.0280321	0.0454094	0.0393088	0.0304911	3.130404
1009	1	-15801.9	-15814	12.1252	0.114647	0.104676	0.0994141	0.0887926	0.086621	0.0830889	0.131226	0.0926778	0.0884532	0.168931	0.0684763	0.0931425	0.117785	0.0935603	0.121731	0.140057	0.1385	0.123333	0.125975	0.0740845	0.12033	0.0802779	0.167634	0.0544576	0.0404435	0.0276096	0.0303918	0.026312	0.0307732	0.0270304	0.0484696	0.035022	0.0347134	0.0518161	0.0332832	0.0286353	0.0763934	0.0194951	0.0508367	0.0476469	0.054583	0.0156959	0.0193694	3.276393
1010	0	-15798.1	-15810.8	12.7664	0.133076	0.103622	0.11369	0.112225	0.131084	0.0785597	0.118989	0.0756883	0.097601	0.1539	0.0804658	0.0758275	0.0936421	0.115854	0.10871	0.109624	0.120037	0.096778	0.123577	0.0718408	0.0807182	0.0872537	0.170906	0.0262038	0.060468	0.041391	0.0255016	0.0226821	0.0418139	0.0240649	0.0330674	0.0583761	0.0566231	0.0288726	0.0470446	0.0347984	0.036611	0.0626484	0.0284114	0.0381476	0.0416317	0.0330441	0.0172008	3.212272
1011	1	-15811	-15824.1	13.0499	0.113243	0.0780917	0.0862752	0.10127	0.0976048	0.0969718	0.132559	0.0800544	0.0971864	0.188977	0.089509	0.0705917	0.104558	0.0743894	0.107249	0.134225	0.140048	0.0940781	0.133259	0.0740845	0.0856048	0.0969842	0.176779	0.0656835	0.0234557	0.022626	0.0406085	0.0268932	0.0307732	0.0138188	0.0506072	0.0516353	0.0392764	0.0397462	0.0232466	0.0403793	0.0763934	0.018732	0.0330965	0.0292333	0.0509228	0.0289979	0.0241942	3.183915
1012	0	-15804.7	-15817.4	12.6325	0.119826	0.107711	0.0898507	0.100646	0.094089	0.0785597	0.118877	0.0720475	0.126722	0.181633	0.0682151	0.0751585	0.0949264	0.086384	0.0955812	0.13631	0.13047	0.134024	0.114239	0.0863498	0.0908697	0.0908421	0.176786	0.0283784	0.0471013	0.0466904	0.0324783	0.0196732	0.0209007	0.0229129	0.0268381	0.0520342	0.0518799	0.0196452	0.0508764	0.021113	0.0252628	0.0815708	0.0413048	0.0278959	0.0609007	0.034728	0.0433512	3.225655
1013	1	-15806	-15818	11.9868	0.109197	0.118528	0.11497	0.0939916	0.11194	0.0829138	0.115122	0.0912245	0.103755	0.180948	0.088067	0.0854907	0.102936	0.0885768	0.119133	0.145961	0.1228	0.118077	0.11539	0.0929104	0.096308	0.0893165	0.186731	0.0523346	0.0274381	0.0066987	0.0462211	0.0222439	0.0333684	0.0174293	0.0504869	0.0287185	0.0373663	0.0568394	0.0358565	0.0441589	0.101092	0.0130041	0.04079	0.0229788	0.0346678	0.0172052	0.0270463	3.290231
1014	0	-15800	-15813.2	13.1889	0.125427	0.110836	0.0921735	0.100646	0.106428	0.0994002	0.128101	0.070521	0.0905545	0.175241	0.0837097	0.0652804	0.100333	0.0831103	0.11977	0.148986	0.131033	0.130049	0.0934656	0.0807194	0.0792981	0.0851207	0.151491	0.0315027	0.0394511	0.0364138	0.0399677	0.0249948	0.0409978	0.0114491	0.0340162	0.0457944	0.0540991	0.0141917	0.0455476	0.025174	0.0288799	0.0808364	0.0388021	0.0242434	0.0381423	0.034728	0.0290956	3.170022
1015	1	-15800.9	-15813.5	12.6145	0.117139	0.114569	0.0955045	0.112814	0.111251	0.0881383	0.119646	0.0761395	0.0942807	0.165449	0.0989105	0.0781407	0.105026	0.0921201	0.104566	0.143	0.144053	0.107581	0.117514	0.0671397	0.0838164	0.0766747	0.172722	0.0538222	0.01384	0.0151094	0.0307895	0.0333312	0.0467702	0.0159153	0.0498125	0.0424716	0.0299894	0.0399233	0.0471851	0.0454107	0.0670082	0.0168218	0.038328	0.0452189	0.0551862	0.0283991	0.025926	3.227455
1016	0	-15799.4	-15813.1	13.7729	0.117014	0.0958856	0.100232	0.104609	0.124396	0.075901	0.118449	0.0756784	0.0856757	0.156218	0.0753146	0.0818155	0.111087	0.105833	0.107286	0.100454	0.127731	0.0938046	0.108067	0.0719664	0.0847103	0.0851207	0.176765	0.0308622	0.0317654	0.0344714	0.0305687	0.0180785	0.0409978	0.0159702	0.0298816	0.0693879	0.0540991	0.0210028	0.0455476	0.0258381	0.0388431	0.0744586	0.0416084	0.0233219	0.0510331	0.0275026	0.0223657	3.111618
1017	1	-15801	-15812.8	11.8026	0.150317	0.0994131	0.0893725	0.10298	0.114965	0.0857952	0.149863	0.0783716	0.10613	0.167288	0.0791043	0.0790434	0.100883	0.094717	0.121987	0.130431	0.129912	0.12976	0.122547	0.0700299	0.0940371	0.0719408	0.172933	0.0395676	0.0127732	0.0197009	0.0342508	0.030593	0.0267158	0.0305908	0.0575266	0.0356231	0.0299377	0.0538939	0.0446385	0.0445682	0.0890392	0.032441	0.0608619	0.023995	0.0587521	0.0216995	0.0196537	3.308644
1018	0	-15802.4	-15814.8	12.3852	0.131812	0.101506	0.104032	0.0929635	0.127196	0.0766446	0.115349	0.0881159	0.121555	0.191184	0.0784082	0.0867169	0.111087	0.104345	0.10301	0.133613	0.115283	0.107626	0.132449	0.0719403	0.0941871	0.0852971	0.178629	0.0317217	0.037818	0.033831	0.0407061	0.0110265	0.03939	0.0100333	0.0381624	0.0376105	0.0434072	0.00990222	0.0611624	0.0138978	0.0318613	0.0893293	0.0416084	0.0212164	0.0446687	0.0373224	0.0227609	3.250387
1019	1	-15802.1	-15815.2	13.0872	0.140616	0.0983877	0.0828517	0.103055	0.109548	0.0955109	0.118565	0.0841536	0.1017	0.154551	0.0696299	0.0851204	0.0886161	0.130494	0.104448	0.128845	0.109518	0.118611	0.131297	0.0651722	0.0717004	0.0864117	0.166725	0.0423477	0.0301843	0.0236817	0.0279139	0.0197652	0.0219811	0.0199469	0.0642126	0.0432745	0.0359095	0.0474064	0.0212598	0.0466934	0.0740898	0.0305686	0.0512231	0.0281513	0.0637832	0.0141004	0.0281644	3.180185
1020	0	-15799.4	-15812.4	12.9842	0.108452	0.0889327	0.106152	0.106299	0.107925	0.0867474	0.144388	0.0713786	0.0867788	0.1621	0.0939367	0.0794143	0.0955971	0.10876	0.0979722	0.108352	0.140245	0.111713	0.108782	0.0856909	0.106736	0.0908296	0.182097	0.0233051	0.0557768	0.0281234	0.0352209	0.0200563	0.0269156	0.0247057	0.0346368	0.0514379	0.0367988	0.0322456	0.0377348	0.0290737	0.0277292	0.0675411	0.043048	0.0270773	0.0521218	0.0329078	0.0247534	3.19049
1021	1	-15803.3	-15816.3	12.9863	0.124725	0.0972253	0.107217	0.0770057	0.134263	0.0805082	0.128334	0.0658949	0.0909976	0.141637	0.0735744	0.0828919	0.0862997	0.119896	0.110912	0.126487	0.108817	0.12129	0.126214	0.0803738	0.0886068	0.0948408	0.157769	0.0489939	0.0243252	0.0267009	0.0320337	0.0232384	0.0330268	0.0277895	0.0519345	0.0310132	0.0392591	0.0467393	0.0374827	0.0266319	0.0728231	0.0418563	0.0522912	0.035903	0.0637328	0.0180495	0.0306765	3.190282
1022	0	-15802.1	-15815.1	13.0559	0.139038	0.10822	0.0987659	0.110982	0.11244	0.0849726	0.124118	0.0823765	0.100017	0.148227	0.0876481	0.0815885	0.10472	0.115438	0.095872	0.10695	0.123526	0.135081	0.116381	0.0737797	0.0890716	0.0723221	0.151359	0.0193779	0.0383258	0.0523063	0.0384228	0.0215331	0.0272312	0.0207401	0.0346368	0.0623828	0.0406768	0.0263653	0.0419131	0.0172413	0.0162916	0.0756481	0.0381861	0.0389696	0.0460069	0.0396323	0.0245374	3.183319
1023	1	-15803.2	-15815.5	12.3612	0.13462	0.0884762	0.0846024	0.100421	0.124243	0.0691278	0.131602	0.0834403	0.10734	0.181689	0.103232	0.0683432	0.111214	0.110569	0.117618	0.138464	0.129504	0.106496	0.128699	0.0693769	0.0822178	0.09817	0.171198	0.0495586	0.0286438	0.0192517	0.0296794	0.0286984	0.0428714	0.0146132	0.0328224	0.0439288	0.0411917	0.0504006	0.0340927	0.0396996	0.0656038	0.0181323	0.0384037	0.0327751	0.0482841	0.0282371	0.0252312	3.252784
1024	0	-15803.9	-15817.3	13.4289	0.113663	0.0898127	0.120888	0.0932071	0.137568	0.0839213	0.122684	0.0668448	0.095128	0.163113	0.0806548	0.0832735	0.104472	0.088367	0.10739	0.12252	0.110293	0.107011	0.126507	0.0761242	0.0990263	0.0840899	0.156232	0.0200277	0.0287814	0.0307319	0.0240527	0.0292349	0.0285008	0.0203219	0.0275224	0.0511042	0.048783	0.0330683	0.0416692	0.0261746	0.0318595	0.0847837	0.0418839	0.0213842	0.0431959	0.0480559	0.0320863	3.146013
1025	1	-15803.5	-15816	12.5512	0.13462	0.0994812	0.104315	0.104063	0.12084	0.0745077	0.1152	0.0769793	0.0848719	0.164451	0.0787186	0.0790584	0.0972819	0.115029	0.0948114	0.111297	0.143156	0.117619	0.128675	0.0646055	0.0941571	0.0950339	0.151421	0.0412622	0.0265088	0.0325811	0.0306399	0.016177	0.0422936	0.0212614	0.0605406	0.0465992	0.0458401	0.0396583	0.0352211	0.0371196	0.0982167	0.0353171	0.0459467	0.0373333	0.0510725	0.0153575	0.0246457	3.233787
1026	0	-15804.1	-15817.4	13.215	0.123584	0.0988147	0.0934861	0.107603	0.130013	0.0973138	0.114584	0.0870868	0.0966391	0.146528	0.077632	0.0847425	0.0897837	0.0947057	0.098428	0.126724	0.11337	0.0903685	0.129488	0.0693806	0.110088	0.0895676	0.155173	0.019967	0.0501987	0.0487089	0.0313863	0.024076	0.0457047	0.0215044	0.0308917	0.043361	0.0451792	0.0107015	0.0320416	0.0264728	0.032488	0.0847837	0.0572841	0.0280868	0.0409148	0.0332831	0.0352689	3.167409
1027	1	-15803.5	-15815.9	12.4096	0.119855	0.0881227	0.0963864	0.109943	0.131998	0.072725	0.138879	0.0818146	0.0978978	0.168301	0.0794964	0.0847653	0.0835252	0.119517	0.101145	0.131472	0.133281	0.106821	0.132114	0.0783887	0.0764152	0.0898348	0.160259	0.0451922	0.023287	0.0363702	0.0312553	0.0243543	0.035435	0.0187661	0.0558331	0.0235929	0.040338	0.0404569	0.040269	0.0407904	0.101606	0.0381467	0.0387802	0.0309884	0.0538775	0.0218568	0.0237967	3.247949
1028	0	-15803.7	-15817.6	13.8766	0.115325	0.0918066	0.0952636	0.0767705	0.116109	0.0751754	0.110488	0.0636266	0.0819061	0.153461	0.0663881	0.0800372	0.0936886	0.0866319	0.102399	0.138212	0.124735	0.110579	0.105278	0.0866894	0.084187	0.0967502	0.155704	0.0285624	0.0461071	0.0357621	0.0335708	0.0404688	0.0308106	0.0168224	0.0268501	0.0615898	0.054004	0.0197011	0.0370557	0.0292243	0.0309714	0.0896522	0.0482094	0.036508	0.0563865	0.0330872	0.0346951	3.101251
