Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1106	0	-14509.1	-14529.6	20.4715	0.12205	0.0930617	0.1091	0.110918	0.0978044	0.050087	0.101112	0.0802848	0.085071	0.1921	0.0984915	0.0741243	0.120002	0.0911457	0.0988127	0.133124	0.1393	0.122006	0.132424	0.0777167	0.0905676	0.0775766	0.155851	0.0300627	0.0225061	0.0194583	0.0201781	0.0472472	0.0495097	0.0218935	0.0313545	0.0315607	0.0133334	0.0430607	0.0904428	0.0473561	0.0190972	0.0273044	0.0435508	0.0189787	0.0254681	0.0181589	0.026427	0.212412	0.285164	0.0520783	0.032058	0.403982	0.0143061	0.244713	0.243894	0.147793	0.363601	3.099681
1107	1	-14503.4	-14524.3	20.9345	0.121621	0.0874118	0.101196	0.0984219	0.100442	0.0710751	0.100228	0.0836915	0.0925248	0.16963	0.0796779	0.0523083	0.0977196	0.0879867	0.112562	0.140285	0.128535	0.111705	0.130324	0.0582951	0.0868937	0.100868	0.174079	0.076722	0.0302999	0.042484	0.0128535	0.0436178	0.0453955	0.0112545	0.0331628	0.0221457	0.0331886	0.0278663	0.0472986	0.0507263	0.0247533	0.029666	0.0481747	0.0253031	0.0307204	0.0149836	0.0152876	0.231399	0.282321	0.0593896	0.0250088	0.390087	0.0117943	0.227758	0.241685	0.146836	0.383721	3.053386
1108	0	-14498	-14518	19.9455	0.126646	0.0972249	0.131835	0.106517	0.0969594	0.0713574	0.125412	0.0668954	0.0909479	0.179738	0.0722203	0.0658679	0.0952251	0.112869	0.110674	0.137557	0.137713	0.0960867	0.114813	0.0892711	0.0732498	0.0873045	0.162586	0.0421486	0.0170214	0.0457051	0.0262986	0.0441751	0.038531	0.0239419	0.0394772	0.0406156	0.0193508	0.0333948	0.101928	0.0351501	0.0193902	0.0178871	0.0555258	0.0275504	0.0164149	0.0229542	0.0358503	0.209514	0.303791	0.0558906	0.0317283	0.389188	0.00988841	0.24912	0.237622	0.13874	0.374518	3.152281
1109	1	-14502.2	-14523.3	21.0972	0.111184	0.0868784	0.095836	0.0850513	0.0920364	0.0714664	0.141158	0.0730073	0.0883646	0.205965	0.0785911	0.0726043	0.0804972	0.0925781	0.114689	0.133046	0.119194	0.112625	0.120745	0.0977884	0.0868937	0.0796096	0.182728	0.081727	0.0222756	0.042484	0.0116268	0.0469996	0.0448991	0.00676597	0.0423708	0.00964112	0.0334789	0.0310593	0.0347565	0.0446076	0.0293767	0.014037	0.0296148	0.0288084	0.029927	0.0188709	0.0112519	0.239657	0.272807	0.0573633	0.0276049	0.390609	0.0119583	0.233557	0.232101	0.16045	0.373893	3.037116
1110	0	-14497.8	-14519	21.1549	0.101899	0.100573	0.106384	0.0927358	0.112787	0.0691626	0.117237	0.0765944	0.0850467	0.165535	0.0908259	0.0914659	0.104876	0.0954221	0.109148	0.114533	0.117698	0.111549	0.121978	0.0739249	0.0840937	0.0802913	0.168552	0.0297206	0.0233906	0.0297065	0.0235692	0.0422262	0.0484971	0.0399092	0.0354247	0.0486552	0.0068733	0.0263631	0.0731411	0.036956	0.0193902	0.0109692	0.0415443	0.0232574	0.0232525	0.0229542	0.0332255	0.20954	0.297303	0.0539518	0.0319427	0.393144	0.0141187	0.231159	0.231514	0.148229	0.389099	3.031339
1111	1	-14507.9	-14526.9	18.957	0.130667	0.127772	0.112704	0.108858	0.124764	0.073745	0.124041	0.0730073	0.088148	0.186913	0.0600078	0.0880747	0.109759	0.0853844	0.115172	0.147854	0.155484	0.117819	0.125767	0.0736162	0.0917017	0.0799802	0.18498	0.0814129	0.0214591	0.0409856	0.0221624	0.0406174	0.0359911	0.016845	0.0196774	0.00989485	0.0492289	0.0355016	0.039493	0.0462308	0.0278471	0.0302209	0.0481596	0.0232201	0.0419041	0.0180836	0.015976	0.221787	0.274648	0.0489097	0.0335548	0.412948	0.00815227	0.239325	0.23015	0.149479	0.381046	3.251131
1112	0	-14500.3	-14521.2	20.8752	0.130322	0.10442	0.0915973	0.0981481	0.114754	0.076826	0.132484	0.0634821	0.0804044	0.183179	0.0680453	0.0885105	0.0866184	0.115641	0.0965994	0.129284	0.130443	0.126649	0.121978	0.0921057	0.0753079	0.0955406	0.157949	0.0443826	0.0160795	0.0288757	0.0153573	0.0447959	0.0515981	0.0216298	0.0329014	0.0323195	0.012612	0.0334551	0.05434	0.0472279	0.0177901	0.0177839	0.0436885	0.0304197	0.0224222	0.0169707	0.014372	0.234451	0.273158	0.0628821	0.0289918	0.392376	0.0081419	0.231666	0.235317	0.151749	0.381268	3.059311
1113	1	-14512.3	-14532.6	20.2963	0.115781	0.120366	0.127885	0.103471	0.106402	0.0787835	0.127922	0.0757556	0.0897251	0.166584	0.0597951	0.0861785	0.102126	0.0900072	0.113654	0.121056	0.128977	0.118691	0.0910366	0.0890458	0.0702954	0.0757073	0.148667	0.102485	0.021027	0.0585063	0.0257605	0.043287	0.0496834	0.016517	0.0319784	0.0188753	0.0604527	0.0298846	0.0414064	0.0478686	0.0486552	0.0105184	0.0237817	0.0198089	0.0379804	0.00680801	0.0140103	0.206772	0.292127	0.0534523	0.0247243	0.405412	0.0175127	0.244172	0.234335	0.154639	0.366853	3.117207
1114	0	-14501.1	-14523.2	22.1169	0.144946	0.0938411	0.124457	0.0771044	0.103814	0.0665913	0.110954	0.0572131	0.0936764	0.158227	0.0664686	0.0759343	0.0896294	0.105565	0.093269	0.11664	0.131253	0.0910077	0.120855	0.0735638	0.076136	0.087858	0.131092	0.0382481	0.0219242	0.0277043	0.021178	0.0453315	0.0328554	0.0284391	0.0392428	0.0353645	0.0153655	0.0290332	0.0861943	0.036436	0.0177901	0.0151512	0.0628794	0.0220214	0.0225697	0.0236398	0.0236818	0.232273	0.27062	0.0623072	0.0229286	0.402636	0.00923486	0.228482	0.227846	0.158543	0.38513	2.935145
1115	1	-14500.3	-14521.4	21.1089	0.112116	0.095439	0.090493	0.102049	0.111332	0.069235	0.123501	0.08531	0.0897251	0.175526	0.0719599	0.0790939	0.117059	0.0876479	0.117373	0.113968	0.132727	0.105631	0.125691	0.0872775	0.0773836	0.0739491	0.15442	0.0858985	0.0255607	0.0372139	0.0190875	0.0348229	0.0280347	0.0150097	0.0215164	0.0106945	0.0403252	0.0221728	0.0472523	0.0451125	0.0325087	0.0300707	0.0311159	0.0245466	0.0492478	0.0227191	0.0141286	0.197163	0.285941	0.0659569	0.0249426	0.413094	0.0129034	0.259301	0.220447	0.158734	0.361518	3.035944
1116	0	-14505.4	-14527.6	22.1558	0.102666	0.111179	0.0842432	0.0898071	0.082331	0.062201	0.126259	0.0886827	0.0983591	0.149238	0.0797271	0.064872	0.101642	0.101265	0.0924435	0.142596	0.127911	0.100907	0.112913	0.070541	0.0770373	0.0825581	0.169256	0.035658	0.0157282	0.0355999	0.0170273	0.0473533	0.0441968	0.0212056	0.0262347	0.0283441	0.00504792	0.0388201	0.0775149	0.0360034	0.0242339	0.020137	0.0344925	0.0379114	0.0283915	0.0131721	0.0255422	0.223691	0.304072	0.0483772	0.0370916	0.376974	0.00979381	0.231456	0.226959	0.137299	0.404286	2.93125
1117	1	-14506.5	-14526.9	20.3262	0.134181	0.090553	0.118239	0.129135	0.112365	0.0930046	0.107012	0.073427	0.0864717	0.171738	0.0783742	0.0697663	0.111136	0.0960808	0.117661	0.127813	0.101	0.1077	0.137286	0.0721031	0.0882291	0.0994758	0.143872	0.0943096	0.0202021	0.0309563	0.0216125	0.0371922	0.0328953	0.01515	0.0234211	0.0212349	0.0280757	0.01894	0.0524045	0.0658754	0.0421238	0.0227169	0.0312325	0.0266422	0.0303831	0.018955	0.013266	0.208647	0.270093	0.0557234	0.0257594	0.424033	0.0157444	0.26689	0.226144	0.15579	0.351175	3.114215
1118	0	-14502.5	-14522.9	20.3344	0.131876	0.108057	0.0996925	0.102392	0.109562	0.0555923	0.141372	0.0783189	0.0933645	0.183347	0.0787567	0.0808714	0.0919324	0.0911791	0.125524	0.115479	0.161381	0.101847	0.118552	0.0827784	0.0924273	0.0741859	0.169256	0.0472725	0.0147517	0.02905	0.0314294	0.0239101	0.0367168	0.0298038	0.0234826	0.0473138	0.0201486	0.0287828	0.0828941	0.0444293	0.0196805	0.0227776	0.0384029	0.0274181	0.0283915	0.0110113	0.0179781	0.224043	0.305001	0.0512683	0.0282744	0.381814	0.00959909	0.237636	0.224683	0.146812	0.390869	3.113389
1119	1	-14509.4	-14529.5	20.06	0.12318	0.086755	0.0984207	0.0895153	0.109264	0.0670516	0.105197	0.0775236	0.0676657	0.189431	0.0855621	0.0800789	0.114818	0.0979512	0.119072	0.148876	0.125297	0.119567	0.119607	0.0651313	0.0796346	0.0985779	0.169149	0.0785814	0.0347759	0.0447301	0.0191562	0.0475929	0.0414101	0.0173207	0.0234211	0.0138709	0.0526651	0.0214016	0.0524045	0.0321869	0.0372527	0.0226565	0.0478935	0.0229855	0.0588062	0.0241471	0.0102461	0.214907	0.266033	0.0582518	0.0229	0.424895	0.0130141	0.259502	0.221398	0.165907	0.353193	3.140831
1120	0	-14503	-14523.6	20.6786	0.147456	0.0688092	0.126837	0.118659	0.103269	0.0720478	0.107463	0.0787925	0.0891273	0.168817	0.0803945	0.0910052	0.103349	0.0991313	0.0858604	0.130755	0.137104	0.102412	0.117444	0.0831931	0.0792106	0.0819558	0.185848	0.0382145	0.0187637	0.0415219	0.0166583	0.0475585	0.041798	0.026405	0.0326364	0.036368	0.00936432	0.0376357	0.0824793	0.0387375	0.0121202	0.0107004	0.0450886	0.0225751	0.0197944	0.0283554	0.0132519	0.21922	0.289353	0.0542965	0.0251282	0.401975	0.0100274	0.238985	0.235196	0.147125	0.378695	3.078968
1121	1	-14513.3	-14534.2	20.9161	0.12898	0.084323	0.11797	0.0955825	0.101281	0.0709433	0.143858	0.0696495	0.0769247	0.189502	0.0771405	0.0643743	0.0983479	0.0796227	0.128063	0.0923895	0.115782	0.114343	0.120815	0.085776	0.0697703	0.0896691	0.15859	0.0868183	0.0304272	0.029897	0.0128831	0.0347808	0.0439484	0.0200328	0.0155887	0.0235743	0.0442971	0.0365305	0.0447651	0.0324127	0.0494785	0.0434339	0.0385273	0.0323155	0.0314304	0.0178141	0.0125664	0.211584	0.280686	0.0599788	0.0190788	0.414688	0.0139842	0.232631	0.23213	0.165799	0.36944	3.05522
1122	0	-14503.4	-14524.8	21.3987	0.133154	0.0796325	0.0906308	0.0825495	0.0874404	0.0743784	0.107924	0.0834806	0.0978247	0.193925	0.0689899	0.0795745	0.10451	0.11352	0.0980124	0.131832	0.130442	0.115876	0.126172	0.0671466	0.0873426	0.0921766	0.145946	0.0293183	0.0186109	0.0205275	0.0241689	0.0387705	0.0532436	0.0305296	0.018904	0.053465	0.00706364	0.0411589	0.0832582	0.036339	0.0264144	0.0146779	0.0302457	0.0267386	0.0185058	0.0186105	0.0239262	0.235786	0.286258	0.0505162	0.018613	0.398358	0.0104689	0.240376	0.218486	0.156406	0.384731	3.006959
1123	1	-14495.5	-14517.7	22.2598	0.138704	0.10489	0.0800404	0.0955825	0.108704	0.0630262	0.100634	0.0740208	0.0913671	0.177878	0.0642617	0.0813441	0.0835674	0.0870287	0.122827	0.11718	0.136614	0.113281	0.117866	0.0648837	0.0801831	0.0743934	0.144649	0.0751594	0.0142838	0.0393139	0.0181484	0.0345109	0.0379675	0.0204667	0.0168539	0.0115465	0.031569	0.027688	0.0418932	0.0424121	0.032027	0.0203389	0.0357313	0.0307144	0.0392896	0.0175939	0.010418	0.216762	0.275037	0.0600017	0.0231792	0.417467	0.00755217	0.24132	0.222459	0.164086	0.372135	2.920852
1124	0	-14504.7	-14526.3	21.5841	0.118931	0.117805	0.113316	0.102976	0.0886956	0.0901354	0.112697	0.0774641	0.0735411	0.171461	0.0770522	0.0663577	0.103348	0.0866718	0.104695	0.109548	0.105078	0.116517	0.106573	0.0796756	0.0894272	0.0912312	0.161236	0.0322258	0.0133446	0.02736	0.026069	0.0595247	0.0312648	0.0204483	0.0379333	0.0382335	0.00660236	0.0443367	0.0695643	0.0425627	0.0279473	0.0132124	0.0478333	0.0285846	0.0203653	0.0115873	0.0249916	0.230948	0.25067	0.0580277	0.0300666	0.41763	0.0126581	0.245045	0.236755	0.154211	0.363989	2.988423
1125	1	-14502.4	-14524.7	22.3923	0.121762	0.10022	0.107557	0.0869948	0.116448	0.0713681	0.100119	0.0754941	0.0816711	0.166073	0.0742704	0.0730109	0.0791914	0.10826	0.0954323	0.123497	0.133206	0.0857864	0.112531	0.0747238	0.109377	0.0754098	0.14367	0.0836831	0.0134316	0.0287765	0.00348717	0.0364298	0.0387457	0.0109875	0.0357096	0.0155251	0.034816	0.0170802	0.0464177	0.0396297	0.0359867	0.0205362	0.0325615	0.0313338	0.0348957	0.0175939	0.0138977	0.227179	0.283532	0.0520883	0.0274758	0.397725	0.0120001	0.240125	0.221299	0.141306	0.39727	2.907599
1126	0	-14503.3	-14524.2	20.9169	0.126255	0.0799257	0.0985557	0.106962	0.0954185	0.0729937	0.121732	0.07023	0.0876449	0.184944	0.0687199	0.0863126	0.0847918	0.0874604	0.104765	0.118965	0.109328	0.101511	0.121453	0.0816493	0.115846	0.112721	0.163925	0.0430633	0.0164874	0.0231198	0.0241542	0.0629311	0.0428084	0.0257243	0.0280029	0.0411934	0.0195674	0.0423986	0.0844897	0.0453375	0.0135772	0.0239365	0.0342572	0.0238174	0.0150078	0.0280241	0.0151365	0.225074	0.284091	0.0517553	0.0277533	0.401721	0.00960564	0.239593	0.225498	0.151513	0.383396	3.055144
1127	1	-14502.8	-14523.5	20.7796	0.123168	0.0899227	0.103508	0.101316	0.115371	0.0675889	0.130775	0.0763189	0.0951561	0.168206	0.070448	0.0743161	0.08417	0.105188	0.0984789	0.121683	0.130676	0.102711	0.141442	0.0599674	0.0956811	0.083546	0.147028	0.0934994	0.0361594	0.0407395	0.00242357	0.037606	0.0383048	0.0143303	0.0321625	0.0223037	0.0526974	0.0323185	0.0590315	0.0372721	0.0336707	0.0138946	0.0460827	0.0364805	0.0227372	0.0195421	0.0109497	0.217352	0.276053	0.0533508	0.0326198	0.405359	0.015266	0.242099	0.225206	0.152635	0.38006	3.068872
1128	0	-14508.6	-14529.4	20.8124	0.13187	0.0968297	0.106375	0.0741014	0.110446	0.0740075	0.123641	0.0749524	0.0775554	0.18818	0.0842312	0.0745629	0.0977621	0.103379	0.106649	0.1395	0.101412	0.106616	0.137176	0.0557406	0.0732226	0.0792476	0.199178	0.0302056	0.0152369	0.0439963	0.0144895	0.03517	0.0554869	0.0362132	0.0251957	0.0411934	0.0141015	0.0341398	0.0837987	0.0284759	0.0396931	0.018923	0.0387946	0.0175257	0.0131457	0.0252056	0.0379628	0.21054	0.276105	0.0567665	0.0305144	0.408911	0.0171632	0.245835	0.230429	0.151169	0.372567	3.065589
1129	1	-14504	-14525.3	21.2087	0.125644	0.095498	0.118156	0.102351	0.0978036	0.0675889	0.106381	0.0822767	0.0757559	0.168206	0.0823949	0.069836	0.115031	0.109935	0.117559	0.125637	0.116201	0.106948	0.137996	0.0909202	0.0905639	0.0661656	0.130404	0.0907094	0.0160516	0.0328414	0.0135632	0.0353017	0.0424522	0.00884602	0.0297153	0.0223037	0.0373596	0.0300526	0.0362094	0.0433169	0.0372367	0.0273676	0.0315842	0.0277131	0.0329831	0.0194339	0.01167	0.221216	0.275493	0.066168	0.0364399	0.386976	0.0137067	0.249556	0.219282	0.148052	0.38311	3.025966
1130	0	-14506.7	-14528.1	21.3453	0.113461	0.101513	0.106035	0.097911	0.0997377	0.0692091	0.121281	0.0694353	0.0741913	0.158726	0.0764677	0.0837985	0.0912196	0.0978197	0.10747	0.131033	0.137093	0.0940802	0.107789	0.0679776	0.0929993	0.0792476	0.157008	0.0372641	0.00778865	0.0415798	0.0226631	0.0663708	0.0439828	0.0108993	0.0286509	0.0388221	0.00625724	0.039336	0.114526	0.0373184	0.0312383	0.0143417	0.0436343	0.0298344	0.0320896	0.0141559	0.0160507	0.223349	0.286273	0.053669	0.0358262	0.393422	0.00746126	0.244148	0.234961	0.15395	0.366941	3.012307
1131	1	-14497.2	-14518.5	21.3564	0.122565	0.0893207	0.0990082	0.0911003	0.11002	0.0814394	0.122919	0.0897906	0.0763401	0.172204	0.0830624	0.069836	0.109464	0.0916769	0.0998976	0.132902	0.120699	0.103288	0.116077	0.0740485	0.0855607	0.0675213	0.159841	0.0837792	0.0294994	0.0391298	0.0205015	0.0486224	0.0303649	0.0125347	0.0256361	0.0252985	0.0409346	0.0233058	0.0407796	0.0396814	0.0271461	0.021067	0.0543521	0.0244788	0.0230601	0.0181713	0.0142641	0.223363	0.294675	0.0510048	0.0366511	0.380513	0.0137936	0.241494	0.219414	0.14064	0.398453	3.011189
1132	0	-14510.2	-14531.1	20.8733	0.120654	0.101513	0.110572	0.0705485	0.123287	0.094558	0.115217	0.0794131	0.0956298	0.185086	0.0693136	0.0697382	0.0978227	0.0981749	0.10591	0.1146	0.13679	0.107614	0.105174	0.0850283	0.0857133	0.0656937	0.165596	0.0354446	0.0227212	0.0517002	0.0312362	0.0579736	0.0367611	0.0218944	0.0266228	0.0353804	0.0093869	0.0299481	0.0937979	0.0373184	0.0164007	0.0136556	0.0582481	0.0244824	0.025035	0.0117955	0.0160507	0.222411	0.262663	0.0723143	0.0361008	0.399612	0.00689978	0.237585	0.241866	0.161764	0.358785	3.059499
1133	1	-14502.1	-14523.9	21.8393	0.117213	0.104603	0.0835464	0.0984525	0.0917073	0.0671208	0.117173	0.092308	0.0804334	0.164479	0.0739129	0.0669958	0.100067	0.106704	0.127658	0.110375	0.12181	0.102907	0.139207	0.0782987	0.0785047	0.0981939	0.16667	0.0718408	0.0289918	0.0329323	0.00796692	0.0321327	0.0393621	0.0196988	0.0297216	0.010518	0.0446556	0.020672	0.0383543	0.0417902	0.0256908	0.0189557	0.0259574	0.0201639	0.0355085	0.0181713	0.0114739	0.214646	0.295828	0.0474957	0.0261257	0.402061	0.0138441	0.242675	0.217407	0.145978	0.39394	2.9629
1134	0	-14512	-14532.2	20.2433	0.119902	0.102407	0.124755	0.0800576	0.117296	0.0755232	0.125146	0.0738509	0.083545	0.172923	0.0676763	0.087838	0.0960057	0.0851599	0.113325	0.14373	0.13614	0.104337	0.134837	0.0739097	0.100392	0.0927416	0.175248	0.0315566	0.0259273	0.0460519	0.0189238	0.0267894	0.0331404	0.0369107	0.0255096	0.0230501	0.0146468	0.0348682	0.0696643	0.0466708	0.0237475	0.021647	0.0475578	0.0334114	0.0251679	0.00528475	0.0452271	0.225805	0.290994	0.0496859	0.0253412	0.399876	0.00829794	0.225518	0.241308	0.149644	0.38353	3.122502
1135	1	-14501.4	-14522.9	21.494	0.0952121	0.101872	0.0886021	0.096934	0.0948697	0.083707	0.129517	0.0655591	0.0838436	0.173522	0.0806856	0.0751325	0.0991445	0.0957112	0.118721	0.149278	0.133207	0.104781	0.126689	0.0673822	0.0866799	0.0710539	0.148862	0.094129	0.0211066	0.0346868	0.0123781	0.0308133	0.0322262	0.0161331	0.0257976	0.032794	0.04011	0.0243988	0.0328491	0.0561685	0.0485654	0.026767	0.0336523	0.0201974	0.0256172	0.0128931	0.00517951	0.208968	0.282462	0.0624959	0.0302514	0.399677	0.0161452	0.244119	0.235941	0.148397	0.371543	2.997429
1136	0	-14501.1	-14521.7	20.5918	0.127739	0.0915649	0.126835	0.132737	0.102435	0.0743889	0.111828	0.0652064	0.0885899	0.161476	0.0738928	0.0857157	0.103109	0.0900716	0.113325	0.146218	0.129451	0.11521	0.0999568	0.0737524	0.0733848	0.0755376	0.160049	0.0354492	0.0101303	0.0297323	0.020978	0.0343456	0.0474738	0.0370525	0.0389879	0.0382423	0.0163025	0.0478771	0.0880465	0.0528984	0.0270647	0.0203309	0.037187	0.0193197	0.0219335	0.0150279	0.0267951	0.217501	0.285695	0.060403	0.026951	0.397333	0.0121174	0.24255	0.232327	0.15166	0.373462	3.087649
1137	1	-14505.7	-14525.4	19.6497	0.125217	0.107361	0.103259	0.110646	0.109001	0.0835554	0.142117	0.0667017	0.0773432	0.195311	0.0884464	0.0758081	0.123651	0.102682	0.104803	0.122902	0.128177	0.108341	0.133847	0.0814673	0.0839067	0.0856849	0.15043	0.0793809	0.0216943	0.0482923	0.0129593	0.0271176	0.0446232	0.0152341	0.0248836	0.0167781	0.0403323	0.0375813	0.0545683	0.0661962	0.0356715	0.0273499	0.0441247	0.0175642	0.0403587	0.0119199	0.00457037	0.208332	0.274228	0.0623057	0.0322444	0.411087	0.0118023	0.251168	0.235682	0.152225	0.360926	3.181858
1138	0	-14499.8	-14520.5	20.7738	0.144042	0.0941212	0.112395	0.0997281	0.104021	0.0779138	0.120527	0.0652064	0.0737782	0.174563	0.0691416	0.0687704	0.116643	0.0843834	0.113231	0.128118	0.133185	0.103005	0.136978	0.0593798	0.085187	0.078247	0.152835	0.0472236	0.0173716	0.0265992	0.0291157	0.0613817	0.0466586	0.0264257	0.0352088	0.0457232	0.0102445	0.0429111	0.0743414	0.0427085	0.0103622	0.0161599	0.0508795	0.0269401	0.0189467	0.0141869	0.030666	0.212589	0.2901	0.064144	0.0307865	0.395071	0.00730952	0.245801	0.235451	0.14158	0.377168	3.069454
1139	1	-14508.8	-14530.1	21.2976	0.0979025	0.0969948	0.0930712	0.103256	0.119313	0.0845684	0.121802	0.0652855	0.0817451	0.182719	0.0682125	0.0912495	0.117803	0.0994785	0.0955886	0.120707	0.111996	0.111352	0.126628	0.0693277	0.0810118	0.0769234	0.182697	0.0706085	0.0123687	0.0492937	0.0111785	0.0323972	0.0355491	0.0189579	0.0221718	0.042725	0.0498493	0.0363937	0.0384893	0.0388021	0.0415595	0.0212177	0.0325421	0.0321198	0.0163588	0.0116171	0.00324571	0.214346	0.287613	0.0566078	0.0304402	0.400624	0.0103689	0.243336	0.22661	0.153734	0.37632	3.017078
1140	0	-14502.9	-14523.1	20.2052	0.109288	0.0870568	0.114311	0.0877095	0.115498	0.0720377	0.117972	0.0654758	0.09031	0.192474	0.0794523	0.0802402	0.0954021	0.0978133	0.117723	0.142402	0.136197	0.080171	0.121252	0.0781351	0.0987836	0.0942761	0.17682	0.0418176	0.0168327	0.0507247	0.0357758	0.0428853	0.0349308	0.024058	0.0335472	0.0412361	0.0145829	0.0398481	0.0819065	0.0512596	0.0241041	0.0126554	0.0383942	0.0174672	0.0371542	0.0092956	0.0270413	0.20361	0.277848	0.057512	0.036657	0.414363	0.0100096	0.238848	0.23864	0.146373	0.37614	3.126317
1141	1	-14511.3	-14531.3	19.9662	0.144441	0.116026	0.128381	0.113911	0.101122	0.0786565	0.131384	0.0635818	0.0973132	0.144261	0.0807243	0.0774002	0.0941983	0.0829457	0.0895276	0.135387	0.150792	0.1265	0.135425	0.0693217	0.0771203	0.0729591	0.181703	0.0882676	0.0222758	0.043862	0.010861	0.0575342	0.0459871	0.0290654	0.0165575	0.0122521	0.050203	0.01964	0.0304006	0.0424413	0.0332746	0.021292	0.0556889	0.0234987	0.0255318	0.0133698	0.0151306	0.210627	0.281265	0.054561	0.0390936	0.403944	0.0105092	0.246992	0.229459	0.150472	0.373076	3.150216
1142	0	-14510.8	-14530.7	19.9377	0.104456	0.117289	0.106481	0.0975632	0.101013	0.079921	0.135538	0.078666	0.102668	0.170272	0.0778582	0.0886549	0.0900147	0.101387	0.0951262	0.131065	0.117508	0.134011	0.147639	0.0697959	0.0681308	0.0780182	0.165011	0.0323339	0.0369963	0.0476698	0.0264751	0.0385732	0.0520149	0.024058	0.0382833	0.0436375	0.011351	0.0477429	0.0731886	0.0397176	0.0252097	0.0288602	0.0514976	0.0175267	0.0214758	0.0179	0.020466	0.218698	0.30196	0.0545749	0.0351969	0.378528	0.0110421	0.22467	0.244715	0.142791	0.387824	3.153066
1143	1	-14508.8	-14529.8	21.066	0.107268	0.0921343	0.111553	0.0928112	0.1052	0.076206	0.121632	0.0742587	0.100045	0.154638	0.0674708	0.0832418	0.0949782	0.124012	0.0895276	0.119139	0.131602	0.0888118	0.133325	0.0719566	0.0739709	0.0822578	0.195696	0.0793772	0.0196652	0.0352848	0.0146456	0.0384993	0.0512693	0.00963971	0.0332423	0.0357822	0.0404877	0.0281618	0.0411146	0.0426444	0.0509994	0.0276258	0.0326481	0.0229241	0.0254021	0.00759776	0.0114894	0.217373	0.300734	0.0534265	0.0345355	0.382779	0.0111524	0.258078	0.224293	0.141955	0.375674	3.040236
1144	0	-14510.3	-14531.5	21.2526	0.109829	0.111622	0.103924	0.108333	0.0970755	0.0691864	0.129675	0.0985835	0.0867432	0.170301	0.0738781	0.0749094	0.0948527	0.0882532	0.107296	0.11068	0.123783	0.115056	0.147639	0.0809463	0.0670313	0.0684207	0.138949	0.0561041	0.0153589	0.0340122	0.0188402	0.0321272	0.0500847	0.0179314	0.0319243	0.0297832	0.00353565	0.0427824	0.0744864	0.0383371	0.0317526	0.0298047	0.0340399	0.0129918	0.0376519	0.0169287	0.036132	0.227712	0.276147	0.0501529	0.0376504	0.39576	0.0125787	0.2363	0.231875	0.153396	0.378429	3.021576
1145	1	-14510.4	-14530.2	19.8095	0.136782	0.0985673	0.102078	0.0877374	0.110236	0.0751639	0.121921	0.0891892	0.0739851	0.213794	0.0888425	0.0740878	0.114501	0.121822	0.0879512	0.128687	0.130267	0.101803	0.124495	0.0836216	0.0885843	0.0957255	0.156081	0.0882813	0.0279474	0.0510853	0.0157572	0.0579269	0.0413764	0.0222104	0.0200114	0.0108961	0.0427244	0.0184949	0.027252	0.0514558	0.0435923	0.0285553	0.0374804	0.0241014	0.0265887	0.0151136	0.00910948	0.223621	0.273684	0.0624983	0.0317345	0.396701	0.011761	0.225924	0.234579	0.154782	0.384716	3.165884
1146	0	-14506	-14526	20.0404	0.134289	0.111456	0.101563	0.0820987	0.113454	0.074407	0.139031	0.0785038	0.0821652	0.194164	0.0878672	0.0686735	0.0960286	0.107215	0.0894975	0.120274	0.126514	0.118474	0.139112	0.091376	0.100123	0.0957798	0.153769	0.0455383	0.0219694	0.0246033	0.00994223	0.0401894	0.0500847	0.023374	0.0345898	0.0208185	0.015385	0.0268645	0.0959168	0.035257	0.0271161	0.0211667	0.0398407	0.032509	0.0187597	0.0137244	0.0393047	0.207894	0.266179	0.0593794	0.0377664	0.41749	0.0112913	0.248972	0.239257	0.150303	0.361468	3.14279
1147	1	-14503.9	-14525.5	21.6135	0.139886	0.108226	0.0994403	0.0812001	0.0764905	0.0772885	0.128383	0.0744568	0.0864945	0.177192	0.0742104	0.0655141	0.0921953	0.0909962	0.121535	0.114889	0.118735	0.101803	0.125447	0.0668924	0.0728129	0.0925579	0.154249	0.0938875	0.0312187	0.046475	0.0108394	0.048724	0.0274706	0.0147138	0.0295224	0.00632098	0.0550525	0.0320173	0.0369087	0.0472985	0.0290501	0.0149628	0.0357163	0.0187313	0.0245457	0.0320273	0.00910948	0.225783	0.273041	0.0592213	0.0329348	0.400109	0.00891172	0.248479	0.225314	0.160472	0.365734	2.985487
