Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
150	-14764	-14773.9	9.92003	0.13867	0.0964202	0.0912268	0.103294	0.116461	0.0836004	0.120467	0.0863992	0.101979	0.180429	0.0963385	0.0819675	0.106921	0.113456	0.109567	0.12495	0.136921	0.119527	0.14262	0.0620239	0.0866949	0.102908	0.169005	0.0407622	0.027154	0.0230948	0.0231446	0.0181802	0.0496575	0.0538586	0.101514	0.0370241	0.0337953	0.0576152	0.0418134	0.0451926	0.0424552	0.0258681	0.0407042	0.0353749	0.0169797	0.0267245	0.0378243	3.981291	0.274115	0.285066	0.095468	0.345351	3.350585
160	-14769.9	-14780.9	11.0056	0.144558	0.10502	0.10108	0.0799922	0.10262	0.067671	0.136847	0.0881038	0.0763644	0.172915	0.0879922	0.0849835	0.117672	0.0894421	0.126178	0.128808	0.125708	0.13216	0.14262	0.0714646	0.0896318	0.0903667	0.175068	0.0312096	0.0147732	0.0366722	0.0175029	0.0255254	0.0581508	0.0404101	0.0921365	0.0412981	0.0372536	0.0465834	0.0333961	0.046626	0.0363843	0.0314768	0.0307227	0.0181125	0.0377534	0.0193058	0.0209071	3.792711	0.271128	0.292856	0.0944278	0.341588	3.253467
170	-14765.9	-14777.5	11.5629	0.14584	0.0903919	0.089817	0.0799922	0.107901	0.0891328	0.116613	0.0888058	0.0852124	0.173873	0.0828393	0.0848893	0.0931651	0.0919114	0.102821	0.141874	0.130035	0.135954	0.107633	0.0556882	0.0942935	0.0792093	0.176516	0.0307001	0.0310044	0.024524	0.0231945	0.0231428	0.0546549	0.0538416	0.0794305	0.0396175	0.0442858	0.0450382	0.0430383	0.0420358	0.0429418	0.0417679	0.0429364	0.0140715	0.0376497	0.0188772	0.020579	3.792711	0.271615	0.293381	0.0928027	0.342201	3.19774
180	-14769.9	-14779.8	9.93864	0.145785	0.109507	0.113552	0.0948232	0.106559	0.0864946	0.153621	0.0908625	0.120546	0.173873	0.0828393	0.0885644	0.122723	0.116627	0.117089	0.122866	0.121302	0.108726	0.111518	0.0908674	0.0916573	0.087799	0.199698	0.0179564	0.0276442	0.0367963	0.0242494	0.00892398	0.0572995	0.0506676	0.0994229	0.026557	0.0355123	0.0454057	0.0228298	0.0319957	0.0449968	0.0381778	0.035105	0.0187098	0.018599	0.0349784	0.0142738	3.993375	0.271615	0.293381	0.0928027	0.342201	3.348001
190	-14775.5	-14785.5	10.0356	0.144923	0.0820478	0.11032	0.115305	0.129134	0.0725738	0.146889	0.0878831	0.104671	0.184523	0.0716703	0.0814735	0.0893656	0.124657	0.115037	0.120106	0.108436	0.111625	0.131371	0.0854998	0.0867248	0.0798858	0.204776	0.0171018	0.0200762	0.0183284	0.0100293	0.0250991	0.0407478	0.0592467	0.112772	0.0407934	0.0431826	0.0525259	0.0361391	0.0610888	0.0347102	0.0190467	0.0518915	0.0255578	0.0185964	0.0252176	0.0394717	3.956364	0.271615	0.293381	0.0928027	0.342201	3.34052
200	-14769.2	-14778.8	9.59948	0.128832	0.104568	0.117266	0.111308	0.133299	0.081311	0.110795	0.090497	0.10385	0.185976	0.0879105	0.093991	0.122232	0.119484	0.115037	0.129804	0.123858	0.111625	0.13566	0.0800139	0.079403	0.0766687	0.189415	0.0292242	0.0321268	0.0240986	0.0304758	0.0236335	0.0614353	0.0594767	0.0976195	0.0319385	0.0178111	0.0622805	0.025161	0.0427696	0.0361606	0.0358642	0.0486347	0.025328	0.0186905	0.0323351	0.0226554	3.850723	0.271615	0.293381	0.0928027	0.342201	3.390525
210	-14764.6	-14773.7	9.08509	0.156453	0.105867	0.0913266	0.106652	0.114816	0.0722065	0.113212	0.0919521	0.104727	0.170642	0.082448	0.0929673	0.117641	0.104045	0.117259	0.132237	0.15629	0.133103	0.141427	0.0675188	0.0886154	0.0952702	0.19914	0.0409982	0.0251821	0.027024	0.0228084	0.0190858	0.06679	0.0640775	0.0848646	0.0391023	0.0445245	0.0706537	0.042074	0.0387811	0.0382619	0.0213216	0.0417593	0.0220673	0.0391911	0.0238892	0.0136904	3.850723	0.26935	0.290934	0.100369	0.339347	3.441965
220	-14784	-14795.5	11.4922	0.146618	0.071141	0.116051	0.0959032	0.0981365	0.0727252	0.0826217	0.0793834	0.111679	0.160827	0.0741172	0.0683048	0.109864	0.115912	0.113705	0.132332	0.140569	0.115214	0.13084	0.0630377	0.0798151	0.0738982	0.164243	0.0230266	0.0405273	0.0307804	0.0295681	0.0291861	0.0486434	0.0477654	0.088529	0.0602266	0.0199599	0.0649846	0.0220018	0.0345018	0.0378556	0.0184245	0.0645684	0.0138162	0.0350671	0.0395374	0.0289604	3.956207	0.274255	0.288981	0.0996954	0.337069	3.194868
230	-14765.7	-14776.4	10.7199	0.146618	0.0823988	0.0886015	0.0868183	0.0913359	0.0695833	0.125227	0.0909839	0.0983141	0.203961	0.0734561	0.0851369	0.0890741	0.100397	0.111176	0.115588	0.148276	0.131311	0.13084	0.0702212	0.082925	0.0723207	0.179269	0.039594	0.026443	0.0405402	0.0263815	0.019029	0.0569282	0.0464921	0.10611	0.0446219	0.0458531	0.048809	0.0200261	0.0504498	0.0350638	0.0364182	0.0578287	0.0232941	0.0349865	0.0233059	0.0139051	3.99278	0.272066	0.289852	0.099996	0.338085	3.269913
240	-14774.1	-14783.3	9.16754	0.151016	0.102613	0.0900696	0.12783	0.11151	0.0757638	0.113712	0.078697	0.099172	0.203961	0.0730325	0.0897355	0.102173	0.104709	0.11023	0.123759	0.148276	0.143744	0.129237	0.0645804	0.133752	0.0995731	0.19542	0.0388716	0.016967	0.0344947	0.0339548	0.022224	0.0463483	0.041653	0.107806	0.0319645	0.037562	0.0547169	0.0278912	0.0465111	0.0328765	0.0280701	0.0523711	0.0211061	0.0374974	0.0161135	0.0188421	4.072547	0.272066	0.289852	0.099996	0.338085	3.42041
250	-14771.3	-14781.5	10.2276	0.164977	0.0922143	0.0975335	0.108339	0.104117	0.0952251	0.118007	0.0873227	0.104759	0.167756	0.0823929	0.0654839	0.115157	0.118837	0.111111	0.133267	0.133715	0.137574	0.117278	0.0749788	0.0912786	0.0663902	0.165882	0.0235765	0.0235	0.0250075	0.0190955	0.0305648	0.0848	0.0722893	0.0734398	0.0331382	0.0453977	0.0328298	0.0309877	0.0465111	0.0454354	0.0408908	0.0533942	0.0242204	0.0315715	0.0287771	0.0150713	3.746916	0.272066	0.289852	0.099996	0.338085	3.334093
260	-14764.2	-14774.2	10.0481	0.159493	0.0922143	0.103156	0.0952012	0.127539	0.0807732	0.146759	0.0921315	0.0952224	0.165493	0.0892046	0.0671207	0.116251	0.10278	0.14193	0.128182	0.137711	0.115655	0.136163	0.0778336	0.0798737	0.0798447	0.191313	0.0139612	0.0285256	0.0379791	0.0310222	0.0182212	0.0464444	0.0573419	0.0878623	0.0379775	0.0398161	0.0402676	0.0288216	0.0379197	0.0363383	0.035471	0.0640041	0.0182758	0.0239542	0.0266197	0.0183773	3.763023	0.269151	0.286747	0.100403	0.343699	3.351047
270	-14765.1	-14775.1	10.0096	0.13011	0.107816	0.103653	0.0857324	0.104275	0.0795915	0.124679	0.0789563	0.102612	0.187998	0.0672476	0.089093	0.104454	0.117315	0.123287	0.116276	0.149983	0.12492	0.157492	0.0719169	0.0906431	0.0870174	0.19853	0.0247627	0.0339079	0.0229119	0.0169581	0.0183042	0.0559487	0.0575163	0.0763381	0.0449151	0.0302682	0.0655191	0.0401831	0.0488567	0.0471527	0.0243718	0.0627335	0.0182293	0.0251398	0.0189166	0.0135941	3.840655	0.260444	0.301232	0.103191	0.335132	3.350127
280	-14768.9	-14778.2	9.33151	0.136563	0.0941019	0.102209	0.099842	0.124265	0.0742861	0.130049	0.070182	0.0971674	0.185034	0.0819677	0.101302	0.10563	0.103007	0.106027	0.134796	0.148943	0.127674	0.146378	0.0635382	0.0947287	0.102877	0.199267	0.0418147	0.0239614	0.0253692	0.0281614	0.0167178	0.0475509	0.0562229	0.0767879	0.0404293	0.031481	0.0578166	0.0242953	0.0391995	0.0407965	0.0269216	0.0488549	0.0254413	0.0359244	0.0455511	0.022559	4.389855	0.261646	0.300743	0.103024	0.334588	3.385694
290	-14773.9	-14783.3	9.32779	0.160136	0.1027	0.0907643	0.0971163	0.110673	0.0783184	0.108733	0.0949945	0.0953923	0.191915	0.0894807	0.0790256	0.128609	0.0954269	0.134607	0.147376	0.146081	0.138762	0.133866	0.0721904	0.0880314	0.0982349	0.18031	0.0212497	0.0286054	0.0314418	0.0209425	0.0120292	0.0605867	0.0491324	0.0860912	0.0330963	0.0324525	0.0431379	0.0248829	0.0547933	0.0473227	0.0294076	0.075565	0.0271978	0.0250241	0.029005	0.0116172	4.039772	0.261646	0.300743	0.103024	0.334588	3.406325
300	-14769.4	-14779	9.59834	0.15251	0.108586	0.139395	0.11053	0.115139	0.076927	0.137111	0.0822986	0.0953923	0.191915	0.0855155	0.100009	0.0922679	0.104188	0.137676	0.114257	0.160491	0.115978	0.131308	0.0699969	0.104706	0.0727223	0.18031	0.023429	0.0141381	0.0289285	0.02093	0.0268899	0.0391357	0.0536884	0.0848598	0.0370606	0.0321744	0.0504864	0.0236052	0.0485167	0.039737	0.0303863	0.0541999	0.0137331	0.0281207	0.031096	0.0189235	4.039772	0.268071	0.290912	0.0982115	0.342805	3.37927
310	-14771.7	-14781.8	10.0946	0.129745	0.0869643	0.103422	0.103405	0.101314	0.113997	0.130542	0.0814545	0.0880717	0.161163	0.0720068	0.0774237	0.0941567	0.0974175	0.113356	0.14707	0.14191	0.132045	0.118253	0.0775512	0.103446	0.0872596	0.214288	0.0174712	0.0365421	0.0165291	0.0342248	0.0146933	0.0573056	0.0487057	0.117882	0.0370543	0.0518026	0.0494608	0.00709256	0.0395386	0.0348602	0.023917	0.0638364	0.0164463	0.0382078	0.0199735	0.0321255	3.967806	0.267604	0.290405	0.0997842	0.342207	3.333931
320	-14775.7	-14785.3	9.62815	0.145403	0.114189	0.100401	0.0965172	0.110806	0.0824785	0.146813	0.0721082	0.123732	0.186194	0.0839132	0.0940632	0.107617	0.0974175	0.0927819	0.124895	0.132662	0.0994695	0.127186	0.0965866	0.0884322	0.0819637	0.214288	0.0297202	0.0143545	0.0248119	0.0308677	0.0240801	0.057612	0.0504561	0.088258	0.0360002	0.0476317	0.0565886	0.0224002	0.0572155	0.0381153	0.0393229	0.0463082	0.0116339	0.0158716	0.0271303	0.031892	4.143372	0.28659	0.282877	0.0971975	0.333336	3.370189
330	-14768.5	-14778.1	9.62995	0.141157	0.0861844	0.0912542	0.104952	0.112566	0.0782004	0.138425	0.0953431	0.0861718	0.19421	0.0902145	0.0699453	0.0912126	0.111205	0.107001	0.13321	0.156456	0.110565	0.142702	0.0728411	0.0870643	0.0819637	0.199666	0.0335705	0.0134394	0.0338283	0.0331028	0.0229821	0.0525183	0.058881	0.12871	0.0393765	0.0349966	0.0512267	0.0343314	0.0373943	0.0375499	0.042684	0.0456742	0.00515558	0.0403666	0.0295092	0.0226958	3.966081	0.277515	0.286475	0.0984339	0.337576	3.380503
340	-14776.7	-14785.8	9.08495	0.172523	0.0903325	0.126729	0.0924437	0.106511	0.0914361	0.103945	0.0777426	0.111965	0.197213	0.0950746	0.0765355	0.107661	0.115132	0.11586	0.138404	0.128568	0.133872	0.112514	0.0911231	0.102441	0.0782034	0.199666	0.0333169	0.00978003	0.0486991	0.0249712	0.0254354	0.0494735	0.0585877	0.0961454	0.0589512	0.0253505	0.0673162	0.0281481	0.0403478	0.0282431	0.0205761	0.0599831	0.0100697	0.0307035	0.028289	0.0259767	3.945183	0.285713	0.283224	0.097317	0.333746	3.436258
350	-14769.3	-14778.8	9.57411	0.165581	0.105497	0.107139	0.0932582	0.112412	0.086135	0.152731	0.0724543	0.0868861	0.167073	0.0762647	0.0867063	0.102306	0.114998	0.11696	0.12663	0.150142	0.135479	0.126915	0.0775143	0.0978381	0.087614	0.19719	0.0298571	0.0115684	0.0355914	0.0294373	0.0198685	0.0401132	0.053705	0.0935204	0.0217389	0.0451503	0.0743138	0.0279953	0.0407658	0.0261505	0.0355353	0.0667172	0.0239207	0.0255632	0.0152096	0.0151833	4.108629	0.285602	0.283114	0.097668	0.333616	3.377629
360	-14776.4	-14785.8	9.39698	0.13909	0.107993	0.0950607	0.067539	0.105563	0.0802329	0.1229	0.0997829	0.0794642	0.180479	0.0915492	0.0808157	0.130174	0.104379	0.123335	0.133702	0.155965	0.115564	0.13147	0.08285	0.0632988	0.0846162	0.155255	0.0294705	0.0308158	0.0309394	0.0233662	0.024746	0.0519452	0.0730515	0.104378	0.0413829	0.0431818	0.0530874	0.0378458	0.0539085	0.042735	0.0271461	0.0528805	0.0388175	0.0299469	0.0254243	0.0349974	4.354553	0.285602	0.283114	0.097668	0.333616	3.381146
370	-14770.6	-14781.4	10.8027	0.150474	0.0951371	0.110822	0.100296	0.103343	0.0802329	0.127287	0.0828643	0.0782947	0.17777	0.0748355	0.065764	0.0977085	0.110628	0.110774	0.129565	0.123642	0.12078	0.118275	0.0837547	0.0774384	0.0793557	0.175033	0.0214773	0.017372	0.0481108	0.0336399	0.0137066	0.061538	0.0403085	0.0846416	0.0428773	0.0427628	0.0865803	0.0200097	0.0554971	0.0368051	0.0276488	0.0370865	0.0146721	0.041014	0.0265513	0.0255694	4.156913	0.294794	0.282393	0.0900468	0.332766	3.251943
380	-14772.3	-14783.1	10.7347	0.132223	0.111118	0.102942	0.0831907	0.0904834	0.0802329	0.118443	0.0936533	0.0879485	0.196361	0.0792335	0.0759598	0.0999676	0.125493	0.12311	0.0997263	0.119202	0.12078	0.118275	0.0849514	0.0882784	0.0810056	0.175033	0.0280385	0.0240195	0.0347594	0.0299544	0.019871	0.0445902	0.0666645	0.11177	0.0444532	0.0407585	0.059632	0.0419585	0.0473057	0.043865	0.0276984	0.0527081	0.0128879	0.0240207	0.0168058	0.01316	3.924476	0.297316	0.27432	0.0908173	0.337547	3.272532
390	-14765.3	-14776.3	11.0832	0.124865	0.0904463	0.116399	0.0690097	0.131519	0.0802329	0.142256	0.0744744	0.103319	0.161683	0.0762968	0.0698572	0.110913	0.105184	0.102758	0.128912	0.118377	0.107442	0.129239	0.0767441	0.098405	0.0710702	0.182597	0.0282261	0.0253036	0.029822	0.0307355	0.0229527	0.0444026	0.048134	0.101802	0.0346429	0.046871	0.0566712	0.0288366	0.0361902	0.0338882	0.0267331	0.0601289	0.0109189	0.0352789	0.0253696	0.02473	4.161348	0.290022	0.277168	0.09176	0.341051	3.223637
400	-14768.8	-14780.3	11.5578	0.149041	0.0706505	0.0882069	0.0780586	0.116447	0.0814878	0.132613	0.0963808	0.0927858	0.152622	0.0738052	0.0937394	0.0879097	0.11698	0.119429	0.131746	0.121037	0.118485	0.108479	0.0768909	0.0912805	0.0818381	0.170023	0.0226552	0.0369415	0.0268684	0.0225216	0.0238411	0.0606133	0.0454257	0.092992	0.0457309	0.0454969	0.0434911	0.0368364	0.0388067	0.0449161	0.0176695	0.0375449	0.0176932	0.03347	0.0303346	0.0175112	3.906717	0.295165	0.282083	0.0933873	0.329364	3.191297
410	-14766.5	-14776.2	9.69985	0.155912	0.0976721	0.109243	0.0859762	0.136682	0.0756328	0.122071	0.0769279	0.102338	0.153243	0.0769721	0.0884489	0.100839	0.0878893	0.138889	0.145538	0.148558	0.111416	0.125671	0.0885338	0.0906407	0.0849335	0.210261	0.0434883	0.0217653	0.0336564	0.0293737	0.0252231	0.0438278	0.0485166	0.0832381	0.0418637	0.0409702	0.055623	0.0333488	0.0544266	0.0435778	0.0280921	0.0537152	0.0176786	0.0266071	0.0218155	0.0142183	3.93608	0.282886	0.286319	0.0947896	0.336005	3.375316
420	-14776.4	-14784.9	8.49302	0.136534	0.102534	0.111506	0.101261	0.103327	0.10656	0.111977	0.0661039	0.0968552	0.175015	0.0780594	0.0785716	0.112849	0.118443	0.1088	0.147088	0.130208	0.141012	0.145794	0.0885338	0.0956177	0.0802435	0.195533	0.039564	0.0267765	0.0323997	0.0329832	0.0253647	0.0633488	0.0624953	0.0826593	0.0622486	0.0283869	0.0758581	0.0337962	0.0473562	0.0435778	0.0212567	0.074612	0.018233	0.0301836	0.0421851	0.00977952	4.11283	0.282886	0.286319	0.0947896	0.336005	3.485492
430	-14777.3	-14788.6	11.243	0.160418	0.0796656	0.0992418	0.10891	0.099615	0.0842624	0.117528	0.0626064	0.0977907	0.175015	0.0633448	0.0865819	0.111003	0.094728	0.100024	0.149117	0.141829	0.140247	0.0988609	0.0931905	0.0771002	0.0849872	0.167203	0.0210777	0.0273343	0.0283121	0.031955	0.0111884	0.05079	0.0572816	0.117463	0.0375394	0.0468323	0.0416607	0.0226116	0.0386397	0.0273832	0.0153063	0.0567944	0.0301899	0.022905	0.0198777	0.0180234	4.012275	0.273417	0.300517	0.101309	0.324757	3.216435
440	-14765.5	-14775.6	10.1648	0.158888	0.0800032	0.104544	0.0885415	0.116984	0.0899555	0.122759	0.0903804	0.0924661	0.167058	0.0638201	0.0894406	0.120877	0.117978	0.105566	0.124718	0.174735	0.109158	0.139203	0.0675473	0.0983937	0.0913518	0.161442	0.0283134	0.0291627	0.0323484	0.0252456	0.0201976	0.0422275	0.0481255	0.081293	0.0315866	0.0483752	0.0598556	0.0289595	0.04696	0.0355901	0.0225244	0.0589924	0.0224522	0.0311908	0.0208999	0.0341505	4.012275	0.265206	0.291493	0.100729	0.342572	3.324262
