Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
5160	-14771.7	-14781.8	10.0727	0.136258	0.0921029	0.103536	0.0889142	0.124015	0.0785715	0.126321	0.0763934	0.0738148	0.168915	0.0773348	0.0720061	0.105212	0.118995	0.129053	0.133099	0.130582	0.121088	0.140201	0.0607115	0.0831785	0.0863713	0.184674	0.0214633	0.0293878	0.0230266	0.0223636	0.0346456	0.110324	0.0233641	0.0482067	0.0350147	0.0356171	0.0366431	0.0192136	0.072284	0.0481421	0.0595306	0.0333319	0.0512836	0.0382075	0.0538418	0.0251678	4.030045	0.28933	0.278414	0.102145	0.330111	3.332407
5170	-14769.6	-14779.6	9.91224	0.143634	0.101686	0.106346	0.0830189	0.108439	0.0864512	0.10171	0.0787223	0.0853742	0.186328	0.064104	0.071816	0.113324	0.107403	0.102267	0.130943	0.145125	0.111451	0.143566	0.0838541	0.0879412	0.0830279	0.195983	0.0354878	0.0327361	0.0377403	0.0186434	0.0482176	0.0917399	0.0384658	0.0362742	0.0350147	0.0531528	0.016378	0.0265293	0.0507455	0.0661866	0.04501	0.0278407	0.0510076	0.0521766	0.0431056	0.0263593	3.915373	0.278991	0.289612	0.0958448	0.335553	3.355326
5180	-14765.9	-14776.6	10.745	0.131777	0.107164	0.101221	0.0844188	0.0993836	0.073798	0.127165	0.105202	0.0883812	0.182957	0.0774281	0.099824	0.116699	0.0929092	0.116041	0.143019	0.139462	0.0984679	0.115873	0.0592203	0.0825569	0.101761	0.166848	0.0390687	0.0353735	0.0302895	0.0156783	0.0284053	0.0849701	0.0253793	0.0380896	0.0232381	0.0438386	0.0173236	0.0156908	0.0536605	0.0510655	0.0686419	0.0293854	0.0637626	0.0345125	0.0257378	0.0263593	4.082903	0.267559	0.287047	0.0994724	0.345921	3.262049
5190	-14767.3	-14777.5	10.1963	0.127601	0.0992736	0.123934	0.107896	0.123822	0.0872985	0.135998	0.0891423	0.0758116	0.185518	0.0702027	0.099029	0.109088	0.0972891	0.105423	0.138352	0.149669	0.128552	0.119155	0.0667681	0.0771213	0.0917779	0.19056	0.0376899	0.0291954	0.0226416	0.0209562	0.0276026	0.0737093	0.0519805	0.0312261	0.0273541	0.0371631	0.0143691	0.0152493	0.0610183	0.0600385	0.0523101	0.0202499	0.0540834	0.0522458	0.0164763	0.021709	3.921565	0.276012	0.289079	0.0914915	0.343417	3.326551
5200	-14778.3	-14789.2	10.9116	0.131233	0.0857538	0.104522	0.100479	0.116598	0.0886754	0.131338	0.0773762	0.0750427	0.202777	0.0779831	0.099029	0.0947553	0.105544	0.10327	0.124692	0.133769	0.103994	0.118165	0.0658894	0.0999844	0.0803335	0.187144	0.0195507	0.0319312	0.0285603	0.0162473	0.0347811	0.107562	0.0312676	0.0261618	0.0322638	0.0469777	0.0102049	0.0225137	0.0602295	0.0533639	0.0572117	0.0232116	0.0479138	0.0419056	0.0184423	0.0185867	4.222772	0.290179	0.258503	0.0937566	0.357562	3.237234
5210	-14769.3	-14779.7	10.3703	0.168254	0.0936418	0.0990983	0.0878181	0.101088	0.0862368	0.111695	0.0821575	0.0906806	0.178755	0.0911792	0.0939863	0.109401	0.112793	0.103866	0.134367	0.137747	0.132865	0.12616	0.0729908	0.0957545	0.0971489	0.175949	0.0355947	0.0520463	0.0250608	0.00931342	0.0352496	0.08914	0.0468063	0.0355341	0.0147636	0.0300877	0.0329955	0.0139059	0.0441152	0.0384758	0.0442387	0.0180483	0.0549971	0.0383549	0.0308266	0.0373681	3.898224	0.284344	0.28614	0.0939047	0.335611	3.310555
5220	-14770.9	-14781.4	10.5133	0.139235	0.101483	0.105011	0.0999407	0.113219	0.0859048	0.126368	0.0821575	0.0842814	0.199818	0.0779299	0.0699151	0.113977	0.135846	0.106322	0.124002	0.105798	0.123698	0.153187	0.0977248	0.0787808	0.070786	0.14992	0.030333	0.0356173	0.0245771	0.0290649	0.0291296	0.0781423	0.0331532	0.0518709	0.032355	0.0488225	0.0167741	0.0160988	0.0466999	0.0478472	0.0479484	0.0205395	0.0642775	0.0368404	0.0207817	0.0211067	4.218833	0.267801	0.291445	0.0967803	0.343974	3.277283
5230	-14776.9	-14786.5	9.59356	0.130582	0.101483	0.0886683	0.104106	0.118978	0.0880433	0.130672	0.0778679	0.11064	0.21272	0.0702924	0.0765514	0.0929256	0.0952406	0.130426	0.131898	0.154206	0.142989	0.12341	0.102236	0.0993981	0.0848733	0.177045	0.0308932	0.0443394	0.024314	0.0127792	0.0297927	0.0938546	0.0246069	0.0534026	0.0103257	0.0467202	0.0214431	0.0271173	0.0635307	0.0350012	0.0586445	0.0248118	0.063403	0.0359951	0.0325711	0.0194843	3.73426	0.2777	0.268289	0.0989136	0.355097	3.398283
5240	-14767.7	-14778	10.2559	0.120477	0.0921932	0.116796	0.0931592	0.118088	0.096182	0.137108	0.101218	0.103557	0.169297	0.0833862	0.0793338	0.1054	0.09463	0.0974059	0.136072	0.135651	0.118706	0.121327	0.0777701	0.0863955	0.0931696	0.188839	0.0277951	0.0549309	0.0182756	0.0251651	0.022679	0.108363	0.0307073	0.0393419	0.027007	0.0482759	0.0222107	0.0103554	0.0539487	0.0447648	0.0407725	0.0406868	0.0678448	0.0308552	0.0150224	0.0329938	3.797231	0.273248	0.277031	0.0979131	0.351808	3.328158
5250	-14766.1	-14776.8	10.617	0.136868	0.0836099	0.0851546	0.0946652	0.106458	0.0907374	0.124776	0.0674813	0.0983275	0.176318	0.0800069	0.0749784	0.10136	0.101318	0.12615	0.148793	0.141564	0.123342	0.140818	0.0924467	0.0937584	0.0928269	0.159885	0.0368335	0.0259861	0.0383695	0.0268683	0.0296439	0.0831336	0.0258716	0.0345753	0.034721	0.0483057	0.0161499	0.0184204	0.0678591	0.0497765	0.0510337	0.032283	0.0532785	0.0435479	0.0134044	0.0297535	3.645961	0.274097	0.273879	0.104475	0.347549	3.301459
5260	-14768.2	-14778.1	9.97162	0.148422	0.103583	0.118139	0.0940502	0.128574	0.0970818	0.138037	0.0782143	0.0959517	0.173848	0.0721371	0.0911576	0.10193	0.108229	0.10292	0.130925	0.129525	0.132593	0.14156	0.0644581	0.101485	0.0707251	0.179142	0.0270008	0.0484004	0.0248589	0.0260557	0.0231029	0.102445	0.0375637	0.0473836	0.0441345	0.0388951	0.0195457	0.025252	0.0402584	0.058973	0.0404775	0.0222564	0.0411204	0.045778	0.0113368	0.026046	3.84643	0.281361	0.274394	0.0979591	0.346287	3.353573
5270	-14771.2	-14782.2	10.9905	0.141654	0.0762348	0.112711	0.0883101	0.109696	0.0875784	0.106369	0.0809634	0.107452	0.150265	0.0814799	0.0900863	0.114603	0.109788	0.108728	0.130925	0.125261	0.126566	0.130452	0.0771754	0.112193	0.084456	0.17939	0.0296771	0.0446214	0.0321444	0.0162331	0.0347834	0.0758352	0.0192355	0.0396379	0.0251225	0.028897	0.00853235	0.010265	0.0500081	0.0479687	0.0604928	0.0293661	0.0508653	0.0243155	0.0358426	0.0293871	4.288339	0.290379	0.284188	0.0952579	0.330176	3.225569
5280	-14765.6	-14775.9	10.2844	0.141358	0.107482	0.095586	0.0983384	0.107626	0.0899352	0.112994	0.0771162	0.0892627	0.186337	0.0764862	0.0652001	0.119382	0.111729	0.10031	0.127034	0.125975	0.114265	0.128936	0.07083	0.0868081	0.102814	0.19842	0.034929	0.0388834	0.0262076	0.0152596	0.0351635	0.0815792	0.03062	0.0442776	0.029633	0.0410028	0.0350039	0.0109285	0.0542395	0.0463553	0.071107	0.0182812	0.0627257	0.0365576	0.0327448	0.0327694	4.008963	0.2709	0.284853	0.0950579	0.349189	3.312494
5290	-14768.9	-14779.2	10.2797	0.13179	0.0902197	0.130136	0.105959	0.137496	0.0814956	0.115162	0.0860822	0.0930247	0.173369	0.076438	0.0806249	0.0924666	0.111729	0.112619	0.121925	0.146093	0.104774	0.110245	0.0937431	0.0971756	0.0782428	0.18942	0.0362694	0.0318314	0.0323237	0.0254051	0.0102237	0.0770076	0.0380374	0.031433	0.0338044	0.0545272	0.0334146	0.0201107	0.0608527	0.0526462	0.0569815	0.0166581	0.0404056	0.0411243	0.0314661	0.0225846	4.103993	0.283065	0.283022	0.100293	0.333621	3.307338
5300	-14767.8	-14777.6	9.80141	0.154289	0.0955337	0.118042	0.0986988	0.0896926	0.0883064	0.131393	0.0860822	0.0969843	0.194021	0.0844395	0.0886111	0.0978951	0.0986181	0.116939	0.121415	0.147466	0.116716	0.108662	0.072041	0.0941852	0.0811287	0.175842	0.0357892	0.0437845	0.0196499	0.0193546	0.013928	0.10067	0.0357031	0.035402	0.0276157	0.0373903	0.0334606	0.0180289	0.0570705	0.0498233	0.0604942	0.0300036	0.0703319	0.0454755	0.0337207	0.036006	4.0105	0.275765	0.294464	0.103129	0.326641	3.360703
5310	-14770.6	-14781.2	10.6655	0.154289	0.103106	0.1059	0.0921137	0.101881	0.101331	0.146604	0.102394	0.0900111	0.19063	0.0632212	0.0727205	0.108423	0.092965	0.111761	0.127449	0.130501	0.113576	0.100619	0.072041	0.082569	0.0711878	0.160843	0.038145	0.0386648	0.0252748	0.0194644	0.0217735	0.104968	0.0240549	0.0432231	0.0421467	0.0534578	0.0153346	0.0187336	0.0543677	0.0492483	0.0485878	0.0271347	0.0380188	0.0342838	0.0400577	0.0269519	4.25428	0.289827	0.281443	0.0942495	0.334481	3.260027
5320	-14774.8	-14784.6	9.8556	0.159931	0.123291	0.100557	0.0876422	0.121716	0.0730935	0.107145	0.076834	0.0990489	0.144368	0.0680603	0.0938487	0.102651	0.0913837	0.114462	0.140907	0.134032	0.139204	0.136844	0.080582	0.0719949	0.0900776	0.193855	0.0332865	0.0319477	0.0168249	0.021215	0.0354137	0.106436	0.0165072	0.0455206	0.0258237	0.0681218	0.0297065	0.012584	0.0515104	0.0699022	0.057942	0.0336113	0.0623911	0.0287009	0.0375008	0.0260867	3.889397	0.25905	0.295661	0.0996932	0.345596	3.362562
5330	-14768.4	-14778.5	10.06	0.148735	0.0921318	0.123711	0.0804159	0.0911927	0.0785022	0.129346	0.0785304	0.0964747	0.162994	0.0637711	0.0777409	0.100901	0.102956	0.137398	0.132881	0.141471	0.122629	0.1337	0.102761	0.0931442	0.0700546	0.195087	0.0334446	0.036723	0.0371126	0.0167373	0.025868	0.104268	0.0190473	0.0328727	0.0258237	0.0513652	0.0284614	0.00949024	0.0668071	0.0624038	0.0540751	0.0237222	0.0569192	0.0444072	0.0208661	0.0250825	4.057908	0.28659	0.272878	0.0985558	0.341976	3.332026
5340	-14771.5	-14781.1	9.63691	0.132363	0.0921318	0.109923	0.100101	0.119508	0.0820989	0.151315	0.0687712	0.0946285	0.183016	0.0731599	0.0867412	0.107992	0.0859272	0.105857	0.132921	0.146547	0.147503	0.145684	0.0668317	0.0809663	0.0767686	0.188154	0.0330703	0.0424833	0.043196	0.0209876	0.0238128	0.0827145	0.0222084	0.0267013	0.0322281	0.0388506	0.0151342	0.0362543	0.0484299	0.0722915	0.0473599	0.023265	0.0695716	0.0504044	0.022984	0.0380681	4.149992	0.281623	0.286991	0.0976724	0.333714	3.368927
5350	-14772.8	-14782.4	9.61502	0.150229	0.101754	0.116164	0.0923153	0.128297	0.108433	0.110674	0.0743306	0.105305	0.171105	0.0653402	0.0862121	0.111529	0.0877942	0.109712	0.127297	0.147192	0.115238	0.136378	0.084285	0.0799381	0.0855121	0.186865	0.0438993	0.0313651	0.0476636	0.0186131	0.0323983	0.0824864	0.0155369	0.0460236	0.0360074	0.0388014	0.0287622	0.0231604	0.0589201	0.0583111	0.0624554	0.0213653	0.0591371	0.0437255	0.0301856	0.0320753	3.788355	0.276342	0.29	0.103662	0.329996	3.392793
5360	-14765.4	-14775.3	9.91929	0.147974	0.100079	0.0970869	0.0958352	0.116167	0.081917	0.153634	0.0780818	0.123517	0.160067	0.0857358	0.0788937	0.102401	0.10324	0.0960843	0.133992	0.144844	0.127052	0.143674	0.0683542	0.092455	0.0891503	0.159419	0.0198725	0.0566798	0.0266082	0.0113516	0.0315676	0.0954234	0.0291733	0.0399322	0.0260878	0.047099	0.0213556	0.0231604	0.053549	0.0463371	0.0721813	0.0198095	0.0478436	0.0485894	0.0194362	0.0386906	3.919012	0.279796	0.283455	0.102234	0.334515	3.354401
5370	-14776.1	-14785.8	9.78515	0.139772	0.0842098	0.0946572	0.0845331	0.115242	0.0849183	0.129191	0.0754006	0.0970551	0.145181	0.0898262	0.077348	0.117631	0.130392	0.115912	0.135725	0.141291	0.121626	0.124829	0.0653625	0.102376	0.0813916	0.214074	0.0423455	0.048267	0.0409129	0.0303572	0.0220162	0.0916567	0.0430849	0.0335633	0.0284128	0.0548781	0.0182791	0.0417502	0.0417768	0.0442996	0.0518344	0.0210508	0.0342569	0.029847	0.044343	0.0264734	4.094585	0.272194	0.299762	0.101414	0.32663	3.357351
5380	-14770.5	-14780.5	9.98173	0.129368	0.100581	0.11875	0.0887148	0.113856	0.0910598	0.118982	0.060464	0.0951563	0.170627	0.0717813	0.0890335	0.10399	0.09672	0.106093	0.147492	0.112769	0.106698	0.144068	0.0686016	0.102245	0.0956851	0.20288	0.0314346	0.0381531	0.0235811	0.0249249	0.0479066	0.0966807	0.0547853	0.0345145	0.0285623	0.0431053	0.0218964	0.0280587	0.0532865	0.0462186	0.0596085	0.0368877	0.0561987	0.0321676	0.0264752	0.0257352	3.958208	0.273964	0.276844	0.107168	0.342024	3.345798
5390	-14773.8	-14784.7	10.8795	0.128179	0.079093	0.101582	0.104637	0.110618	0.061769	0.112979	0.0686234	0.0917833	0.15573	0.117692	0.0811251	0.0947133	0.119556	0.104494	0.108498	0.146211	0.115954	0.126223	0.0771341	0.102419	0.0900982	0.185122	0.0276952	0.0432212	0.0271676	0.0240875	0.0270472	0.0898985	0.0461653	0.0492657	0.0102408	0.0438205	0.0239075	0.0214315	0.0619808	0.0399552	0.04575	0.0188904	0.0561987	0.0406022	0.0368251	0.0298856	4.088619	0.28721	0.282318	0.1014	0.329072	3.248269
5400	-14769.8	-14779.9	10.1495	0.112485	0.0899194	0.099505	0.0902733	0.111636	0.0981322	0.147422	0.0992508	0.0943774	0.170148	0.0944917	0.086722	0.117409	0.0945224	0.0986702	0.133916	0.117439	0.129831	0.124066	0.07524	0.0828164	0.0749241	0.187902	0.0276952	0.0402195	0.0278902	0.0299646	0.0234116	0.131447	0.0267945	0.0448995	0.0254716	0.040854	0.00949955	0.0243636	0.042052	0.0671938	0.0700416	0.0203779	0.0451753	0.050081	0.0234745	0.0306353	3.898101	0.287457	0.282136	0.0969186	0.333488	3.332641
5410	-14767.9	-14777.7	9.79425	0.152255	0.0853589	0.140411	0.103077	0.124484	0.0787644	0.104489	0.0860215	0.102018	0.185913	0.0736668	0.0783439	0.10035	0.10149	0.121494	0.126368	0.156218	0.108611	0.116552	0.0839639	0.0871893	0.081017	0.168348	0.0337474	0.0435903	0.0315967	0.026913	0.0215501	0.0946237	0.0150853	0.0484574	0.0336103	0.0438562	0.0224868	0.0222496	0.0480177	0.0624448	0.0510019	0.0306557	0.0463325	0.0505126	0.0399808	0.0275908	4.022447	0.269445	0.28305	0.0973673	0.350137	3.360708
5420	-14771.4	-14781.8	10.3548	0.124437	0.0866619	0.0981718	0.106546	0.113454	0.0799259	0.118198	0.0665182	0.0918704	0.178912	0.0812739	0.099466	0.127039	0.0936413	0.115151	0.139905	0.130673	0.122856	0.140879	0.0740731	0.0812885	0.0854045	0.168643	0.0304395	0.0272243	0.0406511	0.020035	0.0536147	0.07238	0.0366756	0.0295081	0.0285674	0.0354665	0.00960259	0.0295856	0.062348	0.0461676	0.0554272	0.0245818	0.0716008	0.0352512	0.0341139	0.0304029	4.124452	0.286148	0.283388	0.103895	0.32657	3.298633
5430	-14770.4	-14780.9	10.5573	0.148716	0.0932017	0.0873693	0.0995876	0.116632	0.0831034	0.0969768	0.0617991	0.0982167	0.177162	0.0780498	0.0896139	0.109302	0.117112	0.109381	0.126498	0.12324	0.104364	0.13264	0.07997	0.110361	0.11074	0.181663	0.0275281	0.0324846	0.0285079	0.0395244	0.0139781	0.0867947	0.0263463	0.0400132	0.0245666	0.047103	0.0206713	0.0176662	0.056233	0.0480504	0.0467319	0.0288097	0.0519656	0.0456184	0.0266354	0.0260101	4.252646	0.275455	0.282849	0.0928195	0.348876	3.270937
5440	-14763.5	-14773.1	9.64379	0.13443	0.0927655	0.0954145	0.091991	0.116317	0.1015	0.131689	0.0900234	0.0842394	0.158959	0.0823173	0.0961523	0.107533	0.105459	0.112083	0.144012	0.125012	0.118637	0.117326	0.0795491	0.088539	0.0851994	0.19797	0.0422796	0.0405835	0.0323034	0.0303781	0.033184	0.101618	0.0308643	0.0485738	0.0233174	0.0409134	0.0226983	0.0233872	0.0556957	0.044342	0.070053	0.0249075	0.0490636	0.0442003	0.0224587	0.0428718	3.937896	0.269816	0.287019	0.105988	0.337177	3.380813
5450	-14775.5	-14785.9	10.3543	0.149435	0.101673	0.0956593	0.0778047	0.124209	0.10133	0.141297	0.0844533	0.089569	0.156537	0.0693938	0.0709927	0.117731	0.125093	0.112624	0.13775	0.138535	0.114154	0.114697	0.0941007	0.0885288	0.0744046	0.171142	0.0281934	0.0492889	0.0392647	0.0149625	0.0329097	0.124853	0.0282884	0.0206439	0.0247991	0.0586438	0.018042	0.0233831	0.0469587	0.0405035	0.0479198	0.0370864	0.0441224	0.0278434	0.0226899	0.0271447	3.956256	0.273728	0.304462	0.0929018	0.328909	3.308655
5460	-14768.9	-14779.4	10.4795	0.111443	0.09771	0.100871	0.0949871	0.104928	0.0765622	0.132726	0.0801482	0.0855839	0.174813	0.0829803	0.0814464	0.113478	0.122984	0.096001	0.168936	0.131568	0.142996	0.120808	0.0937607	0.0945408	0.0825213	0.163824	0.0324551	0.0476333	0.041408	0.0277582	0.026821	0.078776	0.0280805	0.0354598	0.0206449	0.0320343	0.0200456	0.0139236	0.0573555	0.050571	0.0444765	0.0380643	0.0642216	0.0353031	0.0246182	0.0258196	3.874275	0.27456	0.282489	0.103509	0.339441	3.301086
5470	-14768.6	-14779.2	10.603	0.13452	0.0972135	0.118308	0.0904661	0.136438	0.0665008	0.118089	0.0636753	0.108831	0.145718	0.0673067	0.0903843	0.107563	0.0974824	0.114026	0.124571	0.141071	0.109008	0.125206	0.0757457	0.0810314	0.103195	0.17557	0.0264382	0.0302171	0.0279009	0.0213519	0.0211384	0.09486	0.0372968	0.0567286	0.0215748	0.0391588	0.0148648	0.0214102	0.0500962	0.0630798	0.0681189	0.0302659	0.0719173	0.0502412	0.0274882	0.0187802	3.938682	0.276696	0.27559	0.105067	0.342646	3.284848
5480	-14774.5	-14784.4	9.81112	0.167901	0.111888	0.114239	0.11366	0.0972882	0.0951873	0.14273	0.0725625	0.103885	0.169346	0.0907284	0.0742876	0.111438	0.0821046	0.102626	0.123527	0.134733	0.110835	0.146822	0.0685139	0.102942	0.0954054	0.171939	0.0343734	0.0387076	0.029336	0.0271909	0.0158358	0.117679	0.0330066	0.0364877	0.022553	0.0317199	0.0275135	0.00625654	0.0517077	0.0644212	0.0455659	0.0303397	0.0456283	0.0502412	0.03308	0.01782	3.93836	0.278401	0.288484	0.101309	0.331806	3.364052
5490	-14776	-14786.4	10.3997	0.145233	0.106249	0.0940588	0.0977462	0.114039	0.0801822	0.134118	0.0792658	0.0959582	0.16348	0.0789621	0.0970539	0.111438	0.108257	0.113217	0.123527	0.135858	0.120534	0.117304	0.0647461	0.0757932	0.0854474	0.206869	0.0297372	0.0449915	0.0115481	0.020496	0.0134234	0.0992942	0.0340745	0.0538543	0.0274212	0.051817	0.030535	0.0312036	0.0640347	0.0414051	0.053939	0.0216642	0.0460201	0.0263986	0.0256893	0.0116365	4.221005	0.270794	0.284776	0.104772	0.339658	3.288521
5500	-14773.5	-14783.1	9.54319	0.134259	0.0849509	0.0896555	0.0972948	0.123126	0.0790129	0.123955	0.0841989	0.0931447	0.176693	0.0845654	0.0997589	0.104769	0.0990665	0.113448	0.14082	0.129746	0.120927	0.143546	0.0898453	0.123837	0.0861061	0.203486	0.0245966	0.0327341	0.0336519	0.0328277	0.0175205	0.105199	0.0552947	0.0274901	0.0286007	0.0455139	0.0262146	0.0260975	0.0554831	0.0536496	0.0532661	0.0240996	0.047726	0.0451849	0.0278572	0.0199455	3.640732	0.265373	0.295677	0.0898017	0.349147	3.409166
5510	-14774.2	-14785	10.8122	0.14564	0.0936197	0.10273	0.104657	0.11332	0.0957168	0.116984	0.0865746	0.075833	0.185361	0.0888377	0.10081	0.097543	0.0890646	0.133082	0.110059	0.131812	0.127516	0.109426	0.059756	0.0884418	0.0753574	0.179431	0.0174798	0.0463204	0.0146535	0.0246391	0.028862	0.0939667	0.0396104	0.0460585	0.0241433	0.0442494	0.0306794	0.00929413	0.061416	0.049882	0.0426515	0.0229751	0.0478933	0.0553893	0.0276333	0.0301336	3.846632	0.27526	0.282686	0.0952738	0.346781	3.269503
5520	-14779.7	-14790.1	10.4201	0.140756	0.0831769	0.130281	0.119929	0.0858069	0.0846746	0.107081	0.0952534	0.0993924	0.148065	0.0716965	0.0830515	0.0924218	0.103211	0.0938648	0.152315	0.149216	0.123633	0.137753	0.0786071	0.0912024	0.0847491	0.179985	0.0290652	0.0316672	0.0245546	0.0255587	0.0286737	0.102345	0.0438566	0.0524048	0.018802	0.0561861	0.0254273	0.0156337	0.0708393	0.0578126	0.0426242	0.0235402	0.0574124	0.029132	0.0110516	0.0379784	3.653191	0.27928	0.280503	0.0969512	0.343266	3.320686
5530	-14773.8	-14783.1	9.34475	0.153004	0.0814177	0.0975552	0.0869115	0.122101	0.0902856	0.155488	0.0802331	0.113561	0.165789	0.0814133	0.0835609	0.103051	0.133086	0.108453	0.125174	0.139592	0.111491	0.130234	0.0659725	0.075228	0.0811882	0.165978	0.0290652	0.0305146	0.046123	0.0331507	0.0322887	0.0978041	0.027543	0.038106	0.0254696	0.0508092	0.0331886	0.0389531	0.0560596	0.0628437	0.065029	0.0276722	0.0545485	0.041641	0.0311172	0.038739	3.925989	0.294327	0.282853	0.100931	0.321888	3.411434
5540	-14760.8	-14770	9.20229	0.149259	0.101416	0.110623	0.102479	0.126897	0.0916885	0.11627	0.0843804	0.0965173	0.183801	0.0764111	0.0886367	0.116995	0.101395	0.108453	0.133474	0.133106	0.13762	0.121665	0.0763318	0.0982395	0.0791097	0.21278	0.0265639	0.0418893	0.0345416	0.0236498	0.0218145	0.0780724	0.0246965	0.0432941	0.0360798	0.0429738	0.021869	0.0282868	0.0590973	0.050442	0.0626376	0.0268293	0.0531771	0.0509865	0.0325103	0.0189766	3.921735	0.275665	0.283176	0.0979284	0.343231	3.425937
5550	-14774.1	-14784.7	10.5865	0.14532	0.0923887	0.125687	0.130303	0.104303	0.066643	0.116226	0.075914	0.0788752	0.160673	0.0630079	0.0894245	0.0961479	0.106798	0.108733	0.126867	0.145889	0.11039	0.127004	0.103178	0.08189	0.0668876	0.189835	0.0353699	0.0381749	0.0198772	0.0455546	0.0116402	0.101847	0.0348074	0.0388989	0.027037	0.0493951	0.016282	0.0238423	0.0490125	0.0465601	0.0487558	0.0320345	0.0576255	0.0393351	0.0263601	0.0304896	3.958837	0.292479	0.28132	0.0947602	0.33144	3.285286
5560	-14770.9	-14780.4	9.53491	0.153792	0.120815	0.120718	0.0800501	0.127537	0.093295	0.136404	0.0886813	0.0929776	0.172022	0.105285	0.0852541	0.109005	0.116759	0.127088	0.120498	0.11849	0.123108	0.14199	0.09584	0.0873246	0.0675289	0.183009	0.0331525	0.0349529	0.0342701	0.0351193	0.0235243	0.086121	0.0265532	0.0381775	0.0194862	0.0445532	0.0186908	0.0163622	0.052037	0.061225	0.0571185	0.0331271	0.0496836	0.0270702	0.0157806	0.0253028	3.805003	0.273392	0.295871	0.102595	0.328142	3.39978
5570	-14773	-14782.6	9.58317	0.139408	0.0916791	0.11924	0.0961994	0.115993	0.0957086	0.113178	0.0808606	0.0887983	0.167151	0.0798179	0.0997243	0.0876787	0.133801	0.104972	0.1222	0.133275	0.122382	0.116424	0.0947393	0.100103	0.0958808	0.188862	0.0217494	0.0313048	0.0372555	0.0327617	0.0232247	0.101963	0.030299	0.0505126	0.026978	0.0257717	0.0231187	0.0287173	0.0668058	0.0467263	0.0662403	0.0280211	0.046239	0.0461641	0.020229	0.0430891	3.964963	0.284491	0.287027	0.0914317	0.337051	3.385248
5580	-14775.7	-14785.1	9.39809	0.146368	0.0951087	0.0869105	0.0798367	0.13073	0.0699528	0.138075	0.0795312	0.0913999	0.179946	0.0726654	0.0936933	0.137396	0.121746	0.100805	0.144752	0.128416	0.105783	0.13479	0.0745282	0.0978348	0.113215	0.20887	0.0301868	0.0600327	0.0169819	0.0241855	0.0261875	0.0903753	0.0295693	0.043509	0.0197828	0.0512712	0.0273784	0.0142219	0.0461618	0.0537338	0.0500625	0.0413334	0.0593266	0.0506797	0.0189491	0.015839	3.992242	0.28279	0.292407	0.0909835	0.33382	3.402124
5590	-14771.3	-14780.1	8.75807	0.154106	0.10344	0.110644	0.0997448	0.118531	0.0891737	0.110222	0.0873523	0.093676	0.186801	0.082622	0.0941704	0.102113	0.087493	0.0974033	0.143442	0.139869	0.130081	0.119347	0.0967559	0.0950569	0.105751	0.20887	0.0278052	0.0306939	0.0409244	0.0184481	0.0211038	0.121052	0.035651	0.0340453	0.0189146	0.0448614	0.0157489	0.0129558	0.0605347	0.0574779	0.0666786	0.0238936	0.0486258	0.056978	0.028746	0.0284184	4.263703	0.261629	0.294239	0.095528	0.348604	3.450224
5600	-14763.8	-14775.1	11.2959	0.154106	0.120111	0.106886	0.0805894	0.107866	0.0750509	0.108859	0.0770864	0.0913127	0.179952	0.0701563	0.0918261	0.0880363	0.0930689	0.111139	0.124529	0.132413	0.11314	0.117002	0.0697563	0.0674181	0.0832662	0.191116	0.0313277	0.0526049	0.0201177	0.0249041	0.0212927	0.0904474	0.0312224	0.0341781	0.0259656	0.0549733	0.0127761	0.0180745	0.049045	0.0532554	0.0418919	0.027477	0.048914	0.0462959	0.0417956	0.0251812	4.09202	0.282968	0.283744	0.100162	0.333126	3.206428
5610	-14770.2	-14780.1	9.97315	0.145244	0.0745329	0.0996771	0.0960468	0.111111	0.0961136	0.14217	0.0922475	0.100147	0.176705	0.082565	0.0751274	0.109372	0.116753	0.077645	0.130287	0.126648	0.107456	0.116418	0.0949715	0.0958412	0.0959219	0.191531	0.0226161	0.0443884	0.0268143	0.0186506	0.0252861	0.109884	0.0336006	0.040875	0.0305148	0.0486916	0.019011	0.0181147	0.060514	0.0390219	0.0418919	0.0289336	0.05608	0.0492235	0.0327711	0.0252731	4.299095	0.273225	0.290806	0.0917541	0.344215	3.326688
