Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
861	1	-14772	-14782.2	10.1753	0.143279	0.0922166	0.113039	0.0979021	0.117566	0.0870936	0.117278	0.0866192	0.095815	0.154391	0.0845706	0.116359	0.102172	0.0891007	0.146132	0.126532	0.114701	0.112257	0.126972	0.0670751	0.0996915	0.0822147	0.188915	0.033566	0.033701	0.0211916	0.0139152	0.0322116	0.0924347	0.0234286	0.0432835	0.0193427	0.0480322	0.0186219	0.0326058	0.0437516	0.0627962	0.0566135	0.0299658	0.0509155	0.0429453	0.025431	0.03348	4.064236	0.267504	0.283148	0.109853	0.339496	3.320126
862	0	-14769	-14778.6	9.62888	0.147336	0.11032	0.0998765	0.122339	0.109587	0.0860624	0.139791	0.0692419	0.0944925	0.16687	0.0833957	0.0849751	0.104349	0.0927607	0.117151	0.150597	0.103371	0.117407	0.13281	0.0876375	0.0891753	0.0749584	0.182647	0.0176718	0.024074	0.0263457	0.0271078	0.0263771	0.0583258	0.0674866	0.111406	0.0525509	0.0496005	0.0589859	0.0402237	0.038669	0.037561	0.0207808	0.0362906	0.017104	0.0301457	0.0264244	0.0373903	4.116786	0.278075	0.27416	0.101378	0.346387	3.371673
863	1	-14780.5	-14790.1	9.64094	0.158015	0.083713	0.0963794	0.0939332	0.110237	0.069917	0.126486	0.0661214	0.0939273	0.176284	0.0637261	0.0805166	0.125711	0.107424	0.0910727	0.133664	0.135004	0.130917	0.114507	0.0665342	0.115955	0.099668	0.184962	0.031989	0.042205	0.049007	0.016453	0.0349542	0.111752	0.0445563	0.0357579	0.0341543	0.0712777	0.0217322	0.0136899	0.0462386	0.0482475	0.0684441	0.0441786	0.0579114	0.0271164	0.0306182	0.0245101	3.965038	0.29357	0.283466	0.0886933	0.334271	3.379467
864	0	-14774.1	-14784.4	10.3274	0.16099	0.101363	0.11003	0.0915248	0.106433	0.0740016	0.110704	0.088679	0.112088	0.152267	0.0693445	0.0639609	0.0899848	0.121106	0.122973	0.142716	0.137236	0.13559	0.111269	0.0819509	0.0947509	0.0903616	0.160746	0.0158679	0.0273359	0.0363702	0.0254961	0.0420307	0.0480512	0.0709083	0.0688867	0.0410692	0.0332425	0.0464438	0.0397937	0.0410644	0.0341404	0.0194589	0.0605879	0.0297043	0.0403612	0.0254392	0.0297185	4.045173	0.28622	0.277377	0.100492	0.335912	3.306041
865	1	-14768.8	-14778.4	9.60468	0.154961	0.0911931	0.0967848	0.118072	0.0966388	0.0841628	0.113202	0.0876479	0.106048	0.151042	0.0689292	0.0941854	0.101361	0.107424	0.113074	0.129002	0.118941	0.121825	0.149835	0.0922112	0.106729	0.0685382	0.185709	0.0321149	0.0457299	0.0315326	0.0173006	0.0203781	0.106659	0.0333401	0.03117	0.0257386	0.0559451	0.0217322	0.0185981	0.0621494	0.06826	0.0685196	0.0239144	0.0504208	0.0418884	0.0409047	0.0209669	4.105091	0.270207	0.301044	0.0958551	0.332893	3.37478
866	0	-14774.1	-14783.2	9.11727	0.139382	0.101363	0.125706	0.101371	0.133919	0.0782638	0.135616	0.0859122	0.0980758	0.171283	0.0820004	0.09279	0.117468	0.0969141	0.132592	0.116074	0.140436	0.145071	0.108135	0.0793394	0.116062	0.0991802	0.216935	0.0215929	0.0205246	0.0285592	0.0249604	0.0195608	0.0529333	0.0502451	0.110233	0.0298898	0.0346539	0.0570042	0.0302015	0.0381436	0.0326471	0.0180486	0.0459911	0.0201423	0.026127	0.0304631	0.0132964	4.180623	0.273752	0.28892	0.10292	0.334408	3.419106
867	1	-14779.8	-14789	9.25348	0.143412	0.123011	0.11722	0.0842763	0.112034	0.0797179	0.105946	0.0980309	0.101372	0.20007	0.0857277	0.0871491	0.0756984	0.0944251	0.112676	0.136738	0.141414	0.148013	0.120928	0.0796165	0.0876813	0.0903998	0.198844	0.0268044	0.0554811	0.0374063	0.0294499	0.0116353	0.090621	0.0201168	0.0349358	0.0410851	0.0521616	0.0233147	0.0162819	0.0476935	0.0612062	0.0606938	0.0256808	0.0600138	0.0398531	0.032199	0.0239486	4.019158	0.293057	0.281433	0.102923	0.322586	3.414981
868	0	-14781.4	-14793.2	11.7273	0.140852	0.116088	0.0960017	0.0843028	0.0920592	0.0824892	0.129485	0.0667024	0.112005	0.177538	0.0872812	0.0788468	0.104537	0.0996309	0.0900393	0.120513	0.118933	0.135804	0.103979	0.0585716	0.105808	0.0782377	0.143318	0.0125055	0.0254573	0.0208048	0.0278704	0.0192084	0.0530375	0.0469683	0.0846653	0.0432474	0.0320661	0.0608914	0.0347033	0.0477454	0.0482465	0.025138	0.0489706	0.0228977	0.0344628	0.0224095	0.0251413	4.157395	0.295976	0.293488	0.0991651	0.311371	3.159459
869	1	-14772.8	-14783.2	10.4115	0.137361	0.0906927	0.0907833	0.103319	0.0998086	0.0838384	0.125515	0.0843496	0.0889779	0.169232	0.0769994	0.0932111	0.0787289	0.10409	0.112144	0.117705	0.136062	0.11875	0.126496	0.0699954	0.0931869	0.0945209	0.15038	0.0300484	0.0578769	0.0324378	0.0160688	0.0273653	0.117219	0.0328005	0.0458384	0.0598753	0.0349107	0.0166685	0.0169381	0.0444681	0.0702571	0.0418237	0.0307919	0.0527601	0.0461692	0.0383155	0.0288351	4.216352	0.278343	0.278509	0.102117	0.341031	3.287615
870	0	-14775.4	-14786.8	11.389	0.132314	0.103721	0.104236	0.0820737	0.118391	0.086217	0.129184	0.0772238	0.0787301	0.150242	0.0835102	0.0834435	0.0960964	0.093192	0.119816	0.139514	0.124367	0.129654	0.104172	0.084076	0.0751246	0.0799126	0.151172	0.0360835	0.0239266	0.016327	0.0252911	0.0132725	0.0623916	0.0488488	0.0984395	0.0370573	0.0433006	0.0585722	0.034737	0.0393624	0.0282157	0.0235587	0.0605658	0.0349745	0.0192183	0.0173961	0.0439065	4.182432	0.283866	0.27945	0.097026	0.339658	3.191828
871	1	-14771.5	-14781.7	10.1784	0.150092	0.0922326	0.114958	0.0881585	0.102386	0.0759422	0.139936	0.075625	0.0878974	0.175007	0.0963578	0.0704161	0.0989524	0.113392	0.110687	0.119139	0.124609	0.120753	0.135397	0.0790899	0.0865522	0.0939666	0.185345	0.0358417	0.0460144	0.0146097	0.0223663	0.0238385	0.0959741	0.0171496	0.0462761	0.0236322	0.0679574	0.0219027	0.0271127	0.047651	0.0674914	0.0464712	0.0368236	0.0551864	0.0557048	0.018411	0.0246595	3.861712	0.279585	0.272964	0.102656	0.344795	3.331967
872	0	-14770	-14779.7	9.72853	0.169546	0.0800242	0.117559	0.0800345	0.103448	0.0922387	0.144891	0.0987064	0.0912742	0.170988	0.07369	0.0757811	0.109859	0.10372	0.105106	0.115048	0.151697	0.112237	0.121529	0.0709859	0.08568	0.0738557	0.18394	0.0335946	0.0149706	0.0259868	0.0166412	0.0296571	0.0573156	0.0509437	0.0967461	0.0500062	0.0459913	0.0761197	0.0353249	0.0523094	0.0467256	0.0367925	0.0687684	0.0256657	0.0236754	0.0246429	0.0208017	4.069034	0.289037	0.283436	0.0981536	0.329374	3.364519
873	1	-14766.9	-14776.6	9.68642	0.146683	0.093112	0.11317	0.101051	0.116599	0.086143	0.140339	0.0870709	0.114788	0.163322	0.0607403	0.0988552	0.0944454	0.105703	0.105738	0.138033	0.163815	0.118283	0.133423	0.0831602	0.105213	0.0918818	0.18054	0.0192746	0.0460144	0.0246934	0.0261063	0.0160878	0.101438	0.0201477	0.0318177	0.020025	0.0505545	0.0170617	0.014646	0.0618111	0.0424017	0.0492144	0.0355739	0.0572388	0.0385257	0.0220293	0.0334381	4.044078	0.284078	0.280238	0.0971357	0.338548	3.370207
874	0	-14759.8	-14770.3	10.4747	0.126304	0.102104	0.109839	0.0929445	0.109991	0.0744677	0.12371	0.0778538	0.0951958	0.194796	0.0801062	0.085199	0.113478	0.105726	0.0975784	0.117906	0.129043	0.127722	0.119367	0.0736518	0.0948148	0.0878243	0.174978	0.0293436	0.0176313	0.029084	0.0292164	0.030331	0.051052	0.0576091	0.0750146	0.0352839	0.031393	0.0535108	0.0303996	0.0567953	0.0490574	0.0344602	0.0623607	0.0173534	0.0338892	0.0261402	0.0231167	4.107346	0.272296	0.295257	0.0990241	0.333424	3.287643
875	1	-14776.7	-14786	9.30472	0.157077	0.0953531	0.099453	0.0976037	0.105974	0.0806703	0.114082	0.107049	0.100122	0.197886	0.0705554	0.0755173	0.0998141	0.112341	0.128706	0.132511	0.113564	0.119225	0.133315	0.0691274	0.109529	0.0953439	0.230575	0.03198	0.065538	0.0293725	0.0116304	0.0325156	0.0872504	0.027652	0.0337149	0.0122191	0.0268883	0.0254863	0.0384743	0.0405605	0.0424017	0.0500748	0.0276727	0.0601633	0.0344272	0.0361164	0.0332859	4.311567	0.282342	0.292282	0.0989893	0.326386	3.392818
876	0	-14766.5	-14777.2	10.734	0.146444	0.0901415	0.0899974	0.0842799	0.122007	0.0836878	0.148292	0.0910195	0.0951519	0.168968	0.0702882	0.0867458	0.0988769	0.113335	0.110174	0.124395	0.116845	0.121181	0.110946	0.0731304	0.0709419	0.0916711	0.182545	0.0297676	0.0227229	0.0282073	0.0289838	0.0359102	0.0709729	0.0449141	0.081434	0.0440844	0.0318012	0.0449306	0.0316852	0.0471346	0.0290113	0.0286075	0.046356	0.0293656	0.0262156	0.0282242	0.0453848	4.021777	0.287713	0.282588	0.0961541	0.333545	3.266777
877	1	-14770.1	-14780.4	10.3562	0.143476	0.0909916	0.122251	0.107598	0.10028	0.0853894	0.118472	0.0635707	0.10327	0.16988	0.0905837	0.0614414	0.107915	0.118058	0.102856	0.157612	0.144871	0.0920373	0.132785	0.0747048	0.100598	0.0733024	0.158738	0.0323657	0.0459816	0.0222858	0.0266945	0.0215343	0.0946309	0.0345197	0.0488597	0.024643	0.0409981	0.0238421	0.0223685	0.0643829	0.0433139	0.0585334	0.0199657	0.0414756	0.0434261	0.0404666	0.0213964	4.229825	0.279756	0.27969	0.0972497	0.343305	3.292365
878	0	-14768.9	-14779.9	10.991	0.138748	0.100668	0.109605	0.0842799	0.0929291	0.0901893	0.119025	0.0910195	0.0756932	0.164957	0.0696387	0.0963749	0.0806969	0.10036	0.103328	0.137723	0.13557	0.123364	0.132876	0.101961	0.0775742	0.0901146	0.185748	0.0328336	0.0248839	0.035171	0.0126807	0.0160062	0.0426752	0.0366509	0.1143	0.0306508	0.040284	0.0409839	0.0497801	0.0445965	0.0366982	0.027958	0.053755	0.0193577	0.0292541	0.0259709	0.0293613	3.934543	0.278259	0.28637	0.092478	0.342894	3.246296
879	1	-14769.5	-14779.1	9.65506	0.154116	0.0986565	0.127227	0.0921647	0.116095	0.0684194	0.12576	0.0773599	0.0924239	0.176144	0.0907941	0.0800012	0.109178	0.106279	0.107216	0.14019	0.139838	0.118406	0.141288	0.0830162	0.0869267	0.0978005	0.168693	0.0420325	0.0320442	0.017511	0.0507518	0.0261081	0.104911	0.0305589	0.0313872	0.028576	0.053039	0.0129672	0.0346296	0.0457877	0.0369027	0.0618029	0.0377054	0.0509347	0.0309689	0.0327421	0.0219466	3.911133	0.25975	0.301841	0.0942075	0.344202	3.3813
880	0	-14771.6	-14781.8	10.1569	0.144361	0.0941963	0.0844235	0.10103	0.130983	0.070504	0.136402	0.082159	0.108169	0.186548	0.071183	0.0861899	0.1074	0.106648	0.122702	0.137723	0.161255	0.114042	0.135302	0.0825482	0.0765157	0.0831552	0.1392	0.0296565	0.0426818	0.0176001	0.0179703	0.0283573	0.058726	0.0598847	0.0824848	0.0504242	0.0256895	0.0439884	0.0500003	0.0435465	0.0361409	0.024085	0.043363	0.034998	0.0272105	0.0325856	0.0256714	3.802932	0.270361	0.290549	0.103682	0.335408	3.337705
881	1	-14768.2	-14779.2	10.9885	0.139206	0.0924258	0.104013	0.10339	0.110114	0.0818701	0.128881	0.0850019	0.0880599	0.186848	0.081356	0.0984142	0.120944	0.0920014	0.118469	0.118199	0.12973	0.113534	0.120131	0.0858777	0.06008	0.0869061	0.183606	0.0201478	0.0302891	0.0308316	0.028273	0.0296392	0.0723262	0.0323581	0.0494909	0.028576	0.0443869	0.0159886	0.0136777	0.0688973	0.0460051	0.047927	0.0234921	0.0682819	0.0426027	0.0126538	0.0124253	3.921494	0.27925	0.288415	0.0968444	0.335491	3.247329
882	0	-14770.5	-14780	9.4989	0.161804	0.0826713	0.112022	0.0823232	0.104178	0.0717505	0.139924	0.091142	0.100076	0.161406	0.0714408	0.0935326	0.0989285	0.122019	0.119757	0.108812	0.117845	0.123365	0.144718	0.089365	0.0804545	0.0843159	0.179129	0.0253345	0.0407079	0.0310713	0.0224334	0.0252126	0.071176	0.0701625	0.0938313	0.0425809	0.0329918	0.0603876	0.0507841	0.0377066	0.0394669	0.0304031	0.0635979	0.014496	0.0329416	0.0190658	0.0314611	4.252385	0.273928	0.298922	0.0948738	0.332276	3.376793
883	1	-14764.2	-14774.4	10.132	0.127532	0.106572	0.0919161	0.104124	0.102381	0.0844746	0.15078	0.0809798	0.101452	0.170757	0.0867523	0.0899516	0.120229	0.120058	0.108587	0.124585	0.137346	0.0988503	0.114183	0.0894325	0.0731894	0.0787011	0.19079	0.0378689	0.0343381	0.0364715	0.02244	0.0305009	0.0932422	0.0318906	0.0449303	0.0214598	0.0343282	0.02321	0.0166606	0.0452125	0.0611302	0.0435594	0.0336608	0.057177	0.053705	0.0350078	0.0271684	3.845554	0.271667	0.289149	0.0947428	0.344441	3.337588
884	0	-14785.8	-14794.9	9.05591	0.147778	0.0815911	0.0957776	0.101663	0.0962475	0.0951838	0.142818	0.0813074	0.0942105	0.192227	0.0711364	0.0845339	0.107995	0.122848	0.0951991	0.120744	0.12702	0.158515	0.112671	0.10074	0.0742681	0.094617	0.1773	0.0218177	0.0194449	0.0457228	0.0254633	0.0361472	0.0612094	0.0596222	0.107781	0.0298168	0.0564738	0.0450321	0.0217075	0.0475684	0.0333454	0.0240316	0.0532353	0.0483303	0.041573	0.0371194	0.0487261	3.921985	0.265214	0.297701	0.109963	0.327122	3.44056
885	1	-14778.3	-14789.4	11.1112	0.123342	0.10697	0.0940989	0.0798044	0.133555	0.102281	0.135822	0.0918628	0.0725819	0.161766	0.0744585	0.0732259	0.10051	0.0911309	0.114373	0.155735	0.107595	0.0941419	0.12048	0.0901726	0.0904062	0.0964342	0.186114	0.020495	0.0313648	0.0174141	0.0146174	0.0256809	0.110934	0.0178937	0.0234204	0.0301368	0.0534156	0.0197297	0.0166283	0.0547615	0.0648261	0.0520928	0.0412034	0.0478949	0.0392967	0.0281036	0.03144	3.869573	0.26894	0.296754	0.103316	0.33099	3.23821
886	0	-14778.4	-14787.6	9.19501	0.159798	0.0794518	0.104716	0.0982918	0.133707	0.0823828	0.137054	0.0626768	0.0800029	0.190345	0.0911767	0.0921882	0.116584	0.103765	0.109211	0.14245	0.149184	0.141591	0.11894	0.0896329	0.101354	0.0803241	0.197838	0.0285427	0.0292334	0.0255448	0.0126642	0.0276778	0.0390822	0.0691454	0.102362	0.0336853	0.0314983	0.0685061	0.0296265	0.0445934	0.0400558	0.0185926	0.0474746	0.0256719	0.044364	0.0239559	0.0135076	4.05927	0.261089	0.275804	0.113649	0.349458	3.418449
887	1	-14772.8	-14783.5	10.6638	0.150217	0.0810028	0.0918678	0.0852652	0.101063	0.0784808	0.112546	0.0787219	0.103628	0.174825	0.0722904	0.0805107	0.103736	0.104149	0.126389	0.134644	0.144313	0.102702	0.126261	0.0834952	0.0840117	0.0739591	0.142827	0.0366261	0.0312969	0.0314241	0.0239473	0.0295382	0.107412	0.0273979	0.0380658	0.0157025	0.0613191	0.0287037	0.0390957	0.0469843	0.0601663	0.0629965	0.0349729	0.0574439	0.0459129	0.0295396	0.0293417	4.005023	0.270852	0.302828	0.109535	0.316785	3.274793
888	0	-14770.4	-14780.4	9.92899	0.154308	0.0996158	0.0970582	0.0754296	0.123987	0.0861122	0.153141	0.0868414	0.103272	0.169483	0.0754269	0.0742585	0.117121	0.102644	0.108776	0.142456	0.147909	0.115785	0.144454	0.0730286	0.0728639	0.0888312	0.197262	0.0134165	0.0250839	0.0275021	0.0238846	0.0131726	0.0612007	0.0646491	0.0900896	0.0414847	0.0575434	0.0616228	0.0288733	0.0394537	0.0351558	0.021278	0.0474746	0.0234544	0.0295807	0.0180356	0.0311212	3.743925	0.259153	0.303	0.0965561	0.341291	3.36414
889	1	-14775.6	-14786.4	10.8092	0.14352	0.0884352	0.1078	0.0627467	0.102585	0.0631808	0.126935	0.0695566	0.0873098	0.167813	0.0651783	0.0834201	0.0953638	0.119868	0.103375	0.131842	0.130555	0.141188	0.116488	0.0842925	0.0840117	0.0765757	0.187065	0.0329047	0.0439389	0.0311244	0.0302184	0.0137675	0.108575	0.0439042	0.0376227	0.0212425	0.0569523	0.0148735	0.0285829	0.0412008	0.0443632	0.0673234	0.0324599	0.0694987	0.039677	0.0489841	0.0188754	3.922546	0.261194	0.285681	0.103297	0.349828	3.265195
890	0	-14764.6	-14774.8	10.1674	0.122184	0.108031	0.112582	0.0958257	0.119213	0.0882911	0.121908	0.0949277	0.0991406	0.163377	0.0757352	0.0876974	0.0891771	0.0950159	0.113166	0.13726	0.124367	0.115581	0.148968	0.0731681	0.0963307	0.0917648	0.185784	0.0419417	0.027733	0.0320664	0.022237	0.0247581	0.0376553	0.0498773	0.0966871	0.0403305	0.0402973	0.0624754	0.027568	0.0585727	0.0421759	0.025454	0.0560378	0.0106875	0.0262456	0.0211635	0.0214642	3.996825	0.291871	0.282361	0.100239	0.325529	3.324923
891	1	-14769.7	-14780.1	10.4794	0.132953	0.0758468	0.114962	0.106373	0.108976	0.0815626	0.126529	0.10064	0.0981851	0.174602	0.0689634	0.0834201	0.105997	0.0967238	0.118872	0.131842	0.127153	0.116284	0.139765	0.062061	0.1044	0.0804	0.191845	0.0289771	0.0381908	0.0359325	0.0102531	0.0282908	0.0903977	0.0243049	0.0264835	0.0244247	0.0359954	0.022542	0.011194	0.0501038	0.0658621	0.0524132	0.0342026	0.0693116	0.0355084	0.0422428	0.0335848	3.752421	0.267092	0.306747	0.0946462	0.331515	3.308573
892	0	-14772.6	-14782.4	9.82738	0.142896	0.0836238	0.0967896	0.0717351	0.117052	0.114842	0.137403	0.0911459	0.0939489	0.172237	0.0888457	0.0685089	0.107638	0.129535	0.113166	0.137662	0.143588	0.11844	0.120786	0.0810019	0.0890447	0.0756577	0.159702	0.0168181	0.0411941	0.032575	0.0132828	0.0346644	0.0464892	0.0492212	0.11962	0.0409168	0.0254043	0.0591799	0.037436	0.0609409	0.0484656	0.0210703	0.0505612	0.0167082	0.0323917	0.0337793	0.0278369	3.915468	0.285976	0.274873	0.0954538	0.343697	3.363806
893	1	-14761.1	-14771.2	10.1021	0.140055	0.0893117	0.0875503	0.0747623	0.120283	0.0823235	0.145548	0.0684294	0.0998389	0.189256	0.0653937	0.0828247	0.0998998	0.108682	0.121248	0.135781	0.136094	0.113579	0.139128	0.0845759	0.107335	0.0864748	0.177675	0.0298776	0.0371897	0.036341	0.0233451	0.0251232	0.101513	0.0232768	0.0399836	0.0313667	0.0459887	0.0270453	0.0158446	0.0600707	0.0682844	0.0592472	0.0257649	0.044272	0.0338337	0.0300943	0.0242371	3.875582	0.267377	0.297047	0.101717	0.333858	3.33875
894	0	-14769.9	-14780.1	10.2574	0.150765	0.114401	0.104695	0.0994137	0.109483	0.0911072	0.107883	0.0869753	0.0932723	0.175068	0.0875731	0.0864956	0.121946	0.113643	0.103942	0.137383	0.143551	0.11805	0.131995	0.0745086	0.0975055	0.0740371	0.167234	0.022588	0.0352522	0.0360916	0.0215233	0.0253607	0.0496943	0.0629008	0.116151	0.0289383	0.0337934	0.0725933	0.0122797	0.0428149	0.0410139	0.0233948	0.0361016	0.0167082	0.0206907	0.0259448	0.0183591	3.714613	0.264595	0.290577	0.0966619	0.348166	3.33312
895	1	-14767.2	-14777.5	10.2534	0.125605	0.0848013	0.107307	0.110102	0.0995112	0.0838989	0.10823	0.0971133	0.111491	0.198415	0.0903731	0.0765287	0.108005	0.10532	0.118622	0.116834	0.137591	0.126466	0.128929	0.0945105	0.0978763	0.0676653	0.184541	0.0255552	0.0304793	0.0366985	0.033526	0.0257467	0.109735	0.0316078	0.03652	0.0311413	0.0299438	0.0177047	0.017709	0.0554815	0.0540689	0.0400598	0.0365359	0.0417288	0.0338337	0.0295841	0.0294542	3.82264	0.27668	0.279865	0.0988894	0.344566	3.326851
896	0	-14771.1	-14781.3	10.2452	0.146883	0.102832	0.0841027	0.0821773	0.111525	0.0967281	0.12583	0.0833197	0.0815439	0.158871	0.0809766	0.0823741	0.0919756	0.119671	0.12681	0.11421	0.114697	0.147074	0.113187	0.103882	0.0904201	0.077959	0.177436	0.0372577	0.0326769	0.0360916	0.0193101	0.0304726	0.0463252	0.0526234	0.117712	0.0400447	0.0232098	0.050709	0.0387381	0.0614403	0.0369869	0.0130659	0.0496991	0.020845	0.0304596	0.0269956	0.0345195	4.055162	0.27799	0.282459	0.105425	0.334127	3.313667
897	1	-14770.4	-14781.3	10.9012	0.117298	0.0920503	0.104044	0.0955544	0.104093	0.0919354	0.109389	0.070513	0.0877273	0.168478	0.0779266	0.0787272	0.102198	0.0981858	0.0908466	0.122824	0.160312	0.108677	0.142859	0.0869151	0.0992284	0.0776635	0.167147	0.0262761	0.0331877	0.04097	0.0349939	0.0199571	0.102012	0.0392103	0.0333502	0.0201435	0.0356787	0.0177047	0.0250553	0.0580699	0.0625405	0.0498214	0.0323507	0.0658345	0.0339213	0.0444966	0.0202587	4.015584	0.269131	0.306084	0.0981913	0.326594	3.250426
898	0	-14773.2	-14783.8	10.5883	0.141406	0.0811556	0.114868	0.0843576	0.105303	0.0801514	0.135443	0.0609495	0.127977	0.184535	0.073175	0.0620788	0.113016	0.0975922	0.102406	0.148664	0.125928	0.12278	0.124549	0.0633866	0.0944726	0.0914243	0.203534	0.0229719	0.0328277	0.0205452	0.0197078	0.0309526	0.0486403	0.058059	0.0943056	0.0489606	0.0410347	0.0472939	0.032045	0.0274416	0.0623151	0.0300971	0.0405228	0.0137979	0.0299488	0.0351312	0.021547	3.758673	0.270497	0.293787	0.092068	0.343648	3.297297
899	1	-14769.2	-14779.6	10.3415	0.137976	0.105182	0.118555	0.108216	0.089821	0.0960777	0.120434	0.0768527	0.0866622	0.209631	0.0730891	0.0794516	0.108743	0.0889502	0.110412	0.14043	0.115338	0.110979	0.140672	0.0885509	0.0925789	0.0866131	0.149038	0.0361829	0.0311127	0.0290767	0.0207377	0.0271296	0.0935253	0.0377734	0.0431501	0.0317467	0.0444918	0.0170102	0.0143993	0.0583457	0.074764	0.0541035	0.0188829	0.0488702	0.0378414	0.0238288	0.0258164	4.072004	0.274631	0.282476	0.101997	0.340896	3.303042
900	0	-14770.1	-14780.6	10.4622	0.126684	0.0996065	0.114868	0.0886342	0.125465	0.088596	0.13435	0.0846461	0.0969844	0.153641	0.0749726	0.0774903	0.112688	0.108385	0.113622	0.129885	0.143774	0.131533	0.128198	0.0895531	0.103549	0.0668796	0.180089	0.0151634	0.0219544	0.0372866	0.0163597	0.0185542	0.0653477	0.0555303	0.0893967	0.0347044	0.0541525	0.0335027	0.031523	0.0385844	0.0576001	0.0110239	0.0674053	0.0216246	0.0165092	0.017847	0.0330293	3.737924	0.281595	0.284747	0.0974927	0.336165	3.311192
901	1	-14769.4	-14779.2	9.81437	0.143173	0.101771	0.0870262	0.0840727	0.126975	0.0596582	0.138205	0.0807706	0.104043	0.17575	0.083429	0.0827342	0.106424	0.134431	0.101493	0.129952	0.156353	0.128773	0.119471	0.0736625	0.0712895	0.0957066	0.190253	0.0429007	0.0403402	0.0263485	0.0195912	0.0278087	0.0917556	0.0390973	0.0362326	0.0290471	0.0464202	0.0192945	0.0362007	0.0420933	0.0531019	0.0431998	0.0338398	0.0474772	0.0539148	0.0237066	0.0319096	4.005622	0.271292	0.288944	0.0979185	0.341846	3.359698
902	0	-14771.5	-14782	10.5661	0.120405	0.0903387	0.0971521	0.0962937	0.0965785	0.0922974	0.121097	0.0818596	0.097443	0.166606	0.0715326	0.0904267	0.131123	0.0865709	0.102378	0.144705	0.135325	0.101961	0.125605	0.0913839	0.0821506	0.112039	0.178995	0.0223063	0.0296095	0.037161	0.0253579	0.0217836	0.0632116	0.0655989	0.08811	0.0342895	0.0361105	0.0347779	0.02367	0.0401757	0.0494399	0.0139438	0.0517137	0.0209656	0.0344067	0.0264499	0.0563425	3.919514	0.274859	0.303022	0.100081	0.322038	3.289692
903	1	-14772.6	-14782	9.36813	0.136074	0.0731562	0.110371	0.102947	0.11435	0.0765662	0.117435	0.082064	0.105667	0.208705	0.0761744	0.0781364	0.0941358	0.1447	0.128262	0.151479	0.126893	0.114326	0.12271	0.0846965	0.0840596	0.0925718	0.190253	0.0377702	0.0382296	0.0519508	0.0346627	0.0152207	0.0922249	0.0276818	0.0288877	0.0301575	0.0456561	0.0299192	0.0234739	0.0518396	0.0512304	0.0445233	0.034689	0.0619815	0.0410523	0.0265227	0.0209149	4.005622	0.280772	0.280791	0.103416	0.33502	3.404322
904	0	-14770.1	-14780.7	10.5313	0.140189	0.119635	0.117317	0.0885119	0.106294	0.080089	0.121778	0.0734821	0.0847714	0.180975	0.0646982	0.0871214	0.107638	0.0923551	0.105226	0.140122	0.144504	0.123773	0.119218	0.0945407	0.0667514	0.0950727	0.174783	0.0154527	0.0150924	0.034123	0.0314123	0.0168014	0.0584261	0.0517589	0.091597	0.0470633	0.0482236	0.0474662	0.0457914	0.0372576	0.0414276	0.024656	0.0448544	0.02165	0.0296549	0.0236513	0.0318932	4.020816	0.26287	0.299354	0.0993145	0.338462	3.287101
905	1	-14770.3	-14779.8	9.48621	0.142374	0.112895	0.114312	0.0725503	0.128414	0.0886154	0.15344	0.0809858	0.0941077	0.170731	0.0705586	0.0781364	0.0999244	0.108785	0.117595	0.133017	0.122795	0.129961	0.112552	0.076024	0.0940851	0.104241	0.184593	0.0214567	0.0330679	0.0406371	0.0212573	0.0378742	0.0797863	0.0303624	0.0425083	0.0332466	0.0456561	0.0102312	0.0315491	0.067937	0.0475675	0.0677202	0.0268131	0.0463998	0.039993	0.0254915	0.0358024	4.287421	0.263548	0.296779	0.106179	0.333494	3.37605
906	0	-14763.8	-14773.7	9.94865	0.151833	0.103393	0.104872	0.0893023	0.112909	0.0971268	0.151381	0.0979808	0.100604	0.176471	0.0753342	0.0766072	0.111805	0.109881	0.105226	0.138333	0.125573	0.112499	0.137296	0.0639671	0.0833612	0.0655026	0.167112	0.017573	0.0262571	0.0322179	0.0137061	0.0188678	0.0502575	0.0473153	0.0998062	0.0426935	0.0451018	0.0727613	0.0347503	0.0428831	0.0499236	0.0294837	0.0667963	0.015905	0.0225845	0.0249372	0.0192811	4.258374	0.279405	0.282023	0.101291	0.337281	3.331473
