Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
3290	-15364.4	-15379.9	15.4687	0.104625	0.127125	0.108127	0.0996189	0.108896	0.0850914	0.131389	0.087342	0.0955331	0.173093	0.0802098	0.0782047	0.089762	0.08396	0.118664	0.118212	0.113379	0.111574	0.119893	0.0842571	0.0795684	0.0789226	0.160027	0.0764836	0.0525567	0.0226769	0.0390678	0.0369003	0.0404538	0.0292944	0.0296269	0.0206425	0.0492663	0.0115132	0.0370273	0.0364266	0.050862	0.0329011	0.0275794	0.0240372	0.0286545	0.0110225	0.0267448	0.221263	0.28728	0.105468	0.385989	3.121213
3300	-15379.2	-15394.9	15.6768	0.105183	0.109782	0.0768814	0.0987237	0.0885769	0.102339	0.11416	0.0901097	0.0971594	0.161662	0.0845848	0.0891883	0.0904246	0.0848498	0.0938282	0.131419	0.131621	0.117588	0.113351	0.093262	0.0780058	0.0783959	0.166134	0.0756171	0.0651638	0.0216509	0.0456345	0.0403761	0.0360213	0.0291787	0.0216818	0.0323448	0.0580786	0.0227827	0.0350821	0.0381015	0.041164	0.0215128	0.0243863	0.0299638	0.0343103	0.0178366	0.0122856	0.205985	0.303267	0.106686	0.384062	3.100403
3310	-15375.8	-15390.7	14.8493	0.110805	0.105305	0.105267	0.105609	0.100682	0.07126	0.107551	0.0846994	0.0913567	0.136383	0.0815618	0.0755081	0.0951429	0.100365	0.114089	0.124031	0.129897	0.121764	0.117491	0.0709338	0.120261	0.0859274	0.16751	0.0783114	0.0389045	0.0323579	0.033715	0.0404719	0.0336488	0.0416137	0.0327719	0.0200042	0.0664216	0.0252475	0.0613317	0.0272721	0.0534596	0.0285551	0.0328598	0.0263769	0.0337558	0.0202608	0.0324089	0.226122	0.302654	0.101451	0.369773	3.18315
3320	-15380.6	-15395.3	14.7836	0.136344	0.108357	0.0897894	0.109837	0.102738	0.0697847	0.122224	0.0696871	0.0913567	0.191674	0.0613732	0.087597	0.101243	0.106443	0.0943326	0.136278	0.129897	0.102654	0.132351	0.0709338	0.105719	0.0859274	0.180613	0.0606081	0.0491145	0.0340064	0.0527242	0.050386	0.0551144	0.0292111	0.0213831	0.0210727	0.0330838	0.0244755	0.0465849	0.0283688	0.0550857	0.0236146	0.0186631	0.0157366	0.0335043	0.0372412	0.0125916	0.216611	0.294829	0.102096	0.386464	3.189724
3330	-15377.2	-15392.1	14.8477	0.122402	0.104515	0.0965407	0.075666	0.0990981	0.0707057	0.133854	0.0657618	0.118848	0.201775	0.0668036	0.0908511	0.0932897	0.103521	0.0984607	0.145918	0.115711	0.103593	0.11039	0.0788984	0.0874813	0.0973534	0.186701	0.0727069	0.0465644	0.0258594	0.0549167	0.0337443	0.0229117	0.033407	0.0314498	0.0296695	0.0596509	0.0253162	0.0493515	0.0412468	0.0402963	0.0164761	0.0267841	0.0338005	0.0334596	0.0175412	0.0200226	0.217298	0.298645	0.0961229	0.387934	3.183314
3340	-15375	-15390.8	15.8868	0.113131	0.0950497	0.104042	0.112717	0.0896764	0.0625755	0.107659	0.0948158	0.10202	0.15707	0.0660123	0.077073	0.0848726	0.0929918	0.103026	0.135053	0.124261	0.104582	0.101991	0.0799721	0.0739722	0.0754269	0.164498	0.0768287	0.0499991	0.0264563	0.0648727	0.0536147	0.019935	0.0379187	0.0274428	0.0288223	0.0316026	0.022388	0.0386212	0.0389621	0.046614	0.0279805	0.0334479	0.024206	0.0375461	0.0419909	0.0276659	0.221065	0.303722	0.100493	0.37472	3.079404
3350	-15374.6	-15388.9	14.2407	0.128809	0.0880453	0.10088	0.105066	0.117641	0.0800077	0.146304	0.083228	0.0870887	0.166393	0.0746665	0.089505	0.102078	0.0995404	0.103325	0.138804	0.127322	0.105034	0.0989743	0.0967568	0.0756817	0.104134	0.161327	0.0618078	0.0444996	0.0133432	0.0622441	0.0437616	0.0403103	0.0405821	0.0337806	0.0339329	0.036881	0.0238502	0.0501457	0.0347733	0.061022	0.0222943	0.0371222	0.025208	0.0432615	0.0237739	0.0308073	0.209411	0.305853	0.102507	0.382229	3.244013
3360	-15381	-15395.8	14.7833	0.134811	0.103701	0.0840714	0.102828	0.101943	0.0656285	0.106583	0.0703887	0.109208	0.17247	0.0700116	0.0868296	0.100599	0.0861963	0.114935	0.141724	0.132328	0.106145	0.103746	0.0966069	0.0766007	0.0793492	0.149338	0.0883556	0.0494434	0.0287103	0.0617243	0.0547697	0.0470978	0.036794	0.0414834	0.0174607	0.037326	0.0154446	0.0697411	0.034204	0.0422573	0.0200002	0.0291218	0.0234562	0.0432615	0.0116071	0.041457	0.2226	0.308401	0.105778	0.363221	3.189757
3370	-15376.7	-15391.2	14.5535	0.115676	0.101777	0.0943191	0.0881424	0.12896	0.0746695	0.122646	0.0685904	0.0870027	0.206589	0.0862774	0.0781726	0.0963425	0.100887	0.127879	0.132498	0.150017	0.124025	0.111649	0.0840314	0.0888191	0.0704714	0.14996	0.0814922	0.0369479	0.0303363	0.0614936	0.0302872	0.0296379	0.0397455	0.0230917	0.0276218	0.0526019	0.0235549	0.03356	0.0397471	0.0320633	0.0380293	0.033695	0.0237723	0.0328315	0.0235748	0.0292478	0.224208	0.305201	0.104345	0.366246	3.212735
3380	-15379.1	-15394.2	15.1013	0.119957	0.100773	0.0940724	0.120774	0.106644	0.0785786	0.12892	0.0757295	0.0943303	0.198576	0.0780601	0.0779282	0.111537	0.0722118	0.0945522	0.130044	0.118608	0.0980211	0.104809	0.094309	0.0841243	0.0882652	0.176506	0.0803299	0.0528823	0.0174826	0.0774697	0.0427394	0.0267561	0.0263704	0.0176122	0.0323172	0.0479761	0.0173402	0.036946	0.044147	0.0261193	0.0239446	0.0230184	0.0423116	0.0383913	0.00722426	0.0292478	0.215631	0.296675	0.110067	0.377627	3.157958
3390	-15372.8	-15387.2	14.466	0.0984706	0.13792	0.0972499	0.118192	0.10456	0.0755556	0.118027	0.0844884	0.101638	0.166219	0.0684452	0.0866428	0.104571	0.0870704	0.101488	0.145445	0.135776	0.118081	0.126302	0.0787773	0.0867644	0.075022	0.193374	0.0781179	0.0515415	0.0271688	0.0438341	0.0328914	0.0376046	0.0349151	0.0241316	0.0231913	0.0446314	0.0149811	0.0434228	0.0395437	0.047835	0.025334	0.0406452	0.0268257	0.0302997	0.0184757	0.0260123	0.208729	0.303693	0.0996308	0.387947	3.221483
3400	-15366	-15381.5	15.5605	0.106726	0.109162	0.111482	0.0948094	0.0959902	0.0802066	0.130024	0.0745497	0.0846011	0.168118	0.0757323	0.0745464	0.0956733	0.0873364	0.107371	0.11972	0.115677	0.118081	0.115653	0.0760781	0.0854486	0.100668	0.174698	0.0792096	0.0426069	0.0254996	0.0453272	0.041638	0.0357301	0.0359072	0.0316143	0.0331412	0.0470079	0.0118458	0.0466142	0.0290401	0.0453364	0.0399934	0.0169136	0.0254418	0.0290817	0.0217264	0.0260123	0.214607	0.30779	0.0967076	0.380896	3.112039
3410	-15372.3	-15388.7	16.3213	0.110393	0.0958492	0.103783	0.0862178	0.115939	0.0682074	0.108765	0.0737053	0.108884	0.165637	0.0757323	0.100769	0.0977812	0.0986488	0.093486	0.11902	0.11123	0.0942981	0.135113	0.0633348	0.0809535	0.0569932	0.163806	0.0876968	0.0401146	0.0186138	0.0483603	0.0372921	0.032771	0.0326504	0.0354818	0.0224965	0.0471647	0.0223776	0.0389923	0.0442144	0.037597	0.027355	0.0341349	0.0204544	0.026822	0.0212758	0.0315455	0.218926	0.291147	0.0993474	0.39058	3.035956
3420	-15371.7	-15386.9	15.239	0.130679	0.0860942	0.0815778	0.111368	0.0844528	0.0859063	0.111148	0.0991951	0.0910573	0.16538	0.08506	0.0840104	0.0954636	0.0931372	0.104633	0.128881	0.138745	0.125715	0.121395	0.0764001	0.0905626	0.0897524	0.156077	0.0895318	0.0400653	0.0308623	0.0491788	0.038808	0.034194	0.0246429	0.0229781	0.0231514	0.0474408	0.0295203	0.0548434	0.0413665	0.0376312	0.0369759	0.0320355	0.0260223	0.0303296	0.00928299	0.00862837	0.22101	0.299623	0.102644	0.376722	3.14418
3430	-15367.8	-15382.6	14.8746	0.127071	0.100726	0.100906	0.0958525	0.112987	0.0836931	0.145474	0.078239	0.0947436	0.16486	0.0706925	0.071127	0.0854861	0.0878726	0.113747	0.138451	0.116757	0.117955	0.137419	0.0931887	0.0847342	0.0832257	0.181101	0.0757807	0.0518027	0.0223797	0.0457101	0.0460334	0.0444841	0.0280297	0.0188664	0.0213493	0.0383678	0.0210183	0.0366463	0.0463085	0.0552633	0.0280326	0.0320333	0.0209491	0.0286918	0.0109113	0.0216542	0.220181	0.292243	0.106107	0.381469	3.180622
3440	-15397.5	-15412.4	14.9518	0.109711	0.106383	0.0724785	0.122128	0.0928388	0.082137	0.133861	0.0805231	0.117354	0.144588	0.0695664	0.0733766	0.102169	0.106599	0.101219	0.153354	0.117434	0.122968	0.104604	0.0863842	0.0853051	0.076757	0.152733	0.084934	0.0445585	0.0245877	0.0343291	0.0469026	0.0378344	0.0272949	0.0263931	0.0407098	0.0630617	0.0440306	0.0443354	0.0402817	0.053815	0.0190377	0.0173264	0.0542495	0.0176534	0.0126048	0.024493	0.217811	0.293284	0.114671	0.374234	3.172904
3450	-15379.9	-15395.1	15.152	0.115174	0.117088	0.0724785	0.113131	0.0836086	0.0800541	0.135089	0.0692198	0.0860476	0.183369	0.080915	0.0743881	0.0964062	0.0909289	0.125605	0.14842	0.127641	0.119688	0.126241	0.0762009	0.106815	0.0770542	0.162717	0.0723089	0.0449397	0.0175597	0.0533095	0.032349	0.0273381	0.0407151	0.0283295	0.0253892	0.044268	0.00913462	0.0274329	0.0430498	0.0664885	0.0171141	0.0312922	0.0253831	0.0289619	0.0238502	0.0253917	0.218453	0.29112	0.107854	0.382574	3.152885
3460	-15377.6	-15393.3	15.662	0.117222	0.103619	0.0724785	0.0958382	0.111955	0.0890381	0.123407	0.0658449	0.103718	0.150727	0.0791235	0.0699447	0.0972371	0.0806866	0.0950901	0.134967	0.123312	0.128443	0.117956	0.091756	0.110046	0.0733945	0.151859	0.0844075	0.0507308	0.0100289	0.0587886	0.0415336	0.0259032	0.0418111	0.0382531	0.0246192	0.0354153	0.0264172	0.0444976	0.021067	0.0465716	0.0255551	0.046767	0.0150007	0.0327755	0.0227968	0.0212812	0.212561	0.305259	0.10452	0.37766	3.101884
3470	-15385.3	-15400.4	15.0295	0.126453	0.0879922	0.100441	0.0967797	0.106684	0.0954823	0.101002	0.0711517	0.0811087	0.209555	0.0819806	0.0819723	0.0873165	0.116913	0.0929599	0.134024	0.120558	0.130251	0.110688	0.0707652	0.074889	0.0832583	0.154074	0.0927853	0.0450449	0.0209328	0.0492224	0.0410142	0.0415893	0.0298523	0.0428617	0.0256089	0.0546025	0.0138417	0.05658	0.0239107	0.0305472	0.0260545	0.0295982	0.0182995	0.0408468	0.0250834	0.0405594	0.201454	0.29835	0.113483	0.386714	3.165135
3480	-15370.8	-15386.6	15.7948	0.14453	0.0844949	0.0934959	0.0915907	0.107879	0.0833249	0.136115	0.0751017	0.0863933	0.15347	0.0698936	0.0954548	0.0891805	0.0982086	0.103272	0.122987	0.129647	0.0977707	0.0931367	0.0744124	0.0908724	0.08075	0.179052	0.069266	0.0491226	0.0230733	0.0345226	0.0379503	0.0289089	0.0405696	0.0405689	0.0261119	0.0492851	0.0243406	0.0452706	0.0315901	0.0511002	0.0220903	0.033992	0.0239481	0.0403974	0.0188603	0.0166044	0.221888	0.307658	0.0991924	0.371261	3.088607
3490	-15373.5	-15390	16.5285	0.117071	0.0994477	0.0981322	0.0846051	0.0901012	0.0974967	0.133613	0.0713373	0.0966676	0.149026	0.0670497	0.0758263	0.084202	0.0833384	0.0951117	0.141514	0.133253	0.100189	0.117008	0.0759343	0.0698517	0.0930567	0.153556	0.0893314	0.0454121	0.0190567	0.0393895	0.0637692	0.0326361	0.0377835	0.0327568	0.0295006	0.0438511	0.0142659	0.0416356	0.0313577	0.0414907	0.0163557	0.0257957	0.0137633	0.0300906	0.0149071	0.0246916	0.216605	0.304768	0.10065	0.377977	3.01523
3500	-15369.9	-15385.2	15.2649	0.131769	0.105007	0.0837916	0.122804	0.101178	0.0732753	0.129961	0.0717645	0.119732	0.160102	0.0963682	0.0880302	0.0984518	0.0989551	0.119819	0.115797	0.112359	0.11879	0.115828	0.0718928	0.0851285	0.0769533	0.157694	0.0706329	0.0558313	0.0191583	0.0572343	0.0396772	0.0320898	0.0310936	0.0284589	0.0229477	0.036997	0.0144025	0.0477804	0.0335699	0.0448862	0.0192446	0.0326887	0.0166676	0.0349883	0.0249731	0.0228162	0.219252	0.296021	0.105028	0.379699	3.141592
3510	-15378.9	-15395	16.1077	0.111123	0.103452	0.0955735	0.102201	0.121445	0.0798137	0.12238	0.0749843	0.0763089	0.192318	0.0820644	0.0797036	0.0845917	0.0989551	0.121685	0.118772	0.124249	0.0900543	0.107969	0.0848646	0.0887346	0.0753628	0.163368	0.0561221	0.0439723	0.0345354	0.0368641	0.0301447	0.0414526	0.0409639	0.0310625	0.0377049	0.0464096	0.0046115	0.0415144	0.0342117	0.0466073	0.0209878	0.0264099	0.016897	0.0352651	0.0161427	0.0154609	0.212038	0.287281	0.105978	0.394704	3.057313
3520	-15372.1	-15387.3	15.2339	0.114065	0.105178	0.103818	0.100066	0.0946397	0.105802	0.114114	0.0731523	0.0944769	0.175137	0.0842459	0.0748997	0.106813	0.0915561	0.10406	0.112991	0.143394	0.124973	0.119971	0.0766011	0.0696997	0.0836972	0.156963	0.0849553	0.0487672	0.0297074	0.0623048	0.0379873	0.02812	0.0255385	0.028737	0.0218379	0.0464096	0.00717725	0.0389851	0.0418363	0.057246	0.0261063	0.0345152	0.0236933	0.0240645	0.0262652	0.0201189	0.219468	0.307924	0.106721	0.365887	3.144689
3530	-15377.8	-15392.5	14.6676	0.125865	0.106741	0.106903	0.0929194	0.10592	0.0761817	0.128573	0.0834154	0.105136	0.161935	0.0883525	0.0625054	0.0927043	0.10439	0.109415	0.131009	0.122367	0.103038	0.108467	0.0904858	0.0875923	0.0925581	0.190255	0.0604738	0.0482933	0.0200032	0.063038	0.0314152	0.0345699	0.02943	0.0369905	0.0297008	0.0570436	0.0161556	0.077089	0.0424502	0.0422501	0.0219718	0.0169482	0.0337379	0.0280163	0.0254853	0.00953191	0.214166	0.300467	0.0971536	0.388214	3.201324
3540	-15377.7	-15392.3	14.6899	0.11971	0.129412	0.0865737	0.0992001	0.113642	0.0695232	0.13642	0.0921058	0.100091	0.162007	0.0773666	0.0721787	0.0985578	0.0885616	0.120023	0.121171	0.148594	0.13538	0.132182	0.0699807	0.0784136	0.069567	0.189665	0.0762733	0.0580231	0.0249968	0.0452347	0.0422809	0.0275525	0.0345811	0.0412842	0.0170938	0.037975	0.0172183	0.0463609	0.0330702	0.0429198	0.0311284	0.0236829	0.0294279	0.0249264	0.0160866	0.0186515	0.21477	0.317101	0.102342	0.365787	3.199092
3550	-15369.6	-15384.9	15.2719	0.126689	0.0963583	0.0970758	0.109728	0.118899	0.0801193	0.128383	0.0699494	0.101353	0.156255	0.0781114	0.0645463	0.0897472	0.102147	0.114504	0.145416	0.110515	0.111472	0.123206	0.0604974	0.0898791	0.0814817	0.181817	0.0778862	0.0435852	0.0241683	0.0419184	0.048871	0.0293735	0.0345811	0.0349964	0.0236074	0.0278198	0.0285818	0.0361061	0.0335626	0.0482285	0.0325985	0.0324808	0.0261162	0.0280308	0.0333654	0.0168712	0.205263	0.304323	0.0999555	0.390458	3.140899
3560	-15375.6	-15389.9	14.2808	0.111741	0.0880293	0.103673	0.0947057	0.114337	0.0687145	0.118013	0.0846724	0.108537	0.178503	0.0801529	0.0706456	0.0905326	0.0993637	0.11078	0.128055	0.143599	0.124327	0.124458	0.0818531	0.0872428	0.0844999	0.152311	0.0778862	0.0644541	0.0193513	0.0596835	0.0433835	0.0337186	0.0557955	0.0197315	0.0343485	0.0595251	0.0179316	0.0466664	0.0336765	0.0571123	0.0325985	0.0303428	0.0190098	0.0244229	0.0392129	0.0224052	0.212023	0.30953	0.102012	0.376435	3.240004
3570	-15369.1	-15383.6	14.4871	0.121744	0.0946859	0.108137	0.101603	0.115538	0.0944482	0.136897	0.0709666	0.116744	0.175626	0.0703563	0.0811554	0.0911169	0.0989276	0.10926	0.120558	0.140196	0.102306	0.131181	0.0818531	0.0814718	0.0892564	0.160665	0.0914962	0.0493371	0.0236484	0.0496723	0.0321111	0.0407981	0.0247109	0.0273557	0.0222412	0.0480963	0.0353711	0.0339222	0.0501356	0.0403925	0.027132	0.0264109	0.0192825	0.0284548	0.0242687	0.0298472	0.222405	0.296586	0.1058	0.375208	3.219379
3580	-15380.2	-15395.6	15.4273	0.134146	0.11055	0.107006	0.124037	0.12264	0.0802941	0.159973	0.0776361	0.0922438	0.158738	0.0714757	0.0693709	0.0911169	0.0847007	0.0918984	0.11551	0.131592	0.10701	0.120409	0.0905954	0.0633384	0.0882257	0.171968	0.0713769	0.0410567	0.0112996	0.0476263	0.029435	0.0395723	0.0337392	0.0334136	0.00798244	0.0453779	0.0201231	0.0428613	0.0489253	0.035843	0.0280434	0.026712	0.0367589	0.0288288	0.0141717	0.0177257	0.212926	0.301033	0.100226	0.385816	3.125349
3590	-15372	-15386	13.9743	0.13153	0.11055	0.0874348	0.1242	0.12264	0.0790386	0.11931	0.0752795	0.0920526	0.158738	0.0796498	0.0790115	0.104929	0.0825519	0.130623	0.141823	0.134709	0.129514	0.1342	0.0793302	0.0984793	0.0941396	0.186466	0.0813058	0.0429331	0.0245422	0.0578033	0.0455058	0.0361577	0.0335229	0.0226638	0.0254587	0.0485819	0.025584	0.0356511	0.0437233	0.0419792	0.0181446	0.0272713	0.0182095	0.0385594	0.0152555	0.0116046	0.214508	0.293206	0.110752	0.381534	3.270659
3600	-15371.3	-15386.1	14.8137	0.141772	0.102739	0.08813	0.100069	0.101936	0.0761276	0.134382	0.0825467	0.0920526	0.169694	0.0899664	0.0694705	0.094259	0.0929945	0.115982	0.129423	0.120771	0.0992112	0.121503	0.0831583	0.0987206	0.0814081	0.171436	0.0777728	0.0407193	0.0237074	0.0578912	0.0350913	0.0262811	0.0316559	0.0191521	0.0176206	0.0499986	0.0101001	0.0529254	0.0565282	0.0480313	0.0346928	0.0417924	0.0168669	0.0382118	0.0279227	0.0219973	0.215861	0.303718	0.102777	0.377645	3.186713
3610	-15377.6	-15392.6	15.006	0.13414	0.0979677	0.0894035	0.114634	0.100765	0.0724892	0.117028	0.0669978	0.0823066	0.177252	0.0745398	0.0918387	0.0971937	0.105871	0.115982	0.129423	0.136658	0.100648	0.111178	0.0875627	0.0957724	0.0871128	0.174776	0.0980259	0.0341932	0.0355186	0.0661016	0.0274471	0.0297487	0.0273817	0.0150815	0.0162814	0.0383406	0.031406	0.0534179	0.0405883	0.0446008	0.0280677	0.0222122	0.029194	0.0325831	0.0209561	0.0147977	0.210362	0.290061	0.109921	0.389656	3.167483
3620	-15384.6	-15399.3	14.7227	0.14985	0.0869457	0.0832598	0.109968	0.123287	0.0647368	0.146939	0.0663896	0.0962358	0.130636	0.0843218	0.0874248	0.10138	0.0751304	0.119438	0.142592	0.135808	0.101016	0.117768	0.0880929	0.078955	0.0973605	0.1809	0.0751332	0.0478349	0.028956	0.0668812	0.0342613	0.0431095	0.047541	0.0179875	0.029357	0.0394225	0.0152672	0.031749	0.030384	0.0325406	0.0289588	0.0247213	0.0374698	0.0386491	0.0317802	0.0253728	0.204845	0.306144	0.101334	0.387677	3.195811
3630	-15375.6	-15390.3	14.7035	0.114326	0.102532	0.0936808	0.123466	0.107718	0.0747924	0.133475	0.0963399	0.100724	0.167978	0.0793057	0.0749399	0.10138	0.0936578	0.108626	0.112783	0.114653	0.104652	0.113879	0.0910123	0.101971	0.0770846	0.162695	0.0990253	0.0372879	0.0305975	0.0561136	0.0370392	0.0460053	0.0392951	0.0394594	0.0304258	0.053295	0.0207831	0.0470009	0.0421789	0.0250314	0.0132872	0.0385851	0.0221493	0.0279226	0.0162677	0.0243127	0.213558	0.298361	0.097879	0.390203	3.197734
3640	-15366.4	-15380.6	14.2104	0.127597	0.107353	0.0872384	0.110092	0.111939	0.103075	0.125853	0.0788695	0.0866332	0.17801	0.0909706	0.0862193	0.109394	0.103556	0.0994965	0.129764	0.140576	0.117585	0.113879	0.0692004	0.0872991	0.0753579	0.163633	0.0883244	0.055799	0.0350051	0.052887	0.0489845	0.0366316	0.0254009	0.0294629	0.0305976	0.0497749	0.0211308	0.0412872	0.0459027	0.0417747	0.0229353	0.0223137	0.0201905	0.0298347	0.0111585	0.0340548	0.219857	0.286203	0.107664	0.386277	3.247041
3650	-15367.7	-15382.7	15.0384	0.13096	0.104243	0.0963653	0.0925234	0.103514	0.0979829	0.112933	0.0815858	0.106983	0.158526	0.0700817	0.0862193	0.093438	0.0924464	0.109458	0.141589	0.136506	0.112154	0.113879	0.0761447	0.0846542	0.0729625	0.154384	0.0658985	0.0534367	0.0246855	0.053288	0.0421696	0.0501764	0.0199531	0.0332887	0.0305976	0.0541577	0.0187079	0.0378075	0.0437445	0.0324684	0.028359	0.0272071	0.0262664	0.0424304	0.0126775	0.0373892	0.211694	0.304503	0.0993992	0.384405	3.164242
3660	-15374.6	-15390.9	16.3172	0.118694	0.0859962	0.0977172	0.090155	0.101085	0.0736463	0.121086	0.0625413	0.105674	0.163508	0.0689193	0.0790756	0.0950581	0.0794994	0.109333	0.115969	0.128806	0.106955	0.117973	0.068387	0.0861523	0.0790764	0.185469	0.0804414	0.044054	0.0141484	0.0550658	0.0294417	0.044409	0.0242853	0.0298334	0.041793	0.0657631	0.0176231	0.056132	0.0320933	0.0332873	0.0231457	0.019778	0.0240534	0.0285468	0.0101288	0.0215689	0.211485	0.309178	0.105746	0.373592	3.036368
3670	-15388.8	-15403.4	14.5632	0.122827	0.116999	0.109102	0.0970472	0.10917	0.0752674	0.102216	0.0868679	0.0959398	0.169942	0.101908	0.0900609	0.0927097	0.0595396	0.132037	0.129966	0.130818	0.103793	0.138421	0.0891648	0.0818861	0.0960615	0.167737	0.104065	0.0351604	0.0325149	0.0451381	0.0542322	0.0418628	0.0245476	0.0437429	0.0208213	0.0408216	0.0275483	0.0440739	0.0377019	0.0307574	0.0181077	0.0246994	0.0195566	0.024971	0.0127212	0.0292355	0.205631	0.302752	0.106894	0.384723	3.211762
3680	-15374.7	-15391.1	16.3919	0.112653	0.0885122	0.0872839	0.108452	0.106724	0.0603938	0.129191	0.0697014	0.0850312	0.181105	0.0815983	0.0728802	0.109923	0.0897722	0.101818	0.103725	0.141664	0.0959936	0.116781	0.0755891	0.0883197	0.0828376	0.16752	0.0759383	0.0620065	0.0182782	0.0537305	0.0377513	0.0381908	0.0267	0.0151806	0.0292393	0.0469282	0.018346	0.0584609	0.0370819	0.0322221	0.0144902	0.0269323	0.0128884	0.0341382	0.0148919	0.0180265	0.221492	0.297382	0.104382	0.376744	3.028891
3690	-15378.4	-15393.8	15.3712	0.11821	0.0992041	0.0769139	0.103576	0.132941	0.0724052	0.124035	0.0832565	0.130157	0.157698	0.067449	0.0933592	0.0806045	0.094067	0.096453	0.131741	0.133244	0.108567	0.0981258	0.070582	0.0974664	0.111872	0.180386	0.0623227	0.0365868	0.0202027	0.0453008	0.0455006	0.0346297	0.0286432	0.0252404	0.0292393	0.0442874	0.02982	0.0451532	0.0372561	0.0521313	0.0227603	0.0164531	0.0305109	0.0219546	0.0184727	0.0221808	0.204185	0.30153	0.108536	0.385748	3.13096
3700	-15373.3	-15387.9	14.628	0.134496	0.0997836	0.0977478	0.0974477	0.119764	0.0994031	0.12044	0.0796364	0.096546	0.199486	0.0752328	0.0801604	0.0906534	0.104312	0.110915	0.123251	0.121892	0.128476	0.130433	0.0792086	0.104286	0.0770778	0.154228	0.0842276	0.0422054	0.0229878	0.0325933	0.0464713	0.0220783	0.0303306	0.0342525	0.0290376	0.0469847	0.0179717	0.054376	0.0285205	0.0480107	0.0285605	0.013201	0.0229397	0.030716	0.02256	0.0223836	0.199824	0.306147	0.100316	0.393713	3.205285
3710	-15366.6	-15382.1	15.4563	0.128791	0.101071	0.112073	0.109864	0.116027	0.0919071	0.13384	0.0660225	0.103083	0.152342	0.0685676	0.0828679	0.0863777	0.0863765	0.110915	0.129279	0.112462	0.106255	0.133519	0.0820953	0.0853407	0.0712477	0.154827	0.0885276	0.052717	0.013563	0.0487843	0.0372856	0.0367198	0.0242233	0.0301235	0.0182855	0.0509138	0.0185856	0.0431558	0.0332138	0.0407109	0.0251342	0.0365621	0.0182551	0.0391795	0.0170158	0.0243507	0.221632	0.289771	0.105062	0.383535	3.122458
3720	-15372.3	-15387.4	15.1031	0.140496	0.113346	0.103936	0.111975	0.119288	0.0750643	0.136113	0.0880872	0.0908312	0.141086	0.0767444	0.0823403	0.0966525	0.105718	0.118019	0.118362	0.127092	0.110553	0.101029	0.0720332	0.0848482	0.083823	0.159605	0.0735381	0.0400288	0.0224017	0.0458549	0.0392856	0.0442086	0.0226076	0.0327306	0.0377463	0.0422535	0.0299934	0.0553756	0.0299171	0.0347666	0.0179694	0.0248644	0.021702	0.0311923	0.031863	0.0224288	0.222658	0.297235	0.106382	0.373725	3.157769
3730	-15375	-15390.2	15.1855	0.129104	0.12299	0.0970917	0.110768	0.10957	0.0797928	0.130455	0.0736745	0.0882464	0.175781	0.0679188	0.0871509	0.0871087	0.107822	0.102973	0.135648	0.113872	0.122592	0.11397	0.0858904	0.0765938	0.0667448	0.138114	0.0733057	0.0355838	0.031426	0.0666832	0.0392764	0.0276831	0.0262214	0.0318555	0.016056	0.0414146	0.0178596	0.0489406	0.047437	0.0258389	0.0430369	0.0230724	0.0284423	0.0396123	0.031863	0.0300491	0.220398	0.293965	0.101229	0.384408	3.14953
3740	-15378.9	-15394.8	15.9427	0.127365	0.0994086	0.0875672	0.101269	0.111312	0.0631881	0.127112	0.0877598	0.101849	0.192928	0.0800088	0.0799977	0.0730832	0.0725884	0.0971815	0.124098	0.117505	0.106639	0.116419	0.0905843	0.0709111	0.0824323	0.152976	0.0928201	0.063013	0.0291233	0.0419819	0.0385724	0.0317506	0.037249	0.0174957	0.0214114	0.0396248	0.00858797	0.0392295	0.0333398	0.0427659	0.0306403	0.0150242	0.0417336	0.0220632	0.0218211	0.0413849	0.221325	0.295906	0.10052	0.382249	3.073814
3750	-15372.8	-15387.9	15.1139	0.108631	0.10576	0.118783	0.109648	0.0975654	0.0663733	0.132259	0.0773224	0.083346	0.167505	0.0778874	0.0843115	0.100435	0.0789687	0.106007	0.124536	0.148083	0.130668	0.118928	0.0682119	0.0828155	0.081665	0.1551	0.0808484	0.0552195	0.0313502	0.0459678	0.0451108	0.0271937	0.0306567	0.03012	0.0245762	0.0499281	0.0250404	0.0271963	0.0402081	0.0427659	0.0298916	0.0365803	0.0218903	0.0341584	0.0203719	0.0328143	0.220049	0.291041	0.101186	0.387724	3.156698
