Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
100	-15800.8	-15813.9	13.0985	0.132985	0.0963396	0.0957945	0.104584	0.0999711	0.0858473	0.131732	0.0856718	0.104453	0.158662	0.0724949	0.111669	0.0972001	0.0933603	0.0992216	0.124512	0.117673	0.11677	0.128281	0.0693931	0.0910709	0.0749725	0.155059	0.0241099	0.0222981	0.0325316	0.0446098	0.0546916	0.0201024	0.093568	0.0221819	0.0319572	0.0126869	0.046195	0.0379781	0.0472514	0.0225696	0.0493032	0.0289087	0.0199589	0.0361385	0.0417383	0.0425652	3.179062
110	-15798.9	-15812	13.0923	0.127578	0.106417	0.107929	0.104584	0.102804	0.0780436	0.115628	0.0748066	0.0987234	0.186126	0.0776998	0.0829075	0.096125	0.102199	0.137143	0.122382	0.128264	0.118811	0.113446	0.0748047	0.0914504	0.0778254	0.17445	0.0314145	0.0220158	0.022473	0.0347594	0.0546916	0.0295731	0.080757	0.0251228	0.0335433	0.0270733	0.0352774	0.0305955	0.0391541	0.0125669	0.0483495	0.0241663	0.0156022	0.0243299	0.0445127	0.0435491	3.179674
120	-15808.3	-15821.2	12.8919	0.119625	0.103592	0.107929	0.082527	0.13523	0.0780436	0.137905	0.0835571	0.106689	0.165602	0.0796759	0.0876372	0.108107	0.0895482	0.0929367	0.122382	0.148807	0.0989039	0.10231	0.0710769	0.0738782	0.0802037	0.175153	0.0300315	0.0392639	0.0175794	0.0455928	0.0430644	0.0151899	0.0889228	0.0313738	0.0443896	0.0171666	0.0381091	0.0192894	0.057056	0.029092	0.0465933	0.0352134	0.031051	0.0336541	0.0429681	0.042798	3.199717
130	-15803.8	-15816.8	13.0187	0.116924	0.111109	0.117459	0.10197	0.114453	0.0971732	0.139033	0.0789998	0.0909558	0.16305	0.0846081	0.0986889	0.0934216	0.0949788	0.114033	0.120399	0.126619	0.0976821	0.127012	0.0891905	0.0897126	0.0992307	0.160946	0.0173207	0.0375354	0.0234118	0.037536	0.0349689	0.0242584	0.0728139	0.0265112	0.0464659	0.0230852	0.0239324	0.0259057	0.0414302	0.0192235	0.0478586	0.0238625	0.0341179	0.0373318	0.0386324	0.0231904	3.187042
140	-15812.1	-15824.1	11.9357	0.149124	0.114309	0.0842437	0.0989544	0.116306	0.0946038	0.119542	0.0886689	0.0949558	0.176622	0.065855	0.0868503	0.101246	0.104522	0.153533	0.135494	0.123019	0.116451	0.126339	0.0791004	0.0942381	0.0798761	0.154041	0.0298865	0.0343951	0.0310777	0.034704	0.0292411	0.0266757	0.0771643	0.0207628	0.0624887	0.0321028	0.0397629	0.0285839	0.0662823	0.012806	0.0524667	0.0215352	0.0291438	0.0312065	0.0476235	0.0295286	3.295335
150	-15808.4	-15821.2	12.8274	0.125624	0.0892379	0.102102	0.0943228	0.134022	0.0919152	0.135569	0.086569	0.110178	0.172927	0.0803471	0.0892635	0.089498	0.0901975	0.0810149	0.112428	0.102912	0.116451	0.115713	0.0751798	0.0937738	0.0867593	0.170852	0.0275737	0.0419685	0.0186119	0.0268087	0.0512471	0.0363614	0.0771362	0.024727	0.0491011	0.0167982	0.0425101	0.0298111	0.0696931	0.028106	0.0377174	0.0283626	0.0233092	0.0417723	0.0557858	0.0319064	3.206165
160	-15811	-15823.2	12.1989	0.153577	0.0906407	0.0769768	0.100707	0.10508	0.0999118	0.127952	0.0846443	0.100578	0.172927	0.0709816	0.0994912	0.0825875	0.0988749	0.112526	0.115065	0.123405	0.116451	0.109796	0.083174	0.0718739	0.0883536	0.177745	0.0357633	0.0341882	0.0282697	0.0397869	0.0549442	0.0179236	0.0884678	0.0229898	0.0365678	0.0189492	0.0449674	0.0319436	0.0502414	0.0195494	0.0624004	0.0389004	0.0608022	0.0306723	0.0473548	0.0410151	3.269018
170	-15805	-15819.2	14.2837	0.113555	0.0911084	0.1034	0.0907401	0.0949821	0.0808331	0.109046	0.0762352	0.0963775	0.165609	0.0864477	0.0787594	0.0913626	0.0988749	0.0986752	0.124888	0.129924	0.0855625	0.114722	0.0605401	0.0900742	0.0768549	0.183678	0.0145122	0.0249195	0.0185724	0.0256981	0.0515104	0.0122031	0.0912611	0.0243675	0.0437935	0.0171492	0.0346176	0.025629	0.0583335	0.0253826	0.0604465	0.0264488	0.0252943	0.0487662	0.0471266	0.042251	3.060533
180	-15807.2	-15819.9	12.6986	0.118293	0.0991551	0.111994	0.0935227	0.094651	0.0718741	0.128369	0.0782396	0.0996068	0.147402	0.0949079	0.0743434	0.122143	0.0973436	0.107172	0.137103	0.120122	0.115938	0.131804	0.07147	0.10543	0.0686247	0.183284	0.0265746	0.0285471	0.0220562	0.0316359	0.0512539	0.0320308	0.0878403	0.0265895	0.046915	0.0184075	0.0345976	0.0251431	0.0384525	0.0260674	0.0660312	0.0422814	0.0299152	0.0333785	0.0328378	0.0456958	3.219046
190	-15804	-15817	12.9775	0.123128	0.095759	0.0950309	0.0830105	0.104857	0.0783972	0.156972	0.0809448	0.101387	0.179356	0.0871919	0.090147	0.0872947	0.0833694	0.115071	0.131506	0.131394	0.0998575	0.105348	0.0788641	0.0864887	0.0858327	0.165167	0.0199644	0.0424113	0.0306534	0.0315474	0.0466294	0.0327969	0.0862762	0.0259218	0.0315384	0.0223826	0.0393604	0.0325942	0.0432514	0.0292529	0.0632887	0.0148839	0.0233435	0.0410612	0.0475662	0.0400571	3.191157
200	-15808	-15819.9	11.8401	0.148162	0.0827303	0.0978039	0.10189	0.126099	0.0951488	0.126032	0.0761914	0.0854878	0.184306	0.0744156	0.0873947	0.109529	0.0998722	0.0938584	0.132712	0.129368	0.109688	0.115463	0.0904331	0.0625027	0.0874242	0.189338	0.0408436	0.0221409	0.0288565	0.0295003	0.0466294	0.0293259	0.0819842	0.0315064	0.0553381	0.0270785	0.0473676	0.0304721	0.0574483	0.0305074	0.0559167	0.0347284	0.0188157	0.0413324	0.0460561	0.0431981	3.304896
210	-15808.9	-15821.1	12.2406	0.14744	0.0697107	0.10897	0.0851518	0.110047	0.0963268	0.113005	0.0848811	0.0985388	0.159185	0.0777238	0.100238	0.0754306	0.0811313	0.134883	0.134244	0.120378	0.109688	0.123663	0.0797656	0.0886702	0.086285	0.165975	0.0218309	0.0292427	0.0400374	0.0325592	0.0632201	0.0305434	0.107706	0.0247814	0.0540944	0.0206224	0.0409707	0.036261	0.0348344	0.0272374	0.0483033	0.0246889	0.033653	0.0393686	0.0475815	0.0559846	3.264852
220	-15814.9	-15828	13.0871	0.115885	0.0920032	0.0820758	0.102681	0.119204	0.0688991	0.148533	0.0937085	0.0881469	0.159185	0.0773537	0.0890479	0.0725626	0.102027	0.103316	0.122543	0.133366	0.0969657	0.162471	0.0864263	0.0842951	0.0823564	0.130018	0.0282172	0.0381983	0.0208353	0.036934	0.0439214	0.0302456	0.0796171	0.0321944	0.0581481	0.0259097	0.0357907	0.0185297	0.0618951	0.00969396	0.0566941	0.0251411	0.0368896	0.0475768	0.0475815	0.0331176	3.180201
230	-15801.8	-15813.3	11.4406	0.127926	0.105056	0.115658	0.0951195	0.115694	0.0911503	0.122753	0.0847184	0.110174	0.183762	0.0807359	0.0893277	0.110456	0.110575	0.116946	0.142701	0.127924	0.125271	0.116452	0.0909466	0.0785255	0.0887517	0.154092	0.0237694	0.035489	0.0394545	0.033748	0.0644945	0.0252678	0.0878245	0.0320054	0.0377579	0.0197337	0.0374811	0.0265589	0.0543302	0.020306	0.0533204	0.022428	0.0346606	0.03699	0.0313696	0.0431398	3.344847
240	-15800.3	-15812.8	12.4732	0.127926	0.0988744	0.0977121	0.0878524	0.117097	0.0939097	0.117011	0.0822973	0.101125	0.182113	0.0800031	0.0702076	0.1055	0.075251	0.113378	0.128922	0.120779	0.109223	0.137795	0.0735718	0.0785255	0.0806819	0.173338	0.0293464	0.0479809	0.0290507	0.0277953	0.0420899	0.0236611	0.0898862	0.0185345	0.0538934	0.0245427	0.0377311	0.0283712	0.0543302	0.0174326	0.0644418	0.0270705	0.0432653	0.0352684	0.0502431	0.0435615	3.241592
250	-15800.4	-15812.7	12.2868	0.133087	0.10909	0.0986054	0.0993662	0.1051	0.0851445	0.136441	0.0868558	0.110276	0.166318	0.0675674	0.0794379	0.105284	0.100031	0.100176	0.138178	0.123773	0.120191	0.116208	0.0750985	0.10776	0.0732697	0.171089	0.0253224	0.031956	0.0340836	0.0380798	0.0348826	0.0194826	0.093718	0.0310784	0.0461464	0.0109711	0.0449109	0.0268382	0.0550831	0.0143573	0.052312	0.0332075	0.0251291	0.0492444	0.0376257	0.0474474	3.260224
260	-15816.7	-15829.4	12.7085	0.128348	0.10909	0.10134	0.10657	0.13924	0.0704572	0.140777	0.072138	0.0842113	0.186151	0.067333	0.0772115	0.101866	0.0879843	0.109818	0.146283	0.0858168	0.102307	0.140149	0.0827385	0.0931595	0.0921963	0.159854	0.0181587	0.0397742	0.0189028	0.023239	0.0515022	0.0316052	0.0863764	0.0310784	0.0551931	0.00558889	0.0297879	0.0209653	0.0425669	0.0243401	0.0797316	0.0197408	0.0280551	0.0480121	0.045648	0.0327475	3.218054
270	-15805.3	-15817.8	12.4744	0.116548	0.103116	0.0977166	0.0930105	0.126269	0.0718977	0.108171	0.0978477	0.0942101	0.176239	0.082031	0.0969297	0.104743	0.0984654	0.108336	0.130125	0.105064	0.10789	0.115014	0.0776003	0.090693	0.0898578	0.176634	0.027032	0.0311178	0.0420489	0.038805	0.0563096	0.0367516	0.0712288	0.0281774	0.0603574	0.00827917	0.0430424	0.0207106	0.0656348	0.0157293	0.0645946	0.0213754	0.0317293	0.0287447	0.045648	0.035743	3.241468
280	-15804.1	-15817	12.9124	0.116548	0.11164	0.101512	0.108562	0.126597	0.0683002	0.119124	0.0705198	0.0871541	0.162005	0.082031	0.094597	0.0963137	0.0995106	0.0905393	0.145107	0.118674	0.10982	0.109282	0.0654449	0.10505	0.0771124	0.168385	0.0321797	0.0336092	0.0314678	0.0406062	0.0462789	0.0283973	0.0963072	0.0335393	0.0563456	0.0116019	0.0359409	0.0397591	0.0426838	0.0219523	0.0439789	0.0285028	0.0205733	0.0266675	0.0431145	0.0503368	3.197673
290	-15806.7	-15819.9	13.2285	0.164595	0.0922521	0.0886574	0.0813841	0.120532	0.0869509	0.122197	0.0762071	0.106563	0.153395	0.0778489	0.0825082	0.0786669	0.0888209	0.113238	0.104124	0.126951	0.10982	0.125326	0.0672289	0.0695217	0.0866756	0.19341	0.0263817	0.0363669	0.0316283	0.0362682	0.0445449	0.0269794	0.0792695	0.0274909	0.0651929	0.0246674	0.0385784	0.0177179	0.037819	0.0148439	0.0639218	0.0265328	0.033641	0.0454001	0.0380114	0.0339264	3.166056
300	-15809.9	-15821.9	12.0153	0.140918	0.108251	0.101264	0.119184	0.132243	0.0852381	0.115532	0.0869229	0.115714	0.162729	0.0798751	0.0969313	0.100625	0.0788798	0.121986	0.120082	0.151606	0.10982	0.138261	0.0638527	0.0898712	0.0652267	0.165057	0.0178936	0.0311049	0.0255249	0.0212804	0.044997	0.0274977	0.0944326	0.032513	0.037202	0.0260947	0.0482211	0.0264445	0.0298702	0.0187948	0.0537962	0.0373061	0.0386377	0.0466992	0.0361062	0.0428881	3.287377
310	-15807.6	-15820.5	12.8717	0.140918	0.0785632	0.109799	0.0814431	0.122149	0.0952239	0.1184	0.0755511	0.120774	0.168562	0.079559	0.0874642	0.094039	0.0889432	0.0835828	0.113712	0.115938	0.134831	0.120189	0.0926095	0.0919993	0.0732333	0.163561	0.0258278	0.0414937	0.0256129	0.0286085	0.0480581	0.0197422	0.0904843	0.0243878	0.0560561	0.0122695	0.0260712	0.0276104	0.061025	0.0298078	0.059093	0.0246085	0.0289205	0.0322756	0.0485925	0.0401423	3.201734
320	-15806.7	-15818.3	11.5994	0.142956	0.0835975	0.100662	0.0727406	0.128904	0.0720412	0.143465	0.0963574	0.108735	0.172129	0.0898677	0.093995	0.0862629	0.0935575	0.111263	0.144656	0.138385	0.121866	0.118154	0.0813627	0.0829566	0.0871252	0.193772	0.0205511	0.0396314	0.0182584	0.0312712	0.0426593	0.0290047	0.120518	0.0220322	0.0361524	0.0195522	0.0290451	0.0283782	0.0555563	0.0166647	0.0558198	0.0355149	0.0310033	0.0420498	0.0506507	0.0398365	3.328963
330	-15809	-15820.9	11.9334	0.123046	0.118481	0.0967947	0.0727406	0.125002	0.0950853	0.13732	0.0895557	0.0852385	0.159974	0.0824155	0.0914507	0.113246	0.111129	0.119704	0.115298	0.130276	0.128971	0.135444	0.0814671	0.105244	0.0965653	0.160343	0.0265027	0.0287099	0.0306251	0.0279435	0.064269	0.021607	0.0825188	0.0214968	0.0361524	0.0257769	0.0398574	0.0372797	0.061757	0.0144446	0.0416908	0.0282695	0.0236706	0.0397378	0.0354119	0.0330559	3.295568
340	-15807.1	-15820.2	13.1242	0.138605	0.10253	0.0904273	0.0968416	0.123775	0.08373	0.117304	0.0852454	0.0899204	0.139363	0.0761808	0.0813579	0.0885159	0.10189	0.130157	0.131239	0.116815	0.10771	0.104982	0.0729441	0.0928871	0.0770817	0.162969	0.0200536	0.0319279	0.0306576	0.023994	0.0321307	0.0264715	0.0722337	0.0368709	0.0577284	0.0172986	0.0244233	0.0204593	0.0741456	0.0316528	0.0497467	0.0285382	0.0335789	0.0400016	0.0593489	0.0527491	3.176483
350	-15805.1	-15818.2	13.1385	0.142346	0.0876412	0.10689	0.107515	0.111819	0.0782654	0.12657	0.0707368	0.102824	0.169906	0.0670228	0.0931283	0.124519	0.0724984	0.103102	0.113203	0.13408	0.109279	0.117958	0.0729012	0.086783	0.0837316	0.158038	0.0260746	0.0219132	0.0182938	0.0425431	0.0545012	0.0241114	0.0763838	0.0372715	0.0715878	0.0160861	0.0454358	0.0241869	0.0357338	0.0129469	0.0484927	0.033102	0.0308361	0.0366892	0.0442278	0.0338794	3.175055
360	-15809.9	-15822.4	12.5461	0.166421	0.0765781	0.0715999	0.0867481	0.0963389	0.0944607	0.125955	0.0905164	0.0964815	0.156259	0.0950578	0.0831314	0.0852415	0.106713	0.107804	0.137882	0.119909	0.108645	0.126315	0.0815326	0.0751148	0.0885398	0.165772	0.0380734	0.0428412	0.0336956	0.0314428	0.0432408	0.0368718	0.0839057	0.0281887	0.0571458	0.0122251	0.0345785	0.0255103	0.0549267	0.0152131	0.060056	0.0355871	0.0285902	0.0503572	0.0476713	0.0311579	3.234295
370	-15801.1	-15814.3	13.1708	0.135069	0.0715608	0.0988378	0.100077	0.102455	0.0773779	0.125955	0.0916865	0.0977029	0.153981	0.0736091	0.0809408	0.101656	0.0775293	0.112176	0.130497	0.12966	0.103215	0.115245	0.0777909	0.0886779	0.0849128	0.174547	0.0375142	0.0346838	0.0300807	0.0306719	0.04599	0.0254533	0.0881057	0.0342301	0.0533617	0.0244343	0.0334651	0.0295676	0.0643444	0.023617	0.0470427	0.0124785	0.0239989	0.0442414	0.0508333	0.0325508	3.171826
380	-15802.1	-15815.2	13.1537	0.146188	0.0838654	0.10334	0.0950515	0.10505	0.0770532	0.103554	0.0740808	0.0971757	0.156318	0.0802612	0.101372	0.112252	0.0962137	0.0901694	0.123684	0.123498	0.141458	0.117699	0.0962789	0.0865608	0.0744537	0.169559	0.0190619	0.025131	0.0347459	0.0306719	0.0433825	0.0308737	0.0978746	0.0262702	0.0563333	0.0117074	0.0372162	0.0205689	0.0432302	0.0150616	0.0517302	0.0190059	0.0334055	0.0500353	0.0399942	0.0320985	3.173534
390	-15801.9	-15815.6	13.7014	0.143842	0.0767814	0.10584	0.10526	0.113659	0.0846252	0.11033	0.0817445	0.0984959	0.156153	0.0840105	0.0757392	0.0946085	0.0939201	0.114741	0.12627	0.115916	0.119519	0.10212	0.0682006	0.0922068	0.0752814	0.154279	0.0294621	0.0399594	0.0418727	0.0356009	0.0516074	0.0321985	0.0746133	0.0353363	0.0488418	0.0142382	0.0395991	0.0181227	0.0535056	0.0160075	0.0426018	0.0204978	0.0218919	0.0310157	0.0492218	0.0290317	3.118771
400	-15804.2	-15817.5	13.2772	0.1113	0.102424	0.0940876	0.0821227	0.116607	0.0710706	0.159477	0.0725355	0.108661	0.171479	0.0807047	0.0787834	0.09018	0.0874701	0.111552	0.127825	0.113388	0.119227	0.109386	0.0858138	0.0727825	0.0796202	0.151237	0.0293907	0.0398369	0.0335585	0.0234028	0.0515357	0.0329809	0.0987649	0.0347759	0.0494979	0.024867	0.0277142	0.0151593	0.0524014	0.0114932	0.0528701	0.0348237	0.035531	0.0371623	0.0415455	0.03614	3.161186
410	-15807	-15819.3	12.2852	0.139946	0.123327	0.095341	0.0935335	0.111305	0.0795444	0.100998	0.0851364	0.102853	0.140481	0.0772598	0.0863521	0.103553	0.10011	0.0971179	0.127825	0.123216	0.101593	0.128178	0.0690297	0.0988067	0.107927	0.185762	0.0116586	0.02993	0.054919	0.0269904	0.0538087	0.0355899	0.084566	0.0362248	0.0479719	0.0204719	0.046749	0.0281653	0.0451302	0.0214051	0.0514822	0.0344741	0.0320781	0.037808	0.0415455	0.0402227	3.260388
420	-15802.7	-15815.9	13.2607	0.114609	0.0889162	0.0961816	0.0833693	0.110956	0.0643332	0.139375	0.0792722	0.104458	0.165434	0.0695947	0.0863521	0.0963058	0.110894	0.120882	0.136658	0.14586	0.120761	0.123194	0.0681444	0.107667	0.0772623	0.155791	0.0284802	0.0402569	0.0320882	0.016317	0.0478956	0.0250214	0.084566	0.0273007	0.054007	0.00813637	0.028367	0.0129994	0.0457289	0.0195589	0.0443235	0.0287398	0.0351328	0.036967	0.0472894	0.0333906	3.162839
430	-15802.4	-15815.8	13.3248	0.153466	0.105975	0.111984	0.0977833	0.0947468	0.0748018	0.130889	0.0757243	0.0949959	0.160502	0.0872524	0.0907088	0.0977454	0.096115	0.101765	0.123346	0.121808	0.104926	0.106162	0.0700882	0.0949201	0.0637142	0.176363	0.0276989	0.0262762	0.0357031	0.0278008	0.0457546	0.0400653	0.0886195	0.0279678	0.0464415	0.0214001	0.0319809	0.0214812	0.05642	0.0201623	0.0477531	0.0241089	0.0244839	0.0237495	0.0395232	0.0432507	3.156424
440	-15801.8	-15814.3	12.5729	0.123817	0.0920396	0.1011	0.0839017	0.107114	0.0823671	0.132718	0.0718408	0.102416	0.16555	0.0848001	0.0853541	0.0942872	0.117683	0.109429	0.135738	0.111402	0.112566	0.121162	0.073962	0.0878614	0.107582	0.163101	0.0309386	0.0271883	0.0306834	0.0415255	0.0513988	0.0205641	0.0927452	0.0251771	0.0611502	0.00810531	0.0246046	0.0276212	0.0639521	0.0232533	0.0558684	0.0383898	0.0340233	0.0225924	0.0426583	0.0413879	3.231621
450	-15805.6	-15818.2	12.5509	0.131536	0.105884	0.105482	0.102111	0.102927	0.0794969	0.119566	0.103525	0.0899602	0.163513	0.0815764	0.0805486	0.105543	0.0906862	0.111233	0.130287	0.134365	0.105	0.104955	0.0773577	0.0845964	0.0977573	0.157318	0.0198071	0.0253603	0.0316444	0.0413719	0.0517687	0.024344	0.0955717	0.0260949	0.0768285	0.0136543	0.0347156	0.0344421	0.0496439	0.0165868	0.0433317	0.0158471	0.0316668	0.0399464	0.0498793	0.0460866	3.233815
460	-15804.5	-15816.8	12.2624	0.146597	0.0992053	0.0930223	0.096693	0.116324	0.078399	0.163298	0.0697706	0.105951	0.177144	0.0861674	0.080643	0.0987939	0.0968584	0.122906	0.130322	0.128665	0.10481	0.107409	0.0629389	0.0811559	0.085326	0.1805	0.0364905	0.0441783	0.016493	0.0198753	0.0506532	0.027442	0.0829081	0.0259587	0.0612181	0.01605	0.038884	0.0216042	0.0361032	0.0248645	0.0592734	0.035337	0.0267503	0.0370388	0.0484603	0.0401818	3.262666
470	-15800.6	-15813	12.3637	0.124385	0.100017	0.0949273	0.0883406	0.119624	0.0719778	0.12541	0.0807364	0.105951	0.159002	0.0720139	0.08655	0.0802669	0.0943703	0.111343	0.134866	0.141894	0.104018	0.140002	0.075378	0.0810437	0.100511	0.182138	0.0292083	0.0378651	0.0221213	0.0334219	0.0440168	0.0355657	0.0856236	0.0283327	0.0449795	0.0145264	0.0318659	0.0314187	0.0478039	0.029257	0.0530619	0.0246821	0.0409095	0.044693	0.0487142	0.0497017	3.252535
480	-15802.3	-15815.1	12.7962	0.124077	0.0946306	0.0934847	0.0999479	0.116266	0.0654782	0.115522	0.0850291	0.0924513	0.188305	0.061646	0.100663	0.0949015	0.103963	0.116716	0.122433	0.108063	0.111977	0.133943	0.0680812	0.0987096	0.106903	0.172846	0.0277775	0.0219412	0.0312708	0.0297324	0.0416293	0.0317681	0.0787218	0.0265762	0.0542048	0.0191308	0.0362343	0.0355249	0.0474249	0.018448	0.0467086	0.024658	0.0249806	0.0512897	0.0369288	0.0483043	3.209289
