Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
222	0	-15805.7	-15818.2	12.4428	0.12731	0.110192	0.101217	0.109188	0.11108	0.0684217	0.145364	0.0809019	0.0932891	0.173161	0.068893	0.074851	0.112511	0.0843573	0.119909	0.120231	0.13556	0.117067	0.124447	0.0632602	0.0870025	0.0901704	0.160349	0.0382304	0.0344873	0.0163525	0.0233397	0.0382687	0.0321399	0.0744897	0.0228619	0.0709657	0.0231514	0.0290473	0.0345224	0.0494438	0.0340574	0.0744487	0.0386258	0.0250651	0.0291187	0.0367067	0.0405694	3.244626
223	1	-15813.4	-15825.7	12.347	0.146458	0.101807	0.0978882	0.0932709	0.130444	0.0937457	0.114398	0.0832449	0.0899906	0.181573	0.0784946	0.0910706	0.0820364	0.0827672	0.114894	0.141536	0.148138	0.0979276	0.149812	0.0783311	0.0777454	0.0804194	0.158208	0.0420959	0.0282861	0.055669	0.0494462	0.0339885	0.0415691	0.0356302	0.00581525	0.0303589	0.0623314	0.0169386	0.0246882	0.03446	0.0382264	0.0351408	0.0816448	0.0279604	0.0386259	0.0406049	0.0165232	3.254204
224	0	-15822	-15834.9	12.9546	0.135382	0.103061	0.101498	0.117949	0.10201	0.0784294	0.11228	0.0790168	0.0882972	0.178472	0.0812189	0.0738471	0.0851668	0.0742304	0.101307	0.126446	0.16384	0.110489	0.114339	0.0745703	0.0774985	0.0748752	0.167128	0.0296256	0.0256858	0.0080688	0.0133263	0.0454886	0.0337922	0.0668379	0.0316774	0.0469846	0.0274505	0.0500703	0.015437	0.0772952	0.0538288	0.0501364	0.0337012	0.0346377	0.0376949	0.0238079	0.0665479	3.193448
225	1	-15806.9	-15819.7	12.7299	0.122628	0.101394	0.0957559	0.110265	0.115974	0.0695559	0.125026	0.0721179	0.0844972	0.181414	0.0694128	0.082171	0.109761	0.0975807	0.111291	0.123495	0.117096	0.112436	0.119347	0.0896776	0.104954	0.0898373	0.160807	0.0423399	0.0269714	0.0334397	0.0142656	0.0371149	0.0360003	0.0363543	0.00800131	0.0262309	0.0549138	0.0321094	0.0408645	0.0363822	0.0321043	0.0385931	0.0892939	0.026326	0.060666	0.0562054	0.0212441	3.215914
226	0	-15809.1	-15821.8	12.6769	0.119673	0.0835066	0.106389	0.0808794	0.107017	0.0840398	0.128245	0.0814977	0.0875669	0.174386	0.0622146	0.0828304	0.0988493	0.116908	0.108841	0.110855	0.115859	0.11204	0.146445	0.095229	0.0882852	0.0932081	0.167128	0.0287012	0.0306905	0.0281084	0.0478135	0.0518008	0.0199742	0.074441	0.0344286	0.046302	0.0171282	0.0400696	0.025886	0.0488612	0.038857	0.0576521	0.0244155	0.0206354	0.0383956	0.0546923	0.0404758	3.221223
227	1	-15811.3	-15823	11.718	0.135884	0.120803	0.100898	0.110006	0.114416	0.0989271	0.135592	0.0893062	0.0942905	0.188693	0.0599845	0.0848643	0.114008	0.129862	0.109727	0.126801	0.15671	0.107307	0.136597	0.0684203	0.0819035	0.0812524	0.173104	0.0399733	0.0183696	0.0336202	0.0344511	0.0416766	0.0435633	0.0408047	0.0136708	0.0448176	0.0423294	0.0189017	0.0236942	0.0213565	0.040794	0.0347297	0.0878712	0.00797123	0.0416944	0.0436248	0.0238392	3.31711
228	0	-15806.7	-15819.5	12.7138	0.123229	0.0966493	0.0979391	0.111762	0.12733	0.0721442	0.122796	0.0617359	0.0985279	0.169617	0.0643312	0.0845187	0.118349	0.0913121	0.101656	0.110442	0.141213	0.125818	0.128562	0.071811	0.111696	0.0932244	0.182572	0.0154499	0.0315632	0.0118344	0.0450718	0.0544896	0.0228209	0.0647786	0.0159546	0.059391	0.0332935	0.0391837	0.0141008	0.0468603	0.02452	0.0602976	0.0285404	0.0276135	0.0287203	0.0436818	0.0421288	3.217531
229	1	-15817.1	-15829.8	12.6796	0.120056	0.075776	0.0962731	0.120781	0.144134	0.0771099	0.129733	0.0883356	0.121226	0.157801	0.0710915	0.0922219	0.0843765	0.1128	0.0940268	0.110519	0.127215	0.118448	0.125944	0.0786993	0.0915606	0.102762	0.169408	0.0397026	0.0454266	0.0200456	0.0101899	0.0603233	0.0434923	0.0551778	0.0192336	0.0338288	0.0546739	0.0316315	0.0216605	0.0298379	0.0195763	0.0560829	0.0640194	0.0119324	0.0198074	0.0526517	0.0213519	3.220943
230	0	-15803.7	-15817.4	13.7195	0.132135	0.0964209	0.103423	0.101628	0.114055	0.0789634	0.11123	0.0844481	0.0943706	0.145974	0.0817926	0.0985495	0.0984135	0.0864238	0.10584	0.113002	0.112337	0.0879773	0.127237	0.0578395	0.0808968	0.108929	0.166781	0.024637	0.0281438	0.0140334	0.0251069	0.03679	0.0277866	0.0745212	0.0414894	0.0443905	0.0267554	0.0297579	0.0245827	0.0587119	0.0238028	0.0523381	0.029634	0.0305796	0.039677	0.0493249	0.0462301	3.116959
231	1	-15803.7	-15816.2	12.4755	0.120509	0.131478	0.0892321	0.106401	0.12038	0.0669443	0.131252	0.0721797	0.10373	0.150043	0.0778929	0.077521	0.100088	0.11084	0.121724	0.13166	0.117914	0.110766	0.117083	0.0709099	0.102192	0.0695771	0.177989	0.0239822	0.0403712	0.0411477	0.0265566	0.0725072	0.0421926	0.0743426	0.0218613	0.0373372	0.0531482	0.0197154	0.0202998	0.0292038	0.0168941	0.0296091	0.0826734	0.030253	0.0312868	0.0405059	0.0291623	3.241355
232	0	-15796	-15809.1	13.0911	0.123234	0.104482	0.101074	0.103787	0.113336	0.0789634	0.129916	0.0806054	0.100198	0.175837	0.0760762	0.0795933	0.0806275	0.102156	0.108363	0.115688	0.136253	0.111221	0.126538	0.0815496	0.0863118	0.0956485	0.146606	0.0269804	0.0336739	0.0263262	0.0315221	0.0485139	0.0302185	0.0621456	0.0269137	0.0352309	0.0326052	0.0296109	0.022112	0.0480534	0.0298168	0.0624617	0.0237574	0.030756	0.0376052	0.046554	0.0368753	3.179796
233	1	-15801.2	-15813.9	12.7395	0.120794	0.0895952	0.10469	0.100695	0.102438	0.0846402	0.122894	0.0717585	0.10128	0.187475	0.0770538	0.0888453	0.0827275	0.0904963	0.119236	0.120495	0.110486	0.140617	0.134064	0.0553389	0.0912404	0.0920966	0.14283	0.0429047	0.0325322	0.031407	0.0253417	0.0428802	0.0438144	0.0601372	0.0235987	0.0330964	0.0474462	0.0428651	0.0249313	0.0476007	0.0242746	0.034817	0.0760083	0.0337915	0.0332086	0.0586789	0.0238327	3.214955
234	0	-15806.6	-15818.4	11.7815	0.129129	0.100225	0.0960717	0.0875335	0.126836	0.096943	0.12453	0.0833101	0.113559	0.180143	0.0861419	0.0733705	0.114197	0.104702	0.108047	0.118097	0.11825	0.124469	0.109417	0.0814695	0.0960408	0.0941563	0.171618	0.0286041	0.0324385	0.025886	0.0454955	0.0497347	0.0175546	0.0956973	0.0319309	0.0355713	0.0464916	0.0490766	0.0263608	0.0374585	0.0137418	0.0621042	0.0323811	0.017694	0.0419789	0.0357539	0.0465516	3.310762
235	1	-15804	-15816.5	12.5618	0.147601	0.102724	0.0812757	0.133962	0.14086	0.087058	0.124529	0.0761914	0.104991	0.159227	0.0736927	0.0688231	0.107366	0.102285	0.105053	0.114665	0.125944	0.093542	0.131853	0.0889505	0.0906196	0.0931539	0.156032	0.0188337	0.0306451	0.0286421	0.0317451	0.0498607	0.0419386	0.0538747	0.0262646	0.0331356	0.0440148	0.0187693	0.015969	0.0340007	0.0246063	0.0398274	0.08375	0.0352969	0.0317732	0.0480516	0.0313341	3.232732
236	0	-15806.7	-15819.5	12.7903	0.136339	0.103931	0.0994244	0.082098	0.14375	0.076095	0.12453	0.0870164	0.0893432	0.157885	0.0840495	0.0807471	0.110807	0.0919104	0.102215	0.119226	0.115415	0.0910001	0.105119	0.0858606	0.0862161	0.100954	0.17549	0.0286277	0.0311651	0.0120906	0.0454955	0.0455093	0.0419201	0.0940911	0.0293423	0.0425137	0.0160654	0.0383725	0.0100435	0.0502586	0.0192134	0.0507447	0.0256472	0.0412951	0.0419789	0.0552732	0.0408057	3.209876
237	1	-15795.2	-15808.2	13.0234	0.114279	0.106018	0.0904004	0.105852	0.13311	0.0858917	0.113965	0.082455	0.0935742	0.162788	0.089503	0.0705476	0.0947127	0.0922474	0.11709	0.121479	0.114799	0.123283	0.115346	0.0693163	0.0761429	0.0809068	0.161613	0.0277023	0.0259021	0.0352438	0.0414286	0.0530936	0.0419386	0.0574992	0.0262646	0.0396912	0.0459256	0.0206999	0.0250341	0.0343756	0.0296857	0.0501083	0.0874723	0.0245869	0.0311075	0.0426481	0.0308337	3.186563
238	0	-15804.8	-15817.3	12.5326	0.123804	0.122847	0.108581	0.0723579	0.114005	0.082415	0.13498	0.0826582	0.105156	0.157301	0.0731701	0.0970058	0.104935	0.0894446	0.103046	0.103942	0.134721	0.113736	0.143103	0.0687696	0.0921593	0.08885	0.175711	0.0357626	0.030744	0.0114126	0.0292176	0.0455093	0.0278288	0.0720139	0.0239088	0.0419797	0.0339399	0.0377931	0.0256302	0.0537947	0.0337963	0.0452164	0.0255105	0.0428861	0.0339855	0.0400766	0.05194	3.235643
239	1	-15805.7	-15818.5	12.8189	0.122352	0.122489	0.0891481	0.105852	0.11051	0.0782268	0.110518	0.0873885	0.0912787	0.15542	0.0782092	0.0797915	0.107112	0.12706	0.101407	0.128832	0.130691	0.112945	0.112902	0.0908551	0.0732777	0.0823033	0.150633	0.0262884	0.0405942	0.0336938	0.0369369	0.0497677	0.0302386	0.0621773	0.0196939	0.026594	0.0330379	0.0176945	0.0285503	0.0200095	0.0321284	0.0468339	0.090594	0.0239414	0.0384716	0.0637546	0.0368132	3.207018
240	0	-15805.6	-15819.7	14.0854	0.118416	0.104436	0.109236	0.0992574	0.0891423	0.0879425	0.120097	0.084843	0.0993093	0.157301	0.0786047	0.0676409	0.0917138	0.0982278	0.099495	0.139458	0.114356	0.130707	0.108012	0.0787382	0.0838285	0.0647228	0.1571	0.013656	0.0263893	0.0200273	0.0285883	0.0742721	0.0205842	0.0720139	0.0228749	0.0424948	0.0229627	0.042889	0.00927581	0.0438942	0.033576	0.0488504	0.0299255	0.034013	0.0286585	0.037173	0.0456653	3.080369
241	1	-15803.3	-15816.2	12.8616	0.125401	0.0937423	0.0970013	0.0838622	0.107168	0.091945	0.136641	0.0674544	0.0941571	0.153588	0.078692	0.079911	0.094129	0.101828	0.117866	0.115605	0.12767	0.10266	0.134662	0.084643	0.0899393	0.078631	0.199796	0.0317809	0.0396537	0.0161627	0.0289309	0.0595446	0.0563659	0.0528993	0.0230577	0.0512803	0.0383734	0.0177668	0.0323096	0.0374599	0.0337981	0.0320474	0.0772341	0.0171847	0.0300843	0.0380245	0.0317925	3.202744
242	0	-15808.3	-15820.2	11.8631	0.139911	0.0793131	0.0867196	0.11476	0.103249	0.0742819	0.155829	0.064235	0.0988042	0.176598	0.0719095	0.0743117	0.117509	0.10343	0.101781	0.13825	0.123854	0.107931	0.136565	0.0768038	0.0959281	0.0810463	0.169154	0.0324669	0.0439411	0.015633	0.0369048	0.0577478	0.0323873	0.0898716	0.0308079	0.0485205	0.036685	0.0316135	0.00424174	0.0556033	0.0186534	0.0611606	0.0297095	0.0456073	0.0382447	0.0572334	0.0433922	3.3026
243	1	-15799.9	-15812.7	12.765	0.114662	0.117503	0.0897859	0.103475	0.117761	0.0901422	0.126132	0.0862248	0.107628	0.132493	0.0755765	0.0868898	0.0998963	0.0963786	0.134003	0.141818	0.142292	0.103005	0.121774	0.066425	0.0810506	0.0790342	0.15073	0.0382755	0.0287755	0.0305897	0.0170886	0.0511155	0.0574411	0.0537998	0.0200153	0.0335281	0.0493834	0.030137	0.0222496	0.0251575	0.0336952	0.0405688	0.0885877	0.0341254	0.0378335	0.0377076	0.0176558	3.21241
244	0	-15806.8	-15819.2	12.3981	0.134306	0.107916	0.0903658	0.104186	0.109803	0.0736312	0.137754	0.0631933	0.105734	0.143269	0.081269	0.107803	0.0866613	0.106816	0.126909	0.153777	0.140163	0.0977738	0.126477	0.0795793	0.0802767	0.0886722	0.169154	0.0260624	0.0472871	0.0300136	0.0246794	0.0464077	0.0209271	0.0788476	0.0428146	0.0466578	0.0289471	0.025104	0.0179218	0.0369011	0.0285822	0.0482756	0.0236209	0.0311087	0.0390122	0.0582216	0.032221	3.249103
245	1	-15809.7	-15822.3	12.6027	0.137279	0.0846004	0.112687	0.0867914	0.106458	0.0696756	0.118718	0.0842117	0.0915701	0.1856	0.069874	0.0792235	0.100417	0.0930216	0.112748	0.117163	0.141922	0.108881	0.115003	0.0935673	0.099237	0.092043	0.182028	0.028017	0.042878	0.030064	0.0259811	0.0469859	0.0323344	0.0515576	0.0069177	0.0371413	0.0693098	0.0330603	0.0160078	0.0597383	0.026201	0.0303197	0.0618477	0.0222551	0.0440986	0.0530145	0.0281846	3.228635
246	0	-15804.3	-15817.5	13.2417	0.11162	0.113569	0.103016	0.113633	0.113574	0.0857912	0.103323	0.0654639	0.0974692	0.166867	0.07473	0.0770813	0.0914235	0.0993862	0.108076	0.120818	0.123383	0.117014	0.117009	0.0772399	0.0936549	0.0793251	0.197006	0.0229397	0.0489724	0.0145316	0.0335171	0.030315	0.0275763	0.0788476	0.0205182	0.0313035	0.0414506	0.0356435	0.0294219	0.0314692	0.017135	0.0556466	0.0224083	0.032129	0.0338043	0.0638221	0.0428102	3.164736
247	1	-15802.9	-15815.4	12.4839	0.146533	0.109655	0.0908197	0.0909048	0.129721	0.074999	0.128958	0.0796547	0.0978539	0.166707	0.0795674	0.0958036	0.103309	0.107864	0.13885	0.14918	0.130656	0.0906301	0.112033	0.0947941	0.0887265	0.0936896	0.176899	0.0267827	0.0230227	0.0314646	0.0211044	0.0353549	0.0414829	0.0506884	0.0205969	0.0213239	0.0466066	0.0248949	0.0327956	0.0448074	0.0312485	0.0379673	0.0672208	0.0129744	0.0353197	0.043341	0.0137112	3.240517
248	0	-15809.1	-15822.3	13.2465	0.13004	0.099497	0.0891056	0.116331	0.130155	0.0648338	0.121291	0.0669923	0.0910326	0.160294	0.0894069	0.072293	0.104768	0.0867644	0.143641	0.120525	0.130423	0.103829	0.142144	0.0667639	0.0935176	0.0731039	0.164415	0.0442724	0.0267834	0.0153409	0.0349357	0.0561882	0.0340033	0.09195	0.0302944	0.0382088	0.0213107	0.0204714	0.023256	0.0330206	0.0199195	0.0468249	0.0256302	0.0344073	0.0334843	0.0464948	0.0262896	3.164253
249	1	-15813.8	-15827.2	13.3889	0.104514	0.100731	0.0936597	0.0958082	0.101475	0.0942952	0.138951	0.0804102	0.099909	0.172475	0.0828615	0.0747271	0.103223	0.0794862	0.0800392	0.128788	0.123588	0.12147	0.124651	0.0626694	0.111888	0.065712	0.174435	0.0543632	0.0326342	0.0543334	0.0262807	0.0326744	0.0486081	0.0369404	0.00678043	0.0241467	0.0606493	0.0128031	0.0206303	0.0414228	0.040902	0.0342275	0.0931848	0.0110811	0.0364064	0.0510695	0.0151076	3.150013
250	0	-15810.8	-15823.7	12.8917	0.14258	0.089264	0.104617	0.0996482	0.118438	0.0838486	0.135311	0.0817528	0.0888043	0.167387	0.0595665	0.0834352	0.097161	0.0843017	0.0902129	0.117571	0.104543	0.127073	0.111445	0.0701427	0.123611	0.0863919	0.188468	0.0324162	0.0316027	0.017065	0.0538453	0.0507237	0.0271025	0.0781	0.038372	0.0381679	0.0113029	0.0386077	0.00975776	0.0510775	0.019487	0.0468569	0.0337842	0.0232197	0.0351752	0.0486258	0.0588744	3.199739
251	1	-15819.8	-15831.9	12.1556	0.140745	0.0716412	0.104684	0.0997306	0.101208	0.0855867	0.136228	0.0789023	0.107867	0.159422	0.0673526	0.0915171	0.102891	0.117232	0.0956957	0.151831	0.133807	0.147403	0.127125	0.0945933	0.0844897	0.0531983	0.200375	0.0346746	0.0279257	0.0448592	0.0196122	0.0443533	0.0394589	0.0652637	0.0173234	0.0261311	0.0349571	0.0190038	0.0403738	0.0201436	0.0307796	0.0569524	0.0834704	0.0178211	0.0333157	0.0349876	0.0284141	3.273347
252	0	-15814.9	-15826.1	11.2012	0.158019	0.107683	0.112285	0.121091	0.117262	0.0978185	0.11154	0.0855742	0.104391	0.169146	0.0862957	0.0784218	0.0860154	0.0998049	0.0981085	0.117571	0.128965	0.0999708	0.140468	0.0922971	0.123611	0.109096	0.163557	0.0392306	0.0354721	0.0347538	0.0287147	0.0504175	0.0203436	0.078071	0.027801	0.032564	0.0256226	0.0521658	0.0192339	0.0529088	0.0200182	0.0576264	0.0315599	0.0393687	0.0407793	0.04645	0.0266979	3.368793
253	1	-15810.9	-15824.3	13.3328	0.127336	0.0786112	0.0920481	0.108902	0.0974316	0.078694	0.102789	0.0879319	0.102753	0.167293	0.0655155	0.084976	0.102282	0.0907984	0.10781	0.106066	0.11463	0.129872	0.118934	0.076999	0.0865524	0.0856996	0.178353	0.03225	0.0387297	0.0240453	0.0272307	0.0443533	0.0406701	0.0576246	0.0160391	0.0397142	0.0560035	0.0273817	0.0223766	0.0394241	0.0134315	0.0711869	0.0677306	0.00908175	0.0285529	0.0691611	0.0383568	3.155624
254	0	-15803.9	-15815.8	11.9143	0.131233	0.0958392	0.0863115	0.110977	0.110222	0.0678108	0.138416	0.0849224	0.105522	0.169146	0.0863451	0.0736475	0.0921557	0.0998049	0.126186	0.135358	0.142622	0.124281	0.133108	0.072508	0.0902084	0.085769	0.17236	0.0226106	0.0451633	0.0248735	0.0304918	0.044639	0.0366108	0.0876922	0.027467	0.0561146	0.0310372	0.0533374	0.0277967	0.0404563	0.0117129	0.0502149	0.033185	0.0268598	0.0199031	0.0347647	0.0577956	3.29748
255	1	-15799.4	-15812.2	12.8065	0.109135	0.100218	0.111062	0.105407	0.112317	0.0821321	0.105602	0.0743535	0.102003	0.138869	0.0846612	0.0704855	0.10782	0.0933888	0.125164	0.15269	0.128764	0.111959	0.12253	0.0940512	0.107943	0.0873308	0.178493	0.0361964	0.0256153	0.041339	0.0272781	0.0460823	0.0468364	0.0461099	0.021234	0.0233384	0.0344312	0.0173596	0.0270378	0.0425805	0.0332747	0.0301681	0.0870418	0.0157356	0.0345862	0.0463422	0.01929	3.208257
256	0	-15805.3	-15817.4	12.1412	0.120837	0.10644	0.10088	0.098701	0.124482	0.0640032	0.132919	0.0733576	0.0994915	0.17319	0.0638675	0.0858327	0.113834	0.109304	0.129686	0.137557	0.139387	0.127116	0.122712	0.0749823	0.0911588	0.0872427	0.172416	0.0247676	0.0407447	0.0277672	0.0428517	0.0587737	0.0209092	0.0995077	0.0248898	0.0466997	0.0139605	0.0383793	0.0232888	0.0384654	0.0283733	0.0411694	0.0161108	0.0298394	0.0315728	0.0471687	0.0301522	3.27479
257	1	-15815.4	-15826.9	11.4872	0.149986	0.0870519	0.104098	0.122456	0.106711	0.0790066	0.124386	0.0883637	0.0892812	0.149777	0.0937389	0.0727467	0.127975	0.117979	0.0911397	0.131835	0.141445	0.134674	0.110941	0.0799585	0.089816	0.0829735	0.194611	0.0575022	0.0357792	0.0231677	0.0233967	0.0265129	0.0577308	0.0594204	0.0175777	0.0343181	0.0437062	0.0192263	0.027474	0.0511336	0.0311297	0.0450264	0.0815697	0.0187824	0.0246462	0.0550817	0.0360538	3.340185
258	0	-15804.2	-15817	12.7603	0.117897	0.110329	0.0853958	0.110167	0.124129	0.086924	0.108962	0.0862174	0.104371	0.174103	0.0987003	0.0950836	0.0895702	0.0869448	0.131214	0.128216	0.103642	0.113242	0.12075	0.0776742	0.082745	0.0630841	0.174861	0.0276133	0.0256686	0.0139408	0.0331656	0.0302974	0.0252579	0.0643724	0.0356427	0.0723874	0.0283146	0.0399522	0.0212799	0.0409338	0.0221545	0.05926	0.0231932	0.0320168	0.0440781	0.0516312	0.0474936	3.212876
259	1	-15806.6	-15819.8	13.1765	0.113206	0.118873	0.0947487	0.0869705	0.105993	0.0665108	0.113183	0.0866535	0.0892812	0.196478	0.0955114	0.0886292	0.102434	0.0981666	0.10221	0.132289	0.127433	0.125898	0.115732	0.088869	0.0932573	0.0811533	0.140094	0.0245383	0.0347956	0.0340621	0.0301052	0.0366845	0.033521	0.0481686	0.0318756	0.0286401	0.0443803	0.0328244	0.0303706	0.0345438	0.0242814	0.033416	0.0695147	0.0243127	0.0485573	0.0513962	0.0116927	3.171257
260	0	-15799.3	-15811.5	12.2849	0.13124	0.112295	0.0951247	0.108498	0.113172	0.0871793	0.115538	0.0787862	0.0899586	0.151004	0.0845105	0.0931907	0.093367	0.108643	0.120511	0.13451	0.116544	0.127769	0.148545	0.0735233	0.0721726	0.072694	0.184972	0.0307199	0.0294402	0.0304486	0.0318264	0.0543837	0.0239923	0.0930341	0.0321549	0.0533298	0.0128412	0.0294918	0.0175783	0.05167	0.0159569	0.0569872	0.0281533	0.0346947	0.0346436	0.0480598	0.0372638	3.260417
261	1	-15804.6	-15816.8	12.2321	0.154551	0.114517	0.0965101	0.109073	0.129101	0.083359	0.13691	0.0793318	0.0776216	0.157534	0.0785427	0.0886292	0.101001	0.106398	0.119862	0.12925	0.115993	0.125083	0.106776	0.0760576	0.0963301	0.0942488	0.167181	0.0267091	0.0262358	0.0375949	0.0297212	0.0495794	0.0526138	0.0603873	0.0151756	0.0143151	0.0446001	0.0302856	0.0220872	0.0338296	0.0392366	0.0432246	0.0775998	0.0200071	0.0228089	0.0597317	0.0160968	3.2657
262	0	-15804.6	-15817.9	13.295	0.114449	0.112155	0.0899622	0.114881	0.113392	0.0861127	0.122829	0.0876992	0.0797557	0.180931	0.0702569	0.0949917	0.100332	0.0953431	0.113903	0.13451	0.128922	0.101431	0.105854	0.0776489	0.0824994	0.0719551	0.163991	0.0238867	0.0356714	0.0257784	0.0333223	0.0371494	0.0371305	0.0912455	0.0223979	0.0407083	0.0209387	0.0331378	0.0350106	0.044148	0.0223249	0.0459931	0.0211688	0.0167908	0.0347831	0.0489604	0.045056	3.159406
263	1	-15810.9	-15823.3	12.4208	0.126492	0.0972555	0.0734629	0.109538	0.10335	0.0938189	0.139413	0.0853299	0.0849182	0.197554	0.0771358	0.0835555	0.0919687	0.130789	0.122821	0.135468	0.131264	0.104937	0.145894	0.0633844	0.0674795	0.0903492	0.154465	0.0475115	0.0310232	0.0280993	0.0141924	0.0536158	0.0554003	0.0411528	0.00839881	0.0281627	0.058313	0.0238429	0.034002	0.0317265	0.0350051	0.0457884	0.080698	0.0190001	0.040748	0.0487487	0.0107551	3.246827
264	0	-15800.7	-15813.1	12.3677	0.123921	0.102442	0.100553	0.115015	0.0969658	0.0892279	0.135569	0.0818917	0.0967804	0.171724	0.0737661	0.0752476	0.110514	0.119179	0.119402	0.119778	0.146579	0.119281	0.127346	0.0816495	0.0796579	0.0858739	0.168625	0.0328982	0.0276708	0.0301774	0.0301008	0.0537503	0.0179978	0.0677605	0.0305773	0.0702351	0.0245045	0.0226836	0.01344	0.0487288	0.0223461	0.0467827	0.0264617	0.0309033	0.0328036	0.0448984	0.0364265	3.252136
265	1	-15801.8	-15815.8	13.9939	0.101056	0.102744	0.0833068	0.105521	0.105251	0.0918221	0.113518	0.0729372	0.087824	0.190879	0.0665114	0.0796236	0.0932166	0.0925458	0.0977435	0.125777	0.136545	0.116355	0.12233	0.0662702	0.0827282	0.0809223	0.160163	0.02716	0.0323721	0.034992	0.0229365	0.051037	0.0449639	0.0663726	0.0184911	0.0291602	0.0597421	0.0150667	0.0289845	0.0294419	0.023557	0.0429569	0.0745427	0.0164558	0.0236005	0.0474715	0.0246207	3.089517
266	0	-15802.9	-15815.7	12.8569	0.127649	0.0967849	0.109129	0.0875432	0.112451	0.0789142	0.11995	0.068674	0.0859673	0.189519	0.0803577	0.0788659	0.0755818	0.0923746	0.0953869	0.145023	0.131672	0.105497	0.114885	0.0764764	0.0877602	0.0843229	0.174768	0.0366241	0.0210418	0.0196885	0.0380464	0.0454912	0.0260244	0.0996729	0.0253262	0.0515057	0.0344444	0.0431045	0.0230147	0.0435499	0.00559317	0.0523259	0.0392669	0.0424382	0.0369315	0.055081	0.0444973	3.203221
267	1	-15800.9	-15813.1	12.1544	0.133984	0.110262	0.121944	0.1034	0.111849	0.0902366	0.153484	0.0863241	0.10812	0.173498	0.0862091	0.0831144	0.0802477	0.108243	0.120561	0.111445	0.139718	0.109926	0.128938	0.0627524	0.0960044	0.101798	0.165328	0.0311096	0.0264823	0.035794	0.0229365	0.0359714	0.0452486	0.0529417	0.0235974	0.0345792	0.0442806	0.0331504	0.0334486	0.0250815	0.023557	0.0316614	0.0799613	0.0215236	0.0260714	0.0384064	0.0202817	3.273471
268	0	-15812.8	-15826	13.1912	0.123552	0.110999	0.0921334	0.112162	0.114601	0.0775684	0.136299	0.0786001	0.0971186	0.157238	0.0685717	0.0734596	0.0976966	0.076668	0.151564	0.109725	0.153861	0.119458	0.128527	0.0734043	0.0974155	0.0678603	0.156391	0.0275664	0.026523	0.0198908	0.0188862	0.0486904	0.0290728	0.0942738	0.0272613	0.0332955	0.0344444	0.0402327	0.0190392	0.0493002	0.025628	0.0327832	0.0296057	0.0397178	0.0434089	0.0317889	0.0235036	3.169787
269	1	-15804.8	-15817.7	12.8234	0.110916	0.0910762	0.0934765	0.0881328	0.140578	0.095654	0.121737	0.0667744	0.096358	0.193606	0.103031	0.0825168	0.10079	0.102569	0.11268	0.127449	0.109908	0.103439	0.137306	0.0712646	0.0891072	0.0868963	0.154849	0.0306038	0.0199631	0.0226501	0.0304619	0.056211	0.0503943	0.0587719	0.031231	0.0319597	0.0465351	0.0160446	0.0207862	0.0246062	0.0374389	0.0382293	0.0700988	0.0233119	0.0412285	0.05553	0.0203992	3.206569
270	0	-15804.5	-15816.8	12.2258	0.128731	0.11605	0.100076	0.0966652	0.0992563	0.0730465	0.130614	0.0766248	0.118769	0.154726	0.0860281	0.0767202	0.0962564	0.114076	0.127032	0.11788	0.120145	0.127177	0.118031	0.0828944	0.0762369	0.0857264	0.145487	0.0214786	0.029552	0.0273037	0.0425029	0.0552757	0.0207506	0.0951894	0.0358511	0.0436498	0.0428647	0.0339676	0.047012	0.0493002	0.0169323	0.0489328	0.0254415	0.0403902	0.0309136	0.0585162	0.0322576	3.266332
271	1	-15805.5	-15819.4	13.8464	0.121532	0.101564	0.082991	0.119201	0.133347	0.0749226	0.119758	0.0726802	0.0809017	0.145525	0.0561732	0.097515	0.095283	0.0942338	0.131359	0.119726	0.120132	0.102566	0.105599	0.0887069	0.0940136	0.0867199	0.166153	0.0348284	0.021553	0.036168	0.0217106	0.0403432	0.0538654	0.0605558	0.0101248	0.021042	0.0526386	0.0180714	0.0264184	0.0346896	0.0191948	0.039028	0.0751282	0.0330082	0.0321778	0.0337098	0.0294078	3.104267
