Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
2180	-16547.2	-16561.1	13.8495	0.157468	0.163951	0.20617	0.198237	0.160353	0.169517	0.174837	0.140763	0.2167	0.164856	0.142293	0.153219	0.122322	0.10131	0.138298	0.0970878	0.146806	0.155984	0.145887	0.10642	0.102636	0.127796	0.173303	0.0041368	0.00108822	0.0267037	0.00658583	0.00687337	0.0260374	0.0115525	0.012273	0.00806922	0.0426884	0.00312125	0.0219489	0.066902	0.00174198	0.022303	0.00294888	0.00862669	0.0120668	0.00899966	0.00100395	0.291325	0.264754	0.0740069	0.0418218	0.320147	0.00794485	0.213448	0.230736	0.145933	0.409882	3.761883
2190	-16556.1	-16569.1	13.0022	0.166609	0.185783	0.187447	0.198237	0.162475	0.163251	0.161293	0.127669	0.178107	0.168162	0.10109	0.134693	0.0991152	0.0922767	0.164575	0.104458	0.16893	0.148754	0.163768	0.124924	0.146275	0.125924	0.180681	0.00649897	0.0028497	0.0314944	0.0114163	0.0012623	0.0508719	0.00662998	0.0304871	0.00749982	0.035624	0.00649794	0.04092	0.0710536	0.00158893	0.0242302	0.000715362	0.032839	0.013571	0.0131095	0.00295203	0.307471	0.261133	0.0748992	0.0526783	0.296364	0.00745365	0.212291	0.228841	0.145279	0.413589	3.846609
2200	-16538	-16551.5	13.5767	0.161111	0.181723	0.197644	0.17806	0.189344	0.18318	0.180679	0.142388	0.194507	0.163927	0.140912	0.128303	0.115493	0.101241	0.14881	0.128816	0.128239	0.143823	0.153088	0.137829	0.120159	0.138554	0.150883	0.0129362	5.03616e-05	0.0267272	0.00305633	0.000236843	0.0409652	0.00721351	0.00378809	0.00612579	0.0442285	0.00649794	0.0124812	0.0558832	0.00158893	0.0182081	0.00155786	0.00593088	0.00821258	0.0234911	0.00127126	0.292475	0.266933	0.0743409	0.0492501	0.309297	0.00770347	0.22249	0.2321	0.140315	0.405094	3.789162
2210	-16548	-16561.2	13.1839	0.144944	0.173244	0.170567	0.202395	0.157515	0.137664	0.185073	0.129834	0.164051	0.159014	0.134124	0.168976	0.113562	0.11898	0.16727	0.124816	0.143638	0.148766	0.208315	0.13489	0.136642	0.155105	0.178761	0.00467274	0.00110365	0.0346933	0.00754478	0.00413348	0.0342511	0.00747406	0.00580159	0.000799103	0.0395676	0.00180528	0.0136526	0.0601127	0.00194016	0.0269964	0.000251036	0.0116064	0.00589837	0.00580363	0.00218215	0.318243	0.25935	0.0732566	0.0408627	0.301949	0.00633853	0.208602	0.231966	0.142986	0.416445	3.828438
2220	-16541.7	-16554	12.3785	0.182573	0.173765	0.192362	0.186047	0.169731	0.163349	0.183556	0.132787	0.18045	0.179452	0.119404	0.177572	0.110718	0.0979266	0.173166	0.120708	0.179977	0.132399	0.179654	0.155357	0.110516	0.127236	0.146991	0.00480144	0.00162202	0.0279386	0.00564967	0.00264897	0.0472596	0.00822486	0.0130753	0.00312114	0.0429276	0.000673944	0.028611	0.0630461	0.000432934	0.0385815	0.000165711	0.0140995	0.00821008	0.0214492	0.000744828	0.297006	0.265645	0.072041	0.0435925	0.315711	0.00600409	0.208421	0.242944	0.148932	0.399702	3.90898
2230	-16546	-16560.2	14.1144	0.159435	0.174341	0.189848	0.186254	0.169137	0.15713	0.196651	0.144531	0.168644	0.186811	0.120307	0.145182	0.103681	0.105547	0.120859	0.108426	0.154955	0.143043	0.163015	0.15646	0.114433	0.107892	0.150815	0.00785376	0.00506758	0.0210701	0.014047	0.00653351	0.0233048	0.00332508	0.00713264	0.00714765	0.044122	0.00522049	0.0159987	0.0620178	0.00252253	0.0245872	0.00207649	0.0245318	0.00603983	0.0192008	0.0061979	0.310396	0.270148	0.0630816	0.0560113	0.295689	0.0046747	0.20412	0.235866	0.129985	0.430028	3.735396
2240	-16548.4	-16561.3	12.9061	0.189847	0.159011	0.205666	0.198947	0.189848	0.188417	0.170041	0.130023	0.164924	0.16567	0.13281	0.187143	0.115626	0.116735	0.144727	0.108426	0.137199	0.15136	0.163222	0.163643	0.121123	0.146495	0.140828	0.0125889	0.00210989	0.00782372	0.00584527	0.0036827	0.0310205	0.00522364	0.00727397	0.00498646	0.0421831	0.00492382	0.0208727	0.0463821	0.00169673	0.026751	0.000471357	0.0228526	0.00603983	0.0114371	0.000328977	0.303698	0.26217	0.068175	0.0594	0.298928	0.00762876	0.221817	0.239105	0.121544	0.417534	3.856225
2250	-16553.1	-16565.9	12.7915	0.19705	0.18483	0.169148	0.206717	0.200832	0.169796	0.176246	0.126392	0.155836	0.191546	0.116576	0.183541	0.127741	0.0896092	0.138216	0.128804	0.161609	0.142702	0.161158	0.160697	0.121123	0.128122	0.149113	0.00766928	0.000964935	0.0220021	0.0138418	0.00435191	0.0330456	0.00320416	0.00849096	0.00210312	0.0366353	0.00556221	0.0305214	0.0375114	0.00291544	0.0169916	0.000120463	0.0214325	0.00650644	0.0208392	0.00556803	0.286806	0.285605	0.0767246	0.053135	0.288444	0.00928488	0.212094	0.248138	0.132156	0.407613	3.867681
2260	-16547.3	-16559.1	11.8191	0.193494	0.175297	0.176615	0.170813	0.177419	0.175572	0.197212	0.166625	0.16589	0.150053	0.134555	0.164045	0.120717	0.095969	0.181363	0.101125	0.160678	0.165063	0.171833	0.166302	0.137432	0.15225	0.181063	0.00591773	0.000264684	0.0171404	0.00305103	0.00792444	0.0344071	0.000611924	0.00849096	0.0023989	0.0409125	0.00706619	0.0144595	0.060467	0.000184368	0.0235755	0.000546277	0.0246087	0.0105275	0.0199423	0.00103846	0.272472	0.299414	0.0732767	0.0450876	0.299162	0.0105872	0.222507	0.24175	0.136014	0.399729	3.964922
2270	-16540.5	-16552	11.4936	0.166666	0.174352	0.226366	0.219927	0.174636	0.165536	0.192015	0.139118	0.171168	0.176738	0.14682	0.149919	0.103057	0.116182	0.164992	0.124364	0.138455	0.168391	0.165206	0.138957	0.143	0.135717	0.180701	0.0199131	0.000501759	0.0294529	0.00347675	0.00431475	0.032514	0.00126479	0.00240266	0.00439207	0.0399017	0.00634123	0.026723	0.0758821	0.00113934	0.0226187	0.00174992	0.0144655	0.0117943	0.0161807	0.000160718	0.277205	0.279713	0.0747659	0.0461823	0.315492	0.00664185	0.225719	0.235769	0.125276	0.413236	3.997472
2280	-16545.3	-16557.2	11.8406	0.150524	0.189835	0.204411	0.17594	0.166542	0.189067	0.179006	0.133788	0.185126	0.176532	0.138792	0.149919	0.112425	0.110511	0.153137	0.0877308	0.181596	0.165533	0.210508	0.157671	0.140285	0.135568	0.156715	0.00977138	0.00506839	0.0150136	0.00212294	0.00364997	0.0422439	0.0113288	0.00403992	0.00339387	0.0462343	0.00631836	0.02567	0.0499362	0.000445792	0.0310679	0.000215197	0.0194253	0.0136624	0.0128642	0.00913402	0.284989	0.293149	0.0690955	0.046567	0.301301	0.00489848	0.215922	0.239563	0.126961	0.417554	3.962772
2290	-16545.7	-16559.4	13.6897	0.153524	0.152971	0.173896	0.21299	0.178571	0.158968	0.193788	0.13503	0.171559	0.173972	0.119131	0.118945	0.102636	0.100418	0.160689	0.12233	0.171094	0.15335	0.151412	0.149087	0.131923	0.134654	0.169658	0.000689706	0.0035709	0.0382069	0.0122717	0.00296493	0.0332925	0.0063184	0.0111318	0.00135826	0.0341989	0.0046308	0.0150249	0.0537969	0.000708813	0.0220929	0.00697328	0.0126898	0.00514378	0.0132	0.00899657	0.285776	0.287913	0.0688457	0.0492681	0.299708	0.00848957	0.217829	0.241044	0.120991	0.420136	3.777859
2300	-16563.9	-16576.6	12.6419	0.193019	0.160501	0.161569	0.169043	0.185722	0.141142	0.179296	0.137092	0.199601	0.169548	0.148785	0.148329	0.117722	0.100966	0.155568	0.112017	0.15406	0.15335	0.192518	0.149087	0.130375	0.145821	0.149115	0.000194167	0.00469888	0.040241	0.0106583	0.0217273	0.0359493	0.00533655	0.0150942	0.0057435	0.0234552	0.0158901	0.0239022	0.0758841	0.000452722	0.0198447	0.000333489	0.00246943	0.00907938	0.0145943	0.00285134	0.285551	0.248873	0.0709093	0.0468277	0.3347	0.0131396	0.219087	0.236485	0.151628	0.3928	3.882645
2310	-16541.5	-16553.6	12.1195	0.197771	0.202486	0.197441	0.162199	0.161647	0.185571	0.182595	0.145627	0.18179	0.167214	0.138418	0.165104	0.127754	0.105016	0.147033	0.123307	0.153916	0.154465	0.171707	0.138267	0.111847	0.132462	0.176447	0.00879152	0.00399833	0.0179521	0.00385092	0.00299706	0.0405504	0.00255157	0.00238112	0.00150226	0.0615518	0.00466888	0.0211223	0.0507671	0.00251518	0.0269643	0.00395461	0.018663	0.00772436	0.0194385	0.00285134	0.289703	0.278439	0.0683053	0.0559526	0.301374	0.00622596	0.222266	0.235807	0.12613	0.415797	3.934882
2320	-16548.9	-16561.5	12.5704	0.18988	0.191141	0.212139	0.177969	0.178361	0.167037	0.179007	0.133628	0.187707	0.160287	0.12061	0.130068	0.0832118	0.102022	0.156644	0.119384	0.163374	0.183155	0.150403	0.147298	0.120742	0.114349	0.191949	0.0104116	0.00472722	0.0259161	0.00391	0.00199018	0.0268149	0.0054833	0.000267331	0.00851994	0.0511165	0.0105634	0.0329368	0.0595114	0.00820551	0.0335284	0.00102074	0.0183056	0.00805062	0.0103896	0.00775838	0.272875	0.292009	0.0825835	0.0511504	0.291587	0.00979573	0.210163	0.243369	0.131678	0.41479	3.889794
2330	-16549.9	-16562.1	12.1534	0.191575	0.167391	0.209111	0.179505	0.200996	0.173491	0.217436	0.117429	0.158479	0.152346	0.142863	0.134835	0.10709	0.0998011	0.160068	0.0907874	0.174442	0.163159	0.191819	0.139451	0.133934	0.124498	0.190282	0.015374	0.00101997	0.0343297	0.00577338	0.00278777	0.048415	0.00467241	0.00353578	0.00527483	0.0394967	0.00321146	0.0268586	0.0579275	0.000205595	0.0224838	0.000468618	0.0181813	0.00833099	0.0101948	0.0021597	0.297661	0.266398	0.0739829	0.0622674	0.29551	0.00418047	0.225325	0.246317	0.12377	0.404587	3.931492
2340	-16539.1	-16550.5	11.388	0.185194	0.203307	0.224007	0.194435	0.176213	0.160629	0.21105	0.137456	0.18788	0.167699	0.137806	0.159661	0.108472	0.119648	0.157359	0.12639	0.175877	0.162501	0.162675	0.129863	0.124521	0.11609	0.190246	0.00342192	0.00127	0.0276962	0.0102234	0.00121882	0.0410513	0.00162825	0.0103851	0.000704916	0.0470078	0.00243859	0.0189963	0.0588523	0.000287734	0.0268483	0.00307436	0.00663903	0.00505546	0.0190992	0.00315486	0.279348	0.274931	0.0766356	0.0523244	0.306105	0.0106553	0.222651	0.24358	0.123935	0.409833	4.008032
2350	-16545.3	-16556.9	11.5678	0.161444	0.166404	0.201417	0.180033	0.176213	0.181241	0.176672	0.178714	0.199564	0.196964	0.124435	0.168781	0.106644	0.110763	0.183226	0.114493	0.178379	0.148069	0.185366	0.15926	0.115565	0.118086	0.172328	0.00242937	0.00153436	0.0178447	0.00521666	0.00638698	0.028602	0.00428238	0.0100508	0.00513773	0.0555648	0.00229757	0.0394624	0.0503259	0.00029848	0.0143522	0.00127323	0.0153472	0.00591439	0.0164853	0.00318454	0.288675	0.272035	0.0796488	0.0486316	0.302881	0.00812789	0.214866	0.235308	0.136161	0.413664	3.990051
2360	-16543	-16555.4	12.4812	0.173848	0.176914	0.176049	0.209861	0.19608	0.160557	0.188551	0.143491	0.165322	0.189743	0.140526	0.128278	0.115966	0.114744	0.160879	0.105301	0.163686	0.161939	0.15151	0.135017	0.111333	0.136683	0.177405	0.0160493	9.23322e-05	0.0392043	0.00609392	0.0041552	0.0377283	0.00330072	0.000336351	0.0062574	0.0415695	0.00330898	0.0172331	0.0706203	0.0027105	0.0290633	0.00327292	0.00971489	0.0130292	0.0105475	0.000743094	0.273184	0.304663	0.0746427	0.0558185	0.286666	0.00502571	0.208376	0.2412	0.127903	0.422521	3.898717
2370	-16545.3	-16558.6	13.3375	0.181409	0.200912	0.17551	0.202076	0.183676	0.165399	0.182127	0.146858	0.172719	0.148519	0.137744	0.136961	0.1133	0.0861038	0.137549	0.116379	0.172947	0.15144	0.154918	0.137705	0.140316	0.114885	0.157845	0.0107707	0.000205589	0.0346782	0.00329853	0.00265539	0.0279891	0.00827902	0.0232379	0.0115191	0.0269281	0.000707276	0.021692	0.0441642	0.00105005	0.0362584	0.00247902	0.00748758	0.010343	0.016895	0.00514568	0.284479	0.308721	0.0682106	0.0447039	0.288598	0.00528826	0.218829	0.231797	0.11573	0.433644	3.813082
2380	-16538.5	-16550.9	12.3229	0.199473	0.177493	0.195505	0.192033	0.162608	0.165399	0.183428	0.157535	0.189592	0.154722	0.121715	0.174285	0.107434	0.120003	0.150184	0.0969135	0.161101	0.145006	0.176345	0.140096	0.1144	0.143834	0.197288	0.00370487	0.00266353	0.0277932	0.00467785	0.00863985	0.0327151	0.00868469	0.0170463	0.00110548	0.0311181	0.00473057	0.0228262	0.0472694	0.000979054	0.0287834	9.31683e-05	0.00932344	0.00874208	0.0215853	0.00566582	0.282883	0.288291	0.0652228	0.0537747	0.304275	0.00555432	0.214844	0.238694	0.126206	0.420257	3.91454
2390	-16535.3	-16547.9	12.6625	0.180009	0.18194	0.202644	0.191761	0.156093	0.168593	0.203684	0.160101	0.188591	0.162551	0.132264	0.146564	0.111186	0.111237	0.143933	0.12402	0.155328	0.151052	0.165849	0.13358	0.137235	0.137921	0.13493	0.0117431	0.00124041	0.0380205	0.00313191	0.00289719	0.0375718	0.00844514	0.00848932	0.00109555	0.0516746	0.00342714	0.0159497	0.0503157	0.00232145	0.0279023	0.001056	0.00907693	0.0113208	0.00999362	0.00384009	0.287299	0.271481	0.0700643	0.0549462	0.310392	0.00581753	0.212577	0.242632	0.135735	0.409056	3.880581
2400	-16541.7	-16554.6	12.8953	0.172769	0.174135	0.199908	0.215847	0.187014	0.158741	0.187918	0.137893	0.187423	0.167886	0.13545	0.126862	0.113642	0.105353	0.14124	0.108689	0.146239	0.160754	0.156617	0.157506	0.137235	0.138608	0.169437	0.0114493	0.00477638	0.021845	0.00355379	0.00573944	0.0394289	0.0078016	0.00948563	0.000218257	0.045064	0.000395153	0.017126	0.0411326	0.00557338	0.0229948	0.00165275	0.0118566	0.00306301	0.0105101	0.00647652	0.286318	0.270554	0.0703058	0.0556118	0.309333	0.00787727	0.215457	0.221509	0.134099	0.428935	3.857307
2410	-16545.2	-16558.9	13.6899	0.161294	0.161277	0.157915	0.196418	0.171507	0.149489	0.193019	0.179162	0.185179	0.167368	0.117588	0.130421	0.0966634	0.0853073	0.149393	0.137151	0.165923	0.158648	0.186418	0.128524	0.126869	0.134067	0.147387	0.00840853	2.37552e-05	0.0335209	0.00350085	0.00444986	0.0344169	0.00438726	0.0138	0.00155732	0.0306119	0.00244412	0.029977	0.0400266	0.00143053	0.0353563	0.00165275	0.0230057	0.0072	0.0147373	0.000344126	0.294299	0.256798	0.0766664	0.0468689	0.317954	0.00741386	0.218147	0.237204	0.145796	0.398853	3.777841
2420	-16549.2	-16561.5	12.2489	0.162905	0.159794	0.190645	0.175556	0.177921	0.140031	0.191603	0.147209	0.186764	0.154571	0.134477	0.158156	0.104571	0.106298	0.142486	0.108094	0.169975	0.166198	0.181627	0.185814	0.146675	0.134067	0.162999	0.0127035	0.00115319	0.0268759	0.00473885	0.00740135	0.0410926	0.00122367	0.0158836	0.000728896	0.0564021	0.00657148	0.0244296	0.0637424	0.00281744	0.0247818	0.00234841	0.0230057	0.00520241	0.012295	0.000110527	0.287018	0.264124	0.084417	0.0363307	0.314378	0.0137327	0.215599	0.254103	0.147978	0.382319	3.921942
2430	-16545.7	-16558	12.288	0.166908	0.16619	0.187972	0.18525	0.219867	0.153982	0.214449	0.152563	0.194905	0.181427	0.124405	0.139415	0.113696	0.110911	0.132662	0.10224	0.152921	0.151077	0.169705	0.152536	0.105121	0.136134	0.166072	0.0127035	0.000508051	0.0390166	0.00610759	0.00381022	0.0478056	0.00115259	0.00287667	0.00739162	0.0511166	0.0102474	0.0250068	0.0484039	0.00348382	0.0313909	0.00423806	0.0178708	0.00632708	0.0115481	0.00661715	0.279448	0.274819	0.0746873	0.0483353	0.314419	0.00829127	0.234028	0.23552	0.138819	0.391632	3.918032
2440	-16542.9	-16555.9	13.0023	0.188455	0.208467	0.21452	0.154685	0.159457	0.161777	0.192396	0.132361	0.175285	0.182524	0.117114	0.139406	0.131809	0.112865	0.167779	0.0944756	0.157646	0.146865	0.166086	0.152599	0.120916	0.128219	0.154773	0.0107926	0.00141409	0.0349528	0.00330185	0.00146648	0.0332026	0.00191281	0.00444483	0.000839575	0.0304298	0.0105661	0.0173831	0.0547546	0.00348382	0.027762	0.00183482	0.0168459	0.00305038	0.0210711	0.00661715	0.290892	0.274238	0.073399	0.0466846	0.306339	0.00844724	0.214132	0.233323	0.140793	0.411752	3.846606
2450	-16550.9	-16563.8	12.9524	0.193095	0.150342	0.188226	0.180437	0.190412	0.163953	0.179378	0.141171	0.16652	0.168657	0.147159	0.165901	0.102716	0.112865	0.142063	0.0943288	0.165643	0.152571	0.158996	0.145363	0.120493	0.160279	0.169804	0.00610784	0.00125427	0.0165956	0.00080252	0.00704865	0.0375356	0.00646291	0.0296568	0.00479439	0.0281732	0.00911317	0.0304959	0.0476139	0.0050296	0.017612	0.00419522	0.0108314	0.00680978	0.0144674	0.00661715	0.294268	0.274497	0.0772972	0.0534641	0.292561	0.00791313	0.225262	0.241625	0.124231	0.408883	3.851591
2460	-16539.1	-16551.9	12.8442	0.160682	0.152623	0.212675	0.196712	0.179109	0.157342	0.199931	0.146596	0.1822	0.164562	0.122492	0.143511	0.114969	0.0971128	0.14021	0.123984	0.182021	0.152624	0.160937	0.159124	0.120493	0.150197	0.162945	0.00599674	0.00189829	0.0258583	0.00434424	0.00750559	0.0231169	0.0041047	0.00773501	0.00176843	0.0603847	0.00131996	0.0228889	0.044119	0.00414538	0.0206892	0.00400447	0.0174047	0.00741961	0.0131321	0.00152019	0.296922	0.28092	0.0752503	0.0476465	0.292065	0.00719495	0.215685	0.235669	0.125655	0.422992	3.862409
2470	-16540.9	-16554.3	13.4464	0.182603	0.192169	0.215419	0.171393	0.157327	0.162717	0.169129	0.13763	0.193742	0.165841	0.129961	0.155051	0.127339	0.122902	0.140236	0.0924869	0.132626	0.169743	0.17323	0.135738	0.12307	0.1018	0.162945	0.0137795	0.000427654	0.0236841	0.00487412	0.00199732	0.0485661	0.0019591	9.09661e-05	0.00116497	0.0496994	0.00650842	0.028875	0.0431226	0.000546627	0.021184	0.00231561	0.0105185	0.00989691	0.0152627	0.00261963	0.292512	0.265722	0.0780507	0.0571843	0.300703	0.0058281	0.213908	0.237997	0.131577	0.416519	3.802192
2480	-16550.2	-16562.7	12.5223	0.159919	0.173182	0.203849	0.168221	0.192209	0.177161	0.1771	0.148506	0.167022	0.146607	0.135419	0.167016	0.106912	0.120037	0.15022	0.103703	0.189054	0.144032	0.169009	0.130687	0.141695	0.128157	0.149268	0.00203854	0.000993586	0.0387458	0.00160102	0.0111576	0.0543225	0.00476105	0.0109295	0.001719	0.0486819	0.0133959	0.0244388	0.0535172	0.00647273	0.0223523	0.00884106	0.0223329	0.0048029	0.0129079	0.00160422	0.285954	0.270237	0.0719362	0.0459585	0.31758	0.00833494	0.225027	0.233617	0.140277	0.401078	3.894601
2490	-16543.6	-16557.1	13.5033	0.14744	0.170724	0.205139	0.16453	0.165929	0.15836	0.191871	0.119505	0.201174	0.151535	0.124933	0.146793	0.0964915	0.121308	0.127169	0.113756	0.179355	0.148405	0.169488	0.157822	0.15079	0.135728	0.167285	0.00150129	0.000385974	0.0257914	0.00245724	0.00491081	0.0449377	0.00391523	0.0103219	0.0101222	0.0378492	0.00944885	0.0235243	0.0450563	0.00284912	0.0237101	0.00309159	0.010931	0.00403064	0.00962371	0.00651712	0.281095	0.276444	0.073831	0.0510724	0.307686	0.00987113	0.21097	0.237692	0.141815	0.409524	3.796504
2500	-16536.9	-16549.6	12.7271	0.174042	0.182987	0.207489	0.190941	0.181852	0.155108	0.156916	0.141615	0.195829	0.171009	0.118391	0.143983	0.10641	0.11493	0.146715	0.100576	0.181713	0.165027	0.167703	0.1484	0.139173	0.126488	0.162599	0.00478281	0.00297983	0.0266448	0.00483339	0.00403003	0.0449377	0.00354345	0.0103219	0.0109976	0.0291202	0.00446882	0.0258057	0.0435461	0.000508632	0.0293838	0.000782481	0.0256034	0.00635285	0.0102776	0.00530679	0.282676	0.28437	0.068932	0.0484789	0.312191	0.00335348	0.222876	0.237632	0.129978	0.409513	3.874124
2510	-16554.6	-16566.8	12.2912	0.198745	0.15746	0.199582	0.193419	0.1924	0.192476	0.208466	0.142698	0.213658	0.152672	0.164418	0.143878	0.102643	0.111425	0.154356	0.0925051	0.146244	0.160856	0.130835	0.133758	0.134023	0.134095	0.168421	0.00749205	0.00110981	0.0257604	0.0113488	0.006313	0.0316517	0.00341731	0.00312752	0.00802075	0.0422287	0.0069572	0.0186278	0.0582646	0.00466334	0.0261279	0.00447519	0.00615213	0.0110028	0.00959055	0.00234965	0.281478	0.311336	0.0716406	0.0421176	0.28764	0.00578779	0.215118	0.256169	0.119869	0.408844	3.917713
2520	-16540.9	-16553.6	12.7416	0.172811	0.183532	0.174538	0.207315	0.171398	0.184343	0.179447	0.127284	0.194383	0.16691	0.111555	0.146429	0.122569	0.110802	0.143984	0.121555	0.189525	0.141074	0.161	0.131074	0.127724	0.147094	0.148832	0.0232021	0.000553776	0.0399443	0.00690885	0.00260111	0.02999	0.00748493	0.000252439	0.00052552	0.0411283	0.0063141	0.0213031	0.0572072	0.0016112	0.0209464	0.00142099	0.0198702	0.005245	0.0132847	0.00770583	0.289582	0.265322	0.0747445	0.0553604	0.308373	0.00661787	0.217689	0.230298	0.132955	0.419058	3.872676
2530	-16550.3	-16562.4	12.1719	0.197998	0.195314	0.211076	0.188972	0.167846	0.152978	0.191993	0.170034	0.212135	0.156819	0.115771	0.185572	0.105993	0.103461	0.138585	0.116265	0.137259	0.166479	0.152309	0.117064	0.127436	0.128325	0.179017	0.00662574	0.00126213	0.0369125	0.0109674	0.00317513	0.0425685	0.0022414	0.00303285	0.00383348	0.0458919	0.00906889	0.0239214	0.0562483	0.00483728	0.013416	0.000118444	0.0223746	0.0109127	0.00416852	0.0093616	0.288566	0.278518	0.0724635	0.0470793	0.302534	0.010839	0.216764	0.238382	0.140561	0.404293	3.92964
2540	-16543.7	-16555.2	11.502	0.186487	0.158371	0.204598	0.189153	0.162676	0.155714	0.197621	0.16822	0.214574	0.161689	0.131815	0.159824	0.120565	0.118845	0.150262	0.11643	0.14081	0.178042	0.209614	0.149976	0.120353	0.138421	0.166777	0.0165685	4.28199e-05	0.0233973	0.0122142	0.00749277	0.0244829	0.00553159	0.0098909	0.00191768	0.044313	0.00438356	0.0217027	0.0600081	3.77489e-05	0.0191415	0.000557628	0.0220937	0.00353521	0.0182264	0.000255031	0.284434	0.272263	0.0783873	0.048799	0.305961	0.0101555	0.223727	0.250115	0.124783	0.401375	3.99663
2550	-16547	-16558.3	11.3105	0.169954	0.166975	0.204598	0.202445	0.186894	0.163252	0.178299	0.205949	0.184234	0.146328	0.159848	0.162746	0.114629	0.112598	0.152885	0.121564	0.166683	0.174102	0.158306	0.149976	0.136065	0.137462	0.178723	0.00830058	0.000635605	0.0296342	0.00114258	0.00426185	0.0308405	0.00671454	0.000561285	0.00049785	0.0513295	0.00214544	0.0217682	0.0544354	0.000553892	0.02512	0.000469678	0.0150576	0.00718404	0.0173001	0.00331863	0.266404	0.303915	0.0742291	0.059642	0.285607	0.0102036	0.220442	0.247347	0.123507	0.408704	4.015787
2560	-16555.1	-16566.4	11.2801	0.186742	0.197604	0.185216	0.202445	0.178788	0.16281	0.199178	0.157448	0.169703	0.174682	0.134843	0.146696	0.122559	0.125161	0.155086	0.0944246	0.177987	0.169593	0.192626	0.123963	0.127889	0.140444	0.15239	0.0120465	0.00706638	0.0383823	0.00125598	0.00581514	0.0627189	0.00433182	0.00683255	0.0119388	0.049145	0.00464844	0.0171411	0.0509889	0.005851	0.0196542	0.00200843	0.0075699	0.0113196	0.0209906	0.000836327	0.280152	0.295684	0.0618449	0.0597659	0.296421	0.00613182	0.233065	0.241002	0.114604	0.41133	4.018822
2570	-16544	-16555.8	11.8015	0.188312	0.190869	0.191194	0.192457	0.16284	0.189521	0.200799	0.142744	0.191285	0.162198	0.144154	0.15755	0.112469	0.117401	0.14832	0.117562	0.140229	0.148975	0.16251	0.171802	0.122211	0.137234	0.162697	0.0159172	0.00214266	0.0143744	0.00112748	0.00543215	0.0304619	0.00369088	0.00683255	0.00276076	0.0563066	0.00139425	0.0348805	0.061674	0.00112513	0.0206522	0.00603482	0.0176689	0.00718556	0.0167727	0.00492115	0.289692	0.283976	0.0686624	0.0443371	0.302994	0.0103383	0.207932	0.236969	0.129802	0.425298	3.966687
2580	-16545.4	-16557.5	12.0381	0.156974	0.202077	0.214793	0.178048	0.174899	0.165094	0.175373	0.142744	0.177795	0.169991	0.117885	0.156391	0.10351	0.10346	0.158771	0.0994141	0.161859	0.148256	0.178278	0.165156	0.131801	0.134616	0.171614	0.0150234	0.000867102	0.0258188	0.012102	0.000409662	0.0516539	0.00662503	0.0158094	0.0119186	0.0382506	0.00626581	0.0162843	0.0613707	0.00121476	0.0292321	0.000818727	0.0197203	0.0194259	0.00463152	0.0167856	0.286276	0.264352	0.0686325	0.0468137	0.325724	0.00820241	0.220167	0.245012	0.134289	0.400532	3.943027
2590	-16537.2	-16550.3	13.115	0.155478	0.191442	0.198663	0.210782	0.173861	0.179594	0.190041	0.149518	0.179557	0.143723	0.143249	0.130949	0.117871	0.10346	0.13275	0.109626	0.172485	0.148256	0.172558	0.137671	0.127698	0.122775	0.153211	0.0128065	0.000512916	0.0205068	0.00896275	0.00318912	0.0239234	0.0105281	0.013885	0.00113647	0.0453965	0.00624404	0.0165347	0.051802	0.00125947	0.0254666	0.00533297	0.011106	0.00660249	0.0157868	0.00913115	0.290131	0.277187	0.0722053	0.0503504	0.300789	0.00933729	0.222301	0.229278	0.134287	0.414134	3.835333
2600	-16550.1	-16563.7	13.6922	0.216414	0.186635	0.207612	0.186731	0.14621	0.154539	0.14828	0.146083	0.170655	0.162965	0.116351	0.150813	0.126389	0.0865309	0.146044	0.11151	0.165478	0.127743	0.179433	0.139622	0.13731	0.115686	0.176302	0.00154201	0.000438555	0.0169824	0.0064521	0.00131792	0.0404219	0.0143385	0.0107361	0.00101315	0.0437708	0.00512197	0.0211574	0.0440286	0.00316848	0.0156601	0.00328626	0.0173444	0.00189873	0.0208904	0.00270873	0.291814	0.261335	0.0674969	0.0461321	0.322569	0.0106538	0.214469	0.235029	0.136296	0.414206	3.777615
