Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
100	-14503.3	-14524.4	21.0261	0.144476	0.108178	0.0891151	0.0861016	0.0874887	0.0882916	0.12425	0.0703298	0.0938066	0.17445	0.068608	0.0774721	0.0946412	0.0860287	0.106244	0.113308	0.140852	0.120108	0.136418	0.062051	0.0788341	0.0882784	0.139915	0.0139027	0.0267136	0.0183052	0.045046	0.0353196	0.0168754	0.0323865	0.0404301	0.0173118	0.0386797	0.0280953	0.0306002	0.0530631	0.0206184	0.0522508	0.0170328	0.033299	0.0808792	0.0467151	0.0174488	0.208519	0.268213	0.0571171	0.0275198	0.424474	0.0141566	0.267706	0.228768	0.156273	0.347253	3.04422
110	-14509.8	-14529.7	19.9644	0.105902	0.0990192	0.115109	0.10965	0.101137	0.0651083	0.131053	0.0798894	0.0850581	0.165289	0.079602	0.0792902	0.11437	0.0973057	0.120804	0.153069	0.130888	0.110724	0.152273	0.0689171	0.073963	0.0880434	0.157592	0.014632	0.0253257	0.0275069	0.0424596	0.0480731	0.0377208	0.0102577	0.0457638	0.0303481	0.0509026	0.0248849	0.0141206	0.0314776	0.0179085	0.0526837	0.0144695	0.035605	0.0816069	0.0394387	0.0211483	0.210836	0.271193	0.0528057	0.0216633	0.429189	0.0143139	0.267706	0.228768	0.156273	0.347253	3.150391
120	-14516.2	-14537.3	21.1527	0.119343	0.0880477	0.103402	0.0931457	0.101137	0.0643767	0.119723	0.0601108	0.0804993	0.190547	0.0927148	0.0656544	0.0776881	0.0973057	0.104395	0.124315	0.11969	0.124157	0.14683	0.0794122	0.0868642	0.0817194	0.157592	0.0213742	0.0313992	0.0209028	0.0321129	0.0298379	0.0348239	0.0135074	0.0435813	0.0369279	0.0518178	0.027903	0.00934374	0.0466206	0.0143877	0.0267088	0.025588	0.0394342	0.0762721	0.0547658	0.015584	0.21617	0.278055	0.0541418	0.0368229	0.399931	0.0148789	0.263947	0.225556	0.154079	0.356419	3.031561
130	-14503.4	-14523.5	20.1437	0.115928	0.106951	0.103402	0.0922863	0.118144	0.0708472	0.114176	0.102555	0.087738	0.190547	0.0805835	0.0805994	0.102625	0.0967472	0.100738	0.117872	0.125084	0.115163	0.113499	0.0891843	0.0732775	0.0787507	0.178224	0.0194657	0.0239186	0.0272987	0.0447176	0.0443544	0.0197409	0.0173763	0.0483367	0.0265226	0.0342215	0.023673	0.0229205	0.0360143	0.0124056	0.0454847	0.0161451	0.0364035	0.123093	0.0374414	0.018008	0.219933	0.282357	0.0550843	0.0296849	0.399546	0.0133946	0.261841	0.231734	0.152849	0.353575	3.132464
140	-14508	-14528.7	20.6689	0.141999	0.105155	0.126023	0.0867774	0.131221	0.0708472	0.123802	0.06825	0.104087	0.174588	0.0690106	0.0769967	0.0893379	0.104287	0.121262	0.128187	0.09388	0.103699	0.10993	0.0881644	0.0692012	0.086254	0.178224	0.0259454	0.0224925	0.0255361	0.0468505	0.0465342	0.0144233	0.0229469	0.0387855	0.0331984	0.039958	0.0225672	0.021008	0.0393586	0.0166088	0.0381965	0.0295802	0.0231482	0.0734612	0.043873	0.00428746	0.219657	0.282001	0.055015	0.0296476	0.399043	0.0146367	0.24871	0.220113	0.145184	0.385993	3.079943
150	-14498.6	-14519.6	21.0204	0.1265	0.114713	0.108372	0.09712	0.124753	0.0797379	0.123458	0.0625695	0.085273	0.182429	0.0630346	0.0710904	0.105267	0.0952133	0.0914144	0.127539	0.140548	0.095759	0.115584	0.0783633	0.0982186	0.0835296	0.155117	0.0251525	0.0395738	0.0168366	0.033455	0.0290894	0.0236295	0.0172264	0.0420627	0.0231187	0.0365342	0.0219015	0.0263043	0.0438623	0.0198124	0.0417322	0.0114077	0.0388983	0.0829308	0.0407101	0.00495025	0.21996	0.282391	0.055091	0.0296885	0.399594	0.0132757	0.232568	0.228458	0.162117	0.376857	3.044793
160	-14500	-14520.8	20.7723	0.149025	0.0824555	0.105111	0.0922545	0.107641	0.0774478	0.121152	0.0727061	0.0801781	0.161975	0.070476	0.0863561	0.0974555	0.112334	0.119377	0.127539	0.134083	0.125577	0.111392	0.0704796	0.097967	0.081597	0.180526	0.0214163	0.024893	0.024949	0.0285848	0.0332741	0.0191979	0.0108433	0.0419777	0.0195585	0.0447195	0.024683	0.0235869	0.0381913	0.0193281	0.0480989	0.0172382	0.0462933	0.0772692	0.0360921	0.00430442	0.215556	0.301274	0.0515249	0.0228264	0.397215	0.0116038	0.232568	0.228458	0.162117	0.376857	3.069603
170	-14503.6	-14525.4	21.8051	0.150134	0.0867145	0.109192	0.0769189	0.0907277	0.0591965	0.121974	0.0772273	0.0738342	0.177722	0.0807259	0.0781514	0.0916962	0.0951213	0.0968866	0.118623	0.127325	0.0959711	0.116909	0.0703674	0.080529	0.0851393	0.169589	0.0200995	0.032415	0.0133053	0.0321097	0.0381638	0.0239287	0.00944951	0.0496336	0.0205121	0.0481367	0.0267284	0.018313	0.0365988	0.0212364	0.0456777	0.0250262	0.0241152	0.0897382	0.0558912	0.00456594	0.218665	0.293503	0.0522682	0.0205627	0.402945	0.0120553	0.23219	0.234801	0.149416	0.383593	2.966318
180	-14495.2	-14515.7	20.4877	0.126806	0.107958	0.0992817	0.087506	0.1049	0.0701	0.131895	0.0677689	0.0914293	0.17112	0.079029	0.0961197	0.0978238	0.102432	0.0940737	0.138461	0.137328	0.12359	0.127819	0.0687675	0.0957579	0.0920693	0.169589	0.0139272	0.026337	0.0177212	0.032414	0.0381743	0.0300235	0.0146239	0.05076	0.022492	0.0507259	0.0387293	0.0270141	0.0343546	0.00928975	0.0428147	0.0124144	0.0366264	0.0663488	0.0393334	0.0123183	0.216411	0.290478	0.0534323	0.030775	0.398792	0.0101107	0.23219	0.234801	0.149416	0.383593	3.098067
190	-14493.2	-14514.6	21.3546	0.1325	0.0780831	0.102739	0.0993061	0.0999072	0.0750867	0.119522	0.0732706	0.0844972	0.163552	0.0740005	0.0735293	0.113708	0.0835857	0.115551	0.124026	0.126799	0.121849	0.111884	0.0686754	0.0756628	0.0707448	0.162755	0.0177088	0.0249288	0.0270396	0.0436198	0.0388636	0.0300289	0.0150252	0.051174	0.021572	0.0390592	0.0400312	0.0193626	0.0390055	0.0169488	0.0488731	0.0127573	0.0372879	0.090795	0.0320722	0.0139836	0.213895	0.287101	0.052811	0.0383405	0.394156	0.0136971	0.246203	0.23332	0.145903	0.374574	3.011372
200	-14496.2	-14517	20.7871	0.132928	0.107167	0.0909126	0.0807265	0.106712	0.0819879	0.136379	0.0750351	0.081398	0.166008	0.0687824	0.0708706	0.0993427	0.0892794	0.115551	0.126163	0.13925	0.11325	0.113596	0.0865076	0.0974477	0.0782832	0.155629	0.0242404	0.0354609	0.0248116	0.034538	0.0378366	0.0305297	0.00768743	0.0323394	0.0186987	0.0314671	0.0426254	0.0228224	0.0413926	0.0158912	0.0436669	0.0159762	0.0338895	0.112318	0.0393258	0.009397	0.218347	0.293076	0.0539102	0.0242997	0.396806	0.013561	0.243126	0.230404	0.14627	0.3802	3.068123
210	-14498.5	-14519.9	21.3824	0.128247	0.0879324	0.0910992	0.103727	0.106712	0.0938143	0.110771	0.0723471	0.0846647	0.193771	0.067844	0.0792939	0.101449	0.0933696	0.100732	0.111941	0.129687	0.108305	0.132738	0.0720258	0.0625089	0.073983	0.155629	0.0164136	0.0338443	0.0350278	0.0301854	0.0503922	0.0317738	0.0131708	0.031873	0.0197631	0.031242	0.0270018	0.0314237	0.0414854	0.0190938	0.0411043	0.0165488	0.0400033	0.0896781	0.0393258	0.00665311	0.218549	0.296107	0.0544677	0.024551	0.396249	0.0100766	0.240854	0.228251	0.154249	0.376647	3.008596
220	-14510.7	-14531	20.3337	0.128247	0.0910663	0.124391	0.0987884	0.0989854	0.0896499	0.12098	0.0579406	0.066037	0.161077	0.074366	0.0819477	0.100222	0.0827903	0.109132	0.14121	0.144959	0.0929676	0.122705	0.0841176	0.0876579	0.0931634	0.167948	0.0311753	0.0291617	0.0145865	0.0262511	0.0568749	0.0223347	0.0174126	0.0344311	0.0372668	0.0501693	0.019533	0.0185274	0.0626587	0.0105422	0.0468779	0.0159261	0.0404446	0.0926133	0.0529857	0.0133407	0.216628	0.285673	0.0550429	0.035832	0.392766	0.0140582	0.24355	0.232931	0.155975	0.367544	3.113463
230	-14505.3	-14526	20.7251	0.126198	0.107798	0.118831	0.114913	0.0799665	0.0688629	0.14175	0.0929278	0.0766821	0.182921	0.0693532	0.0728396	0.0931647	0.0969527	0.0893996	0.148025	0.122174	0.10008	0.118077	0.0701421	0.0767418	0.103735	0.150395	0.0127481	0.0299945	0.0152805	0.0393743	0.049016	0.0257578	0.00800106	0.041946	0.026409	0.0435074	0.0236665	0.024541	0.0626587	0.0219965	0.0388406	0.012952	0.0287747	0.0821848	0.0408126	0.0239276	0.218205	0.287752	0.0554435	0.0320176	0.393835	0.0127473	0.240959	0.234949	0.153363	0.370729	3.074319
240	-14502.7	-14523.3	20.5609	0.120793	0.101641	0.118831	0.0798202	0.0837631	0.0779096	0.116276	0.070937	0.0912651	0.178975	0.0911287	0.0845396	0.11374	0.125179	0.0939623	0.144463	0.118652	0.102744	0.126353	0.0788008	0.0827116	0.0918671	0.160586	0.0143872	0.0364794	0.0264848	0.0260192	0.046449	0.0157348	0.00646803	0.0343024	0.0345048	0.0413478	0.0312806	0.0257039	0.050522	0.0187706	0.0428385	0.0176609	0.0337708	0.0731314	0.0386054	0.0213388	0.221221	0.272172	0.0578927	0.0324602	0.406325	0.00992949	0.242698	0.236644	0.147254	0.373404	3.09074
250	-14501.1	-14521.7	20.572	0.157351	0.101641	0.0967045	0.106955	0.108089	0.0762576	0.0948824	0.0773043	0.0841183	0.190037	0.0571764	0.0845396	0.102935	0.088387	0.109296	0.129721	0.107309	0.109726	0.130621	0.0808555	0.0891745	0.081048	0.159063	0.0170308	0.0186233	0.0196495	0.0313069	0.0430542	0.0335898	0.00819022	0.0467539	0.0297366	0.0503369	0.0257548	0.0259949	0.0419502	0.0160817	0.0379613	0.0245521	0.0357595	0.0967334	0.0442529	0.0191243	0.214486	0.298743	0.0561301	0.0313607	0.392065	0.00721597	0.244365	0.23827	0.148266	0.369099	3.089632
260	-14507.3	-14528.4	21.0789	0.128228	0.110541	0.114742	0.0986312	0.108089	0.0678325	0.110763	0.0798853	0.0904973	0.163067	0.0691151	0.064925	0.0885907	0.0861443	0.108335	0.120826	0.116445	0.119477	0.111277	0.0967779	0.0821613	0.0806153	0.162372	0.0235939	0.0294755	0.0392106	0.0342313	0.0445447	0.0108441	0.00838457	0.0470581	0.0424138	0.0438685	0.0394586	0.0263468	0.0428131	0.00994868	0.0615993	0.00829968	0.0402238	0.0751806	0.0280026	0.00411068	0.213518	0.297394	0.0659422	0.0244408	0.390294	0.00841105	0.241634	0.235607	0.157785	0.364974	3.038946
270	-14508.3	-14527.7	19.4074	0.154288	0.096895	0.103042	0.0930871	0.126566	0.0711794	0.121667	0.0659283	0.112283	0.192358	0.0710584	0.0898454	0.0837522	0.0919151	0.108266	0.12252	0.127432	0.117429	0.131064	0.0978979	0.0732806	0.0801197	0.17784	0.0269726	0.0214282	0.0333782	0.0395276	0.0585408	0.0297576	0.0178555	0.0394167	0.021923	0.0343779	0.0212488	0.0315356	0.0554431	0.017919	0.0349927	0.0211446	0.0449415	0.0943041	0.0422765	0.00939773	0.211891	0.295128	0.0654398	0.0315089	0.387321	0.00871179	0.248027	0.24184	0.135502	0.37463	3.206097
280	-14505.8	-14525.9	20.1227	0.139934	0.0962783	0.11264	0.0901403	0.109505	0.06731	0.124626	0.0659283	0.0897586	0.157676	0.0817689	0.0775628	0.101236	0.106307	0.112745	0.12252	0.133779	0.121223	0.115744	0.0810291	0.0890815	0.0808208	0.154416	0.0300586	0.0326717	0.0251444	0.031879	0.0411491	0.0210017	0.0193854	0.0396239	0.0365361	0.0577415	0.0397533	0.0349558	0.0470355	0.015314	0.0395652	0.0199211	0.0415079	0.0755812	0.0390467	0.0146635	0.229674	0.297068	0.0568722	0.0223258	0.382677	0.0113833	0.247565	0.24139	0.137113	0.373932	3.134566
290	-14505.7	-14525.9	20.1554	0.111414	0.0990445	0.101483	0.077684	0.0985708	0.0887012	0.124626	0.0769783	0.107712	0.190314	0.0776933	0.0889342	0.0776572	0.103003	0.103865	0.145291	0.129752	0.0950294	0.10779	0.0821808	0.0831547	0.0935509	0.179138	0.0270312	0.0248315	0.024422	0.0408549	0.0475052	0.0232678	0.00567737	0.0423315	0.0338606	0.0473743	0.0356707	0.025296	0.0534376	0.0227472	0.034954	0.0208354	0.0335601	0.0869799	0.0319895	0.0250953	0.226339	0.292755	0.0560466	0.0365187	0.377122	0.011218	0.234015	0.237049	0.134648	0.394288	3.131289
300	-14504.2	-14524.1	19.8514	0.12764	0.0950665	0.109495	0.117722	0.110758	0.0709566	0.124157	0.0805358	0.0816505	0.188099	0.0855743	0.075491	0.0851056	0.103003	0.141309	0.125632	0.153985	0.103947	0.150077	0.0747092	0.0885247	0.0800098	0.160413	0.0311041	0.023378	0.0152896	0.0299154	0.0440801	0.0153512	0.0134243	0.0396519	0.0314064	0.0431998	0.0283287	0.0166445	0.0490374	0.017176	0.0522667	0.0209147	0.0239298	0.0840609	0.0378635	0.0108081	0.216893	0.309018	0.0561285	0.0290528	0.377673	0.0112344	0.239236	0.242339	0.131995	0.38643	3.16169
310	-14509.3	-14530.8	21.4765	0.111811	0.100076	0.122906	0.115787	0.105583	0.0706982	0.0968612	0.083096	0.077022	0.162609	0.084536	0.07925	0.104492	0.0890833	0.111032	0.130392	0.115143	0.112387	0.117267	0.0678642	0.0874878	0.0836286	0.170382	0.00768421	0.0353095	0.0207182	0.0468616	0.0464737	0.014233	0.0217057	0.0293546	0.0278641	0.0343971	0.0246863	0.0202809	0.026776	0.0093768	0.0417325	0.0252546	0.0382357	0.0878551	0.0307542	0.0102346	0.202607	0.311404	0.0610468	0.0292771	0.380589	0.0150763	0.228378	0.24367	0.1394	0.388552	2.999183
320	-14506.7	-14527.1	20.4342	0.150858	0.0939497	0.100106	0.0942457	0.119428	0.0737189	0.128522	0.0731072	0.106244	0.153822	0.0876992	0.07925	0.102791	0.0986589	0.102856	0.122599	0.138706	0.100206	0.128623	0.0765857	0.105712	0.104181	0.154914	0.0167721	0.0258207	0.0231756	0.0340799	0.0328904	0.0184685	0.0174573	0.0238358	0.0278999	0.0276383	0.0302289	0.0186604	0.0396897	0.0197694	0.0424859	0.019733	0.0439043	0.0914462	0.0405237	0.0121539	0.215569	0.312508	0.0624381	0.0280241	0.36727	0.0141905	0.223779	0.24155	0.13881	0.395862	3.103417
330	-14501.7	-14521.8	20.1417	0.111439	0.105369	0.097502	0.110191	0.116805	0.0854181	0.124078	0.0690136	0.0967215	0.182772	0.0756691	0.0815959	0.102356	0.100977	0.0949265	0.125345	0.130487	0.12231	0.128623	0.0756523	0.0790501	0.0821712	0.168038	0.0158819	0.0231047	0.0311503	0.0329919	0.0386191	0.0307451	0.0227278	0.0310608	0.0333729	0.0393618	0.0304158	0.0187593	0.0430092	0.0173201	0.0507669	0.0160416	0.0389845	0.0922147	0.0469203	0.0126984	0.204769	0.333255	0.0505409	0.0179985	0.377882	0.0155549	0.227287	0.245337	0.140986	0.386389	3.132659
340	-14507.6	-14527.5	19.8954	0.160045	0.0997976	0.112464	0.0983681	0.0933615	0.0787502	0.119652	0.0790129	0.0844924	0.154855	0.0633902	0.0712115	0.112403	0.103071	0.0979198	0.124695	0.138059	0.106885	0.124365	0.0708466	0.0862349	0.105688	0.172983	0.0194788	0.0354159	0.0254078	0.0304539	0.0338711	0.0237031	0.0176108	0.0485665	0.0245145	0.0496375	0.0360291	0.0239693	0.0456361	0.0206724	0.0363142	0.0278292	0.0300015	0.108425	0.0367902	0.0244145	0.201165	0.32739	0.05226	0.0347174	0.371232	0.0132356	0.234791	0.235034	0.141735	0.388439	3.157292
350	-14495.3	-14515.9	20.5635	0.12627	0.105298	0.112447	0.0983681	0.0944646	0.0836546	0.12191	0.0803108	0.0846601	0.181609	0.0828219	0.0727279	0.101991	0.0765211	0.113115	0.125863	0.134443	0.106885	0.124365	0.0702416	0.0856221	0.0810983	0.160877	0.0165505	0.0297113	0.0245674	0.0457554	0.0427847	0.0224573	0.0220037	0.0469148	0.0282177	0.0315391	0.0287429	0.0289793	0.0405982	0.016721	0.0360108	0.0187555	0.0375827	0.0957777	0.0409094	0.010336	0.201741	0.328327	0.0524095	0.0348167	0.372294	0.010412	0.234791	0.235034	0.141735	0.388439	3.090479
360	-14511	-14532.4	21.3066	0.121271	0.10449	0.0949584	0.0882482	0.106214	0.0657644	0.0869844	0.0803108	0.0960876	0.166166	0.0829657	0.0866329	0.0904119	0.11241	0.0940014	0.131489	0.134443	0.0922514	0.115207	0.0761808	0.0844321	0.0779134	0.156309	0.00924795	0.0236886	0.0370998	0.0518286	0.0442054	0.0187072	0.00744773	0.0332881	0.0191257	0.0465152	0.036531	0.0231653	0.0459894	0.0218118	0.0396527	0.0197126	0.034389	0.093779	0.0555121	0.00933769	0.23597	0.310526	0.0495681	0.0329291	0.357666	0.0133415	0.236779	0.228558	0.142934	0.391728	3.016178
370	-14521	-14540.7	19.7018	0.132941	0.0984533	0.120633	0.0970228	0.122923	0.0827963	0.11634	0.0622381	0.0921529	0.187905	0.0888971	0.0833049	0.108488	0.122218	0.129757	0.132881	0.112263	0.104858	0.113887	0.0750874	0.0748639	0.0805181	0.153685	0.0287915	0.0260061	0.0169317	0.0386415	0.0427783	0.0166617	0.0114191	0.0309251	0.03041	0.0520901	0.025701	0.0306146	0.0688528	0.020296	0.0396527	0.0161861	0.0314804	0.0843922	0.0569648	0.0137413	0.235619	0.303046	0.0496083	0.0329558	0.357956	0.0208149	0.235819	0.227632	0.142355	0.394194	3.176652
380	-14514.2	-14535.3	21.1461	0.107435	0.0806453	0.0936679	0.101791	0.10698	0.0849115	0.122311	0.082178	0.0665739	0.173419	0.0709752	0.081739	0.0971233	0.116669	0.128969	0.123932	0.142989	0.102736	0.0981435	0.0791165	0.101214	0.0735872	0.141555	0.0235623	0.0275428	0.0286935	0.0419926	0.0427783	0.0272381	0.0160808	0.066334	0.0180921	0.0339859	0.0324802	0.0266666	0.0460669	0.00956194	0.0345768	0.0263575	0.0188581	0.0669473	0.0566544	0.00909407	0.22619	0.283847	0.0533633	0.0316369	0.386032	0.018932	0.237124	0.228891	0.13761	0.396375	3.032225
390	-14511	-14531.2	20.2337	0.141844	0.0969607	0.1084	0.0767582	0.0926083	0.0851764	0.134578	0.0769135	0.0824142	0.169717	0.0770195	0.0897884	0.0962887	0.105445	0.112712	0.127423	0.14328	0.109455	0.145643	0.0744723	0.101264	0.0885925	0.149851	0.033712	0.0417591	0.0288672	0.0215767	0.0318591	0.0258282	0.0189406	0.0417424	0.0276567	0.0482867	0.0440019	0.0122055	0.0286628	0.0124864	0.0413045	0.0164479	0.0371572	0.0799966	0.0270445	0.0173276	0.22855	0.292326	0.0539202	0.0240116	0.382063	0.0191296	0.235451	0.227276	0.143695	0.393579	3.123467
400	-14510.9	-14532.1	21.2495	0.110623	0.0726903	0.0975136	0.0894233	0.117424	0.0625865	0.108849	0.0805771	0.0948355	0.167095	0.0844389	0.0789129	0.103978	0.106795	0.115928	0.127423	0.122558	0.130811	0.14206	0.0644984	0.0809249	0.0869207	0.14734	0.0117069	0.0263862	0.0314114	0.038113	0.0369719	0.0370269	0.0157529	0.0390453	0.037438	0.0386004	0.0181074	0.0193816	0.0573108	0.00418182	0.0338046	0.0221475	0.0441322	0.0806913	0.0228078	0.012659	0.230055	0.288053	0.0542752	0.0342837	0.384578	0.00875576	0.235451	0.227276	0.143695	0.393579	3.021884
