Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
458	0	-14494.4	-14515.6	21.2716	0.137014	0.0906434	0.0918103	0.0870958	0.105164	0.0817121	0.114914	0.0808297	0.0850301	0.194512	0.0625232	0.0773547	0.0950813	0.109729	0.0923292	0.126452	0.124254	0.101001	0.130066	0.0690275	0.0747834	0.079136	0.146802	0.014937	0.0222263	0.0221563	0.034363	0.0560347	0.0207168	0.0127006	0.0516175	0.0219722	0.0501964	0.0337963	0.0157064	0.0448595	0.0250788	0.0373792	0.0165058	0.0333392	0.085512	0.0414431	0.0218635	0.211176	0.278284	0.0605718	0.027537	0.410919	0.0115113	0.238937	0.223719	0.154866	0.382479	3.019671
459	1	-14504.6	-14526.1	21.4991	0.112884	0.0909861	0.103065	0.100436	0.116117	0.0854243	0.1083	0.0907483	0.103994	0.150427	0.0764848	0.0705835	0.107621	0.0903707	0.1024	0.127349	0.124307	0.083786	0.132047	0.077367	0.0758123	0.0772526	0.176131	0.0121129	0.0576368	0.0193522	0.0309111	0.00792946	0.0361485	0.0369546	0.0107548	0.00985951	0.0787747	0.0254867	0.0443963	0.0379525	0.0301131	0.0408488	0.0204141	0.019999	0.0203066	0.0408326	0.032247	0.225816	0.268432	0.0555135	0.0179659	0.416001	0.0162712	0.245456	0.228771	0.151269	0.374504	2.996923
460	0	-14501	-14522.5	21.537	0.108205	0.101301	0.109043	0.10126	0.0943779	0.0727462	0.114914	0.0740509	0.0938876	0.18159	0.0649567	0.0872992	0.109927	0.089774	0.102755	0.132758	0.110176	0.113995	0.1157	0.0526236	0.0813132	0.102399	0.150618	0.00635686	0.0236053	0.0223511	0.0399162	0.0405322	0.0222487	0.0081713	0.0478047	0.0251308	0.0416411	0.0359803	0.0112447	0.0403994	0.0140501	0.0373957	0.015874	0.0348176	0.0855517	0.0545802	0.0198127	0.242746	0.275577	0.0455883	0.0236222	0.401523	0.0109432	0.237795	0.219974	0.154099	0.388133	2.993135
461	1	-14504.6	-14525	20.4516	0.140374	0.122508	0.103659	0.089594	0.106229	0.0778796	0.122058	0.0751103	0.081151	0.187898	0.0764848	0.0792106	0.104747	0.079348	0.103894	0.119215	0.153967	0.104183	0.0998407	0.0839529	0.102457	0.0800049	0.15176	0.011835	0.0378829	0.0148088	0.0372468	0.0207301	0.0503562	0.0511506	0.018543	0.0205804	0.0891272	0.022803	0.0544714	0.0438197	0.0152248	0.0419918	0.0218278	0.0136297	0.0138907	0.0436529	0.032571	0.226193	0.278385	0.0568143	0.0208043	0.398423	0.0193799	0.233919	0.238605	0.152867	0.374609	3.10167
462	0	-14502.2	-14523.3	21.1599	0.110154	0.100222	0.108628	0.0832572	0.111615	0.0810811	0.128659	0.0687949	0.0873005	0.17697	0.0818511	0.0870116	0.106573	0.105897	0.109785	0.122909	0.12411	0.106958	0.1157	0.0930762	0.0978389	0.0704162	0.140454	0.00964201	0.0264326	0.0251853	0.0433186	0.0387417	0.0176507	0.0220899	0.027252	0.0227147	0.0242014	0.0217688	0.0232911	0.0471363	0.0201711	0.0647796	0.0237195	0.0352496	0.0776738	0.0280059	0.0125631	0.211376	0.292344	0.0542433	0.0312951	0.3989	0.0118416	0.236643	0.22469	0.150115	0.388553	3.030847
463	1	-14511.8	-14532.1	20.2801	0.110374	0.113913	0.0954681	0.0992831	0.0903044	0.085201	0.120948	0.0740048	0.0903364	0.200894	0.0819693	0.0859681	0.122448	0.101003	0.130299	0.12917	0.113328	0.0958008	0.131563	0.064684	0.091715	0.0894745	0.158736	0.0157962	0.0376706	0.0112257	0.0367949	0.00644845	0.0480392	0.032137	0.0218875	0.0218204	0.0676496	0.0237647	0.0439638	0.0258687	0.0213999	0.0421345	0.0294499	0.0388392	0.0415016	0.040436	0.0351077	0.208512	0.295968	0.0520808	0.0215548	0.400412	0.0214724	0.253883	0.240334	0.152078	0.353705	3.118822
464	0	-14500.6	-14521.4	20.8694	0.135286	0.103445	0.122941	0.084747	0.0991883	0.0662363	0.123843	0.0773572	0.0573951	0.164695	0.0623398	0.0729683	0.108925	0.0923062	0.116773	0.138927	0.128348	0.0934789	0.11649	0.0782987	0.0907342	0.104573	0.163713	0.0163517	0.0277019	0.0203382	0.0374018	0.0295607	0.0178952	0.0117258	0.0433021	0.0351805	0.0390147	0.0257612	0.023958	0.0486306	0.0177967	0.0535138	0.0229448	0.0341178	0.0970637	0.0384976	0.0161317	0.236631	0.265126	0.0513506	0.0307609	0.403584	0.0125472	0.239481	0.229754	0.151263	0.379502	3.059897
465	1	-14502.3	-14523.5	21.1936	0.132475	0.0730887	0.120972	0.0827415	0.102196	0.0635083	0.115139	0.0857844	0.0788195	0.195336	0.077477	0.0627891	0.0941258	0.0888433	0.114612	0.119785	0.145173	0.116176	0.115175	0.073033	0.0915557	0.079029	0.15885	0.0149089	0.0284781	0.0293801	0.0337668	0.0115585	0.0437019	0.0405572	0.0124684	0.0139236	0.0960073	0.0314382	0.0308686	0.038929	0.0222033	0.0547915	0.021031	0.024608	0.0110888	0.0530935	0.0279861	0.22052	0.280856	0.050092	0.0293031	0.413216	0.0060128	0.241337	0.226665	0.153864	0.378134	3.027472
466	0	-14497.7	-14519.3	21.5713	0.11397	0.0913619	0.0963305	0.078874	0.0950427	0.0702492	0.132708	0.0660583	0.0886261	0.169812	0.0866234	0.0813609	0.0978826	0.0949411	0.0947436	0.12229	0.127852	0.105299	0.139221	0.0636221	0.0837755	0.0824735	0.159983	0.0116926	0.0269192	0.0211491	0.0226328	0.042001	0.0248938	0.0164774	0.0422746	0.0298115	0.0468588	0.0407948	0.0201474	0.0486306	0.0177967	0.0362427	0.0287893	0.0262835	0.0839976	0.030672	0.0285364	0.222217	0.276952	0.0559474	0.0282454	0.39947	0.0171684	0.239861	0.23182	0.143706	0.384613	2.989704
467	1	-14490.8	-14512.1	21.396	0.129012	0.0983732	0.102166	0.105498	0.104933	0.072925	0.130573	0.0596677	0.0902213	0.174749	0.0669399	0.0744701	0.0922733	0.108567	0.0989492	0.139905	0.113961	0.112516	0.118145	0.0801591	0.0772531	0.0830616	0.162174	0.0163427	0.0298496	0.0242706	0.0280061	0.0100208	0.0420133	0.0420306	0.0165871	0.0153399	0.0871587	0.0308582	0.0410019	0.0438752	0.0187225	0.0357659	0.0238392	0.0271486	0.0144304	0.0446711	0.0188058	0.220672	0.283631	0.0554856	0.0221461	0.408096	0.00996916	0.246848	0.232253	0.150493	0.370405	3.007231
468	0	-14502	-14524.3	22.3492	0.104211	0.111061	0.108013	0.0861454	0.101711	0.0540962	0.108421	0.0750248	0.0959648	0.169334	0.071037	0.0707098	0.0987028	0.0920355	0.114482	0.131544	0.117387	0.0990238	0.101537	0.0497692	0.0661295	0.085901	0.157997	0.0186045	0.0212741	0.0161899	0.0438795	0.044034	0.0223581	0.0163912	0.042529	0.0279956	0.0327735	0.0323012	0.0299424	0.043984	0.0177967	0.038837	0.0229535	0.0476726	0.0748012	0.0362559	0.0110967	0.22386	0.273498	0.0630093	0.0260342	0.401871	0.0117275	0.235882	0.234774	0.157596	0.371749	2.911909
469	1	-14508.4	-14529	20.6023	0.134004	0.106575	0.096899	0.125223	0.0994788	0.0695457	0.131041	0.0669171	0.088189	0.182923	0.0703064	0.085817	0.101245	0.106649	0.0914642	0.105535	0.113881	0.0996957	0.0997396	0.0705542	0.0772815	0.0960952	0.175132	0.031174	0.0613254	0.0258625	0.0409459	0.0103843	0.0457697	0.0504401	0.0198719	0.0153399	0.0797577	0.0308582	0.0410019	0.0412634	0.0228729	0.0441035	0.0186303	0.0121964	0.0247641	0.0449084	0.0309463	0.226807	0.287989	0.0631801	0.0216944	0.3878	0.0125293	0.235549	0.237107	0.153411	0.373934	3.086607
470	0	-14504.1	-14525.8	21.658	0.126791	0.0882375	0.105337	0.102281	0.109412	0.0791686	0.115264	0.0751699	0.0804926	0.164952	0.0647253	0.0690105	0.0934248	0.100517	0.0975416	0.107321	0.152919	0.102805	0.123608	0.0786194	0.0615912	0.0867844	0.187979	0.0123391	0.0162046	0.0164136	0.031552	0.0316062	0.0325513	0.0135602	0.04603	0.0154022	0.0270862	0.0249648	0.0314962	0.0410918	0.0124557	0.0627856	0.011207	0.0375264	0.0764616	0.0478986	0.0184494	0.229194	0.281816	0.0554035	0.0331231	0.389073	0.0113906	0.23016	0.229037	0.152065	0.388739	2.981034
471	1	-14502.3	-14523.2	20.8637	0.129123	0.080657	0.119306	0.0879294	0.0961051	0.0683662	0.121463	0.0665856	0.0893984	0.164393	0.0870841	0.071201	0.0912305	0.108624	0.100413	0.12647	0.128445	0.115473	0.120429	0.0904349	0.0912513	0.0911093	0.17123	0.030621	0.038447	0.033065	0.0309415	0.0142733	0.0374072	0.0395216	0.016573	0.0140336	0.0833882	0.0233127	0.034605	0.053158	0.025735	0.0254901	0.028056	0.0243971	0.0197664	0.0437723	0.0271806	0.209572	0.294922	0.060321	0.0284789	0.396543	0.0101633	0.259204	0.235726	0.146882	0.358188	3.060465
472	0	-14505.7	-14526.4	20.6684	0.103996	0.0937537	0.126123	0.113097	0.0977487	0.0807185	0.125714	0.0655124	0.0827317	0.167508	0.0721313	0.0756204	0.122002	0.110883	0.117845	0.11568	0.123186	0.10077	0.109528	0.0872079	0.0803463	0.0913292	0.168758	0.00743062	0.0175048	0.0251029	0.0250948	0.0461948	0.0221225	0.025464	0.039491	0.0219121	0.0442508	0.0445809	0.0148035	0.0636339	0.020936	0.059265	0.0137644	0.0364461	0.0834105	0.0267336	0.00966137	0.208502	0.292218	0.0557262	0.028451	0.403719	0.0113852	0.230929	0.241631	0.152712	0.374728	3.079993
473	1	-14501.1	-14521.1	20.0337	0.136049	0.0903462	0.0966106	0.0936044	0.116168	0.0929801	0.12402	0.0679495	0.0799215	0.191599	0.0841998	0.0726506	0.11971	0.100179	0.106014	0.138286	0.126751	0.117557	0.109365	0.0852983	0.091688	0.0762545	0.181153	0.0175175	0.038447	0.0214113	0.0483579	0.010526	0.0491971	0.0552082	0.0133387	0.0139918	0.086097	0.0301113	0.0302605	0.0369918	0.0277952	0.0310918	0.0230728	0.0258806	0.0110466	0.0484607	0.0263095	0.221551	0.278887	0.0467945	0.0248835	0.419207	0.00867672	0.257524	0.228114	0.148018	0.366345	3.143468
474	0	-14498.7	-14519	20.3286	0.110554	0.0960236	0.0993374	0.105908	0.0965333	0.0735003	0.126007	0.0868465	0.102082	0.176274	0.0721313	0.0743316	0.100249	0.101946	0.113139	0.131373	0.130318	0.114835	0.120151	0.0764292	0.0697388	0.0792363	0.166164	0.00493369	0.0237594	0.0272179	0.0318199	0.044126	0.0272426	0.00897196	0.0399177	0.0416357	0.0465819	0.0420186	0.0330519	0.0443929	0.0160328	0.0461081	0.0130057	0.028741	0.102454	0.0513051	0.0175531	0.224525	0.285745	0.0544919	0.0300082	0.394776	0.0104541	0.240889	0.231786	0.14236	0.384965	3.113976
475	1	-14501.7	-14523	21.2448	0.153872	0.0861634	0.09935	0.0875628	0.0858704	0.073659	0.150309	0.0704081	0.0880105	0.188982	0.0726178	0.0783713	0.0977549	0.100179	0.0999167	0.13554	0.126087	0.0978691	0.0914199	0.0738228	0.0916884	0.0724379	0.159498	0.0231366	0.0511311	0.0260435	0.0361265	0.0108393	0.0366129	0.0456996	0.0214601	0.0220963	0.0975683	0.0180376	0.0381672	0.0272598	0.0137971	0.0401132	0.0246068	0.0218566	0.0171902	0.0386995	0.0305207	0.214978	0.307773	0.0562274	0.0322194	0.37877	0.0100318	0.228213	0.234611	0.140144	0.397032	3.022353
476	0	-14498.9	-14519.5	20.5655	0.123562	0.11374	0.111981	0.103675	0.0989656	0.0556276	0.125192	0.076959	0.092848	0.192098	0.0768741	0.0781246	0.0906187	0.11152	0.101251	0.123179	0.128245	0.133769	0.120151	0.0625381	0.0776933	0.0766267	0.167054	0.00603052	0.0268047	0.0243862	0.0428432	0.0490426	0.0240257	0.00962189	0.0363172	0.0172136	0.0409424	0.0348466	0.0195976	0.0412861	0.0182579	0.0434392	0.0162688	0.0355935	0.0934401	0.0350309	0.0330034	0.223085	0.295262	0.0614193	0.0280094	0.383396	0.0088282	0.240526	0.235066	0.154806	0.369603	3.090286
477	1	-14504.7	-14526.2	21.5542	0.139033	0.104168	0.107205	0.0824399	0.100748	0.0913358	0.110884	0.0551958	0.10801	0.166621	0.0726178	0.0712556	0.0938487	0.0940622	0.114678	0.111963	0.128866	0.0995008	0.130384	0.0796549	0.0796527	0.0714204	0.138224	0.0218904	0.0415094	0.0275292	0.0290185	0.0108393	0.0545428	0.0452304	0.012298	0.0181484	0.0882652	0.0152154	0.0318674	0.0350599	0.0237652	0.0313363	0.0234954	0.0409692	0.0202681	0.0377146	0.0306798	0.219989	0.297489	0.0565443	0.028316	0.384582	0.0130785	0.247398	0.226448	0.146454	0.3797	2.991409
478	0	-14504.5	-14524.7	20.2355	0.145852	0.111643	0.0937605	0.0963282	0.0986086	0.0768758	0.129169	0.0715105	0.0923963	0.187553	0.0852129	0.0843239	0.0994215	0.0872428	0.100477	0.115176	0.141135	0.0950511	0.127082	0.0759609	0.0982648	0.0811607	0.203345	0.0128094	0.0245127	0.0341066	0.044004	0.0474154	0.0174282	0.012079	0.0331362	0.0172688	0.0326089	0.0238695	0.010623	0.0635491	0.0165222	0.0415129	0.022452	0.0398119	0.0770816	0.0398224	0.0151212	0.222298	0.281308	0.056504	0.0282092	0.404044	0.00763734	0.243782	0.244122	0.150226	0.361871	3.123286
479	1	-14516.3	-14537	20.6989	0.0910736	0.0892511	0.0888308	0.0860253	0.101111	0.073216	0.111262	0.0624596	0.0840562	0.207537	0.0642433	0.073067	0.102271	0.094551	0.129958	0.15232	0.139907	0.092868	0.116832	0.0676549	0.0897559	0.0928706	0.182408	0.0088649	0.0620677	0.0214144	0.0307359	0.00817786	0.0405588	0.0407202	0.0216576	0.0116042	0.0979361	0.0337538	0.0581884	0.0278862	0.0283531	0.0278781	0.0160098	0.0378916	0.0251423	0.0555037	0.0290725	0.227262	0.279411	0.0476331	0.0262729	0.409519	0.00990197	0.223043	0.23063	0.1595	0.386827	3.076947
480	0	-14499.4	-14521.1	21.6759	0.109633	0.102976	0.0942401	0.101698	0.0800788	0.0646561	0.109259	0.0732697	0.101515	0.165577	0.0841862	0.0720225	0.103578	0.100063	0.125398	0.137694	0.124943	0.110201	0.112776	0.0721103	0.0968212	0.0723066	0.177567	0.017924	0.0191462	0.0273822	0.0255688	0.0418633	0.0230988	0.0140839	0.0339284	0.0210405	0.0403377	0.0243575	0.0279297	0.0412208	0.0167416	0.0383449	0.0160426	0.0303811	0.0736683	0.0477506	0.00585903	0.221912	0.28082	0.0519835	0.0332168	0.403344	0.00872331	0.235732	0.235186	0.157939	0.371143	2.97924
481	1	-14506	-14527.6	21.5551	0.110661	0.110067	0.0932642	0.0981206	0.0980779	0.0824275	0.0984502	0.0624596	0.0710882	0.193571	0.0825886	0.0874181	0.0870513	0.113733	0.106257	0.127479	0.10839	0.119335	0.116259	0.0655937	0.0897559	0.0908538	0.156297	0.00877434	0.0479944	0.0162944	0.0291572	0.00492257	0.0353069	0.0388048	0.0204357	0.0175575	0.0805349	0.0240119	0.0360376	0.0308194	0.0246687	0.0350777	0.0412285	0.0455034	0.0125707	0.0345359	0.0378875	0.227029	0.268358	0.0495043	0.0240299	0.421036	0.0100424	0.246472	0.21034	0.165837	0.37735	2.991324
482	0	-14504	-14525.3	21.2544	0.133696	0.0796069	0.0901838	0.107915	0.0957798	0.0746665	0.118694	0.0722799	0.082502	0.18117	0.0598616	0.0899513	0.0748674	0.106774	0.110378	0.135949	0.132421	0.114361	0.120492	0.0799975	0.084	0.0815442	0.148014	0.00652257	0.0275762	0.0269617	0.0268916	0.0384913	0.0200063	0.0285001	0.0372859	0.0195009	0.0516358	0.0431674	0.0273359	0.0433508	0.0125816	0.0327021	0.0193893	0.0426677	0.0724784	0.0443251	0.0249134	0.215167	0.272313	0.0637445	0.0317738	0.407396	0.00960532	0.233943	0.233701	0.157974	0.374382	3.02139
483	1	-14502.7	-14524.3	21.5355	0.134479	0.103687	0.096149	0.0959498	0.0964458	0.0752821	0.114024	0.0648992	0.0870904	0.173961	0.0833576	0.0698575	0.0881091	0.105035	0.0854114	0.137826	0.117844	0.0938919	0.124013	0.0734107	0.0844013	0.0835397	0.1376	0.0143917	0.0303061	0.0195005	0.0326635	0.0159238	0.0467086	0.0526256	0.0191517	0.0202989	0.0698856	0.0268916	0.0352431	0.0583224	0.027803	0.0537257	0.0259513	0.023842	0.0225003	0.0345359	0.0367485	0.220757	0.276046	0.0549061	0.0235934	0.408259	0.0164385	0.257392	0.215179	0.159058	0.36837	2.993283
484	0	-14494.8	-14517.1	22.3029	0.140018	0.0912334	0.0926021	0.0848241	0.0917892	0.0685726	0.115618	0.0722799	0.0865435	0.173941	0.062655	0.0700615	0.0986607	0.0943277	0.104999	0.12316	0.131416	0.108577	0.120029	0.0590041	0.0804104	0.0827475	0.157204	0.0126372	0.0236123	0.0249012	0.0311426	0.051283	0.0223768	0.0143988	0.0356005	0.0151008	0.04339	0.0249985	0.0172818	0.0455084	0.0109725	0.0383093	0.0105015	0.0265744	0.0870406	0.0602977	0.00994562	0.218079	0.267352	0.0616917	0.0294907	0.409385	0.0140015	0.232098	0.224392	0.158828	0.384683	2.916546
485	1	-14503.5	-14525.4	21.9266	0.125228	0.0926519	0.0999122	0.0975675	0.0966129	0.0713472	0.105992	0.0731734	0.0865111	0.159321	0.0720108	0.0823671	0.0733133	0.0845202	0.108948	0.126762	0.114886	0.127896	0.124013	0.0822854	0.0740565	0.0790015	0.153672	0.0124428	0.0427311	0.0363012	0.0389841	0.0107531	0.0254821	0.0540959	0.0292462	0.0180672	0.0869873	0.0287275	0.0349468	0.0367991	0.021904	0.0190281	0.0222642	0.0303641	0.0170336	0.0447559	0.0312098	0.228022	0.282022	0.0525899	0.0277136	0.40245	0.00720362	0.245064	0.227113	0.154856	0.372967	2.954174
486	0	-14500.6	-14521.6	21.041	0.122419	0.103593	0.104633	0.0989936	0.0872663	0.0803597	0.119952	0.0779351	0.0968821	0.204965	0.0896235	0.0825288	0.0918646	0.12505	0.0977033	0.121302	0.13823	0.0901466	0.100029	0.0884897	0.0749096	0.0827475	0.147889	0.011577	0.0298902	0.0233171	0.0310847	0.0408525	0.0304025	0.0198034	0.0461697	0.0143932	0.04339	0.0247757	0.0179106	0.0389906	0.0177336	0.0334846	0.0188059	0.0292988	0.0699473	0.0509614	0.022436	0.212468	0.258491	0.0624083	0.0263912	0.428012	0.0122296	0.25132	0.2249	0.15968	0.3641	3.042737
487	1	-14503.7	-14524.7	20.973	0.126695	0.103185	0.102214	0.0847552	0.117178	0.0741341	0.125592	0.0771504	0.0686782	0.161196	0.0795227	0.073193	0.0849866	0.0833469	0.113731	0.128254	0.143127	0.0943785	0.141558	0.0605696	0.0945906	0.0807603	0.188141	0.0126554	0.0506617	0.030471	0.0304887	0.0203045	0.0362949	0.0416979	0.0277851	0.00869747	0.0765056	0.0269354	0.0436477	0.0475931	0.0224048	0.0427583	0.0199907	0.025819	0.0118141	0.0346409	0.0314268	0.230618	0.285233	0.0552977	0.0243634	0.394225	0.0102625	0.225822	0.237086	0.153949	0.383143	3.049529
488	0	-14503.6	-14524.1	20.5384	0.107767	0.12046	0.103864	0.104571	0.105439	0.0995517	0.115804	0.0767419	0.0886468	0.204965	0.0725366	0.0698929	0.0946346	0.0951474	0.12784	0.123707	0.118911	0.105813	0.108174	0.0903133	0.0970163	0.0820103	0.16042	0.00904499	0.0141223	0.0334078	0.0441388	0.0474468	0.0201798	0.0152477	0.0335184	0.0181206	0.0335813	0.0201188	0.0257393	0.0448529	0.0137767	0.0487775	0.0227641	0.0335478	0.0783691	0.0391612	0.0228476	0.212235	0.270669	0.0653486	0.0276507	0.40956	0.0145365	0.229374	0.241062	0.160798	0.368765	3.092991
489	1	-14507	-14527.9	20.8578	0.122108	0.0898325	0.10652	0.0881729	0.102665	0.086775	0.103958	0.0676466	0.0965699	0.174708	0.0718782	0.0804121	0.0875884	0.12365	0.10777	0.115208	0.112268	0.103591	0.131378	0.0759811	0.0792244	0.0927876	0.14535	0.00795168	0.0553596	0.0259753	0.0397119	0.0120436	0.0626024	0.0594045	0.0178607	0.015929	0.103437	0.0260983	0.0277384	0.0289762	0.0302417	0.0345621	0.0278719	0.0198884	0.0182245	0.0589564	0.022179	0.224523	0.286903	0.0553433	0.0207002	0.39977	0.0127607	0.247784	0.230894	0.148134	0.373188	3.061056
490	0	-14502.2	-14523.3	21.1179	0.119183	0.111871	0.0871112	0.0956792	0.0969847	0.0698556	0.13904	0.0679519	0.0988788	0.158454	0.0599093	0.0853626	0.103446	0.0933494	0.117331	0.128342	0.133434	0.106114	0.119102	0.0718673	0.0868318	0.0735471	0.175327	0.0116224	0.0184775	0.0150575	0.0361956	0.0414457	0.0401598	0.0203674	0.0382599	0.0299244	0.0423153	0.0360656	0.0194513	0.0466961	0.0253434	0.0384179	0.0195172	0.029558	0.0635169	0.0453088	0.0183692	0.209552	0.262742	0.0611039	0.0341776	0.42484	0.0075846	0.243667	0.236893	0.151138	0.368302	3.035042
491	1	-14503.6	-14523.9	20.3458	0.0936503	0.0998402	0.0968536	0.108073	0.126015	0.0736573	0.144408	0.0843517	0.102861	0.200773	0.0744805	0.0827174	0.100878	0.0968565	0.113616	0.132047	0.136962	0.0984248	0.117971	0.0824047	0.089465	0.0747943	0.142367	0.0125587	0.038475	0.0194789	0.0323823	0.00966177	0.0479642	0.0301469	0.0217004	0.0125118	0.108852	0.0332575	0.0373572	0.0333064	0.0248706	0.0383823	0.0171142	0.0266273	0.0270728	0.0319351	0.0351252	0.215271	0.291714	0.0647033	0.0246508	0.391084	0.0125774	0.237055	0.234766	0.148072	0.380107	3.112248
492	0	-14510.2	-14530.6	20.3589	0.131762	0.0997351	0.102282	0.0889467	0.103818	0.0641908	0.122749	0.0634145	0.110128	0.176108	0.082062	0.0755234	0.0951696	0.0774278	0.115302	0.140156	0.140226	0.113954	0.129726	0.0650559	0.0658711	0.0768251	0.196087	0.0101833	0.0456959	0.0178825	0.0307373	0.0651126	0.0240605	0.0211852	0.0430487	0.0318289	0.0398663	0.034358	0.0204001	0.0441312	0.00961671	0.0372476	0.0173697	0.0356281	0.0736185	0.0440371	0.028416	0.22067	0.274293	0.0607257	0.0235782	0.410471	0.0102612	0.228753	0.238938	0.156363	0.375946	3.110945
493	1	-14502.3	-14524	21.7191	0.127599	0.0858742	0.0933697	0.0828986	0.110268	0.0707081	0.104889	0.0558173	0.111017	0.166819	0.0726799	0.085663	0.091636	0.0908693	0.107302	0.116271	0.122702	0.105222	0.124127	0.100006	0.0782491	0.0761113	0.150609	0.0310873	0.0355251	0.0229321	0.0400236	0.0198786	0.0507327	0.0497423	0.0169397	0.0195198	0.0881087	0.0221704	0.0346308	0.0358386	0.0209967	0.022443	0.023858	0.0156821	0.0271476	0.0388783	0.0280859	0.210644	0.28442	0.0547571	0.0397943	0.402157	0.00822773	0.245469	0.23202	0.146623	0.375888	2.974927
494	0	-14516.3	-14536	19.697	0.132808	0.0891254	0.119361	0.088586	0.0904428	0.0848291	0.121936	0.0752613	0.0918959	0.170095	0.0664991	0.0892556	0.125289	0.128841	0.123674	0.13441	0.124193	0.107715	0.125388	0.0802036	0.0853224	0.0955167	0.147817	0.0116653	0.0448747	0.029734	0.0282595	0.049465	0.027831	0.0211852	0.0243506	0.0229716	0.0493343	0.0250615	0.0272536	0.0362392	0.0272116	0.0533729	0.0200206	0.0214105	0.0875756	0.0472104	0.0236457	0.201287	0.268877	0.0610902	0.0233606	0.432972	0.0124127	0.251775	0.239221	0.153991	0.355013	3.177136
495	1	-14494.6	-14515.7	21.1295	0.114268	0.0901296	0.116011	0.108616	0.102033	0.080412	0.128819	0.0766826	0.0715173	0.16555	0.0934237	0.0705818	0.108971	0.0899974	0.106738	0.124684	0.145607	0.100851	0.126757	0.0814979	0.0867041	0.089057	0.163692	0.0107354	0.0446862	0.0141885	0.0275611	0.0078062	0.0441998	0.0420028	0.0163937	0.014339	0.0895404	0.02188	0.0325037	0.0356824	0.0189971	0.0333651	0.0230619	0.0300769	0.0203987	0.0286782	0.0351839	0.231577	0.273716	0.0543434	0.0285872	0.404121	0.00765578	0.248441	0.215835	0.162437	0.373286	3.033881
496	0	-14517.5	-14537.3	19.8808	0.116709	0.0948515	0.087533	0.0887251	0.107133	0.0839346	0.124818	0.0752613	0.0844643	0.188896	0.0914157	0.0844785	0.092728	0.0968979	0.110596	0.119834	0.163798	0.0892479	0.145081	0.0700666	0.0949426	0.0725848	0.158709	0.0129902	0.032857	0.0393605	0.0211701	0.0384231	0.0110124	0.0271174	0.0515747	0.0274431	0.0398728	0.0251516	0.0102194	0.062524	0.023635	0.0306715	0.0154015	0.0470136	0.112048	0.0680928	0.0194707	0.197613	0.264354	0.0684472	0.0302743	0.423853	0.015459	0.252616	0.236388	0.155295	0.355701	3.158757
497	1	-14505.8	-14527	21.1436	0.12224	0.098552	0.104314	0.0983695	0.0895964	0.0739643	0.112838	0.0673982	0.100929	0.175086	0.0813915	0.0717551	0.081775	0.107746	0.106219	0.128492	0.129135	0.104213	0.121115	0.0862007	0.0808873	0.0651812	0.154279	0.0150233	0.051196	0.0360979	0.0275611	0.0206793	0.0377845	0.0370943	0.0144912	0.0339437	0.0958192	0.02188	0.0583105	0.0245565	0.0285406	0.0438026	0.0113055	0.0358864	0.0159776	0.0296789	0.0311674	0.234009	0.271709	0.0503828	0.032376	0.398145	0.0133776	0.234931	0.232439	0.157546	0.375084	3.032474
498	0	-14506.1	-14526.4	20.2863	0.136323	0.0948515	0.113326	0.103648	0.109643	0.0713609	0.11522	0.0595662	0.0948314	0.182822	0.0870601	0.0664421	0.105453	0.112803	0.107696	0.135372	0.118104	0.103311	0.124644	0.0938368	0.083248	0.0710722	0.168931	0.0273001	0.0175101	0.0226901	0.0484668	0.0466571	0.0209655	0.00710762	0.0348785	0.0302716	0.0408358	0.0248307	0.0138516	0.0523074	0.00778152	0.0380449	0.0133383	0.0425567	0.092846	0.0537965	0.0226045	0.225098	0.26235	0.0616338	0.0275833	0.408503	0.0148327	0.230352	0.245045	0.155366	0.369238	3.118206
499	1	-14495.7	-14516.7	21.0247	0.141923	0.0922328	0.101826	0.0911225	0.106025	0.0644788	0.107846	0.0753235	0.0758605	0.163303	0.0826579	0.0844313	0.0964485	0.0996928	0.104471	0.138862	0.136428	0.107621	0.124668	0.0784718	0.0901558	0.094044	0.16002	0.0149388	0.0353232	0.0220159	0.0217783	0.0123773	0.0427869	0.0649328	0.0122727	0.0296038	0.0826327	0.024648	0.0352295	0.0339146	0.0184621	0.0307806	0.0283618	0.017133	0.0128701	0.0493895	0.0370004	0.21879	0.285152	0.0558955	0.0314394	0.397197	0.0115259	0.24609	0.223197	0.155606	0.375107	3.044364
