Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
204	0	-14771.1	-14781.1	10.0296	0.129105	0.0915949	0.091858	0.0886876	0.107599	0.0924815	0.127376	0.0760072	0.117854	0.188682	0.0897392	0.104176	0.09494	0.12919	0.104055	0.132789	0.104212	0.138151	0.134289	0.0736778	0.0978934	0.0908405	0.17298	0.0315024	0.0263716	0.0350616	0.0574164	0.0197316	0.0249307	0.0590119	0.0787745	0.0234742	0.0286768	0.0284936	0.0243748	0.046057	0.0462673	0.0445877	0.031209	0.0584805	0.0594801	0.01635	0.0233428	3.945576	0.268424	0.27726	0.108386	0.34593	3.341773
205	1	-14790.3	-14799.5	9.21184	0.12374	0.0957076	0.0944913	0.122342	0.120361	0.102498	0.13291	0.0822922	0.108621	0.200359	0.0853439	0.0828059	0.0843645	0.103812	0.130675	0.144882	0.162776	0.123056	0.122814	0.0931123	0.111736	0.0972814	0.193987	0.0278754	0.0405537	0.0238243	0.0425303	0.0207096	0.0433256	0.049595	0.0680446	0.0557189	0.0336062	0.0267531	0.0241455	0.0294284	0.0117256	0.0201717	0.0231363	0.0629666	0.0416987	0.0216052	0.0365615	3.938951	0.269635	0.262582	0.106457	0.361325	3.423945
206	0	-14770.3	-14780.2	9.85886	0.157665	0.0965291	0.104748	0.088207	0.106884	0.0812724	0.141051	0.0720425	0.0953987	0.203212	0.0624464	0.0875702	0.138432	0.109738	0.101393	0.151951	0.140787	0.121863	0.127951	0.0819792	0.0724126	0.082671	0.185759	0.0160592	0.0370035	0.0358197	0.0438731	0.0376898	0.0249595	0.0420863	0.0819895	0.0114989	0.0410992	0.024449	0.0403091	0.0524486	0.0384942	0.039415	0.0351074	0.0530677	0.0419561	0.0272975	0.0215626	3.957159	0.289376	0.286702	0.0891361	0.334786	3.358148
207	1	-14771.6	-14781.6	9.95736	0.168175	0.100935	0.112389	0.0669701	0.0974839	0.0794839	0.13291	0.0822728	0.0837141	0.174639	0.0863145	0.0873317	0.113986	0.100137	0.130675	0.127528	0.126751	0.10616	0.122294	0.0733439	0.12979	0.0894515	0.193987	0.0684876	0.0402983	0.0182289	0.0390949	0.0425527	0.0239268	0.0423648	0.0830906	0.0587425	0.0188949	0.0303971	0.0313563	0.00751508	0.0214452	0.0346405	0.0202228	0.0658956	0.0507015	0.0172807	0.0322034	4.198434	0.276259	0.292575	0.0942286	0.336937	3.334063
208	0	-14771.4	-14781.3	9.90972	0.141839	0.11778	0.108624	0.0779121	0.0974114	0.10552	0.134364	0.0708046	0.0998416	0.184611	0.0740714	0.0835262	0.103229	0.12129	0.114349	0.141955	0.14418	0.115353	0.121179	0.0686323	0.109395	0.0739957	0.171519	0.0314746	0.012333	0.0434095	0.0437019	0.0237183	0.0311884	0.0546691	0.0870585	0.0229024	0.0171403	0.027948	0.037616	0.0631698	0.0392039	0.0562105	0.0329684	0.0424674	0.045398	0.0170491	0.0212023	4.313453	0.27721	0.289906	0.101283	0.331601	3.33221
209	1	-14780.9	-14789.8	8.9385	0.159188	0.0917575	0.109879	0.110576	0.115783	0.0710774	0.126683	0.077477	0.100302	0.20826	0.0772668	0.0696852	0.106425	0.127325	0.122118	0.148141	0.126807	0.109814	0.129048	0.0645314	0.0952015	0.0720802	0.17487	0.0744638	0.0402983	0.0110421	0.0528992	0.0361317	0.0395477	0.0366105	0.121938	0.0520291	0.0312268	0.0335097	0.0339992	0.0130444	0.0317468	0.0496662	0.0123399	0.0723164	0.0618334	0.0121763	0.0226375	4.236425	0.263249	0.311152	0.100212	0.325388	3.433752
210	0	-14770.4	-14780.2	9.82317	0.149711	0.105563	0.098691	0.0966721	0.100379	0.077934	0.127731	0.0714529	0.1019	0.197007	0.0746254	0.109751	0.107897	0.0964343	0.0999491	0.122755	0.148099	0.117589	0.114953	0.0920034	0.0799865	0.0867292	0.213202	0.0153885	0.037154	0.0368793	0.0338969	0.0285054	0.0274232	0.0580905	0.09938	0.0171651	0.0215706	0.0401284	0.0304441	0.0415116	0.0391372	0.0390969	0.0395972	0.0734091	0.0451822	0.0259294	0.0246932	3.892791	0.275288	0.287896	0.107514	0.329302	3.3656
211	1	-14779.8	-14790.1	10.3561	0.169303	0.0848702	0.109879	0.0723723	0.137326	0.0766475	0.139614	0.077477	0.0808225	0.159212	0.0735807	0.0851938	0.110361	0.12962	0.126264	0.13244	0.115158	0.132338	0.117708	0.0751705	0.0856174	0.0780562	0.175201	0.0432516	0.057018	0.0252432	0.0531396	0.0301846	0.025411	0.0217228	0.0565382	0.0731302	0.0337244	0.0268687	0.0353466	0.0159539	0.0200183	0.0413404	0.0209509	0.0724323	0.0475757	0.0284421	0.0355689	3.962728	0.264725	0.300502	0.0967815	0.337992	3.308093
212	0	-14775.9	-14786	10.0225	0.120876	0.0887936	0.111806	0.110416	0.0844388	0.0942726	0.12635	0.0732502	0.0873673	0.17518	0.0863799	0.077237	0.107864	0.113945	0.107897	0.13181	0.122834	0.123414	0.133572	0.0906994	0.0789974	0.0788534	0.233364	0.0252284	0.04805	0.0476788	0.0383917	0.0371389	0.0320496	0.0500515	0.0865901	0.0121936	0.0117229	0.0281187	0.0267443	0.0600265	0.044304	0.0592479	0.0156816	0.0461047	0.0484155	0.0300751	0.025484	4.106463	0.265586	0.288787	0.0980742	0.347553	3.332916
213	1	-14783.9	-14792.9	9.03473	0.168719	0.100906	0.125791	0.0926357	0.126998	0.0791542	0.115938	0.0705225	0.0836188	0.159265	0.0595262	0.0913618	0.100508	0.0885116	0.129843	0.121672	0.145131	0.139902	0.138801	0.0830266	0.0743161	0.0768472	0.214852	0.055921	0.0321489	0.0368963	0.0411855	0.0306617	0.0298148	0.0311929	0.0692217	0.0576067	0.0320637	0.040507	0.025068	0.0180691	0.0272894	0.0495338	0.0126012	0.0775401	0.0703108	0.0356235	0.0539859	4.394881	0.272824	0.301269	0.096665	0.329242	3.415087
214	0	-14772.5	-14781.2	8.72271	0.182795	0.0861839	0.0914488	0.106541	0.108548	0.0756948	0.139628	0.0895669	0.0873673	0.182559	0.0921118	0.0957374	0.140241	0.118265	0.107897	0.148014	0.13404	0.124833	0.129851	0.0786044	0.102173	0.082134	0.185943	0.0267395	0.0486357	0.0429005	0.0393956	0.0176136	0.0295739	0.0614719	0.0824312	0.0110406	0.0326657	0.0221311	0.0388393	0.0488082	0.0348	0.0632045	0.0389186	0.0431291	0.0531523	0.0120437	0.0216589	4.167383	0.286843	0.284662	0.0966733	0.331822	3.459332
215	1	-14767.3	-14776.9	9.58459	0.164643	0.110561	0.0954837	0.0975767	0.116355	0.0954274	0.139585	0.0886563	0.0783534	0.176885	0.0805493	0.0810012	0.0955786	0.110238	0.103382	0.13284	0.140326	0.138544	0.13278	0.0967316	0.109614	0.0771512	0.174853	0.0562115	0.0407295	0.0302878	0.0486163	0.0383459	0.0174149	0.033975	0.098187	0.0776352	0.0266353	0.0267819	0.0345132	0.0266655	0.0163882	0.0219853	0.0238657	0.0449901	0.0462159	0.0176229	0.0238391	3.916515	0.266617	0.306812	0.0988297	0.327741	3.388022
216	0	-14766.6	-14776.6	10.0209	0.131825	0.103929	0.111235	0.0994053	0.11609	0.0880592	0.125199	0.0853415	0.102772	0.18208	0.0888677	0.0701458	0.0999705	0.0794435	0.124471	0.117767	0.156185	0.113436	0.143412	0.0800501	0.0984024	0.0737571	0.168423	0.0198007	0.0381822	0.0305361	0.0529313	0.0237887	0.0287977	0.0621607	0.0963191	0.0228348	0.0138902	0.026125	0.0338945	0.0617495	0.0414413	0.0448957	0.0278719	0.0457665	0.0460663	0.0208956	0.0393135	4.031052	0.266749	0.28183	0.0947176	0.356704	3.337529
217	1	-14761.3	-14770.8	9.58337	0.130898	0.0865845	0.120588	0.101783	0.107777	0.0930533	0.131195	0.0814619	0.0916971	0.192209	0.0909755	0.0880535	0.104371	0.101419	0.133501	0.144253	0.1396	0.117906	0.123491	0.077406	0.0939165	0.0850673	0.162306	0.0560979	0.0420761	0.0370149	0.0480138	0.0386337	0.0262964	0.0378343	0.0927974	0.0514813	0.0214171	0.0287075	0.0319537	0.0287251	0.0221781	0.0442125	0.0227485	0.0487595	0.0531745	0.021831	0.0233528	4.10666	0.270013	0.304184	0.0947891	0.331014	3.376819
218	0	-14783.4	-14793.3	9.85446	0.144801	0.0766764	0.107084	0.103261	0.134101	0.0853083	0.134549	0.0697982	0.100513	0.167291	0.0768182	0.106253	0.102164	0.094412	0.124471	0.133317	0.103144	0.118697	0.114664	0.0867126	0.0984024	0.0658745	0.154742	0.0215988	0.0315304	0.0454586	0.0626589	0.0346739	0.0322342	0.0636499	0.0929807	0.0228348	0.0170316	0.0270027	0.034025	0.0571031	0.039894	0.0428052	0.0293243	0.0672437	0.0615422	0.0463679	0.0423362	3.683587	0.270324	0.295604	0.0947014	0.33937	3.375349
219	1	-14765.9	-14775.7	9.77169	0.121068	0.0865845	0.101179	0.09933	0.105935	0.100243	0.119893	0.0995711	0.0978715	0.190049	0.0931629	0.0953401	0.0890258	0.107306	0.107545	0.116664	0.128563	0.136102	0.141892	0.0738312	0.076541	0.0851129	0.184405	0.0554869	0.0392291	0.0329703	0.0412197	0.0412339	0.033048	0.0345729	0.102817	0.0614784	0.0248259	0.0279917	0.0316418	0.0351642	0.0261789	0.0426567	0.0222197	0.041632	0.0529736	0.0157633	0.0205529	4.404082	0.282805	0.288572	0.099171	0.329451	3.340872
220	0	-14765.3	-14775.3	10.0749	0.167663	0.0902372	0.096529	0.0827283	0.108794	0.0990773	0.128794	0.0800718	0.107179	0.167291	0.0711124	0.0654736	0.126437	0.111908	0.0959197	0.135783	0.134643	0.108458	0.138604	0.0770136	0.0832474	0.0845241	0.191523	0.0303574	0.0226518	0.0406937	0.0399758	0.0258594	0.0266829	0.0674801	0.0955736	0.0172878	0.0216189	0.0328685	0.0292506	0.0601117	0.0352032	0.0256133	0.0383481	0.0489303	0.0521316	0.0440213	0.025203	4.018571	0.276363	0.292945	0.0943752	0.336317	3.332873
221	1	-14764.8	-14774.6	9.80008	0.126192	0.0948977	0.101179	0.0961525	0.10602	0.0817409	0.125676	0.0995654	0.110931	0.211666	0.0963572	0.079821	0.114008	0.104179	0.102625	0.121295	0.143579	0.102577	0.130826	0.0794429	0.0942216	0.0762311	0.194044	0.0552481	0.047396	0.0304835	0.0420367	0.032642	0.026393	0.0587434	0.0970053	0.0557832	0.0269726	0.0260548	0.0199346	0.0258835	0.00747881	0.0273811	0.0226992	0.0427318	0.0621314	0.0289216	0.0304707	4.030964	0.281652	0.289101	0.0983454	0.330902	3.359619
222	0	-14769.6	-14780.4	10.8168	0.156662	0.104924	0.0987919	0.0840065	0.0961826	0.079228	0.114541	0.0652587	0.0943839	0.177607	0.0898962	0.0935133	0.0886467	0.107807	0.111008	0.149206	0.134643	0.103207	0.119983	0.074985	0.0892034	0.0864487	0.173676	0.0190886	0.0351006	0.0367836	0.0301189	0.0349817	0.0286365	0.0465696	0.116497	0.0223878	0.0103935	0.0363012	0.0371606	0.0486768	0.0219988	0.0465106	0.0343126	0.0455014	0.0559527	0.0165374	0.0469416	3.925459	0.278631	0.289154	0.0931385	0.339077	3.26426
223	1	-14763.4	-14774.4	10.9954	0.148572	0.0845935	0.0979172	0.0884824	0.103696	0.0836931	0.126824	0.074875	0.0929558	0.177977	0.0781132	0.0829974	0.115946	0.0972001	0.101773	0.143656	0.149652	0.105929	0.105375	0.0749942	0.0871318	0.11151	0.177281	0.0436088	0.0446045	0.0255657	0.0382236	0.0410541	0.0192913	0.0304855	0.086346	0.0582355	0.0273514	0.022944	0.032988	0.0214306	0.0275621	0.0250633	0.0206663	0.0486979	0.0600685	0.0240445	0.0375734	3.91632	0.286278	0.287239	0.097712	0.32877	3.246951
224	0	-14772.6	-14782.8	10.1722	0.124372	0.0878026	0.0995505	0.100722	0.116386	0.0804443	0.136328	0.0916504	0.0913688	0.195095	0.087134	0.0807006	0.101537	0.0914409	0.116459	0.145868	0.132807	0.122616	0.107477	0.0675022	0.0824423	0.121387	0.186594	0.0242915	0.0339909	0.0352846	0.0529892	0.0200301	0.0264274	0.0473714	0.0716939	0.0132393	0.0218851	0.0251803	0.0297535	0.0587364	0.0508447	0.0310365	0.0310995	0.0762331	0.0714645	0.0294111	0.0235552	3.70558	0.275435	0.297644	0.0958733	0.331048	3.342202
225	1	-14762.2	-14771.9	9.66335	0.162256	0.115873	0.101171	0.095137	0.109956	0.0838304	0.132489	0.0704484	0.108167	0.177316	0.0785738	0.0725205	0.109505	0.0997885	0.122587	0.144549	0.146403	0.117784	0.112	0.0955015	0.0858025	0.0898757	0.177281	0.0526063	0.0434313	0.0327694	0.0382236	0.0318305	0.0364687	0.0306638	0.106086	0.0460536	0.0273514	0.0244693	0.018036	0.0155728	0.0147424	0.0418255	0.0254751	0.0567419	0.0729294	0.0146065	0.03509	4.022595	0.282514	0.290532	0.09782	0.329134	3.373789
226	0	-14773.1	-14783.3	10.1149	0.155035	0.0937801	0.106861	0.100722	0.0940358	0.0889187	0.146017	0.0557164	0.0968792	0.179047	0.0836008	0.0778874	0.0941031	0.117398	0.11485	0.132823	0.136116	0.0971153	0.126512	0.0755972	0.093973	0.0827748	0.162294	0.0188691	0.0350004	0.0394005	0.0619702	0.0171826	0.0204899	0.0534927	0.108407	0.0168934	0.039163	0.0259108	0.0377804	0.0456943	0.0444832	0.0379537	0.0185095	0.0762331	0.0554856	0.0297836	0.0244014	4.18379	0.292684	0.297944	0.0945377	0.314834	3.31916
227	1	-14768.1	-14778.9	10.8268	0.139887	0.103465	0.0981041	0.101827	0.112426	0.0807228	0.139752	0.0761604	0.0990178	0.170118	0.0800852	0.0669142	0.0851307	0.0898748	0.123245	0.115332	0.112791	0.128949	0.124689	0.0846859	0.0985273	0.0811832	0.212263	0.0643762	0.0362574	0.0266428	0.0561254	0.0379023	0.0204228	0.0246492	0.0978967	0.0426768	0.0312843	0.0157132	0.0234299	0.0287515	0.0198807	0.0424593	0.0192446	0.0544335	0.0573243	0.0103546	0.0271367	3.944539	0.282449	0.28375	0.104743	0.329058	3.262112
228	0	-14771	-14781.8	10.8616	0.127099	0.0815013	0.0939121	0.111525	0.10755	0.0912158	0.116119	0.0962359	0.0878138	0.16181	0.0782994	0.0660334	0.110211	0.106223	0.0841487	0.138443	0.119939	0.122724	0.138611	0.0725276	0.0840551	0.0985525	0.174875	0.0254797	0.0332147	0.0370162	0.0542682	0.02848	0.0242933	0.0621929	0.0934125	0.0233028	0.0308116	0.0327646	0.0286448	0.033357	0.0409899	0.0297232	0.0360481	0.0584102	0.0514279	0.0212676	0.0474674	3.888864	0.255537	0.286944	0.104904	0.352615	3.261997
229	1	-14773.8	-14783.2	9.46547	0.131337	0.114556	0.0968721	0.0983521	0.1143	0.083778	0.144964	0.0690258	0.0914621	0.191655	0.0974006	0.074126	0.0995619	0.105716	0.10709	0.135532	0.153638	0.147225	0.131382	0.0960941	0.087972	0.0921829	0.174265	0.052004	0.0314774	0.04278	0.0326681	0.0325639	0.0266148	0.039378	0.0946953	0.0580149	0.0367368	0.00910706	0.023487	0.023817	0.0156001	0.0488891	0.0307256	0.0668508	0.044755	0.0142031	0.02286	4.156107	0.270839	0.283555	0.102043	0.343563	3.385714
230	0	-14775.5	-14785.9	10.4105	0.160784	0.0890186	0.116208	0.0981305	0.11099	0.0965912	0.14152	0.0698249	0.0990913	0.161482	0.0771452	0.0830958	0.0970642	0.0918077	0.11772	0.140836	0.140041	0.117286	0.133486	0.0903441	0.0971921	0.069106	0.162236	0.018185	0.025051	0.0480269	0.0484057	0.0159808	0.0365437	0.0584022	0.0787237	0.0187009	0.0305709	0.027126	0.0241341	0.0262824	0.0291413	0.0298614	0.0408721	0.0697239	0.0583036	0.0248722	0.0336476	3.947653	0.270353	0.307444	0.0962119	0.325991	3.303557
231	1	-14768.6	-14778.4	9.83133	0.147731	0.129795	0.117338	0.0955063	0.1105	0.0901588	0.156933	0.0690258	0.103056	0.197712	0.0670673	0.102051	0.100203	0.113461	0.110909	0.145385	0.118015	0.11603	0.109095	0.0676724	0.0755576	0.08143	0.194514	0.0467682	0.0389502	0.0202882	0.0500602	0.0455562	0.019863	0.035022	0.0819443	0.0571601	0.0415744	0.0247073	0.0261739	0.0255704	0.020488	0.0380296	0.0243004	0.0441803	0.0434916	0.0237205	0.0382858	3.884585	0.268889	0.289455	0.102093	0.339563	3.36528
232	0	-14780.7	-14790.2	9.49903	0.134779	0.0857069	0.102961	0.070832	0.125308	0.0901061	0.14839	0.0929537	0.0836687	0.164002	0.0950981	0.084044	0.0849185	0.104759	0.13441	0.134943	0.119267	0.113866	0.124936	0.0984222	0.106211	0.0971323	0.183254	0.0294002	0.0171438	0.0356612	0.0369319	0.0214383	0.0509198	0.0524515	0.100004	0.0310185	0.0245077	0.0227277	0.0344802	0.0401503	0.0339842	0.0538355	0.0417224	0.0741389	0.0480436	0.0243243	0.0308091	4.133804	0.288115	0.290753	0.0990805	0.322051	3.383661
233	1	-14763.1	-14773.8	10.6362	0.172067	0.0981007	0.109679	0.0992483	0.113186	0.0876394	0.126313	0.0755812	0.111595	0.154365	0.0634603	0.0925357	0.116224	0.0976547	0.115046	0.115128	0.13532	0.119211	0.117732	0.0666935	0.0923474	0.0945399	0.190136	0.0494266	0.0331617	0.0224704	0.0463344	0.039935	0.0328126	0.0349944	0.0883439	0.0640846	0.0336177	0.0190567	0.0261011	0.0148666	0.028037	0.0311629	0.0253501	0.040677	0.0485119	0.0180198	0.0311895	3.767645	0.267955	0.286473	0.102721	0.342851	3.291956
234	0	-14769.2	-14778.6	9.32595	0.145444	0.0871745	0.104284	0.0865524	0.129943	0.0941924	0.141965	0.0881293	0.0997028	0.157948	0.0920907	0.0907778	0.108143	0.103867	0.129002	0.124882	0.135355	0.118383	0.124521	0.0742217	0.107019	0.0735905	0.214052	0.0159353	0.035415	0.0333449	0.0482163	0.0339341	0.0286071	0.0449959	0.100854	0.0292792	0.0236092	0.0404605	0.0188246	0.0446531	0.0345791	0.0533944	0.0318819	0.0478014	0.0556247	0.021528	0.0369248	3.962734	0.267605	0.304815	0.0877588	0.339821	3.411104
235	1	-14775.5	-14785.2	9.66901	0.158051	0.100758	0.10482	0.0851316	0.10654	0.0804002	0.107059	0.0785927	0.110435	0.190893	0.0717007	0.111136	0.117963	0.0933567	0.096051	0.115776	0.132346	0.132915	0.141862	0.0829214	0.0780786	0.0938716	0.194708	0.0572957	0.0310211	0.0281985	0.0496691	0.0196468	0.0508176	0.029897	0.118889	0.05647	0.0343266	0.0303062	0.0233607	0.0400536	0.0155163	0.0180266	0.0338294	0.0430028	0.058236	0.0180198	0.030204	4.040628	0.270751	0.288145	0.0958933	0.345211	3.372153
236	0	-14765.4	-14775.3	9.97489	0.151818	0.108678	0.110321	0.0908143	0.129417	0.087279	0.142006	0.0769504	0.0879679	0.195056	0.0813402	0.0816164	0.109517	0.0925076	0.101827	0.135273	0.143925	0.105768	0.14146	0.0579464	0.0974458	0.084862	0.181534	0.0170606	0.0219284	0.0426067	0.044288	0.0266583	0.0311466	0.0548022	0.0900529	0.028206	0.0228076	0.024084	0.022046	0.0556645	0.0373117	0.0529009	0.0284924	0.0536329	0.0649753	0.014559	0.0186739	3.945786	0.25924	0.290795	0.0943945	0.355571	3.347228
237	1	-14774.9	-14785.6	10.6161	0.145349	0.091493	0.094042	0.0972755	0.0857757	0.0757755	0.160779	0.068461	0.0911766	0.165297	0.0812456	0.0757625	0.109235	0.0933567	0.11695	0.13442	0.125388	0.107124	0.135635	0.0703516	0.0966936	0.0677934	0.194708	0.0651053	0.0523602	0.0496772	0.0422305	0.0451865	0.0280857	0.0466028	0.0940689	0.0614634	0.0272855	0.0310259	0.0286553	0.0348734	0.0095612	0.0247624	0.0221871	0.0684242	0.0475056	0.012538	0.0278936	3.613653	0.27323	0.296302	0.0934789	0.336989	3.30358
238	0	-14773.4	-14781.9	8.56222	0.161479	0.111526	0.119823	0.0851637	0.1001	0.0759843	0.14167	0.080654	0.103796	0.180296	0.0890102	0.0849809	0.112792	0.102607	0.111145	0.154023	0.12844	0.116522	0.141954	0.0631047	0.0893494	0.0871711	0.196685	0.0117665	0.0331708	0.0350679	0.039573	0.0277406	0.0296608	0.0911508	0.0853174	0.0243227	0.0188991	0.0246668	0.0289376	0.0842695	0.0473318	0.033503	0.0254778	0.0719667	0.0582132	0.0288344	0.0336241	4.229658	0.272088	0.283608	0.101969	0.342335	3.471771
239	1	-14776.2	-14786.3	10.0364	0.166706	0.0802892	0.0842113	0.0943463	0.113923	0.0941773	0.138938	0.0959476	0.104282	0.160136	0.0958352	0.0760503	0.100179	0.100276	0.0962472	0.14376	0.144677	0.113781	0.145046	0.0741606	0.0711728	0.0860312	0.170904	0.0387217	0.0230182	0.0308487	0.0471231	0.0401909	0.0343557	0.0281412	0.109505	0.0614634	0.0309309	0.0256978	0.0293228	0.0467796	0.0161862	0.0304763	0.0202921	0.0684242	0.062099	0.0121429	0.0280009	4.051102	0.274676	0.306494	0.100798	0.318031	3.334797
240	0	-14777.7	-14787.3	9.59625	0.132172	0.124052	0.0971437	0.104009	0.119378	0.0802339	0.135323	0.0836188	0.0830993	0.194426	0.0808229	0.0714603	0.0959157	0.134314	0.105268	0.150113	0.110302	0.125365	0.131911	0.0911444	0.0959428	0.126934	0.184053	0.0301721	0.0332537	0.032119	0.0422058	0.0224868	0.0223562	0.0370731	0.0926942	0.0141082	0.0244251	0.0246668	0.0281581	0.0572558	0.0285485	0.0334633	0.0304078	0.0650123	0.0644157	0.0209616	0.0142541	4.115029	0.272974	0.285872	0.0937929	0.347361	3.37504
241	1	-14770.9	-14780.6	9.70026	0.141366	0.085381	0.118767	0.0898696	0.126782	0.0975162	0.122563	0.0949776	0.0892349	0.164501	0.0699763	0.100674	0.125477	0.103883	0.108599	0.15504	0.135738	0.136719	0.12693	0.0877209	0.0704721	0.0692346	0.179328	0.0414218	0.0466044	0.0257475	0.0569169	0.0298318	0.0339512	0.0366834	0.0997372	0.0687722	0.0310278	0.0188794	0.0212098	0.0141796	0.0172063	0.0317537	0.0222705	0.0484274	0.0637613	0.0191498	0.0388416	4.072772	0.284206	0.282435	0.104295	0.329064	3.367125
242	0	-14775	-14784.5	9.53219	0.169351	0.103821	0.112531	0.105927	0.132377	0.0766419	0.1397	0.0884116	0.0907213	0.166906	0.0911153	0.069093	0.138259	0.105657	0.100699	0.142883	0.136476	0.114833	0.120257	0.0809136	0.0896781	0.0741826	0.192619	0.0244181	0.0209255	0.0472257	0.0323627	0.0225773	0.0348019	0.0557642	0.0903467	0.0211691	0.018337	0.0286175	0.0152253	0.0836603	0.0275861	0.0341476	0.0334059	0.0533212	0.0450799	0.0322247	0.0113626	4.21516	0.276593	0.290124	0.0993066	0.333976	3.375612
243	1	-14778.2	-14789.7	11.4496	0.129335	0.0845881	0.108259	0.0933514	0.0869041	0.0824711	0.110083	0.103396	0.0790876	0.149224	0.0832676	0.0817017	0.121289	0.101583	0.104832	0.144703	0.147666	0.118331	0.114671	0.0755807	0.0942519	0.0860093	0.14812	0.0451885	0.0278085	0.0433043	0.0585415	0.0625857	0.029032	0.0530926	0.0884698	0.0488913	0.0226474	0.0337199	0.0203272	0.0196069	0.0109911	0.0226402	0.0123897	0.0468917	0.0636892	0.0260664	0.0258076	3.771089	0.277844	0.289668	0.0991884	0.333299	3.210396
244	0	-14769.8	-14779.6	9.82438	0.146921	0.100097	0.098701	0.110011	0.126174	0.088233	0.11673	0.093348	0.0907213	0.183232	0.0703899	0.0813961	0.112728	0.114587	0.112745	0.141401	0.148706	0.109314	0.14712	0.0685507	0.0951722	0.0741826	0.168221	0.0309395	0.0112824	0.0468135	0.0385177	0.0217467	0.0338661	0.0557642	0.0971881	0.010899	0.0349671	0.0146959	0.0300412	0.0628318	0.0487404	0.0360815	0.0336801	0.0577716	0.0490196	0.0302069	0.0209399	3.906039	0.2745	0.287928	0.106123	0.331448	3.364676
245	1	-14766.3	-14777.1	10.7566	0.153629	0.0902454	0.121853	0.0867924	0.0988888	0.0655148	0.146049	0.0722137	0.0913039	0.181038	0.0559585	0.0880726	0.101406	0.124524	0.0940009	0.126637	0.14168	0.120996	0.112764	0.0811098	0.100412	0.0860093	0.191242	0.0630401	0.0369285	0.0234727	0.0438159	0.041403	0.0244327	0.0284065	0.0914868	0.0743418	0.0220401	0.0228383	0.0311158	0.0163502	0.0180943	0.0229899	0.0218419	0.0498916	0.0532922	0.0262956	0.0244374	3.949099	0.278813	0.277229	0.103362	0.340597	3.268857
246	0	-14777.5	-14786.8	9.26733	0.14279	0.0829529	0.114443	0.0649837	0.124356	0.0841414	0.134237	0.088736	0.0955951	0.177374	0.0811223	0.0799968	0.120066	0.0882243	0.127226	0.128755	0.147518	0.135666	0.11757	0.0880627	0.0897399	0.0808351	0.209779	0.0264877	0.0214343	0.0360919	0.0380653	0.0264876	0.0386511	0.0611082	0.111677	0.0133358	0.0285629	0.0397561	0.0275753	0.0501934	0.0344944	0.046925	0.0294906	0.052864	0.0859318	0.0210753	0.0137999	4.11085	0.291344	0.271723	0.0904694	0.346463	3.408177
247	1	-14771	-14781.1	10.0939	0.144509	0.0938423	0.10383	0.121998	0.109452	0.0843147	0.141417	0.0815546	0.0771753	0.175247	0.0738689	0.106249	0.106168	0.112035	0.119083	0.116689	0.14168	0.121204	0.121779	0.0701062	0.0896508	0.0892846	0.172835	0.0332925	0.0373558	0.0231191	0.0424966	0.0457576	0.0373943	0.0352787	0.120596	0.0532189	0.0161243	0.021023	0.0325915	0.0241747	0.0365024	0.0286545	0.0161578	0.0647738	0.0406516	0.0320822	0.0264877	3.840491	0.275363	0.284282	0.103868	0.336487	3.341705
248	0	-14775.3	-14785.3	10.0089	0.164172	0.0887333	0.0906419	0.106163	0.11828	0.0924824	0.138701	0.0530692	0.0869911	0.165261	0.0705702	0.0795278	0.10167	0.122444	0.0969767	0.129392	0.146106	0.123624	0.146329	0.0705074	0.0919029	0.0665772	0.180724	0.0167366	0.0136465	0.0386916	0.0559412	0.021573	0.018432	0.039877	0.105267	0.0296136	0.0270068	0.0415534	0.0350452	0.0776953	0.040769	0.0384759	0.0358365	0.0596687	0.0522512	0.0223965	0.0323298	4.117177	0.271	0.290223	0.101743	0.337035	3.333653
249	1	-14767.6	-14777	9.46573	0.149564	0.0938423	0.109414	0.0977063	0.103081	0.0992285	0.116347	0.107103	0.100583	0.175862	0.0757654	0.0806639	0.128497	0.107012	0.0978132	0.138924	0.14168	0.111208	0.126447	0.0731082	0.105921	0.0915297	0.171248	0.0475048	0.0416122	0.0267552	0.0439348	0.0544219	0.0250421	0.0445382	0.0818506	0.0532189	0.018124	0.0292972	0.0367232	0.0117294	0.0254321	0.0350377	0.030277	0.0605717	0.049988	0.0337443	0.0364151	4.103528	0.272321	0.299395	0.105824	0.32246	3.388767
