Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
2760	-13149.1	-13097.5	-51.5949	0.693182	0.350828	0.191631	0.22976	0.167183	0.273274	0.185022	0.272178	0.176623	0.186171	0.389723	0.153921	0.19649	0.28174	0.230179	0.22665	0.41365	0.365589	0.325219	0.30996	0.106978	0.190647	0.114464	0.649318	0.0776456	0.359595	0.397956	0.026458	0.0395804	0.231952	0.0717829	0.0801006	0.100397	0.0778709	0.057665	0.240739	0.0191969	0.0849597	0.106787	0.0841322	0.143974	0.00457995	0.0743818	0.197303	0.029415	0.35615	0.0492325	0.0205723	0.503647	0.0409829	0.0727326	0.360295	0.922315	2.64466	0.357213	0.364213	0.0637935	0.21478	0.3460776	8.464253
2770	-13151.4	-13103.9	-47.5503	0.7376943	0.336964	0.190948	0.236668	0.137037	0.284794	0.196726	0.312058	0.197042	0.162789	0.40414	0.114131	0.150098	0.26785	0.260921	0.259533	0.304071	0.326454	0.251362	0.276958	0.127626	0.222123	0.128213	0.658357	0.0524854	0.288224	0.28757	0.0667758	0.0201233	0.275249	0.0740643	0.186982	0.0728733	0.0683195	0.057756	0.163322	0.00754165	0.101777	0.0846722	0.103159	0.115814	0.0066484	0.0611123	0.158468	0.0313548	0.358586	0.0505661	0.0222674	0.489149	0.0480767	0.0822511	0.380786	0.938074	2.59889	0.354292	0.358033	0.0657265	0.221949	0.3616471	8.059798
2780	-13155.3	-13109.3	-46.0646	0.7293691	0.304874	0.175355	0.214683	0.163961	0.240692	0.15413	0.344398	0.156546	0.172913	0.505916	0.199709	0.141487	0.235912	0.261382	0.261758	0.328509	0.303318	0.27726	0.324033	0.131657	0.154894	0.149772	0.503749	0.107329	0.378983	0.309593	0.0335053	0.0171897	0.226721	0.0705873	0.0696611	0.109701	0.0854316	0.0464693	0.176695	0.00833934	0.0805886	0.0672592	0.100044	0.09387	0.0103129	0.0268713	0.185168	0.0265879	0.404351	0.0479642	0.0267821	0.440232	0.0540823	0.0804693	0.377064	0.935284	2.60718	0.34356	0.379131	0.0568354	0.220474	0.3804737	7.91123
2790	-13154.6	-13110.5	-44.1359	0.7148621	0.326806	0.147815	0.263801	0.147835	0.26441	0.15413	0.233761	0.194312	0.181405	0.453496	0.154991	0.177393	0.255836	0.231841	0.208311	0.356554	0.275303	0.252521	0.346795	0.104354	0.201127	0.0934827	0.546737	0.0673542	0.277963	0.247789	0.00948773	0.0111573	0.19219	0.0786539	0.0959067	0.124925	0.0369686	0.0672213	0.17953	0.0205259	0.0731846	0.132821	0.106089	0.137284	0.0452994	0.0421939	0.198791	0.0265383	0.446693	0.0478749	0.0325603	0.391474	0.0548596	0.0773652	0.370459	0.930254	2.62192	0.339602	0.385282	0.0534212	0.221695	0.3500594	7.718353
2800	-13151.2	-13110.5	-40.6795	0.7560687	0.343214	0.192463	0.238092	0.138416	0.224635	0.167698	0.216675	0.144732	0.119923	0.317264	0.147847	0.164593	0.259013	0.339055	0.180506	0.307138	0.262882	0.226951	0.215948	0.080532	0.174006	0.120718	0.576226	0.0614572	0.228248	0.247789	0.0596165	0.075272	0.296616	0.0701201	0.0779154	0.0937986	0.124227	0.0672213	0.171865	0.041732	0.0595404	0.105974	0.0456345	0.0885357	0.0230659	0.0649462	0.210613	0.0248066	0.450949	0.0438715	0.0404418	0.382446	0.0574857	0.0861828	0.388827	0.943997	2.58099	0.341467	0.390772	0.0561557	0.211605	0.3849155	7.372715
2810	-13153.7	-13111	-42.7123	0.7890283	0.31242	0.144224	0.170215	0.123403	0.231215	0.185918	0.257662	0.195917	0.21226	0.311788	0.138217	0.154725	0.221938	0.307102	0.219681	0.330517	0.371368	0.195741	0.277398	0.0802338	0.143286	0.120718	0.487186	0.0555513	0.254074	0.242107	0.020732	0.0545466	0.235947	0.160517	0.125505	0.0678686	0.118501	0.102106	0.220064	0.0809731	0.0533843	0.0825612	0.0426373	0.173139	0.0567814	0.0379538	0.197916	0.0285112	0.389744	0.0454925	0.0318887	0.443091	0.0612723	0.093222	0.402679	0.953868	2.55023	0.352595	0.376824	0.0567491	0.213832	0.3373464	7.575998
2820	-13160.5	-13121.8	-38.7393	0.9280052	0.272809	0.1308	0.266761	0.166725	0.223056	0.161922	0.305053	0.154705	0.141021	0.396855	0.103561	0.135159	0.198715	0.256615	0.238704	0.260812	0.33371	0.218861	0.310348	0.0590189	0.145863	0.146988	0.51933	0.113987	0.144689	0.32244	0.0127363	0.0242814	0.23828	0.0341232	0.129993	0.0185812	0.0789139	0.072107	0.189155	0.0333751	0.0584107	0.0471193	0.0997614	0.100949	0.0124744	0.066576	0.233352	0.0352147	0.437323	0.0477541	0.0214964	0.406392	0.0518205	0.122374	0.453988	0.986965	2.43667	0.360857	0.369241	0.0561977	0.213704	0.3741699	7.178698
2830	-13141.7	-13104.7	-37.0066	0.7109424	0.298711	0.16302	0.192128	0.143721	0.210015	0.192199	0.290375	0.18044	0.160292	0.369988	0.0986145	0.154466	0.267612	0.268634	0.172109	0.337271	0.293383	0.235397	0.251399	0.0727082	0.146294	0.0996921	0.461382	0.0371695	0.242297	0.200023	0.0124956	0.0364801	0.277643	0.0766873	0.112103	0.0281893	0.0949974	0.0393355	0.166705	0.0146962	0.0734838	0.0803745	0.0662177	0.129505	0.0495058	0.0674826	0.140186	0.0308754	0.420962	0.0449636	0.0276057	0.419387	0.0562064	0.076527	0.368648	0.928857	2.62597	0.352653	0.377912	0.0556384	0.213797	0.3524243	7.005428
2840	-13146.9	-13107.1	-39.7252	0.8581595	0.422587	0.163304	0.223044	0.158915	0.201894	0.190367	0.289217	0.18044	0.142654	0.316992	0.113835	0.17909	0.262624	0.254822	0.188394	0.332814	0.305723	0.270075	0.279908	0.126181	0.189694	0.127927	0.475317	0.0601951	0.195543	0.231331	0.066453	0.00982895	0.206002	0.0830076	0.112103	0.0764454	0.0954003	0.100776	0.144989	0.0164195	0.0594618	0.076192	0.0396616	0.0965698	0.00647412	0.0552747	0.149345	0.029124	0.45044	0.0498579	0.034705	0.375496	0.0603771	0.107861	0.429537	0.971853	2.49075	0.333281	0.387651	0.0590876	0.219981	0.3662207	7.277289
2850	-13169.3	-13130.5	-38.764	0.7577129	0.341322	0.164882	0.210533	0.120658	0.27461	0.157979	0.194238	0.179482	0.161964	0.406846	0.0568035	0.224391	0.200798	0.242354	0.232962	0.252657	0.182011	0.172552	0.253493	0.151513	0.144371	0.145035	0.510411	0.105628	0.239092	0.279525	0.075938	0.0229306	0.29353	0.0888687	0.150116	0.0601392	0.0413356	0.10833	0.148443	0.0146563	0.0316661	0.0325644	0.0405761	0.147896	0.0216552	0.0578442	0.238567	0.0316971	0.460627	0.0423644	0.0321198	0.378907	0.0542848	0.0865344	0.389535	0.944512	2.57942	0.33579	0.388638	0.0571147	0.218457	0.3369366	7.181167
2860	-13147.3	-13111.1	-36.2229	0.8601751	0.309926	0.159225	0.180478	0.113384	0.334984	0.0977909	0.240807	0.1413	0.152472	0.388931	0.118274	0.120341	0.250182	0.2734	0.270599	0.341795	0.266947	0.153166	0.279688	0.1094	0.133929	0.112716	0.483221	0.0861497	0.172496	0.249106	0.00900614	0.0308562	0.228368	0.0595522	0.125635	0.0688109	0.0842898	0.0604273	0.181849	0.033552	0.0670667	0.0545221	0.0553611	0.0914697	0.0309869	0.0392006	0.165392	0.0304506	0.438663	0.0441148	0.0285841	0.392501	0.0656862	0.108284	0.430278	0.972329	2.48911	0.345645	0.371919	0.0648755	0.21756	0.3712193	6.927052
2870	-13152.4	-13115.6	-36.7562	0.8201331	0.321969	0.159225	0.277101	0.175229	0.196601	0.143285	0.200762	0.128543	0.176885	0.371878	0.118988	0.136651	0.21883	0.276	0.212339	0.264906	0.248612	0.276024	0.27508	0.0880549	0.165143	0.0899504	0.470974	0.0498285	0.275282	0.245404	0.0303861	0.0142319	0.190596	0.101194	0.148095	0.0831548	0.0961425	0.0797169	0.184908	0.033552	0.0506839	0.0624407	0.0327845	0.0553167	0.0187004	0.0384261	0.196513	0.0312745	0.361661	0.047652	0.0445576	0.465792	0.0490633	0.0998351	0.415115	0.962381	2.52267	0.366163	0.371762	0.0626137	0.199461	0.3526003	6.980388
2880	-13164.2	-13129	-35.1442	0.8346848	0.23999	0.16958	0.150467	0.136043	0.198781	0.12802	0.309337	0.171875	0.171263	0.444302	0.0678717	0.147341	0.163395	0.273505	0.212339	0.337165	0.263036	0.172414	0.219857	0.115355	0.170284	0.108014	0.462914	0.0310452	0.162427	0.281393	0.0139755	0.0635875	0.187047	0.111344	0.0958965	0.0248016	0.0721527	0.0658272	0.204387	0.0897952	0.0510154	0.0406636	0.0757488	0.18875	0.0334622	0.0236638	0.169052	0.0307206	0.362807	0.0466909	0.0562266	0.457542	0.0460125	0.102915	0.420732	0.966121	2.51023	0.359498	0.363028	0.0598895	0.217585	0.379772	6.819186
2890	-13156.5	-13117.2	-39.2707	0.6106815	0.330343	0.16921	0.19757	0.130525	0.26207	0.123783	0.225946	0.129023	0.145224	0.34685	0.132735	0.147341	0.170773	0.234824	0.212339	0.305349	0.322285	0.280092	0.274628	0.104366	0.16914	0.150121	0.600055	0.108453	0.251675	0.216451	0.0683964	0.0347468	0.199261	0.0990094	0.0848818	0.0564724	0.137045	0.0634416	0.142031	0.0222769	0.0807923	0.0596438	0.0577158	0.17577	0.0119027	0.030599	0.166676	0.0281266	0.388288	0.0388448	0.0256877	0.447131	0.0719217	0.0553183	0.318158	0.886672	2.73985	0.360065	0.377306	0.0621167	0.200512	0.3213713	7.231835
2900	-13155.5	-13113.6	-41.8532	0.8434643	0.272251	0.122918	0.181752	0.134603	0.263464	0.135128	0.350414	0.163321	0.193078	0.435392	0.107511	0.152136	0.195659	0.302873	0.1938	0.402742	0.316645	0.299284	0.319869	0.0925961	0.167201	0.0469099	0.498629	0.0785701	0.254259	0.183648	0.0142309	0.0392049	0.294663	0.0782676	0.132875	0.0488578	0.121616	0.0805422	0.175867	0.0211073	0.1155	0.0809511	0.0893496	0.0881727	0.0123755	0.0509116	0.180944	0.0208858	0.430825	0.0492368	0.0268317	0.417342	0.0548791	0.104768	0.424062	0.968307	2.50286	0.350446	0.377917	0.0615786	0.210058	0.3644235	7.490087
2910	-13146	-13097.4	-48.6522	0.8078101	0.345248	0.150066	0.249232	0.152705	0.240506	0.150001	0.314604	0.170469	0.176768	0.479251	0.191103	0.155798	0.266574	0.30026	0.210215	0.40568	0.318426	0.230123	0.293405	0.0781293	0.181643	0.117075	0.725705	0.0913138	0.301458	0.215143	0.0162521	0.0516649	0.253417	0.125894	0.110213	0.0749787	0.161637	0.0133104	0.167501	0.015222	0.116266	0.0817345	0.118425	0.120235	0.0397204	0.0446205	0.147993	0.0267003	0.375747	0.0527112	0.0277916	0.474361	0.0426892	0.0972196	0.41026	0.959096	2.53343	0.342914	0.378869	0.065058	0.213159	0.3580087	8.169987
2920	-13161.3	-13119.9	-41.4568	0.6859095	0.280311	0.141493	0.218213	0.132572	0.226956	0.12881	0.256457	0.124683	0.185779	0.487238	0.155967	0.159078	0.218104	0.340684	0.22728	0.443341	0.302509	0.192636	0.292875	0.074409	0.21058	0.0947977	0.583774	0.0713952	0.191604	0.295106	0.00872753	0.0327516	0.334997	0.139227	0.113356	0.0120111	0.0788062	0.00276095	0.167501	0.008337	0.0505644	0.0327312	0.0591414	0.113186	0.00687511	0.0438502	0.208972	0.0241044	0.336947	0.0502581	0.0166956	0.50848	0.0635146	0.0711814	0.356805	0.919533	2.65248	0.372877	0.363422	0.0652248	0.198476	0.3509292	7.450447
2930	-13150.3	-13107.9	-42.3828	0.7764449	0.332249	0.181669	0.244917	0.173593	0.278946	0.0956352	0.27724	0.156796	0.141863	0.428821	0.101092	0.153861	0.245953	0.299495	0.252838	0.334944	0.322262	0.205079	0.228783	0.0873819	0.152542	0.125592	0.57872	0.121237	0.232552	0.253068	0.0619139	0.0147737	0.278095	0.0727212	0.10408	0.0470946	0.126037	0.114483	0.150148	0.030539	0.0812538	0.0625517	0.0438917	0.132455	0.0214782	0.0143586	0.180044	0.031341	0.390899	0.0492176	0.0352874	0.43824	0.0550157	0.0905375	0.397475	0.950208	2.56178	0.349016	0.372555	0.0623314	0.216098	0.3862739	7.543047
2940	-13155	-13110.3	-44.6622	0.8228916	0.316125	0.199955	0.218408	0.136347	0.219871	0.192802	0.26781	0.158158	0.175767	0.360557	0.179713	0.133944	0.183779	0.325248	0.2685	0.353243	0.335438	0.224384	0.275651	0.103164	0.221862	0.0936858	0.531793	0.0686984	0.306621	0.311341	0.0124389	0.0274421	0.229819	0.131716	0.111084	0.0756895	0.0720308	0.088311	0.128015	0.0124829	0.114821	0.0631611	0.0661305	0.18372	0.0594173	0.0178103	0.21403	0.026259	0.40482	0.0515953	0.0251764	0.42268	0.0694691	0.10042	0.41619	0.963101	2.52029	0.347635	0.386383	0.0572591	0.208723	0.3748678	7.770986
2950	-13161.3	-13115.5	-45.8696	0.7533188	0.325869	0.174319	0.205157	0.14849	0.151261	0.207211	0.329394	0.215838	0.154735	0.321114	0.159765	0.134564	0.311209	0.281892	0.227063	0.353243	0.292004	0.27729	0.27637	0.144856	0.142192	0.116787	0.674714	0.0494231	0.178746	0.447929	0.0664125	0.0236925	0.329197	0.0882633	0.0887346	0.0595906	0.0341418	0.0519255	0.216394	0.00511944	0.116257	0.020056	0.0986808	0.0768464	0.0429174	0.0463713	0.225688	0.0276368	0.399378	0.0604628	0.0231785	0.453583	0.0357617	0.0855946	0.387638	0.943131	2.58364	0.333556	0.38489	0.065897	0.215657	0.3767878	7.891726
2960	-13156.2	-13105.3	-50.8987	0.748842	0.2977	0.200916	0.24537	0.175517	0.270531	0.216571	0.325564	0.185347	0.152138	0.431014	0.140412	0.171267	0.307611	0.285122	0.217769	0.391008	0.339838	0.255479	0.227067	0.121197	0.19701	0.160904	0.747261	0.124434	0.299961	0.359561	0.0622065	0.0385581	0.192847	0.0972658	0.139463	0.057228	0.0665981	0.0430153	0.090797	0.00673302	0.0811973	0.0950942	0.0855245	0.169814	0.0645746	0.0552896	0.201855	0.0228144	0.412576	0.0497747	0.0222955	0.443029	0.0495103	0.0846368	0.385692	0.941705	2.58797	0.3491	0.371299	0.0575496	0.222051	0.3478665	8.394631
2970	-13149.8	-13101	-48.7785	0.6598627	0.40249	0.182267	0.221572	0.146973	0.255484	0.190361	0.321118	0.155586	0.177705	0.377422	0.143673	0.18812	0.269483	0.24137	0.234667	0.358089	0.368337	0.287336	0.373957	0.118626	0.16434	0.0896603	0.625309	0.0435727	0.369299	0.260984	0.0281595	0.00387671	0.245682	0.0843012	0.192758	0.0788852	0.0394903	0.0531583	0.174282	0.0136611	0.0826981	0.0761845	0.0851903	0.107309	0.062268	0.056313	0.230599	0.0241369	0.383568	0.0492968	0.0219609	0.468484	0.052554	0.0656444	0.34396	0.909036	2.68136	0.370254	0.359011	0.0602197	0.210516	0.3546478	8.182619
2980	-13147.9	-13104.8	-43.1068	0.8921597	0.315266	0.142944	0.194527	0.226891	0.291679	0.140949	0.321679	0.163696	0.134887	0.391584	0.15518	0.120358	0.298042	0.267576	0.198321	0.417104	0.308238	0.284046	0.275046	0.151601	0.185796	0.105436	0.663953	0.0321671	0.218132	0.254848	0.0430208	0.0143117	0.196962	0.066703	0.119702	0.0586069	0.0395988	0.039964	0.236426	0.00322196	0.0521426	0.081102	0.0666475	0.132127	0.0136647	0.0457455	0.14555	0.0278346	0.361828	0.0629445	0.0265481	0.464629	0.0562164	0.114967	0.441753	0.97955	2.46373	0.356837	0.370891	0.0642094	0.208063	0.35712	7.615443
2990	-13144.2	-13101.2	-42.9291	0.7789897	0.335694	0.193865	0.206168	0.148595	0.243328	0.150827	0.24298	0.189207	0.21402	0.341686	0.139406	0.181207	0.243407	0.260173	0.226854	0.335504	0.282844	0.254568	0.275046	0.142374	0.200624	0.122148	0.613801	0.0709686	0.22683	0.30331	0.0853855	0.0150308	0.273331	0.0893508	0.114702	0.0618464	0.0301595	0.0591537	0.117097	0.0247957	0.0501342	0.0351277	0.0626916	0.162779	0.0103979	0.0545387	0.205716	0.0274349	0.367926	0.042803	0.0265704	0.458521	0.0767447	0.0910807	0.398536	0.950959	2.55942	0.353816	0.372932	0.0612087	0.212043	0.3586908	7.59767
3000	-13149.6	-13103.6	-46.0024	0.689394	0.322693	0.150643	0.230779	0.159421	0.235389	0.133675	0.36711	0.188888	0.159606	0.464631	0.114098	0.154111	0.290762	0.26529	0.21249	0.430976	0.270304	0.238028	0.338711	0.13442	0.255944	0.129733	0.613801	0.0455257	0.156671	0.267078	0.0356493	0.00723449	0.260503	0.0893508	0.124528	0.0571042	0.0736285	0.0177768	0.220315	0.0250033	0.135302	0.0479983	0.088314	0.112675	0.00905722	0.0803264	0.189462	0.0298873	0.356068	0.0602135	0.0284847	0.483462	0.0418838	0.0719244	0.358483	0.920874	2.64872	0.340336	0.37834	0.0678081	0.213516	0.3439606	7.905003
3010	-13156	-13109.3	-46.679	0.6477838	0.348005	0.170964	0.27605	0.159302	0.203649	0.141124	0.277062	0.221492	0.123038	0.477739	0.144736	0.140789	0.302498	0.300029	0.278205	0.53002	0.296816	0.168944	0.268505	0.0933573	0.158459	0.140205	0.63229	0.0817208	0.220777	0.244923	0.0262277	0.0474364	0.197276	0.0450152	0.157732	0.107995	0.114418	0.0912462	0.122378	0.00201006	0.108686	0.0315366	0.109198	0.144987	0.0421461	0.0594669	0.164208	0.0308741	0.382622	0.0466364	0.0240884	0.467136	0.0486432	0.0630897	0.337815	0.903868	2.69523	0.359339	0.36795	0.0638974	0.208813	0.3264407	7.972663
3020	-13147.7	-13102.1	-45.6352	0.7741073	0.386225	0.165035	0.207703	0.179466	0.241983	0.160046	0.279071	0.16147	0.181891	0.371289	0.118549	0.176538	0.275638	0.284744	0.201267	0.319767	0.324534	0.307678	0.278858	0.0823119	0.149684	0.116776	0.592498	0.087345	0.284438	0.34002	0.0328113	0.0167129	0.213	0.137456	0.187285	0.0867103	0.0513995	0.050042	0.197639	0.00167589	0.110861	0.0667669	0.0431551	0.144164	0.044658	0.0843986	0.124729	0.0268338	0.369296	0.0516982	0.0278594	0.490172	0.03414	0.0900383	0.396497	0.949514	2.56395	0.364361	0.367616	0.067499	0.200524	0.3502578	7.868289
3030	-13150.7	-13112.2	-38.4135	0.7939803	0.280167	0.14795	0.238925	0.179466	0.269944	0.182577	0.221837	0.169666	0.141478	0.401061	0.122727	0.11592	0.193136	0.284744	0.234503	0.394969	0.300308	0.183161	0.289374	0.10512	0.141623	0.134651	0.558187	0.0794857	0.277929	0.21351	0.0155584	0.0465315	0.132427	0.0971753	0.149805	0.0879526	0.0604633	0.0173718	0.155629	0.0140668	0.0755502	0.014771	0.0678092	0.0883304	0.0620668	0.045897	0.152294	0.0298524	0.36557	0.0585633	0.0333196	0.47232	0.0403745	0.0942772	0.404699	0.955273	2.54575	0.36019	0.36035	0.0650079	0.214453	0.3494972	7.146118
3040	-13146.4	-13107.3	-39.0803	0.8502023	0.342172	0.199368	0.209845	0.135517	0.208463	0.189747	0.248635	0.136817	0.124123	0.317137	0.128779	0.142467	0.218081	0.235084	0.284928	0.400197	0.235531	0.219415	0.266529	0.12584	0.129742	0.107792	0.622825	0.0506326	0.176556	0.23137	0.01329	0.0465315	0.239949	0.0778204	0.14137	0.0593349	0.0885344	0.0294545	0.191415	0.0312118	0.0443037	0.0439694	0.0558567	0.13796	0.028515	0.0692673	0.226415	0.0359461	0.366721	0.0426061	0.0425052	0.472928	0.0392933	0.106188	0.426587	0.96995	2.49728	0.348888	0.371757	0.0670042	0.21235	0.3610619	7.212792
3050	-13140.9	-13105.7	-35.2286	0.8512788	0.332775	0.114439	0.201632	0.109603	0.209098	0.19003	0.248942	0.149352	0.151387	0.384852	0.0973374	0.138947	0.191922	0.284621	0.181373	0.24938	0.296663	0.219415	0.248173	0.120699	0.144774	0.111332	0.491034	0.0677512	0.222738	0.264265	0.0205999	0.0409807	0.222286	0.0657528	0.160439	0.0337107	0.0420289	0.0380432	0.233595	0.0365273	0.0527824	0.0573069	0.066444	0.0964582	0.0350734	0.0531857	0.149871	0.0297767	0.369356	0.0566138	0.0291056	0.477752	0.0373962	0.106414	0.426988	0.97021	2.49639	0.336539	0.387419	0.0613831	0.214659	0.3714106	6.827622
3060	-13147.5	-13115	-32.4744	0.8403156	0.292615	0.200738	0.204995	0.109603	0.191612	0.174325	0.248942	0.18771	0.151271	0.281978	0.110215	0.153408	0.18669	0.245875	0.175382	0.337301	0.31065	0.223297	0.2253	0.123089	0.12074	0.0983391	0.41674	0.0264532	0.190393	0.238696	0.0274482	0.0764675	0.143416	0.0843473	0.101026	0.0430112	0.0484979	0.0371662	0.218729	0.0132563	0.068725	0.101546	0.0239668	0.162559	0.032279	0.0164037	0.127001	0.0367893	0.317682	0.0594348	0.0196271	0.523491	0.0429762	0.104104	0.422873	0.967529	2.50549	0.343474	0.367712	0.0735629	0.215251	0.3985102	6.552205
3070	-13153.2	-13109.3	-43.9301	0.9542409	0.294705	0.128391	0.180621	0.178248	0.280653	0.191241	0.303583	0.171357	0.186607	0.377525	0.186762	0.147827	0.353815	0.234559	0.258612	0.357916	0.337561	0.218867	0.239931	0.102744	0.174622	0.128477	0.659957	0.0609566	0.256614	0.244109	0.0634075	0.00986895	0.172168	0.0615543	0.173474	0.0407493	0.0772125	0.0226223	0.165017	0.00539378	0.0834179	0.0284766	0.0910506	0.132302	0.0268524	0.0698331	0.218119	0.0370421	0.284455	0.0531805	0.0179585	0.561337	0.0460261	0.127736	0.462552	0.991984	2.41773	0.368105	0.361923	0.0714571	0.198515	0.3839584	7.697779
3080	-13146.3	-13107.6	-38.7515	0.9454151	0.30933	0.128043	0.186397	0.145467	0.227219	0.159115	0.188317	0.145851	0.185565	0.324497	0.154623	0.150316	0.287042	0.283434	0.175585	0.316384	0.273697	0.193513	0.299482	0.0888967	0.166858	0.142117	0.551572	0.0765873	0.275802	0.265761	0.040765	0.0689254	0.170614	0.0637104	0.106188	0.135913	0.0608541	0.0215484	0.165253	0.0252693	0.0707729	0.0740703	0.107935	0.136529	0.0330312	0.0219283	0.175132	0.0346785	0.375921	0.0441608	0.0149986	0.470319	0.0599223	0.125938	0.459707	0.990332	2.42402	0.348936	0.37699	0.0621926	0.211881	0.3992877	7.179911
3090	-13145.4	-13106.3	-39.1813	0.8979011	0.343368	0.13987	0.19422	0.163395	0.227219	0.147609	0.268673	0.188541	0.119394	0.402699	0.100702	0.159863	0.21944	0.21577	0.251845	0.352244	0.276109	0.225107	0.221506	0.127432	0.171808	0.113548	0.522986	0.0724422	0.27708	0.173078	0.0694472	0.0148682	0.235519	0.103466	0.130687	0.0330687	0.0908681	0.0246623	0.191088	0.0379254	0.0831089	0.0573032	0.108207	0.070781	0.0486827	0.0300653	0.217195	0.0324418	0.395686	0.0466088	0.0276515	0.441545	0.0560666	0.116159	0.443756	0.980784	2.4593	0.358496	0.373118	0.0655353	0.20285	0.3891853	7.222893
3100	-13145.6	-13110	-35.5578	0.6221811	0.33498	0.162097	0.187325	0.213045	0.206549	0.171861	0.251065	0.186408	0.172104	0.341304	0.168262	0.113474	0.207469	0.221653	0.218646	0.37012	0.290235	0.211371	0.20319	0.11414	0.151999	0.128742	0.49898	0.0624476	0.219052	0.199009	0.0663975	0.0335809	0.229718	0.0598334	0.109347	0.106818	0.10592	0.00713074	0.126232	0.0137914	0.0311143	0.0477949	0.0447897	0.102454	0.0232534	0.0402356	0.106605	0.0348212	0.370344	0.0441292	0.0255594	0.473274	0.0518727	0.0577127	0.324379	0.892226	2.72568	0.347302	0.381252	0.0632748	0.208171	0.3580857	6.860544
3110	-13148.1	-13104.8	-43.3708	0.7649992	0.323682	0.162232	0.219134	0.147278	0.262173	0.125121	0.228627	0.152721	0.213451	0.336247	0.135352	0.12815	0.302535	0.276439	0.205079	0.40166	0.263595	0.23327	0.261912	0.108615	0.186755	0.133368	0.56929	0.0556892	0.261821	0.263834	0.0846415	0.044958	0.333137	0.0879515	0.108395	0.109609	0.0358218	0.0610894	0.192372	0.00784715	0.103494	0.0830262	0.0774384	0.0911463	0.043995	0.0272513	0.191639	0.0222204	0.366887	0.0511525	0.0323049	0.464925	0.0625105	0.0880923	0.392651	0.946764	2.57249	0.356066	0.365272	0.0665528	0.21211	0.3474616	7.641841
3120	-13150.4	-13110.8	-39.5771	0.6636555	0.310135	0.178315	0.177289	0.15759	0.195414	0.188171	0.275274	0.166639	0.235454	0.427499	0.119162	0.172245	0.201757	0.297411	0.234048	0.342081	0.260021	0.214916	0.220964	0.100038	0.142108	0.139826	0.505533	0.0732449	0.270128	0.226878	0.0846415	0.0988297	0.127449	0.0676948	0.133864	0.0325125	0.145784	0.0267439	0.214049	0.00399465	0.0647093	0.047254	0.0344999	0.102164	0.0263013	0.0240522	0.195788	0.0231259	0.372798	0.0518124	0.030248	0.466382	0.0556343	0.0664485	0.345865	0.910618	2.67707	0.355589	0.380715	0.0564584	0.207237	0.3677179	7.262471
3130	-13139.4	-13094.9	-44.464	0.891213	0.370056	0.154289	0.214872	0.130381	0.272742	0.203423	0.268052	0.170544	0.139302	0.422285	0.135404	0.154318	0.259609	0.329158	0.239921	0.420798	0.284981	0.264664	0.267482	0.116104	0.157113	0.131732	0.683962	0.0590141	0.267445	0.21081	0.0449668	0.00742453	0.18099	0.0807526	0.115896	0.0969379	0.0727324	0.0600415	0.138589	0.0391124	0.0653092	0.0531011	0.0834378	0.0954155	0.0409189	0.0400513	0.207032	0.0234943	0.391209	0.051266	0.0336116	0.434723	0.0656965	0.11477	0.441421	0.979345	2.46446	0.359378	0.367957	0.059474	0.213191	0.3600175	7.751168
3140	-13145	-13103.6	-41.3893	0.8289028	0.36197	0.181106	0.198428	0.130192	0.190502	0.192875	0.245119	0.189331	0.207887	0.282528	0.107683	0.162148	0.223611	0.30054	0.193799	0.454478	0.315353	0.269454	0.203107	0.147544	0.157113	0.102777	0.573624	0.087765	0.172723	0.253479	0.040043	0.0457548	0.176777	0.0667004	0.125156	0.0683218	0.0784228	0.0666614	0.191359	0.0165139	0.0947308	0.0567455	0.0993176	0.118128	0.0266671	0.0542373	0.213025	0.0290849	0.318578	0.0519189	0.0278008	0.518183	0.0544343	0.101692	0.418515	0.964653	2.51514	0.357653	0.368091	0.0657603	0.208496	0.3881391	7.443694
