Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1189	1	-15365.9	-15381.1	15.1531	0.117192	0.104419	0.0897547	0.10446	0.103456	0.0899159	0.136411	0.0770697	0.089186	0.160371	0.0828413	0.0731154	0.0844411	0.0956614	0.0983952	0.13508	0.120567	0.123263	0.116063	0.080421	0.0872153	0.09662	0.1551	0.0562981	0.0380373	0.0292345	0.0260352	0.0264036	0.0357613	0.0138334	0.0409038	0.0278295	0.0183052	0.0127445	0.0322717	0.0238831	0.0865555	0.0622558	0.0309567	0.0517453	0.0297878	0.035256	0.0536563	0.218662	0.296737	0.10519	0.379411	3.152772
1190	0	-15378.1	-15394	15.8977	0.118968	0.103944	0.0962982	0.124079	0.0894378	0.0718824	0.133136	0.0882297	0.098126	0.175564	0.062757	0.0842305	0.0807279	0.1073	0.0968357	0.116633	0.138989	0.099943	0.10642	0.0696967	0.0765575	0.07358	0.156238	0.0272832	0.0550709	0.0438015	0.0352478	0.0482826	0.0187269	0.0409047	0.032485	0.0374796	0.0561769	0.0190298	0.0260612	0.0125738	0.0370541	0.0214554	0.0394974	0.0294781	0.0124428	0.0374935	0.0781977	0.224977	0.300136	0.104891	0.369996	3.078316
1191	1	-15378.4	-15392.8	14.4078	0.138586	0.0998852	0.0944945	0.0876233	0.0979798	0.0951521	0.136848	0.110836	0.0873809	0.187341	0.0755653	0.0750982	0.0952645	0.0985472	0.114436	0.117339	0.126819	0.10016	0.130687	0.070111	0.0912537	0.0932552	0.169662	0.0442305	0.0528744	0.0369092	0.0271353	0.0264036	0.0375803	0.0140576	0.0612654	0.0201608	0.0269187	0.0133122	0.0431628	0.0315878	0.0698777	0.0425971	0.0210404	0.0532538	0.0263394	0.0320939	0.0521748	0.211978	0.304171	0.110103	0.373748	3.2273
1192	0	-15383.7	-15397.7	14.0313	0.146543	0.116912	0.117955	0.106102	0.09929	0.0777088	0.121137	0.0669316	0.0892332	0.166377	0.0654727	0.0855052	0.0979497	0.107794	0.0983752	0.130339	0.159824	0.108596	0.108593	0.0818146	0.108147	0.0985585	0.16762	0.0347326	0.0368178	0.0429021	0.0299797	0.0291737	0.0212566	0.041964	0.017899	0.0365184	0.0460807	0.0286907	0.0281463	0.0261545	0.0578988	0.0219653	0.0416168	0.0425595	0.0242184	0.0258656	0.103739	0.222048	0.293353	0.104295	0.380304	3.264958
1193	1	-15373.2	-15388.5	15.2222	0.117214	0.101162	0.099802	0.138969	0.115606	0.0779947	0.112389	0.0839318	0.0826958	0.167449	0.0757525	0.07325	0.111655	0.105545	0.0955089	0.134626	0.134228	0.109907	0.105494	0.0766083	0.0981764	0.0750518	0.163375	0.0377113	0.0261544	0.0418807	0.0166664	0.0315863	0.0295374	0.00699652	0.0456382	0.0281886	0.023403	0.0219712	0.032892	0.0216608	0.0837017	0.0505153	0.0287996	0.0376964	0.0160318	0.0567719	0.0516705	0.22583	0.297282	0.098007	0.378881	3.145865
1194	0	-15376.5	-15392.3	15.7699	0.119339	0.0868024	0.115921	0.0856614	0.10962	0.0667341	0.122043	0.0664711	0.0880165	0.17168	0.0922141	0.090856	0.0944635	0.0968081	0.0946709	0.143694	0.124006	0.0923475	0.114221	0.0780607	0.0896328	0.0688569	0.164401	0.0139737	0.0543439	0.0364857	0.0367233	0.0466368	0.0298923	0.0443745	0.0232563	0.0249845	0.0465099	0.0210844	0.0260217	0.0293085	0.0435883	0.00958756	0.0492418	0.0451893	0.0150936	0.0322388	0.0860334	0.207446	0.300052	0.105473	0.38703	3.091089
1195	1	-15370.8	-15385.5	14.7184	0.1203	0.100041	0.095487	0.110361	0.106752	0.0728971	0.154603	0.0709676	0.095353	0.167095	0.0904134	0.0806568	0.0896625	0.107486	0.112926	0.134124	0.106101	0.0993485	0.107488	0.0833102	0.0837329	0.0924876	0.173187	0.0426024	0.0267173	0.0529757	0.0177155	0.0315863	0.0341688	0.0208725	0.046972	0.0254723	0.0251293	0.0252122	0.0238914	0.0478174	0.0768241	0.0500256	0.0191152	0.0495217	0.0325716	0.0499084	0.0423673	0.219977	0.300576	0.103422	0.376025	3.196247
1196	0	-15373.7	-15389.9	16.147	0.103606	0.105265	0.099234	0.107911	0.0979746	0.0878614	0.123976	0.0793939	0.0992498	0.155226	0.0781915	0.0907674	0.0781523	0.100043	0.100224	0.109153	0.142841	0.112211	0.108887	0.0908625	0.0690182	0.0780376	0.130427	0.0280417	0.0480201	0.0530777	0.032232	0.033261	0.0281533	0.044998	0.0230658	0.0215053	0.0497576	0.01709	0.0269371	0.0162243	0.0403581	0.0167209	0.0446905	0.0484481	0.0179654	0.0282901	0.0860334	0.218685	0.304806	0.107405	0.369103	3.053384
1197	1	-15385.2	-15400	14.809	0.147299	0.104545	0.0748206	0.112047	0.126926	0.0917655	0.126221	0.0838213	0.0941765	0.158193	0.0687562	0.0969649	0.107885	0.0951015	0.119389	0.148732	0.139193	0.119363	0.11109	0.0736163	0.0628015	0.0966593	0.135867	0.0489942	0.0490086	0.0408031	0.0184681	0.0169931	0.0237668	0.00857863	0.0297761	0.0232089	0.0293412	0.0333499	0.0294698	0.0221968	0.0822675	0.0413465	0.0375782	0.0502184	0.0355254	0.0456426	0.0254162	0.221119	0.291381	0.10603	0.38147	3.187183
1198	0	-15387	-15402.8	15.8083	0.112072	0.0942657	0.105275	0.0842698	0.0912804	0.0776018	0.142948	0.076651	0.0834589	0.146725	0.0783236	0.0693992	0.0974689	0.1166	0.0980284	0.147762	0.0971283	0.125568	0.106294	0.0763943	0.0868331	0.0754357	0.164334	0.0289299	0.0678601	0.0568675	0.0270078	0.0425025	0.0218634	0.0228288	0.0395319	0.0260222	0.0321113	0.0256889	0.0363431	0.0257515	0.0418786	0.0185989	0.0401275	0.0329699	0.0259008	0.0314058	0.0889452	0.212614	0.279408	0.107663	0.400314	3.087251
1199	1	-15370.4	-15385.7	15.243	0.132488	0.0904978	0.0857137	0.0942394	0.106198	0.101985	0.138505	0.0735175	0.0837785	0.157163	0.07347	0.0885506	0.10965	0.0889536	0.116995	0.121259	0.1393	0.104888	0.1226	0.0716933	0.0899807	0.0720923	0.16765	0.0460629	0.0388137	0.0345463	0.0258859	0.0390903	0.0435809	0.0189339	0.0501596	0.0281159	0.0333858	0.0359642	0.0234185	0.0330568	0.0532436	0.0368874	0.0220101	0.0458686	0.0264449	0.0438343	0.0333089	0.211235	0.303225	0.107029	0.37851	3.143781
1200	0	-15374.7	-15390.1	15.431	0.108322	0.108833	0.117163	0.108275	0.100378	0.0771593	0.10606	0.0765772	0.0846849	0.172918	0.0898789	0.074391	0.0938502	0.0721011	0.103724	0.116971	0.143495	0.125612	0.11844	0.0652172	0.0939965	0.0945052	0.189744	0.031463	0.052425	0.0395249	0.0246033	0.0225313	0.0216816	0.0289615	0.0272664	0.0279772	0.0515881	0.0245953	0.0258249	0.021437	0.0321272	0.0166815	0.0441773	0.0344268	0.0330115	0.038055	0.0843305	0.217385	0.293392	0.0999089	0.389314	3.124984
1201	1	-15374	-15389	15.0306	0.151125	0.0942202	0.0921456	0.1057	0.120596	0.0698493	0.109382	0.0686433	0.0965801	0.179001	0.0797187	0.0832665	0.0937643	0.0742964	0.106714	0.123866	0.130319	0.111986	0.116529	0.0744093	0.0874391	0.0739347	0.175614	0.0420675	0.0560372	0.0379723	0.0159827	0.0230046	0.0458036	0.0223568	0.0298765	0.0281159	0.0346181	0.0258357	0.018303	0.0264521	0.106329	0.0434038	0.0286531	0.0477312	0.0247502	0.0438343	0.0447982	0.214518	0.286164	0.104751	0.394567	3.165026
1202	0	-15375.9	-15392.3	16.4455	0.103352	0.0922255	0.1065	0.0876154	0.10462	0.0833014	0.129695	0.0689555	0.0851897	0.146793	0.0825929	0.0681946	0.114901	0.0797132	0.0960736	0.107455	0.111424	0.124485	0.110606	0.0704035	0.0844658	0.0764103	0.164062	0.0303198	0.0417995	0.0424008	0.0434798	0.0410849	0.0231349	0.0234218	0.0273789	0.0187338	0.0532421	0.0217129	0.0325316	0.0227047	0.0347281	0.0196883	0.0506099	0.0456188	0.0216513	0.0480922	0.0821686	0.207997	0.309975	0.110735	0.371294	3.023537
1203	1	-15374.6	-15390.2	15.5592	0.112484	0.103421	0.120827	0.0817743	0.107302	0.0697881	0.119375	0.0800857	0.106797	0.169803	0.0860658	0.0871267	0.0926406	0.098517	0.131891	0.108972	0.12249	0.112163	0.119564	0.0795227	0.0965227	0.0705045	0.146052	0.0385807	0.0272047	0.0352846	0.0262313	0.0253136	0.0270898	0.0102537	0.0452025	0.0282756	0.0258623	0.0346373	0.0236501	0.0228888	0.0612034	0.0580275	0.0278215	0.0436139	0.0336154	0.0494496	0.0442728	0.20762	0.299297	0.0975905	0.395492	3.112168
1204	0	-15378.2	-15394.2	16.0027	0.134275	0.0800642	0.0730289	0.105763	0.104375	0.071183	0.122991	0.105933	0.0837812	0.169924	0.0741008	0.0866196	0.0916621	0.0986764	0.110072	0.119625	0.109049	0.111216	0.106523	0.0635242	0.0870466	0.0764103	0.157416	0.0202498	0.0492641	0.046243	0.0457836	0.0403164	0.023554	0.0383077	0.0166033	0.0274824	0.0426833	0.0359491	0.0208062	0.0173235	0.0412162	0.0125229	0.0613879	0.0441276	0.0293614	0.0376232	0.073749	0.211107	0.313251	0.0951477	0.380495	3.067813
1205	1	-15378	-15392.2	14.2511	0.133597	0.104102	0.0994566	0.13331	0.124106	0.0782574	0.116374	0.0904954	0.0902384	0.161019	0.0624554	0.0852629	0.0915045	0.126121	0.107959	0.133293	0.15414	0.0994306	0.122808	0.083429	0.0999513	0.0925289	0.185285	0.053754	0.0321766	0.0427068	0.0113292	0.0238333	0.0326322	0.0217275	0.0498408	0.0186399	0.0231872	0.0260198	0.0204588	0.0277573	0.0623108	0.0441977	0.0189852	0.0451921	0.0252117	0.053599	0.0342853	0.223739	0.301526	0.105327	0.369409	3.242971
1206	0	-15371.6	-15387.4	15.7931	0.118705	0.0954077	0.096828	0.0965039	0.0980907	0.0763108	0.137881	0.0722587	0.0933743	0.17308	0.0758662	0.0706404	0.0845223	0.0855421	0.107783	0.136017	0.118749	0.107309	0.109814	0.0779776	0.0729411	0.0853774	0.149863	0.0374377	0.0531727	0.0512154	0.0303254	0.042403	0.0368463	0.0312455	0.0300225	0.00912343	0.0620255	0.0286827	0.0154603	0.0146394	0.0439316	0.0166781	0.0505231	0.0440962	0.0287748	0.0402877	0.0810443	0.21058	0.300783	0.102355	0.386282	3.088778
1207	1	-15385.1	-15401.1	16.053	0.118597	0.0968213	0.083616	0.0845624	0.126158	0.0794118	0.139361	0.0673928	0.102645	0.165653	0.0796588	0.0815618	0.117282	0.0814254	0.109996	0.113109	0.102833	0.111854	0.133712	0.0687668	0.0736076	0.0853566	0.172888	0.0534515	0.0216076	0.0239665	0.0132363	0.0125233	0.0235117	0.0373637	0.0551768	0.0186324	0.0180361	0.0249657	0.0412781	0.0427336	0.0709644	0.0467616	0.0227039	0.0382436	0.0136196	0.0396814	0.0480523	0.222209	0.296292	0.100391	0.381109	3.062779
1208	0	-15375.7	-15391.5	15.8747	0.123917	0.0776229	0.103623	0.0969331	0.124489	0.106042	0.0943489	0.0771991	0.0933743	0.168488	0.0599376	0.0789767	0.07717	0.0994359	0.0886427	0.131738	0.124481	0.102463	0.119413	0.0664562	0.0888481	0.0997233	0.175908	0.0222152	0.0433615	0.0502665	0.0357861	0.0419907	0.0231655	0.0257967	0.0314453	0.0170729	0.058032	0.0272094	0.0260588	0.0229308	0.0429925	0.0227524	0.0468857	0.0402374	0.0256577	0.0285839	0.0689431	0.209001	0.314076	0.103642	0.373281	3.080614
1209	1	-15369.4	-15384.2	14.8126	0.103126	0.108053	0.0887571	0.113163	0.102454	0.0942363	0.144562	0.0859838	0.109458	0.181336	0.0735029	0.0874951	0.091144	0.0956836	0.103229	0.128024	0.113784	0.120018	0.108832	0.0706527	0.0868776	0.0780696	0.176654	0.0416031	0.0467191	0.0409642	0.0298884	0.025791	0.032477	0.0183054	0.0484366	0.0288379	0.030281	0.0225506	0.0413608	0.0372252	0.0739582	0.0518921	0.0212235	0.0453734	0.0156457	0.0333646	0.0358255	0.210094	0.307599	0.107575	0.374732	3.18682
1210	0	-15374.5	-15389.4	14.9324	0.124336	0.0977445	0.108224	0.116703	0.104896	0.0834865	0.116762	0.104325	0.0841472	0.154489	0.0739008	0.0871772	0.103805	0.0812325	0.111036	0.114724	0.125691	0.0975376	0.132168	0.0831697	0.0977019	0.0975578	0.156523	0.0280678	0.0534669	0.0554476	0.0305482	0.0327677	0.0291179	0.0386249	0.0292707	0.0323439	0.0463852	0.015283	0.0368182	0.0254492	0.0581823	0.00911211	0.0460449	0.039115	0.0189145	0.0341794	0.0583653	0.205682	0.29191	0.105503	0.396905	3.174843
1211	1	-15374.1	-15388.2	14.0771	0.112376	0.122788	0.0909349	0.0914834	0.100167	0.0959091	0.132646	0.0733385	0.105438	0.186315	0.0735029	0.0993328	0.102017	0.115223	0.122288	0.114369	0.141196	0.106444	0.141947	0.0825547	0.104981	0.0793661	0.16099	0.0517149	0.0375746	0.0344143	0.018351	0.029908	0.033549	0.013925	0.0530543	0.0352054	0.0138856	0.0258482	0.0141499	0.0285404	0.082382	0.0507398	0.0310462	0.0359191	0.0310145	0.0431176	0.0404282	0.220098	0.304494	0.101796	0.373612	3.260376
1212	0	-15378.1	-15393.4	15.3408	0.132672	0.0919735	0.109177	0.111916	0.0992469	0.0690767	0.112354	0.0671934	0.0875568	0.176874	0.0840697	0.0848784	0.126475	0.0752463	0.11551	0.106578	0.137065	0.113722	0.103582	0.0695778	0.0791157	0.0805656	0.155132	0.0311202	0.0534669	0.0417793	0.0413664	0.0467777	0.0261477	0.039242	0.0287717	0.0254659	0.0588502	0.0138615	0.0182813	0.0336019	0.0383346	0.0152956	0.0550625	0.0327175	0.0215928	0.0254209	0.097289	0.231719	0.292573	0.103922	0.371786	3.134002
1213	1	-15375.8	-15390.7	14.8733	0.115977	0.103419	0.100236	0.137992	0.11361	0.0879533	0.11711	0.0849411	0.0996385	0.158665	0.0828724	0.0738927	0.103392	0.118653	0.0983187	0.123962	0.149998	0.10715	0.112291	0.0738395	0.0837325	0.100016	0.146181	0.062376	0.0287071	0.0318461	0.0124139	0.0206701	0.0218996	0.017147	0.0467922	0.0324488	0.022064	0.0271783	0.025246	0.0344899	0.0636727	0.0573929	0.0259542	0.048131	0.0310145	0.0405035	0.0369681	0.223709	0.298324	0.106536	0.37143	3.180758
1214	0	-15375.4	-15390.1	14.7034	0.156653	0.0982095	0.102482	0.0902163	0.11631	0.0767489	0.126502	0.0881424	0.10071	0.154076	0.0639402	0.074442	0.0875969	0.0875308	0.102645	0.158595	0.127424	0.126565	0.125245	0.0767589	0.113322	0.0753249	0.171809	0.0274941	0.0684041	0.0368708	0.0389979	0.0388658	0.0324151	0.0310771	0.0287669	0.0224952	0.0529345	0.0218521	0.0216061	0.0126511	0.0292196	0.0225103	0.0549534	0.0315798	0.00984496	0.0269466	0.0870086	0.218793	0.297931	0.0992315	0.384044	3.197744
1215	1	-15380.1	-15395.7	15.5422	0.115977	0.101361	0.0972131	0.0947371	0.102585	0.0890136	0.132453	0.0733238	0.0853625	0.162717	0.0671342	0.0824352	0.107373	0.100186	0.0980525	0.0954824	0.119146	0.11684	0.114991	0.0831693	0.0801684	0.0850842	0.162974	0.0460736	0.0405379	0.0335183	0.0180299	0.0285915	0.0367693	0.0294341	0.0609482	0.0274612	0.0294911	0.0336992	0.014852	0.0254032	0.0974992	0.0342635	0.0116375	0.0470143	0.0328711	0.0608657	0.037118	0.223719	0.305609	0.0903129	0.38036	3.113859
1216	0	-15377.3	-15391.9	14.569	0.134606	0.113895	0.116803	0.101763	0.111631	0.0805136	0.128686	0.102998	0.0890381	0.158512	0.0778291	0.0726186	0.0970944	0.081907	0.109611	0.116255	0.126073	0.1027	0.132745	0.0755321	0.0880141	0.0753249	0.17408	0.0325876	0.0468862	0.0531803	0.0309007	0.0481693	0.0167129	0.0445357	0.0469892	0.0229098	0.0468767	0.0151215	0.0422714	0.0206558	0.0474613	0.0185322	0.0546337	0.0458994	0.0196076	0.0313618	0.0576621	0.230583	0.286035	0.0959432	0.387439	3.211187
1217	1	-15374.2	-15389.8	15.5534	0.117006	0.101361	0.0839343	0.106964	0.114435	0.0704929	0.118358	0.0836603	0.0893725	0.171116	0.0671342	0.0878136	0.0801525	0.101844	0.110404	0.115203	0.114317	0.0975412	0.0934224	0.0994524	0.0801684	0.088195	0.164386	0.0498331	0.029816	0.0437315	0.0194418	0.0267822	0.0363558	0.0337075	0.0563775	0.0386887	0.0256847	0.0199903	0.0236537	0.0275766	0.0939773	0.0445267	0.0306795	0.0464509	0.0203133	0.0460164	0.0424094	0.204391	0.309593	0.101247	0.384769	3.112745
1218	0	-15382.4	-15397.9	15.5029	0.129484	0.110469	0.105943	0.0939572	0.101676	0.0631677	0.100621	0.0721625	0.0938185	0.149709	0.0802955	0.060404	0.105918	0.119536	0.0940946	0.121852	0.122938	0.117474	0.136685	0.0867329	0.0950347	0.0796461	0.175119	0.0412408	0.0263996	0.0396673	0.0279292	0.0357792	0.0188823	0.0413033	0.0338952	0.0269459	0.0602198	0.0165346	0.044172	0.0288043	0.0278715	0.0198852	0.040649	0.0335343	0.0162517	0.0257192	0.095373	0.22682	0.284768	0.107554	0.380858	3.117795
1219	1	-15379.9	-15394.6	14.6928	0.0921848	0.111052	0.11283	0.107359	0.0942253	0.0707649	0.13711	0.084771	0.103982	0.165774	0.0850911	0.0878136	0.0953694	0.0907539	0.112572	0.11682	0.131619	0.135866	0.109547	0.0718151	0.0917099	0.0838026	0.164787	0.0611996	0.0436807	0.0424906	0.00928607	0.0294231	0.0224215	0.0371379	0.0370194	0.0343149	0.0166403	0.0189671	0.0304056	0.0209236	0.0824277	0.0656214	0.0225032	0.0337009	0.0293628	0.0555108	0.0481461	0.220409	0.299511	0.105252	0.374827	3.198803
1220	0	-15371.9	-15386.8	14.9641	0.106427	0.0924203	0.0965236	0.102139	0.111747	0.0872217	0.126853	0.0901982	0.096095	0.172967	0.0882433	0.0865261	0.105303	0.0978908	0.114105	0.125635	0.129525	0.122855	0.122211	0.0759187	0.0927039	0.097681	0.175119	0.0181008	0.032951	0.0493399	0.0294719	0.0394231	0.0331784	0.0308836	0.0251712	0.0163907	0.0456238	0.0165346	0.0449473	0.0274853	0.0249594	0.0196529	0.0380458	0.0348101	0.0248314	0.0280883	0.0754816	0.209903	0.310505	0.100308	0.379285	3.171679
1221	1	-15374.1	-15389	14.9373	0.123907	0.0931489	0.0943206	0.0936252	0.121587	0.0824706	0.12766	0.0674284	0.0959545	0.153802	0.0794223	0.0799596	0.108626	0.0765233	0.112922	0.129008	0.142034	0.115397	0.12501	0.0740368	0.0969601	0.103887	0.195803	0.0614588	0.0268822	0.0441697	0.0120029	0.0198499	0.0377004	0.0248338	0.0525672	0.022488	0.0190147	0.0332065	0.0302606	0.0238788	0.0650502	0.0511171	0.0248054	0.0281001	0.0179678	0.0537364	0.0317659	0.219536	0.298703	0.102147	0.379615	3.174351
1222	0	-15373.9	-15389.4	15.4856	0.133967	0.0968898	0.0929529	0.102153	0.0888991	0.0972321	0.110812	0.0813175	0.103644	0.146926	0.0779739	0.082729	0.111911	0.0845314	0.103643	0.111878	0.115138	0.123238	0.129952	0.0765595	0.104602	0.0922441	0.157556	0.0198151	0.0401679	0.0410609	0.0245973	0.0524307	0.0290266	0.0299908	0.0323326	0.0161528	0.0512276	0.0208582	0.0322254	0.0192497	0.0354527	0.0250298	0.0519293	0.041605	0.0227678	0.0358544	0.0709952	0.218889	0.287794	0.106476	0.386841	3.119521
1223	1	-15380.9	-15396	15.1002	0.0999883	0.0945032	0.0969399	0.0883681	0.093189	0.0638369	0.13203	0.0964368	0.0993755	0.176903	0.0750756	0.0786491	0.115048	0.0928679	0.105169	0.139699	0.128121	0.132058	0.117587	0.0757757	0.080444	0.0828425	0.165856	0.0472581	0.0269843	0.0217005	0.0210155	0.0238934	0.0412641	0.0198446	0.0455266	0.0217334	0.0255902	0.024287	0.0320444	0.045418	0.0791247	0.049929	0.0278071	0.0415718	0.0306811	0.0473662	0.0542553	0.215733	0.288366	0.101118	0.394783	3.15806
1224	0	-15376.8	-15392	15.2011	0.114699	0.0754644	0.0962296	0.102716	0.104969	0.0847022	0.116882	0.1013	0.0800548	0.176668	0.0776511	0.0759158	0.0955506	0.09403	0.141149	0.130017	0.116893	0.132938	0.12573	0.0844899	0.0843894	0.0822216	0.147947	0.0247872	0.0423646	0.0531507	0.0270398	0.0301331	0.0280529	0.0435727	0.0315119	0.0205156	0.0545764	0.0175851	0.0381831	0.0192217	0.0411021	0.0088269	0.0569834	0.0397103	0.0227678	0.0339806	0.0712985	0.212891	0.303475	0.104621	0.379013	3.147972
1225	1	-15381.3	-15395.8	14.4667	0.145783	0.0978944	0.100491	0.0947041	0.0928016	0.0822525	0.140203	0.072845	0.107518	0.166575	0.0708392	0.0902674	0.0986177	0.0971469	0.0920012	0.113977	0.114924	0.139804	0.11797	0.0732146	0.089803	0.0916927	0.18309	0.0583658	0.0414572	0.0322261	0.00952621	0.0235546	0.0254794	0.0198446	0.0688728	0.0265225	0.0422436	0.0199779	0.0355763	0.0329917	0.091309	0.0534161	0.0210936	0.0320352	0.039566	0.0313695	0.0415665	0.211416	0.295377	0.101586	0.39162	3.221409
1226	0	-15380.9	-15395.9	14.961	0.125292	0.0861101	0.0698316	0.102438	0.105994	0.0813836	0.146486	0.074342	0.0869225	0.190944	0.0852718	0.0925109	0.0904982	0.110539	0.0911412	0.12592	0.114859	0.108316	0.122369	0.0774411	0.114133	0.0867221	0.162264	0.0284775	0.0515585	0.0544604	0.0526179	0.0294798	0.0191788	0.0256043	0.0354362	0.0321247	0.06375	0.0303067	0.0236818	0.0258571	0.0263988	0.00993047	0.040481	0.0310168	0.0154299	0.0333851	0.0910747	0.229007	0.299861	0.104541	0.366591	3.171979
1227	1	-15373.3	-15388.7	15.3725	0.124249	0.0849781	0.100979	0.105086	0.111241	0.087137	0.130458	0.0825646	0.0936774	0.17613	0.0766192	0.072819	0.102696	0.109838	0.09527	0.111921	0.13668	0.114441	0.109712	0.0718629	0.0691848	0.091818	0.145006	0.0536999	0.0428386	0.0302907	0.0129083	0.0248717	0.0323895	0.0263221	0.046966	0.034424	0.0314945	0.0223267	0.0326333	0.0432066	0.0791887	0.0314485	0.0291076	0.0339488	0.0303656	0.0493551	0.0386827	0.221731	0.285682	0.108076	0.384511	3.130838
1228	0	-15373.6	-15389.3	15.7427	0.127076	0.0894878	0.0845078	0.0981588	0.101365	0.097841	0.121849	0.0658401	0.0959448	0.182086	0.0940019	0.071556	0.102934	0.103922	0.111783	0.127904	0.14462	0.131431	0.114753	0.0574582	0.0866276	0.082832	0.146704	0.0263866	0.0442361	0.0435394	0.019214	0.0440629	0.0127955	0.0269511	0.0256494	0.0188352	0.0470042	0.0142047	0.0196187	0.0197284	0.0385472	0.0182593	0.040481	0.0453245	0.0144937	0.0328668	0.10093	0.212487	0.304581	0.102325	0.380607	3.093812
1229	1	-15380.6	-15396.8	16.18	0.145294	0.080461	0.09845	0.087606	0.121885	0.0652474	0.119203	0.0732639	0.0911437	0.152142	0.0766192	0.0847499	0.0841764	0.100488	0.0969724	0.12689	0.103159	0.0845926	0.10937	0.0732092	0.0812725	0.0698564	0.179266	0.0618615	0.0388174	0.0225738	0.00502016	0.0266243	0.0442252	0.0247684	0.0478242	0.036298	0.0282429	0.0268972	0.0318823	0.0381722	0.088035	0.0427574	0.0254917	0.0387996	0.0377764	0.0351694	0.0435303	0.222689	0.29567	0.105958	0.375683	3.050085
1230	0	-15378	-15392.5	14.5324	0.11109	0.0952873	0.110097	0.121457	0.110916	0.0831327	0.146075	0.0785888	0.0937914	0.149695	0.0630582	0.0911281	0.105765	0.0899129	0.114429	0.119209	0.126365	0.126153	0.154799	0.0800091	0.0867958	0.0905762	0.170132	0.0178928	0.0476762	0.0435394	0.0179952	0.0361148	0.0378384	0.0423747	0.0324176	0.0209547	0.0614883	0.0185747	0.0239474	0.0148679	0.0357317	0.0186325	0.045481	0.0420547	0.0202667	0.03566	0.0828761	0.221027	0.28471	0.10505	0.389213	3.214848
1231	1	-15374.3	-15389.3	15.0604	0.124528	0.0937064	0.0871911	0.102516	0.120716	0.0689172	0.125895	0.0939818	0.0911437	0.157258	0.063752	0.0966089	0.0804617	0.0979633	0.117488	0.13069	0.144504	0.113885	0.114476	0.0788656	0.102135	0.0755862	0.152064	0.0390919	0.0340329	0.0350463	0.0297877	0.0266243	0.0281332	0.0247684	0.0482421	0.0408814	0.0215797	0.0134389	0.0218613	0.0330168	0.0758414	0.05815	0.0226145	0.037931	0.0351612	0.0607337	0.0407743	0.212624	0.299455	0.108429	0.379492	3.162045
1232	0	-15373.5	-15388.8	15.2729	0.123098	0.111428	0.0947658	0.0980798	0.115052	0.0798163	0.131974	0.0752754	0.0942981	0.16478	0.0974112	0.0709557	0.0871256	0.103625	0.122796	0.13732	0.113182	0.13153	0.111688	0.0815806	0.0911037	0.0730119	0.153297	0.0227203	0.0515076	0.0441182	0.013581	0.0360406	0.0154511	0.0415737	0.0311209	0.0201572	0.0410058	0.0181237	0.0222434	0.034357	0.0402022	0.021082	0.0412322	0.0474069	0.0266443	0.0251324	0.0839012	0.216729	0.290593	0.105848	0.38683	3.140796
1233	1	-15376.3	-15391.6	15.3787	0.127905	0.0893738	0.099434	0.091698	0.0958206	0.0848471	0.12451	0.0780984	0.0946006	0.151624	0.0770687	0.069351	0.0992815	0.0769526	0.094913	0.104435	0.144696	0.107473	0.106757	0.105765	0.0849158	0.0940478	0.158116	0.0619285	0.0337197	0.0411263	0.023795	0.0344747	0.0332843	0.0327094	0.0427085	0.0189585	0.0239464	0.031621	0.0257341	0.0350288	0.0830391	0.0463254	0.0230964	0.0392315	0.0416353	0.0506986	0.0454663	0.211137	0.301705	0.100871	0.386286	3.130211
1234	0	-15373	-15388.4	15.346	0.136835	0.100698	0.0845504	0.101159	0.0938186	0.0668307	0.123101	0.0828394	0.0942981	0.159539	0.0748923	0.0920749	0.107774	0.0979555	0.101877	0.120891	0.139055	0.101269	0.109961	0.0805338	0.0781383	0.0907252	0.173747	0.0261028	0.0584445	0.0337741	0.0330419	0.0365672	0.0205074	0.0298884	0.0402343	0.0190771	0.0459362	0.0189312	0.0190005	0.010068	0.0411772	0.0342009	0.05787	0.0545941	0.0247585	0.0399552	0.0767888	0.219215	0.292459	0.105228	0.383099	3.133482
