Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
4710	-16346.6	-16357.3	10.754	0.229553	0.107143	0.122576	0.221422	0.149544	0.162376	0.231407	0.164244	0.199741	0.169888	0.115794	0.100507	0.0784628	0.0992387	0.174498	0.127254	0.167106	0.140878	0.172133	0.131234	0.12434	0.113301	0.186017	0.147966	0.0284974	0.0344597	0.00409136	0.000590393	0.0314117	0.00241625	0.0193118	0.0345207	0.00447129	0.0154482	0.00424478	0.00206077	0.0111591	0.0368387	0.0039434	0.024296	0.0109085	0.0031166	0.00818129	0.262041	0.268039	0.0784696	0.0504252	0.327899	0.0131265	0.228861	0.245222	0.128127	0.39779	3.916591
4720	-16346.3	-16358	11.6714	0.242068	0.0933631	0.0967557	0.205203	0.145497	0.167832	0.188852	0.153195	0.174322	0.156327	0.114821	0.100507	0.0925859	0.0968227	0.161714	0.135848	0.148203	0.137849	0.216805	0.148102	0.128176	0.116519	0.162084	0.135758	0.0178228	0.0367404	0.000697282	0.00229458	0.041526	0.000861416	0.0080405	0.0187309	0.0100639	0.0159877	0.0127714	0.00616372	0.00660237	0.0325289	0.002607	0.0197518	0.013857	0.00491625	0.00499499	0.272417	0.27594	0.0767547	0.0379058	0.322834	0.0141476	0.222159	0.2424	0.132761	0.40268	3.776171
4730	-16344	-16356.1	12.1413	0.225408	0.0817548	0.0991196	0.208459	0.158038	0.161931	0.178268	0.179623	0.200825	0.208509	0.101306	0.0948684	0.0918973	0.0943209	0.153951	0.131365	0.168284	0.150466	0.17933	0.117101	0.126911	0.108217	0.162955	0.144227	0.00834201	0.0453793	0.00332109	0.000907592	0.0256197	0.00225952	0.0153321	0.0136381	0.00381176	0.00323981	0.00477389	0.00570214	0.0109222	0.0448781	0.00653287	0.013749	0.0106974	0.00388806	0.00961156	0.286533	0.258554	0.072525	0.0485491	0.319123	0.0147158	0.22501	0.236462	0.135426	0.403103	3.759741
4740	-16347.5	-16356.5	8.96656	0.239591	0.0954264	0.107713	0.236452	0.143955	0.16175	0.195027	0.146158	0.190251	0.17941	0.117774	0.118349	0.0852127	0.135967	0.162781	0.126382	0.173953	0.137838	0.188605	0.114793	0.135309	0.118946	0.197843	0.115341	0.0218262	0.049337	0.00228986	0.00187051	0.0319245	0.00712556	0.005781	0.0185918	0.00979706	0.0125853	0.00884369	0.00182512	0.0225344	0.0484397	0.000934143	0.016772	0.0105973	0.0025461	0.000809942	0.278765	0.272316	0.0707601	0.0393055	0.330195	0.008658	0.21321	0.248786	0.142094	0.39591	3.899258
4750	-16345.2	-16355.5	10.287	0.218418	0.0989048	0.107713	0.251783	0.145084	0.194176	0.211716	0.178259	0.200928	0.167652	0.099137	0.104235	0.0847791	0.12295	0.167846	0.107413	0.175137	0.142479	0.171947	0.111223	0.122634	0.116901	0.18055	0.11852	0.0296023	0.0532071	0.000814783	0.000161289	0.031568	0.00122663	0.0269262	0.0317924	0.00236527	0.0168448	0.00587175	0.00380398	0.0234638	0.048189	0.00260912	0.0146411	0.0105973	0.00802156	0.00180362	0.262104	0.302301	0.0795654	0.036257	0.306249	0.0135237	0.223666	0.247092	0.13177	0.397472	3.913896
4760	-16341.4	-16351.4	9.98255	0.198924	0.102743	0.10402	0.213049	0.173686	0.188795	0.18722	0.150389	0.206934	0.170025	0.117468	0.0967293	0.0880093	0.0996777	0.177883	0.128796	0.170607	0.181725	0.20608	0.123131	0.1417	0.102654	0.175575	0.116974	0.0219404	0.0361236	0.00113708	0.00199308	0.026245	0.00171176	0.0162383	0.0196059	0.00333287	0.00646479	0.00531017	0.00646801	0.0186029	0.0389178	0.00490494	0.0270991	0.00871235	0.00166668	0.00291591	0.285497	0.280993	0.0805822	0.0369628	0.304613	0.0113531	0.21184	0.243262	0.138207	0.406691	3.872184
4770	-16338.2	-16350.3	12.1023	0.194349	0.0938183	0.106268	0.227976	0.153368	0.162971	0.184344	0.14969	0.1801	0.154436	0.10503	0.091923	0.0927713	0.100218	0.173494	0.137297	0.174498	0.155409	0.164942	0.119833	0.113677	0.102332	0.183075	0.117382	0.0178798	0.0477083	0.00318382	0.00081729	0.0380861	0.000363399	0.0116468	0.0296208	0.00468169	0.0103545	0.0147344	0.00394209	0.0226061	0.0403756	0.000391641	0.0180483	0.00812919	0.000782831	0.00550892	0.290325	0.271891	0.0674586	0.0454722	0.311365	0.0134884	0.217719	0.239232	0.130886	0.412163	3.718065
4780	-16354	-16366.7	12.6957	0.214436	0.0841306	0.120787	0.222316	0.183469	0.163814	0.208195	0.142917	0.166683	0.138901	0.102509	0.0826228	0.100689	0.113226	0.15159	0.12065	0.144246	0.159725	0.209167	0.104822	0.118381	0.125439	0.152306	0.116713	0.0141511	0.0354366	0.00675849	0.00122605	0.0427932	0.000107818	0.0140252	0.0278473	0.00526957	0.00622901	0.0164564	0.0122377	0.0085301	0.0405337	0.00822562	0.023785	0.00432988	0.00405258	0.0116783	0.279538	0.276373	0.0682292	0.049156	0.310939	0.0157643	0.220549	0.238956	0.132272	0.408223	3.731408
4790	-16345	-16357.4	12.4021	0.20661	0.0865951	0.10343	0.237733	0.158842	0.153541	0.198173	0.178001	0.218158	0.156669	0.0917025	0.0904193	0.10381	0.109301	0.151913	0.124897	0.165476	0.146032	0.177491	0.0970916	0.130821	0.0983955	0.148862	0.132627	0.0224741	0.0387048	0.000944218	0.000894816	0.0298905	0.00435695	0.0125897	0.0359967	0.00504703	0.0069462	0.00669398	0.00110388	0.0305213	0.0570974	0.00194773	0.0161141	0.0121735	0.00515554	0.00769324	0.263432	0.278932	0.0768212	0.0442782	0.321494	0.0150416	0.22437	0.236719	0.136738	0.402173	3.762934
4800	-16352.9	-16362.4	9.4922	0.245429	0.10782	0.124179	0.241506	0.170064	0.180552	0.203243	0.177579	0.221311	0.168105	0.140903	0.0969092	0.114707	0.104558	0.174555	0.136464	0.167303	0.15991	0.188238	0.122771	0.116458	0.111847	0.150674	0.125842	0.0194243	0.0302444	0.00385972	0.00195795	0.0380566	0.000696786	0.018701	0.021546	0.0032277	0.0121446	0.00410245	0.000587345	0.0154598	0.0575875	0.00297414	0.02325	0.00937309	0.00456557	0.007402	0.293884	0.262443	0.0773688	0.0403404	0.309035	0.01693	0.22083	0.256289	0.13371	0.389171	4.026089
4810	-16343.1	-16353.7	10.6363	0.236568	0.0894284	0.0791464	0.224794	0.17776	0.159823	0.185879	0.18358	0.200924	0.154587	0.130277	0.109203	0.0885972	0.110857	0.166092	0.136464	0.158583	0.148095	0.211018	0.114985	0.146353	0.119738	0.190431	0.125842	0.0126168	0.0440274	0.000520702	0.00424185	0.0352459	0.00245111	0.00973248	0.021546	0.00949613	0.0108444	0.0117005	0.00119699	0.0206883	0.0359811	0.00201668	0.0193038	0.0054601	0.00919225	0.00657594	0.280414	0.287573	0.0728393	0.039199	0.303639	0.0163361	0.216963	0.252563	0.12856	0.401914	3.911862
4820	-16347.2	-16358.1	10.9024	0.242846	0.102551	0.103885	0.222316	0.167362	0.175769	0.234351	0.178789	0.197538	0.15907	0.10898	0.084262	0.0934187	0.108436	0.15685	0.128545	0.175555	0.172449	0.190027	0.105512	0.134239	0.101297	0.190431	0.114365	0.0146894	0.0426926	4.7054e-05	0.000542256	0.0206519	0.00115943	0.00961704	0.0302536	0.00729708	0.00926293	0.00932423	0.00229254	0.0179357	0.0478245	0.00644812	0.0176635	0.00798994	0.00474312	0.00486947	0.272034	0.278856	0.0836475	0.0307136	0.315109	0.0196403	0.224626	0.23432	0.148526	0.392528	3.904147
4830	-16348.3	-16359.7	11.4149	0.208062	0.0966195	0.0842943	0.232085	0.16999	0.163397	0.202571	0.167557	0.179197	0.128823	0.101316	0.128517	0.0846019	0.122233	0.149433	0.132551	0.151713	0.14356	0.176224	0.104942	0.135352	0.105604	0.158924	0.115429	0.0228827	0.0512717	6.50045e-06	0.000374173	0.0311214	0.00155116	0.00958897	0.0215941	0.00061862	0.0107916	0.00796827	0.000442222	0.0153685	0.0455848	0.00206359	0.0195079	0.00729701	0.00493596	0.0149715	0.284801	0.265882	0.0738458	0.0362019	0.327824	0.0114459	0.214756	0.227996	0.153916	0.403332	3.710939
4840	-16339	-16349.1	10.1137	0.238787	0.0814163	0.12348	0.189816	0.185818	0.190283	0.205681	0.15591	0.185496	0.167272	0.115139	0.107394	0.101168	0.104735	0.172973	0.130969	0.146428	0.162487	0.186126	0.114472	0.127596	0.113278	0.184163	0.131566	0.027815	0.0454343	0.00125459	0.00148552	0.0387227	0.00120194	0.00975385	0.0305349	0.00019955	0.0133076	0.00679392	0.00266357	0.0104268	0.0505691	0.00199768	0.0225285	0.00114892	0.00365618	0.00466849	0.288704	0.268122	0.0721868	0.0478256	0.311541	0.0116206	0.213367	0.249059	0.133927	0.403647	3.896617
4850	-16347.2	-16357.1	9.92851	0.210359	0.0838185	0.113864	0.228708	0.172987	0.165498	0.187008	0.166865	0.215901	0.165978	0.0814424	0.110477	0.0974787	0.118423	0.161255	0.138668	0.167266	0.163579	0.178695	0.129219	0.14396	0.121731	0.180395	0.145652	0.0106574	0.0452762	0.00339251	0.00260374	0.0351308	0.00223316	0.0131129	0.0206128	0.00607252	0.0160934	0.00574027	0.00704699	0.00625208	0.0417859	0.00108308	0.0145917	5.46774e-05	0.00361844	0.00356216	0.280015	0.257481	0.0726769	0.0444711	0.334463	0.0108936	0.21928	0.239475	0.14435	0.396896	3.888149
4860	-16344.2	-16354.8	10.6167	0.237279	0.0825544	0.107839	0.20457	0.196491	0.166328	0.199618	0.157608	0.209369	0.152894	0.0951663	0.097049	0.0957714	0.101437	0.174175	0.100649	0.156149	0.168731	0.187537	0.111082	0.128268	0.103995	0.192595	0.116862	0.0279009	0.0375032	0.000653295	4.2315e-05	0.048052	0.00137538	0.0122965	0.036439	0.00113953	0.0109097	0.00822027	0.00206688	0.0264765	0.0398936	0.00305864	0.0251224	0.00207294	0.00460958	0.00406876	0.29506	0.256064	0.0718384	0.0453872	0.319438	0.0122126	0.216057	0.249368	0.135372	0.399204	3.835919
4870	-16350.4	-16359.9	9.47023	0.229064	0.0863296	0.10297	0.219049	0.153564	0.203394	0.226755	0.1706	0.201157	0.135184	0.110787	0.108193	0.118165	0.11953	0.189966	0.137751	0.15302	0.159149	0.187537	0.14514	0.132602	0.103225	0.169081	0.103816	0.0219569	0.0596706	0.00030797	0.00315466	0.0355575	0.000640035	0.0136474	0.0370968	0.0012433	0.0213447	0.00521194	0.000609649	0.0136082	0.0462601	0.00258308	0.0182344	0.0117218	0.00453385	0.00169902	0.272542	0.281663	0.0674052	0.0453798	0.321328	0.0116826	0.228678	0.253546	0.126398	0.391377	3.965109
4880	-16341.8	-16351.9	10.0958	0.220839	0.0795197	0.10634	0.216966	0.173336	0.17616	0.218259	0.162963	0.185931	0.183757	0.100492	0.113246	0.0867265	0.107938	0.196488	0.12131	0.149204	0.154788	0.201075	0.14514	0.122918	0.10246	0.18635	0.122322	0.0223798	0.0304687	0.00103356	0.000369151	0.0464808	0.0047196	0.010878	0.0292493	0.00334144	0.0179026	0.00792231	0.00175296	0.00998057	0.0510025	0.00335868	0.0110842	0.00820956	0.00217427	0.00885933	0.280218	0.269087	0.0785432	0.0501473	0.311325	0.0106797	0.213861	0.243926	0.143381	0.398832	3.905695
4890	-16358.7	-16368	9.27322	0.206952	0.0971203	0.110255	0.228297	0.158996	0.162872	0.201498	0.171985	0.179941	0.146373	0.0924617	0.103435	0.0858773	0.115614	0.15994	0.145943	0.177622	0.141235	0.188456	0.106593	0.134646	0.102527	0.170974	0.140132	0.0249441	0.0289542	0.00201471	0.00312915	0.0237743	0.00447944	0.0147035	0.0310366	2.19916e-05	0.0117141	0.0217805	0.00411874	0.00850092	0.0308255	0.00380702	0.016837	0.0124532	0.0058132	0.0086133	0.276131	0.267908	0.0871748	0.032671	0.329312	0.00680384	0.220941	0.254259	0.143872	0.380929	3.787268
4900	-16355.5	-16365.3	9.76039	0.233578	0.105567	0.125858	0.210292	0.157182	0.166684	0.203953	0.160836	0.185368	0.153571	0.123612	0.0913758	0.101325	0.10066	0.185733	0.126286	0.13328	0.156741	0.199356	0.120606	0.122281	0.109706	0.155306	0.132596	0.0111881	0.0500642	0.000848373	0.00241097	0.024589	0.00294166	0.0158293	0.0235115	6.93823e-08	0.0082799	0.024063	0.00680736	0.00266781	0.0407649	0.00314182	0.021584	0.0199917	0.00379821	0.00579208	0.272868	0.274812	0.0838755	0.0308784	0.327782	0.00978449	0.227244	0.237235	0.151461	0.384059	3.830025
4910	-16342.1	-16351.6	9.52236	0.233578	0.0951476	0.10596	0.229848	0.188466	0.201306	0.195912	0.184684	0.201177	0.161202	0.114352	0.116348	0.0988484	0.0996362	0.202213	0.105609	0.156464	0.175053	0.20507	0.11754	0.138122	0.117494	0.175557	0.141225	0.0117962	0.0499129	0.00209491	0.000516054	0.0322195	0.000208538	0.0158293	0.0277821	1.83987e-07	0.0144554	0.00179197	0.00796517	0.0181591	0.0392933	0.00352623	0.0167484	0.0108183	0.00604726	0.00799974	0.27695	0.276355	0.0725433	0.0429605	0.315776	0.0154155	0.227463	0.246229	0.132491	0.393818	4.027977
4920	-16347.6	-16359.3	11.6595	0.225487	0.100996	0.11258	0.20169	0.188466	0.170082	0.176947	0.150094	0.205547	0.179442	0.0974416	0.103655	0.0902165	0.118637	0.155885	0.13916	0.188235	0.126324	0.169631	0.110689	0.117267	0.111737	0.188086	0.112402	0.00957708	0.0520649	0.00013388	0.00254996	0.044871	0.000930758	0.0115249	0.0218317	1.23815e-06	0.0216455	0.00629272	0.000340822	0.0133216	0.0355364	0.00491347	0.0192503	0.00803872	0.00752404	0.00212556	0.278574	0.263497	0.0734993	0.0467427	0.323538	0.0141482	0.226377	0.231841	0.131326	0.410456	3.80317
4930	-16352.7	-16363.6	10.8473	0.237595	0.103101	0.0827214	0.244744	0.159318	0.164901	0.179339	0.155539	0.174477	0.183676	0.0878154	0.0964608	0.111873	0.116566	0.192306	0.129339	0.144926	0.117149	0.18895	0.109673	0.132281	0.115077	0.169596	0.13324	0.0155354	0.0441007	0.00133193	0.00111944	0.0330387	0.000447895	0.0202912	0.0102752	1.89575e-05	0.0111585	0.011783	0.0136791	0.0140099	0.0452433	0.00029979	0.0212625	0.0113111	0.00952361	0.00116808	0.284467	0.261348	0.0741123	0.0490264	0.3209	0.0101461	0.222165	0.244852	0.135881	0.397102	3.796262
4940	-16351.1	-16362.2	11.1607	0.216777	0.105666	0.0986083	0.238532	0.161992	0.19039	0.17833	0.175426	0.228659	0.154617	0.117691	0.102774	0.0867258	0.109687	0.168367	0.12596	0.17578	0.156277	0.18895	0.125923	0.125849	0.117895	0.177459	0.111805	0.0102033	0.0454779	0.00260211	0.00040905	0.0415667	0.000691336	0.0248087	0.0146133	0.00458472	0.0072574	0.00466061	0.00335833	0.0065168	0.050577	0.00373505	0.0181233	0.0205949	0.00288163	0.00695074	0.286233	0.265894	0.0689304	0.0529784	0.308893	0.0170708	0.235899	0.237655	0.133986	0.39246	3.909753
4950	-16359.8	-16368.5	8.68926	0.236154	0.0907754	0.102606	0.230991	0.157321	0.189452	0.211733	0.174745	0.228056	0.180739	0.112743	0.108297	0.109439	0.13526	0.176668	0.144506	0.156711	0.159343	0.19881	0.112136	0.141687	0.133064	0.212591	0.102128	0.00579022	0.0415002	0.000910631	0.00214955	0.0256685	0.00149891	0.02571	0.0328115	0.00961772	0.0160915	0.00624589	0.00940439	0.00661647	0.0587474	0.000997126	0.0165504	0.0181894	0.00222235	0.00610093	0.248665	0.26731	0.0783725	0.0422121	0.350562	0.0128776	0.235004	0.257259	0.133503	0.374235	4.092777
4960	-16347.1	-16357.5	10.4447	0.250387	0.101553	0.104655	0.221564	0.172992	0.150927	0.207479	0.174745	0.204186	0.154375	0.0965206	0.118121	0.086646	0.117801	0.190328	0.126288	0.156711	0.155491	0.188461	0.116761	0.11839	0.139413	0.177706	0.122902	0.0112537	0.0352879	0.000669609	0.00186966	0.0375557	8.80004e-05	0.021196	0.0316429	0.00339662	0.0207358	0.00823606	0.00314971	0.0143572	0.0360531	0.00910811	0.013334	0.00949468	0.00111248	0.00475279	0.276608	0.259752	0.0772809	0.0572713	0.317404	0.0116843	0.237662	0.231164	0.13216	0.399014	3.917697
4970	-16348.8	-16358.7	9.82918	0.211415	0.109109	0.110577	0.268214	0.152366	0.176472	0.204571	0.18411	0.167932	0.154019	0.106964	0.118121	0.112468	0.121553	0.192689	0.124029	0.150226	0.123438	0.202348	0.128845	0.11839	0.108533	0.179735	0.126627	0.0121359	0.0524886	0.00169932	4.62328e-05	0.0325187	0.00223015	0.0135695	0.0316657	0.00730658	0.0124303	0.00322305	0.00678077	0.00980904	0.0506116	0.00409374	0.0152513	0.00861561	0.00541915	0.00689161	0.268256	0.267408	0.0747603	0.0519271	0.327542	0.0101065	0.221828	0.249587	0.132283	0.396301	3.929537
4980	-16350.3	-16360.4	10.0921	0.247616	0.105296	0.091825	0.240185	0.171742	0.168452	0.188361	0.179161	0.222755	0.169811	0.11	0.106421	0.0797394	0.115384	0.168381	0.132037	0.167256	0.152833	0.177877	0.137734	0.132091	0.13831	0.149776	0.0997403	0.0284402	0.0540165	0.002975	0.00057266	0.0419462	0.000205631	0.0167229	0.0402974	0.00436386	0.0126456	0.000665696	0.000956548	0.00196852	0.0265818	0.00537016	0.0226344	0.0101229	0.00365143	0.0120983	0.273786	0.291691	0.0708297	0.0415578	0.308301	0.0138354	0.218734	0.247606	0.124655	0.409005	3.93902
4990	-16345.6	-16357.8	12.1634	0.23296	0.0894617	0.095309	0.227737	0.149543	0.190899	0.193717	0.193587	0.181495	0.136976	0.104517	0.100093	0.101997	0.111459	0.157283	0.119368	0.16871	0.152811	0.183188	0.104555	0.132091	0.097393	0.158207	0.135379	0.0134124	0.0443743	0.00523921	0.00155587	0.0287856	0.00144791	0.014983	0.0383864	0.0013239	0.00907147	0.00266681	0.00182757	0.0108386	0.0500051	0.00465808	0.0166024	0.00656288	0.00354278	0.0148972	0.265979	0.291077	0.0815024	0.0452566	0.301651	0.0145331	0.231909	0.236294	0.12647	0.405327	3.788918
5000	-16344.6	-16356.3	11.738	0.206945	0.0924453	0.0939121	0.204949	0.178459	0.177037	0.178762	0.191558	0.185333	0.152244	0.104517	0.0902301	0.102904	0.115163	0.159807	0.12152	0.173697	0.14411	0.184613	0.134797	0.157767	0.120833	0.167838	0.125503	0.0147851	0.0378977	0.00372911	7.60697e-05	0.0395986	0.00219226	0.00892534	0.0283518	0.0106053	0.00901052	0.00138769	0.000104315	0.00444383	0.0373672	0.00190589	0.0136117	0.00972306	0.00716713	0.00225163	0.268648	0.293535	0.0830303	0.0442399	0.297449	0.0130975	0.201432	0.259466	0.131496	0.407606	3.798077
5010	-16346.8	-16357.5	10.6843	0.226023	0.0972194	0.0935084	0.216743	0.18895	0.17759	0.188615	0.185453	0.182313	0.138962	0.0996861	0.0873241	0.0865897	0.104001	0.160993	0.129826	0.154068	0.157067	0.202922	0.116488	0.11899	0.12199	0.182356	0.128149	0.0109301	0.0503049	0.00266383	0.00344796	0.0320265	0.00549633	0.0208025	0.0336932	0.00396228	0.0169074	0.0114358	0.00301118	0.0126014	0.0351112	0.000225946	0.0233565	0.0102043	0.00912352	0.00131835	0.270419	0.314699	0.0656497	0.039509	0.29735	0.0123728	0.217079	0.251594	0.123104	0.408223	3.832448
5020	-16344.4	-16354.6	10.21	0.227404	0.0972194	0.12489	0.217242	0.159258	0.155669	0.211461	0.181198	0.185158	0.189955	0.122287	0.0840455	0.0977154	0.112861	0.184109	0.114893	0.147094	0.172944	0.212387	0.096981	0.123643	0.10982	0.18407	0.118281	0.0211671	0.0457373	0.00232058	0.00329215	0.0408097	0.00280408	0.016337	0.0205511	0.0113407	0.00870107	0.00388555	0.000151141	0.0175703	0.0425666	0.0122507	0.0179206	0.0104694	0.00191306	0.00489504	0.275118	0.280764	0.074759	0.0410255	0.315146	0.0131874	0.219819	0.2457	0.131799	0.402682	3.915269
5030	-16345.9	-16356.6	10.7081	0.198844	0.0849019	0.112518	0.195578	0.153461	0.164072	0.219619	0.153698	0.196686	0.170963	0.0988232	0.114153	0.0784567	0.115613	0.184977	0.114442	0.157152	0.153698	0.17842	0.136278	0.148015	0.121888	0.159842	0.138465	0.016157	0.0428618	4.97973e-05	0.00510197	0.032701	0.00199886	0.00808784	0.0320807	0.00361269	0.0138111	0.00707035	0.0013572	0.0032259	0.032134	0.000133657	0.0150049	0.0127034	0.00221874	0.00227596	0.265848	0.284246	0.0671225	0.0524837	0.321953	0.00834772	0.232263	0.234778	0.129061	0.403898	3.783151
5040	-16357.6	-16367.1	9.50923	0.212322	0.0835304	0.0862697	0.206653	0.161536	0.185954	0.224018	0.17756	0.194762	0.163206	0.0996274	0.109796	0.103834	0.0810677	0.194997	0.154755	0.184951	0.166416	0.193627	0.100002	0.133407	0.11875	0.171108	0.130071	0.0198034	0.0471323	0.00316268	0.00383037	0.0363828	0.00829698	0.0200767	0.0319949	0.000270251	0.0109219	0.0115504	0.00184488	0.016093	0.036539	0.00877887	0.0176928	0.00250914	0.0149229	0.00285535	0.271588	0.293409	0.0720639	0.0347004	0.315895	0.0123433	0.224169	0.245268	0.135597	0.394966	3.932879
5050	-16352.7	-16361.3	8.5804	0.236094	0.119954	0.115393	0.233417	0.165394	0.169278	0.21018	0.164255	0.176811	0.156747	0.108024	0.107637	0.10234	0.110604	0.154168	0.137649	0.166441	0.155918	0.227196	0.132374	0.145063	0.109956	0.174011	0.152078	0.0136038	0.0415592	0.00119305	0.00368204	0.0276094	0.00144268	0.0100203	0.0241939	0.0148659	0.0106493	0.00293458	0.00277212	0.00602082	0.0484842	0.007263	0.013865	0.0175214	0.00464233	0.0165778	0.272166	0.298128	0.0709576	0.0440039	0.305304	0.00944051	0.213781	0.258585	0.130154	0.39748	3.999883
5060	-16344.3	-16354	9.65975	0.232258	0.111561	0.11315	0.220951	0.164707	0.17362	0.191219	0.173263	0.221048	0.161575	0.11015	0.110587	0.0989833	0.11949	0.154265	0.107783	0.157634	0.124469	0.203138	0.129196	0.135337	0.122055	0.164313	0.118555	0.0267559	0.0354725	0.00280282	0.00127001	0.0353878	0.00322481	0.0179193	0.0259973	0.00648189	0.00685257	0.00496417	0.0059656	0.0100834	0.0486624	0.0115245	0.0151524	0.0037005	0.00601732	0.00223911	0.27124	0.304642	0.0706907	0.0480408	0.296591	0.00879625	0.215244	0.252627	0.122508	0.409621	3.889782
5070	-16347.5	-16356.5	9.01755	0.200578	0.0881167	0.100851	0.269153	0.137421	0.177709	0.189003	0.169122	0.193809	0.16862	0.111475	0.112803	0.085514	0.11322	0.190706	0.118126	0.161393	0.16694	0.190366	0.117386	0.128192	0.118929	0.187651	0.11329	0.0185214	0.0414302	0.00106697	0.000726478	0.043349	0.0034428	0.0152321	0.0251174	0.00357406	0.00741595	0.00428765	0.00551884	0.0173762	0.0380492	0.00631171	0.0168126	0.00597964	0.00985866	0.00159365	0.27395	0.30928	0.0687975	0.0389291	0.301107	0.00793614	0.227094	0.237854	0.116121	0.41893	3.876036
5080	-16339.1	-16348.8	9.69993	0.195873	0.0997356	0.10036	0.23162	0.163771	0.177709	0.211591	0.166733	0.202167	0.16013	0.0969606	0.117339	0.100747	0.125237	0.194598	0.118539	0.165765	0.161999	0.195723	0.113623	0.119555	0.109037	0.181708	0.119517	0.0176148	0.0414302	0.000833135	0.00226194	0.0400668	0.00135046	0.0189793	0.0291856	0.00335952	0.00999489	0.0157842	0.00399075	0.0121111	0.0300312	0.000883797	0.0111638	0.0151736	0.00645962	0.00225324	0.280405	0.297923	0.0712549	0.0379847	0.301332	0.0111011	0.217759	0.243184	0.128254	0.410803	3.892963
5090	-16347.5	-16359.3	11.8534	0.20971	0.0896841	0.098992	0.211533	0.190376	0.166377	0.210141	0.158867	0.167267	0.151028	0.124459	0.122683	0.0941132	0.101239	0.166664	0.135428	0.124288	0.150106	0.201976	0.116078	0.134812	0.136278	0.171321	0.113474	0.0176148	0.0496685	1.35188e-05	0.000631105	0.0260862	0.00144123	0.0149166	0.0253592	0.0051523	0.0112187	0.00509344	0.00776203	0.0183966	0.0314486	0.00120969	0.0145138	0.0118873	0.00606391	0.00297628	0.275218	0.29724	0.0692285	0.0419759	0.300382	0.0159558	0.228464	0.246806	0.116642	0.408088	3.798347
5100	-16342.5	-16353.6	11.1095	0.242847	0.102164	0.104475	0.209294	0.172699	0.19441	0.217283	0.1736	0.20124	0.194831	0.113134	0.093194	0.099514	0.113803	0.152173	0.120319	0.150947	0.152583	0.207926	0.0906295	0.12509	0.109387	0.169003	0.109488	0.0136242	0.0531798	0.000111655	0.000123466	0.0250692	0.00215847	0.0149166	0.0203796	0.00676234	0.0140605	0.00960352	0.00136241	0.0107341	0.0504877	0.0130863	0.0208844	0.00450324	0.00296787	0.00647314	0.287055	0.282412	0.0746961	0.0410285	0.297001	0.0178073	0.213848	0.249405	0.126619	0.410128	3.890525
5110	-16348.8	-16361.6	12.7474	0.216532	0.0908943	0.108469	0.211406	0.158806	0.14755	0.221156	0.154048	0.185018	0.138755	0.109877	0.102872	0.0896716	0.0977614	0.180091	0.115321	0.157677	0.124153	0.182585	0.132405	0.148732	0.103225	0.172596	0.125301	0.0194077	0.0531671	0.00232444	0.00100366	0.0459715	0.00163921	0.0195261	0.0234166	0.00507591	0.0156908	0.00323299	0.00387049	0.00921692	0.0465469	0.0100758	0.0162313	0.00352347	0.00689334	0.00140229	0.276539	0.298066	0.0757283	0.0446153	0.286968	0.0180831	0.223398	0.239156	0.122542	0.414904	3.763118
5120	-16351	-16361.3	10.3008	0.251951	0.110501	0.0956394	0.217635	0.145426	0.17217	0.208038	0.183474	0.180339	0.151454	0.104443	0.116027	0.108836	0.109794	0.16536	0.119746	0.172517	0.134664	0.205429	0.137911	0.124967	0.110212	0.183084	0.147376	0.013703	0.0397616	0.00138156	0.00421752	0.0324033	0.00171485	0.0140115	0.0262284	0.00899154	0.00450379	0.00819758	0.00599714	0.00543954	0.0463961	0.016453	0.00593699	0.00931671	0.0049636	0.00216812	0.279148	0.280893	0.0743997	0.0402343	0.311542	0.0137828	0.205399	0.236686	0.133931	0.423984	3.908778
5130	-16346.6	-16356.4	9.82376	0.238859	0.085877	0.106034	0.239936	0.143315	0.157985	0.217345	0.159907	0.210979	0.148072	0.104589	0.117921	0.0856352	0.11412	0.17	0.129903	0.166823	0.147377	0.170147	0.124191	0.140606	0.107658	0.180519	0.149876	0.0247865	0.0404307	0.000709367	0.000840722	0.0314959	0.00278717	0.0149523	0.023506	0.00562571	0.0119112	0.00735317	0.00662228	0.0139417	0.0459483	0.00854065	0.0175381	0.0113163	0.00948123	0.00217839	0.284544	0.292806	0.0683382	0.0441067	0.299197	0.0110082	0.224022	0.231723	0.136861	0.407393	3.897641
