Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
2460	-14768.6	-14779.1	10.5015	0.124642	0.0895209	0.102635	0.0968234	0.0831044	0.10418	0.104859	0.0937561	0.0940805	0.179046	0.0618367	0.0752462	0.103734	0.117159	0.111096	0.133038	0.148046	0.123506	0.112903	0.0753039	0.0868095	0.0898867	0.173886	0.102668	0.0224769	0.0439923	0.0265719	0.0271499	0.0549823	0.0331766	0.0205278	0.0269879	0.0521177	0.0574548	0.0264673	0.0496812	0.0344879	0.0684932	0.0354254	0.0606666	0.0254364	0.0260573	0.024988	3.776039	0.272626	0.28983	0.0931567	0.344387	3.304907
2470	-14772.7	-14782.8	10.1006	0.153118	0.101857	0.126709	0.0851774	0.102399	0.0713374	0.156501	0.075247	0.0961738	0.182743	0.081027	0.0821208	0.0854245	0.118314	0.106078	0.131992	0.137017	0.135285	0.106682	0.0823978	0.0950383	0.0821668	0.201145	0.112018	0.025857	0.0379886	0.0239079	0.0210228	0.0494779	0.0166927	0.0446426	0.0269879	0.0442187	0.033045	0.0302321	0.046353	0.025155	0.0498146	0.0282171	0.0654807	0.0289422	0.00936288	0.0233867	3.877998	0.271865	0.274286	0.100037	0.353812	3.338755
2480	-14766.5	-14776.5	9.9526	0.141085	0.0961982	0.104342	0.0928625	0.0988014	0.111692	0.106973	0.0839921	0.100989	0.186531	0.0746753	0.0866154	0.105668	0.107157	0.109753	0.133921	0.125026	0.121015	0.134839	0.0773427	0.0975377	0.0813687	0.175822	0.12843	0.0321715	0.0379886	0.0136566	0.0237256	0.0526674	0.0270043	0.0414068	0.0169682	0.0529956	0.0454208	0.0439202	0.0365594	0.033505	0.0561882	0.0199268	0.0748815	0.0326105	0.0197029	0.0103594	3.86577	0.281822	0.285157	0.100436	0.332585	3.354297
2490	-14771.8	-14783.3	11.4885	0.138339	0.0807659	0.0922857	0.0762318	0.114573	0.0759249	0.12762	0.107322	0.0929731	0.173562	0.061441	0.0963315	0.0905934	0.102747	0.113353	0.116884	0.131385	0.109017	0.12428	0.0657289	0.0949704	0.0921449	0.151155	0.0741926	0.0309744	0.0389696	0.0356038	0.0448825	0.0467463	0.0312956	0.0223697	0.0176709	0.0488639	0.0436484	0.0457505	0.033513	0.0196807	0.071938	0.0443229	0.0582569	0.0293627	0.0223936	0.0105595	3.86714	0.269766	0.285882	0.107692	0.336661	3.200624
2500	-14778.2	-14787.7	9.48853	0.114	0.101298	0.0969259	0.0920721	0.127074	0.0737178	0.154091	0.0710885	0.120848	0.219454	0.0787666	0.0935472	0.111375	0.11378	0.11162	0.134291	0.110381	0.129364	0.142275	0.0703141	0.102741	0.0971462	0.185492	0.0772467	0.0333548	0.0492068	0.0340247	0.0155085	0.0636016	0.0342372	0.0243317	0.0212392	0.0576963	0.0536568	0.026803	0.0351607	0.0411162	0.0468369	0.0240027	0.0543388	0.0293627	0.00802456	0.0303656	3.686225	0.267434	0.278948	0.101391	0.352226	3.411778
2510	-14763.1	-14774	10.8861	0.147782	0.100643	0.106806	0.10093	0.117019	0.0923667	0.120576	0.0699416	0.0908199	0.174238	0.0861224	0.0784866	0.108823	0.0957142	0.0927761	0.153949	0.124229	0.115822	0.113978	0.0762595	0.0886954	0.0736439	0.163132	0.0749005	0.0181159	0.0401741	0.0257623	0.0436726	0.0689991	0.0287763	0.0336756	0.0260007	0.0366547	0.0436249	0.0415983	0.0484266	0.0289058	0.0586331	0.0199127	0.0706761	0.025683	0.0193803	0.0149279	3.860769	0.273042	0.289097	0.0961039	0.341756	3.261255
2520	-14768.7	-14778.3	9.55144	0.163497	0.0952487	0.0946034	0.0888112	0.140034	0.0748307	0.119113	0.074534	0.0856464	0.174615	0.0613854	0.0940576	0.103903	0.117532	0.115933	0.123145	0.135134	0.124577	0.11437	0.0731486	0.0936185	0.0758734	0.193686	0.0934349	0.0351293	0.063338	0.0297658	0.0368385	0.0509299	0.0378232	0.0343671	0.0194565	0.0469861	0.0476558	0.0626579	0.0356747	0.0300267	0.0586331	0.0264993	0.0639512	0.0228412	0.0292937	0.0246767	3.984088	0.27036	0.291794	0.101645	0.336201	3.387276
2530	-14775	-14784.4	9.31775	0.163887	0.0983645	0.0966608	0.1033	0.105289	0.0894008	0.148382	0.07802	0.0994901	0.153417	0.0834181	0.101225	0.098449	0.108749	0.113557	0.150956	0.131935	0.141038	0.145137	0.0660818	0.0988217	0.0634074	0.159782	0.0872211	0.0340843	0.0380003	0.0297239	0.0413205	0.0569544	0.038809	0.0307609	0.0128919	0.0641731	0.0589045	0.0219754	0.0444837	0.0350556	0.0474512	0.0261697	0.0563569	0.0371065	0.0349956	0.021492	3.883582	0.284641	0.293487	0.0942643	0.327607	3.4167
2540	-14770	-14779.8	9.75815	0.131023	0.0967154	0.101094	0.0941201	0.139041	0.0965408	0.120699	0.088205	0.0931959	0.188051	0.0706111	0.0887184	0.114286	0.111432	0.101356	0.128553	0.122688	0.0976408	0.155532	0.0703191	0.0718855	0.0912056	0.193518	0.0865884	0.0173304	0.0421541	0.0286978	0.0256223	0.0826458	0.0260775	0.0221726	0.0357835	0.0498323	0.0384598	0.026084	0.046188	0.0303265	0.0698635	0.0315349	0.0757879	0.0288498	0.0215764	0.0209918	3.877994	0.276453	0.295734	0.10251	0.325304	3.372998
2550	-14773.4	-14783.7	10.2914	0.145041	0.0983164	0.0918376	0.102392	0.108415	0.0839818	0.116314	0.0683482	0.0942869	0.160156	0.0720093	0.072605	0.0939017	0.116907	0.116563	0.159268	0.136775	0.0981256	0.121515	0.0976691	0.0784125	0.0880115	0.203831	0.0767468	0.0238198	0.0312005	0.0272741	0.0261037	0.0393421	0.0301611	0.0489779	0.0408796	0.048652	0.0518162	0.0430294	0.0432248	0.0303265	0.0454533	0.04246	0.0490316	0.0254529	0.0304608	0.0170524	4.276597	0.264695	0.296102	0.100186	0.339017	3.29615
2560	-14779.7	-14789.5	9.82772	0.138394	0.0942959	0.127938	0.0902226	0.103854	0.0746945	0.120399	0.0923655	0.102166	0.186818	0.079911	0.0940014	0.119443	0.086795	0.0860776	0.131709	0.129525	0.126916	0.113827	0.0824337	0.115857	0.0826504	0.141702	0.0959094	0.0264248	0.0345523	0.0333644	0.0422319	0.0645731	0.0243478	0.0375044	0.0254002	0.0552056	0.0501355	0.0619347	0.0472563	0.0228537	0.0455977	0.0458045	0.0634592	0.0271218	0.0144705	0.0168203	4.029121	0.293911	0.277659	0.0998966	0.328534	3.356965
2570	-14766.4	-14776.8	10.4069	0.128469	0.085504	0.115397	0.114454	0.104016	0.075657	0.128593	0.0936099	0.104079	0.202492	0.0781889	0.0749083	0.110111	0.106471	0.103644	0.143698	0.135769	0.122417	0.110281	0.0896239	0.0750469	0.10198	0.171088	0.0978734	0.0226407	0.0289669	0.0273541	0.0276281	0.0532795	0.0466488	0.0224817	0.0373017	0.0450293	0.0390837	0.0254057	0.0287591	0.0313858	0.0590315	0.0250266	0.0472087	0.0319915	0.0111366	0.0158656	4.019918	0.270925	0.280489	0.103832	0.344754	3.299598
2580	-14775.7	-14786.7	10.9714	0.126332	0.085504	0.114374	0.0831281	0.10327	0.0816152	0.140291	0.0676658	0.107054	0.166268	0.063757	0.0719523	0.125737	0.13327	0.101489	0.125419	0.146027	0.122888	0.125441	0.0742476	0.0900962	0.0749776	0.181866	0.0823864	0.0548909	0.0286443	0.0239412	0.0310966	0.044386	0.0202572	0.0252396	0.0173878	0.0525815	0.0446623	0.0320678	0.0288579	0.0287195	0.077363	0.0286803	0.0574226	0.0279766	0.0319889	0.0174893	3.603235	0.278996	0.281212	0.104156	0.335636	3.268708
2590	-14771.3	-14780.5	9.1508	0.136533	0.110363	0.1069	0.0884917	0.124284	0.0791289	0.115215	0.0908389	0.096301	0.162396	0.079056	0.0892048	0.099026	0.102117	0.10576	0.137758	0.128015	0.15777	0.147701	0.0621514	0.0764243	0.0829265	0.215576	0.0877183	0.0242893	0.0410918	0.038917	0.0232988	0.0586908	0.0364731	0.0265818	0.0391021	0.0506966	0.0430149	0.0387831	0.0401886	0.0445098	0.0578673	0.0241547	0.0668971	0.0423202	0.0270642	0.0103532	4.177235	0.271436	0.3054	0.093846	0.329318	3.415951
2600	-14774.6	-14784.4	9.79952	0.177188	0.088089	0.0929953	0.0840922	0.125448	0.105675	0.141941	0.0677107	0.0840534	0.181295	0.082905	0.0760611	0.0968873	0.107879	0.124732	0.14612	0.118108	0.125329	0.139719	0.0720789	0.0843998	0.0782297	0.172771	0.108029	0.0412076	0.0417395	0.054413	0.0445521	0.0469685	0.0196721	0.0177513	0.0130105	0.0460384	0.0538674	0.0387831	0.0279088	0.0320825	0.0654026	0.0148645	0.062865	0.0201497	0.0292778	0.0158922	3.889166	0.27396	0.291418	0.102999	0.331622	3.368184
2610	-14765.5	-14774.8	9.28121	0.177527	0.0919339	0.121384	0.0902001	0.12805	0.0754378	0.113947	0.0808167	0.106004	0.186069	0.076668	0.087862	0.104753	0.118417	0.110274	0.123444	0.130425	0.120471	0.115761	0.0897879	0.0996121	0.0831567	0.194395	0.0996903	0.0193489	0.0558713	0.0320627	0.0293225	0.0670579	0.0335373	0.0215432	0.0208481	0.0534513	0.033166	0.0496701	0.0410404	0.0247748	0.0647673	0.0351067	0.0485073	0.0254432	0.0199944	0.0095888	4.036297	0.272554	0.283032	0.0983603	0.346053	3.411189
2620	-14775.6	-14785.8	10.1914	0.158844	0.0903739	0.0966253	0.0765683	0.118253	0.0756273	0.1669	0.0804729	0.077136	0.160246	0.0810735	0.0732315	0.109012	0.127554	0.101577	0.142183	0.109569	0.122798	0.123491	0.0773464	0.0737723	0.0700576	0.216938	0.0841008	0.0278816	0.0367279	0.0247754	0.0373747	0.0487092	0.0322101	0.0211115	0.0329999	0.0660919	0.0407515	0.0492382	0.0485657	0.0302713	0.0483458	0.0348807	0.0511587	0.0417443	0.0278408	0.0178815	3.834626	0.263125	0.291597	0.0959616	0.349317	3.332312
2630	-14771.4	-14781.8	10.396	0.113337	0.0998222	0.087843	0.0986582	0.119021	0.0858582	0.136917	0.0889026	0.100594	0.156856	0.0924644	0.0854174	0.131186	0.0859528	0.114739	0.116023	0.133249	0.135784	0.110223	0.0745772	0.0835141	0.0897075	0.184156	0.105413	0.0227638	0.0513359	0.0255251	0.0352864	0.0489015	0.0283587	0.021545	0.0375942	0.044014	0.0299835	0.0567596	0.0470566	0.0317131	0.0473123	0.0365427	0.0511587	0.0300264	0.0259484	0.0162028	3.730879	0.26803	0.296448	0.0970026	0.338519	3.318246
2640	-14770.9	-14781.2	10.2579	0.14613	0.101004	0.106936	0.0860618	0.105212	0.0734412	0.113333	0.0731575	0.116086	0.160847	0.0712597	0.092504	0.098024	0.133233	0.108515	0.134179	0.125606	0.124126	0.121374	0.0569092	0.117903	0.0813405	0.162088	0.0873	0.0253336	0.037178	0.0456993	0.0190309	0.0584997	0.0271031	0.0301458	0.0193508	0.0580086	0.0491262	0.0500198	0.0338103	0.0394997	0.0660701	0.0261408	0.049117	0.021489	0.0174132	0.032478	4.231649	0.2901	0.287144	0.0959747	0.326781	3.302084
2650	-14769.5	-14779.4	9.89074	0.157474	0.118093	0.0963035	0.0944997	0.126816	0.0864572	0.129846	0.0746169	0.0907007	0.190858	0.0729917	0.0727024	0.118416	0.0976985	0.106416	0.139175	0.128584	0.126339	0.119331	0.0958081	0.0931132	0.0805928	0.186509	0.0837461	0.0411755	0.0513657	0.0299638	0.0165686	0.0386644	0.0287616	0.0270102	0.0191392	0.046836	0.0339475	0.0363677	0.0424445	0.0295298	0.0741932	0.0284039	0.0344314	0.0315294	0.0305154	0.01653	4.134249	0.275937	0.287541	0.103983	0.332539	3.344464
2660	-14776.3	-14786.2	9.89979	0.163335	0.113269	0.11321	0.110598	0.0962057	0.0842101	0.123388	0.0988929	0.0835906	0.155523	0.0646514	0.0936153	0.0903078	0.11971	0.0944565	0.136147	0.151349	0.113518	0.129259	0.0999251	0.0910916	0.0771665	0.190299	0.0786861	0.0258017	0.0475621	0.0337679	0.0442447	0.0374822	0.0264757	0.0206808	0.0235397	0.0439084	0.0649457	0.0546359	0.0489801	0.0330818	0.0406319	0.00860541	0.0658171	0.0218656	0.0179051	0.0211206	3.967131	0.281414	0.293817	0.092947	0.331823	3.353457
2670	-14773.2	-14783.7	10.4796	0.139395	0.0900346	0.117314	0.0936116	0.0961328	0.0845123	0.130151	0.0792258	0.112178	0.174819	0.0712616	0.0864544	0.117628	0.0931075	0.105091	0.166747	0.145042	0.126444	0.129259	0.0813399	0.077302	0.0707153	0.166117	0.0671361	0.0205339	0.0405786	0.0366451	0.0218316	0.0551424	0.0386458	0.0380665	0.0240598	0.0503452	0.0434085	0.0261933	0.041727	0.0227362	0.0461429	0.0211267	0.0610539	0.044816	0.0215747	0.00808225	4.165895	0.278448	0.280173	0.0948338	0.346545	3.283729
2680	-14773.8	-14784.4	10.6702	0.138943	0.0937657	0.100945	0.0936286	0.12561	0.0896192	0.134649	0.0854498	0.0793021	0.17842	0.0814542	0.0557413	0.125686	0.0990176	0.0979964	0.137645	0.126069	0.1338	0.107932	0.0725524	0.0984446	0.089291	0.19599	0.0969895	0.0363275	0.039491	0.0471638	0.0301045	0.0354043	0.0282051	0.0426208	0.0135109	0.0444149	0.0392118	0.0374067	0.0262346	0.0366119	0.0581119	0.0392575	0.0436657	0.015187	0.0185904	0.0132088	3.84718	0.26635	0.282451	0.104594	0.346606	3.283671
2690	-14768.5	-14778.6	10.1718	0.151071	0.0937277	0.103013	0.090189	0.106999	0.091311	0.118344	0.0831607	0.0960208	0.205929	0.0769866	0.0807369	0.128616	0.103745	0.101536	0.117746	0.135543	0.124241	0.120285	0.0938967	0.082321	0.096116	0.153748	0.102383	0.0283361	0.0377257	0.051556	0.0251672	0.0558406	0.0311837	0.0278758	0.0131494	0.0592105	0.0503206	0.0369552	0.0449428	0.0255424	0.0416194	0.0249675	0.063447	0.0191659	0.0202548	0.00610277	4.054838	0.263832	0.287695	0.0976467	0.350826	3.321029
2700	-14764.1	-14774.4	10.2775	0.132535	0.0879716	0.090502	0.0880645	0.109991	0.091311	0.140621	0.0697227	0.094661	0.174524	0.0794523	0.090406	0.10422	0.101355	0.112978	0.136894	0.15602	0.123385	0.123871	0.0687759	0.0769238	0.0802532	0.18778	0.113762	0.0359819	0.0374445	0.0282023	0.0327417	0.0475	0.0261823	0.0306499	0.0190076	0.0619651	0.0398474	0.0297214	0.0512273	0.0369241	0.0548249	0.0212902	0.0570111	0.0272513	0.0153522	0.0200419	4.077023	0.261497	0.289271	0.110679	0.338553	3.309147
2710	-14769.1	-14778.7	9.61745	0.153726	0.091699	0.11517	0.0880485	0.0984139	0.0868473	0.159265	0.0909284	0.102542	0.182365	0.0800443	0.0654142	0.121945	0.0968478	0.0921398	0.139457	0.143044	0.138069	0.122732	0.0595799	0.093833	0.08546	0.183638	0.101682	0.0260762	0.046254	0.0222543	0.0311123	0.0379544	0.0341873	0.0144019	0.0225178	0.0519256	0.0594428	0.0345638	0.0430812	0.0264285	0.06307	0.0343715	0.0664742	0.0178242	0.0311227	0.0159621	4.132141	0.278068	0.296344	0.0957234	0.329865	3.371916
2720	-14776.5	-14786.6	10.1162	0.120981	0.095649	0.130568	0.0892745	0.0749562	0.0922913	0.126436	0.0769415	0.110235	0.205628	0.0888083	0.0844219	0.109982	0.092122	0.0972873	0.149558	0.133881	0.123096	0.137077	0.0663284	0.0717178	0.0849872	0.17271	0.094421	0.041307	0.042938	0.0282561	0.0266522	0.055434	0.0374005	0.0303848	0.0167554	0.0573288	0.0471652	0.0424111	0.0387064	0.0180951	0.0452538	0.0155973	0.0784468	0.0321647	0.0182233	0.0183692	4.162829	0.274718	0.302623	0.0951166	0.327543	3.320249
2730	-14773.3	-14783.2	9.94354	0.127184	0.109287	0.118178	0.111579	0.136488	0.0871156	0.132459	0.0571433	0.106282	0.148667	0.0842055	0.108675	0.11099	0.100847	0.0863121	0.143993	0.147342	0.134177	0.130691	0.0758147	0.096137	0.0870433	0.204337	0.0995043	0.0229691	0.0372438	0.0212848	0.0196291	0.0470972	0.0233284	0.0364245	0.0284642	0.0560375	0.0289951	0.0322962	0.0343228	0.0310984	0.0563013	0.0141724	0.0537509	0.0236591	0.0238967	0.0183692	3.888997	0.275424	0.296413	0.0960107	0.332153	3.353792
2740	-14771.8	-14781.7	9.9279	0.147305	0.114314	0.105065	0.125918	0.124302	0.106498	0.127555	0.0866326	0.083501	0.178658	0.0901803	0.078549	0.088409	0.104687	0.0993658	0.115509	0.138317	0.111238	0.132234	0.0721663	0.0846917	0.0856911	0.187826	0.0936894	0.0560485	0.0414015	0.0256975	0.0358476	0.0484079	0.0274467	0.0317839	0.0132245	0.0467045	0.055009	0.0446857	0.0346653	0.0399792	0.0477655	0.0319995	0.0463602	0.024819	0.00913808	0.0154413	3.833617	0.27844	0.288888	0.0912402	0.341432	3.358728
2750	-14770.2	-14780	9.78089	0.143238	0.125605	0.105065	0.095995	0.0855249	0.0826514	0.132547	0.0908173	0.107119	0.166187	0.0703131	0.0952044	0.0942383	0.118542	0.105465	0.149205	0.139545	0.12051	0.106173	0.0820647	0.0879949	0.0849473	0.207149	0.0770942	0.0332243	0.0461306	0.0348969	0.0256143	0.0382801	0.0274467	0.0241977	0.00459396	0.0559383	0.055009	0.0522846	0.0471017	0.0276189	0.0723201	0.0236878	0.0638718	0.0254511	0.0215816	0.0161579	3.913011	0.273796	0.280933	0.0974551	0.347816	3.368604
2760	-14769.4	-14779.1	9.69571	0.154959	0.0997133	0.119848	0.109187	0.0950498	0.0826514	0.130013	0.0797156	0.0796612	0.188474	0.0888059	0.0807435	0.107321	0.112403	0.10322	0.140188	0.136496	0.12051	0.107528	0.0645819	0.0935421	0.0887699	0.172062	0.0831865	0.0287142	0.0450971	0.0267191	0.0309805	0.0364601	0.0442568	0.0464856	0.0181025	0.0430629	0.049061	0.0458005	0.0582312	0.0378994	0.067103	0.0218664	0.0662371	0.0235484	0.0215816	0.0222184	3.997368	0.274246	0.282271	0.0984857	0.344997	3.372056
2770	-14775.5	-14786.2	10.7004	0.126161	0.0754548	0.101169	0.0871321	0.105605	0.088612	0.108602	0.0949438	0.100594	0.164148	0.0901085	0.0917361	0.106276	0.0938103	0.112498	0.130662	0.139551	0.107151	0.136376	0.0941862	0.107666	0.0903406	0.191482	0.113315	0.021174	0.0400381	0.0284885	0.0253958	0.0653547	0.0265295	0.0391603	0.0287866	0.0414096	0.029354	0.0319639	0.0575732	0.0213633	0.0407308	0.0260261	0.0408087	0.0209682	0.0310938	0.00713101	3.842536	0.270953	0.294535	0.0952532	0.339259	3.28093
2780	-14782.2	-14791	8.83242	0.131191	0.088071	0.0994333	0.074753	0.125597	0.0899795	0.145001	0.0680432	0.104108	0.159926	0.0759883	0.0771999	0.106844	0.122504	0.124338	0.170665	0.163552	0.132737	0.164035	0.0590434	0.0992495	0.0864192	0.191136	0.0909861	0.041282	0.048933	0.0327586	0.0201663	0.0553655	0.0282543	0.0145128	0.0326171	0.0421329	0.0575348	0.0475791	0.0408364	0.0392622	0.0510804	0.0281519	0.052365	0.0208747	0.0204237	0.0208392	4.211991	0.268441	0.277509	0.105037	0.349013	3.445772
2790	-14782.2	-14792.7	10.461	0.150948	0.0825526	0.114458	0.0948102	0.141678	0.0750362	0.12249	0.0888356	0.0922186	0.157484	0.0585724	0.082576	0.0774651	0.133381	0.0920628	0.123592	0.122532	0.132737	0.13196	0.0867628	0.0998921	0.0759985	0.210411	0.0860361	0.0290221	0.0529135	0.0349127	0.0216986	0.0398716	0.0210844	0.0115203	0.0168825	0.074075	0.056699	0.0347519	0.0297592	0.0364093	0.04385	0.0308055	0.0642589	0.0277555	0.0162698	0.018648	3.99488	0.298682	0.279526	0.102421	0.319371	3.295679
2800	-14773.4	-14783.2	9.74633	0.15256	0.0908423	0.113933	0.074579	0.120953	0.0796173	0.160041	0.0724301	0.0827763	0.183482	0.0853342	0.0774673	0.110574	0.0837834	0.11566	0.130782	0.125826	0.100705	0.180412	0.082089	0.0967883	0.0971003	0.16818	0.0913504	0.0288459	0.0296452	0.0189979	0.0285167	0.0544546	0.0327979	0.0147161	0.017009	0.0540497	0.0347983	0.0409168	0.044435	0.0389865	0.0732456	0.0358814	0.0567478	0.0346374	0.0191155	0.0215537	4.17344	0.279239	0.283131	0.0943127	0.343317	3.356618
2810	-14774.6	-14784.8	10.2162	0.128148	0.0963586	0.100766	0.0774963	0.0982424	0.104921	0.126631	0.0984262	0.102406	0.157968	0.0827048	0.0929408	0.113806	0.107916	0.100356	0.157724	0.143362	0.12647	0.146426	0.0855891	0.0784085	0.091088	0.192966	0.0756456	0.0379559	0.0181691	0.0470616	0.0285167	0.0451813	0.023257	0.0147161	0.0157975	0.0634372	0.037702	0.0481406	0.044435	0.0344928	0.0445892	0.0325302	0.0416502	0.0211028	0.022199	0.0118008	4.005763	0.269434	0.287574	0.105114	0.337878	3.319502
2820	-14776.8	-14786.3	9.49063	0.159991	0.109616	0.118458	0.0918476	0.10075	0.0520051	0.136512	0.0882564	0.102406	0.211032	0.0761077	0.0838772	0.109597	0.113449	0.101106	0.134841	0.129839	0.100841	0.14853	0.0704097	0.103486	0.0964692	0.170716	0.103886	0.0307816	0.0545293	0.0329177	0.0110208	0.0499908	0.0458874	0.0283447	0.00937638	0.0552755	0.0552501	0.0385213	0.0341615	0.0377328	0.0617591	0.0141594	0.0472896	0.025924	0.0277192	0.0284162	3.82327	0.275068	0.289485	0.100993	0.334454	3.403088
2830	-14778.1	-14787.3	9.18046	0.161082	0.119725	0.136325	0.112915	0.0979748	0.100051	0.121751	0.0769686	0.0982178	0.18943	0.0706299	0.100101	0.109114	0.0865609	0.11773	0.111438	0.125106	0.144986	0.145665	0.0688901	0.0931485	0.0732444	0.181494	0.0903385	0.0220023	0.0432134	0.0254425	0.0132399	0.0516916	0.0256747	0.014038	0.0297012	0.0530873	0.0610246	0.0457201	0.0570342	0.0340434	0.0468743	0.0199022	0.0685445	0.0271964	0.0213516	0.0284162	4.039322	0.275298	0.282696	0.092021	0.349985	3.421085
2840	-14786.6	-14796	9.47776	0.136806	0.0738882	0.09602	0.13488	0.137698	0.115732	0.146923	0.075788	0.104418	0.175879	0.0731531	0.0591496	0.127402	0.123771	0.112317	0.118559	0.137756	0.112863	0.134149	0.0683643	0.0970146	0.0782555	0.182258	0.111168	0.0193956	0.0434337	0.0195774	0.0218301	0.0679189	0.0238338	0.0146137	0.0242506	0.0439707	0.0463227	0.0429833	0.0404147	0.0405389	0.0617365	0.0271168	0.0475637	0.0154749	0.0304169	0.0242242	4.065085	0.257739	0.308766	0.101844	0.331651	3.38983
2850	-14774.6	-14785.3	10.7212	0.132227	0.0980638	0.0876082	0.0855009	0.090587	0.086594	0.131147	0.0696507	0.0874917	0.172104	0.0664383	0.0725463	0.0956297	0.123222	0.124355	0.144644	0.169751	0.129726	0.108094	0.0711749	0.0787005	0.0870831	0.214921	0.0929219	0.0536304	0.0502163	0.0391152	0.0328793	0.0401223	0.0170544	0.019599	0.0162384	0.0470304	0.0426546	0.0389281	0.0262865	0.0332377	0.0534344	0.0320196	0.0667159	0.0227006	0.0178766	0.0140763	3.758754	0.285029	0.282569	0.0956246	0.336778	3.283997
2860	-14772.2	-14782.7	10.4905	0.17617	0.0777032	0.0893809	0.0815461	0.120806	0.0720633	0.111099	0.0675068	0.0929018	0.173283	0.0664383	0.088778	0.113636	0.097834	0.108307	0.136514	0.142104	0.126641	0.107794	0.0755684	0.106967	0.0844039	0.163901	0.091891	0.0278435	0.0568623	0.0353351	0.0319498	0.0361099	0.025573	0.0242264	0.0177507	0.0539132	0.0420952	0.0334216	0.0445521	0.0338972	0.0604941	0.0504732	0.0560711	0.0248607	0.0166517	0.0199433	4.470508	0.289913	0.273791	0.0999412	0.336355	3.265264
2870	-14765.1	-14775	9.89562	0.14341	0.0965127	0.11039	0.0726696	0.117063	0.0871273	0.127997	0.0807192	0.0962182	0.1507	0.0826284	0.0846239	0.0950146	0.103225	0.121168	0.128326	0.129281	0.11892	0.125024	0.0792468	0.110652	0.083621	0.173331	0.103349	0.0251165	0.0377277	0.0315315	0.0332899	0.0620369	0.0173719	0.0282005	0.0153345	0.0570276	0.0595362	0.0335472	0.0446711	0.0409949	0.0618468	0.0313756	0.0702993	0.0227987	0.0281219	0.0130523	4.287551	0.272634	0.2925	0.101305	0.33356	3.335101
2880	-14766.2	-14777.1	10.9032	0.135261	0.0933044	0.0830085	0.0745128	0.120254	0.0813727	0.133428	0.102401	0.0859357	0.158656	0.0718212	0.0728057	0.0960822	0.108736	0.0986488	0.135819	0.139574	0.127991	0.120146	0.0760914	0.105231	0.0829836	0.182597	0.097062	0.0328617	0.039638	0.043572	0.0260418	0.0386955	0.0293868	0.0309705	0.0207327	0.0515083	0.0416511	0.0341585	0.0351883	0.0411513	0.0467563	0.0351842	0.0611208	0.0319633	0.00856074	0.0206228	3.960956	0.285033	0.276114	0.101274	0.33758	3.253489
2890	-14773.5	-14783	9.46038	0.149095	0.101848	0.116316	0.100953	0.137294	0.072443	0.118063	0.0888936	0.0911651	0.18167	0.0680066	0.0840299	0.096592	0.104264	0.136759	0.163027	0.139574	0.133134	0.132707	0.0620242	0.0882064	0.0812289	0.180586	0.078785	0.0172814	0.0446705	0.0436495	0.0209606	0.051475	0.0351856	0.0343312	0.0289604	0.0575426	0.0495997	0.0331252	0.023161	0.050599	0.0477371	0.0443628	0.0437706	0.0216443	0.0157686	0.0258872	3.984176	0.279966	0.283099	0.0962811	0.340654	3.396377
2900	-14771	-14781.2	10.2129	0.127713	0.0960434	0.118943	0.108536	0.110978	0.0753828	0.142408	0.0644352	0.0961093	0.173425	0.0834396	0.0843166	0.0886289	0.0999003	0.120068	0.137613	0.114481	0.133831	0.138693	0.0927248	0.105966	0.0814629	0.166064	0.0886978	0.0219184	0.0425546	0.0370527	0.0227008	0.0621781	0.0304418	0.0273767	0.0331654	0.0454224	0.0552991	0.0337075	0.0217082	0.0326064	0.0440645	0.025688	0.0519765	0.0242819	0.0157522	0.0255093	4.28944	0.299156	0.278529	0.0958185	0.326496	3.303268
2910	-14765.2	-14774.3	9.08822	0.149418	0.10802	0.113938	0.110074	0.0968854	0.0860145	0.140922	0.0795765	0.0918848	0.170223	0.101641	0.075829	0.109614	0.107948	0.127133	0.127721	0.148733	0.109313	0.118165	0.0835751	0.102984	0.0880757	0.209165	0.0936915	0.0346536	0.0416071	0.0288515	0.0252211	0.050463	0.0302718	0.0285282	0.0176941	0.0510522	0.0438528	0.0463343	0.040063	0.0238428	0.0543252	0.031259	0.0706981	0.0254183	0.0341947	0.00816375	3.926788	0.271233	0.30158	0.0960092	0.331178	3.437039
