Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
100	-14780.2	-14790.3	10.0876	0.151822	0.0932099	0.0990458	0.0802364	0.0946985	0.0849389	0.162915	0.0793855	0.102703	0.170642	0.08452	0.0894815	0.103581	0.100551	0.100177	0.125265	0.140643	0.105386	0.119413	0.0636947	0.0940115	0.0913576	0.174949	0.0316124	0.0443102	0.0267161	0.0492674	0.0148975	0.112406	0.0245221	0.0178393	0.0413967	0.0278188	0.0704769	0.0318673	0.0615126	0.0187745	0.0419488	0.0144773	0.0859658	0.0266456	0.0489826	0.0204823	4.138167	0.273635	0.278116	0.103139	0.34511	3.324547
110	-14785.4	-14794.8	9.42453	0.16877	0.104262	0.11445	0.0942417	0.119168	0.0926244	0.123577	0.0964528	0.0838105	0.14888	0.0833953	0.0773125	0.103581	0.120789	0.116156	0.134757	0.148416	0.0997825	0.113744	0.0702767	0.0934444	0.0786578	0.201787	0.0175679	0.0256008	0.0271094	0.0492773	0.0230404	0.111131	0.0279199	0.0140655	0.0537581	0.0238786	0.0524893	0.0326881	0.0654789	0.0322083	0.0328274	0.025225	0.0784144	0.0311593	0.0441049	0.0345756	4.138167	0.274606	0.279103	0.103505	0.342786	3.390856
120	-14782.7	-14792.4	9.66849	0.140691	0.0849741	0.100317	0.0871143	0.115371	0.0881185	0.148665	0.0860979	0.0811171	0.189997	0.0931724	0.0915921	0.0958278	0.0984208	0.123055	0.134757	0.176971	0.110917	0.132192	0.0876389	0.0735185	0.0843105	0.190681	0.0244237	0.0568975	0.0225302	0.0687314	0.0181547	0.0790035	0.0320141	0.0270481	0.0517534	0.0220944	0.049495	0.0431077	0.0380552	0.0205808	0.0266524	0.0245396	0.0677361	0.0378158	0.0194861	0.0208233	4.138167	0.27618	0.280703	0.098365	0.344752	3.36646
130	-14778.4	-14787.5	9.13883	0.11151	0.0993342	0.0893574	0.0965338	0.112525	0.0827601	0.152861	0.0963644	0.0865323	0.177065	0.0827716	0.0704789	0.110941	0.118528	0.126576	0.113459	0.110892	0.119454	0.153783	0.0814175	0.120072	0.0910382	0.211451	0.0238446	0.0499327	0.0343637	0.068098	0.0227833	0.116069	0.0199561	0.0251224	0.0442497	0.0395975	0.0455169	0.0354242	0.0570322	0.0299385	0.0433452	0.0269674	0.0405764	0.0413816	0.0292532	0.0221265	3.938307	0.272419	0.2905	0.0970253	0.340056	3.431284
140	-14762.3	-14773.4	11.0715	0.130296	0.0943107	0.112268	0.0980622	0.106243	0.0858288	0.125748	0.0831849	0.114131	0.178249	0.0806371	0.0821074	0.0721085	0.102716	0.116068	0.14324	0.116659	0.113483	0.115745	0.0841691	0.0832435	0.0729039	0.177754	0.0240228	0.0435504	0.0310745	0.0417471	0.0264685	0.0946581	0.0206269	0.0210196	0.054407	0.0268851	0.0457403	0.0250914	0.0340836	0.0347541	0.0478248	0.0214522	0.0563175	0.0440255	0.0287009	0.0264071	3.938307	0.288172	0.281108	0.095613	0.335106	3.238013
150	-14770.4	-14781.4	11.0261	0.130296	0.0807252	0.104422	0.0997785	0.107251	0.0745803	0.136113	0.0967546	0.0734398	0.174471	0.0917034	0.0838881	0.114803	0.10866	0.091214	0.147535	0.145536	0.11426	0.106761	0.0823643	0.0679113	0.095791	0.171489	0.0227918	0.030016	0.0367949	0.0485723	0.0370893	0.096328	0.0197519	0.00831396	0.0511795	0.0240785	0.0464467	0.0254559	0.0277544	0.0176401	0.04165	0.0345869	0.0509535	0.0532022	0.0290877	0.0244335	4.221202	0.289418	0.27365	0.100376	0.336555	3.225874
160	-14775.8	-14787.3	11.5353	0.146343	0.102529	0.112091	0.0970086	0.134451	0.104274	0.110977	0.0775771	0.0785407	0.158756	0.0699686	0.0839733	0.0918916	0.0814311	0.10076	0.125884	0.123337	0.119113	0.0971563	0.094957	0.0848331	0.0715823	0.196227	0.0196473	0.0395876	0.0217121	0.0504936	0.0198717	0.103236	0.0315597	0.016967	0.0476558	0.0301712	0.050547	0.0327753	0.031577	0.0260672	0.0402351	0.0250732	0.0462349	0.042025	0.0223098	0.0194803	4.119228	0.289418	0.27365	0.100376	0.336555	3.180888
170	-14775.7	-14785.4	9.62352	0.146458	0.0986188	0.145039	0.101136	0.115584	0.0757499	0.132689	0.0762403	0.0823173	0.173658	0.0673153	0.0801297	0.123706	0.114778	0.108465	0.111106	0.142184	0.147443	0.136865	0.0828202	0.102119	0.0795742	0.170916	0.0319135	0.0442606	0.0185128	0.0558441	0.0189709	0.0974837	0.0299038	0.0296116	0.0674622	0.0389801	0.0590184	0.0255513	0.0484895	0.0252575	0.0314256	0.0189394	0.034778	0.0405218	0.0148403	0.0253898	4.119228	0.289418	0.27365	0.100376	0.336555	3.372066
180	-14774.5	-14784	9.55152	0.145417	0.0866666	0.109513	0.0936157	0.12315	0.0854544	0.13312	0.0896579	0.0927683	0.169392	0.101942	0.0831589	0.0951118	0.11538	0.119192	0.16315	0.0988813	0.141197	0.14465	0.0682372	0.0962714	0.0792221	0.17818	0.0273114	0.0199171	0.0353223	0.0583911	0.0414992	0.0866193	0.0287601	0.0254516	0.0488933	0.041197	0.0499072	0.022812	0.0324547	0.0326351	0.0325809	0.0161654	0.0742359	0.0351913	0.0287073	0.027885	4.119228	0.271844	0.290845	0.0942809	0.34303	3.379265
190	-14769.8	-14780.2	10.4255	0.142157	0.0960905	0.107698	0.112529	0.107722	0.0937498	0.13312	0.0656249	0.0844543	0.205778	0.0731728	0.0831589	0.122791	0.11538	0.126525	0.125674	0.130021	0.135788	0.102724	0.0857256	0.0876275	0.0802629	0.146668	0.046545	0.029035	0.021821	0.0628649	0.0241427	0.0854817	0.032899	0.0183814	0.0447932	0.0217414	0.0542049	0.01879	0.0391128	0.0239038	0.0355435	0.0160752	0.0579688	0.0498339	0.0300903	0.029362	3.86537	0.272977	0.292058	0.0957324	0.339233	3.307032
200	-14765.3	-14775.7	10.371	0.15475	0.092746	0.101603	0.100992	0.106008	0.0815117	0.124823	0.0685586	0.0970854	0.205778	0.0798563	0.0878117	0.0978064	0.110896	0.10445	0.129522	0.138385	0.128094	0.125548	0.0870019	0.0896032	0.0685291	0.160955	0.0344123	0.0304679	0.0320089	0.0581402	0.0181249	0.106083	0.0378304	0.0214359	0.0767503	0.0250909	0.0518488	0.0233129	0.0456687	0.0339862	0.03192	0.0175084	0.0278361	0.0351427	0.0321513	0.0316209	3.846109	0.272977	0.292058	0.0957324	0.339233	3.313654
210	-14769.5	-14778.7	9.1915	0.133104	0.105143	0.109947	0.122232	0.105951	0.101383	0.122112	0.0852423	0.100942	0.181552	0.0691402	0.0813775	0.110246	0.102756	0.121887	0.129522	0.123606	0.117318	0.132976	0.0796704	0.0904904	0.0777357	0.186836	0.0233172	0.0325353	0.0395263	0.0606724	0.0237083	0.0994797	0.0258566	0.0111597	0.0588521	0.0308668	0.0600773	0.0363862	0.0779782	0.0397003	0.0314895	0.0256973	0.0413774	0.0602625	0.0321513	0.0211279	3.982038	0.276196	0.295501	0.0925539	0.335749	3.423393
220	-14784.5	-14794.7	10.279	0.135089	0.0922828	0.121831	0.100865	0.129576	0.0561529	0.142364	0.0737148	0.0866945	0.148396	0.0823446	0.104391	0.102113	0.105871	0.107532	0.114192	0.12453	0.131329	0.139108	0.0607213	0.0953426	0.0891203	0.188587	0.0214827	0.0504096	0.019757	0.047685	0.0374194	0.0884697	0.0256062	0.0391611	0.056714	0.0423564	0.063962	0.032044	0.0413774	0.0475146	0.053091	0.0154482	0.0428528	0.0270291	0.0262675	0.0141414	3.812118	0.276832	0.294225	0.0893548	0.339588	3.324937
230	-14774.2	-14783.6	9.43502	0.15261	0.0688635	0.0973147	0.0911155	0.115053	0.0805767	0.114168	0.105104	0.105581	0.187824	0.0679104	0.0835527	0.123788	0.107868	0.121717	0.141848	0.138945	0.123504	0.123867	0.0766942	0.0922123	0.0984471	0.20148	0.0323068	0.0478949	0.0237651	0.0351801	0.0233048	0.0921	0.0314719	0.0199997	0.056714	0.0235138	0.0612813	0.0259187	0.0379109	0.0418329	0.0277259	0.0158676	0.0851749	0.0487926	0.0319124	0.0150606	4.003288	0.271652	0.30893	0.0938205	0.325598	3.397772
240	-14771.7	-14781.8	10.1289	0.125226	0.107537	0.112635	0.103709	0.0941819	0.0968584	0.135977	0.0799274	0.0933263	0.204119	0.0784019	0.101704	0.13294	0.0910615	0.102829	0.148786	0.134143	0.118798	0.118734	0.0753117	0.0895117	0.0773296	0.180918	0.0326089	0.050345	0.0154144	0.0345901	0.0193717	0.0779534	0.0349904	0.0171968	0.058179	0.0214042	0.0523252	0.0305986	0.0501108	0.0391369	0.0400085	0.0163509	0.0678273	0.0328586	0.0264063	0.0178944	3.818722	0.278393	0.281649	0.10628	0.333677	3.339538
250	-14773.6	-14783.6	10.0101	0.162948	0.0940134	0.100172	0.101596	0.0868452	0.103084	0.116231	0.0863615	0.0779281	0.151408	0.0817286	0.0768229	0.127469	0.127017	0.0955939	0.137704	0.137158	0.123182	0.148397	0.0749996	0.0939252	0.0934896	0.194812	0.0286452	0.0369036	0.0295841	0.0496991	0.0346367	0.0900355	0.0167994	0.0179701	0.0423965	0.0226261	0.0755032	0.0345399	0.0365554	0.0250005	0.0283081	0.019164	0.055929	0.0463769	0.0348054	0.0204937	4.026861	0.28117	0.284459	0.0990728	0.335299	3.338859
260	-14769.4	-14780.2	10.8477	0.141806	0.0989288	0.0974197	0.105716	0.0927073	0.101316	0.128321	0.0912301	0.0974562	0.157248	0.0727446	0.0881667	0.0837203	0.103575	0.12343	0.152009	0.123776	0.125103	0.108205	0.059874	0.0988592	0.0822212	0.147135	0.024153	0.0380966	0.0333122	0.0444265	0.0379501	0.082595	0.0371688	0.0213415	0.0583279	0.0226019	0.0652837	0.0332561	0.0626549	0.0165613	0.0404524	0.0112541	0.0573509	0.0483015	0.0399215	0.00949897	3.854413	0.28117	0.284459	0.0990728	0.335299	3.265478
270	-14763.6	-14774.3	10.6957	0.13879	0.113275	0.0941677	0.106167	0.107052	0.0706766	0.112347	0.0856758	0.0878243	0.189006	0.068727	0.0815948	0.111059	0.0977919	0.0968553	0.125368	0.152694	0.135535	0.129301	0.0771322	0.0941686	0.0744055	0.170679	0.0270398	0.0373032	0.0320981	0.0464987	0.0281139	0.0738491	0.0264667	0.0266668	0.0460668	0.0266091	0.0630905	0.0413227	0.0508977	0.0346995	0.0384243	0.0150906	0.0507811	0.0396341	0.0355322	0.0171989	3.903797	0.27756	0.302381	0.0958084	0.324251	3.277676
280	-14774.6	-14785.3	10.6391	0.157736	0.0923199	0.108408	0.124932	0.10742	0.0720044	0.105593	0.05605	0.090556	0.189006	0.0667726	0.071839	0.0981252	0.110739	0.0978871	0.120695	0.13865	0.136934	0.121078	0.0777085	0.0822762	0.0686163	0.194289	0.0317146	0.0534551	0.03652	0.0464987	0.0370478	0.110761	0.0208995	0.0136437	0.0488287	0.0259172	0.060186	0.0244833	0.0389443	0.0289289	0.0437889	0.0233849	0.0404082	0.0559603	0.0388154	0.0130309	3.91189	0.27756	0.302381	0.0958084	0.324251	3.282853
290	-14767.4	-14777.8	10.3205	0.109812	0.0921964	0.0914274	0.0725682	0.130842	0.0863811	0.121567	0.0947872	0.102972	0.181477	0.0804944	0.100823	0.0981252	0.109456	0.111306	0.141298	0.147538	0.119832	0.129683	0.0774308	0.08914	0.0597186	0.178812	0.0247717	0.0404976	0.0341024	0.0647034	0.0257467	0.090606	0.026593	0.0122014	0.0620354	0.0322192	0.0578202	0.0275672	0.0369064	0.0292113	0.0475957	0.0181794	0.0474027	0.0512098	0.0307965	0.0268566	3.91189	0.279805	0.296738	0.0965833	0.326873	3.31471
300	-14770.7	-14780.5	9.81477	0.154747	0.120848	0.100606	0.104162	0.108189	0.0970128	0.127075	0.0739302	0.0951534	0.167688	0.0567311	0.0782428	0.107243	0.0923385	0.111306	0.152204	0.129975	0.126863	0.139887	0.0688697	0.0965837	0.0817981	0.159336	0.0138447	0.0329963	0.0343044	0.0531878	0.0266332	0.106636	0.0344376	0.0132551	0.0590859	0.0223441	0.0602238	0.0516854	0.0445556	0.0279255	0.0382813	0.0158857	0.0567908	0.058982	0.0287063	0.0269308	4.042232	0.284212	0.295718	0.0948913	0.325178	3.357481
310	-14769	-14778.8	9.82643	0.117991	0.0878499	0.111596	0.088991	0.127073	0.0742339	0.132384	0.087029	0.101413	0.166425	0.0817045	0.0908743	0.112534	0.112404	0.104743	0.1212	0.133687	0.127182	0.128113	0.0798892	0.0897807	0.0961355	0.182055	0.0274973	0.0426778	0.0461634	0.0631685	0.0211939	0.0874761	0.0212537	0.0222794	0.0537466	0.0333906	0.0735694	0.0277982	0.0366679	0.0251758	0.03569	0.0222526	0.0578861	0.0350271	0.0479712	0.0255448	3.951697	0.252585	0.31062	0.0991272	0.337667	3.361719
320	-14774.1	-14783.6	9.52098	0.142066	0.0831724	0.101351	0.088991	0.113619	0.0946901	0.159835	0.0748511	0.0803997	0.187087	0.078586	0.0871892	0.0964831	0.104721	0.0987927	0.136154	0.165037	0.101351	0.141887	0.0795278	0.09993	0.101705	0.188449	0.0214552	0.0573774	0.0270516	0.0477529	0.0309026	0.100257	0.0466653	0.0197582	0.0561827	0.0285102	0.0700725	0.027017	0.0269248	0.0222708	0.0503145	0.00733566	0.0576001	0.0531806	0.0213951	0.0137004	3.96279	0.256178	0.300815	0.100537	0.34247	3.391598
330	-14771	-14781.5	10.5968	0.137555	0.118107	0.108322	0.0879361	0.102273	0.0860533	0.123718	0.0756258	0.113251	0.15964	0.0749983	0.0703739	0.11987	0.10927	0.112855	0.138536	0.146187	0.115455	0.134951	0.102638	0.0957127	0.0673554	0.188449	0.0145472	0.0410397	0.0286114	0.0607719	0.0168891	0.0995231	0.0200494	0.0176391	0.0434573	0.0315216	0.0430006	0.0317085	0.0477757	0.0234936	0.034483	0.0311153	0.0313284	0.0357501	0.0266253	0.0155524	3.96279	0.274086	0.290933	0.10285	0.332131	3.284014
340	-14772.8	-14783.8	10.9899	0.159348	0.0850769	0.0989126	0.0931583	0.0957772	0.0849414	0.114341	0.100545	0.0857056	0.213181	0.0764907	0.0957035	0.0955737	0.097435	0.104062	0.140253	0.14305	0.13312	0.101766	0.0934842	0.0703996	0.0818584	0.188449	0.0142567	0.0400453	0.0312124	0.0475255	0.0305602	0.0921555	0.0399631	0.00430479	0.0395605	0.0261214	0.0542391	0.0214667	0.0477757	0.0225564	0.0237184	0.0206755	0.0543872	0.0397483	0.0196962	0.0255709	3.905209	0.279313	0.278969	0.100491	0.341226	3.248171
350	-14774.4	-14785.2	10.804	0.13614	0.116545	0.0966682	0.0911911	0.115036	0.092454	0.144817	0.0801764	0.0849608	0.169879	0.0828922	0.0714373	0.0779009	0.119937	0.113066	0.153967	0.143911	0.129854	0.135049	0.071744	0.0830328	0.0741249	0.145178	0.0226581	0.0433205	0.0416975	0.0598132	0.0372459	0.0919879	0.0342786	0.00178937	0.054675	0.0277201	0.0515472	0.0193739	0.0266898	0.0149011	0.0254953	0.0202095	0.0539453	0.05091	0.0307805	0.027759	3.905209	0.281416	0.273438	0.101248	0.343899	3.266761
360	-14779	-14787.4	8.37727	0.116364	0.101284	0.121055	0.108203	0.115036	0.0987955	0.128438	0.0800627	0.107644	0.205048	0.0962525	0.0838309	0.122476	0.109147	0.119361	0.178431	0.145631	0.111734	0.140979	0.0726377	0.0948831	0.102616	0.180274	0.0323531	0.0470714	0.0315116	0.070377	0.0252316	0.0725332	0.0328798	0.00101329	0.0480147	0.024302	0.0684749	0.0251602	0.04509	0.0298595	0.0398507	0.0232076	0.0571752	0.0521883	0.023786	0.0104791	4.050472	0.277801	0.282769	0.0999472	0.339482	3.500743
370	-14779.1	-14788.6	9.49227	0.155204	0.12056	0.105585	0.0939483	0.0746677	0.106687	0.156795	0.0992925	0.0716728	0.192923	0.0788768	0.0803039	0.0893891	0.127859	0.117009	0.146948	0.158551	0.118871	0.122241	0.080211	0.0818476	0.0653056	0.193146	0.0243583	0.0501508	0.0235363	0.0560553	0.0334515	0.102006	0.0255883	0.0105222	0.0484259	0.0343629	0.0710846	0.0269648	0.0325284	0.0230694	0.0373024	0.0217564	0.0577212	0.0574909	0.0149049	0.0143978	3.812683	0.277801	0.282769	0.0999472	0.339482	3.403573
380	-14771.5	-14780.8	9.35793	0.152809	0.091517	0.123753	0.104513	0.131434	0.0898978	0.119986	0.0800311	0.0808392	0.182465	0.0651883	0.0715501	0.121855	0.13632	0.118289	0.137776	0.127623	0.119526	0.122924	0.0783538	0.0932567	0.0812442	0.195211	0.0241024	0.0402763	0.0255798	0.0472336	0.0322419	0.117501	0.042321	0.0163113	0.0725379	0.0195816	0.0733138	0.0288347	0.0391734	0.0154812	0.0371796	0.0231278	0.0365201	0.0368798	0.0216197	0.0246862	4.081127	0.266537	0.28718	0.101506	0.344777	3.400866
390	-14769	-14778.5	9.53606	0.172388	0.0955101	0.101269	0.0873389	0.114144	0.0803621	0.153898	0.0878574	0.0925938	0.181074	0.0780818	0.0810333	0.100569	0.109085	0.105631	0.139974	0.130412	0.130882	0.123909	0.0770749	0.104045	0.0720677	0.177435	0.0478797	0.0354049	0.024084	0.0469587	0.0311085	0.0944204	0.0499692	0.00911823	0.0680967	0.0138065	0.0540317	0.0429054	0.0485009	0.0302222	0.0360335	0.0255078	0.0344786	0.0455	0.0323993	0.015991	4.081127	0.266537	0.28718	0.101506	0.344777	3.383053
400	-14777.4	-14787.7	10.3513	0.142479	0.0916419	0.0917456	0.108918	0.128022	0.0936415	0.12042	0.0966499	0.0916991	0.181498	0.0714698	0.0948692	0.0966645	0.125669	0.125422	0.146525	0.130412	0.105505	0.119747	0.0927167	0.0951206	0.0664078	0.149013	0.0139983	0.0360192	0.0290701	0.0493709	0.0306293	0.0952081	0.0384249	0.00798436	0.0366249	0.0248479	0.0395684	0.0288552	0.0419997	0.0285169	0.0494824	0.0353471	0.0614929	0.060198	0.0245146	0.0105465	3.956253	0.278629	0.293921	0.0987927	0.328657	3.308957
410	-14774.3	-14783.9	9.6576	0.142169	0.0864928	0.104519	0.0909803	0.125669	0.0574779	0.129457	0.0638263	0.085153	0.166003	0.0927901	0.0884072	0.0964485	0.143967	0.12497	0.137445	0.128758	0.121977	0.133844	0.0670614	0.0794884	0.084702	0.19638	0.0271063	0.0360192	0.0223884	0.0473574	0.0336461	0.110897	0.0322105	0.0116785	0.0663213	0.0475147	0.0543828	0.021656	0.0391388	0.0296845	0.0366517	0.0222244	0.0583769	0.0443563	0.0417625	0.0386663	4.095962	0.281016	0.296438	0.099639	0.322907	3.370024
420	-14776	-14784.9	8.96658	0.162915	0.0985328	0.103551	0.0816498	0.128389	0.0916088	0.148887	0.117021	0.10498	0.161023	0.0840504	0.105764	0.100006	0.106782	0.124144	0.118115	0.144918	0.108968	0.137682	0.0670614	0.0959124	0.108014	0.167214	0.0242866	0.0339234	0.0279339	0.039547	0.0258662	0.105766	0.0322105	0.0250112	0.0694889	0.0311437	0.045266	0.0235453	0.0367316	0.025407	0.0334446	0.0172775	0.0758197	0.0432375	0.0218329	0.0292462	4.180629	0.277649	0.301003	0.0984452	0.322903	3.434175
430	-14774.1	-14783.7	9.63302	0.128051	0.0969454	0.109405	0.0909852	0.106852	0.0875045	0.115864	0.104042	0.108087	0.175902	0.0824628	0.0794702	0.118325	0.0934611	0.111339	0.110282	0.128399	0.121559	0.121867	0.0820523	0.0800155	0.0947779	0.213829	0.0229278	0.0421875	0.0303592	0.0546382	0.0170806	0.114888	0.0174632	0.021757	0.0734905	0.0261645	0.0747146	0.0351074	0.0557993	0.0310227	0.0496613	0.0136635	0.0599421	0.0307301	0.0183963	0.0308019	3.93151	0.279727	0.290484	0.104468	0.32532	3.382274
440	-14772.1	-14782.1	9.99959	0.1438	0.0853479	0.0944845	0.087832	0.116446	0.0822206	0.11005	0.0636369	0.100818	0.158153	0.0748621	0.0985767	0.108115	0.12411	0.122817	0.155342	0.140009	0.0961464	0.133403	0.0806654	0.104539	0.0822568	0.180495	0.0200012	0.0376907	0.0393313	0.0536842	0.0256033	0.102773	0.0402185	0.027081	0.0511538	0.045668	0.0615884	0.040279	0.0393977	0.0336234	0.039024	0.0104372	0.0652902	0.041794	0.0122134	0.0146387	3.93151	0.267548	0.305615	0.09992	0.326917	3.345617
