Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
1081	1	-14766.3	-14776.8	10.4441	0.145663	0.0978019	0.100918	0.105425	0.140996	0.0811236	0.137973	0.0783865	0.0832877	0.156777	0.0819718	0.0831725	0.100615	0.110357	0.116921	0.11407	0.150582	0.13883	0.14138	0.0611998	0.0996872	0.07739	0.169388	0.0854079	0.0668335	0.0301156	0.0202751	0.0223913	0.0199367	0.0297449	0.0264855	0.0333551	0.0439703	0.0494679	0.032187	0.0313076	0.0302486	0.0677335	0.0213976	0.0487839	0.0267189	0.0116517	0.0259958	3.985502	0.290717	0.283686	0.096322	0.329275	3.297922
1082	0	-14772.4	-14781.1	8.64421	0.144808	0.0790043	0.100611	0.0962427	0.110356	0.0807346	0.133569	0.0904319	0.098479	0.206391	0.0634611	0.0928351	0.0990014	0.104999	0.110094	0.126049	0.138183	0.133887	0.137755	0.0834141	0.0839107	0.0877493	0.210943	0.0424117	0.0391168	0.0265092	0.065875	0.0399469	0.0743302	0.0388627	0.0175276	0.0425901	0.036373	0.0613041	0.0406341	0.0472904	0.0251188	0.0493673	0.0243159	0.0773932	0.0432374	0.0246621	0.0343375	4.220268	0.268077	0.297523	0.102228	0.332172	3.464114
1083	1	-14771.4	-14781.2	9.86154	0.125786	0.119832	0.0948183	0.0838589	0.111261	0.0702352	0.12935	0.0867282	0.0920861	0.205825	0.0915728	0.0668928	0.118493	0.0950697	0.130195	0.136231	0.140116	0.109826	0.114438	0.0983766	0.0953582	0.0875985	0.173848	0.0790369	0.0501935	0.030217	0.0303469	0.0223913	0.0141889	0.0424789	0.018163	0.0378379	0.0547572	0.0477765	0.0402572	0.041907	0.040814	0.0714972	0.0324201	0.0643072	0.0179443	0.0105615	0.0322573	3.969327	0.265234	0.285443	0.10286	0.346463	3.35715
1084	0	-14773.4	-14782.7	9.36948	0.167657	0.102336	0.110295	0.104377	0.112667	0.101279	0.125384	0.0943047	0.115649	0.188297	0.0709728	0.0995842	0.122793	0.104754	0.121408	0.122253	0.13012	0.116954	0.117604	0.0944114	0.081986	0.104369	0.180162	0.0308034	0.0238185	0.0257019	0.0580745	0.0295919	0.0868464	0.0154541	0.00762738	0.0439107	0.0340593	0.0534228	0.0250622	0.0451423	0.0372699	0.0387739	0.0205381	0.0417935	0.0456165	0.0275787	0.0196299	4.070567	0.288822	0.287913	0.093854	0.329411	3.400334
1085	1	-14771.5	-14781.5	9.99378	0.155261	0.100675	0.0994535	0.0812634	0.110558	0.0806275	0.124379	0.0710622	0.0909747	0.180067	0.0842739	0.091872	0.0992714	0.0843234	0.116763	0.13719	0.137626	0.128123	0.125528	0.0855552	0.08755	0.0870581	0.194106	0.0821288	0.0768311	0.0308542	0.0459058	0.0384999	0.0361845	0.0376066	0.0313542	0.0153793	0.0444795	0.0526308	0.0306053	0.0506334	0.0385986	0.0836295	0.0165358	0.0470596	0.019139	0.0126575	0.00853011	3.822755	0.26776	0.292711	0.0957542	0.343776	3.352804
1086	0	-14768	-14778.1	10.1591	0.147136	0.0984773	0.129796	0.0968159	0.137363	0.0717094	0.126262	0.082525	0.0887631	0.175176	0.070386	0.0858295	0.123578	0.105849	0.128382	0.152702	0.12401	0.106886	0.130087	0.0750126	0.0895823	0.0752044	0.179905	0.0276964	0.0289568	0.0519757	0.0552556	0.0238403	0.0882517	0.0244487	0.00895199	0.0483626	0.0166202	0.0511277	0.0245777	0.0490019	0.0258708	0.0539369	0.0155715	0.0371561	0.0492189	0.0308995	0.0256149	3.782098	0.276993	0.279113	0.103388	0.340506	3.338773
1087	1	-14771.6	-14782.3	10.7043	0.134048	0.0980736	0.0867317	0.0839293	0.0912406	0.0923732	0.105054	0.0736198	0.0964148	0.190491	0.0721786	0.0879629	0.10482	0.0947645	0.115171	0.123476	0.134552	0.11501	0.152409	0.0722588	0.08755	0.0864311	0.215646	0.0810921	0.0459128	0.0396861	0.0229548	0.0194029	0.0546101	0.0306423	0.0218413	0.0225775	0.0427162	0.0350588	0.041795	0.0316569	0.0322951	0.0732878	0.0304369	0.0716389	0.0233351	0.0303661	0.0141524	3.856852	0.274153	0.287844	0.100607	0.337396	3.279667
1088	0	-14769.7	-14779.2	9.48196	0.147558	0.0818579	0.098512	0.111026	0.112781	0.0712363	0.136427	0.0890962	0.113522	0.173905	0.0867511	0.0891002	0.13364	0.105331	0.119594	0.15211	0.142947	0.114175	0.113276	0.070986	0.0919512	0.0857631	0.200475	0.026307	0.0341171	0.0239713	0.0566289	0.0249836	0.104152	0.0282087	0.0324307	0.0467519	0.0401757	0.0613867	0.0201053	0.03734	0.0143737	0.0460065	0.00474397	0.0605444	0.0397066	0.0198186	0.0231703	4.106951	0.272233	0.293195	0.095791	0.33878	3.386942
1089	1	-14764.8	-14774.8	10.0443	0.135774	0.097408	0.105217	0.0861172	0.102049	0.097562	0.135755	0.0915549	0.101348	0.186771	0.0722944	0.07767	0.0934619	0.121766	0.125703	0.138716	0.138057	0.124433	0.115375	0.0814919	0.104105	0.0794932	0.166024	0.0778934	0.0403363	0.055315	0.0338405	0.0347323	0.0165107	0.0236683	0.0160175	0.0229445	0.0686186	0.0423199	0.0439834	0.0364853	0.0258385	0.0470504	0.0352571	0.0628717	0.0313647	0.0119646	0.0234695	4.142401	0.29298	0.27841	0.098085	0.330525	3.32863
1090	0	-14771.9	-14782.8	10.8697	0.128111	0.0992684	0.10698	0.0915296	0.101212	0.0911198	0.110615	0.088888	0.0817493	0.155588	0.0832204	0.0673117	0.12545	0.100121	0.118063	0.111067	0.149969	0.109108	0.108697	0.0781733	0.0919512	0.07757	0.173701	0.0304682	0.0374362	0.0318858	0.0432135	0.0243165	0.11193	0.0225995	0.0294213	0.0492474	0.0325336	0.0620909	0.0468994	0.0564332	0.0229662	0.0296646	0.0266805	0.0432944	0.0330929	0.0396856	0.0234084	4.131423	0.273466	0.298615	0.0954436	0.332476	3.246731
1091	1	-14775.9	-14784.9	8.95174	0.169755	0.0920092	0.110997	0.10455	0.114532	0.0818813	0.114194	0.0864387	0.0848353	0.17976	0.0706493	0.109644	0.0880714	0.105421	0.126743	0.128091	0.154428	0.14746	0.114926	0.0820608	0.0992997	0.0937422	0.191832	0.0942305	0.0392641	0.058545	0.050036	0.0163858	0.0149009	0.0418311	0.0200384	0.0261165	0.0562466	0.0493761	0.0444854	0.0263011	0.0350905	0.0534664	0.0417124	0.0510726	0.0269762	0.030009	0.0225747	3.938525	0.275919	0.294229	0.092048	0.337804	3.449979
1092	0	-14770.2	-14780.4	10.2797	0.124619	0.0764952	0.109307	0.10182	0.10867	0.0678354	0.131435	0.0685013	0.100372	0.192003	0.0618055	0.0893449	0.0988991	0.0968847	0.131431	0.133452	0.139538	0.127993	0.130555	0.0617921	0.100228	0.0669118	0.186739	0.0284643	0.0256565	0.0398537	0.0418291	0.0218183	0.0874601	0.0314415	0.0177062	0.0560408	0.0375419	0.0598582	0.0289365	0.0424233	0.0194538	0.0343102	0.0161644	0.068144	0.065553	0.0363759	0.036393	4.194573	0.280261	0.292337	0.0975885	0.329813	3.302057
1093	1	-14765.4	-14775.3	9.88904	0.139479	0.0762211	0.0908599	0.0879586	0.111356	0.0803758	0.14516	0.0785293	0.0901013	0.185733	0.0850102	0.0887892	0.102608	0.101457	0.112745	0.120937	0.14184	0.129934	0.110293	0.0801635	0.0925703	0.0834359	0.17537	0.0916998	0.0687738	0.0385314	0.030703	0.0295613	0.019335	0.0337644	0.0235167	0.0268042	0.0611791	0.0645593	0.0347033	0.0498195	0.0502842	0.0590491	0.0410399	0.0536084	0.0175516	0.0246146	0.0249731	3.95935	0.26633	0.296711	0.104015	0.332943	3.354998
1094	0	-14766.1	-14776.7	10.6377	0.137857	0.104278	0.101591	0.0829436	0.11848	0.0789157	0.137277	0.0837463	0.0880822	0.176865	0.0758489	0.078528	0.0984606	0.0999711	0.131816	0.124311	0.133424	0.126497	0.132325	0.0717913	0.0936528	0.074992	0.210165	0.022423	0.0262633	0.026022	0.0471231	0.0269531	0.0922299	0.0405292	0.0202809	0.0584196	0.0236793	0.0548004	0.0230899	0.0424233	0.0234127	0.0222745	0.0139146	0.043099	0.046463	0.0200933	0.0387797	4.060787	0.287782	0.278181	0.089787	0.344249	3.274094
1095	1	-14772.1	-14781.7	9.60218	0.13465	0.087109	0.127619	0.101847	0.0859924	0.0880879	0.115281	0.093959	0.100997	0.186395	0.0665119	0.0925701	0.0978063	0.10066	0.11552	0.125589	0.146564	0.117181	0.131356	0.0956655	0.104935	0.0758777	0.221743	0.0790292	0.053603	0.0353888	0.03839	0.0250675	0.0219522	0.030037	0.0385224	0.0245593	0.0544986	0.0425854	0.0231197	0.0339038	0.0463328	0.0553628	0.0401129	0.0526236	0.01947	0.0196604	0.0277826	4.089965	0.283358	0.284103	0.101571	0.330968	3.37592
1096	0	-14779	-14788.5	9.53704	0.13995	0.109956	0.114055	0.108116	0.09784	0.0694431	0.134696	0.0830642	0.0757709	0.222142	0.0975347	0.0967375	0.0910079	0.104674	0.119493	0.136962	0.134802	0.112513	0.129763	0.0765111	0.105724	0.100047	0.167603	0.0150788	0.0596112	0.0379725	0.0580065	0.0334308	0.0966723	0.0150698	0.0124138	0.0521739	0.0245443	0.0596335	0.0329654	0.0382214	0.0171465	0.0388272	0.0250838	0.0491444	0.0576856	0.0172451	0.0148239	4.060787	0.279525	0.276578	0.109962	0.333934	3.384155
1097	1	-14762.5	-14773	10.4458	0.137439	0.0825995	0.0989039	0.080879	0.118275	0.0698479	0.121061	0.0859581	0.0867733	0.192688	0.0755849	0.0795127	0.099539	0.117291	0.120015	0.153246	0.154812	0.121426	0.123951	0.0741655	0.108951	0.0776926	0.184333	0.0935698	0.0509836	0.0353888	0.0224116	0.0208319	0.0188552	0.0264003	0.0357378	0.0241408	0.0657573	0.0479266	0.0299033	0.0382939	0.0406653	0.0526192	0.0302539	0.0386381	0.0253915	0.0101009	0.022731	4.022557	0.284004	0.287554	0.0953951	0.333047	3.295547
1098	0	-14772.7	-14782.2	9.51817	0.161398	0.101904	0.0958696	0.101974	0.10195	0.073675	0.152756	0.0916982	0.0835486	0.175936	0.0886472	0.088499	0.0865545	0.12648	0.127493	0.132853	0.101706	0.11254	0.140983	0.0765784	0.0886945	0.0963804	0.204681	0.0306026	0.0391454	0.0206111	0.0591338	0.0284173	0.0943794	0.0199409	0.021973	0.0488122	0.025494	0.0516932	0.0323791	0.0437862	0.0307596	0.0506917	0.0198559	0.0622624	0.0404328	0.024214	0.0301852	4.035017	0.277486	0.269057	0.107869	0.345588	3.387569
1099	1	-14772.5	-14782.3	9.78579	0.13717	0.109158	0.0949258	0.0843804	0.109634	0.0977932	0.125472	0.0795139	0.109223	0.17489	0.107149	0.0709835	0.10508	0.102328	0.0967202	0.137305	0.13481	0.108891	0.147893	0.081379	0.0799783	0.0810165	0.201497	0.0841841	0.0556967	0.0429294	0.0344048	0.0311413	0.0170708	0.0278553	0.0425772	0.0376472	0.0559134	0.0348785	0.0426895	0.0257208	0.0386151	0.0544633	0.0488351	0.0560361	0.0197605	0.0184436	0.0291462	3.796752	0.273531	0.282364	0.104119	0.339986	3.375199
1100	0	-14765.8	-14777.7	11.862	0.133739	0.0976332	0.0973016	0.100556	0.113289	0.0739886	0.122807	0.0775564	0.0952711	0.167416	0.0784921	0.0754433	0.0937505	0.0952236	0.112153	0.119714	0.117722	0.138274	0.140983	0.0869376	0.0730383	0.0814831	0.168267	0.0257075	0.0513303	0.0330482	0.0583246	0.0177643	0.0739325	0.0242973	0.0155281	0.0455237	0.0251723	0.0553795	0.0278997	0.0163127	0.0227105	0.0394864	0.0160236	0.040643	0.0480589	0.0313015	0.0237053	4.035017	0.28135	0.277979	0.0924409	0.34823	3.15319
1101	1	-14766.2	-14777.3	11.1839	0.141032	0.091925	0.0871969	0.0845255	0.101064	0.101413	0.12782	0.0795139	0.0989196	0.178486	0.0753207	0.0841693	0.0946305	0.114743	0.101916	0.147304	0.124581	0.111032	0.110729	0.0689779	0.0755954	0.0679177	0.179296	0.0708169	0.0510662	0.0465885	0.0221705	0.0217817	0.0268375	0.0287065	0.0281729	0.0266802	0.0661442	0.0509129	0.0407256	0.0349325	0.0388446	0.0553725	0.0399685	0.0619546	0.0229204	0.0287401	0.0201196	3.859297	0.26489	0.286593	0.0999668	0.34855	3.231563
1102	0	-14771.9	-14781.2	9.35632	0.14439	0.0978296	0.100846	0.116252	0.105292	0.0812887	0.138636	0.0912284	0.112023	0.146489	0.0670439	0.103474	0.101963	0.129592	0.117933	0.117001	0.134418	0.130637	0.126304	0.071465	0.0821159	0.0917162	0.191486	0.0249959	0.0500342	0.0453457	0.0633169	0.022551	0.0822276	0.0382925	0.0134444	0.0609896	0.0264272	0.0611729	0.0301257	0.0336749	0.0242817	0.0634522	0.0185673	0.0629879	0.0505432	0.0143785	0.0188361	4.012903	0.27582	0.289452	0.0926607	0.342067	3.405069
1103	1	-14764.8	-14775.7	10.871	0.142045	0.0872135	0.0800639	0.0941182	0.103644	0.0853885	0.156557	0.070038	0.094604	0.181178	0.0675958	0.0820907	0.105605	0.108534	0.10109	0.129584	0.145034	0.11948	0.137791	0.0815819	0.0741354	0.0943781	0.172108	0.0865798	0.0447151	0.0484846	0.0262309	0.0273696	0.0275524	0.031504	0.0170442	0.0327679	0.0379735	0.0397724	0.0434312	0.0334798	0.0347562	0.0486248	0.0348831	0.0619546	0.0292102	0.0130517	0.0185185	4.043897	0.278988	0.292975	0.0881807	0.339855	3.251763
1104	0	-14773.8	-14783.8	10.0816	0.140679	0.115162	0.120465	0.0990297	0.120404	0.0563379	0.112072	0.0870731	0.0803241	0.193724	0.0794839	0.0855	0.11008	0.102253	0.131731	0.136678	0.123205	0.111562	0.121828	0.0736111	0.0907541	0.0778554	0.171589	0.0386281	0.0343426	0.0333462	0.0746419	0.022551	0.0902897	0.0324367	0.0124068	0.0663871	0.0318997	0.0423344	0.0354988	0.0458988	0.0232046	0.0636577	0.0274076	0.0608791	0.0330313	0.015975	0.0153085	3.863653	0.267315	0.291351	0.105258	0.336075	3.341529
1105	1	-14769.5	-14778.6	9.06358	0.165688	0.106524	0.108633	0.0991488	0.140458	0.067762	0.117246	0.0860014	0.100729	0.183527	0.090727	0.0921873	0.107316	0.0927617	0.117603	0.124204	0.158147	0.11948	0.121912	0.0843456	0.0914611	0.097406	0.22631	0.0911601	0.0400164	0.0392497	0.042003	0.0190381	0.0200085	0.0240708	0.0296039	0.0193846	0.0609901	0.0329154	0.0453743	0.0449182	0.0494255	0.0545589	0.0227675	0.0506647	0.0238356	0.0138314	0.0123163	3.989966	0.277153	0.28872	0.0964321	0.337695	3.435711
1106	0	-14778.7	-14788.3	9.59635	0.149156	0.103536	0.100283	0.0710114	0.127609	0.0811956	0.139008	0.0711304	0.0909236	0.176709	0.112805	0.069369	0.124871	0.112549	0.109614	0.154276	0.15478	0.10755	0.111539	0.0649486	0.0907541	0.0920123	0.192324	0.0332858	0.0280945	0.0354129	0.0628845	0.029003	0.0901069	0.0344594	0.0143948	0.0350102	0.0395735	0.0465684	0.0345506	0.0423599	0.0458002	0.0391914	0.017751	0.06422	0.0633975	0.0154473	0.0103296	3.867824	0.276228	0.287216	0.101884	0.334672	3.389797
1107	1	-14775.2	-14784.1	8.93529	0.140175	0.101397	0.112613	0.0879586	0.108289	0.0934171	0.135298	0.0789008	0.0994763	0.203274	0.0755428	0.0817029	0.0835547	0.0943801	0.114972	0.149487	0.12859	0.116679	0.144299	0.0880821	0.0891034	0.101114	0.201701	0.113094	0.0463201	0.0712113	0.0351332	0.0336583	0.0303834	0.0294115	0.0346801	0.023101	0.0426518	0.0606921	0.0346688	0.0264903	0.0310672	0.046444	0.0379913	0.0436903	0.0150764	0.0285456	0.0272878	4.107015	0.278056	0.290369	0.101857	0.329718	3.441606
1108	0	-14771.3	-14780.6	9.27427	0.194625	0.0923099	0.113597	0.0882567	0.111185	0.0974419	0.131034	0.0870448	0.0952411	0.177619	0.094886	0.069884	0.101254	0.0945381	0.116294	0.128719	0.130903	0.142182	0.130677	0.0951582	0.106097	0.0820378	0.159499	0.0275489	0.0393582	0.0321118	0.0599695	0.0271272	0.106389	0.0244601	0.0222366	0.0479275	0.026461	0.0593544	0.0203248	0.0300504	0.0255313	0.0496551	0.0166786	0.0691868	0.0583355	0.0205317	0.0247294	3.76268	0.260203	0.292122	0.104147	0.343528	3.428451
1109	1	-14770.2	-14780.8	10.591	0.125912	0.10136	0.0942876	0.0990246	0.104946	0.0881431	0.123877	0.0845122	0.103407	0.151913	0.069055	0.0745477	0.0985768	0.130468	0.0885587	0.121697	0.141593	0.115023	0.125042	0.0668288	0.115234	0.0860371	0.191366	0.0908096	0.0549681	0.0639827	0.0283144	0.0299609	0.0152389	0.031948	0.0430442	0.0330522	0.0482558	0.0434407	0.0401507	0.0388987	0.0146268	0.0531834	0.0243713	0.0648595	0.0224804	0.0267984	0.0176113	3.916035	0.283309	0.28293	0.0972574	0.336503	3.287406
1110	0	-14767.6	-14777.7	10.0668	0.128297	0.106367	0.102768	0.0961392	0.112687	0.101179	0.149955	0.0661926	0.100576	0.175866	0.0792417	0.0846087	0.115622	0.103116	0.108056	0.141729	0.129104	0.108712	0.147776	0.0777846	0.109379	0.0783715	0.162133	0.0175752	0.0326699	0.0225092	0.0501669	0.0305429	0.0964083	0.0242805	0.0145896	0.0440341	0.0180707	0.0538399	0.0235982	0.051005	0.0287944	0.0399454	0.0268703	0.0599587	0.0451167	0.0298812	0.0189472	4.349257	0.265503	0.291314	0.106262	0.336921	3.314465
1111	1	-14768	-14777.1	9.09265	0.140003	0.114559	0.0908569	0.090405	0.106714	0.0981466	0.124645	0.0845122	0.107423	0.201503	0.0945209	0.0931298	0.118589	0.118121	0.115937	0.112849	0.143694	0.126358	0.147127	0.0691671	0.0794012	0.0887376	0.194669	0.10123	0.0652634	0.0435806	0.0232864	0.0226039	0.0400766	0.0236869	0.040202	0.0243637	0.0392206	0.0417255	0.0400685	0.0381579	0.0309241	0.0527752	0.0279703	0.0534796	0.0214026	0.0177761	0.0324926	3.84834	0.27128	0.28863	0.0991741	0.340916	3.441354
1112	0	-14766.5	-14776.4	9.8106	0.122004	0.103292	0.108165	0.0986082	0.127567	0.0796047	0.140348	0.0930466	0.073337	0.179225	0.0807965	0.0795255	0.129526	0.107347	0.102689	0.139054	0.13885	0.131031	0.133728	0.0733909	0.0914226	0.0599633	0.170792	0.0174933	0.0347455	0.0247411	0.0493993	0.0220934	0.094861	0.0327843	0.0218712	0.0723618	0.0321016	0.0653724	0.0277903	0.051005	0.0238863	0.0384565	0.0240067	0.0575943	0.044111	0.0381469	0.0182682	4.101443	0.282487	0.287764	0.099197	0.330552	3.354402
1113	1	-14772.1	-14782.7	10.566	0.150072	0.0840273	0.103482	0.101534	0.137707	0.0871558	0.138791	0.0870968	0.0824376	0.17671	0.0830312	0.0908139	0.106813	0.0863334	0.135295	0.143594	0.122797	0.0887022	0.105654	0.0725188	0.100462	0.0876486	0.166631	0.124322	0.0641338	0.0347816	0.0218887	0.0230466	0.0199841	0.0324472	0.0135292	0.0293517	0.0441476	0.0454782	0.0333662	0.0427992	0.037723	0.0361041	0.0309663	0.0687714	0.0228076	0.0149219	0.0182462	3.781337	0.269353	0.291304	0.100046	0.339298	3.298124
1114	0	-14760.4	-14770.7	10.3604	0.1493	0.0982102	0.113568	0.0885487	0.111005	0.0846803	0.112273	0.0833344	0.0961176	0.186083	0.0842329	0.0771986	0.111618	0.107431	0.0966655	0.136384	0.131942	0.112271	0.120892	0.073643	0.0829475	0.0992666	0.18162	0.0435848	0.0488244	0.0292642	0.0427639	0.0369701	0.0997453	0.0201473	0.017187	0.050161	0.0205554	0.0671207	0.0318738	0.0395391	0.021746	0.0348924	0.0200003	0.0413245	0.0524299	0.0312978	0.0185243	3.9707	0.274321	0.283363	0.0983561	0.34396	3.307185
1115	1	-14764.6	-14774.2	9.67086	0.144484	0.0867181	0.101107	0.0923315	0.131073	0.072937	0.132372	0.0716958	0.0980079	0.169207	0.0885446	0.0906648	0.107278	0.100151	0.101279	0.131782	0.139677	0.120206	0.153697	0.0780241	0.101808	0.102762	0.171752	0.107618	0.0486516	0.0324896	0.0406982	0.0258538	0.01746	0.0335049	0.027247	0.03043	0.0425274	0.0550955	0.0359922	0.0518281	0.031966	0.0442482	0.0336571	0.0630988	0.0272969	0.02117	0.014947	4.017557	0.266779	0.282119	0.10323	0.347872	3.373338
1116	0	-14765.8	-14776.1	10.2139	0.14403	0.0938419	0.104107	0.113184	0.101683	0.0653854	0.13738	0.0737101	0.0975056	0.185718	0.07396	0.0828477	0.108561	0.0935925	0.107018	0.129712	0.129515	0.108573	0.127567	0.079055	0.0934218	0.0949383	0.216553	0.0297686	0.0328448	0.0447942	0.0432559	0.0293403	0.0982773	0.0207738	0.0135376	0.0470007	0.0184819	0.0671207	0.0407496	0.0474637	0.014786	0.0360114	0.0198684	0.0480964	0.0345745	0.0312978	0.0282425	4.203016	0.29067	0.275136	0.100288	0.333906	3.308145
1117	1	-14774.4	-14783.7	9.33121	0.151053	0.0858884	0.114731	0.0908321	0.113549	0.0829984	0.145668	0.103325	0.0934098	0.206683	0.0996035	0.0626192	0.113876	0.110635	0.0941117	0.122015	0.114815	0.120206	0.126257	0.0734079	0.0900888	0.0904098	0.184974	0.106016	0.0525443	0.0528138	0.0284651	0.0197277	0.0277386	0.0348124	0.0146175	0.0349702	0.043083	0.0312551	0.0426268	0.0388659	0.0632667	0.0559022	0.032597	0.0559022	0.0365271	0.0150786	0.0210272	4.15862	0.267956	0.290604	0.101088	0.340352	3.398993
1118	0	-14770.8	-14780.3	9.441	0.176044	0.0849418	0.115941	0.0877544	0.101796	0.0945312	0.123438	0.0622687	0.119775	0.181562	0.0998058	0.081387	0.119221	0.107955	0.112224	0.135501	0.140182	0.120872	0.131553	0.0745196	0.0891997	0.0783267	0.180174	0.0300727	0.039351	0.0409879	0.0311404	0.0490436	0.0903386	0.024163	0.0297182	0.05394	0.0296575	0.0514314	0.0211123	0.0515243	0.0279716	0.0318795	0.0109104	0.0599321	0.0469267	0.0297982	0.02725	4.020925	0.284709	0.28783	0.0945053	0.332956	3.396124
1119	1	-14767.3	-14777.5	10.2202	0.147524	0.11154	0.0910183	0.10347	0.119567	0.0709029	0.148953	0.0695056	0.0803257	0.165615	0.0670863	0.0938059	0.102261	0.109964	0.118986	0.119145	0.130868	0.134717	0.124824	0.0795753	0.0984622	0.061951	0.162949	0.107494	0.0536222	0.0450813	0.0330658	0.0302676	0.0149743	0.0253022	0.0345523	0.0254314	0.0360183	0.0487459	0.0260005	0.0477717	0.0322825	0.0789843	0.0276789	0.0551426	0.0330118	0.0226209	0.0183678	4.170055	0.277411	0.289097	0.0991228	0.334369	3.309432
1120	0	-14771.8	-14781.5	9.69614	0.11261	0.101205	0.119794	0.10394	0.102997	0.0894743	0.106934	0.0898908	0.0854628	0.186736	0.0788472	0.083806	0.125969	0.10737	0.106437	0.139686	0.139518	0.134328	0.119038	0.0852731	0.0865389	0.0955057	0.208615	0.0224617	0.0400882	0.0415659	0.0635993	0.0198967	0.0844042	0.0403269	0.0114067	0.0386531	0.0387363	0.0554052	0.0337277	0.0368767	0.0307217	0.0338713	0.0179462	0.0576989	0.0452993	0.0277355	0.0125438	4.151063	0.286939	0.28471	0.0872182	0.341133	3.362941
1121	1	-14770.2	-14780.2	9.9907	0.134723	0.113854	0.117649	0.099851	0.120188	0.0730633	0.132542	0.0862551	0.096654	0.176824	0.102586	0.078947	0.114478	0.109392	0.123365	0.120235	0.130762	0.112287	0.113247	0.0753401	0.112823	0.0799903	0.156943	0.100089	0.089518	0.0288242	0.0152637	0.038568	0.018556	0.0315555	0.0223201	0.0389926	0.0547025	0.0335562	0.0363564	0.0342157	0.0408612	0.0526679	0.0340309	0.0451465	0.0182771	0.0212993	0.0142388	3.856708	0.269582	0.295637	0.0993341	0.335447	3.351039
1122	0	-14776	-14787	11.0269	0.135118	0.0939708	0.114524	0.0768861	0.129978	0.0991256	0.109355	0.0725593	0.0762004	0.178697	0.0755002	0.10516	0.113272	0.0948754	0.115611	0.121614	0.152386	0.10321	0.0912914	0.0829445	0.0810124	0.0870373	0.172357	0.0281844	0.0413699	0.0323982	0.0726969	0.034992	0.100716	0.0243743	0.00529407	0.0502209	0.0285031	0.0723575	0.0234131	0.0345025	0.031056	0.0325256	0.0297742	0.0383061	0.0373453	0.0195569	0.0239276	3.909772	0.28185	0.285192	0.103254	0.329703	3.244199
1123	1	-14772.8	-14783.4	10.6055	0.142999	0.105725	0.110169	0.0895106	0.115306	0.0704828	0.162491	0.0717507	0.119207	0.166917	0.101953	0.0868898	0.114822	0.105444	0.103185	0.131637	0.124974	0.108574	0.114029	0.0731525	0.0848264	0.0836389	0.168715	0.0861877	0.0510952	0.032193	0.0221979	0.00685897	0.0230392	0.0416427	0.0232337	0.0472305	0.0607522	0.04703	0.0304755	0.0374607	0.0322847	0.0524287	0.0245714	0.0413006	0.035571	0.0134051	0.0151207	4.007455	0.276114	0.292809	0.098228	0.332849	3.280476
1124	0	-14777.2	-14787.7	10.5207	0.150751	0.0809705	0.118052	0.108778	0.119688	0.0829012	0.107381	0.0791943	0.0842976	0.180054	0.0898393	0.0875973	0.0953332	0.111056	0.0922824	0.108308	0.143432	0.125079	0.127011	0.0750599	0.0839663	0.086684	0.201463	0.0264826	0.0228519	0.0392079	0.0598863	0.0198682	0.0699222	0.0255424	0.0158016	0.0509362	0.0367892	0.0804499	0.0289522	0.0416133	0.031056	0.0538111	0.0215416	0.0639403	0.0289509	0.0161449	0.0196272	3.947384	0.275233	0.283236	0.0982674	0.343263	3.292555
1125	1	-14770.3	-14780.2	9.9162	0.137576	0.0942191	0.104263	0.0977091	0.119577	0.0790909	0.140994	0.0731145	0.106377	0.158513	0.0862364	0.0840573	0.0945194	0.10453	0.109684	0.128669	0.138547	0.119326	0.132561	0.0658264	0.09458	0.0836389	0.194484	0.0774773	0.0438967	0.0385373	0.0364857	0.0217679	0.0276499	0.0269739	0.0285971	0.0200789	0.0363398	0.0834696	0.0446674	0.0424295	0.0231485	0.06609	0.0299582	0.0609709	0.0195077	0.0321519	0.0307646	4.183347	0.288852	0.292059	0.0942353	0.324853	3.339055
1126	0	-14767.3	-14777.7	10.3702	0.134522	0.112839	0.114488	0.115171	0.103892	0.081425	0.112881	0.0776192	0.0897146	0.16116	0.0769513	0.0753818	0.116279	0.110124	0.112611	0.141611	0.126449	0.123153	0.124009	0.0727283	0.0661187	0.0916387	0.168884	0.0176786	0.0530298	0.0351415	0.0480982	0.0299591	0.0873784	0.0216825	0.0179423	0.0427433	0.0353841	0.0609987	0.0405953	0.0376679	0.0254464	0.0382488	0.0218216	0.0439843	0.0468435	0.0400897	0.0320871	4.307951	0.298292	0.279174	0.0967055	0.325828	3.286472
