Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
784	0	-15813.3	-15826.2	12.9093	0.130084	0.10494	0.10347	0.100518	0.106967	0.0782608	0.114803	0.075601	0.101749	0.17953	0.0824045	0.0842186	0.0873221	0.110566	0.1093	0.119726	0.137067	0.0978637	0.123596	0.0714168	0.0734638	0.070516	0.174372	0.0202396	0.0418431	0.0472466	0.0391713	0.00970678	0.0498279	0.0330404	0.101914	0.0272831	0.0394417	0.0659063	0.0451309	0.0300301	0.0167807	0.0306749	0.038566	0.0437631	0.013629	0.0238117	0.042218	3.19798
785	1	-15800.8	-15813	12.2193	0.136959	0.115225	0.0844808	0.100946	0.096857	0.0813916	0.119566	0.0880021	0.104696	0.1739	0.0922042	0.0890941	0.0946492	0.0884319	0.10057	0.132342	0.130187	0.124349	0.118231	0.0838433	0.0958426	0.0833042	0.196287	0.0558429	0.0230713	0.0203414	0.0443707	0.0299438	0.0145348	0.0522429	0.0839071	0.0498607	0.0580203	0.0288333	0.0158456	0.0306519	0.0338636	0.0350342	0.0425994	0.0243607	0.0480479	0.0153677	0.0288835	3.266982
786	0	-15807.4	-15819.3	11.8889	0.145486	0.111281	0.11182	0.0844713	0.117584	0.0882965	0.112223	0.0890662	0.0981508	0.135144	0.0814651	0.104705	0.0793762	0.107231	0.100007	0.132684	0.146931	0.12496	0.122026	0.0984774	0.0766608	0.0923845	0.170729	0.0249653	0.0308893	0.0540383	0.0567184	0.0209052	0.0385317	0.032873	0.0833273	0.0207514	0.0355909	0.052	0.0192172	0.0286861	0.0325087	0.046687	0.0303793	0.0671666	0.0179232	0.0412964	0.0344067	3.300021
787	1	-15805.8	-15818.5	12.6906	0.12281	0.0947057	0.0955667	0.128302	0.115489	0.0917718	0.133895	0.0896041	0.0797264	0.178842	0.0680494	0.0987504	0.112474	0.0883027	0.124006	0.132235	0.138767	0.100505	0.0872499	0.0818941	0.0767967	0.0941295	0.188817	0.0626275	0.0164387	0.0136908	0.0624309	0.0238753	0.0254505	0.0460006	0.0743082	0.0437613	0.0400372	0.0357281	0.022288	0.0318217	0.0352133	0.0198068	0.0337197	0.0228628	0.0421479	0.0207722	0.0241755	3.219847
788	0	-15799.7	-15812.8	13.0763	0.131531	0.0921573	0.109879	0.0981137	0.119648	0.080111	0.119939	0.0664598	0.0885827	0.168645	0.077887	0.0881004	0.101148	0.095135	0.116593	0.130748	0.145491	0.114129	0.126588	0.0837094	0.0858891	0.0692719	0.16603	0.0317607	0.0276562	0.0497969	0.045953	0.0196263	0.0440583	0.0240073	0.0914614	0.0231046	0.0240871	0.048292	0.0129329	0.0228656	0.0243269	0.0342672	0.0335247	0.0367798	0.0376899	0.0482142	0.0250821	3.181274
789	1	-15801.9	-15814.8	12.835	0.11406	0.0901458	0.0955667	0.105757	0.102046	0.0810939	0.130669	0.0931196	0.111402	0.200459	0.0680494	0.0791273	0.121112	0.103039	0.104883	0.107716	0.121295	0.113374	0.139612	0.0685579	0.0834515	0.0721945	0.147312	0.0687761	0.0308204	0.0250052	0.0425989	0.0352208	0.0272219	0.0569871	0.0745584	0.0602988	0.0355118	0.0230977	0.0248982	0.0341677	0.0332684	0.0235209	0.039158	0.0220278	0.0491081	0.0179376	0.0271767	3.205403
790	0	-15801.8	-15814.1	12.3036	0.131531	0.115464	0.117287	0.0899693	0.124555	0.0954887	0.134703	0.0760873	0.096013	0.161893	0.0761839	0.0881004	0.105285	0.0999966	0.0984815	0.131353	0.1294	0.139224	0.11473	0.0719693	0.0956079	0.0896092	0.153846	0.0288922	0.0407829	0.0497969	0.0352488	0.0211968	0.0422329	0.0451108	0.0958274	0.0314805	0.0318427	0.0410154	0.0143186	0.0276357	0.0184924	0.0317264	0.0276122	0.0549622	0.0231856	0.0354139	0.0249989	3.258552
791	1	-15802.9	-15815.7	12.804	0.125593	0.108581	0.0914701	0.113503	0.0988279	0.0757935	0.119414	0.0783409	0.09983	0.172979	0.0822762	0.0801747	0.116176	0.0902703	0.113629	0.13285	0.121502	0.132606	0.131079	0.0576066	0.0893741	0.0807015	0.163805	0.0801099	0.0248624	0.0149371	0.024097	0.0215316	0.010645	0.0575564	0.0745584	0.0527376	0.0369144	0.0329485	0.0267565	0.0365645	0.0426998	0.031651	0.0323666	0.0355255	0.0460543	0.0273754	0.0222302	3.208505
792	0	-15807.6	-15820.6	13.0412	0.133251	0.0974398	0.0830919	0.102006	0.124468	0.0743572	0.124224	0.0738689	0.0773704	0.171429	0.0768052	0.0871356	0.10196	0.106108	0.0946483	0.127325	0.11426	0.101057	0.0972966	0.0780252	0.0858941	0.0760255	0.186455	0.0409714	0.0416601	0.051545	0.0527761	0.0119404	0.0737395	0.0397976	0.0903205	0.0217006	0.0326357	0.0481664	0.0275536	0.0353064	0.0389732	0.0279767	0.0260314	0.0440969	0.0164111	0.037511	0.0311725	3.184789
793	1	-15805.4	-15817.8	12.4502	0.14592	0.0985439	0.113866	0.102595	0.121959	0.0950106	0.132889	0.0886647	0.108	0.195414	0.0860446	0.0962562	0.0820067	0.102849	0.10625	0.135531	0.110249	0.114262	0.134917	0.0813681	0.0763245	0.0741602	0.145851	0.0599704	0.0220968	0.017976	0.0472501	0.0469578	0.0195623	0.0571885	0.0852328	0.0312401	0.0418501	0.0301209	0.0179925	0.0250423	0.0332874	0.031651	0.030084	0.0139446	0.0420522	0.0213923	0.0200659	3.243892
794	0	-15802.3	-15815.5	13.1293	0.124544	0.0823403	0.102293	0.118523	0.113292	0.0838483	0.107542	0.0952734	0.0861679	0.165324	0.0790565	0.0710973	0.110661	0.106241	0.0988159	0.122069	0.136593	0.122855	0.118551	0.0655581	0.0848657	0.0744864	0.16079	0.0281035	0.0459709	0.0477718	0.0517674	0.019141	0.059422	0.0238578	0.0959206	0.0332498	0.0209201	0.0442038	0.0150851	0.0273595	0.0389177	0.0296089	0.0271669	0.0460965	0.015726	0.0429901	0.0319052	3.175974
795	1	-15801	-15814.4	13.3188	0.13593	0.0996114	0.102704	0.107649	0.141657	0.0982695	0.109698	0.0858106	0.0943131	0.17465	0.0796765	0.0769962	0.077053	0.08453	0.106618	0.134545	0.112039	0.114262	0.111794	0.0758216	0.0808287	0.0749216	0.142493	0.0568729	0.021099	0.0184778	0.0550822	0.0325133	0.0230439	0.0641459	0.0807775	0.0480498	0.0362222	0.0463017	0.024042	0.0354695	0.0325374	0.0324615	0.0309246	0.0278904	0.0319458	0.0111877	0.0261121	3.157028
796	0	-15802.4	-15814.3	11.8329	0.145817	0.0943422	0.101353	0.0903709	0.115562	0.0761917	0.131002	0.0870418	0.0914808	0.172567	0.0956757	0.0838609	0.100719	0.120408	0.0988159	0.121164	0.14316	0.117491	0.102885	0.0855838	0.105343	0.103022	0.170433	0.0258937	0.0378822	0.0603594	0.0434709	0.0157967	0.0532163	0.0283019	0.0770609	0.030785	0.0304901	0.0541917	0.014352	0.0296156	0.027958	0.0476912	0.0327501	0.0463065	0.0120773	0.0373184	0.0458162	3.305623
797	1	-15804.7	-15818	13.3102	0.112592	0.099194	0.10318	0.0936328	0.119313	0.0831395	0.121298	0.0654859	0.0917824	0.165751	0.0637667	0.0969255	0.0892597	0.102249	0.102215	0.117393	0.120631	0.118752	0.128952	0.106352	0.0913861	0.0642517	0.13346	0.0624949	0.0236221	0.0236236	0.0413137	0.0333667	0.0214058	0.0473212	0.0685677	0.0497393	0.0443711	0.0396542	0.0308046	0.029981	0.0364672	0.0301738	0.0543237	0.0339708	0.0498149	0.0194058	0.0265019	3.157887
798	0	-15810.7	-15823	12.26	0.131904	0.0752384	0.111195	0.0905907	0.11008	0.0748363	0.118016	0.0770833	0.100918	0.168416	0.0910024	0.075682	0.108038	0.0940069	0.0981103	0.140145	0.143485	0.146091	0.117373	0.100904	0.1114	0.0617678	0.169554	0.0268759	0.0388488	0.0378629	0.0565893	0.0228879	0.0362533	0.0294185	0.0816278	0.0447886	0.0273175	0.0465411	0.0171629	0.0353386	0.0361844	0.0482887	0.0266189	0.054369	0.00766666	0.0351876	0.0372381	3.262904
799	1	-15801.3	-15815.2	13.929	0.10804	0.103797	0.10869	0.0904877	0.103748	0.084732	0.0971808	0.076599	0.0895315	0.152436	0.0822427	0.0802667	0.0899228	0.11097	0.112736	0.120973	0.107548	0.121135	0.111423	0.0687901	0.0939532	0.0783475	0.188554	0.0511269	0.028157	0.0304723	0.0315078	0.0459816	0.0211815	0.0483453	0.0667235	0.0389598	0.034569	0.0281464	0.0306416	0.0358199	0.0364672	0.0370781	0.0330153	0.0352531	0.0497885	0.0183562	0.0123148	3.096009
800	0	-15811	-15823.9	12.8758	0.139568	0.0877309	0.0920929	0.103749	0.11577	0.0904053	0.127513	0.107867	0.094535	0.157387	0.0643963	0.0999119	0.0948768	0.107881	0.10211	0.100168	0.110216	0.105412	0.121948	0.079505	0.0882336	0.0617678	0.198103	0.0320832	0.0488361	0.0512383	0.0433903	0.0298518	0.0323554	0.0284714	0.0979288	0.0256643	0.0302966	0.0548291	0.0163835	0.0240266	0.0351126	0.0452393	0.0305011	0.0408728	0.0113177	0.0399318	0.0318536	3.20133
801	1	-15803	-15815.4	12.3956	0.124301	0.113737	0.0757731	0.108331	0.136785	0.0790225	0.116611	0.0790162	0.0998224	0.164293	0.0828927	0.0804572	0.105926	0.0973968	0.108693	0.124444	0.122308	0.12026	0.134671	0.0679175	0.084622	0.0647297	0.17495	0.0600022	0.0262231	0.0124453	0.0504181	0.0229997	0.0381808	0.0447654	0.0654607	0.043816	0.0354731	0.0385304	0.0372438	0.0440083	0.0604754	0.0364254	0.0350128	0.0218613	0.0539223	0.0234454	0.0316823	3.24935
802	0	-15804.6	-15817.5	12.9665	0.14459	0.109891	0.115057	0.0876366	0.113106	0.0814303	0.126027	0.0706059	0.100817	0.164048	0.077123	0.0867713	0.103607	0.100288	0.115901	0.100292	0.127849	0.124819	0.126441	0.0751929	0.0836697	0.101759	0.157974	0.0319138	0.0284458	0.0593128	0.035058	0.0176675	0.0444395	0.029993	0.10098	0.0210089	0.0206917	0.0540546	0.0234765	0.023348	0.0233659	0.0304975	0.0334194	0.0469629	0.0171362	0.0201775	0.0354176	3.192262
803	1	-15803.9	-15816.8	12.887	0.134374	0.118677	0.104571	0.10344	0.120778	0.0761296	0.109526	0.085702	0.106798	0.164293	0.078123	0.0662267	0.0966141	0.0918577	0.0917388	0.148004	0.113779	0.103486	0.132588	0.0730069	0.0764204	0.0894503	0.183854	0.0487017	0.0346912	0.027694	0.0315355	0.0285248	0.029936	0.0525724	0.0858135	0.0516183	0.040124	0.0176929	0.0270181	0.0421164	0.0278003	0.0281432	0.0428645	0.020406	0.0537572	0.0182558	0.0215071	3.200209
804	0	-15805.6	-15819.1	13.4692	0.139297	0.0871034	0.0938697	0.0892856	0.113106	0.0595684	0.119094	0.086479	0.0929318	0.171156	0.079663	0.0904746	0.0996705	0.0885105	0.11482	0.131634	0.132859	0.112261	0.0935976	0.0772634	0.0854808	0.0817599	0.203715	0.0253495	0.0281343	0.0401826	0.0629001	0.0163245	0.0435092	0.0221805	0.0695988	0.0369468	0.0282049	0.0343392	0.0145621	0.0328762	0.0193303	0.0455205	0.0230592	0.0545545	0.0169588	0.0386784	0.0451796	3.14199
805	1	-15797.5	-15811.6	14.042	0.132176	0.0979801	0.0906833	0.0883115	0.109271	0.0812448	0.113699	0.0725267	0.0916638	0.168139	0.0809406	0.0742065	0.101449	0.0991897	0.0984461	0.10056	0.110441	0.118311	0.111503	0.0889192	0.0933535	0.0903926	0.156215	0.0549977	0.0124061	0.0230367	0.0438183	0.0300976	0.0244637	0.0434654	0.0714287	0.043812	0.041706	0.0414417	0.0270181	0.0414092	0.032649	0.0317896	0.0370241	0.0245658	0.0399315	0.0195164	0.0305023	3.084703
806	0	-15806.8	-15819.7	12.9723	0.150735	0.0895402	0.103258	0.0819414	0.0990825	0.093217	0.121014	0.0833272	0.0968668	0.145069	0.0646861	0.0952721	0.0952464	0.0823228	0.104541	0.13569	0.120701	0.128306	0.108808	0.0909051	0.0875247	0.0694941	0.161423	0.0347289	0.0478896	0.0419521	0.04163	0.0206087	0.0366372	0.0309165	0.110676	0.0210299	0.0364459	0.0556761	0.0149812	0.0332812	0.0422329	0.0298738	0.0407338	0.0445654	0.013823	0.0499018	0.0351233	3.19168
807	1	-15804.4	-15817.7	13.2785	0.132939	0.113276	0.0919919	0.118537	0.122676	0.0724493	0.110756	0.0826093	0.108709	0.164971	0.0875095	0.0701698	0.0904599	0.0989764	0.0977254	0.136066	0.111982	0.0962015	0.0978179	0.0828724	0.0660531	0.0942652	0.161941	0.0594021	0.0331894	0.0122436	0.0395431	0.0269275	0.0244637	0.0598102	0.0619927	0.0535976	0.0271837	0.0454583	0.0287724	0.0392507	0.0454098	0.0282976	0.0450618	0.0353559	0.0478854	0.00892985	0.0273229	3.161053
808	0	-15795	-15808.4	13.3549	0.14786	0.0853158	0.0999604	0.0810098	0.09716	0.0839175	0.108197	0.0814646	0.101393	0.164043	0.0733229	0.0867265	0.0929891	0.09642	0.0987992	0.125441	0.128691	0.12943	0.126237	0.0746692	0.0896947	0.0790518	0.166191	0.0294292	0.0286233	0.0638179	0.0420948	0.0206087	0.0366372	0.0342335	0.0894626	0.0276578	0.0343888	0.0454253	0.0205001	0.0332812	0.0199854	0.0298817	0.0270018	0.0511197	0.0156134	0.0400902	0.0455815	3.153418
809	1	-15804.3	-15817.8	13.5025	0.13204	0.100288	0.100959	0.101022	0.101993	0.0911671	0.13215	0.0894613	0.0917224	0.151029	0.0943785	0.0675948	0.0859772	0.0776141	0.126004	0.141379	0.120267	0.120369	0.119445	0.070122	0.0753275	0.0848513	0.17137	0.0499673	0.0330377	0.0140218	0.0508743	0.0195946	0.0248077	0.0527705	0.0708739	0.0495367	0.0314549	0.0373115	0.0247619	0.02715	0.0296891	0.030149	0.028985	0.0195795	0.0345392	0.0361789	0.026846	3.138659
810	0	-15805.6	-15818.6	13.0199	0.131086	0.095581	0.094326	0.0832984	0.136947	0.059945	0.138421	0.0918573	0.105713	0.184087	0.0716523	0.0726207	0.0773141	0.102251	0.106598	0.127858	0.117201	0.115588	0.143682	0.084721	0.0773318	0.0864355	0.170597	0.0342686	0.0333036	0.0469355	0.0378967	0.0186068	0.0533427	0.0226369	0.0764172	0.0239213	0.0359792	0.0443645	0.0185821	0.0294647	0.0352945	0.0350187	0.0217433	0.0485382	0.0237886	0.0237106	0.0479976	3.186923
811	1	-15806.7	-15818.9	12.1583	0.107887	0.101908	0.105412	0.102493	0.113251	0.0911671	0.135068	0.0810341	0.0994257	0.168936	0.0943785	0.0851136	0.121588	0.0841557	0.104296	0.12401	0.148102	0.104156	0.130742	0.069461	0.0884965	0.0860765	0.171227	0.0560271	0.0264104	0.0374871	0.0304758	0.0276911	0.04442	0.0527688	0.0773602	0.0639598	0.0297269	0.0302418	0.0339259	0.0461669	0.0307441	0.0305215	0.0278918	0.0185725	0.0489917	0.0226385	0.0186691	3.273074
812	0	-15804.5	-15818.3	13.8485	0.119519	0.0883066	0.103306	0.0966143	0.130268	0.0729724	0.13412	0.0652657	0.111474	0.157534	0.084921	0.0893121	0.0846069	0.0875422	0.0937446	0.121132	0.130626	0.10715	0.117483	0.0693605	0.0814946	0.0819081	0.167945	0.0244323	0.0365651	0.0373617	0.0545442	0.0187609	0.0523203	0.0242687	0.0839622	0.0406426	0.0376505	0.0524155	0.0179064	0.0188329	0.0171319	0.0360281	0.0262814	0.0488213	0.0162524	0.037717	0.025554	3.104055
813	1	-15811.4	-15823.8	12.4051	0.129763	0.105085	0.0977144	0.0920843	0.121646	0.0773196	0.132708	0.0980749	0.10221	0.179149	0.0581826	0.0987259	0.107861	0.089721	0.110728	0.13152	0.125584	0.0928378	0.14665	0.0982514	0.094772	0.081574	0.144254	0.0655216	0.0283755	0.0227353	0.0515034	0.0220937	0.0154145	0.039373	0.0631218	0.0463196	0.0319429	0.0491939	0.0236704	0.0256232	0.0324824	0.0277071	0.0368431	0.0326618	0.0646403	0.0276497	0.0251105	3.2484
814	0	-15803.5	-15815.7	12.2756	0.130395	0.0868227	0.115671	0.104699	0.119808	0.0820293	0.12763	0.0765764	0.100936	0.173102	0.085708	0.0766838	0.0860027	0.0868365	0.113291	0.124905	0.138004	0.0958894	0.149188	0.0893437	0.0709766	0.0825445	0.185363	0.0312474	0.0264965	0.0494831	0.0482551	0.0138487	0.0560589	0.0308614	0.0921041	0.021939	0.0270004	0.0551766	0.0160312	0.0412409	0.0249419	0.0450762	0.0192446	0.0519668	0.0162524	0.0527791	0.0389344	3.261344
815	1	-15804.5	-15817.6	13.103	0.1135	0.0963219	0.0911732	0.114387	0.110758	0.0813647	0.135745	0.0851512	0.0961511	0.183935	0.0702606	0.0701686	0.0760674	0.0795887	0.096815	0.138364	0.118053	0.0992665	0.112316	0.0822967	0.088985	0.101003	0.18917	0.0499693	0.0328542	0.0243109	0.0387724	0.0357859	0.0162353	0.0588203	0.082338	0.0487283	0.0307758	0.0491017	0.02548	0.0494005	0.0376826	0.0327794	0.0423736	0.0182167	0.0386439	0.0145985	0.0208984	3.178609
816	0	-15805.2	-15818	12.7891	0.134127	0.106067	0.0891007	0.0986272	0.108434	0.0652027	0.116042	0.0692733	0.0869187	0.170314	0.0830407	0.0856254	0.0969982	0.0892939	0.10307	0.139046	0.127613	0.11645	0.11389	0.0743316	0.0940003	0.0745672	0.177118	0.0289654	0.0257733	0.059246	0.0409171	0.00783692	0.0554095	0.0388201	0.0927532	0.0235025	0.0300436	0.0637449	0.033266	0.0253719	0.0309009	0.044396	0.0157275	0.0726384	0.0332493	0.0280946	0.0401929	3.210001
817	1	-15803.4	-15815	11.5918	0.123012	0.106341	0.0997461	0.117347	0.117227	0.0761027	0.140298	0.0804851	0.129145	0.161111	0.0876101	0.0799067	0.106727	0.0969108	0.126548	0.124474	0.140326	0.123976	0.116448	0.0710051	0.0882058	0.0655901	0.177681	0.0563708	0.0402509	0.0406849	0.0396376	0.0270382	0.0280376	0.0613424	0.0822	0.0401155	0.0342142	0.0389887	0.0242832	0.0351935	0.039124	0.0262642	0.0402731	0.0293445	0.0527469	0.0138567	0.0235409	3.329732
818	0	-15808.5	-15821.5	12.9803	0.13067	0.105015	0.0837511	0.0915077	0.116169	0.0677448	0.119421	0.0642177	0.0836875	0.198232	0.0732252	0.0985951	0.0917473	0.100163	0.096373	0.116561	0.129933	0.136531	0.134487	0.0877118	0.0800602	0.0740318	0.157593	0.0254114	0.0313456	0.0560887	0.0442787	0.0346929	0.0339762	0.0249966	0.0984227	0.022156	0.0238558	0.0597422	0.0230595	0.0290463	0.0200952	0.0301128	0.0273004	0.0541968	0.0240508	0.0374646	0.0531592	3.190881
819	1	-15806.8	-15819.4	12.637	0.119805	0.111081	0.0938636	0.101868	0.119096	0.0980712	0.11192	0.0918644	0.0782764	0.169327	0.0885593	0.0799067	0.108601	0.0757422	0.123528	0.135877	0.111737	0.0973348	0.126916	0.0966427	0.0808226	0.09325	0.145713	0.0601431	0.0299311	0.0258898	0.0553227	0.0344046	0.0309088	0.0675635	0.0630533	0.0381302	0.0299394	0.0234418	0.0366617	0.0353718	0.0439789	0.0458432	0.0274599	0.0360924	0.0424558	0.0185094	0.020301	3.225207
820	0	-15805.5	-15818.1	12.6064	0.132575	0.108932	0.109188	0.0883183	0.11917	0.0737363	0.121304	0.0855903	0.114314	0.177245	0.0759981	0.0821124	0.0748204	0.101551	0.113713	0.114976	0.112647	0.138121	0.124818	0.079943	0.0900322	0.0953979	0.156046	0.0366348	0.0464978	0.0537295	0.0633387	0.0144033	0.0331638	0.0371403	0.0670328	0.022539	0.0253342	0.0467669	0.0183339	0.033254	0.0377839	0.0332657	0.0285285	0.0486115	0.0136743	0.0458167	0.0318672	3.228267
821	1	-15799.7	-15811.8	12.0229	0.134493	0.11129	0.0994408	0.0987189	0.115707	0.0898631	0.120215	0.0813521	0.105795	0.174634	0.0824693	0.0891238	0.0865026	0.0915825	0.114995	0.142134	0.137146	0.11217	0.114	0.082764	0.0894228	0.086579	0.175316	0.0560006	0.035698	0.0263382	0.037616	0.0223736	0.0140283	0.0672607	0.097789	0.0525852	0.027805	0.0474625	0.0352881	0.0229134	0.0395442	0.0277572	0.041631	0.017971	0.0379585	0.0209808	0.0218996	3.286615
822	0	-15815	-15827	11.9445	0.138154	0.0784323	0.113935	0.0941963	0.123359	0.0757695	0.123666	0.0651122	0.110923	0.178409	0.0880765	0.0782565	0.105598	0.0960675	0.146004	0.125966	0.102657	0.105891	0.145213	0.0747683	0.0849413	0.109338	0.175886	0.0296909	0.0306047	0.0572084	0.0316857	0.0133083	0.0457516	0.0313208	0.110434	0.0172581	0.03046	0.0691086	0.0288257	0.0434729	0.0226541	0.0375245	0.0286595	0.0395284	0.0247404	0.0248212	0.0367764	3.294454
823	1	-15810	-15823.8	13.7586	0.118466	0.0943816	0.0977243	0.105893	0.0844446	0.061441	0.120153	0.0770192	0.0973378	0.142875	0.0782021	0.0893675	0.0686286	0.0886728	0.101202	0.12047	0.136425	0.108473	0.13488	0.0778242	0.0872652	0.113593	0.172554	0.0476823	0.0120679	0.0194676	0.0516138	0.0309347	0.0338589	0.0509196	0.0846643	0.0577762	0.0334132	0.0403246	0.0282662	0.0399722	0.0326704	0.026921	0.0423802	0.027901	0.0356611	0.0199151	0.0193463	3.11305
824	0	-15810.8	-15823	12.2667	0.11032	0.0890218	0.0987484	0.117278	0.117185	0.0899476	0.121302	0.0651812	0.0958841	0.189234	0.0771759	0.0744845	0.103392	0.116031	0.100517	0.124425	0.105595	0.141204	0.121366	0.0718759	0.098479	0.108718	0.184713	0.0258656	0.0237358	0.057438	0.057312	0.0312843	0.0457516	0.0355118	0.0815133	0.0215691	0.0402794	0.0373823	0.0210867	0.0468402	0.00835173	0.0351529	0.0287203	0.0368269	0.0287786	0.0448994	0.0318615	3.26224
825	1	-15804.8	-15816.9	12.1247	0.113533	0.114581	0.101086	0.10839	0.100476	0.0873322	0.109321	0.0806361	0.107544	0.164577	0.0780438	0.0854761	0.0995871	0.102223	0.129871	0.12718	0.12017	0.109694	0.143478	0.0664656	0.100972	0.0963841	0.19948	0.0495833	0.0276819	0.0213087	0.0331937	0.0309347	0.025856	0.0599151	0.0818755	0.0510742	0.0452279	0.0367491	0.0390641	0.029764	0.0395676	0.0395171	0.0211067	0.0259483	0.0401402	0.00790952	0.0235234	3.276442
826	0	-15802.6	-15814.4	11.8397	0.139658	0.0905388	0.102197	0.093996	0.115618	0.0756328	0.140022	0.085637	0.110129	0.185237	0.0959612	0.0833838	0.103392	0.0990564	0.112991	0.136118	0.137253	0.107422	0.104283	0.0730981	0.0905223	0.0856918	0.177982	0.0200505	0.0388081	0.0613236	0.0430429	0.0352685	0.0531215	0.0214285	0.0815133	0.0290631	0.0488271	0.0435301	0.0189651	0.0379644	0.0181551	0.0361258	0.0290779	0.0344442	0.0250553	0.0372416	0.046112	3.304938
827	1	-15806.7	-15819.3	12.6599	0.101443	0.107145	0.0947347	0.100506	0.107188	0.0771817	0.126264	0.0852992	0.0897736	0.180083	0.0748232	0.100619	0.107482	0.105782	0.113834	0.134681	0.110168	0.111233	0.109914	0.0909753	0.0847964	0.0792551	0.159535	0.0598197	0.0211855	0.0134214	0.0364252	0.0379302	0.0201562	0.0601183	0.106407	0.0472272	0.0290566	0.0296759	0.0323321	0.0559138	0.0246132	0.0209768	0.047038	0.0389836	0.0389599	0.0189985	0.0309653	3.222921
828	0	-15807.8	-15820.5	12.6723	0.132893	0.100967	0.0876819	0.0801634	0.112856	0.0783558	0.104292	0.0749008	0.123375	0.168678	0.0741362	0.0721621	0.0852861	0.101259	0.140504	0.144301	0.137253	0.13623	0.104083	0.0656442	0.0998891	0.0778463	0.191594	0.0276372	0.0347853	0.0643265	0.0443415	0.0308222	0.0551628	0.0432326	0.0787159	0.0196488	0.0309547	0.0435301	0.015874	0.0318492	0.0118488	0.0315368	0.0290779	0.0354833	0.0157539	0.0366353	0.0461108	3.221679
829	1	-15810.5	-15822.6	12.0626	0.128483	0.117092	0.0965824	0.103602	0.135108	0.0780502	0.119191	0.0706835	0.111929	0.18177	0.0743661	0.0811888	0.0908622	0.0789346	0.110948	0.142698	0.112397	0.118546	0.120944	0.0818909	0.0957801	0.0951857	0.188204	0.0803383	0.0171872	0.0180077	0.0475566	0.019352	0.0233888	0.0489611	0.0933116	0.0435229	0.0396406	0.0281267	0.0290152	0.0432988	0.0389049	0.0214841	0.0255035	0.0219884	0.0380172	0.0449537	0.0256563	3.282652
830	0	-15803.6	-15816.8	13.1754	0.151154	0.0874847	0.0999834	0.0869067	0.103638	0.084191	0.118126	0.083788	0.0884397	0.17298	0.082166	0.0827523	0.0888368	0.0748908	0.113419	0.155137	0.127372	0.112881	0.120273	0.0710427	0.10654	0.0849901	0.164273	0.0303667	0.0282942	0.0527511	0.0491866	0.0201675	0.0342123	0.0185217	0.0868895	0.00965776	0.033807	0.0519663	0.0187984	0.0212312	0.02323	0.044225	0.0312665	0.0487794	0.0198354	0.0489312	0.037983	3.171365
831	1	-15803.3	-15816.6	13.367	0.116762	0.0855694	0.100584	0.106429	0.109225	0.0960529	0.130049	0.076893	0.0977082	0.167612	0.0723746	0.0898054	0.0952376	0.113659	0.10174	0.104551	0.0996761	0.113184	0.113856	0.0699097	0.0784346	0.0855325	0.167111	0.0518873	0.0272123	0.0286105	0.0360936	0.0308272	0.0233888	0.0476697	0.0741283	0.0467907	0.0461504	0.0388458	0.0129616	0.0392187	0.0346585	0.0323578	0.0362366	0.0389754	0.0533922	0.03054	0.0303029	3.152205
832	0	-15805.2	-15818.1	12.849	0.126222	0.099859	0.102974	0.0846106	0.109323	0.084395	0.133778	0.0848856	0.0849976	0.151827	0.0860821	0.0772146	0.0937526	0.0718434	0.119149	0.133105	0.110591	0.0996846	0.120273	0.0857963	0.0945232	0.0959762	0.174003	0.0240368	0.0182099	0.0524312	0.0514183	0.0326779	0.0408614	0.0229494	0.0987995	0.0147935	0.0294021	0.0701854	0.0175388	0.0332495	0.0231885	0.0399349	0.0316876	0.0473686	0.0394531	0.0422789	0.0486728	3.204005
833	1	-15808.2	-15821.1	12.9663	0.128875	0.0925174	0.093758	0.127027	0.117501	0.0803728	0.129296	0.0894732	0.0847959	0.161563	0.0712022	0.0572582	0.103751	0.0883449	0.101785	0.104551	0.108994	0.115403	0.136672	0.0761936	0.110122	0.086513	0.148428	0.0506416	0.0298899	0.0322895	0.0361365	0.0317314	0.0350122	0.0593468	0.0935241	0.0433152	0.0255588	0.048854	0.0342846	0.0295035	0.0295567	0.0344713	0.0471357	0.0247903	0.0394054	0.0170946	0.0353382	3.192277
