Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
2240	-13149.6	-13123.8	-25.7983	0.8100934	0.307874	0.101241	0.20803	0.156377	0.251039	0.166567	0.20653	0.15295	0.240529	0.352367	0.156466	0.124899	0.322825	0.20312	0.287995	0.293745	0.245762	0.258183	0.224067	0.0586187	0.126065	0.112902	0.58648	0.0538927	0.113357	0.00730057	0.0870667	0.248542	0.0840194	0.0751746	0.0183584	0.0808591	0.200405	0.233196	0.0222099	0.0858677	0.0516247	0.0245028	0.207701	0.10786	0.135242	0.174009	0.0731959	0.0309876	0.384841	0.0508704	0.0214347	0.473818	0.0380484	0.0977047	0.411166	0.959713	2.53142	0.361179	0.367478	0.0687719	0.202571	0.387975	7.229014
2250	-13140.9	-13113.7	-27.1827	0.7372381	0.319174	0.154293	0.20803	0.173258	0.251039	0.14221	0.344161	0.15295	0.162854	0.29148	0.0865678	0.188374	0.204253	0.353402	0.199549	0.375159	0.317139	0.258238	0.284761	0.11038	0.161102	0.0824128	0.464013	0.0253415	0.0437215	0.00190699	0.0994654	0.181429	0.0758733	0.0281934	0.018497	0.0811681	0.263708	0.233128	0.0800508	0.0586945	0.062182	0.0245028	0.248437	0.126041	0.135242	0.174009	0.0794975	0.0300918	0.362243	0.0506478	0.0202135	0.49169	0.0451134	0.0821535	0.380583	0.937923	2.59934	0.362376	0.364174	0.0667339	0.206715	0.3646533	7.325887
2260	-13151.9	-13121.3	-30.573	0.8364293	0.328891	0.158161	0.247884	0.143557	0.288786	0.159575	0.282863	0.211136	0.21662	0.352292	0.130934	0.17937	0.210717	0.25908	0.231274	0.458533	0.263345	0.239622	0.309574	0.0927472	0.169236	0.0802311	0.545752	0.0346728	0.0585184	0.00625873	0.0561031	0.234894	0.119915	0.0653782	0.00570911	0.0924417	0.206161	0.20849	0.110217	0.0385711	0.113329	0.0248103	0.264279	0.122575	0.256516	0.0729609	0.0680343	0.0262315	0.309989	0.0565439	0.0315679	0.509575	0.0660926	0.103284	0.421397	0.966559	2.50876	0.37783	0.355765	0.0679669	0.198437	0.3908215	7.720013
2270	-13147.7	-13112.9	-34.7672	0.6135395	0.375861	0.155338	0.190396	0.125843	0.25693	0.172058	0.265572	0.169712	0.17405	0.442134	0.14137	0.180038	0.244726	0.259183	0.270201	0.404353	0.300126	0.308261	0.257217	0.120624	0.262951	0.115573	0.783939	0.0697497	0.0172964	0.0265007	0.0404488	0.182779	0.095904	0.0521516	0.0130958	0.103143	0.159658	0.177971	0.123811	0.091953	0.0420706	0.0242591	0.261507	0.222202	0.124393	0.112311	0.0782584	0.0196643	0.408188	0.0456126	0.01245	0.44961	0.064475	0.055912	0.319715	0.888072	2.7363	0.352517	0.380047	0.0603234	0.207112	0.3732113	7.995918
2280	-13131.7	-13104.6	-27.1085	0.8923076	0.346865	0.177949	0.187338	0.12126	0.30654	0.154709	0.28576	0.149142	0.138858	0.364272	0.122412	0.18387	0.250404	0.278486	0.171423	0.345346	0.27031	0.249019	0.274294	0.107301	0.184144	0.112011	0.601912	0.071143	0.092518	0.0020012	0.0246001	0.228992	0.0851835	0.026247	0.0408858	0.0553612	0.202719	0.20149	0.0451859	0.0875705	0.0431695	0.0669195	0.237524	0.111683	0.19309	0.134646	0.0654453	0.0261822	0.383491	0.0510991	0.0291803	0.462512	0.0475354	0.114998	0.441805	0.979582	2.46362	0.348902	0.377173	0.0598671	0.214058	0.3758693	7.4
2290	-13129.7	-13101.2	-28.535	0.8636197	0.349796	0.177482	0.201867	0.170064	0.25186	0.151714	0.255063	0.169885	0.172924	0.397958	0.0693381	0.161309	0.261971	0.288501	0.230914	0.338089	0.315835	0.259602	0.227722	0.121368	0.134604	0.145025	0.620687	0.0705422	0.0467196	0.0679998	0.0368213	0.173175	0.08454	0.033722	0.0185918	0.0550904	0.158929	0.226411	0.0998611	0.0939676	0.0409085	0.0141672	0.284743	0.178948	0.21787	0.0945237	0.0583311	0.0251768	0.393349	0.0474999	0.0290199	0.459776	0.0451786	0.109007	0.43154	0.973136	2.48632	0.352679	0.37459	0.0639212	0.208809	0.3933201	7.529438
2300	-13140.7	-13109.9	-30.7876	0.7513914	0.292739	0.183525	0.180154	0.152933	0.296002	0.166645	0.215931	0.161353	0.172924	0.480064	0.102203	0.189319	0.247799	0.267909	0.282788	0.415812	0.342901	0.239438	0.289421	0.0718394	0.114526	0.0904607	0.63163	0.0877838	0.016052	0.0728922	0.0268663	0.239425	0.0524072	0.0493157	0.0780714	0.0879505	0.17114	0.283356	0.110916	0.0362484	0.0543744	0.0706437	0.212278	0.158847	0.120466	0.0897665	0.087851	0.0270634	0.428215	0.0488889	0.0227349	0.425795	0.0473035	0.0851822	0.386802	0.942519	2.5855	0.363358	0.376207	0.0599068	0.200528	0.3544248	7.694966
2310	-13139.6	-13108.1	-31.4315	0.8542099	0.385356	0.153918	0.203015	0.184414	0.241151	0.242951	0.291783	0.161011	0.146999	0.456987	0.140228	0.126471	0.232525	0.246509	0.268268	0.396996	0.303307	0.237094	0.311564	0.143637	0.15481	0.150176	0.617131	0.0943231	0.0195483	0.113917	0.010565	0.142057	0.0831035	0.0140695	0.0483678	0.0942639	0.221634	0.273179	0.0718203	0.0870648	0.0925134	0.0101673	0.210936	0.0827309	0.140409	0.117204	0.0904162	0.0336624	0.390517	0.0457296	0.0454275	0.450809	0.0338544	0.107031	0.428077	0.970914	2.49398	0.336557	0.376635	0.0661069	0.220701	0.365594	7.814592
2320	-13138.9	-13109	-29.9361	0.7647073	0.286533	0.150471	0.170331	0.169797	0.256664	0.132246	0.237249	0.154066	0.168951	0.34429	0.152065	0.137453	0.220407	0.258684	0.267558	0.420726	0.369596	0.208939	0.264362	0.101112	0.182333	0.164381	0.617131	0.0806603	0.104628	0.0500871	0.026267	0.285133	0.0665964	0.0204041	0.0205151	0.0744129	0.156964	0.257687	0.0517613	0.109708	0.0644748	0.055326	0.280029	0.0739781	0.2256	0.121338	0.056753	0.0237391	0.403253	0.0497145	0.0308737	0.431349	0.0610715	0.0880299	0.392527	0.946675	2.57277	0.339254	0.378845	0.0614628	0.220438	0.367072	7.617668
2330	-13134.4	-13108.5	-25.9477	0.8528593	0.346563	0.123839	0.228234	0.145043	0.235647	0.125265	0.279103	0.189163	0.133704	0.333646	0.13176	0.152436	0.192856	0.27033	0.196687	0.421783	0.301688	0.24882	0.232146	0.102564	0.167246	0.085939	0.525119	0.0853959	0.0805912	0.0353683	0.0212666	0.318735	0.041572	0.00930716	0.0737353	0.0796456	0.156964	0.228925	0.0810345	0.106998	0.0606427	0.0251357	0.226882	0.0675653	0.238292	0.122062	0.0358667	0.0196533	0.380632	0.0494728	0.0318272	0.458441	0.0599734	0.106747	0.427576	0.97059	2.49509	0.358234	0.374194	0.0572619	0.21031	0.419494	7.265564
2340	-13133.6	-13105.6	-28.0267	0.8197043	0.368226	0.139344	0.268809	0.15083	0.231495	0.163146	0.231121	0.140418	0.152561	0.395751	0.111656	0.162203	0.251726	0.215796	0.182046	0.35117	0.332603	0.210934	0.288838	0.0960794	0.164284	0.0927487	0.586363	0.0838807	0.101917	0.0163446	0.0402534	0.185301	0.0782108	0.0318007	0.0447647	0.0770282	0.278305	0.267732	0.0697093	0.0543135	0.100723	0.0644852	0.254002	0.0385406	0.153363	0.172653	0.0553976	0.0245902	0.342721	0.0487885	0.0372508	0.486665	0.0599839	0.0997442	0.414948	0.962269	2.52304	0.356355	0.372053	0.0640961	0.207496	0.3625921	7.456874
2350	-13138	-13104.2	-33.726	0.7488	0.338542	0.165314	0.260664	0.128116	0.227814	0.204989	0.317628	0.209211	0.163334	0.44103	0.110172	0.138766	0.279686	0.263245	0.267995	0.368066	0.321774	0.266757	0.219208	0.143817	0.246131	0.127014	0.628355	0.0490249	0.0752418	0.0633898	0.034662	0.248303	0.036365	0.0684708	0.0351404	0.13396	0.261197	0.219532	0.0471598	0.0946167	0.106673	0.0303217	0.23753	0.0612247	0.150826	0.109248	0.0867387	0.025644	0.37721	0.0548327	0.0279424	0.466733	0.047638	0.0846278	0.385674	0.941692	2.58801	0.355036	0.371572	0.0666642	0.206728	0.3447312	7.987254
2360	-13135	-13108.8	-26.165	0.7801215	0.299008	0.152212	0.247229	0.147647	0.214077	0.111746	0.316505	0.18255	0.201106	0.381184	0.129788	0.150158	0.212778	0.272291	0.181884	0.368649	0.293924	0.230524	0.248147	0.143817	0.207112	0.118611	0.609952	0.0909336	0.0961443	0.0274346	0.0156556	0.155131	0.030497	0.0344756	0.0682631	0.0653115	0.197205	0.232508	0.106799	0.0566203	0.0732836	0.0538248	0.2243	0.0260577	0.119323	0.137206	0.0174871	0.0304989	0.382883	0.0515849	0.0394645	0.467935	0.0276337	0.0913223	0.399006	0.951291	2.55838	0.349039	0.37294	0.0595127	0.218508	0.3624567	7.249359
2370	-13129.1	-13103	-26.0976	0.888653	0.390957	0.122783	0.195708	0.108907	0.199823	0.219641	0.277767	0.134692	0.169317	0.394806	0.157905	0.129361	0.217432	0.21105	0.204381	0.364496	0.316013	0.231593	0.292451	0.100815	0.150372	0.118877	0.656285	0.0649071	0.0359156	0.00764435	0.0414268	0.237967	0.0507278	0.0439813	0.0243075	0.0854846	0.166726	0.2042	0.106799	0.0756786	0.0645506	0.0758118	0.249723	0.0630987	0.170903	0.13736	0.0246259	0.0273466	0.410952	0.0452605	0.0387446	0.428983	0.0487128	0.114237	0.440521	0.978787	2.46645	0.357018	0.365734	0.0604527	0.216795	0.3877721	7.297271
2380	-13140.2	-13108.6	-31.5486	0.7447133	0.323541	0.154959	0.226228	0.23954	0.29926	0.176874	0.331572	0.18097	0.151021	0.443339	0.160785	0.15342	0.230813	0.274334	0.24205	0.293753	0.34562	0.23615	0.23854	0.120901	0.128702	0.116503	0.655759	0.0413205	0.0132691	0.0899899	0.0822536	0.257988	0.0941616	0.0638144	0.0175995	0.0664762	0.202495	0.23594	0.128324	0.0733639	0.087771	0.00479285	0.164597	0.076829	0.128886	0.153534	0.0590003	0.0282527	0.407695	0.0465061	0.0220558	0.44041	0.0550803	0.0837533	0.383885	0.940374	2.59199	0.360962	0.371717	0.056111	0.21121	0.3667314	7.767042
2390	-13124.9	-13107.4	-17.5677	0.854251	0.261595	0.14776	0.155282	0.149726	0.17665	0.148185	0.244228	0.137132	0.158999	0.299026	0.107987	0.132883	0.266199	0.221378	0.19365	0.342618	0.253168	0.23205	0.269042	0.0934412	0.156871	0.0925083	0.406905	0.0799194	0.0174863	0.0551702	0.0663995	0.238676	0.0304817	0.0171712	0.0238066	0.0624782	0.12472	0.190071	0.0579434	0.0387865	0.0755427	0.0533278	0.213382	0.0961581	0.187887	0.0941362	0.057408	0.0317228	0.35396	0.0561328	0.0386674	0.482686	0.0368305	0.107039	0.428092	0.970924	2.49394	0.355299	0.366055	0.065142	0.213504	0.3435452	6.428234
2400	-13129.9	-13104	-25.8711	0.8105763	0.280165	0.154535	0.164887	0.138045	0.226399	0.146524	0.24896	0.116482	0.164613	0.390414	0.156928	0.193765	0.237665	0.263007	0.237213	0.343857	0.333664	0.216409	0.303432	0.0948494	0.175241	0.134875	0.586386	0.0538968	0.0284346	0.0455978	0.0197039	0.146449	0.0726042	0.0014937	0.0324435	0.0766209	0.262083	0.226072	0.0810569	0.0858047	0.0840745	0.04256	0.154021	0.163602	0.200882	0.101894	0.048937	0.0333195	0.377351	0.0505683	0.0276379	0.471741	0.0393818	0.0978072	0.411358	0.959843	2.53099	0.346153	0.371771	0.0646323	0.217444	0.342883	7.236549
2410	-13142.5	-13119	-23.493	0.7955713	0.286814	0.117698	0.281955	0.190341	0.232634	0.183447	0.215603	0.172759	0.153951	0.367515	0.0958016	0.146221	0.158766	0.260193	0.224742	0.253657	0.238422	0.21924	0.259109	0.0991606	0.197278	0.120318	0.501122	0.0623813	0.0284346	0.0197759	0.0612548	0.17482	0.107323	0.00341801	0.00711474	0.0765989	0.194027	0.290919	0.0810569	0.0869787	0.0483005	0.0454677	0.241493	0.0492321	0.171718	0.176896	0.0867485	0.0325441	0.402176	0.0477253	0.0321437	0.450708	0.0347025	0.094616	0.405345	0.95572	2.54432	0.349218	0.368679	0.0610369	0.221066	0.3749768	6.990705
2420	-13143.3	-13113.2	-30.1472	0.7457233	0.406489	0.173366	0.226415	0.163841	0.193947	0.0909621	0.224222	0.184782	0.131862	0.35092	0.178727	0.15702	0.272509	0.319822	0.199112	0.323984	0.337413	0.228524	0.259516	0.0848666	0.150099	0.10083	0.551861	0.0707323	0.0717575	0.0793901	0.0831639	0.18795	0.0476046	0.024533	0.06829	0.0953301	0.202635	0.241843	0.116374	0.0588376	0.067149	0.0611099	0.333502	0.0649748	0.14551	0.146481	0.149261	0.0293827	0.405575	0.0475242	0.0201981	0.442589	0.054731	0.0839694	0.384328	0.940701	2.591	0.353315	0.364336	0.0622274	0.220121	0.3655692	7.627518
2430	-13140.4	-13114.4	-25.9676	0.9512675	0.450943	0.163001	0.256921	0.0987769	0.240139	0.135412	0.313962	0.128702	0.17623	0.306162	0.105212	0.122283	0.21306	0.280139	0.254529	0.352633	0.375615	0.227588	0.228004	0.174698	0.158512	0.099729	0.514524	0.0570522	0.0668325	0.0462579	0.0309112	0.199617	0.0494853	0.0178779	0.0402433	0.109755	0.164046	0.244528	0.099739	0.0774052	0.0371571	0.0570339	0.26681	0.136418	0.125781	0.0872702	0.0198785	0.0251295	0.426288	0.0460339	0.034573	0.423247	0.0447286	0.127131	0.461597	0.991431	2.41984	0.35411	0.373654	0.0611641	0.211072	0.4051314	7.310875
2440	-13145.5	-13108.5	-37.0258	0.7200628	0.318033	0.22016	0.20734	0.185411	0.27539	0.130672	0.301969	0.195003	0.181145	0.387664	0.173299	0.179403	0.253062	0.307656	0.243416	0.471208	0.336046	0.286831	0.316732	0.13221	0.213191	0.0936029	0.506359	0.115793	0.0284385	0.00675166	0.105763	0.182711	0.0929978	0.0591451	0.0405538	0.124084	0.16556	0.387772	0.102529	0.0751078	0.0499934	0.0616378	0.278116	0.065217	0.213449	0.170228	0.0577414	0.0275995	0.330117	0.0467434	0.0314669	0.521174	0.0428997	0.0784778	0.372844	0.932082	2.6166	0.343099	0.375679	0.0692462	0.211977	0.3628936	8.299392
2450	-13145.9	-13110.7	-35.1424	0.7239657	0.405337	0.101074	0.225746	0.149475	0.192397	0.186357	0.27299	0.20211	0.216223	0.33537	0.129502	0.195114	0.318869	0.263816	0.198889	0.391318	0.351627	0.329451	0.290865	0.0863142	0.152792	0.0936029	0.567474	0.0449805	0.0579297	0.039136	0.0467847	0.323288	0.123085	0.036592	0.0396271	0.101074	0.215749	0.277704	0.0506133	0.214691	0.0567103	0.0386341	0.297183	0.105323	0.157499	0.136448	0.0937774	0.0274242	0.31871	0.0465221	0.0170503	0.532017	0.0582758	0.0793129	0.374622	0.933436	2.61263	0.348023	0.371566	0.0710533	0.209358	0.369169	8.113545
2460	-13139.8	-13105.5	-34.3062	0.8516264	0.353888	0.169909	0.231792	0.204423	0.198183	0.258054	0.301553	0.17632	0.175563	0.393453	0.13124	0.136081	0.268029	0.386359	0.202251	0.396337	0.260885	0.300069	0.290865	0.115353	0.171468	0.100981	0.657108	0.0155675	0.0692345	0.0518637	0.0578583	0.224319	0.0811523	0.0153464	0.0354723	0.0930789	0.234149	0.350184	0.0422416	0.0775948	0.122898	0.0266002	0.288438	0.0903056	0.18215	0.113429	0.0487652	0.0328389	0.33452	0.0457098	0.0152178	0.519073	0.0526402	0.106487	0.427118	0.970294	2.4961	0.356575	0.371646	0.0711816	0.200598	0.3796777	8.100813
2470	-13132.7	-13103.3	-29.411	0.8336249	0.319103	0.196005	0.178002	0.147057	0.260804	0.184634	0.25093	0.0935318	0.198519	0.433693	0.131445	0.11291	0.220842	0.21856	0.270568	0.443314	0.315405	0.227672	0.26556	0.137468	0.183462	0.145852	0.595314	0.0397953	0.0864111	0.0165886	0.0343076	0.23046	0.0675467	0.0220256	0.0444747	0.077733	0.190815	0.232779	0.0965637	0.0810818	0.0647007	0.0179155	0.278106	0.0762479	0.187014	0.132217	0.0949706	0.0336388	0.322054	0.0468881	0.0187647	0.52057	0.0580843	0.102691	0.420327	0.965853	2.51113	0.361317	0.359879	0.0725781	0.206225	0.3744399	7.602407
2480	-13139.9	-13110.1	-29.8442	0.8464499	0.326788	0.167417	0.194692	0.135114	0.248516	0.178454	0.264366	0.25189	0.133659	0.465717	0.0945147	0.170646	0.232384	0.262959	0.16793	0.341878	0.293902	0.242772	0.319674	0.0715248	0.143033	0.0949283	0.63693	0.0931382	0.0544404	0.0429348	0.0401521	0.233154	0.0894321	0.0425018	0.0458817	0.105088	0.297701	0.158483	0.0965637	0.080574	0.0933583	0.00380792	0.238829	0.141001	0.192292	0.11966	0.0434143	0.0279197	0.360762	0.049626	0.0175371	0.493774	0.0503808	0.105397	0.425184	0.969039	2.50038	0.363541	0.364864	0.0592207	0.212375	0.3417096	7.652095
2490	-13129.6	-13099.9	-29.6204	0.8512638	0.36648	0.169241	0.239358	0.174776	0.17828	0.233447	0.315146	0.168862	0.147637	0.432656	0.118322	0.134141	0.211843	0.263648	0.213164	0.41338	0.294396	0.250977	0.232409	0.125953	0.131154	0.101259	0.670299	0.0854059	0.0261065	0.0181951	0.030182	0.190592	0.0720481	0.0494942	0.0396821	0.110039	0.213225	0.181735	0.103426	0.0541332	0.0715429	0.0281859	0.293943	0.105444	0.190701	0.138364	0.0427852	0.0277708	0.351197	0.0583069	0.0261574	0.49114	0.0454275	0.106411	0.426983	0.970206	2.4964	0.358452	0.36656	0.0642141	0.210774	0.349172	7.632061
2500	-13143.6	-13113.4	-30.2286	0.8117187	0.296838	0.163816	0.23076	0.170966	0.187193	0.286608	0.324959	0.198106	0.238982	0.332265	0.160574	0.154726	0.230337	0.311993	0.216114	0.376986	0.306132	0.228016	0.289166	0.0967925	0.190659	0.128215	0.608108	0.0685986	0.0355117	0.0169777	0.0492992	0.203739	0.0548427	0.0344416	0.0961402	0.0524222	0.234799	0.199313	0.0466323	0.0597543	0.0617524	0.00757342	0.315137	0.164149	0.110401	0.100698	0.0324032	0.0280667	0.362506	0.046125	0.0245736	0.492216	0.0465128	0.0980498	0.41181	0.96015	2.52999	0.350307	0.376331	0.063839	0.209523	0.3709166	7.672899
2510	-13133	-13104.1	-28.8291	0.8875301	0.349755	0.178535	0.190011	0.18186	0.292186	0.188005	0.239331	0.15328	0.190133	0.433182	0.111069	0.151659	0.227837	0.259677	0.199286	0.297505	0.275259	0.24847	0.282174	0.123647	0.181478	0.0915951	0.707881	0.0954778	0.0391572	0.0324962	0.0261991	0.250973	0.0771925	0.0169008	0.0263075	0.0673403	0.225486	0.283549	0.0504013	0.0730022	0.0617524	0.0161235	0.20393	0.0691575	0.215024	0.112587	0.0730413	0.032896	0.337994	0.05223	0.0292537	0.499648	0.0479788	0.114004	0.440125	0.978541	2.46733	0.33841	0.379563	0.0687143	0.213312	0.3636745	7.569915
2520	-13137.3	-13108.7	-28.6517	1.00219	0.297967	0.121505	0.254311	0.169769	0.236296	0.2029	0.306376	0.132268	0.202558	0.408537	0.11061	0.208354	0.2627	0.263268	0.284269	0.380782	0.323118	0.217344	0.231359	0.114216	0.116584	0.0990837	0.588583	0.0618059	0.0212358	0.0862512	0.0570933	0.250973	0.0449921	0.0184053	0.0986302	0.0837247	0.257779	0.272894	0.0603843	0.0782817	0.0617524	0.0192319	0.19703	0.0624251	0.16825	0.125237	0.0396242	0.0311698	0.369075	0.0558358	0.0177952	0.473581	0.0525434	0.13739	0.477409	1.00036	2.38484	0.353776	0.375697	0.0673682	0.203159	0.3873636	7.59876
2530	-13151.3	-13123	-28.3111	0.8005869	0.290108	0.157007	0.256556	0.138986	0.348691	0.12544	0.219391	0.127476	0.190126	0.45491	0.180088	0.129171	0.262281	0.273179	0.198542	0.322157	0.322277	0.207389	0.172345	0.0969536	0.185086	0.100334	0.577993	0.0871658	0.0412975	0.0719735	0.0160983	0.223771	0.0720699	0.0437603	0.033388	0.100816	0.156873	0.219504	0.138244	0.0336269	0.0740252	0.117785	0.290842	0.0230849	0.21475	0.0876515	0.0920107	0.0223293	0.384641	0.0545194	0.0366989	0.462596	0.0392158	0.0956836	0.40737	0.957117	2.53983	0.35844	0.36825	0.0630218	0.210289	0.3525268	7.475224
2540	-13143.5	-13110.2	-33.3462	0.764183	0.396052	0.186393	0.189199	0.133433	0.312046	0.154486	0.33029	0.203632	0.14083	0.296514	0.130188	0.165119	0.272934	0.288546	0.267265	0.321555	0.279684	0.293045	0.239355	0.0769299	0.157521	0.140345	0.679938	0.0642812	0.0201395	0.0324788	0.0473006	0.239071	0.0876823	0.012328	0.0633534	0.14981	0.240361	0.198531	0.171346	0.0560647	0.113306	0.023965	0.347551	0.114237	0.193315	0.100115	0.0278289	0.0228274	0.370452	0.0537438	0.0249394	0.480941	0.0470962	0.0879178	0.392304	0.946514	2.57326	0.349063	0.382431	0.0589138	0.209593	0.3535877	7.958368
2550	-13138	-13105.1	-32.9115	0.7598388	0.300975	0.139224	0.20468	0.14495	0.308814	0.109074	0.285161	0.193821	0.132044	0.429043	0.143829	0.213797	0.247886	0.281925	0.207447	0.391129	0.299496	0.209231	0.32126	0.125697	0.202307	0.125503	0.498676	0.0642812	0.054554	0.0709463	0.0451154	0.327958	0.103688	0.00523543	0.0362089	0.134129	0.224273	0.199709	0.0666827	0.0983549	0.0717769	0.0716393	0.260456	0.120957	0.191705	0.173464	0.0752599	0.0266555	0.45171	0.0375628	0.0284533	0.403484	0.0521341	0.0869891	0.390448	0.945174	2.57739	0.365891	0.361293	0.0554824	0.217334	0.3574737	7.912363
2560	-13134.2	-13111.1	-23.1592	0.8005028	0.348793	0.159804	0.234101	0.0977388	0.165308	0.207191	0.292244	0.166577	0.152209	0.333918	0.131276	0.147261	0.206684	0.260608	0.189121	0.321428	0.281723	0.181727	0.191112	0.12371	0.164563	0.0901345	0.510699	0.105826	0.054554	0.0601781	0.0620355	0.310453	0.0456112	0.0184495	0.0444927	0.0478175	0.199509	0.184804	0.0798616	0.065238	0.0179115	0.0426144	0.185834	0.100539	0.172248	0.154703	0.049385	0.0219908	0.409187	0.047418	0.0301006	0.424896	0.0664069	0.0956657	0.407336	0.957094	2.5399	0.372557	0.359418	0.0613326	0.206693	0.3897926	6.959996
2570	-13136.5	-13109.5	-27.0464	0.7726525	0.293703	0.149095	0.227398	0.144074	0.254853	0.122538	0.292244	0.151377	0.111644	0.382389	0.127794	0.148939	0.242999	0.293386	0.218345	0.291004	0.246681	0.184759	0.262307	0.101622	0.209122	0.120207	0.654913	0.106523	0.0303605	0.0324765	0.0316832	0.23291	0.0820408	0.0288561	0.0731889	0.0887444	0.27873	0.195922	0.148514	0.065238	0.0555791	0.0350338	0.212874	0.0983536	0.164173	0.109652	0.0310294	0.0230549	0.379883	0.0445068	0.031124	0.441044	0.080387	0.0897276	0.395886	0.949079	2.56531	0.381728	0.360241	0.0598744	0.198156	0.3564723	7.333277
2580	-13133.2	-13109.8	-23.3206	0.8154085	0.32099	0.163821	0.191593	0.168232	0.171083	0.236551	0.256797	0.151134	0.120472	0.305768	0.108789	0.17073	0.295496	0.239215	0.195002	0.324195	0.267843	0.242303	0.215301	0.105061	0.154815	0.0815354	0.501604	0.0731039	0.0449407	0.0416001	0.0362262	0.219568	0.0732664	0.0133309	0.0501089	0.0542673	0.180237	0.210015	0.048667	0.0759697	0.0525663	0.0675208	0.250286	0.0849408	0.184668	0.143345	0.0910765	0.0285914	0.382807	0.042931	0.0209049	0.440169	0.0845971	0.0988331	0.413264	0.961135	2.52677	0.356238	0.369927	0.058895	0.214941	0.3658599	6.984037
2590	-13137.4	-13105.3	-32.116	0.8086065	0.411634	0.249593	0.311066	0.136609	0.274746	0.218974	0.294963	0.148185	0.176132	0.35321	0.150747	0.168356	0.238965	0.27429	0.210868	0.348732	0.322338	0.221873	0.301514	0.104109	0.156917	0.118535	0.560435	0.0696488	0.0483089	0.0268733	0.0179713	0.271954	0.0441596	0.0115319	0.0825461	0.0742708	0.145871	0.292742	0.0706403	0.0986699	0.0966176	0.0190762	0.270913	0.14989	0.149401	0.0969374	0.0691836	0.0272085	0.379901	0.0497176	0.0213443	0.450845	0.0709836	0.0973888	0.410576	0.959311	2.53272	0.338874	0.381051	0.0606488	0.219427	0.3456743	7.859997
2600	-13145.4	-13104.9	-40.494	0.8293483	0.403484	0.240441	0.300074	0.187032	0.216405	0.205867	0.294963	0.139949	0.199322	0.475158	0.207258	0.117499	0.332127	0.254585	0.241884	0.399316	0.418754	0.280349	0.300306	0.102242	0.177896	0.139245	0.727658	0.0615857	0.105871	0.0244087	0.0473928	0.260571	0.0877291	0.0300883	0.0314498	0.0727958	0.171008	0.271473	0.17497	0.0627849	0.136079	0.00668584	0.372747	0.107915	0.144334	0.112021	0.0648243	0.0242838	0.390563	0.0461071	0.0241706	0.453331	0.061544	0.101787	0.418687	0.964767	2.51476	0.356891	0.375154	0.0567276	0.211228	0.3709001	8.708551
2610	-13137.4	-13112.1	-25.3561	0.8860987	0.356142	0.188865	0.194904	0.161754	0.237493	0.135859	0.335129	0.126455	0.147099	0.449389	0.164506	0.0900103	0.278398	0.300124	0.257496	0.339861	0.344366	0.183893	0.253511	0.0719048	0.168423	0.0991301	0.446693	0.0693167	0.0476284	0.0816951	0.0355351	0.191277	0.0239448	0.0110388	0.08617	0.0953677	0.187461	0.245575	0.0691646	0.0183196	0.0567947	0.0186535	0.271895	0.0915488	0.108479	0.121861	0.0588365	0.0340496	0.378934	0.0545526	0.0233756	0.472649	0.0364395	0.113705	0.43962	0.978227	2.46845	0.351059	0.365843	0.0658428	0.217255	0.3602754	7.221967
2620	-13132.4	-13110.6	-21.8695	0.8216379	0.28401	0.174738	0.190069	0.120471	0.265544	0.0962231	0.28609	0.143887	0.145469	0.379678	0.149722	0.145216	0.229027	0.287673	0.186355	0.338337	0.287044	0.209883	0.28472	0.0766264	0.156863	0.131571	0.528906	0.0510604	0.0191173	0.0369905	0.0154473	0.206169	0.0225851	0.062223	0.0236925	0.0285999	0.186698	0.223534	0.0800335	0.0654375	0.0368039	0.0262975	0.19012	0.136443	0.162067	0.0980823	0.0726291	0.0364711	0.376558	0.0488706	0.0289915	0.470066	0.0390428	0.100154	0.415702	0.962775	2.52137	0.336793	0.377953	0.0632149	0.22204	0.3985317	6.842154
