Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
3550	-17232	-17238	5.99291	0.222856	0.204205	0.186096	0.184958	0.139986	0.174017	0.174244	0.154343	0.188875	0.194949	0.103152	0.137031	0.0948503	0.102727	0.166286	0.128543	0.154054	0.122298	0.192733	0.134836	0.11626	0.162529	0.209447	0.0276549	0.0170809	0.00854124	0.0232813	0.0039422	0.00647394	0.0123875	0.0513509	0.0347596	0.0350095	0.00117347	0.0199003	0.0172936	0.0496774	0.00225034	0.00728937	0.0297991	0.00870267	0.050761	0.0121879	0.218977	0.316517	0.091035	0.373471	4.068793
3560	-17244.4	-17249.9	5.52098	0.192595	0.203778	0.200106	0.223811	0.144291	0.172242	0.183846	0.174655	0.184025	0.216616	0.0854567	0.142926	0.108597	0.0933588	0.177824	0.114661	0.129416	0.14436	0.179606	0.123725	0.143697	0.15838	0.177859	0.0254004	0.0213959	0.0371641	0.0513307	0.00210182	0.00251048	0.00444675	0.0559819	0.0287606	0.0470871	0.00048338	0.00572189	0.0244962	0.0405635	0.00679788	0.00464411	0.0290268	0.00522926	0.0427932	0.00421877	0.219851	0.321307	0.0862215	0.37262	4.115986
3570	-17240.6	-17246.8	6.18783	0.258813	0.195292	0.203713	0.183827	0.15168	0.12885	0.201376	0.169381	0.192066	0.204571	0.0971574	0.154394	0.0956498	0.0866871	0.176573	0.115157	0.150494	0.127238	0.168612	0.118231	0.107739	0.140755	0.175349	0.0332306	0.019634	0.00376634	0.0426531	0.0056007	0.0067453	0.00491831	0.0505709	0.0282126	0.054686	0.00502686	0.0146077	0.0205879	0.0372844	0.00370675	0.00709806	0.0327291	0.02149	0.0343027	0.0188458	0.232282	0.310461	0.0958214	0.361435	4.049301
3580	-17241.7	-17247.6	5.95753	0.179164	0.182734	0.17558	0.184326	0.176038	0.135991	0.214504	0.200697	0.185969	0.20069	0.100373	0.154039	0.0822243	0.10853	0.166868	0.128546	0.134336	0.139159	0.191363	0.140128	0.101971	0.162943	0.207925	0.0160515	0.0120222	0.0182858	0.0329854	0.00949136	0.0021072	0.00855544	0.0505709	0.0233646	0.0357627	0.00484028	0.00708587	0.0352891	0.0599546	0.00297346	0.00134095	0.0361719	0.00780178	0.0491963	0.00438188	0.218734	0.321213	0.0920474	0.368005	4.072331
3590	-17237.9	-17243	5.1525	0.223727	0.199635	0.178068	0.207972	0.159866	0.181467	0.22998	0.177655	0.170092	0.206549	0.102122	0.148505	0.107541	0.10376	0.165871	0.124367	0.112934	0.126847	0.197577	0.142593	0.113792	0.1305	0.176704	0.029072	0.0168006	0.0295393	0.0208702	0.00457384	0.0152109	0.00420025	0.0451697	0.0303778	0.0457289	0.00480323	0.0124816	0.0127436	0.0612079	0.0135888	0.00408657	0.0455184	0.017027	0.0491963	0.00251213	0.218196	0.317731	0.0955879	0.368484	4.152834
3600	-17242.4	-17248.9	6.48806	0.220773	0.175361	0.159684	0.16613	0.153506	0.187269	0.189386	0.16742	0.177185	0.206549	0.104072	0.163139	0.0891152	0.104104	0.155002	0.109812	0.131958	0.120963	0.187445	0.122555	0.124213	0.124627	0.218868	0.0309605	0.0168006	0.0154383	0.0324165	0.00455428	0.0145375	0.00461418	0.0399443	0.0360092	0.0477821	0.0163377	0.0183747	0.0131724	0.05198	0.00892056	0.00580013	0.0344634	0.00377577	0.0575315	0.00672734	0.232497	0.324705	0.0882952	0.354503	4.019278
3610	-17235.9	-17242.5	6.57501	0.226093	0.229333	0.164957	0.186339	0.138276	0.187269	0.199648	0.161232	0.19554	0.195637	0.106754	0.126667	0.0958752	0.100872	0.151835	0.13326	0.143487	0.133588	0.183262	0.125535	0.109087	0.122254	0.20177	0.0155864	0.0220766	0.00947796	0.0460739	0.00562521	0.000818808	0.004558	0.032481	0.0270574	0.0350795	0.0091088	0.0110545	0.0261184	0.0392942	0.00502819	0.00284411	0.0244407	0.020909	0.0487923	0.00559085	0.230355	0.327004	0.0897194	0.352922	4.010583
3620	-17228.1	-17233.7	5.65676	0.233453	0.206943	0.187873	0.211334	0.152635	0.192068	0.187205	0.178425	0.197877	0.203917	0.0926522	0.152843	0.100123	0.0992184	0.169062	0.121893	0.143487	0.146164	0.174885	0.108661	0.102834	0.126153	0.185659	0.0305165	0.00539705	0.0170903	0.0488226	0.00601618	0.00354142	0.00211823	0.044331	0.0181405	0.0416397	0.00728528	0.0133135	0.0267479	0.0451145	0.00715967	0.00762057	0.0275035	0.0126492	0.0515938	0.0104413	0.222529	0.315691	0.0904913	0.371288	4.102408
3630	-17238.5	-17245.3	6.79659	0.203021	0.178223	0.169199	0.186655	0.17393	0.179402	0.200789	0.183482	0.175974	0.199772	0.0892285	0.13023	0.113234	0.0836184	0.176024	0.127661	0.116098	0.129118	0.200239	0.143525	0.106582	0.126381	0.172559	0.0234264	0.00102094	0.0152247	0.0358794	0.00738894	0.00742863	0.0114453	0.0383505	0.0369426	0.039617	0.0116656	0.017688	0.0195524	0.0341872	0.00246816	0.00864837	0.0443485	0.0142047	0.0465721	0.00741893	0.220313	0.312262	0.0937927	0.373633	3.988425
3640	-17232.3	-17238.1	5.86213	0.202528	0.189593	0.192282	0.187785	0.162929	0.178851	0.182497	0.192686	0.184324	0.187217	0.10417	0.145245	0.0935779	0.117436	0.184451	0.122469	0.160291	0.153219	0.196731	0.125584	0.109005	0.13483	0.193377	0.033723	0.00150124	0.0045552	0.0274317	0.00916416	0.00192345	0.00992289	0.0593003	0.0192347	0.0274459	0.0128359	0.0106536	0.0296589	0.0345799	0.00145482	0.00288222	0.0339859	0.0240798	0.0345189	0.0019422	0.219311	0.315347	0.0961022	0.369239	4.081871
3650	-17236	-17241.3	5.21848	0.251215	0.187317	0.178069	0.177174	0.162532	0.180861	0.204897	0.187094	0.224322	0.202829	0.0904819	0.168003	0.101101	0.0984397	0.170304	0.118549	0.128198	0.156545	0.195724	0.12279	0.112566	0.127476	0.170686	0.0356557	0.00492311	0.00950278	0.0361843	0.00157947	0.00428886	0.0086573	0.0545454	0.031387	0.0448944	0.00854	0.0112763	0.0154317	0.0476242	0.0022385	0.00201197	0.0392283	0.0113841	0.0539411	0.00576702	0.223383	0.324064	0.0916409	0.360912	4.146236
3660	-17232.1	-17237.7	5.6167	0.220395	0.252388	0.194382	0.199922	0.148744	0.172861	0.181829	0.151399	0.176997	0.21272	0.111007	0.142529	0.0900649	0.0850927	0.151755	0.134687	0.148904	0.143962	0.198825	0.121636	0.11817	0.132338	0.190243	0.0276085	0.0222348	0.0259384	0.0360645	0.00946165	0.00209376	0.00208101	0.0430311	0.0212835	0.0361051	0.00978912	0.0139146	0.0196486	0.0462147	0.0054916	0.00763284	0.0331654	0.015009	0.0434893	0.00530301	0.223807	0.31235	0.090455	0.373388	4.106414
3670	-17235.3	-17241.7	6.45718	0.24676	0.172516	0.189429	0.209019	0.14434	0.179278	0.229129	0.175894	0.162959	0.172977	0.10913	0.147691	0.0991398	0.0951484	0.181144	0.125893	0.119304	0.134963	0.173911	0.141466	0.109205	0.126989	0.187252	0.0276422	0.00418989	0.0142159	0.031176	0.0101465	0.0015908	0.008135	0.0382942	0.0369783	0.0381692	0.0109298	0.00178835	0.0229347	0.0447806	0.00254786	0.0112626	0.0321844	0.0014022	0.0483309	0.00212893	0.222944	0.309101	0.0916751	0.37628	4.022366
3680	-17235.6	-17241.4	5.81933	0.225455	0.181602	0.201261	0.201917	0.139906	0.168198	0.18826	0.158743	0.164145	0.21957	0.124207	0.156265	0.106812	0.124518	0.167892	0.127567	0.117321	0.133604	0.178974	0.141466	0.130396	0.135021	0.189386	0.0334405	0.010384	0.0136582	0.0324554	0.0101465	0.00149501	0.000480747	0.0466458	0.0253355	0.0303386	0.0157941	0.00838314	0.0361277	0.0355507	0.00900067	0.00575194	0.0366485	0.00806938	0.0323174	0.0116389	0.219648	0.309856	0.0971107	0.373385	4.08615
3690	-17247	-17252.3	5.33298	0.211535	0.233241	0.208826	0.206883	0.159759	0.175305	0.202418	0.154375	0.220434	0.208765	0.112228	0.166042	0.0981554	0.125466	0.142739	0.128372	0.155613	0.108299	0.187515	0.132421	0.107343	0.135021	0.159636	0.0423144	0.0113528	0.015865	0.0230271	0.012108	0.00351413	0.011271	0.0422053	0.0241195	0.0312558	0.00268438	0.0106316	0.0191603	0.0359721	0.00408311	0.00431397	0.0182194	0.00999736	0.0658757	0.00642476	0.214922	0.312673	0.10155	0.370854	4.134786
3700	-17237.2	-17243.8	6.58578	0.219163	0.219041	0.206057	0.166989	0.151059	0.141821	0.21653	0.166915	0.17667	0.194756	0.11423	0.135253	0.102649	0.105413	0.152453	0.131366	0.149791	0.120666	0.182097	0.113155	0.0987593	0.136522	0.216683	0.0129177	0.0214446	0.0187034	0.0341212	0.0118375	0.00120459	0.00287597	0.0504369	0.035118	0.03778	0.00359894	0.0163169	0.0120404	0.0321119	0.00726566	0.00498175	0.0222299	0.00867843	0.0492471	0.00856018	0.219705	0.32199	0.0916424	0.366662	4.009506
3710	-17241.3	-17247.7	6.4251	0.235071	0.198679	0.204198	0.219721	0.127949	0.187326	0.197734	0.176337	0.171348	0.153934	0.0980537	0.122847	0.0768073	0.105225	0.160411	0.127273	0.132776	0.130813	0.180923	0.129502	0.102243	0.136522	0.216463	0.0279333	0.00485913	0.0202109	0.0365893	0.00967702	0.00760266	0.00644088	0.0504369	0.020307	0.0605921	0.00888493	0.00879089	0.0263817	0.0282202	0.00681627	0.00246615	0.0421676	0.0139447	0.0486551	0.00244107	0.230472	0.307448	0.0871296	0.37495	4.025574
3720	-17238.5	-17244.2	5.66675	0.218824	0.206073	0.221991	0.162488	0.163772	0.205418	0.17297	0.177608	0.193725	0.204329	0.0915636	0.142088	0.107446	0.0959144	0.166594	0.11736	0.113133	0.155945	0.170706	0.131816	0.112342	0.154944	0.190944	0.0385023	0.0109357	0.0303486	0.0247767	0.0110407	0.00307739	0.00591709	0.0559647	0.0284277	0.0181204	0.0174454	0.00879089	0.0161851	0.039177	0.00947935	0.00681328	0.0416359	0.00600076	0.0458836	0.00489415	0.227237	0.319262	0.0952114	0.358289	4.101409
3730	-17237.1	-17243	5.86979	0.228877	0.20423	0.186978	0.200778	0.15958	0.169314	0.189554	0.19606	0.170048	0.19493	0.0946039	0.139738	0.0868322	0.102678	0.159265	0.110976	0.131479	0.142431	0.171537	0.164198	0.114038	0.153062	0.19696	0.0242893	0.0058564	0.0254148	0.0501831	0.00272398	0.00453958	0.00164701	0.0400143	0.039732	0.0257453	0.0111931	0.00790144	0.0289804	0.04848	0.00722121	0.00859542	0.0202505	0.0144556	0.0320624	0.0136725	0.226136	0.308217	0.0950024	0.370644	4.081105
3740	-17245	-17250.7	5.65978	0.219877	0.195708	0.203639	0.167898	0.157553	0.175481	0.18244	0.141574	0.191595	0.222767	0.0934862	0.149886	0.120279	0.119887	0.164024	0.12345	0.135184	0.149976	0.174021	0.154844	0.140646	0.13164	0.176394	0.0485527	0.011204	0.0136062	0.0250063	0.00212903	0.0128337	0.0027414	0.0606112	0.0153182	0.036011	0.00410256	0.00885443	0.023817	0.0384438	0.0125618	0.00398807	0.0362594	0.00509566	0.0402628	0.00845501	0.221155	0.320893	0.0836592	0.374293	4.102105
3750	-17239.9	-17246.7	6.79845	0.172057	0.198871	0.208842	0.170764	0.141957	0.16088	0.204018	0.171718	0.182403	0.222767	0.0984904	0.147913	0.0825639	0.108792	0.177645	0.122518	0.135587	0.156716	0.17852	0.115679	0.108939	0.140605	0.185741	0.0248428	0.00849584	0.0164263	0.0332109	0.00269842	0.00211718	0.00483714	0.0433696	0.0363088	0.0294913	0.0074926	0.00293125	0.00987008	0.0563807	0.0109876	0.00814876	0.0428544	0.0056474	0.03801	0.0101286	0.212216	0.323222	0.0955109	0.369051	3.988238
3760	-17232.9	-17240	7.08069	0.195201	0.216247	0.203314	0.186435	0.139588	0.167123	0.186353	0.152135	0.181429	0.201737	0.109553	0.165223	0.091125	0.0967912	0.159381	0.130205	0.126592	0.113882	0.176951	0.13637	0.100676	0.118344	0.177621	0.0152236	0.0138411	0.0164263	0.0391535	0.0130217	0.00598973	0.00726874	0.0331254	0.0363088	0.0486681	0.0081964	0.0106029	0.0296329	0.0512041	0.0020697	0.00675721	0.0336089	0.0130891	0.036069	0.00748122	0.2314	0.302188	0.0891324	0.377279	3.960015
3770	-17245.1	-17251.7	6.59949	0.226846	0.204196	0.18293	0.210774	0.159143	0.170046	0.186353	0.17335	0.203149	0.199545	0.0890652	0.141318	0.0887065	0.0788472	0.144828	0.12512	0.135086	0.129419	0.172354	0.118819	0.0700663	0.146469	0.210325	0.036371	0.0153421	0.026687	0.0338159	0.00398154	0.00689305	0.000525698	0.0568885	0.0372823	0.0454726	0.00408124	0.0119418	0.0145246	0.0330317	0.00880508	0.00933165	0.0175946	0.00838433	0.0576362	0.0127895	0.216664	0.317045	0.0954534	0.370838	4.008134
3780	-17242	-17248.4	6.45824	0.206479	0.186187	0.176406	0.1934	0.143344	0.201515	0.198604	0.168871	0.205048	0.200105	0.107745	0.167087	0.081211	0.0812652	0.156782	0.13965	0.137164	0.130044	0.165906	0.125249	0.0831012	0.127342	0.189912	0.0306194	0.0124163	0.0208327	0.0414825	0.00829865	0.00655326	0.00506129	0.0345644	0.0374279	0.0424484	0.0146101	0.00203929	0.0378632	0.0309791	0.00495785	0.00670923	0.0418634	0.0218676	0.0431569	0.00609252	0.229411	0.319125	0.0864468	0.365018	4.02226
3790	-17242.7	-17250.1	7.36889	0.200982	0.180477	0.178598	0.194273	0.158486	0.149465	0.20476	0.165517	0.194608	0.192643	0.111235	0.119303	0.0947361	0.100739	0.154646	0.119014	0.148651	0.107769	0.192987	0.125249	0.0915497	0.125215	0.206891	0.0505164	0.0124518	0.0106838	0.0193673	0.00587542	0.00655326	0.0108743	0.0475228	0.0414474	0.0278544	0.0109496	0.0205413	0.015448	0.0398883	0.00437617	0.00429054	0.0298234	0.0063029	0.0357164	0.0129181	0.213557	0.318042	0.0949999	0.373401	3.931195
3800	-17233.3	-17239	5.75078	0.214305	0.208203	0.186244	0.194273	0.145384	0.19724	0.219297	0.166984	0.19757	0.216413	0.107531	0.131424	0.0927737	0.0931162	0.172594	0.137103	0.133995	0.130602	0.181922	0.128351	0.107057	0.142614	0.18501	0.0285671	0.0145989	0.00917547	0.0263036	0.00564396	0.00546703	0.011629	0.05687	0.0221253	0.0400421	0.00346097	0.0205413	0.0187525	0.0379893	0.00532016	0.00371315	0.0290221	0.0150183	0.0367937	0.0119639	0.232556	0.320663	0.0969241	0.349857	4.093005
3810	-17231.9	-17238.3	6.35131	0.188851	0.20906	0.185841	0.178345	0.174391	0.180724	0.189441	0.180956	0.191162	0.188545	0.105146	0.143499	0.0825439	0.104967	0.19489	0.105493	0.133897	0.135227	0.192228	0.142477	0.107728	0.145643	0.18501	0.0286192	0.00887881	0.0206768	0.0379976	0.00261813	0.00716319	0.00478374	0.039037	0.0372471	0.0302997	0.00340657	0.0201554	0.0192568	0.0368194	0.00511024	0.00613665	0.0311074	0.00954901	0.0290671	0.00895707	0.226081	0.318063	0.0953173	0.360539	4.032953
3820	-17251.6	-17256.2	4.57352	0.225962	0.199079	0.220013	0.18001	0.14175	0.171725	0.21031	0.159714	0.203928	0.185144	0.103537	0.143499	0.0960301	0.114728	0.197077	0.140174	0.155233	0.126829	0.178563	0.150949	0.100773	0.129112	0.158241	0.0209192	0.0254743	0.0362349	0.0434226	0.000706856	0.00727454	0.00934814	0.0570156	0.0147726	0.0554198	0.00583355	0.0237083	0.0280856	0.0554087	0.00265181	0.0105837	0.0408335	0.00784198	0.0690145	0.00380006	0.219768	0.32449	0.0939468	0.361796	4.210732
3830	-17244.6	-17250.5	5.88242	0.246695	0.212539	0.160239	0.205122	0.1668	0.160234	0.211627	0.170458	0.191799	0.195731	0.119136	0.146038	0.0787197	0.100629	0.156915	0.120816	0.0977627	0.137059	0.203646	0.134307	0.126421	0.136202	0.19116	0.0302208	0.0102062	0.0109189	0.0501764	0.0112756	0.00225288	0.00280218	0.044792	0.0181796	0.0349408	0.020876	0.0019591	0.0175287	0.0337193	0.00819907	0.011906	0.0218273	0.0105941	0.052771	0.0146418	0.218997	0.315028	0.0903743	0.375601	4.079842
3840	-17243.1	-17248.9	5.81318	0.206169	0.247246	0.20974	0.196489	0.143876	0.182632	0.225361	0.181981	0.208815	0.212394	0.117986	0.140714	0.0859658	0.0986106	0.16295	0.0987569	0.110808	0.137582	0.195716	0.12016	0.0906408	0.125528	0.172379	0.0311879	0.018557	0.0289326	0.0324569	0.0112756	0.000286901	0.00392494	0.0467622	0.0227172	0.0252316	0.0071529	0.0211633	0.0208707	0.0406642	0.00761279	0.0105338	0.0149039	0.0168489	0.0408261	0.0123589	0.221197	0.320866	0.0903735	0.367563	4.086766
3850	-17238.8	-17245.8	6.97614	0.221742	0.175744	0.191682	0.185	0.14811	0.157341	0.208665	0.165854	0.203672	0.178258	0.131854	0.146318	0.0849353	0.0954561	0.166779	0.132632	0.133083	0.129028	0.180348	0.10096	0.124793	0.12301	0.175239	0.0268189	0.0302248	0.00555139	0.0217856	0.0115935	0.0105484	0.00465492	0.04673	0.0220135	0.0396427	0.00804448	0.0131348	0.034518	0.0434295	0.00144527	0.00677267	0.0235145	0.0127813	0.0444185	0.00234247	0.219193	0.321692	0.090606	0.368509	3.97047
3860	-17234.8	-17240	5.26401	0.230907	0.205755	0.185085	0.194829	0.168606	0.182038	0.214688	0.188605	0.197309	0.208587	0.117707	0.137748	0.1098	0.118783	0.166779	0.10897	0.130653	0.141316	0.180348	0.135615	0.109013	0.121009	0.179972	0.0329134	0.0172178	0.0167609	0.0421298	0.00787524	0.00424539	0.00629186	0.0379759	0.049498	0.0172269	0.0122671	0.0131348	0.022525	0.0402303	0.00109839	0.00288434	0.0271363	0.011995	0.0404565	0.00369652	0.216093	0.312989	0.10184	0.369078	4.141683
3870	-17236	-17241	5.063	0.253624	0.200807	0.180795	0.186756	0.180112	0.169379	0.216093	0.205458	0.171588	0.201444	0.11158	0.158781	0.0945007	0.112554	0.166779	0.122002	0.12721	0.138279	0.207713	0.135562	0.0966199	0.137526	0.20016	0.0316312	0.0112659	0.0130113	0.0379098	0.00665671	0.00799788	0.0100604	0.0342045	0.033848	0.0242687	0.00545616	0.0192085	0.0216949	0.0444862	0.000173141	0.0108036	0.0215875	0.011995	0.0383772	0.00182581	0.22502	0.322882	0.0895103	0.362587	4.161784
3880	-17237.4	-17242.5	5.12151	0.216128	0.222538	0.194341	0.211665	0.155897	0.167912	0.209233	0.16864	0.164194	0.193134	0.0862359	0.142648	0.0961245	0.096717	0.182921	0.157449	0.141775	0.161094	0.182167	0.133946	0.119837	0.129953	0.209026	0.0215568	0.0152858	0.0089889	0.0364343	0.00374594	0.000434357	0.01053	0.0604729	0.0246661	0.0277043	0.00774724	0.0169544	0.0304849	0.0444862	0.00546987	0.00393989	0.0233255	0.011995	0.0496121	0.00852357	0.240784	0.309355	0.0885836	0.361278	4.155933
3890	-17239.4	-17244.9	5.43568	0.235385	0.20155	0.193506	0.200464	0.134991	0.164893	0.21047	0.18322	0.172257	0.188207	0.108244	0.1269	0.0884206	0.102153	0.149888	0.134028	0.159804	0.141056	0.162388	0.152935	0.121158	0.170498	0.183144	0.0346415	0.0189349	0.0161873	0.0299398	0.00981379	0.00241065	0.0013554	0.0403514	0.038873	0.0296613	0.0166186	0.0169544	0.022971	0.0519301	0.00746828	0.0099714	0.0270161	0.0110725	0.0433623	0.00942245	0.231053	0.324443	0.0892867	0.355217	4.124516
3900	-17234.7	-17241.3	6.62895	0.209188	0.205235	0.18216	0.173348	0.156214	0.169361	0.19647	0.197222	0.169979	0.172995	0.0862879	0.1313	0.109204	0.100255	0.155469	0.134711	0.141897	0.125691	0.168611	0.137234	0.117783	0.135883	0.220019	0.0314738	0.014281	0.018301	0.0259425	0.00981379	0.0114112	0.0088934	0.0421795	0.0221631	0.0314957	0.0135551	0.0142042	0.0145592	0.0656917	0.000997245	0.0044576	0.0334826	0.0161479	0.0237377	0.0058825	0.220937	0.309034	0.0930873	0.376942	4.005189
3910	-17239.2	-17245.8	6.55403	0.219374	0.193505	0.176848	0.185357	0.14335	0.177054	0.196823	0.177118	0.184662	0.194222	0.102055	0.134608	0.0898083	0.0981653	0.184834	0.139166	0.12282	0.153734	0.139627	0.129965	0.117541	0.134786	0.190503	0.0455201	0.0209986	0.00750853	0.0444129	0.00950081	0.00442935	0.00552288	0.0535215	0.0356218	0.0336187	0.0089324	0.00594247	0.0162752	0.0383411	0.0163083	0.00520613	0.03009	0.00926767	0.0329763	0.00275832	0.221224	0.329222	0.0921217	0.357433	4.012681
3920	-17241	-17246.5	5.48619	0.211016	0.201884	0.200716	0.185357	0.149731	0.166634	0.188695	0.193393	0.185055	0.189969	0.106973	0.166733	0.086514	0.11717	0.169668	0.113449	0.140027	0.160497	0.160465	0.140995	0.108082	0.112235	0.197223	0.0335059	0.0179224	0.0198756	0.0425796	0.00550495	0.00048588	0.00313009	0.0490336	0.0236625	0.0512877	0.0152466	0.00591268	0.0287614	0.0248829	0.0221275	0.00428975	0.0372868	0.0267624	0.0432593	0.0114683	0.229321	0.308574	0.0936106	0.368495	4.119465
3930	-17234.9	-17240.7	5.75467	0.215872	0.210002	0.199194	0.205699	0.172705	0.184037	0.196243	0.166539	0.177403	0.182215	0.107451	0.160315	0.108078	0.105654	0.137788	0.132261	0.141167	0.138066	0.164651	0.12737	0.10394	0.119555	0.18472	0.019059	0.0199628	0.0187634	0.047148	0.0106971	0.0083662	0.0053556	0.0419169	0.0224286	0.0406642	0.00601012	0.0100399	0.0275337	0.064251	0.00244592	0.0011112	0.0310398	0.0136432	0.046661	0.014596	0.22763	0.319092	0.0853082	0.367969	4.092617
3940	-17243.9	-17249.4	5.49129	0.215872	0.202524	0.149525	0.180643	0.180483	0.195354	0.227307	0.165991	0.192547	0.182215	0.0902882	0.15051	0.101316	0.10309	0.180602	0.123583	0.121733	0.149859	0.202467	0.123759	0.12206	0.126336	0.202299	0.0268202	0.00733352	0.0252267	0.0380164	0.014854	0.0083662	0.00245529	0.0640179	0.0430464	0.0201198	0.0147618	0.0168046	0.0116776	0.0402237	0.00572995	0.00990899	0.0198499	0.0172662	0.0390882	0.00302475	0.22636	0.300662	0.0976668	0.375311	4.118955
3950	-17244	-17250.4	6.34572	0.209192	0.161299	0.163739	0.204706	0.143531	0.201973	0.1909	0.165991	0.190244	0.201673	0.075153	0.159994	0.126264	0.118075	0.156179	0.133431	0.14631	0.124765	0.197304	0.138067	0.0904898	0.131976	0.197411	0.0242326	0.00733352	0.0153908	0.0261548	0.0107386	0.00945184	0.00626477	0.0569786	0.0354585	0.0283975	0.00643293	0.0241754	0.0171483	0.036343	0.00509227	0.00680958	0.0224616	0.0172662	0.0457698	0.00294382	0.232261	0.316663	0.0882191	0.362857	4.033512
3960	-17232.7	-17238	5.35877	0.223042	0.190682	0.202949	0.188572	0.15648	0.16187	0.195799	0.171075	0.21062	0.18665	0.107271	0.150827	0.0949908	0.114161	0.166395	0.126862	0.14255	0.14093	0.197304	0.138595	0.116423	0.140393	0.198474	0.0193375	0.00644354	0.0164778	0.0391697	0.00637341	0.0109256	0.00360945	0.0408875	0.0189594	0.046153	0.00483972	0.0132245	0.0401572	0.0461308	0.00180615	0.00156265	0.0475447	0.0157848	0.0248617	0.00504277	0.224774	0.32271	0.0899386	0.362577	4.132206
3970	-17234.7	-17241.1	6.32853	0.232804	0.190969	0.185973	0.198444	0.1456	0.168235	0.186941	0.179392	0.173538	0.212923	0.111739	0.130542	0.105453	0.104347	0.172264	0.126965	0.135716	0.137045	0.160232	0.130551	0.118912	0.148869	0.176671	0.0265487	0.0125153	0.00911592	0.0257735	0.00947402	0.00680215	0.00982861	0.0333792	0.0341666	0.029768	0.0170796	0.00702924	0.0345512	0.0363328	0.00333841	0.0021507	0.0337187	0.0152758	0.0508631	0.00339463	0.221027	0.293346	0.0984902	0.387137	4.035231
3980	-17239.3	-17245.4	6.10602	0.231731	0.167092	0.191653	0.172332	0.157467	0.178213	0.195055	0.194978	0.191694	0.212923	0.102846	0.141781	0.0881122	0.102398	0.141332	0.114558	0.117147	0.15121	0.189947	0.13138	0.125149	0.135714	0.191053	0.0406746	0.00523211	0.0120946	0.0362787	0.0139305	0.00586963	0.00329421	0.0441983	0.0177003	0.0564521	0.0163402	0.0105424	0.0189946	0.0326858	0.00357086	0.00421657	0.0347669	0.0165863	0.0471012	0.0111863	0.221711	0.304693	0.0947001	0.378896	4.057482
3990	-17237.5	-17242.5	5.01722	0.224898	0.198307	0.207473	0.171636	0.162128	0.196091	0.205041	0.172285	0.175578	0.197837	0.0903385	0.166833	0.0933444	0.10896	0.161775	0.142311	0.142044	0.132345	0.189899	0.139649	0.122275	0.150352	0.180352	0.0214338	0.00566433	0.0144093	0.0368008	0.0119413	0.00796477	0.00100648	0.0543595	0.0284146	0.0374488	0.0188376	0.0186287	0.0250745	0.0536737	0.00767723	0.00136573	0.0177638	0.0160725	0.0440985	0.0119727	0.232717	0.314221	0.0961486	0.356913	4.166362
4000	-17245.2	-17251	5.80969	0.208957	0.217663	0.200886	0.187739	0.156065	0.160887	0.18072	0.15722	0.192977	0.219582	0.104545	0.149841	0.101969	0.101643	0.157961	0.112321	0.140716	0.128295	0.217004	0.11662	0.102761	0.137511	0.185402	0.0336081	0.00533487	0.0176056	0.0427762	0.01426	0.00968699	0.00442956	0.0447353	0.0369524	0.0278097	0.0137209	0.025187	0.0283924	0.0326322	0.00822334	0.00770555	0.0118596	0.019743	0.0625067	0.00065943	0.228934	0.319305	0.0904836	0.361277	4.087115
4010	-17246	-17252	5.93547	0.202617	0.183039	0.205016	0.189328	0.148515	0.186031	0.212533	0.177385	0.224717	0.197812	0.117897	0.130595	0.0970571	0.0945748	0.162271	0.138943	0.127541	0.115609	0.17748	0.150918	0.115089	0.127958	0.169779	0.0275178	0.0164177	0.0314064	0.0361322	0.0043498	0.00285846	0.00757424	0.0551555	0.0627189	0.0162882	0.0143099	0.00663134	0.0174014	0.0296924	0.000443928	0.00756503	0.0184869	0.00327657	0.0581813	0.00542251	0.224934	0.314383	0.0953681	0.365315	4.074537
4020	-17245.5	-17251.6	6.05671	0.210538	0.186392	0.170446	0.208921	0.165124	0.177759	0.221143	0.191306	0.206836	0.200731	0.108521	0.145349	0.0802555	0.097273	0.204591	0.14268	0.130699	0.137322	0.172862	0.116458	0.0942715	0.118396	0.16362	0.0183141	0.00277508	0.0230239	0.0332715	0.00979172	0.00598939	0.00505634	0.0528938	0.0246855	0.0302482	0.00418347	0.0269182	0.0258843	0.0402913	0.00279808	0.0165586	0.0105552	0.0154477	0.0422938	0.0199382	0.21761	0.313016	0.091568	0.377806	4.062412
